wavelength,Back_ThrGlam,Belly_ThrGlam,Breast_ThrGlam,Crissum_ThrGlam,Crown_ThrGlam,DorTail_ThrGlam,Patch10_ThrGlam,Patch11_ThrGlam,Rump_ThrGlam,Throat_ThrGlam,WingTip_ThrGlam
609.93,21.9418333333,49.6055416667,37.8835,50.4089754902,23.8275,18.95,40.2946666667,22.59825,25.9078333333,34.0051666667,15.7273333333
610.26,21.8301666667,49.4374583333,37.68275,50.2130147059,23.7011666667,18.8518333334,40.0979166667,22.42425,25.7666666666,33.92125,15.6457083333
610.60,21.8023333333,49.2497916666,37.4826666667,50.0591862745,23.661,18.836,39.9475833333,22.38775,25.7646666667,33.870625,15.6402916667
610.93,21.8620833333,49.261,37.45975,50.0766617647,23.7513333333,18.925,39.9214166667,22.4544166667,25.8155833333,33.9835416667,15.7485416667
611.27,21.8219166667,49.2704583333,37.36375,50.1173627451,23.7643333334,18.94375,39.8129166667,22.4336666667,25.7349166667,33.9949166667,15.7560833333
611.60,21.68475,49.2215416667,37.1938333333,50.0900196078,23.62875,18.785,39.6401666667,22.2845,25.6234166667,33.9171666667,15.6102083333
611.93,21.6619166667,49.2090416667,37.129,50.0906372549,23.6480833334,18.77,39.5685833333,22.2655833333,25.60725,33.9075833333,15.64525
612.27,21.6643333333,49.229375,37.0708333333,50.1117254902,23.6675833333,18.81625,39.5261666667,22.29025,25.6083333333,33.9095,15.7602916666
612.60,21.71425,49.2959583334,37.057,50.2044754902,23.7265,18.8945,39.5635833333,22.3515,25.6768333334,33.9274166667,15.8474583333
612.94,21.6445833333,49.2071666666,36.9275,50.138,23.699,18.8911666667,39.4719166667,22.2714166667,25.5935,33.8675,15.8187083333
613.27,21.5545,49.1820416667,36.8279166667,50.1124803921,23.6925,18.8393333333,39.3418333333,22.1851666667,25.5528333334,33.806875,15.823375
613.61,21.5423333334,49.3417083333,36.7918333333,50.2864754902,23.7036666667,18.8396666667,39.3991666667,22.1810833333,25.5629166667,33.9024166667,15.83
613.94,21.5623333333,49.335875,36.7193333333,50.3243921568,23.7738333333,18.8900833333,39.3795,22.2703333333,25.5689166667,33.9115416667,15.9831666667
614.28,21.537,49.3504166667,36.6730833333,50.4937598039,23.7655833333,18.8009166667,39.301,22.2470833333,25.4739166667,33.875,15.8837916666
614.61,21.5109166667,49.4800416667,36.61025,50.5746372549,23.7754166667,18.76525,39.228,22.174,25.42225,33.906625,15.86775
614.94,21.43275,49.3970833333,36.494,50.4786078431,23.7824166667,18.70425,39.1568333333,22.1063333333,25.3443333333,33.8776666667,15.81675
615.28,21.5983333333,49.5361666667,36.434,50.5465441176,23.8903333333,18.8753333333,39.22725,22.21025,25.4259166667,34.0205,16.0170416667
615.61,21.6705833333,49.6335416667,36.4779166667,50.6605441177,23.9628333333,18.92975,39.262,22.2708333333,25.43125,34.1547916667,16.0910833333
615.95,21.6894166667,49.6157083333,36.4308333334,50.7345098039,23.9676666667,18.8849166667,39.2134166667,22.2264166667,25.4091666667,34.1779583333,16.0910833333
616.28,21.709,49.628375,36.36525,50.7143921568,23.9591666666,18.8631666667,39.16825,22.1895,25.3480833334,34.2535,16.100625
616.61,21.8615833333,49.7654166666,36.3886666667,50.8127794118,23.9860833333,18.9154166666,39.1905,22.319,25.418,34.4315,16.2609166667
616.95,21.845,49.8302916667,36.37475,50.8313039216,23.9569166667,18.9484166667,39.1400833333,22.2850833334,25.3963333334,34.5059583333,16.2741666667
617.28,21.8161666667,49.80775,36.3644166667,50.7938970588,23.9379166667,18.9323333333,39.0696666667,22.2365833333,25.3455833333,34.4895416667,16.3230416666
617.62,21.7561666667,49.8112083333,36.2868333333,50.7928039215,23.8805833333,18.89375,38.9388333333,22.1341666667,25.28525,34.483875,16.2722083334
617.95,21.7711666667,49.8865833333,36.30825,50.7159166667,23.9335,18.9518333333,38.9621666667,22.1080833334,25.3419166667,34.542125,16.42825
618.28,21.6753333333,49.6964166667,36.21675,50.5927254902,23.8241666667,18.8935,38.8118333333,22.01425,25.2373333334,34.372125,16.3435
618.62,21.745,49.7455833333,36.1915,50.6587647059,23.8389166667,18.92625,38.733,21.98325,25.30525,34.4183333333,16.4084583333
618.95,21.737,49.6931666667,36.19225,50.687004902,23.8435833333,18.9191666667,38.631,21.9625833334,25.3254166666,34.4982916667,16.4189166666
619.28,21.7389166667,49.7157916667,36.18475,50.6685882353,23.9081666667,18.98575,38.5494166667,21.9468333333,25.3221666667,34.5154583333,16.4824166666
619.62,21.6388333334,49.696875,36.05975,50.5992401961,23.9251666667,18.9505833334,38.4040833334,21.81925,25.2309166667,34.4843333333,16.47825
619.95,21.5481666667,49.593875,35.9456666666,50.5433970588,23.8278333334,18.9156666667,38.1878333333,21.7225,25.1765833333,34.426625,16.401375
620.28,21.4998333333,49.6275416667,35.9565833333,50.6210931372,23.8789166666,18.9378333333,38.0933333334,21.6740833333,25.1590833333,34.4740833333,16.338375
620.62,21.409,49.42925,35.77525,50.493254902,23.839,18.8205,37.9026666667,21.56075,24.9633333333,34.3432916667,16.2687916667
620.95,21.4526666667,49.4309166666,35.6888333333,50.5074607843,23.8834166666,18.8963333333,37.8260833333,21.5878333333,25.00525,34.4277083333,16.3077083333
621.28,21.4850833333,49.3897916666,35.6473333333,50.535372549,23.9065,18.9541666667,37.7693333333,21.6198333333,24.9930833334,34.4444166667,16.3359583333
621.62,21.5286666667,49.3566666666,35.59075,50.600504902,23.8970833334,19.00225,37.61975,21.61375,24.956,34.4978333333,16.4294166667
621.95,21.5900833334,49.4749583333,35.5589166667,50.7000833334,24.0191666667,19.0895833333,37.6353333333,21.691,25.05525,34.6419166667,16.606375
622.28,21.4843333333,49.4195,35.4409166667,50.6199068627,23.9078333333,19.0606666667,37.4741666666,21.6828333333,24.9525833333,34.5552916667,16.5915833334
622.62,21.4889166667,49.427125,35.4230833333,50.6458137255,23.9485,19.1288333333,37.4499166667,21.7044166667,24.9296666667,34.547625,16.643125
622.95,21.4525833333,49.4875,35.3815833333,50.7793970588,23.9094166667,19.0508333333,37.3891666667,21.6420833333,24.8630833333,34.5449166667,16.5857916666
623.28,21.4831666667,49.54225,35.4130833334,50.8891568627,23.91875,19.09325,37.3630833333,21.7225,24.9378333333,34.617625,16.6721666667
623.62,21.47525,49.6325,35.41725,50.9984313726,23.9918333333,19.11975,37.3510833333,21.7165,24.9355833333,34.6620416667,16.734
623.95,21.4246666667,49.65075,35.3680833333,51.002372549,24.0059166667,19.0651666667,37.2843333333,21.61,24.9201666666,34.60525,16.7302916667
624.28,21.645,49.839125,35.552,51.264240196,24.1889166667,19.2774166667,37.4568333333,21.7859166666,25.2005833334,34.8536666667,16.9695416667
624.62,21.6180833334,49.8247083333,35.4770833333,51.251122549,24.2019166667,19.26675,37.3874166666,21.7069166667,25.1544166667,34.8628333333,16.9784166666
624.95,21.6014166667,49.9339583333,35.4983333333,51.324745098,24.2079166667,19.23125,37.3593333333,21.704,25.15625,34.9064583333,17.028125
625.28,21.5248333333,49.9074166667,35.3783333333,51.232254902,24.1764166666,19.19275,37.28175,21.66675,25.127,34.9332916667,16.9832916667
625.61,21.4268333333,49.8173333333,35.261,51.1222941177,24.0500833333,19.1066666666,37.1413333333,21.5550833333,25.0115833333,34.8697083333,16.8869583333
625.95,21.3295833333,49.7662916667,35.136,51.1179117647,24.0149166667,19.0338333333,37.05175,21.3844166667,24.91475,34.8897916667,16.8208333333
626.28,21.2096666667,49.5476666667,35.0198333334,50.9595833333,23.9255833333,18.91425,36.8535,21.26275,24.8033333333,34.7455833333,16.74525
626.61,21.0234166667,49.3569166667,34.8181666667,50.7658088235,23.7629166667,18.8128333333,36.6314166667,21.136,24.6723333334,34.5867083333,16.627125
626.94,21.1031666666,49.3634583333,34.7935833333,50.7665735294,23.8045833333,18.83425,36.6090833334,21.151,24.6795,34.6504166667,16.7038333333
627.28,21.0873333333,49.3215416667,34.7298333333,50.7413970588,23.7910833333,18.7919166667,36.5420833333,21.1481666666,24.6295833333,34.671875,16.74025
627.61,21.0544166667,49.1639166667,34.5646666667,50.6737107843,23.7048333333,18.7479166666,36.3525833333,21.12925,24.5216666667,34.6582083333,16.7574583333
627.94,20.8070833334,48.917375,34.29875,50.4231666667,23.49125,18.5380833334,35.9656666667,20.9291666667,24.2663333333,34.4284166667,16.5884583333
628.27,20.8123333333,48.9259166666,34.3010833333,50.4610343137,23.50475,18.5610833334,35.8954166667,20.9599166667,24.2643333333,34.4277916667,16.6471666667
628.61,20.7653333334,48.8149583333,34.1285,50.4215784314,23.4463333333,18.4639166667,35.7433333333,20.8525833333,24.2065,34.38,16.5747916667
628.94,20.69775,48.7374583333,34.0290833334,50.4277009804,23.3385833333,18.3445,35.5905833333,20.70475,24.0740833333,34.2459583333,16.4325
629.27,20.7105,48.742375,34.0065833333,50.4659656863,23.362,18.3524166667,35.49125,20.7039166666,24.0636666667,34.2674583333,16.45575
629.60,20.787,48.7729166667,33.9798333334,50.5433382353,23.4249166667,18.42075,35.4224166667,20.7983333334,24.099,34.2639166667,16.5540833334
629.94,20.7265,48.8520833333,33.899,50.607504902,23.3705833333,18.4149166667,35.3441666667,20.7598333333,24.032,34.28725,16.5557083334
630.27,20.85025,48.90325,33.84975,50.6749313726,23.4411666667,18.47225,35.3571666667,20.81375,24.07425,34.3596666667,16.663
630.60,20.7265,48.8518333333,33.75425,50.6661519608,23.4119166667,18.44325,35.2110833333,20.73425,23.9838333333,34.327875,16.5754166667
630.93,20.685,48.8145,33.6610833333,50.6123921568,23.40225,18.4320833334,35.1005833334,20.698,23.9725833333,34.3002916667,16.5381666666
631.26,20.7060833334,48.862625,33.6651666667,50.6097009804,23.426,18.51025,35.1058333333,20.6960833333,24.0360833333,34.3630833333,16.617625
631.60,20.7745,48.9555,33.6916666667,50.6648529412,23.475,18.5290833333,35.1133333333,20.7365,24.0503333333,34.4870833333,16.645875
631.93,20.7109166667,48.8340416667,33.58175,50.5409411765,23.3801666667,18.4093333333,34.9390833333,20.57825,23.9863333333,34.3720833333,16.4940416667
632.26,20.6843333333,48.8481666667,33.602,50.5885098039,23.41525,18.522,34.9109166667,20.6309166666,24.0051666667,34.387375,16.5442916667
632.59,20.8355,49.0106666667,33.7125,50.7920980392,23.6229166667,18.6566666667,35.0181666667,20.815,24.1036666667,34.5429166667,16.7566666667
632.92,20.8221666667,48.968125,33.6470833333,50.8410784313,23.6299166667,18.69275,34.9966666667,20.8169166667,24.0655833333,34.555375,16.7836666667
633.26,20.8150833333,48.8444583333,33.6390833334,50.6968186274,23.6363333333,18.6905,34.9363333333,20.79475,24.0838333333,34.5423333333,16.7992083333
633.59,21.01275,48.979,33.74875,50.8626911765,23.8323333334,18.85125,35.0376666667,20.9683333333,24.22225,34.718375,17.003375
633.92,20.8550833334,48.8978333334,33.6794166666,50.8250931373,23.6995,18.7680833333,34.81225,20.7848333333,24.0891666667,34.6293333333,16.8832916667
634.25,20.745,48.8489166667,33.52225,50.7233529412,23.5305,18.6114166667,34.6388333333,20.647,23.9093333333,34.538875,16.809875
634.58,20.81625,48.8867916666,33.4956666667,50.8098578431,23.4838333333,18.6320833333,34.584,20.5598333333,23.85325,34.5299166667,16.872875
634.91,20.7505833333,48.9911666667,33.5048333333,50.8871617647,23.4853333333,18.622,34.5055,20.561,23.7809166667,34.5060833333,16.859
635.25,20.8005833333,49.078875,33.53375,51.0182009804,23.5474166667,18.7213333333,34.572,20.60025,23.8106666667,34.5315833333,16.9817916667
635.58,20.7684166667,49.0900833333,33.4558333333,51.0371323529,23.5496666667,18.7341666667,34.5024166667,20.6193333333,23.7571666667,34.561375,17.0677916667
635.91,20.7824166667,49.0835,33.4501666667,51.0485882353,23.5455833333,18.7493333333,34.4558333333,20.5918333333,23.6959166666,34.6928333333,17.1359166667
636.24,20.62475,48.9392083333,33.2585,50.8531911765,23.4448333333,18.7176666667,34.1999166667,20.4138333333,23.599,34.5919583333,17.0829166667
636.57,20.4999166667,48.9118333333,33.1675833333,50.7720980392,23.329,18.5449166666,34.0224166667,20.205,23.4775833334,34.511375,16.9662916667
636.90,20.3713333333,48.9498333333,33.0605,50.8683284314,23.16875,18.43125,33.90375,20.0541666667,23.3091666667,34.484125,16.8802083333
637.23,20.16775,48.7157083333,32.82125,50.6321127451,22.9219166667,18.2386666666,33.6245833334,19.8265833333,23.0869166667,34.3277083333,16.6995416667
637.56,20.22125,48.736875,32.7710833333,50.5745294117,22.9623333333,18.1875833333,33.65325,19.853,23.0874166667,34.4115416667,16.78325
637.90,20.2370833334,48.6148333333,32.74775,50.4885,23.00225,18.2016666666,33.552,19.8765,23.0900833334,34.3787916667,16.7674166666
638.23,20.0104166666,48.4444583333,32.605,50.2649509804,22.875,18.0860833333,33.2970833333,19.7546666667,22.96925,34.2711666667,16.68625
638.56,19.9683333333,48.2721666667,32.4506666667,50.1128872549,22.78,18.0205833334,33.1115,19.6563333333,22.8983333333,34.1527916667,16.6294166667
638.89,19.79725,48.1357916667,32.2095,49.8807745098,22.6131666667,17.83725,32.8511666667,19.4339166667,22.6875833333,34.0552083333,16.4787083333
639.22,19.7161666667,48.108625,32.12825,49.9567401961,22.6115833333,17.8413333334,32.7379166667,19.3413333334,22.5698333333,34.1011666667,16.5019166667
639.55,19.67125,47.9891666667,32.02725,49.7680392157,22.52575,17.7456666666,32.49875,19.2375833333,22.5125833333,33.9423333333,16.447125
639.88,19.6503333334,48.0316666667,32.0135833333,49.8135294118,22.4795,17.74625,32.4919166667,19.2435,22.4706666667,33.9402916667,16.428
640.21,19.6468333333,47.8616666667,31.92975,49.7264509804,22.50375,17.8438333333,32.3215833333,19.3060833333,22.4693333334,33.9235,16.5457083333
640.54,19.8456666667,48.0846666667,32.06775,49.8906470588,22.6541666666,17.9960833334,32.3843333333,19.5088333333,22.66875,34.0930833333,16.675625
640.87,20.0138333333,48.3069583333,32.19625,50.049,22.8601666667,18.13525,32.4111666667,19.6219166667,22.8590833334,34.217,16.8609583333
641.20,20.0709166666,48.3235416667,32.1846666667,50.0818823529,22.936,18.27575,32.2990833333,19.7294166666,22.9623333333,34.2237083333,17.033
641.53,20.0194166666,48.4322916667,32.0660833333,50.1730882353,22.8510833334,18.3130833333,32.2311666667,19.66125,22.9816666667,34.2367916667,17.0293333333
641.87,20.25625,48.654625,32.2141666667,50.4586813725,23.0623333334,18.4749166666,32.39825,19.8621666667,23.1123333333,34.488625,17.1340833333
642.20,20.39,48.75925,32.2526666667,50.5549509804,23.1305833333,18.5901666667,32.4399166667,20.0345833333,23.20125,34.6482916667,17.2087916667
642.53,20.5079166667,48.8260416667,32.3708333333,50.6257254902,23.2448333334,18.7230833333,32.4988333333,20.176,23.3359166667,34.766875,17.303125
642.86,20.6364166667,48.9618333334,32.4444166667,50.6790539216,23.3638333334,18.8205833334,32.56925,20.32225,23.46975,34.9047083333,17.4192916667
643.19,20.6430833333,49.0114583333,32.4176666667,50.7471519608,23.3855833333,18.87875,32.5603333333,20.3525833333,23.4624166667,34.96075,17.4864583334
643.52,20.5184166667,48.8765,32.2148333333,50.5832647059,23.2456666666,18.7171666667,32.299,20.2186666667,23.3515833333,34.9546666667,17.4439166667
643.85,20.59025,49.1039166667,32.3276666667,50.6921568627,23.3726666667,18.7920833333,32.3869166667,20.2946666667,23.4259166667,35.0570416667,17.5714166667
644.18,20.608,49.0809583333,32.2065,50.6338284314,23.4276666667,18.7259166667,32.2685833334,20.2704166667,23.3546666667,34.9992916667,17.6185416667
644.51,20.4263333333,48.9607916667,32.0796666667,50.646122549,23.35425,18.6185833333,32.12475,20.19875,23.2530833333,34.849375,17.508625
644.84,20.4269166667,48.9374583334,32.0158333334,50.6827156862,23.3918333334,18.6183333333,32.0965833333,20.124,23.1963333333,34.913,17.4677916667
645.17,20.4834166667,48.9062083333,31.9753333333,50.6354068627,23.4294166666,18.6355833333,32.013,20.1659166667,23.1766666667,34.8887916667,17.5325833333
645.50,20.39,48.914375,31.8645833333,50.5370343137,23.32025,18.57825,31.9110833333,20.0688333333,23.1916666667,34.7505833333,17.5051666667
645.83,20.33275,48.8969166667,31.7805,50.5270343137,23.3049166667,18.461,31.7448333333,19.9526666667,23.0855,34.6685,17.4995416666
646.16,20.33125,49.005625,31.7803333333,50.7906813725,23.372,18.504,31.7065,19.9940833333,23.1678333333,34.7355416667,17.5286666667
646.49,20.0621666667,48.63,31.4664166667,50.5065343137,23.0064166667,18.2665833333,31.2856666667,19.7204166667,22.8686666667,34.42475,17.2718333333
646.82,20.0840833333,48.7382083333,31.48475,50.5468480392,23.0395,18.18625,31.2128333334,19.7020833333,22.90275,34.4385416667,17.273125
647.15,20.2796666667,48.8161666667,31.7209166666,50.7757009804,23.2015833333,18.3704166667,31.3018333333,19.9236666667,23.1166666666,34.5062916667,17.4488333333
647.48,20.36,48.8214166667,31.6544166667,50.848245098,23.1840833333,18.3703333334,31.2044166667,19.9468333333,23.14225,34.5328333333,17.4106666667
647.81,20.1605833334,48.6432083333,31.6011666667,50.6699460784,23.0708333333,18.3348333333,31.02875,19.8501666667,23.0793333333,34.4659583333,17.35375
648.14,20.15025,48.64625,31.6186666667,50.6591911765,23.01925,18.3444166666,30.9510833333,19.8339166667,23.0489166667,34.572375,17.3724583334
648.47,20.172,48.69325,31.7018333333,50.6817156863,22.9649166666,18.34,30.88875,19.8423333333,23.082,34.61475,17.383875
648.80,20.1623333333,48.6367083334,31.71925,50.6929656863,22.93425,18.3386666666,30.8464166667,19.8039166667,23.0764166667,34.6677083333,17.3957083334
649.13,20.0680833333,48.432625,31.5535833334,50.6568480392,22.8334166667,18.1894166667,30.5853333334,19.7400833333,22.8895833334,34.5892916667,17.2935
649.46,19.9158333333,48.3735,31.4399166667,50.5163431373,22.742,18.2065833333,30.5546666667,19.62825,22.8420833334,34.5347916667,17.2727083333
649.79,19.8384166667,48.1186666667,31.2699166667,50.2341764706,22.5748333333,18.1238333333,30.3393333333,19.5069166667,22.6461666667,34.305625,17.2027083333
650.11,19.93825,48.34725,31.3674166667,50.3614411765,22.7671666666,18.2133333334,30.4484166667,19.6388333333,22.7998333333,34.4363333333,17.27025
650.44,19.9576666667,48.2745416667,31.3198333333,50.3767156863,22.8245,18.3369166667,30.475,19.6834166667,22.8160833333,34.4765833333,17.294
650.77,19.92375,48.223,31.1896666667,50.3254754902,22.7585833333,18.2638333333,30.3693333333,19.5294166667,22.7044166667,34.4353333333,17.2040833333
651.10,19.8449166667,48.2333333333,31.1666666667,50.3904264706,22.68475,18.2315833334,30.3425,19.4655,22.6025,34.4349166667,17.1970833333
651.43,19.7870833333,48.1948333333,31.0105833333,50.3677058824,22.5914166667,18.21225,30.24575,19.3995,22.4870833333,34.364625,17.159875
651.76,19.7860833333,48.179375,30.9283333333,50.3344803922,22.5429166667,18.2730833334,30.17725,19.3785,22.45075,34.3332083333,17.1732916667
652.09,19.558,47.9827916667,30.6520833333,50.1512254902,22.3809166667,18.03175,29.9219166667,19.1624166666,22.1990833333,34.0364583333,16.9705416667
