wavelength,Back_IncWatf,Belly_IncWatf,Breast_IncWatf,Crissum_IncWatf,Crown_IncWatf,DorTail_IncWatf,Patch10_IncWatf,Patch11_IncWatf,Patch12_IncWatf,Rump_IncWatf,Throat_IncWatf,WingTip_IncWatf
239.29,3.39626666667,7.85586666667,7.00966666666,6.31226666667,4.91713333334,8.72493333332,1.84106666667,1.48673333333,12.2012,4.2882,4.66546666667,7.53573333333
239.67,3.40953333333,7.63073333334,7.20453333333,6.01726666667,4.7896,8.23953333334,2.5166,1.54233333333,12.4708,4.37346666667,4.6676,7.57973333334
240.04,3.63293333333,7.80893333333,7.57486666667,5.88013333333,4.49446666667,8.08993333333,3.15546666667,1.80713333333,13.483,4.6254,5.29953333333,7.82773333333
240.42,3.59546666667,7.46933333333,6.83859999999,5.13526666667,4.16053333333,7.6494,3.48893333333,1.9164,13.1614666667,4.21786666666,5.35633333333,7.23179999999
240.79,3.07453333333,6.74066666667,5.654,4.02053333333,3.59226666667,6.97706666667,3.0524,1.06426666667,12.3726666667,3.37766666667,4.76713333333,6.31193333334
241.17,3.77346666667,7.11973333333,6.13573333333,4.47253333333,3.5924,7.1392,3.28153333334,1.48226666666,12.6536,3.74746666667,5.41093333333,6.76366666667
241.54,4.94546666666,7.8542,6.78726666667,5.2726,4.27993333334,8.18133333335,4.19393333333,2.52453333333,13.7177333333,4.4808,6.3054,7.50993333333
241.92,5.6802,8.39046666667,7.24293333333,5.83053333333,4.8494,8.75906666667,4.98446666667,3.3074,14.4444,5.35833333333,6.98853333334,8.32813333334
242.29,5.80606666667,8.40213333333,7.43053333333,5.78186666667,5.0858,8.90026666667,5.35166666667,3.23426666667,14.7642,5.4726,7.16953333334,8.59566666666
242.67,4.4854,6.83673333333,6.00093333333,4.457,3.8338,7.42673333333,4.23513333333,1.84606666667,13.8954,3.89526666667,5.6564,7.40786666667
243.05,3.3288,5.8542,4.97206666667,3.56546666667,2.98986666667,6.38813333333,3.46326666667,0.919133333333,13.4168666667,2.9712,4.884,6.66666666667
243.42,2.58893333333,5.15073333333,4.1598,2.81286666667,2.2192,5.66213333333,2.87206666666,0.223733333333,12.8810666667,2.283,4.36066666667,6.1506
243.80,2.3998,4.89553333333,3.96886666667,2.52353333333,2.10593333333,5.4508,2.67493333333,0.0826,12.769,1.95006666667,4.25333333333,6.0152
244.17,2.84006666667,5.09486666667,3.99186666667,3.00513333333,2.581,5.61733333333,2.93366666667,0.585133333333,12.8554666667,2.41573333333,4.29113333333,6.23806666667
244.55,3.79033333333,5.679,4.65626666667,3.95573333333,3.29853333333,6.19226666667,3.51166666667,1.2316,13.4509333333,3.09826666667,4.80426666667,6.94513333333
244.92,3.86553333333,5.7218,5.0082,4.34393333333,3.46533333333,6.3778,3.68,1.61313333333,13.8324,3.259,5.06606666667,7.26893333333
245.30,4.0308,5.68786666667,5.11373333333,4.58966666667,3.7842,6.6474,4.20033333333,1.98846666667,14.1656666667,3.49526666667,5.24866666667,7.65313333334
245.67,3.78833333333,5.25046666667,4.87786666667,4.29446666667,3.7356,6.30453333333,4.07666666667,1.7642,13.7376,3.37026666667,5.00786666667,7.42926666667
246.05,3.52326666667,4.86506666667,4.48173333333,3.85893333333,3.50426666667,5.9096,3.74053333333,1.31286666667,13.1576,2.98353333333,4.52966666667,6.8742
246.42,3.5984,4.8588,4.4648,4.01853333333,3.59566666667,6.0322,3.80713333333,1.4892,13.0812,3.25373333333,4.73973333333,7.026
246.79,4.52046666667,5.73366666667,5.31433333333,4.9712,4.47866666667,6.968,4.63853333333,2.28766666667,13.7788666667,4.28453333333,5.66846666667,7.97420000001
247.17,5.14026666667,6.23126666667,5.83213333333,5.49106666667,4.9566,7.43600000001,5.063,2.71166666667,14.0976666667,4.775,6.07646666667,8.5074
247.54,5.302,6.3648,6.00053333333,5.62006666667,5.03,7.50799999999,5.08546666667,2.78006666667,14.2208666667,4.94926666667,5.98673333333,8.59153333333
247.92,5.463,6.47026666667,6.01913333333,5.69753333333,5.07213333333,7.64053333334,5.15706666667,2.87233333333,14.3674,5.14813333333,5.95873333333,8.641
248.29,5.59133333333,6.6798,6.2338,5.7856,5.21586666667,7.83266666667,5.2976,2.9458,14.6804666666,5.30633333333,6.16093333333,8.84613333334
248.67,5.53486666667,6.68893333333,6.25926666667,5.78746666667,5.3,7.85373333333,5.4728,2.92353333333,14.8969333333,5.35553333333,6.18386666667,8.94353333333
249.04,5.99253333333,7.0776,6.628,6.20133333333,5.70646666667,8.25333333334,5.938,3.1778,15.2967333333,5.76106666667,6.46686666666,9.31113333334
249.42,6.4544,7.52053333333,7.05533333333,6.5856,6.12053333333,8.72040000001,6.34226666667,3.40833333333,15.7065333333,6.20393333333,6.84319999999,9.61006666667
249.79,6.49813333333,7.7364,7.18,6.75593333333,6.1152,8.76793333333,6.35766666667,3.40353333333,15.9352,6.35253333333,6.84553333333,9.72553333333
250.17,6.66653333333,8.00386666667,7.39933333333,7.09573333333,6.12906666667,8.95666666667,6.55533333333,3.57986666667,16.4478666667,6.61093333333,7.07893333333,10.0125333333
250.54,7.1404,8.51906666667,7.95566666667,7.70686666667,6.49886666667,9.41846666668,6.9574,4.0768,17.0504,6.9934,7.44899999999,10.4526
250.92,6.89486666667,8.50953333333,7.9778,7.4298,6.1938,9.2238,6.71226666667,3.80313333333,17.1658,6.85906666667,7.03526666667,10.2412666667
251.29,6.96013333333,8.78653333333,8.0234,7.4952,6.24206666667,9.51493333335,6.8082,3.84266666667,17.4935333333,7.08106666666,7.03266666666,10.1675333333
251.66,7.34646666667,9.36820000001,8.31113333333,8.01573333333,6.83033333333,10.1086,7.25746666667,4.45633333333,18.0209333333,7.5068,7.8092,10.5643333333
252.04,7.4772,9.532,8.45253333333,8.20873333333,7.054,10.2134,7.1902,4.5902,18.1316666667,7.4556,8.0938,10.6832
252.41,7.15446666667,9.32100000001,8.20313333333,8.11206666667,6.87786666667,9.87433333333,6.85586666667,4.31093333333,17.8408666667,6.9324,7.7882,10.3804
252.79,6.78993333333,9.08299999999,7.97753333333,7.70493333333,6.338,9.57986666667,6.35666666667,4.056,17.2661333333,6.63306666667,7.45846666667,10.0803333333
253.16,6.469,8.83686666667,7.77653333333,7.32046666667,6.01666666667,9.27013333333,6.03553333333,4.03646666667,17.0087333333,6.3018,7.2292,9.7606
253.54,6.52126666667,8.93986666667,7.7726,7.30966666667,6.0428,9.03193333333,5.95866666667,4.25953333333,17.0456,6.43333333333,7.30199999999,9.84313333334
253.91,6.5218,8.85486666667,7.59446666667,7.10513333333,5.89153333333,8.72973333334,5.81326666667,4.20426666667,16.876,6.06773333333,7.30873333333,9.73966666666
254.28,6.74593333333,9.13493333333,7.96433333333,7.37686666667,6.22233333333,8.85713333333,5.8968,4.4404,16.8968666667,6.30946666667,7.65886666667,10.0118
254.66,6.69566666667,9.28113333334,7.93453333333,7.25086666667,6.244,8.788,5.8214,4.0896,16.8220666667,6.33513333333,7.55753333333,10.0600666667
255.03,6.59373333333,9.20466666666,7.66566666667,7.27966666667,6.30233333333,8.6474,5.88206666667,4.0814,16.6688666667,6.26366666667,7.80706666667,9.97226666667
255.41,6.38033333333,8.80086666667,7.566,7.14553333333,6.19686666666,8.2864,5.68686666667,4.076,16.2907333333,5.94186666667,7.8256,9.79426666667
255.78,6.38673333333,8.64426666667,7.62553333333,7.13006666667,6.21713333333,8.1074,5.69853333333,4.03766666667,16.224,5.85926666667,7.82746666667,9.94713333335
256.15,5.994,8.46046666667,7.344,6.919,6.02206666667,7.68053333333,5.8258,3.74213333333,15.688,5.6388,7.6338,9.54919999999
256.53,5.7208,8.1992,7.03506666667,6.42106666666,5.8572,7.60346666667,5.6526,3.32426666667,15.2024666667,5.66153333333,7.3262,9.0996
256.90,5.42473333333,7.82753333333,6.7648,6.09486666667,5.7448,7.35806666667,5.39473333334,2.9792,15.126,5.17713333333,7.0124,8.51053333334
257.28,5.06106666667,7.37893333333,6.3046,5.71026666667,5.494,6.96186666667,5.0414,2.34173333333,14.7540666667,4.809,6.55246666666,8.00093333334
257.65,4.74066666667,6.9364,5.86113333333,5.3942,5.25233333333,6.8154,4.6716,2.0366,14.4226666667,4.312,6.26553333333,7.50693333334
258.02,4.3934,6.51066666667,5.347,5.0262,4.93926666667,6.71753333333,4.32453333333,1.76633333333,14.1099333333,4.27053333333,5.818,7.10146666667
258.40,4.4462,6.398,5.28266666667,4.968,5.0038,6.79966666667,4.464,1.89813333333,14.0598,4.262,5.73033333333,7.03506666667
258.77,4.56866666667,6.32526666667,5.34326666667,4.97713333333,4.93013333333,6.8496,4.69153333333,2.15366666667,14.1278666667,4.28753333333,5.70473333333,7.06853333333
259.15,4.60046666667,6.27173333333,5.4024,4.9856,4.87453333333,6.89086666667,4.65213333333,2.3004,14.1292,4.277,5.6564,7.1628
259.52,4.44686666667,6.15046666667,5.24586666667,4.76966666667,4.66193333333,6.70493333333,4.569,2.1286,14.0392,4.0984,5.4538,7.0626
259.89,4.26426666667,5.97513333333,5.10153333333,4.5782,4.4326,6.58766666667,4.39813333333,1.89606666667,13.9562666667,3.93646666667,5.21326666667,6.89166666667
260.27,4.31106666667,6.04073333333,5.19893333333,4.61733333333,4.4642,6.74913333333,4.38506666667,1.96846666667,14.1586666667,4.03586666667,5.30933333333,7.05866666667
260.64,4.41273333333,6.1452,5.2814,4.76133333334,4.48546666667,6.84726666667,4.48053333333,2.1248,14.2165333333,4.14473333333,5.45573333333,7.20926666667
261.01,4.51086666667,6.2378,5.33333333333,4.88673333333,4.57193333333,6.91726666667,4.58153333333,2.2682,14.2281333333,4.28113333333,5.52273333333,7.38153333333
261.39,4.56133333333,6.29826666667,5.4564,5.02013333334,4.59046666667,6.96553333333,4.6938,2.41066666667,14.3142,4.36426666667,5.6114,7.47293333334
261.76,4.3082,6.06753333333,5.25233333333,4.80193333334,4.2798,6.66493333333,4.47573333333,2.1324,14.135,4.14766666667,5.33273333334,7.22726666666
262.13,4.24646666667,6.02686666667,5.30586666667,4.763,4.25,6.63846666667,4.56893333333,2.0836,14.093,4.1302,5.3252,7.11093333334
262.51,4.19733333333,6.0556,5.30446666667,4.71833333334,4.18,6.68193333333,4.6014,2.00953333333,14.1264,4.205,5.3468,7.14746666667
262.88,4.11706666667,6.04713333333,5.25293333333,4.78513333333,4.1992,6.63286666667,4.55126666667,1.90686666667,14.1551333333,4.2436,5.3688,7.12173333334
263.25,3.86286666667,5.9208,5.0578,4.6464,4.01726666667,6.39773333333,4.3308,1.59246666667,14.0372,4.14593333333,5.24266666667,6.86073333334
263.63,4.3332,6.36893333333,5.56486666667,5.18566666667,4.50373333333,6.83213333333,4.67166666667,2.117,14.5140666667,4.8244,5.76826666667,7.21893333334
264.00,4.7108,6.7018,6.03006666667,5.69406666667,4.87873333333,7.18953333333,5.11973333333,2.63306666667,14.7092666667,5.334,6.35506666667,7.5146
264.37,4.53513333333,6.48526666667,5.91266666667,5.51873333333,4.6882,6.8934,5.1218,2.51986666667,14.4076666667,5.0708,6.04026666667,7.32713333333
264.75,4.5308,6.5198,5.9988,5.54413333333,4.81573333333,6.98326666667,5.29653333333,2.69133333333,14.4877333333,5.1008,6.0076,7.44673333333
265.12,4.63846666667,6.67233333333,6.13013333333,5.61106666667,4.9312,7.06266666667,5.505,2.76826666666,14.7735333333,5.284,6.24786666667,7.58186666667
265.49,4.50653333333,6.6186,5.81946666667,5.44406666667,4.8172,6.93773333333,5.3678,2.6176,14.6886666667,5.21813333333,6.26286666667,7.53066666666
265.87,4.77026666667,6.87653333333,6.0208,5.67273333333,5.20913333333,7.26013333333,5.673,2.90126666667,14.9564,5.63973333333,6.4292,7.92273333333
266.24,5.21286666667,7.3062,6.41466666667,6.136,5.65333333333,7.59246666667,5.9928,3.32133333333,15.3868,5.9796,6.9082,8.51033333334
266.61,4.74906666667,6.79793333333,5.93046666666,5.7864,5.2304,7.10413333333,5.44413333333,2.9602,14.9962666667,5.40273333333,6.40926666667,7.97419999999
266.98,4.25346666667,6.28473333333,5.36946666667,5.201,4.74693333333,6.66913333333,4.89326666667,2.43046666667,14.4417333333,4.8364,5.89533333333,7.40073333333
267.36,4.6206,6.71466666667,5.74213333333,5.55953333333,5.15846666667,7.1206,5.3172,2.781,14.8247333334,5.1512,6.2392,7.80720000001
267.73,4.60813333333,6.78133333333,5.70286666667,5.48306666667,5.055,7.12286666667,5.31,2.641,14.7250666667,4.96146666667,6.14513333333,7.79653333333
268.10,4.475,6.692,5.5056,5.2942,5.04646666667,6.96726666667,5.113,2.50373333333,14.7194666667,4.84233333333,5.98053333334,7.69026666666
268.48,5.06286666667,7.16013333333,5.97133333333,5.82546666667,5.6102,7.47653333333,5.6012,3.0148,15.1436,5.4822,6.4872,8.16293333333
268.85,5.07846666667,7.09813333333,6.07373333334,5.85273333333,5.61593333333,7.43193333333,5.51633333333,2.99486666667,15.1758666667,5.49206666667,6.5008,8.11553333333
269.22,5.0614,6.95606666667,6.0968,5.8314,5.51386666667,7.4322,5.35273333333,2.98866666667,15.0342666667,5.48773333333,6.35566666667,8.08053333334
269.59,5.2254,7.00613333333,6.17213333333,5.91113333333,5.616,7.51126666667,5.39313333333,3.1136,14.9104,5.474,6.26966666667,8.11846666667
269.97,5.231,6.8832,6.0582,5.77973333333,5.49713333334,7.4938,5.34246666667,3.08373333333,14.6699333333,5.231,6.17786666667,8.01160000001
270.34,5.0076,6.53666666667,5.78733333333,5.5538,5.28786666667,7.22506666667,5.0056,2.86526666667,14.4156666667,5.03206666667,5.84433333333,7.7348
270.71,4.93046666667,6.47726666667,5.69786666666,5.4572,5.10806666667,7.15206666667,4.962,2.76806666667,14.3040666667,4.96013333333,5.7532,7.75780000001
271.09,5.11893333333,6.59366666667,5.83433333333,5.67506666667,5.1304,7.24773333333,5.1574,2.94213333333,14.3613333333,5.0978,5.81513333333,7.944
271.46,4.82906666667,6.1574,5.43653333333,5.30106666667,4.7676,6.8784,4.82346666667,2.59193333333,13.9242,4.75833333333,5.39386666667,7.5398
271.83,4.51953333333,5.79533333333,5.16013333333,5.06573333333,4.5666,6.65393333333,4.51946666667,2.32326666667,13.72,4.5304,5.14213333333,7.273
272.20,4.44566666667,5.6348,4.97386666667,4.94033333333,4.36093333333,6.48466666667,4.44033333333,2.17153333333,13.4093333333,4.3414,4.9756,7.01293333333
272.58,4.14193333333,5.3486,4.688,4.59733333333,3.97666666667,6.13646666667,4.09673333333,1.88313333333,13.095,3.9748,4.76606666667,6.7362
272.95,4.13746666667,5.25866666667,4.59013333333,4.54353333333,3.82653333333,6.04826666667,4.1272,1.7656,13.0431333333,3.89566666667,4.77146666667,6.69246666667
273.32,4.20833333333,5.32946666667,4.5952,4.63513333333,3.87826666667,6.08286666667,4.2618,1.7862,13.1243333333,3.93546666667,4.92353333333,6.70113333333
273.69,4.18506666667,5.31126666667,4.64766666667,4.66513333333,3.89813333333,6.17113333333,4.28666666667,1.8456,13.2597333333,4.05386666667,5.04326666667,6.84173333333
274.06,3.9592,5.204,4.57006666667,4.53973333333,3.8182,6.02026666667,4.18426666667,1.6858,13.1852666667,3.94486666667,4.97373333333,6.85606666667
274.44,3.98033333333,5.21806666667,4.6256,4.562,3.77846666667,6.09606666667,4.3182,1.6776,13.2042,3.93666666666,4.96186666667,6.8322
274.81,4.26526666667,5.42413333333,4.92946666667,4.86413333333,4.1034,6.3374,4.64846666667,1.94566666667,13.4561333333,4.19266666667,5.22506666667,7.005
275.18,4.40033333333,5.54586666667,5.17206666667,4.9918,4.39253333333,6.4732,4.74153333333,2.13373333333,13.707,4.3814,5.4774,7.18433333333
275.55,4.30466666667,5.42046666666,5.06726666667,4.83906666667,4.31446666667,6.36233333333,4.63046666667,2.07133333333,13.6338,4.21306666667,5.44566666667,7.19333333333
275.93,4.1536,5.25466666667,4.8998,4.65293333333,4.14373333333,6.1974,4.5668,1.90133333333,13.4336666667,4.03526666667,5.34693333333,7.10586666667
276.30,3.9712,5.1,4.75953333333,4.49326666667,3.95666666667,6.10733333333,4.35513333333,1.76266666667,13.356,3.86793333333,5.16606666667,7.13113333333
276.67,3.81553333333,5.065,4.6666,4.4548,3.93913333333,6.1384,4.2452,1.64986666667,13.3815333333,3.81966666667,5.0986,7.10486666667
277.04,3.7058,5.09206666667,4.6666,4.4508,4.01693333333,6.1396,4.15033333333,1.6254,13.3163333333,3.85186666667,5.07093333333,7.06246666667
277.41,3.37813333334,4.86566666667,4.396,4.112,3.74293333333,5.85793333333,3.82193333333,1.27826666667,13.041,3.585,4.66506666667,6.8502
277.79,3.41366666667,5.15493333333,4.5116,4.15353333334,3.82113333333,5.86046666667,3.94353333333,1.31233333333,13.0781333333,3.64746666667,4.6854,6.85746666666
278.16,3.41393333333,5.16713333333,4.5462,4.32053333333,3.78566666667,5.80093333333,3.88653333333,1.40933333333,13.0454666667,3.674,4.62993333333,6.845
278.53,3.545,5.36546666666,4.61953333333,4.3846,3.85253333333,5.8568,3.9274,1.6004,13.1367333333,3.67526666667,4.77353333333,7.00626666667
278.90,3.55806666667,5.444,4.53273333333,4.29333333334,3.85893333333,5.82333333333,3.80166666667,1.58493333333,13.079,3.6384,4.732,7.03113333334
279.27,3.41993333333,5.46466666667,4.34926666667,4.16353333333,3.65246666667,5.83853333333,3.7262,1.45753333333,12.8876666667,3.5784,4.66633333333,6.8822
279.64,3.74026666667,5.80906666667,4.68953333333,4.6542,3.94806666667,6.2264,4.1536,1.7902,13.1630666667,3.98746666667,5.10893333333,7.18580000001
280.02,4.01173333333,6.09373333333,4.8488,4.948,4.2494,6.4048,4.353,2.12266666667,13.3822,4.2738,5.28333333333,7.31860000001
280.39,4.17093333333,6.3674,5.08873333333,5.16013333333,4.4544,6.61713333333,4.63286666667,2.32126666667,13.5573333333,4.54146666667,5.4654,7.49326666667
280.76,4.37333333333,6.54226666667,5.26466666667,5.38893333333,4.752,6.8996,4.90513333333,2.5944,13.8323333333,4.75773333333,5.64713333334,7.65513333334
281.13,4.41553333333,6.46913333333,5.191,5.36813333334,4.711,7.0356,4.87866666667,2.6876,13.8490666667,4.6076,5.66906666667,7.66420000001
281.50,4.79393333333,6.7308,5.4938,5.7926,5.0192,7.48033333333,5.15293333333,3.03106666667,14.2186,4.81953333333,6.016,7.87613333333
281.87,4.85986666667,6.49346666667,5.46673333333,5.8026,4.96866666667,7.45033333333,5.09386666667,2.92466666667,14.1565333333,4.78313333333,5.95086666667,7.77706666667
282.25,5.09433333333,6.6788,5.6294,5.9274,5.1464,7.6554,5.24866666667,3.0614,14.3444666667,5.00953333333,6.14373333333,7.83046666666
282.62,4.9518,6.57853333333,5.51093333333,5.77353333333,4.99913333333,7.50726666667,5.14993333333,2.96393333333,14.1959333333,4.96006666667,5.97866666667,7.70720000001
282.99,4.93186666667,6.52706666667,5.50393333333,5.7252,4.9518,7.58653333333,5.20126666667,2.90766666667,14.2531333333,4.97846666667,5.95973333333,7.7128
283.36,5.08493333333,6.56633333334,5.62833333333,5.7124,5.05253333333,7.6322,5.3162,3.018,14.48,5.00553333333,6.06006666667,7.81833333334
283.73,4.74206666667,6.363,5.38466666667,5.30553333333,4.79913333333,7.35686666667,4.93506666667,2.72066666667,14.2988666667,4.69453333333,5.76293333333,7.48486666667
284.10,4.46733333333,6.12753333333,5.29606666667,4.99413333333,4.50273333333,7.1476,4.72933333333,2.5148,14.1497333333,4.4428,5.665,7.25626666667
284.47,4.50566666666,6.18413333333,5.34413333333,4.93006666667,4.50986666667,7.15373333333,4.696,2.5738,14.2121333333,4.46973333334,5.72386666667,7.24746666667
284.85,4.35666666667,6.0028,5.20006666667,4.77046666667,4.22946666667,6.83153333333,4.45073333334,2.4198,13.9872,4.29586666667,5.53553333333,7.03699999999
285.22,4.31006666667,5.9726,5.1088,4.67473333333,4.15173333333,6.63126666667,4.35253333333,2.4004,13.9752,4.33706666667,5.41546666666,6.94926666667
285.59,4.172,5.87846666667,4.94626666667,4.4946,4.0432,6.38126666667,4.2428,2.35753333333,13.814,4.2538,5.34653333333,6.85786666667
285.96,4.20746666667,5.98026666667,4.9922,4.52686666667,4.0628,6.3692,4.2784,2.49333333333,13.8710666667,4.24146666667,5.41926666667,6.86313333333
286.33,4.04466666667,5.80033333333,4.8144,4.31533333333,3.79433333333,6.16886666667,4.15206666667,2.34193333333,13.7929333333,4.0324,5.28626666667,6.6734
