wavelength,Back_GeoForm,Belly_GeoForm,Breast_GeoForm,Crissum_GeoForm,Crown_GeoForm,DorTail_GeoForm,Patch10_GeoForm,Rump_GeoForm,Throat_GeoForm,WingTip_GeoForm
708.35,12.7856,10.4624,10.2199333333,10.9936,10.1959333333,13.1253333333,31.2422,10.6676666667,10.1211333333,15.8075
708.67,12.8604666667,10.4540666667,10.1508,11.0126666667,10.2206,13.0721333333,31.2398666667,10.7302666667,10.0699333333,15.797
708.99,12.8866666667,10.4815333333,10.2013,11.0556666667,10.2726666667,13.0158,31.1994,10.7655333333,10.1714666667,15.8460666667
709.31,13.0508666667,10.6216666667,10.2695333333,11.224,10.4984666667,13.2338,31.2886666666,10.9626,10.2868333333,16.0531333333
709.63,13.2374,10.7701333333,10.3861,11.4343333334,10.6418,13.4543333333,31.5688,11.0667333333,10.4467,16.3122
709.95,13.4211333333,10.8351333333,10.4691666667,11.5778,10.7545333333,13.5375333333,31.662,11.2447333333,10.564,16.5601333333
710.27,13.4638,10.7604666667,10.4255,11.5672,10.7444,13.5426666667,31.5659333333,11.2963333333,10.4927,16.557
710.59,13.7511333333,11.0314,10.7732,11.8560666667,10.9401333333,13.9139333333,31.9178666667,11.5616,10.7643666667,16.8979666667
710.91,13.8262,11.044,10.8716333333,11.9608,11.0303333333,13.9844666667,32.0794,11.6270666667,10.7908333333,16.9946
711.24,13.7097333333,10.9408666667,10.7601333333,11.8626,10.9000666667,13.8639333333,31.9476666667,11.5071333333,10.7445666667,16.8806666667
711.56,13.5737333333,10.8361333333,10.4799,11.7132,10.7940666667,13.7706,31.9459333333,11.4145333333,10.6602,16.777
711.88,13.3022666667,10.5222666667,10.1497,11.3602666667,10.4424666667,13.4403333333,31.7642666667,11.1252666667,10.3940666667,16.4285333333
712.20,13.4142,10.5753333333,10.2903333333,11.4002666667,10.4994666667,13.5223333333,31.8081333333,11.1128,10.4255333333,16.4944333333
712.52,13.5853333333,10.8004666667,10.5008666667,11.5567333333,10.7145333333,13.7838,31.9321333333,11.2896,10.5476333333,16.7415666667
712.84,13.4628,10.7116,10.4196333333,11.4842666667,10.5872666667,13.7718,31.9666,11.1061333333,10.4520666667,16.6774333333
713.16,13.4136666667,10.7036666667,10.5485,11.5018666667,10.6158,13.6824,31.9361333333,11.1580666667,10.4557666667,16.6723333333
713.48,13.5296666667,10.8963333333,10.6563,11.6654,10.8497333333,13.8419333333,32.189,11.2487333333,10.5877666667,16.8575333333
713.80,13.5316666667,11.0171333333,10.7660666667,11.7586,10.8757333333,13.8763333333,32.3394,11.2457333333,10.5581666667,16.8548
714.12,13.5361333333,11.0069333333,10.7428666667,11.6332666667,10.8154666667,13.8739333333,32.4196666667,11.2098,10.504,16.8526
714.44,13.4386666667,10.9958666667,10.74,11.501,10.8128,13.8835333333,32.3230666667,11.1748666667,10.4024333333,16.7769333333
714.76,13.5013333333,11.0831333333,10.7647,11.5132,10.9075333333,13.9312666667,32.3868666667,11.2948666667,10.3503666667,16.8954666667
715.08,13.5770666667,11.1260666667,10.8498333333,11.6022,10.9687333333,13.8908666667,32.3471333333,11.3661333333,10.4513,16.9678666667
715.40,13.8719333333,11.4426,11.1121333333,11.8862,11.284,14.203,32.551,11.619,10.7233333333,17.2627
715.72,13.7933333333,11.3574,11.1107666667,11.8449333333,11.2805333333,14.1562666667,32.5683333333,11.5400666667,10.6465,17.3193333333
716.04,13.5735333333,11.1001333333,10.842,11.6172666667,11.0696,13.9548,32.3736666667,11.2424,10.4119333333,17.0525
716.36,13.3397333333,10.8444666667,10.6347666667,11.3885333333,10.8174666667,13.6716,32.1281333333,11.0734,10.1942333333,16.9098333333
716.68,13.3125333333,10.7812666667,10.5223333333,11.363,10.8152666667,13.7058666667,32.1226666667,11.0204,10.151,16.9007
717.00,13.3119333333,10.8300666667,10.4818333333,11.4154,10.8165333333,13.7756666667,32.1491333333,11.0946,10.2090666667,16.8797666667
717.32,13.4686666667,10.9002,10.6159333333,11.5412,10.9384,13.9292666667,32.3423333333,11.2146,10.4410333333,17.0991666667
717.64,13.3348,10.7956666667,10.5033333333,11.5128,10.9336,13.7760666667,32.1946,11.1540666667,10.3084666667,17.0744
717.96,13.5368,10.9292,10.6861,11.8080666667,11.0851333333,13.8759333333,32.4168,11.3116666667,10.5086333333,17.2769666667
718.28,13.4066,10.6519333333,10.4547333333,11.6110666667,10.9149333333,13.7501333333,32.4788,11.0746666667,10.2680333333,17.1170333333
718.60,13.3117333333,10.5916666667,10.2872,11.5585333333,10.7568666667,13.8123333334,32.6042,11.0024,10.1489333333,17.0056333333
718.92,13.2761333333,10.6409333333,10.2617333333,11.631,10.8058666667,13.8202666667,32.6922666667,11.0962666666,10.1427333333,17.065
719.24,13.1454666667,10.6511333333,10.0549666667,11.6083333333,10.7499333333,13.675,32.6303333333,11.0690666667,10.1563,16.8935
719.56,13.5550666667,11.0487333333,10.4092666667,12.0314666667,11.1083333333,13.9934666667,32.9809333334,11.497,10.5708666667,17.2125
719.88,13.8981333333,11.4641333333,10.6917333333,12.3904666667,11.486,14.305,33.3418666667,11.8592666667,10.9943666667,17.4441333333
720.20,13.9088666667,11.5094666667,10.602,12.2268666667,11.3559333333,14.1990666667,33.2531333333,11.747,10.9213666667,17.2584
720.52,13.5982666667,11.1993333333,10.3359666667,11.8888,11.0141333333,13.886,33.1341333333,11.4574666667,10.5542,16.9973
720.84,13.5069333333,11.2531333333,10.1009,11.7898666666,10.9638,13.7981333334,33.0247333333,11.3795333333,10.5534,16.9209
721.16,13.6146666667,11.2814,10.0963,11.9590666667,10.9278,13.9594,33.1493333333,11.5026666667,10.6085666667,16.9576666667
721.48,13.4735333334,11.1590666667,9.78329999999,11.7758666667,10.8316666667,13.837,33.1085333333,11.3029333333,10.4280333333,16.9327
721.79,13.6611333333,11.5297333333,10.0913,12.0796,11.0873333333,14.0498,33.1254,11.5153333333,10.7780333333,17.1905666667
722.11,13.5942,11.4212666666,10.0213666667,11.9032,11.0397333333,13.8388,32.792,11.3402,10.6413333333,17.1514333333
722.43,13.3368666667,11.0766,9.70860000001,11.5941333333,10.7134666667,13.5293333333,32.6524666667,10.8733333333,10.4365666667,16.9190333333
722.75,13.2582666667,10.9316,9.69493333334,11.4628666667,10.5047333333,13.4652,32.5841333333,10.7539333333,10.2565333333,16.8242
723.07,12.8054,10.4066,9.20806666667,10.9566666667,10.0459333333,13.0004,32.1542,10.2502,9.72319999999,16.4669666667
723.39,12.7208,10.1874666667,9.07769999999,10.7460666667,9.81246666665,12.7968666667,32.0842,9.94993333333,9.48506666667,16.327
723.71,12.5076666667,10.0047333333,8.94173333333,10.6155333333,9.60859999999,12.601,31.8968666667,9.72433333335,9.40023333334,16.2463333333
724.03,12.4805333333,9.91586666666,8.98486666666,10.4872,9.56153333333,12.542,31.6256666667,9.57640000001,9.42516666667,16.0882333333
724.35,12.2157333333,9.42626666665,8.7572,10.0139333333,9.28253333334,12.1597333333,31.2416,9.17246666666,8.94783333334,15.6571
724.67,12.3706,9.53066666667,8.8785,9.99906666667,9.32986666666,12.1177333333,31.3131333333,9.1852,9.18513333333,15.651
724.98,12.3331333333,9.51566666667,8.959,9.9566,9.30433333334,12.0366,31.1643333333,9.19520000001,9.26093333334,15.5700666667
725.30,12.1968,9.32846666667,8.6829,9.84373333333,9.17599999999,11.7783333333,31.1439333333,9.04386666667,9.12759999999,15.3106
725.62,12.2814,9.3788,8.75403333333,9.96860000001,9.24759999999,11.9134,31.3939333333,9.09593333334,9.2218,15.2858
725.94,12.1038666667,9.43013333333,8.72276666667,9.85773333334,9.11466666666,11.8102666667,31.0138666667,9.13479999999,9.09903333333,15.0712
726.26,12.0630666667,9.47873333332,8.65056666667,9.80986666667,9.16733333333,11.8265333333,30.9928,9.20739999999,9.12,15.0860333333
726.58,11.9143333333,9.50833333335,8.55733333333,9.79306666667,9.07086666667,11.8219333333,31.0650666667,9.21073333334,9.19626666667,14.8402
726.90,11.6090666667,9.40659999999,8.4131,9.61346666667,8.95846666666,11.6055333333,30.731,9.16033333333,9.09063333333,14.5740333333
727.21,11.7535333333,9.52706666665,8.41743333333,9.70953333335,9.16226666667,11.6789333333,30.9422666667,9.30046666667,9.21539999999,14.7777
727.53,11.6136,9.29659999999,8.161,9.47853333333,8.89180000001,11.444,30.8448666667,9.187,9.02346666666,14.6279666667
727.85,11.5394,9.35293333332,8.1564,9.60720000001,8.96713333334,11.4748,30.9504,9.26706666666,9.10826666667,14.5676666667
728.17,11.3354,9.21493333334,8.05436666667,9.54673333333,8.83253333333,11.3753333333,30.7554,9.20786666666,8.90403333333,14.4075333333
728.49,11.1925333333,9.008,7.78253333333,9.3636,8.66273333334,11.2760666667,30.7496666667,9.16660000001,8.76663333333,14.2818666667
728.80,10.3229333333,8.14413333333,7.0868,8.61926666666,7.76299999999,10.4915333333,29.9818,8.42253333333,7.96920000001,13.5544333333
729.12,9.9468,7.82913333333,6.81716666667,8.30233333333,7.41840000001,10.1871333333,29.6737333333,8.226,7.60013333333,13.3291333333
729.44,9.70213333333,7.37173333333,6.47736666667,7.89953333333,7.11466666667,9.80473333335,29.5128666666,7.92566666667,7.2901,13.1284333333
729.76,9.53513333334,7.1756,6.35933333333,7.84033333333,6.9056,9.57000000001,29.3708,7.721,7.2293,12.9336
730.08,9.81760000001,7.33786666666,6.6254,8.04866666667,7.1502,9.68013333332,29.4958,7.96073333334,7.38606666667,13.3290333333
730.39,9.72026666667,7.15546666667,6.45426666667,7.99993333334,6.97926666666,9.65640000001,29.4524666667,7.90666666667,7.3376,13.3332666667
730.71,9.51126666666,6.92266666667,6.31103333333,7.93266666667,6.79393333332,9.65206666666,29.2295333334,7.80713333333,7.07293333333,13.0438666667
731.03,9.48213333333,6.94566666667,6.309,8.05646666667,6.90279999999,9.67746666666,29.2579333333,7.79113333333,7.08776666667,13.0671666667
731.35,9.60246666666,6.88466666667,6.33963333333,8.10566666667,6.78760000001,9.667,29.1817333333,7.85686666667,7.08726666667,13.1929333334
731.67,9.32173333334,6.6396,6.07413333333,7.7056,6.57153333333,9.37600000001,28.9652666667,7.5036,6.85356666667,12.9699666667
731.98,9.35320000001,6.73406666667,6.26206666667,7.7972,6.62806666666,9.40526666667,28.8452,7.518,6.89883333333,13.0103666667
732.30,9.79780000001,7.22753333333,6.6826,8.14586666667,7.07453333333,9.89353333335,29.1916666667,7.8302,7.3072,13.4281
732.62,10.0167333333,7.3978,6.90336666667,8.40546666667,7.2938,10.0217333333,29.3092,7.97953333333,7.53693333333,13.6267
732.94,10.3306666667,7.7616,7.24763333333,8.82306666667,7.70786666666,10.4064,29.6105333333,8.31246666667,7.88566666667,13.9563
733.25,10.2965333333,7.70246666667,7.22173333333,8.7486,7.74993333333,10.4164,29.4314,8.29233333334,7.7966,13.9433666667
733.57,9.90233333333,7.50386666667,7.0287,8.538,7.47813333333,10.2140666667,29.1798666667,8.0482,7.60906666667,13.6303666667
733.89,9.84726666666,7.39786666667,6.96193333333,8.38426666667,7.45339999999,10.0412,29.0414666666,7.9006,7.3996,13.3976333333
734.21,10.1670666667,7.7258,7.37036666667,8.62800000001,7.80993333333,10.2337333333,29.3086666667,8.19526666667,7.83393333333,13.6842666667
734.52,10.076,7.7734,7.43986666667,8.6206,7.78573333333,10.1402666667,29.1944666667,8.19853333333,7.8429,13.6667333333
734.84,10.0320666667,7.89806666667,7.5033,8.66360000001,7.84513333333,10.2914,29.2334666667,8.26719999999,7.90263333333,13.7051
735.16,10.3691333333,8.25153333333,7.91016666667,9.16113333333,8.32960000001,10.6681333333,29.5100666667,8.78433333333,8.42513333333,13.9985666667
735.48,10.1652666667,7.98153333333,7.65146666667,8.84620000001,8.16866666667,10.4474666667,29.4398666667,8.48166666667,8.1515,13.7655333333
735.79,10.5564,8.3214,8.08606666666,9.26946666668,8.49146666667,10.7653333333,29.699,8.94833333333,8.507,14.1084
736.11,10.2632,8.04553333333,7.85903333334,8.89806666667,8.23606666667,10.5558666667,29.3870666667,8.69966666666,8.27433333333,13.7665666667
736.43,9.99600000001,7.86833333333,7.70573333333,8.76866666666,7.90406666667,10.3669333333,28.9808,8.56833333333,8.0677,13.5038
736.74,10.0708,7.94106666667,7.75463333333,8.7506,7.89126666666,10.4636666667,28.9819333333,8.57313333333,8.1662,13.5417666667
737.06,10.1813333333,7.91786666667,7.84713333333,8.77073333333,7.9278,10.4704,28.9758666667,8.58740000001,8.17006666667,13.4359333333
737.38,10.2888,8.02873333333,7.99476666667,8.92286666667,8.08440000001,10.6451333333,29.0442,8.77133333334,8.28556666667,13.6033
737.69,10.2334,8.02306666667,7.95346666667,8.88486666667,7.98526666667,10.5128,28.9268,8.67146666667,8.22176666667,13.7093333333
738.01,10.4622,8.17606666667,8.1751,8.99873333334,8.1802,10.8475333333,29.1264666667,9.01266666665,8.47753333333,13.9123666666
738.33,10.5015333333,8.10353333333,8.24830000001,8.84093333333,8.22939999999,10.7054666667,29.0306666667,8.88286666667,8.40830000001,13.8169666667
738.64,10.456,8.0256,8.1354,8.67399999999,8.08519999999,10.7074666666,28.7817333333,8.7538,8.09626666667,13.8091666667
738.96,10.4708666667,8.11873333333,8.26796666667,8.6928,8.03919999999,10.862,28.6830666667,8.86173333335,8.1863,13.8597333333
739.28,10.4476666667,8.1276,8.27356666667,8.54719999999,8.10953333334,10.8338,28.6627333333,8.85766666668,8.20296666667,13.8507666667
739.59,10.0743333333,7.82733333333,7.92276666667,8.2008,7.81119999999,10.48,28.3835333333,8.5864,7.8142,13.6284333333
739.91,10.3401333333,7.9236,8.0895,8.25553333333,8.14813333333,10.6538,28.6318666667,8.60953333332,8.09866666666,13.7857
740.23,10.7156,8.30826666667,8.6056,8.59013333333,8.55333333333,11.0790666667,29.1638666667,9.1332,8.45119999999,14.1848333333
740.54,10.57,8.21106666667,8.4805,8.37886666667,8.5862,10.9825333333,29.0526666667,9.08579999999,8.33243333334,14.2039333333
740.86,10.8476,8.64146666667,8.91056666667,8.68986666667,8.9632,11.3754666667,29.4764666667,9.49533333333,8.68869999999,14.6329333333
741.18,10.9666,8.63166666667,8.93460000001,8.78686666667,8.92506666667,11.447,29.5991333333,9.65233333333,8.67723333333,14.6250333333
741.49,11.034,8.69413333333,8.9339,8.84613333332,8.90393333334,11.3209333333,29.4884,9.44120000001,8.44576666667,14.5569
741.81,11.0055333333,8.693,8.7371,8.83506666666,8.85653333333,11.3781333333,29.3733333334,9.46173333333,8.38186666667,14.5391666667
742.12,11.3163333333,9.02873333333,9.0995,9.13786666667,9.24253333334,11.6436666667,29.8254,9.81220000001,8.68383333334,14.8188666667
742.44,11.6241333333,9.24466666667,9.17413333334,9.35280000001,9.44113333333,11.6792666667,30.0761333333,10.0519333333,8.8444,15.0183
742.76,11.3290666667,8.97659999999,8.90856666667,9.02366666666,9.02593333333,11.3470666667,29.7131333333,9.76906666667,8.45103333334,14.7092666667
743.07,11.7451333333,9.2714,9.33356666666,9.36626666666,9.2194,11.6254,30.0666666667,9.99659999999,8.68413333333,14.9622333333
743.39,11.5352666667,9.15153333333,9.17906666667,9.35346666666,8.94253333333,11.4134,30.1573333333,9.98973333332,8.31563333333,14.8743333333
743.70,11.1212,8.63833333333,8.6067,8.97226666667,8.42093333333,10.7731333333,29.8224666667,9.40659999999,7.7378,14.4380333333
744.02,11.1261333333,8.6782,8.61666666667,8.9588,8.27026666667,10.8453333333,29.8504666667,9.31253333333,7.63463333333,14.4227333334
744.34,10.8902666667,8.31426666667,8.313,8.67999999999,7.92733333333,10.5318666667,29.5204,8.96959999999,7.39436666667,14.0669666667
744.65,10.6098,8.02486666667,8.16086666667,8.31133333334,7.73599999999,10.2517333333,29.2612,8.7218,7.0917,13.6961
744.97,10.6628666667,8.0528,8.13846666667,8.11073333333,7.69486666667,10.3604666667,29.4267333333,8.85353333334,7.16616666667,13.7783
745.28,11.0283333333,8.21726666666,8.53216666667,8.50659999999,7.96653333333,10.7728666667,30.0279333333,9.34153333334,7.52593333333,14.1841
745.60,10.8327333333,8.088,8.52,8.41766666667,7.73366666667,10.6324666667,29.7728666667,9.21853333334,7.58363333334,14.1747666667
745.91,10.9180666667,8.25146666667,8.74483333333,8.62513333333,7.87533333333,10.9498666667,29.9364666667,9.3626,7.77666666666,14.282
746.23,11.0435333333,8.26,8.70353333333,8.71693333334,8.04979999999,11.0386,30.0904,9.5088,7.98753333333,14.4049666667
746.55,11.0484,8.18753333333,8.4278,8.52200000001,8.0874,10.985,30.0061333333,9.49593333333,7.96046666666,14.3318666667
746.86,11.2378666666,8.28946666667,8.53306666667,8.41613333333,8.2554,11.2573333333,30.1097333333,9.60766666667,8.16883333334,14.4079333333
747.18,11.9036666666,9.14133333333,9.35536666667,9.03493333333,9.0396,12.0052666667,30.6966666667,10.2492,8.9224,15.035
747.49,12.3888666667,9.45726666667,9.65103333333,9.28986666667,9.28019999999,12.3386,30.923,10.5739333333,9.30889999999,15.3922
747.81,12.3324666667,9.32713333333,9.40083333333,9.10373333333,9.20586666667,12.2966666667,30.7489333333,10.3638,9.09069999999,15.3554333333
748.12,12.3643333333,9.30053333334,9.3315,9.06539999999,9.26726666666,12.4259333333,30.7254666667,10.3788666667,9.03103333335,15.5241
748.44,12.4549333333,9.36353333334,9.49096666667,9.27613333332,9.41786666666,12.6675333333,30.9291333333,10.4286666667,9.08263333333,15.6853666667
748.75,11.9196666667,9.10899999999,9.11143333333,8.77653333333,9.14233333334,12.3212666667,30.5748666667,9.91926666667,8.56983333333,15.4347666667
749.07,11.7278666667,8.72406666667,8.6837,8.43386666667,8.83806666667,12.2534666667,30.5054,9.65406666667,8.03193333333,14.9994
749.38,11.9648666667,9.01213333333,9.0194,8.666,9.20659999999,12.4676666667,30.6415333334,9.81380000001,8.25203333333,15.4333666667
749.70,12.1484,9.24880000001,9.02716666667,8.83406666668,9.40873333333,12.8589333334,30.9728,9.9524,8.33463333333,15.6519333333
750.01,12.362,9.48100000001,9.38916666667,9.2022,9.62379999999,13.2549333333,31.2141333333,10.2,8.70616666667,16.0249666667
750.33,12.3629333333,9.51593333334,9.44346666667,9.36159999999,9.71566666667,13.243,31.2189333333,10.1796,8.6111,16.1861666667
750.64,12.2114666667,9.14666666667,9.15493333333,9.21113333333,9.50466666665,13.1518666667,30.9559333333,10.0823333333,8.42466666665,16.0401
750.96,12.037,9.07653333333,8.97186666667,9.33859999999,9.43966666667,13.0399333333,31.0389333333,9.97833333333,8.29003333333,16.0689
751.27,12.3762,9.45606666666,9.3099,9.77753333334,9.6906,13.3503333333,31.5083333334,10.3262,8.81193333333,16.5083666667
751.59,12.6138,9.84986666666,9.51416666667,10.109,9.86186666667,13.6434666667,31.6230666667,10.4262666667,9.01680000001,16.7358
751.90,12.4927333333,9.74966666666,9.27013333333,10.1531333333,9.7304,13.4013333333,31.4674666667,10.3498666667,8.99046666667,16.5998
752.22,12.9104666667,10.2162,9.59276666667,10.6101333333,10.0182,13.691,31.7965333334,10.7019333333,9.60140000001,16.8466333333
752.53,13.4848666666,10.7179333333,10.1144,11.2499333333,10.5785333333,14.0910666667,32.1882666667,11.0982666667,10.3031333333,17.4402333333
752.85,13.5995333333,10.8545333333,9.99513333333,11.4234666667,10.5566666667,14.2896,32.4060666667,11.2491333333,10.2760666667,17.5345
753.16,13.6119333333,10.7422,10.1598666667,11.4519333333,10.517,14.1880666667,32.2969333333,11.1126,10.1393,17.5881
753.47,13.5646,10.8662666666,9.95366666666,11.3626666667,10.3674666667,14.1386666667,32.2798,10.9538666667,10.0244,17.5838666667
753.79,13.6411333333,10.8724,9.90476666667,11.4345333333,10.1832,14.2913333333,32.114,10.9996,10.0598666667,17.5392666666
754.10,13.6502,11.1806666667,9.80703333334,11.5394,10.1339333333,14.3408,32.1071333333,11.0726,10.1130333333,17.6091666667
754.42,14.1026,11.5249333333,10.24,11.9481333333,10.4936,14.7656666667,32.3956666666,11.5621333333,10.4676333333,18.0173666667
754.73,13.9708666667,11.3404666667,9.98866666667,11.7093333333,10.3062,14.6435333333,32.3519333333,11.338,9.96359999999,17.8677666667
755.05,14.2398666667,11.5787333333,10.3126666667,11.9532666667,10.6646666667,15.1384666667,32.7434,11.7154,10.2999666667,18.2819666667
755.36,14.3404666667,11.7043333333,10.4985,12.0026,10.7279333333,15.4696666667,32.7622,11.7856666667,10.4983333333,18.4665
755.67,14.495,11.8838,10.7209666667,12.164,10.8068666667,15.6258,32.7061333333,11.9070666667,10.5139333333,18.7034666667
755.99,14.2765333333,11.7278,10.5417666667,11.9640666667,10.5143333333,15.5131333333,32.4525333333,11.6652666667,10.2702,18.5502666667
756.30,13.8116666667,11.1502666667,10.0993666667,11.4848666667,10.0863333333,15.0772,31.8928666667,11.1556,9.94389999999,17.9398666667
756.62,13.8923333333,11.3544,10.0301,11.5195333333,10.0787333333,15.2992666667,31.9528,11.37,10.0027,17.9974333333
756.93,14.5255333333,11.9198,10.8148666667,12.2373333333,10.8394666667,15.8010666667,32.4275333333,12.1384,10.5635666667,18.5852
757.24,14.7830666667,12.1838666667,11.1872333333,12.4298,11.2129333333,16.0854,32.655,12.3574,10.9268666667,18.9347
757.56,14.9273333333,12.0580666667,11.4360333333,12.5208666667,11.3793333333,16.2564666667,32.58,12.3203333333,11.0155,19.1784666667
757.87,14.4948,11.6014666667,10.8286,12.1049333334,10.8582,15.8496666667,32.2803333333,11.7331333333,10.4595333333,18.6410666667
758.18,14.7952,11.782,11.1163,12.6191333333,11.0982,16.2315333333,32.4655333333,12.1017333333,10.9906666667,18.876
758.50,14.9540666667,11.9347333333,11.2352333333,12.994,11.2404,16.3092666667,32.8024666667,12.2154,11.1104,18.8846333333
758.81,15.1386,12.1383333333,11.4786333333,13.3028666667,11.5178,16.4426,33.0548666667,12.4068,11.2101,19.0618666667
759.13,15.1646,12.0065333333,11.4251666667,13.4770666667,11.6432666667,16.6148,33.2247333333,12.4631333333,11.3835666667,18.9003333333
759.44,15.5808666667,12.5098666667,11.7953,13.9211333333,12.0334,17.0885333333,33.8654,12.9508,11.6698333334,19.4185333333
759.75,16.0459333333,13.0760666667,12.2621,14.4512666667,12.3768,17.4362,34.4360666667,13.4948,12.112,20.0138666667
760.07,16.0654666667,13.1569333333,12.3956,14.7019333333,12.5268,17.3760666667,34.6288666667,13.472,12.2621,20.0857666667
760.38,15.3808,12.4288,11.6874666667,14.0124666667,11.7496,16.7463333333,34.0326,12.7454666667,11.5533,19.4338
760.69,15.3748666667,12.663,11.6849333333,14.0994666667,11.6269333334,16.663,34.0996666667,12.8166666667,11.5739666667,19.4568666667
761.01,15.0044,12.2924,11.2688,13.7890666667,11.1592666667,16.1948666667,33.9509333333,12.5364666667,11.0059666667,18.9964666667
761.32,15.112,12.3929333333,11.545,13.9537333333,11.4308666667,16.3527333334,34.2032,12.7371333333,11.2431333333,19.1990666667
761.63,14.877,12.3955333333,11.4204333333,13.8045333333,11.2882666667,16.1118,33.8764,12.6322666667,11.0167333333,18.9704666667
761.94,14.0426,11.6565333333,10.4881,13.019,10.4443333333,15.1200666667,33.1043333333,11.8856,10.2985,18.1716
762.26,13.3788666667,10.9830666667,9.57180000001,12.3229333333,9.82766666666,14.5344,32.5225333333,11.3951333333,9.66180000001,17.5835333333
762.57,13.1266666667,10.843,9.27296666667,12.1178,9.4692,14.2323333333,32.3372,11.1702666667,9.21186666666,17.5275666667
762.88,12.826,10.5064,8.93233333334,11.7930666667,9.20953333332,13.8568666667,31.8274666667,10.8837333333,8.89613333333,17.1120666667
763.20,12.7529333333,10.4595333333,8.8602,11.6974,9.24926666665,13.7909333333,31.6736,10.7525333333,8.7502,16.9569333333
763.51,12.7794,10.515,8.88626666667,11.6172666667,9.30226666667,13.7937333333,31.6054,10.826,8.84143333335,16.9356666667
763.82,13.1004666667,10.9195333333,9.15206666667,11.9616,9.7302,14.1734666667,32.1342666667,11.2436666666,9.28783333333,17.3485333333
764.14,12.8027333333,10.5940666667,8.9232,11.8057333333,9.58153333333,13.9596666667,31.8973333333,10.916,8.97573333333,17.0326333333
764.45,12.8087333333,10.8658666667,8.90436666667,11.8798666667,9.76906666668,14.0592666667,31.9666666667,11.0592,9.24960000001,17.1844
764.76,12.8088,10.9825333333,8.81553333334,11.8544,9.73973333333,14.1081333333,31.7836666666,10.9523333333,9.24233333332,17.1307333333
765.07,12.8027333333,11.083,8.70323333333,11.8324,9.74206666665,14.1017333333,31.9146666667,10.8978666667,9.15799999999,17.1980666667
765.39,12.9364666667,11.3143333333,8.85686666667,11.9784,9.90473333332,14.4492,32.053,11.0774,9.25360000001,17.4505333333
765.70,13.4192666667,11.9446666667,9.52960000001,12.458,10.3332,14.8612666667,32.6320666667,11.4942,9.74216666667,18.0517666667
766.01,13.2600666667,11.8256,9.39020000001,12.1824,10.2054,14.7483333333,32.4927333333,11.3026,9.56743333333,17.9410333333
766.32,12.9905333333,11.7699333333,9.22726666666,12.0296,9.98039999999,14.5098,32.5438666667,11.1283333333,9.4169,17.7392666667
766.64,12.2999333333,11.2000666667,8.66606666667,11.4812,9.25173333333,14.0113333333,32.0848666667,10.6215333333,8.87970000001,17.2425666667
766.95,12.3702,11.2537333334,8.73476666667,11.7570666667,9.15399999999,14.0882666667,32.0404666667,10.6695333333,8.81283333334,17.3015666667
767.26,12.0214666667,11.0307333333,8.3803,11.5128,8.60926666665,13.8420666667,31.3342,10.07,8.35626666666,16.8332666667
767.57,11.9413333333,11.1604666667,7.97986666667,11.4660666667,8.4228,13.8025333333,31.5094,10.0864,8.35343333333,16.9798333333
767.88,11.6321333333,10.8845333333,7.7349,11.4966,7.99746666667,13.5298,31.4935333333,9.74066666667,8.16670000001,16.6747333333
768.20,11.4082,10.7852,7.7684,11.3120666667,7.77686666666,13.1843333333,31.5209333333,9.79786666667,8.0418,16.5456333333
768.51,10.8768666667,10.1678,7.47633333333,10.9876666667,7.07493333334,12.6655333333,31.2610666667,9.32013333333,7.4329,16.1770333333
768.82,10.4334666667,9.66653333333,7.28733333333,10.5154,6.60246666666,12.1812666667,30.8614,8.86760000001,6.91106666667,15.8873333333
769.13,9.69239999999,8.90846666667,6.6026,9.76920000001,5.72179999999,11.2892666667,30.2161333333,8.11713333333,6.0257,14.8572333333
769.44,9.68119999999,8.87499999999,6.7116,9.7938,5.55693333333,11.1849333333,30.2325333333,8.24906666667,6.273,14.7637333333
769.76,9.11946666667,8.35826666666,6.3092,9.37706666668,5.29793333333,10.6229333333,29.8002,7.82006666666,6.0304,14.4540666667
770.07,9.37606666667,8.54253333333,6.2718,9.48653333333,5.25273333334,10.5963333333,30.1580666667,7.75666666667,6.15136666667,14.5874
770.38,8.71766666667,8.21593333333,5.4229,8.79453333334,4.60346666667,9.83826666667,29.8262,7.32206666667,5.70603333333,13.9421666667
770.69,8.76166666666,8.20286666667,5.63786666667,8.83959999999,5.03593333333,9.64880000001,29.8746,7.60326666667,5.8801,13.9823666667
771.00,8.47159999999,8.04733333333,6.03666666667,8.69220000001,5.13206666667,9.48220000001,29.6943333333,7.69386666667,5.97633333333,13.6452666667
771.32,8.23533333334,7.7124,6.11666666667,8.12126666667,4.92513333333,9.15453333334,29.5636,7.63666666667,5.5135,13.4301333333
771.63,7.91906666667,7.44553333333,5.81433333333,8.09546666667,4.72993333333,9.0122,29.2619333333,7.43693333333,5.22906666667,13.3033333333
771.94,7.52466666667,7.17546666667,5.677,7.4644,4.71753333334,8.90906666667,28.7840666667,7.41280000001,5.442,12.8416333333
772.25,7.82873333333,7.47493333333,5.72303333334,7.72833333333,5.02406666667,9.18313333334,29.1961333333,7.84613333333,5.93696666667,12.8659
772.56,7.68493333333,7.51366666666,5.76026666666,7.73319999999,5.07786666667,9.08933333333,29.041,7.79026666667,6.05873333333,12.8990666667
