wavelength,Back_TanFucf,Belly_TanFucf,Breast_TanFucf,Crissum_TanFucf,Crown_TanFucf,DorTail_TanFucf,Patch10_TanFucf,Patch11_TanFucf,Patch12_TanFucf,Patch13_TanFucf,Rump_TanFucf,Throat_TanFucf,WingTip_TanFucf
567.05,10.0854444445,35.843,29.5815555556,29.9215555555,55.134,11.0708888889,18.2131111111,47.5822222222,17.4407777778,61.4595555556,57.4485555556,9.38322222222,8.05977777778
567.39,10.1233333333,35.9104444445,29.6291111111,29.9873333333,55.1127777778,11.1142692308,18.2258888889,47.4696666667,17.3875555556,61.41,57.4552222222,9.42588888889,8.09911111111
567.73,10.1054444445,35.9412222222,29.6126666667,30.0234444444,55.0974444444,11.1038076923,18.1461111111,47.3433333333,17.3138888889,61.3584444444,57.446,9.41633333334,8.11344444444
568.07,10.1016666667,35.9188888889,29.5595555556,30.0436666667,55.0482222222,11.0690726496,18.0476666667,47.2552222222,17.2581111111,61.2677777778,57.4084444444,9.37633333333,8.11011111111
568.41,10.0952222222,35.943,29.5825555555,30.0688888889,55.016,11.0958846154,17.9616666667,47.1218888889,17.1857777778,61.2188888889,57.3702222222,9.375,8.132
568.75,10.0513333334,35.9054444444,29.5213333333,30.0782222222,54.953,11.0345427351,17.8527777778,46.978,17.067,61.1331111111,57.3676666667,9.30388888889,8.06811111111
569.09,10.0908888889,35.9877777778,29.5455555556,30.1755555556,54.9978888889,11.0646752137,17.8267777778,46.8921111111,17.0628888889,61.0911111111,57.4062222222,9.35644444446,8.11988888889
569.43,10.1492222222,36.046,29.5776666667,30.2546666667,55.0323333333,11.1130726496,17.8226666667,46.7755555556,17.0538888889,61.0521111111,57.4604444444,9.42800000001,8.15344444444
569.77,10.143,36.07,29.5523333333,30.3175555556,55.0542222222,11.1017820513,17.7443333333,46.6951111111,17.0118888889,61.0015555556,57.5151111111,9.41577777778,8.14277777778
570.11,10.1325555555,36.0847777778,29.4993333333,30.3282222222,55.0046666667,11.0805042735,17.6552222222,46.5333333333,16.9295555556,60.8705555556,57.4915555556,9.38700000001,8.11155555556
570.45,10.1211111111,36.1258888889,29.4753333333,30.3507777778,54.9927777778,11.0737094017,17.5891111111,46.3855555555,16.8808888889,60.7674444445,57.5152222222,9.37855555554,8.09644444445
570.79,10.0965555555,36.1004444445,29.3605555556,30.3168888889,54.8514444444,11.0208247863,17.4778888889,46.1436666667,16.7822222222,60.5572222222,57.3897777778,9.34477777778,8.04722222222
571.13,10.0521111111,36.0863333333,29.2902222222,30.3284444445,54.8247777778,10.9551666667,17.3361111111,45.9767777778,16.7117777778,60.4525555556,57.358,9.31833333333,8.011
571.47,10.0754444444,36.1397777778,29.3,30.4282222222,54.83,11.005965812,17.3148888889,45.9207777778,16.7044444445,60.4072222222,57.4118888889,9.36344444444,8.04288888889
571.81,10.1097777778,36.1927777778,29.3326666667,30.5234444445,54.8783333333,11.0538931624,17.3161111111,45.8086666667,16.6998888889,60.3948888889,57.4486666667,9.44433333334,8.09422222222
572.15,10.1402222222,36.2657777778,29.3627777778,30.639,54.9465555556,11.0616367521,17.2987777778,45.7583333333,16.7083333333,60.3747777778,57.5595555555,9.47411111112,8.11633333333
572.49,10.1355555556,36.3176666667,29.3595555556,30.6925555556,54.9995555556,11.0695982906,17.2152222222,45.6587777778,16.6728888889,60.3174444445,57.5514444444,9.48599999998,8.12133333333
572.83,10.121,36.377,29.3583333333,30.7807777778,55.0264444444,11.0670512821,17.1392222222,45.6053333333,16.6362222222,60.2482222222,57.5653333333,9.47922222222,8.12788888889
573.17,10.1004444444,36.4034444444,29.3457777778,30.83,55.0435555556,11.029491453,17.0681111111,45.4688888889,16.5408888889,60.1651111111,57.5448888889,9.4301111111,8.09911111111
573.51,10.1104444444,36.4422222222,29.3148888889,30.853,54.9656666667,11.0313205128,16.9744444444,45.2703333333,16.4796666667,60.0042222222,57.4566666667,9.44322222222,8.09555555556
573.85,10.1645555555,36.5208888889,29.3473333334,30.9751111111,54.9951111111,11.074482906,16.9775555556,45.1758888889,16.5007777778,59.9827777778,57.4922222222,9.50611111111,8.16711111111
574.19,10.1698888889,36.5028888889,29.3246666667,31.0328888889,54.947,11.0710598291,16.8988888889,45.0323333333,16.4324444444,59.8822222222,57.419,9.51166666669,8.18077777778
574.53,10.2044444444,36.5612222222,29.3385555556,31.1203333333,54.9648888889,11.1117649573,16.8583333333,44.9597777778,16.4102222222,59.8431111111,57.4252222222,9.55788888891,8.23244444444
574.87,10.2624444444,36.6037777778,29.3324444444,31.2124444444,54.9237777778,11.1562606837,16.8691111111,44.865,16.4026666667,59.7524444444,57.4373333333,9.56677777777,8.25811111111
575.21,10.2524444444,36.6115555556,29.3042222222,31.245,54.8875555556,11.1284786325,16.7946666667,44.7434444445,16.3097777778,59.654,57.389,9.5518888889,8.24755555556
575.55,10.2688888889,36.7122222222,29.3463333333,31.3512222222,54.9333333333,11.1255683761,16.7843333333,44.6931111111,16.2747777778,59.6615555556,57.4794444444,9.55188888888,8.25566666667
575.89,10.241,36.741,29.2998888889,31.3416666667,54.8837777778,11.0988632479,16.7087777778,44.5288888889,16.1615555555,59.5713333333,57.3953333333,9.50577777779,8.22722222222
576.22,10.2545555555,36.8031111111,29.3217777778,31.453,54.9018888889,11.0978846154,16.6726666667,44.4552222222,16.1152222222,59.582,57.4454444444,9.50222222222,8.23877777778
576.56,10.2723333333,36.8263333333,29.2893333333,31.4705555556,54.8435555555,11.111034188,16.6568888889,44.2737777778,16.0716666667,59.4325555556,57.3721111111,9.50011111111,8.25122222223
576.90,10.2593333333,36.874,29.2324444444,31.524,54.7186666667,11.1146025641,16.6196666667,44.1291111111,16.0562222222,59.2793333333,57.2924444444,9.5281111111,8.2901111111
577.24,10.2493333333,36.9261111111,29.2468888889,31.6514444444,54.7705555556,11.1094273504,16.6457777778,44.0832222222,16.0305555556,59.312,57.371,9.52822222223,8.3008888889
577.58,10.2558888889,36.9198888889,29.1897777778,31.6918888889,54.6955555555,11.1158504274,16.6067777778,43.9402222222,15.9695555556,59.1573333333,57.2862222222,9.5212222222,8.29866666668
577.92,10.2993333333,37.0702222222,29.2561111111,31.8576666667,54.7226666667,11.1488376068,16.6282222222,43.9054444444,15.9576666666,59.1774444444,57.3992222222,9.53822222223,8.35333333333
578.26,10.3053333333,37.1366666667,29.2861111111,31.9415555555,54.7755555556,11.1567179487,16.6238888889,43.8056666667,15.9028888889,59.124,57.4664444445,9.51811111111,8.34322222222
578.60,10.2731111111,37.2055555556,29.3515555555,32.032,54.806,11.1605854701,16.5612222222,43.7141111111,15.8485555555,59.091,57.4765555555,9.54177777778,8.37144444444
578.94,10.2436666666,37.2203333334,29.2918888889,32.0362222222,54.6607777778,11.1296452991,16.4555555555,43.4738888889,15.7844444445,58.8962222222,57.3798888889,9.487,8.36233333335
579.28,10.1687777778,37.1955555556,29.217,32.0053333333,54.5148888889,11.0769401709,16.3227777778,43.2552222222,15.6856666667,58.665,57.2473333333,9.45655555558,8.3011111111
579.61,10.2137777778,37.2623333333,29.2171111111,32.0946666667,54.4675555555,11.1286196581,16.2868888889,43.1538888889,15.6973333333,58.5055555556,57.2222222222,9.5422222222,8.32977777777
579.95,10.2122222222,37.2926666667,29.1573333334,32.1138888889,54.2676666666,11.1329145299,16.2391111111,42.9182222222,15.6413333333,58.2123333333,57.0687777778,9.53077777776,8.36822222223
580.29,10.1268888889,37.2954444445,29.0846666667,32.1092222222,54.1443333333,11.0391709402,16.0963333333,42.7646666667,15.4728888889,58.076,57.0128888889,9.45855555556,8.29133333333
580.63,10.1042222222,37.3366666667,29.0765555556,32.133,54.1505555556,11.0323632478,15.9961111111,42.6775555555,15.4001111111,57.9895555556,57.0114444445,9.41577777779,8.24511111111
580.97,10.1892222222,37.4336666667,29.0903333333,32.2216666667,54.1337777778,11.0704316239,15.9755555556,42.5322222222,15.4122222222,57.8327777778,56.9791111111,9.46888888887,8.3241111111
581.31,10.1822222222,37.4943333333,29.1144444444,32.2963333333,54.0804444444,11.0585683761,15.9362222222,42.4186666667,15.3476666667,57.7602222222,56.9716666666,9.47455555556,8.35266666668
581.65,10.1745555556,37.5497777778,29.0621111111,32.2955555556,54.0382222222,11.0693589744,15.8856666667,42.3058888889,15.3312222222,57.6161111111,56.9715555556,9.47522222221,8.359
581.98,10.2211111111,37.6442222222,29.0622222222,32.3803333333,53.9684444445,11.0975,15.8742222222,42.2065555556,15.3437777778,57.5488888889,56.9683333333,9.51277777779,8.42099999999
582.32,10.233,37.69,28.9813333333,32.4008888889,53.8562222222,11.0692606838,15.7853333333,42.0304444444,15.2916666667,57.3783333333,56.9051111111,9.48988888889,8.40244444444
582.66,10.2777777778,37.858,29.0262222222,32.5354444444,53.9268888889,11.0988760684,15.81,42.0001111111,15.2918888889,57.3601111111,57.0042222222,9.56366666664,8.41733333333
583.00,10.3286666667,37.8922222222,28.9514444445,32.5753333333,53.8362222222,11.0973418803,15.7897777778,41.8211111111,15.2424444445,57.157,56.9118888889,9.55399999999,8.45577777778
583.34,10.3327777778,37.9018888889,28.915,32.6576666667,53.7523333333,11.0883675214,15.7777777778,41.6785555555,15.1845555556,56.9883333333,56.8387777778,9.5101111111,8.47866666666
583.68,10.3531111111,37.9375555556,28.8771111111,32.7015555556,53.7397777778,11.0858846154,15.7691111111,41.5456666667,15.1683333333,56.9406666667,56.8197777778,9.55999999998,8.47233333334
584.01,10.481,38.0475555555,28.897,32.8627777778,53.717,11.212034188,15.823,41.4522222222,15.2404444444,56.8035555556,56.7905555556,9.68177777779,8.57388888889
584.35,10.4508888889,38.0073333333,28.8042222222,32.8925555556,53.5476666667,11.1793461538,15.767,41.2137777778,15.1844444444,56.6308888889,56.6254444444,9.6841111111,8.56577777778
584.69,10.459,38.0991111111,28.7912222222,32.9856666667,53.498,11.248542735,15.7684444445,41.1313333333,15.1612222222,56.5345555556,56.5491111111,9.71700000001,8.58866666667
585.03,10.4437777778,38.079,28.6922222222,32.9738888889,53.3465555556,11.2216282051,15.6715555555,40.9052222222,15.0833333333,56.2713333333,56.4213333333,9.69399999999,8.55066666667
585.37,10.48,38.0743333333,28.6528888889,33.0447777778,53.22,11.2662094017,15.6454444444,40.7324444445,15.0557777778,56.068,56.2488888889,9.78211111109,8.61077777777
585.70,10.4097777778,38.0593333333,28.567,33.0427777778,53.0836666667,11.2122264957,15.5592222222,40.5084444444,14.9636666667,55.8032222222,56.0821111111,9.76288888887,8.56188888889
586.04,10.3811111111,38.0642222222,28.4886666667,33.0528888889,52.9413333333,11.222465812,15.5292222222,40.3553333334,14.9056666667,55.5802222222,55.933,9.73500000002,8.55322222221
586.38,10.3608888889,38.021,28.4294444445,33.0608888889,52.7965555555,11.2174059829,15.4483333333,40.1898888889,14.8256666667,55.3564444444,55.7958888889,9.70833333333,8.53633333333
586.72,10.3706666666,38.093,28.4341111111,33.154,52.7424444444,11.241482906,15.4383333333,40.1296666667,14.835,55.3308888889,55.7543333333,9.69033333334,8.55733333333
587.06,10.2628888889,38.0698888889,28.309,33.1092222222,52.6102222222,11.1581196581,15.2914444444,39.92,14.7328888889,55.2092222222,55.6745555556,9.62300000002,8.46666666666
587.39,10.2304444445,38.0911111111,28.2117777778,33.1652222222,52.5343333333,11.1155384615,15.2072222222,39.7632222222,14.6792222222,55.0493333333,55.6162222222,9.59022222222,8.43622222222
587.73,10.1956666666,38.0854444444,28.1311111111,33.1843333333,52.4397777778,11.0920213675,15.137,39.6015555556,14.6045555556,54.9313333333,55.5326666667,9.57077777776,8.4158888889
588.07,10.2674444444,38.1381111111,28.1154444445,33.2671111111,52.3757777778,11.1104957265,15.0936666667,39.4641111111,14.5567777778,54.7312222222,55.496,9.57088888891,8.46266666667
588.41,10.2073333333,38.0123333333,27.9616666667,33.2047777778,52.1314444445,11.0398717949,14.9514444444,39.2292222222,14.433,54.4438888889,55.3071111111,9.52088888888,8.39466666667
588.74,10.2591111111,38.1512222222,27.9987777778,33.3196666667,52.1173333333,11.1127606838,14.9617777778,39.2,14.471,54.4135555556,55.2937777778,9.58011111109,8.45955555554
589.08,10.248,38.1451111111,27.9303333333,33.2862222222,51.969,11.0783803419,14.8981111111,39.0114444445,14.4097777778,54.1668888889,55.1806666667,9.53644444444,8.42155555556
589.42,10.2938888889,38.2071111111,27.92,33.3785555555,51.8727777778,11.1256025641,14.8516666667,38.8982222222,14.4231111111,54.0564444445,55.1292222222,9.54733333336,8.46155555554
589.76,10.3133333333,38.2935555555,27.9543333333,33.4572222222,51.9194444445,11.1194358974,14.8401111111,38.8348888889,14.4207777778,54.0727777778,55.1425555556,9.56400000001,8.45455555557
590.09,10.3794444444,38.3531111111,27.9305555555,33.4985555556,51.8765555555,11.1491837607,14.8516666667,38.7018888889,14.4416666667,53.9498888889,55.038,9.60088888888,8.50511111111
590.43,10.2968888889,38.2331111111,27.7722222222,33.4603333334,51.6827777778,11.1051111111,14.7348888889,38.4673333333,14.3153333333,53.6611111111,54.8771111111,9.56044444444,8.43266666667
590.77,10.3625555555,38.3463333333,27.7791111111,33.5743333333,51.6013333333,11.1473504274,14.731,38.358,14.3354444445,53.5103333333,54.833,9.59733333333,8.51022222223
591.11,10.3778888889,38.3837777778,27.7627777778,33.6076666667,51.4707777778,11.1803119658,14.7317777778,38.2378888889,14.2833333333,53.3226666667,54.7121111111,9.58544444446,8.54944444446
591.44,10.3182222222,38.333,27.6595555556,33.5451111111,51.276,11.0870897436,14.6142222222,37.997,14.2161111111,53.0535555556,54.5873333333,9.51344444444,8.49899999999
591.78,10.356,38.424,27.6436666667,33.6086666667,51.2563333333,11.1311581197,14.6522222222,37.9183333333,14.2217777778,53.0234444445,54.5897777778,9.56544444446,8.52522222223
592.12,10.3615555556,38.5533333333,27.6428888889,33.702,51.223,11.0980726496,14.6435555556,37.8315555556,14.1841111111,52.896,54.5724444445,9.53244444443,8.51555555555
592.46,10.2985555556,38.4951111111,27.5332222222,33.6825555555,51.0883333333,11.0211752137,14.5397777778,37.614,14.0983333333,52.7037777778,54.4177777778,9.44811111112,8.47288888888
592.79,10.2726666667,38.5285555555,27.517,33.7854444445,51.0246666667,10.9858717949,14.4986666666,37.4761111111,14.0764444444,52.6315555556,54.3587777778,9.41499999999,8.45366666665
593.13,10.2738888889,38.5663333333,27.4463333333,33.8074444445,50.9672222222,10.972991453,14.4733333333,37.3135555556,14.0196666667,52.4932222222,54.266,9.41388888888,8.47522222223
593.47,10.2591111111,38.517,27.3153333333,33.8365555556,50.7133333333,10.9666282052,14.4177777778,37.0565555556,13.9517777778,52.2065555555,54.0585555556,9.38544444443,8.50444444443
593.80,10.2003333333,38.5053333333,27.1875555556,33.8827777778,50.5501111111,10.9303974359,14.3242222222,36.8751111111,13.867,51.9991111111,53.9447777778,9.34722222222,8.43755555557
594.14,10.2695555556,38.676,27.2575555555,33.9832222222,50.5531111111,10.9662393163,14.3412222222,36.7844444445,13.9073333333,51.9394444444,53.9626666666,9.42255555556,8.54011111111
594.48,10.2612222222,38.686,27.2231111111,34.0287777778,50.4423333333,10.9895512821,14.3245555556,36.6552222222,13.8541111111,51.7418888889,53.824,9.42644444447,8.56588888889
594.81,10.2851111111,38.7352222222,27.196,34.1068888889,50.3365555556,11.0238547009,14.3362222222,36.56,13.902,51.605,53.7422222222,9.48955555554,8.59833333333
595.15,10.3274444445,38.8395555555,27.2062222222,34.2131111111,50.2834444444,11.090525641,14.3577777778,36.4571111111,13.9291111111,51.5553333333,53.6751111111,9.543,8.66655555556
595.49,10.2695555556,38.8302222222,27.1117777778,34.2083333334,50.0741111111,11.0480470086,14.2607777778,36.2681111111,13.8888888889,51.3117777778,53.5307777778,9.49144444447,8.63277777778
595.82,10.3168888889,38.8673333333,27.0685555555,34.2453333333,49.9727777778,11.0828589744,14.2523333333,36.1434444445,13.8838888889,51.2152222222,53.4531111111,9.54855555554,8.6948888889
596.16,10.3214444445,38.8915555556,27.0206666667,34.2878888889,49.7942222222,11.099551282,14.2255555556,35.9934444444,13.8585555556,51.0233333333,53.3197777778,9.57133333334,8.70855555555
596.50,10.3548888889,38.9855555556,26.962,34.3432222222,49.7217777778,11.1427264957,14.2094444444,35.9126666667,13.8588888889,50.9428888889,53.2558888889,9.59722222222,8.74666666668
596.83,10.3498888889,38.9621111111,26.8811111111,34.3425555555,49.5582222222,11.1188547008,14.1621111111,35.7813333333,13.7975555556,50.7461111111,53.1141111111,9.58744444444,8.75333333335
597.17,10.3582222222,39.0491111111,26.8677777778,34.3796666666,49.5157777778,11.1265726496,14.1536666667,35.7056666667,13.7883333333,50.6688888889,53.0517777778,9.61711111111,8.74455555557
597.51,10.3655555555,39.0698888889,26.8576666667,34.4307777778,49.4067777778,11.1596538462,14.1672222222,35.5703333333,13.779,50.5398888889,52.9335555556,9.62866666667,8.79577777779
597.84,10.3423333333,39.0596666667,26.79,34.4607777778,49.2627777778,11.1527136752,14.1615555555,35.4198888889,13.7092222222,50.3663333333,52.7883333333,9.58911111111,8.759
598.18,10.3715555556,39.1082222222,26.7217777778,34.5158888889,49.1678888889,11.1534017094,14.1338888889,35.2946666667,13.6983333333,50.2652222222,52.6642222222,9.61222222223,8.76666666667
598.52,10.3648888889,39.1075555556,26.6798888889,34.5298888889,49.0271111111,11.1109871795,14.0283333333,35.1103333334,13.6297777778,50.0806666667,52.537,9.60288888891,8.77611111111
598.85,10.3244444445,39.073,26.5667777778,34.528,48.8605555555,11.0590769231,13.9548888889,34.9426666667,13.5178888889,49.8755555555,52.3603333333,9.56100000002,8.74266666667
599.19,10.3122222222,39.1046666667,26.5023333333,34.6095555555,48.8538888889,11.035440171,13.9465555555,34.8251111111,13.451,49.7258888889,52.2368888889,9.55499999998,8.76177777777
599.53,10.2591111111,39.0507777778,26.4166666666,34.6157777778,48.676,11.0040897436,13.8656666667,34.5855555556,13.4047777778,49.4941111111,52.0235555555,9.54166666667,8.685
599.86,10.2343333333,39.0853333333,26.3224444445,34.6687777778,48.6247777778,10.9576367521,13.8086666667,34.4185555556,13.3694444444,49.3646666667,51.9265555555,9.54122222223,8.64933333334
600.20,10.1987777778,39.0794444445,26.2764444444,34.6794444444,48.5163333333,10.888034188,13.7512222222,34.2797777778,13.3058888889,49.1236666666,51.7347777778,9.52766666669,8.63511111112
