wavelength,Back_SicOlim,Belly_SicOlim,Breast_SicOlim,Crissum_SicOlim,Crown_SicOlim,DorTail_SicOlim,Rump_SicOlim,Throat_SicOlim,WingTip_SicOlim
453.17,6.68896666667,6.31206666667,5.37893333333,7.31516363637,5.94686666667,7.54973333333,4.9286,5.83983333333,7.23726666667
453.52,6.68686666667,6.29693333333,5.3771,7.2956,5.94566666667,7.55753333333,4.94206666667,5.83913333333,7.25946666667
453.87,6.6481,6.24733333333,5.32473333333,7.25535757576,5.92693333333,7.52496666667,4.90313333333,5.7973,7.2391
454.23,6.64003333333,6.20706666667,5.30416666667,7.23649090909,5.90213333333,7.51263333333,4.87313333333,5.75513333333,7.22336666667
454.58,6.6298,6.19793333333,5.28663333333,7.2221939394,5.90106666667,7.50193333333,4.86166666667,5.74316666667,7.20093333333
454.93,6.63473333333,6.20006666667,5.28296666667,7.21489090909,5.89253333333,7.50053333333,4.8612,5.73826666667,7.19526666667
455.29,6.62563333333,6.18013333333,5.25433333333,7.21063030303,5.884,7.48673333333,4.84933333333,5.7363,7.19316666667
455.64,6.62526666667,6.18533333333,5.25443333333,7.20781818182,5.888,7.4789,4.85566666667,5.75066666667,7.19423333333
456.00,6.64876666667,6.2036,5.27143333333,7.23965454545,5.91953333334,7.50016666667,4.8774,5.78323333333,7.215
456.35,6.64556666667,6.22313333333,5.27493333333,7.24006060606,5.9214,7.49263333333,4.87406666667,5.79116666667,7.23106666667
456.70,6.66206666667,6.24373333333,5.29033333333,7.25478181818,5.92493333333,7.49916666667,4.87706666667,5.79763333333,7.24513333333
457.06,6.6158,6.21053333333,5.25866666667,7.22384242424,5.8804,7.45546666667,4.83453333333,5.76753333333,7.18873333333
457.41,6.63323333333,6.24706666667,5.26826666667,7.25353333333,5.898,7.4711,4.8406,5.78343333333,7.19723333333
457.76,6.66846666667,6.30993333333,5.33243333333,7.31261818182,5.93706666667,7.50686666667,4.8918,5.8353,7.24263333333
458.12,6.7009,6.35933333333,5.37416666667,7.35477575757,5.96466666667,7.5253,4.9164,5.87926666666,7.26993333333
458.47,6.74203333333,6.40993333333,5.4312,7.40683030303,6.0006,7.56253333333,4.96193333333,5.93123333333,7.32216666667
458.82,6.76126666667,6.429,5.45286666667,7.44314545454,6.02253333333,7.5672,4.98446666667,5.956,7.3281
459.18,6.78843333333,6.4708,5.4918,7.48040606061,6.05053333333,7.59513333333,5.00666666667,5.98666666667,7.3584
459.53,6.77663333333,6.4748,5.49513333333,7.49047272727,6.02913333333,7.57316666667,4.99033333333,5.97533333333,7.33463333333
459.88,6.77956666667,6.50606666667,5.50933333333,7.51013333333,6.029,7.5707,4.99666666667,5.98893333333,7.3356
460.24,6.81586666667,6.54513333333,5.53963333333,7.56221212121,6.05453333333,7.5982,5.03466666667,6.02626666667,7.34976666667
460.59,6.81413333333,6.56506666667,5.54573333333,7.59213939394,6.04906666667,7.59473333333,5.03126666667,6.041,7.33983333333
460.94,6.8605,6.62366666667,5.58843333333,7.64960606061,6.08273333333,7.62736666667,5.07266666667,6.0837,7.36246666667
461.29,6.86906666667,6.63873333333,5.61123333333,7.68733333333,6.0734,7.6205,5.08006666667,6.10536666667,7.35446666667
461.65,6.90826666667,6.68693333334,5.64653333333,7.74201212121,6.08846666666,7.63763333333,5.10173333334,6.14323333333,7.36516666667
462.00,6.93786666667,6.74366666667,5.68986666667,7.80897575758,6.12013333333,7.6676,5.147,6.19276666667,7.37566666667
462.35,6.9564,6.7802,5.69263333333,7.84746060606,6.1192,7.65736666667,5.1482,6.2126,7.36176666667
462.71,6.9704,6.8336,5.72373333333,7.8931030303,6.11906666667,7.66126666667,5.16193333333,6.23826666667,7.37273333333
463.06,6.98023333333,6.88926666667,5.75016666667,7.95555757576,6.12486666667,7.67176666667,5.184,6.27903333333,7.36016666667
463.41,7.01716666667,6.962,5.79003333333,8.0284,6.15313333333,7.68846666667,5.20753333333,6.3403,7.37736666667
463.76,7.0399,7.0204,5.8301,8.08836969697,6.16866666667,7.70166666667,5.23026666667,6.3856,7.38156666667
464.12,7.05513333333,7.08,5.87043333333,8.14633333333,6.18186666667,7.70436666667,5.23653333333,6.41486666667,7.3877
464.47,7.10633333333,7.1598,5.949,8.2253030303,6.23553333333,7.74976666667,5.29686666667,6.49486666667,7.41416666667
464.82,7.1035,7.1852,5.98076666667,8.2676,6.23686666667,7.72156666667,5.3054,6.52993333334,7.4214
465.17,7.1082,7.24513333333,6.00413333333,8.31075757576,6.2714,7.73266666667,5.3176,6.5753,7.43086666667
465.53,7.11066666667,7.3024,6.04776666667,8.37220606061,6.3,7.74096666667,5.35186666667,6.6297,7.43926666667
465.88,7.13716666667,7.35693333333,6.07823333333,8.41947878788,6.30266666667,7.7401,5.36526666667,6.66923333333,7.45083333333
466.23,7.1383,7.4186,6.1385,8.47095151516,6.32666666667,7.75246666667,5.39026666667,6.70803333333,7.4617
466.58,7.19053333333,7.5022,6.20446666667,8.5473878788,6.38393333333,7.7853,5.44186666667,6.78756666667,7.49573333333
466.94,7.2373,7.5876,6.26673333333,8.62267272728,6.43393333333,7.82026666667,5.49413333333,6.85776666667,7.53283333333
467.29,7.26803333333,7.6492,6.32576666667,8.68005454545,6.467,7.84816666667,5.54773333333,6.91563333333,7.56036666667
467.64,7.30513333334,7.73233333333,6.38193333333,8.75344848486,6.50053333333,7.87353333333,5.59386666667,6.97636666667,7.58583333333
467.99,7.3086,7.78366666667,6.4183,8.79150303031,6.51453333333,7.8716,5.623,7.0211,7.58723333333
468.35,7.33163333333,7.84533333333,6.4665,8.84930909092,6.5298,7.87253333333,5.6408,7.062,7.61313333333
468.70,7.3739,7.95353333333,6.53073333333,8.93575757576,6.57886666667,7.9305,5.67906666667,7.13166666667,7.64566666667
469.05,7.4013,8.034,6.58816666667,9.00943030302,6.58973333333,7.95066666667,5.71806666667,7.1733,7.66366666667
469.40,7.4265,8.07433333333,6.62046666667,9.04065454546,6.5878,7.94316666667,5.72193333333,7.1898,7.6443
469.75,7.41993333333,8.12913333333,6.65166666667,9.08953333333,6.61033333333,7.9444,5.7466,7.21706666667,7.64606666667
470.11,7.44533333333,8.1928,6.69366666667,9.15827878788,6.63486666667,7.94646666667,5.77933333333,7.2593,7.64456666667
470.46,7.46106666667,8.25000000001,6.7157,9.22289090909,6.64366666667,7.95583333333,5.796,7.30063333333,7.6665
470.81,7.47333333333,8.28386666667,6.74926666667,9.25599393941,6.64473333333,7.96273333333,5.80913333333,7.324,7.66436666667
471.16,7.4912,8.33373333333,6.79996666667,9.30630909092,6.66293333333,7.98526666667,5.8214,7.35563333333,7.6726
471.51,7.46713333333,8.34026666667,6.7877,9.29813333333,6.63053333334,7.9546,5.806,7.3353,7.6352
471.87,7.45806666667,8.35559999999,6.79366666667,9.3169090909,6.6266,7.9375,5.7936,7.34563333333,7.62556666667
472.22,7.4418,8.36133333333,6.78536666667,9.33333333333,6.62293333333,7.94206666667,5.79006666667,7.3448,7.6112
472.57,7.41603333333,8.33046666667,6.77686666667,9.3196909091,6.6058,7.91696666667,5.77626666666,7.34686666667,7.5843
472.92,7.435,8.35940000001,6.79503333333,9.34834545454,6.64553333333,7.94233333333,5.79166666667,7.38283333333,7.6001
473.27,7.4266,8.37993333333,6.80046666667,9.36216363636,6.6592,7.95396666667,5.79833333333,7.41606666667,7.627
473.62,7.42396666667,8.3716,6.78663333333,9.35374545455,6.65133333333,7.94753333333,5.77326666667,7.40446666667,7.61403333333
473.98,7.41493333333,8.3332,6.75973333333,9.33514545455,6.63813333333,7.93846666667,5.7608,7.3923,7.62676666667
474.33,7.41,8.33286666666,6.78836666667,9.34318181818,6.647,7.97386666667,5.76313333333,7.39486666667,7.63046666667
474.68,7.3791,8.30266666666,6.7664,9.32491515152,6.63926666667,7.95906666667,5.73853333333,7.37513333333,7.62616666667
475.03,7.33186666667,8.236,6.68956666667,9.25013939394,6.60513333333,7.93113333333,5.70993333333,7.32623333333,7.58933333333
475.38,7.37,8.2282,6.71026666667,9.26558181818,6.65086666667,7.9731,5.72406666667,7.352,7.64276666667
475.73,7.40236666667,8.22826666667,6.71563333333,9.26607272727,6.66566666667,7.99876666667,5.7458,7.35276666667,7.67616666667
476.08,7.37933333333,8.15246666666,6.66603333333,9.19956363635,6.63006666667,7.9544,5.71366666667,7.29323333333,7.6501
476.44,7.40633333333,8.14973333333,6.66116666667,9.19769696969,6.64813333334,7.97703333333,5.73326666667,7.29743333333,7.68953333333
476.79,7.4024,8.07993333334,6.63026666667,9.14625454545,6.6316,7.96443333333,5.71773333333,7.26063333333,7.68526666667
477.14,7.386,8.0124,6.57213333333,9.08668484849,6.60886666667,7.9571,5.69073333333,7.1937,7.66606666667
477.49,7.3774,7.94886666666,6.54156666667,9.01834545455,6.58993333333,7.9537,5.6764,7.15863333333,7.67436666667
477.84,7.37846666667,7.92873333334,6.5139,8.98919393939,6.57846666667,7.95946666667,5.6618,7.13263333333,7.68013333333
478.19,7.35896666667,7.85006666667,6.45013333333,8.90633333333,6.54973333333,7.91463333333,5.624,7.06493333333,7.6636
478.54,7.35146666667,7.7926,6.40906666667,8.84760000001,6.53286666666,7.92,5.605,7.01293333333,7.662
478.89,7.36713333333,7.75626666667,6.40253333333,8.83630909091,6.5444,7.93816666667,5.6006,6.993,7.6983
479.24,7.31096666667,7.65293333333,6.32516666667,8.7417030303,6.4826,7.88786666667,5.54426666667,6.91273333333,7.6549
479.60,7.26526666667,7.5496,6.24743333333,8.64462424242,6.43666666667,7.87026666667,5.50086666667,6.83396666667,7.62686666667
479.95,7.2632,7.51306666667,6.21413333333,8.59251515152,6.426,7.88623333333,5.4816,6.79933333333,7.64753333333
480.30,7.2263,7.41353333333,6.1417,8.4955030303,6.3804,7.8574,5.42306666667,6.7067,7.61036666667
480.65,7.20726666667,7.371,6.1047,8.43515151515,6.35493333333,7.8601,5.3992,6.6548,7.6151
481.00,7.20633333333,7.3134,6.08773333333,8.37924848485,6.34573333333,7.87283333333,5.38326666667,6.62133333333,7.63056666667
481.35,7.2025,7.27933333333,6.06033333333,8.3421030303,6.34553333333,7.89766666667,5.3714,6.59943333334,7.64816666667
481.70,7.19856666667,7.23386666667,6.04013333333,8.28382424242,6.34326666667,7.91293333333,5.35193333333,6.56406666667,7.65966666667
482.05,7.1966,7.1956,6.01333333333,8.26016969697,6.3376,7.92176666667,5.34386666666,6.5369,7.67766666667
482.40,7.1968,7.17093333333,6.00816666667,8.24105454545,6.33573333333,7.94036666667,5.34086666667,6.51916666667,7.695
482.75,7.20223333334,7.15946666666,5.9964,8.21719393939,6.3346,7.9447,5.3344,6.49953333333,7.7095
483.10,7.22186666667,7.15946666667,6.0059,8.2204,6.35493333333,7.98493333333,5.3464,6.5082,7.74596666667
483.45,7.23923333333,7.15753333333,6.0123,8.22523636364,6.3702,8.00876666667,5.35513333333,6.51546666667,7.7734
483.80,7.25396666667,7.1578,6.01653333333,8.23021212121,6.38553333333,8.02996666667,5.3648,6.52146666667,7.7908
484.15,7.26076666667,7.16146666667,6.01976666667,8.22756363636,6.39026666667,8.04366666667,5.3722,6.52006666667,7.8061
484.50,7.2666,7.1538,6.02156666667,8.22436363636,6.39846666667,8.0507,5.37233333333,6.5177,7.81083333333
484.85,7.2764,7.15473333333,6.02403333333,8.22730909091,6.40466666667,8.0611,5.37993333333,6.51773333333,7.82533333333
485.20,7.27633333333,7.13826666667,6.01506666667,8.22023636364,6.39766666667,8.05433333333,5.3748,6.51033333333,7.8253
485.55,7.28283333333,7.14153333333,6.01806666667,8.22649090909,6.40666666667,8.06616666667,5.3798,6.52176666667,7.84236666667
485.90,7.28506666666,7.139,6.01993333333,8.22386060606,6.41613333333,8.08103333333,5.38193333333,6.5243,7.85146666667
486.25,7.2954,7.14366666667,6.02216666667,8.22721818182,6.42906666667,8.08386666667,5.39,6.5341,7.8639
486.60,7.30096666667,7.14906666667,6.03093333333,8.2356969697,6.44113333333,8.09326666667,5.39966666667,6.54286666667,7.8725
486.95,7.3079,7.163,6.03466666667,8.24205454545,6.44826666667,8.0915,5.40706666667,6.54976666667,7.87423333333
487.30,7.3193,7.18226666667,6.04493333333,8.25024242424,6.46026666667,8.09846666667,5.4124,6.55983333333,7.8785
487.65,7.3182,7.19506666667,6.05613333333,8.25486666667,6.45986666667,8.09083333333,5.41746666667,6.56503333333,7.88473333333
488.00,7.32326666667,7.2084,6.0692,8.27304242424,6.4656,8.09856666667,5.42326666667,6.57946666667,7.89046666667
488.35,7.3271,7.22173333333,6.07786666667,8.28841818182,6.4716,8.10143333333,5.43286666667,6.59546666667,7.8972
488.70,7.31766666667,7.234,6.0721,8.29824848484,6.46726666667,8.08306666667,5.42593333333,6.60446666667,7.88106666667
489.05,7.3356,7.28606666667,6.1129,8.34107272727,6.49833333334,8.10523333333,5.4524,6.63526666667,7.8984
489.40,7.3371,7.31333333333,6.13933333333,8.37618787879,6.49786666667,8.1068,5.46893333333,6.6546,7.88746666667
489.75,7.35626666667,7.37926666667,6.18633333333,8.43070303031,6.51773333333,8.1133,5.49686666667,6.69906666667,7.90263333333
490.10,7.36813333333,7.4322,6.2219,8.48367272727,6.531,8.11863333333,5.51433333333,6.73933333333,7.8998
490.45,7.3884,7.48586666667,6.26053333333,8.53952121211,6.5392,8.1258,5.53806666667,6.7907,7.90403333333
490.80,7.40766666667,7.5484,6.31303333333,8.59972727273,6.56266666667,8.14593333333,5.56453333334,6.83773333333,7.91363333333
491.15,7.40156666667,7.5908,6.345,8.65484242424,6.55506666667,8.13526666667,5.57266666666,6.86663333333,7.90273333333
491.50,7.42333333333,7.65113333333,6.38353333333,8.72258787879,6.5728,8.15503333333,5.59473333333,6.9135,7.90513333333
491.85,7.45053333333,7.72333333334,6.431,8.80024848486,6.60373333333,8.17413333333,5.63433333333,6.96936666667,7.9274
492.20,7.47736666667,7.79353333333,6.48403333333,8.8700969697,6.6336,8.19136666667,5.66933333333,7.02696666667,7.9392
492.55,7.50016666667,7.8606,6.5465,8.93987878788,6.65913333333,8.2091,5.7008,7.08613333333,7.9517
492.90,7.52103333333,7.92526666666,6.59306666667,9.01644242424,6.67646666667,8.21853333333,5.73213333333,7.14393333333,7.9642
493.25,7.56213333333,8.01746666667,6.6518,9.10765454545,6.71673333333,8.2371,5.77606666667,7.2087,7.99033333333
493.60,7.59846666667,8.10533333333,6.7129,9.19166666667,6.74306666667,8.25293333333,5.813,7.28616666667,7.99646666667
493.95,7.66646666667,8.23533333334,6.8088,9.31456969696,6.7922,8.28776666667,5.8826,7.38853333333,8.0303
494.30,7.73313333333,8.40053333333,6.927,9.47747878788,6.8676,8.3409,5.951,7.508,8.07016666667
494.65,7.75376666667,8.52626666666,7.01013333333,9.61142424243,6.87786666667,8.31533333333,5.99766666667,7.60523333333,8.06176666667
495.00,7.80413333333,8.68746666667,7.1099,9.75849696969,6.9276,8.32526666667,6.07473333333,7.7404,8.07836666667
495.34,7.8353,8.84333333333,7.22573333333,9.90333939394,6.9644,8.32526666667,6.1356,7.8674,8.0833
495.69,7.8835,9.01473333333,7.34873333333,10.0506909091,7.01313333333,8.33926666667,6.205,8.01163333333,8.0965
496.04,7.9189,9.18,7.4624,10.2026787879,7.0328,8.34316666667,6.26526666667,8.13473333333,8.10223333333
496.39,7.98573333333,9.35759999999,7.59766666667,10.3699454545,7.0912,8.3804,6.34253333333,8.28036666667,8.1439
496.74,8.05193333333,9.52966666667,7.72906666667,10.5164727273,7.15406666667,8.4054,6.42146666667,8.42393333333,8.17133333333
497.09,8.07796666667,9.68633333334,7.8482,10.6502727273,7.19686666667,8.4125,6.46706666667,8.55293333334,8.16646666667
497.44,8.14,9.86606666668,8.0051,10.8449151515,7.2792,8.4678,6.5742,8.71586666667,8.20046666667
497.79,8.1636,10.0320666667,8.11006666667,10.9894424242,7.31546666667,8.48923333333,6.62733333333,8.83293333333,8.21283333333
498.14,8.1851,10.1833333333,8.21633333333,11.1189878788,7.3388,8.48026666667,6.69773333333,8.95203333333,8.20873333333
498.48,8.29416666667,10.4333333333,8.40753333333,11.3358060606,7.4622,8.57096666667,6.8258,9.1461,8.28413333333
498.83,8.35976666667,10.6492666667,8.57423333333,11.5334606061,7.546,8.61713333333,6.90953333333,9.3189,8.3097
499.18,8.44090000001,10.8736,8.7338,11.7291515151,7.6244,8.6595,7.02853333333,9.50963333333,8.3461
499.53,8.48716666667,11.1042666667,8.89863333333,11.920430303,7.69206666667,8.6736,7.11473333334,9.6779,8.3502
499.88,8.54786666666,11.3431333333,9.06099999999,12.1138484849,7.76426666667,8.69566666667,7.2046,9.85713333333,8.36593333333
500.23,8.6077,11.6074,9.23486666667,12.3244181818,7.84646666667,8.73723333333,7.30446666667,10.0459333333,8.37953333333
500.58,8.64093333334,11.8522,9.39719999999,12.5388,7.89013333333,8.76433333333,7.38206666667,10.2268,8.3622
500.92,8.71503333333,12.1215333333,9.5814,12.7757090909,7.9596,8.80893333333,7.50573333333,10.4355333333,8.3891
501.27,8.74820000001,12.374,9.73856666666,12.9640545455,7.99713333333,8.78466666667,7.57093333333,10.6094666667,8.37366666667
501.62,8.8095,12.6648,9.93370000001,13.2084545454,8.0574,8.78733333333,7.67473333333,10.829,8.3771
501.97,8.87166666667,12.9630666667,10.1508333333,13.4523212121,8.14053333334,8.8385,7.7898,11.0812333333,8.4081
502.32,8.8973,13.2358,10.3211666667,13.6813151515,8.1804,8.82333333333,7.88133333333,11.2982666667,8.39363333333
502.67,8.96076666666,13.5376,10.543,13.9164727273,8.2636,8.85326666667,8.0104,11.5327,8.43753333333
503.01,8.97706666666,13.8329333333,10.7271333333,14.1343757576,8.32033333333,8.83856666667,8.085,11.7138666667,8.42186666667
503.36,9.01746666667,14.1016,10.9024666667,14.3533030303,8.36546666666,8.82136666667,8.15306666667,11.9053666667,8.4175
503.71,9.05989999999,14.3939333333,11.1013666667,14.5960545455,8.43006666667,8.84936666667,8.25493333333,12.1352333333,8.44213333333
504.06,9.10813333333,14.691,11.3012666667,14.8367818182,8.48826666667,8.84626666667,8.38026666666,12.3578333333,8.4685
504.41,9.17073333334,14.9872666667,11.5192,15.0557212121,8.5628,8.84086666667,8.50966666667,12.579,8.5067
504.75,9.20649999999,15.2939333333,11.7186666667,15.2722181818,8.62846666667,8.82866666667,8.59866666667,12.8014,8.52203333333
505.10,9.22963333333,15.5766,11.9066333333,15.4891939394,8.65653333333,8.8261,8.67713333333,13.0088,8.51146666667
505.45,9.26210000001,15.888,12.1271,15.7185818182,8.74293333333,8.84053333333,8.78113333333,13.2509666667,8.5226
505.80,9.33246666667,16.245,12.3558333333,15.9734727273,8.81366666667,8.85316666667,8.8974,13.4974,8.53623333334
506.15,9.34056666667,16.5196666667,12.5323,16.1766060606,8.83646666667,8.83353333333,8.94706666667,13.6906666667,8.50553333334
506.49,9.38310000001,16.856,12.7507333333,16.4341636364,8.89586666667,8.84196666667,9.04306666667,13.9296333333,8.4966
506.84,9.45193333333,17.2124666667,12.9950666667,16.706030303,8.9774,8.88793333333,9.16386666667,14.2239,8.5177
507.19,9.53089999999,17.5902666667,13.2679333333,16.9973151515,9.06986666667,8.93963333333,9.33306666668,14.5207333333,8.55839999999
507.54,9.56733333333,17.9248666667,13.4853666667,17.2307212121,9.13086666668,8.9384,9.43959999999,14.7499,8.56446666667
507.88,9.58766666667,18.2595333333,13.6898,17.4642242424,9.18960000001,8.95616666667,9.52753333333,14.9948666667,8.55483333334
508.23,9.60860000001,18.5781333334,13.8653666667,17.6743575758,9.2206,8.9404,9.59000000001,15.2186666667,8.5385
508.58,9.64596666666,18.8854666667,14.0725333333,17.8982666667,9.27313333333,8.9581,9.69580000001,15.4354666667,8.53006666666
508.93,9.68443333334,19.2163333333,14.2682,18.1253757576,9.34586666667,8.98883333333,9.80646666667,15.6597666667,8.53063333333
509.27,9.75186666667,19.5606666667,14.4783333333,18.3816848485,9.40706666666,9.0251,9.93353333332,15.9054,8.55656666666
509.62,9.76613333333,19.8558,14.648,18.5824727273,9.46086666667,9.02253333333,10.0154666667,16.1004,8.54703333333
509.97,9.8219,20.1842,14.8519666667,18.8048181818,9.5362,9.04953333333,10.1278666667,16.3314666667,8.57396666667
510.32,9.86060000001,20.5048,15.0547666667,19.0086242424,9.5994,9.07033333333,10.2376,16.5527666667,8.59093333334
510.66,9.88713333333,20.7966,15.2232333333,19.2024545454,9.63180000001,9.05796666667,10.3127333333,16.7340333333,8.5961
511.01,9.9017,21.0682,15.3709333333,19.3885333333,9.65213333333,9.0618,10.3771333333,16.9068333333,8.59006666667
511.36,9.95180000001,21.4055333333,15.5511666667,19.5963272727,9.71366666667,9.0777,10.4911333333,17.1209,8.61013333333
