wavelength,Back_OryFunf,Belly_OryFunf,Breast_OryFunf,Crissum_OryFunf,Crown_OryFunf,DorTail_OryFunf,Patch10_OryFunf,Rump_OryFunf,Throat_OryFunf,WingTip_OryFunf
419.37,4.8059,6.09533333333,6.0139,5.52373333333,4.62333333333,5.4613,5.85826666667,4.29977777778,5.53769047619,6.85693333333
419.73,4.76996666667,6.09325,5.99346666667,5.515,4.5994,5.4315,5.8612,4.2986,5.50913333333,6.8246
420.08,4.7555,6.10325,5.9937,5.50086666667,4.59373333333,5.42263333333,5.8418,4.29575555555,5.51873333333,6.82846666667
420.44,4.75963333333,6.11033333333,6.00206666667,5.5253,4.60333333333,5.4269,5.8498,4.3078,5.51753333333,6.81786666667
420.80,4.7935,6.16875,6.0514,5.5775,4.6474,5.46176666667,5.89353333333,4.35273333333,5.56459047619,6.8628
421.16,4.79253333333,6.18675,6.04636666667,5.5932,4.64793333333,5.46436666667,5.90386666667,4.3642,5.58061428571,6.89036666667
421.51,4.82463333333,6.21641666667,6.08913333333,5.62466666667,4.68326666667,5.495,5.93653333333,4.39224444445,5.60981904762,6.9123
421.87,4.79966666667,6.21366666667,6.06803333333,5.61903333333,4.66133333333,5.46363333333,5.90906666667,4.36526666667,5.59700952381,6.88663333333
422.23,4.76876666666,6.18966666666,6.05176666667,5.5858,4.62806666667,5.44053333333,5.85906666667,4.31673333333,5.56873809524,6.84273333333
422.58,4.74413333333,6.19408333333,6.03703333333,5.58206666667,4.61686666667,5.42413333333,5.84446666667,4.30077777778,5.5526047619,6.82206666667
422.94,4.7363,6.19733333334,6.0438,5.5926,4.62046666667,5.41216666667,5.84353333333,4.30048888889,5.55552857143,6.83636666667
423.30,4.74023333333,6.2035,6.04113333333,5.60243333333,4.62066666667,5.40733333334,5.83706666667,4.29228888889,5.57366666667,6.84556666667
423.66,4.78573333333,6.23325,6.0943,5.65136666667,4.66233333334,5.43983333334,5.86213333333,4.3276,5.61968571429,6.8917
424.01,4.78123333333,6.21733333334,6.09803333333,5.64546666667,4.66133333333,5.43296666667,5.85693333333,4.32095555556,5.5997,6.8678
424.37,4.8087,6.26433333333,6.12583333333,5.68303333333,4.69373333333,5.4526,5.88346666667,4.34148888889,5.63942857143,6.91613333333
424.73,4.83043333333,6.27291666667,6.143,5.6984,4.70593333333,5.45323333333,5.89186666667,4.34186666667,5.64323333333,6.91526666667
425.08,4.84673333333,6.2925,6.15706666667,5.71703333333,4.71953333333,5.46676666666,5.89333333333,4.34448888889,5.64828095238,6.91753333333
425.44,4.85313333333,6.32858333333,6.16696666667,5.7331,4.7442,5.46066666667,5.90286666667,4.344,5.66458571429,6.93646666667
425.80,4.89423333333,6.37491666666,6.2169,5.77096666667,4.78973333333,5.4974,5.94546666667,4.38448888889,5.70973333333,6.96703333333
426.16,4.9258,6.41766666667,6.25736666667,5.81376666667,4.8234,5.51253333333,5.97613333333,4.42122222222,5.7465,7.00066666667
426.51,4.9496,6.43125,6.2904,5.83443333333,4.84546666667,5.53263333333,5.99093333333,4.45157777778,5.77006190476,7.01273333333
426.87,4.9711,6.46491666667,6.31533333333,5.8602,4.85833333333,5.55713333333,6.00513333333,4.46262222222,5.80678095238,7.01623333333
427.23,4.9531,6.46216666667,6.30056666667,5.8405,4.8512,5.52003333333,5.9924,4.43922222222,5.79404285714,7.0036
427.58,4.95796666667,6.48175,6.29646666667,5.83526666667,4.85126666667,5.5223,5.99953333333,4.43415555555,5.79791428571,6.9947
427.94,4.99836666667,6.55025,6.32516666667,5.87733333333,4.8908,5.55213333333,6.03613333334,4.46057777778,5.84555238095,7.05356666667
428.30,4.98703333333,6.54741666667,6.3341,5.87733333333,4.8666,5.53876666667,6.01833333333,4.45342222222,5.84252380952,7.0182
428.65,4.97353333333,6.538,6.33096666667,5.85893333333,4.86706666667,5.53656666667,6.03146666667,4.45968888889,5.85370952381,7.01116666667
429.01,4.9791,6.55708333333,6.3487,5.8539,4.8654,5.52,6.03853333333,4.4668,5.88278095238,7.02486666667
429.37,4.97253333333,6.55191666667,6.33613333333,5.85133333333,4.84586666667,5.54846666667,6.032,4.4714,5.90205238095,7.0094
429.72,4.96406666667,6.55,6.35146666667,5.85146666667,4.8396,5.568,6.02873333333,4.46484444444,5.89331904762,7.03026666667
430.08,4.9322,6.53808333333,6.30313333333,5.8256,4.79466666667,5.5396,6.02,4.44368888889,5.86732380952,7.01033333333
430.44,4.91446666666,6.53258333333,6.28926666667,5.79296666667,4.7806,5.53183333333,6.00286666667,4.40626666666,5.84709047619,6.9994
430.79,4.92333333333,6.546,6.3165,5.81456666667,4.78466666667,5.52573333333,6.0114,4.4278,5.85516666667,7.01733333333
431.15,4.93826666667,6.57166666667,6.33333333333,5.8433,4.80033333333,5.55143333333,6.0194,4.4522,5.87402380952,7.03116666667
431.50,4.93896666667,6.60625,6.3358,5.8615,4.8088,5.57016666667,6.02986666667,4.4578,5.88954761905,7.05763333333
431.86,4.95036666667,6.62725,6.35853333333,5.88256666667,4.82633333333,5.58883333333,6.0502,4.49122222222,5.91375714286,7.05626666667
432.22,4.93976666666,6.615,6.36553333333,5.87916666667,4.83893333333,5.58933333333,6.04733333333,4.49684444444,5.9153,7.05503333333
432.57,4.96566666667,6.65583333333,6.3985,5.91506666667,4.85286666667,5.60866666667,6.05093333333,4.50971111111,5.92497142857,7.0747
432.93,5.01646666667,6.71483333334,6.44543333333,5.9791,4.9112,5.66063333333,6.10866666667,4.56022222222,5.98322380952,7.11633333333
433.29,5.01943333333,6.7105,6.45493333333,5.96056666667,4.8978,5.63563333333,6.09486666667,4.55144444445,5.96482857143,7.1091
433.64,5.04746666667,6.76241666667,6.49136666667,6.0035,4.92606666667,5.64536666667,6.1318,4.58655555556,6.01246666667,7.12603333333
434.00,5.08976666667,6.81241666666,6.55556666667,6.03923333333,4.97626666667,5.68416666667,6.1706,4.63893333333,6.05754761905,7.16126666667
434.35,5.17196666667,6.90083333333,6.6244,6.12866666667,5.05806666667,5.73816666667,6.25333333333,4.73266666667,6.14449047619,7.22296666667
434.71,5.22956666667,6.96708333333,6.6823,6.1773,5.10546666667,5.80126666667,6.29873333333,4.78273333334,6.19726666667,7.2731
435.07,5.2334,6.97183333333,6.6925,6.1764,5.10406666667,5.79963333333,6.296,4.78575555555,6.20322380952,7.26836666667
435.42,5.25693333333,6.99891666667,6.7417,6.21116666667,5.14473333333,5.80603333333,6.31633333333,4.81795555556,6.23928571429,7.2864
435.78,5.2748,7.02916666667,6.76906666667,6.2443,5.16346666667,5.80603333333,6.3284,4.81473333333,6.26732380952,7.30276666667
436.13,5.3003,7.08141666667,6.7799,6.26526666667,5.1802,5.81656666667,6.34986666667,4.83348888889,6.30107142857,7.32526666667
436.49,5.34473333333,7.13316666667,6.82646666667,6.3013,5.22546666667,5.85233333333,6.39233333333,4.88835555556,6.35147142857,7.38163333333
436.84,5.34726666667,7.13591666666,6.83406666667,6.3104,5.2218,5.86176666667,6.3826,4.891,6.35144761905,7.35803333333
437.20,5.38833333333,7.18783333333,6.8756,6.3825,5.2668,5.88456666667,6.423,4.93357777778,6.40357142857,7.39543333333
437.56,5.3794,7.19208333333,6.8773,6.3737,5.25446666667,5.872,6.40473333333,4.93037777778,6.39420952381,7.38176666667
437.91,5.37683333333,7.18708333333,6.8694,6.38153333333,5.24913333333,5.8519,6.3902,4.91135555556,6.39373809524,7.37153333333
438.27,5.3468,7.17608333333,6.85566666667,6.37466666667,5.227,5.81993333333,6.36806666667,4.89193333334,6.3723047619,7.3579
438.62,5.3095,7.15225,6.8223,6.33856666667,5.188,5.7778,6.331,4.8628,6.3351,7.31226666667
438.98,5.32056666667,7.18433333333,6.8487,6.3542,5.20013333333,5.78086666667,6.34986666667,4.88351111111,6.35028095238,7.32686666667
439.33,5.30553333333,7.18358333333,6.8242,6.35093333333,5.17533333333,5.76866666666,6.33206666667,4.8676,6.33636666667,7.31636666667
439.69,5.2889,7.15733333333,6.80236666667,6.32963333333,5.16033333333,5.7494,6.30806666667,4.85651111111,6.3232047619,7.31043333333
440.04,5.33783333333,7.21133333333,6.86213333333,6.37896666667,5.19833333333,5.79636666667,6.3504,4.90846666667,6.3730952381,7.36026666667
440.40,5.3329,7.2175,6.84736666667,6.37763333333,5.19886666667,5.78816666667,6.3522,4.8944,6.39042380952,7.33826666667
440.75,5.35016666666,7.24825,6.8623,6.40183333333,5.20366666667,5.79436666667,6.35206666667,4.90822222222,6.40681904762,7.3598
441.11,5.3527,7.26516666666,6.8537,6.41,5.21386666667,5.80853333333,6.35626666667,4.91706666667,6.41035238095,7.36503333333
441.47,5.3558,7.26891666666,6.83563333333,6.4096,5.2122,5.80233333333,6.34286666667,4.9074,6.41621904762,7.36173333333
441.82,5.36413333333,7.30133333333,6.85523333333,6.44096666667,5.22986666667,5.8261,6.36993333333,4.94433333333,6.44677619048,7.37856666667
442.18,5.3562,7.30658333334,6.85343333333,6.43853333333,5.21633333334,5.83343333333,6.35673333333,4.92553333333,6.45011904762,7.37506666667
442.53,5.3911,7.36191666667,6.87793333333,6.4891,5.26293333333,5.8678,6.41786666667,4.96691111111,6.49542380952,7.41726666667
442.89,5.4267,7.405,6.90623333333,6.53346666667,5.29206666667,5.89953333333,6.45286666667,4.99184444444,6.53875238095,7.44893333333
443.24,5.43956666667,7.41966666667,6.9084,6.53246666667,5.295,5.89153333333,6.44886666667,4.99628888889,6.54894761905,7.45846666667
443.60,5.43096666667,7.45358333333,6.91983333333,6.55856666667,5.2988,5.8993,6.45493333333,4.99197777778,6.55040952381,7.4559
443.95,5.35463333333,7.38216666667,6.8649,6.4959,5.23046666667,5.83203333333,6.391,4.93071111111,6.4795047619,7.38213333333
444.31,5.34923333333,7.40166666667,6.8823,6.51603333333,5.2354,5.83573333333,6.39353333333,4.93937777778,6.48702380953,7.39613333333
444.66,5.35053333333,7.39533333333,6.88946666667,6.52243333333,5.23913333333,5.83536666667,6.41006666667,4.93675555555,6.49427619048,7.40866666667
445.02,5.3542,7.41175,6.90303333333,6.52743333333,5.23106666667,5.82826666667,6.4052,4.93435555555,6.49374285714,7.41106666667
445.37,5.38943333333,7.46325,6.9436,6.5824,5.27326666667,5.8739,6.45753333333,4.97806666667,6.54076666667,7.46136666667
445.72,5.37206666666,7.45791666667,6.93476666667,6.5564,5.24973333333,5.8528,6.42366666667,4.94044444444,6.51218095238,7.44216666667
446.08,5.3701,7.44,6.9304,6.54803333333,5.2418,5.81706666667,6.4108,4.92444444444,6.49856666667,7.42356666667
446.43,5.35206666667,7.41708333333,6.9117,6.5116,5.2178,5.78696666667,6.37353333333,4.89224444444,6.48220952381,7.3892
446.79,5.3221,7.40116666667,6.88753333333,6.48916666667,5.1904,5.7686,6.3504,4.87353333334,6.44777142857,7.357
447.14,5.32936666667,7.43266666667,6.91106666667,6.50376666667,5.20026666667,5.7857,6.36606666667,4.891,6.46843333333,7.35883333333
447.50,5.38473333333,7.48133333333,6.96256666667,6.54573333333,5.2382,5.82506666667,6.402,4.94688888889,6.51225238095,7.39776666667
447.85,5.4254,7.53183333334,6.97823333333,6.5945,5.26906666667,5.85193333333,6.4244,4.9686,6.54913333333,7.4233
448.21,5.43453333333,7.543,6.9745,6.59256666667,5.2564,5.8477,6.41466666667,4.96168888889,6.53999047619,7.42363333333
448.56,5.431,7.57016666667,6.97543333333,6.59373333333,5.2618,5.834,6.4074,4.97315555556,6.54761904762,7.41733333333
448.92,5.407,7.56391666666,6.95676666667,6.56626666667,5.2462,5.8178,6.39193333333,4.95108888889,6.54291428571,7.39263333333
449.27,5.38143333333,7.53075,6.9296,6.52086666667,5.207,5.77156666667,6.34513333333,4.91566666667,6.49349047619,7.32973333333
449.62,5.40983333333,7.56841666668,6.94216666667,6.5517,5.22926666667,5.7897,6.36886666667,4.93988888889,6.52704761905,7.34443333333
449.98,5.41253333333,7.58483333333,6.94436666667,6.56376666667,5.22333333334,5.8107,6.3736,4.95568888889,6.53117619048,7.35033333333
450.33,5.43193333333,7.61900000001,6.97066666667,6.6108,5.2408,5.8311,6.38733333333,4.98348888889,6.56267142857,7.38193333333
450.69,5.46356666667,7.65141666666,6.99703333333,6.64673333333,5.289,5.84073333333,6.4238,5.02086666666,6.61619047619,7.4261
451.04,5.4542,7.65249999999,7.00406666667,6.64533333333,5.29306666667,5.83106666667,6.4308,5.01202222222,6.60968571429,7.42223333333
451.40,5.40573333333,7.62408333334,6.96016666667,6.61743333333,5.2546,5.78156666666,6.40166666667,4.9676,6.57281428571,7.3695
451.75,5.4249,7.66033333333,7.01276666667,6.63426666667,5.27746666667,5.7958,6.42853333333,5.00353333333,6.60687142857,7.39806666667
452.10,5.44026666667,7.66774999999,7.04006666667,6.65866666667,5.29713333333,5.80653333333,6.44946666667,5.02748888889,6.62675714286,7.42063333333
452.46,5.437,7.67766666666,7.04033333333,6.66016666667,5.29566666667,5.7916,6.44773333333,5.01946666667,6.6076952381,7.41413333333
452.81,5.4792,7.74074999999,7.12136666667,6.73616666667,5.3508,5.84573333333,6.5026,5.08822222222,6.6598047619,7.4786
453.17,5.5278,7.81775,7.2005,6.81226666667,5.41366666667,5.90256666667,6.5598,5.14208888889,6.74951904762,7.5587
453.52,5.54683333333,7.83975,7.2596,6.84566666667,5.44273333333,5.92016666667,6.58806666667,5.16217777778,6.77302380952,7.58796666667
453.87,5.61583333334,7.92824999999,7.33753333333,6.91483333333,5.5202,5.9815,6.66813333333,5.21695555556,6.84854761905,7.66473333333
454.23,5.61703333334,7.95391666667,7.3551,6.94346666667,5.5334,5.99226666667,6.67273333333,5.21368888889,6.83992380953,7.6616
454.58,5.5964,7.95566666666,7.3452,6.9234,5.50513333333,5.9693,6.64586666666,5.19848888889,6.82253809524,7.62946666667
454.93,5.61663333333,7.98291666666,7.36616666667,6.95446666667,5.5162,5.9866,6.65586666667,5.21193333333,6.84612380952,7.63213333333
455.29,5.63423333333,8.00741666666,7.39573333333,6.96976666667,5.54086666667,6.00753333333,6.66753333333,5.22973333333,6.87232380952,7.66076666667
455.64,5.6442,8.02400000001,7.4034,6.98093333333,5.56533333333,6.0047,6.68126666667,5.22811111111,6.89336666667,7.68736666667
456.00,5.629,8.04099999999,7.40433333333,6.997,5.56973333333,6.01283333333,6.67753333333,5.22275555556,6.90994761905,7.671
456.35,5.64333333333,8.07883333334,7.445,7.02256666667,5.582,6.04206666667,6.7062,5.23028888889,6.9391,7.7005
456.70,5.6591,8.09508333334,7.435,7.0211,5.59453333333,6.0423,6.70026666667,5.22048888889,6.94745714286,7.71113333333
457.06,5.6463,8.103,7.42563333333,7.01073333333,5.58526666667,6.03883333333,6.68853333333,5.2142,6.92234761905,7.69946666667
457.41,5.63623333333,8.13033333334,7.3994,7.0121,5.57993333333,6.01636666667,6.68313333333,5.2176,6.9252,7.6884
457.76,5.60416666667,8.13566666667,7.35446666667,6.98466666667,5.555,5.98276666667,6.64953333333,5.20097777778,6.91173809524,7.6381
458.12,5.63936666667,8.17525,7.39456666667,7.0025,5.58353333333,6.00786666667,6.68066666667,5.24388888889,6.9609,7.68846666667
458.47,5.66443333333,8.21025000001,7.42703333333,7.0495,5.5978,6.02966666667,6.70493333333,5.26586666667,6.97976666667,7.72496666667
458.82,5.63523333333,8.19425000001,7.39403333333,7.04606666667,5.57666666667,6.00126666667,6.6796,5.24388888889,6.96220476191,7.7122
459.18,5.60606666667,8.19158333334,7.36223333333,7.031,5.54993333333,5.9565,6.6458,5.21506666667,6.93413333333,7.67856666667
459.53,5.6032,8.21391666668,7.35286666667,7.02936666667,5.52913333333,5.9483,6.63433333333,5.21175555556,6.91695714286,7.64846666667
459.88,5.60633333333,8.22983333333,7.34223333333,7.0415,5.5172,5.92593333333,6.62653333333,5.21353333333,6.91075714286,7.6464
460.24,5.6183,8.25249999999,7.3516,7.05636666667,5.5302,5.9272,6.63306666667,5.23117777778,6.93152380952,7.64856666667
460.59,5.6131,8.25033333334,7.34386666667,7.06446666667,5.5128,5.91983333333,6.63833333333,5.23228888889,6.93316190476,7.616
460.94,5.61613333333,8.26641666667,7.34733333333,7.0788,5.52473333333,5.91206666667,6.64733333333,5.24355555556,6.94228571428,7.6203
461.29,5.60726666667,8.26716666667,7.34173333333,7.0733,5.51213333333,5.9062,6.6272,5.22826666667,6.94331428571,7.61816666667
461.65,5.5974,8.27791666667,7.3785,7.10773333333,5.52333333333,5.9055,6.62726666667,5.23255555555,6.93929523809,7.6289
462.00,5.57333333333,8.28291666667,7.37096666667,7.1038,5.50886666667,5.87466666667,6.6158,5.21651111111,6.92033333333,7.60763333333
462.35,5.57553333333,8.31925000001,7.3792,7.10766666667,5.5208,5.8797,6.60906666667,5.21684444444,6.93975238095,7.60556666667
462.71,5.59126666667,8.33716666666,7.38886666667,7.11403333333,5.526,5.86283333333,6.60773333333,5.22042222222,6.95565714286,7.60896666667
463.06,5.62303333333,8.39466666666,7.4473,7.16646666667,5.57206666667,5.90283333333,6.6594,5.2578,7.00655714286,7.6482
463.41,5.63633333333,8.44008333334,7.4882,7.22853333333,5.61546666667,5.93496666667,6.69,5.28031111111,7.0501,7.68136666667
463.76,5.66183333334,8.49483333332,7.5418,7.2486,5.6628,5.95773333333,6.7246,5.30042222222,7.09393809524,7.70783333333
464.12,5.6683,8.53225000001,7.57066666667,7.2752,5.68726666667,5.96936666667,6.73593333333,5.31171111111,7.11022380952,7.73736666667
464.47,5.6756,8.56733333334,7.5941,7.30596666667,5.70993333333,5.95363333333,6.73533333333,5.31015555556,7.12234285714,7.76653333333
464.82,5.70336666666,8.6065,7.6075,7.35093333333,5.727,5.96063333333,6.75613333333,5.32088888889,7.14801904762,7.78753333333
465.17,5.7225,8.65458333333,7.6347,7.38046666667,5.74313333333,5.97676666667,6.77066666667,5.34291111111,7.15731428571,7.8164
465.53,5.76766666667,8.69716666667,7.6348,7.39736666667,5.75706666667,5.98586666667,6.7826,5.36711111111,7.1992047619,7.83726666667
465.88,5.78313333333,8.72058333332,7.6415,7.43116666667,5.76453333333,6.00146666667,6.79133333333,5.38073333333,7.22150952381,7.83376666667
466.23,5.76573333333,8.70166666668,7.61436666667,7.43123333333,5.74326666667,5.95163333333,6.7688,5.34993333333,7.18490476191,7.78443333333
466.58,5.82276666667,8.79124999999,7.6818,7.49716666667,5.80273333333,6.0034,6.8294,5.41604444444,7.23999047619,7.8176
466.94,5.8622,8.82349999999,7.7018,7.52543333333,5.8036,6.02133333333,6.84053333333,5.45402222222,7.27174761905,7.84683333333
467.29,5.89143333333,8.85958333333,7.71563333333,7.51823333333,5.82466666667,6.02606666667,6.85046666667,5.47733333333,7.29871428571,7.86553333333
467.64,5.86113333333,8.85400000001,7.68546666667,7.52213333333,5.79833333333,5.9978,6.81113333333,5.47306666667,7.26935714286,7.83936666667
467.99,5.86173333333,8.86725,7.68083333333,7.52963333333,5.7896,5.9873,6.8018,5.47524444444,7.28594761905,7.81416666667
468.35,5.88003333333,8.90166666666,7.7087,7.5282,5.80793333333,6.00243333333,6.81573333333,5.50435555556,7.32121428571,7.83246666667
468.70,5.8095,8.8725,7.66206666667,7.47133333333,5.73886666667,5.93663333333,6.75226666667,5.4364,7.27088571429,7.75826666667
469.05,5.82846666667,8.88966666666,7.66046666667,7.47406666667,5.75046666667,5.9528,6.7646,5.47104444444,7.30342380952,7.75136666667
469.40,5.82136666667,8.90366666668,7.64746666667,7.44746666667,5.74226666667,5.93486666667,6.7486,5.46011111111,7.30542380952,7.74706666667
469.75,5.82213333333,8.92366666668,7.6413,7.45493333333,5.75566666667,5.92893333333,6.74566666667,5.44893333334,7.31405714286,7.73106666667
470.11,5.7959,8.93225000001,7.63656666667,7.42626666667,5.73946666667,5.9261,6.73193333333,5.45186666667,7.32579523809,7.7387
470.46,5.79746666667,8.95300000001,7.6473,7.4392,5.74733333333,5.95243333333,6.74,5.45915555555,7.34012857143,7.7559
470.81,5.77953333333,8.95949999999,7.6524,7.44153333333,5.74773333333,5.95353333333,6.7292,5.44473333334,7.34556666667,7.72253333333
471.16,5.75,8.93358333334,7.6351,7.4376,5.72333333333,5.93033333333,6.7032,5.41682222222,7.32366666667,7.69996666667
471.51,5.79796666667,8.99791666667,7.6916,7.4808,5.75913333333,5.9691,6.77106666667,5.45337777778,7.38642380952,7.7604
471.87,5.73046666667,8.94933333333,7.6198,7.427,5.701,5.918,6.72133333333,5.40115555555,7.31740952381,7.7032
472.22,5.73776666667,8.99016666667,7.6342,7.46443333333,5.7234,5.9312,6.73833333333,5.4132,7.33171904762,7.70113333333
472.57,5.77943333333,9.05766666666,7.70753333333,7.5132,5.7734,5.9742,6.78453333333,5.47566666667,7.39647142857,7.7409
