wavelength,Back_SalRufm,Belly_SalRufm,Breast_SalRufm,Crissum_SalRufm,Crown_SalRufm,DorTail_SalRufm,Patch10_SalRufm,Rump_SalRufm,Throat_SalRufm,WingTip_SalRufm
822.06,14.6433333333,48.2776666667,17.5565833333,40.9158333333,20.0388333333,17.7755,45.759,36.6839166667,28.5625833333,20.439
822.36,14.606,48.1693333333,17.5710833333,40.9741666667,19.948,17.5838333333,45.8125,36.6088888889,28.52075,20.5291666666
822.67,14.4191666666,48.0485,17.3960833333,40.8888333333,19.913,17.4871666667,45.8868333333,36.5314444445,28.51925,20.4088333333
822.97,14.248,47.9161666667,17.3185,40.767,19.7368333333,17.386,45.811,36.3758888889,28.553,20.3035
823.27,14.3,48.2286666667,17.2710833333,40.8415,19.6876666666,17.3133333333,46.016,36.4595,28.5815833334,20.4006666667
823.58,14.5061666666,48.5596666667,17.4713333333,41.0196666666,19.778,17.2903333333,46.1991666667,36.6554444444,28.68525,20.7178333334
823.88,14.4071666666,48.495,17.4975833334,40.7635,19.6848333333,17.2561666666,46.3796666666,36.8403333334,28.8225,20.926
824.18,14.5393333333,48.3945,17.5250833334,40.9105,19.5923333334,17.1885,46.3651666666,36.8165,29.0538333333,21.1401666667
824.49,14.6538333333,48.3418333333,17.5396666666,40.7381666667,19.5691666667,17.1868333333,46.2513333334,36.7301944444,28.9625,21.0475
824.79,14.7061666667,48.1403333334,17.64425,40.3251666666,19.5675,17.2511666667,46.1535,36.6228888889,29.0935833334,21.1346666667
825.09,14.6108333334,48.458,17.3883333333,40.2055,19.5195,17.2845,46.3731666667,36.77525,29.28825,21.3098333333
825.39,14.2796666667,48.7098333333,17.2151666666,40.0833333333,19.565,17.1903333334,46.5968333334,36.85375,29.4659166667,21.1605
825.70,14.2086666667,49.0831666667,17.2975,40.109,19.45,17.2325,46.5733333333,36.8796666666,29.5780833334,21.0886666667
826.00,14.2333333333,49.2111666667,17.5759166666,40.4596666667,19.3475,17.4888333334,46.4566666667,37.1228055556,29.95025,21.4331666667
826.30,14.3248333333,49.5505,17.4768333334,40.911,19.3833333333,17.5788333333,46.5415,37.3899722222,30.1130833333,21.5755
826.61,14.5186666667,49.123,17.8423333333,40.9598333334,19.3378333333,17.8565,46.3158333333,37.3753611111,30.4241666667,21.656
826.91,14.4271666666,48.8528333333,17.91625,40.8575,19.2133333334,18.0525,46.197,37.2072222223,30.72525,21.5348333334
827.21,14.6401666667,49.1246666667,17.8934166667,41.4256666667,19.4583333333,18.3278333333,46.1745,37.1599722222,30.8176666666,21.4571666667
827.51,13.9798333334,49.2983333333,17.5245,41.3583333333,19.1265,18.0063333333,46.0866666667,37.0125,30.643,21.0833333333
827.82,14.1445,49.5426666667,17.5775,41.932,19.565,17.9128333333,46.5338333334,37.3167777778,31.1209166666,20.9808333333
828.12,13.8928333333,49.5143333333,17.0504166667,42.2191666666,19.3151666667,17.6226666666,46.5915,37.3988888889,30.8415,20.7333333333
828.42,13.7223333334,49.2703333333,16.8973333333,42.3251666667,19.51,17.4635,46.5776666667,37.35525,31.0939166667,20.542
828.72,14.1496666667,49.3076666667,16.8868333333,42.2421666667,19.6603333333,17.6375,46.3683333333,37.3067777778,31.0589166666,20.496
829.02,13.9118333333,49.1045,16.4550833334,42.1391666666,19.569,17.867,46.1825,37.2968055556,31.1686666667,20.3758333334
829.33,13.4523333333,48.4631666667,15.5085833333,41.3311666666,18.8313333334,16.8615,45.5951666667,36.4771111111,30.211,19.3506666666
829.63,13.2638333334,48.2865,14.8335,40.7021666667,18.4638333333,16.8103333334,45.0875,36.0133611111,30.12225,18.931
829.93,12.7785,47.7706666667,13.45525,40.313,17.8875,16.2288333333,44.0951666667,35.0497222222,29.37225,18.2856666667
830.23,12.6581666667,47.6725,13.4984166666,40.1868333333,18.4338333333,16.4366666667,43.7498333333,34.8179166666,28.477,18.7788333334
830.54,12.6281666666,47.903,13.7233333333,40.0901666667,18.4375,16.4338333334,43.989,35.3010277778,28.3865,19.0433333333
830.84,13.0986666667,48.0288333333,13.8398333334,40.3061666667,18.2958333333,16.5528333334,44.1675,35.5897222222,28.348,18.8661666667
831.14,12.5291666666,47.6236666666,13.8251666666,40.0468333334,17.0653333333,16.1848333333,43.4198333333,34.9813611111,27.0523333333,18.943
831.44,12.8318333333,47.4108333333,14.83125,39.8396666667,16.5518333333,16.388,43.0515,34.4722222222,26.8765833333,18.9773333333
831.74,13.1983333333,47.4103333333,15.4816666666,40.1441666667,15.9446666667,16.8391666667,42.7338333333,34.3455277778,26.6476666667,19.5226666666
832.04,12.5846666667,46.9348333333,15.23,39.7581666666,15.2963333333,16.5341666667,42.4256666667,33.8149166667,26.3631666667,19.496
832.35,13.1983333333,47.1235,15.82725,39.9946666667,15.6345,16.8591666667,43.1461666667,34.3541111111,26.66525,20.121
832.65,14.4888333334,48.3346666667,17.256,40.8273333333,17.051,18.2681666666,44.4915,35.6242222222,28.2921666666,21.8036666667
832.95,15.3328333333,49.0268333333,18.4568333333,41.8768333333,17.9645,18.7935,45.2896666667,36.5618611111,29.1818333333,22.5305
833.25,15.1171666667,49.587,18.8133333334,42.2863333334,18.7328333334,19.123,46.258,37.3086944444,29.9528333334,22.6813333333
833.55,15.3046666667,49.866,18.7653333334,42.6325,18.5533333334,18.9886666667,46.6398333333,37.9882222222,30.202,22.561
833.85,15.0235,48.9473333333,18.3634166667,41.8705,18.3526666667,18.514,46.166,37.5445555556,29.7196666666,22.1326666667
834.16,15.2311666667,48.8176666667,18.67225,41.809,18.8726666667,18.9466666666,46.2001666667,37.58725,29.9766666666,22.4191666666
834.46,15.6098333334,49.017,19.087,42.0628333333,19.4886666667,19.1396666667,46.597,38.0945277778,30.6595,22.8703333334
834.76,15.805,49.6231666667,19.2183333333,42.3665,20.0795,19.5091666667,46.9851666667,38.8276944444,31.1099166667,23.1588333334
835.06,16.351,50.5296666667,19.608,43.2048333333,21.118,20.2275,48.0616666666,39.9104166667,31.457,23.5293333333
835.36,16.7866666667,50.6965,19.97475,43.9843333333,21.926,20.7253333334,48.475,40.7201388889,31.9645,23.9071666666
835.66,17.1626666667,50.2925,20.1143333334,43.855,22.303,20.3055,47.5953333333,40.3476944444,31.9465,23.7405
835.96,17.0408333333,49.6258333334,19.69375,43.7656666667,22.6378333333,19.7148333333,47.049,40.0663611112,31.6360833334,22.8735
836.26,16.7891666667,49.0501666667,19.4623333333,43.4285,22.6715,19.1023333333,46.9055,40.2088055556,30.8518333334,22.687
836.57,17.1495,48.5683333333,19.6889166667,42.9903333334,22.5273333334,18.8646666667,46.2038333333,40.3041111111,30.1366666667,23.06
836.87,16.9366666666,48.506,19.17725,42.6386666667,22.822,18.9706666667,45.8425,39.8098611111,29.4096666667,22.84
837.17,16.986,49.3815,18.85225,42.8143333333,22.5346666666,19.042,46.008,39.9499722222,29.3713333334,22.6348333333
837.47,17.3708333333,50.0001666667,19.0460833333,43.2353333333,22.7486666667,18.9713333333,45.8386666666,39.6463333334,30.0363333334,23.09
837.77,17.2748333333,49.9548333333,18.4008333334,42.455,22.6351666667,19.5045,44.8423333333,38.8288055555,29.4143333334,22.6125
838.07,17.6921666666,49.6736666667,18.0538333333,41.8415,22.9835,20.0466666667,43.9625,38.1428333333,29.1956666666,22.8205
838.37,16.8531666667,48.508,17.2025833333,39.4873333333,21.865,19.7203333333,42.1678333334,36.4686111111,28.7646666667,22.028
838.67,17.2431666667,49.9041666666,17.9035833333,39.6736666666,21.6138333333,20.4371666667,42.6513333333,36.7395555555,29.4190833333,22.2383333333
838.97,14.8888333333,48.6173333334,16.1236666666,38.074,18.9136666667,19.3085,42.2718333334,35.8356111111,27.3953333333,20.642
839.27,15.1966666667,49.8506666666,16.8906666666,38.9883333333,18.3606666666,20.6028333333,43.4728333333,37.1033611111,27.4413333334,22.0726666667
839.57,14.2751666666,51.146,17.3515833333,39.8355,18.3856666667,21.4003333334,44.3698333333,37.2073055556,28.6499166667,22.521
839.87,14.8176666666,51.6271666666,18.1091666667,39.8668333334,19.4283333333,22.0168333334,45.2911666666,37.21675,29.4256666667,22.4603333334
840.17,14.7901666666,50.7408333333,17.7654166666,39.8026666666,19.3826666666,21.1851666666,44.7408333333,36.2140277778,29.3703333334,22.0
840.47,15.7038333333,50.8641666667,19.29625,41.2345,21.2593333333,22.3951666667,45.21,36.5103333333,30.3580833333,24.0
840.77,15.1703333334,50.3611666667,18.2273333333,40.583,20.1756666667,21.9558333334,45.3045,36.3992222223,28.586,23.2198333333
841.07,15.3365,49.8696666666,18.5706666666,40.6886666667,20.3703333333,22.6656666666,45.4095,36.3545833333,28.417,23.396
841.37,14.9445,50.0,18.361,40.2778333334,19.6665,21.7776666667,46.25,36.1759444444,28.3055,22.5831666667
841.67,15.141,49.7651666667,19.4250833333,41.0798333333,19.865,21.3908333333,46.5961666666,36.3507222222,27.9488333334,23.0635
841.97,14.8046666667,48.1378333334,18.91025,40.5678333333,19.6581666667,20.574,46.5201666666,36.2128333333,27.5336666666,23.138
842.27,17.4806666667,50.5535,20.7358333334,43.099,22.1355,22.6886666667,48.5678333333,37.8146666666,30.8918333334,25.5535
842.57,16.7008333333,48.9751666666,20.1841666667,42.384,22.1995,21.175,46.9263333333,36.4072222222,30.1230833333,24.8291666666
842.87,17.583,47.4276666666,19.8201666666,40.5215,21.9873333334,20.5423333334,44.9258333333,35.0480277778,28.36525,24.8766666667
843.17,16.4755,46.7508333334,17.6796666667,38.9525,19.9921666667,19.9925,42.8518333334,33.7603611111,26.1466666666,23.5473333334
843.47,17.502,48.538,18.1495833334,38.9308333333,20.7601666667,21.2196666666,44.8205,35.9093888889,27.4854166666,24.269
843.77,17.9488333333,48.9741666667,17.9701666667,38.1621666666,21.2821666667,20.7691666667,44.1455,36.6240555556,27.4785,23.9316666667
844.07,20.6328333333,50.4218333333,20.6116666666,40.3375,24.0085,23.5021666666,45.4006666666,39.0434722223,30.6328333333,26.6668333333
844.37,18.0666666667,48.8256666667,17.5698333334,39.3401666666,21.9961666667,20.0991666667,44.1281666667,37.6467777778,28.38725,24.8868333334
844.67,16.3588333333,46.6138333333,17.2381666666,38.4343333333,22.2075,19.0415,43.1398333333,36.7707222222,27.96825,24.6263333333
844.97,14.4471666667,43.7773333334,15.7529166667,37.2063333333,20.3655,16.5796666666,41.6883333333,35.0233055555,26.1966666666,22.1063333334
845.27,12.1811666667,43.0958333334,13.8303333333,36.192,18.5576666667,14.204,40.1936666667,32.6004166667,24.0105833333,20.1848333333
845.57,11.3456666667,42.3921666666,14.204,35.9716666666,18.9535,14.38,41.1171666667,33.1209722222,23.30675,20.1408333333
845.87,13.9913333333,44.5615,15.7895833334,36.7983333333,21.3598333334,17.7633333334,43.9473333333,35.5628055555,26.4255,21.9298333334
846.17,16.5301666667,45.8561666666,15.3686666667,38.7068333334,22.9963333334,19.3076666667,47.359,38.2743611111,27.2313333334,23.3606666667
846.47,17.9908333333,45.7078333333,17.53425,39.8173333333,23.4245,18.95,49.3608333334,39.5054166666,28.8811666666,25.2511666667
846.77,16.4406666666,43.8116666667,16.9375,38.211,20.1895,17.1633333333,45.167,36.4950277778,26.4676666666,23.8028333334
847.07,14.3596666666,41.9021666667,13.8181666667,36.017,15.678,14.1243333333,43.2675,34.1495277778,22.6693333334,21.4686666667
847.37,13.5591666667,42.8438333333,14.0298333334,35.9696666667,15.4426666667,12.4293333333,43.7383333333,34.2829166667,21.8928333333,20.8568333334
847.67,17.0918333333,47.781,19.1219166667,37.819,18.1773333333,15.675,48.1586666666,38.5348888889,25.8024166667,22.6628333334
847.97,18.5455,50.0481666667,20.9779166666,39.017,17.341,17.1963333334,49.663,40.0852222222,27.86625,23.555
848.26,20.4858333333,53.1746666666,22.0240833333,39.0871666666,18.75,19.1468333334,51.1905,41.4186388889,29.737,27.1326666666
848.56,23.3831666667,53.4826666667,23.607,39.9503333334,19.3036666667,20.6468333333,52.3381666666,42.2304722223,32.4625833333,28.3085
848.86,23.2351666667,53.5783333334,23.603,39.2646666667,19.1665,21.1765,50.6863333333,41.0049166667,33.16175,27.304
849.16,20.0513333334,53.8971666666,21.718,37.0766666667,16.0511666666,18.7176666667,48.4103333333,38.2992777778,31.76925,25.3846666666
849.46,17.2655,51.3973333333,21.08275,35.479,13.1736666666,17.5648333334,44.0618333334,34.9134166667,30.33925,22.6048333333
849.76,17.573,52.014,19.9395,36.5055,13.5448333333,19.3353333333,44.26,34.458,31.1433333334,21.0473333334
850.06,20.961,55.1633333334,21.3190833334,39.2638333334,15.4396666666,21.7278333333,49.3353333334,38.2839444445,34.81575,23.6196666666
850.36,22.3066666666,57.6728333333,24.18675,41.565,17.988,24.7968333333,52.0835,40.8366666667,38.923,24.5428333333
850.65,21.2323333333,58.0308333334,23.3496666667,41.4743333334,18.5916666667,23.9825,52.8601666667,40.4564722222,40.0713333333,23.9275
850.95,19.298,56.0856666666,20.9705,39.5288333333,17.4341666667,22.0396666666,49.068,37.2351388889,36.1020833334,23.0811666667
851.25,18.111,55.111,17.77775,38.3335,15.7223333334,19.8333333333,46.2223333334,34.5647777778,31.61125,21.5001666667
851.55,19.2921666667,58.676,18.8928333333,42.4656666667,16.1526666667,20.4336666666,46.9178333333,35.4167222222,33.9325833333,20.9475
851.85,17.5376666667,58.827,16.5215,41.9278333333,15.7956666666,21.4865,47.7353333333,35.9563611112,32.8396666666,20.0348333334
852.15,17.944,60.0973333334,15.9370833333,42.7615,17.2141666667,21.7156666667,50.304,38.0271111111,31.0826666666,20.0728333333
852.45,20.9508333333,58.04,17.5174166666,43.2511666667,19.1901666667,21.5963333333,51.4086666666,39.2509722222,29.6361666666,21.0091666666
852.74,21.0038333334,61.524,17.78175,46.0968333333,21.5615,21.9331666666,54.523,41.6254444444,32.2801666666,22.4908333333
853.04,19.0181666666,65.4218333334,18.0845,49.1701666667,21.1618333333,18.534,58.852,45.45875,33.0913333334,22.96
853.34,18.6611666667,66.7378333333,18.76775,49.2878333333,21.3675,18.1623333333,57.9773333333,45.1923611111,31.7661666667,21.0825
853.64,16.5186666666,64.6666666667,14.8148333334,47.4073333333,19.9998333333,13.111,55.4075,41.8642777778,27.4445,19.4815
853.94,16.134,63.3183333333,12.5950833334,45.8906666667,16.3621666667,11.3395,53.5008333333,39.7768055555,23.7825833334,17.5036666667
854.23,17.6745,64.7286666666,16.2016666666,50.3878333333,17.9843333334,15.194,55.8138333334,42.8035833333,28.41075,21.628
854.53,22.6298333333,70.1835,23.6620833334,58.5625,25.3821666667,22.0948333333,60.4741666667,49.3758611111,36.6970833334,29.0521666667
854.83,22.076,67.5438333333,24.415,56.7981666667,28.07,23.8303333333,60.0875,48.3429444444,38.4139166667,28.9473333334
855.13,24.925,72.8981666666,27.8904166667,59.7596666666,29.2041666667,23.6485,61.4116666667,49.7750277778,39.4143333334,30.9308333334
855.43,25.2661666667,73.5921666667,27.5494166666,57.991,28.691,21.9938333333,60.502,47.8053611111,38.7368333333,30.898
855.72,25.7716666667,75.0771666667,26.8131666666,61.034,29.1666666667,23.534,58.8733333333,47.0676944444,40.7023333333,31.1726666666
856.02,25.7248333333,71.884,25.326,56.3766666666,25.942,22.3911666667,54.855,44.1546388889,36.413,29.0578333334
856.32,24.5058333333,65.5466666666,24.0776666666,51.3175,24.3741666666,23.5838333333,50.0,39.9317777777,32.6749166666,28.3268333334
856.62,19.1056666667,62.1951666666,21.443,49.2546666666,22.6288333333,22.019,47.019,35.9192777778,31.0299166666,27.5745
856.91,18.8083333333,62.249,23.4271666667,48.059,22.4898333333,23.8955,46.9211666666,35.6537222222,32.12875,27.51
857.21,19.703,62.8555,23.0295833333,48.579,23.9665,25.9043333333,46.3178333333,35.7127222222,34.0115,28.1653333333
857.51,16.6001666667,60.5578333333,15.0728333333,43.1606666667,20.186,20.2521666666,42.6958333333,31.6843888889,29.3824166667,22.7756666667
857.81,13.2793333333,56.0973333334,9.68866666665,37.8726666666,16.1246666667,16.7343333334,39.7695,26.2534166667,24.89825,17.8863333333
858.10,11.7098333333,54.5976666666,6.60908333334,35.6321666667,13.5058333333,13.5058333333,39.5116666667,25.57475,21.2645,15.5171666667
858.40,10.3175,51.7316666667,5.55525,33.4778333333,15.2236666667,11.905,37.5901666667,24.6753611111,21.9698333333,15.5845
858.70,9.22766666666,49.7853333333,5.54358333334,34.0486666666,14.02,11.9456666667,35.336,24.4634722222,20.6724166667,16.2373333334
858.99,7.522,49.3361666667,4.16666666666,32.5958333334,13.3483333333,10.177,35.6935,23.3901666667,19.727,14.8231666667
859.29,10.7623333333,50.4483333333,9.23033333334,35.0521666666,19.7311666667,14.7983333333,38.7145,26.1086111111,23.6173333334,20.852
859.59,14.0968333333,53.671,10.9030833333,35.6826666667,22.1,17.0338333333,38.8398333334,28.0469166667,26.7254166666,21.8796666667
859.89,17.0138333333,56.4581666667,13.9584166667,36.6665,22.8473333334,17.5695,40.764,31.5857777778,27.4305833334,23.6111666666
860.18,16.7355,56.7491666667,11.3980833333,36.226,20.7988333333,16.3913333333,38.7051666667,30.6358055556,25.8606666666,24.1046666666
860.48,16.857,54.6895,12.706,35.4881666667,21.2928333333,15.5893333333,36.8186666667,30.0591111112,24.1128333334,27.1228333333
860.78,17.0468333334,54.5626666667,15.68425,37.199,20.7225,15.1456666666,37.389,30.5871666666,25.9504166666,28.1371666666
861.07,18.7333333333,58.0,19.1333333334,38.6,21.2666666667,15.4,39.5333333334,33.7,28.1666666667,30.6666666667
861.37,22.5453333334,61.1758333333,22.6100833333,40.633,22.1576666667,17.9588333334,41.5375,36.8002222222,29.5545,34.819
861.67,22.8393333333,60.4938333333,22.93225,42.1603333333,20.494,18.2098333333,42.2838333334,37.3352777778,28.3951666666,34.0741666667
861.96,25.3131666666,64.411,25.0311666667,44.5488333334,22.8071666667,20.4888333333,45.1755,39.5571666666,30.7328333334,35.3381666667
862.26,25.74,68.018,25.8688333333,46.2035,24.3886666666,20.8493333333,46.3963333334,40.8944444445,31.5315833333,36.8083333333
862.56,22.9088333333,67.6031666666,24.00125,45.8178333333,22.8463333333,19.101,46.0051666667,39.9502777778,31.3981666666,33.3333333333
862.85,21.2726666667,66.9696666667,26.4545,44.9696666666,23.1515,18.9093333333,45.394,38.2728333334,30.5149166667,34.0
863.15,18.4371666667,63.5531666667,23.5043333334,42.3688333333,22.1003333334,16.728,42.9793333333,35.2564722222,27.8084166667,31.1966666666
863.45,20.1623333333,63.4208333334,26.8415833333,43.3831666666,24.2196666666,18.8515,47.6278333333,39.3050277777,29.619,31.0861666667
863.74,19.7278333333,65.3061666667,28.2311666667,44.2178333334,22.1766666667,19.1836666666,53.5375,43.1633333333,32.5849166667,29.3195
864.04,21.6466666666,66.4675,29.4488333333,45.2193333333,23.5725,23.9041666666,55.5776666667,44.5439444444,34.69475,32.5366666666
864.33,18.7338333333,64.3411666667,26.5504166667,43.3463333333,22.8036666666,24.225,53.876,41.4298333333,32.62275,31.2661666666
864.63,13.7566666667,60.979,21.3623333334,40.2116666667,21.0978333333,23.1483333333,50.8598333333,37.4891666667,29.96025,27.1825
864.93,15.223,60.958,24.0158333334,40.4201666666,24.344,25.9841666667,51.7716666666,38.7685555556,32.90675,28.2153333333
865.22,16.033,58.175,24.4296666667,39.924,25.2218333334,26.109,50.9505,37.9488611111,33.9668333334,28.5803333334
865.52,14.322,54.1825,23.2886666667,37.2625,23.3208333334,26.4258333333,50.4435,36.9666388889,32.4775,26.3625
