wavelength,Back_MelMelf,Belly_MelMelf,Breast_MelMelf,Crissum_MelMelf,Crown_MelMelf,DorTail_MelMelf,Patch10_MelMelf,Patch11_MelMelf,Rump_MelMelf,Throat_MelMelf,WingTip_MelMelf
828.72,28.1145333334,50.5304407407,37.0215333333,45.2166333333,21.9134333333,27.0676333333,22.6418,28.5638,30.0821466667,38.1604666667,27.5127083333
829.02,28.8223333333,50.7057407407,37.2704,45.4615,22.4775,27.4076,22.9590666667,29.4061666667,30.47304,37.984,27.4263333333
829.33,29.3804666667,51.7803740741,37.4396,45.8141666667,23.2236,27.9304,23.5636,30.2084,31.0943066667,38.1030666667,28.1045416667
829.63,30.1161333333,52.2380185185,38.0161333333,46.4761,24.1436333333,28.5969333333,24.784,31.1201333333,32.0321066667,38.5226,28.779375
829.93,30.4912,52.4002666667,37.9096,46.5148666667,24.5531333333,28.7800333333,25.4335333333,31.3386333333,32.37448,38.701,29.154375
830.23,30.6260666667,52.3316296296,38.089,46.6739,24.2308333333,28.6717,25.5882,31.7517666667,32.6066533333,38.4220666667,28.4018333333
830.54,30.5804,52.648737037,38.3765333333,46.2980666667,24.8666,28.6706333333,25.9294,31.7608,32.55852,38.5255333333,28.2893333333
830.84,30.9542,53.9867444445,39.6132666667,46.8599333333,25.5989333333,29.2308333333,26.9272666667,31.8117666667,33.4090533333,39.2602,29.0879583333
831.14,30.0174666667,52.9000740741,38.5640666667,46.5229333333,24.4255666667,27.9242,26.014,29.8696333333,32.41432,38.2332666667,27.437
831.44,29.9480666667,52.5588444444,38.251,45.7316333333,23.6927333333,27.9782666667,25.2812666667,29.2295,31.4494133333,36.9870666667,27.6191666667
831.74,29.9958,52.8006777778,38.4978,45.9923,23.7003333333,28.3057,25.1729333333,29.8206666667,31.7473066667,37.2174,27.9555416667
832.04,28.2603333333,51.1964111111,36.7125333333,44.4847,22.0609666667,26.6374333333,22.8452666667,27.7304666667,30.4146266667,35.7112666667,26.501875
832.35,27.6782666667,50.3185481481,36.2758666667,44.1609,22.1570666667,26.9732,22.843,27.0689333333,29.9616266667,36.1071333333,26.6187083333
832.65,28.3064666667,50.5744518519,37.0927333333,44.6365666667,22.5993666667,27.1750666667,23.1078,27.687,30.6565333333,36.5558,27.09025
832.95,28.4084,50.7909555556,37.3634,44.6516,22.3121666667,27.0798666667,22.4181333333,27.7628666667,30.3074,36.81,26.5240416667
833.25,28.0724666667,50.2902555556,37.4872,44.4783333333,21.8385,26.9148,22.0929333333,27.6303666667,30.17436,36.3614,26.2126666667
833.55,28.1286,50.1301518519,36.979,44.4646,21.5376333333,26.8881666667,22.1049333333,27.6735333333,30.0601066667,36.2572,26.5659166667
833.85,27.1985333333,48.6200148148,35.6266,43.5726333333,20.1892,26.0461,20.9042,26.7909,28.99176,35.4787333333,25.3953333333
834.16,26.5117333333,47.9355222222,34.8046,42.7241666667,19.5774666667,25.4081,20.1092,26.4800666667,28.0747333333,34.8848666667,24.4825833333
834.46,26.0586,47.8347518518,34.4164,42.3718333333,19.2410666667,25.1927,19.6641333333,26.4786333333,28.0289733333,34.8278,24.43525
834.76,25.9567333333,48.1026333333,34.4928,42.5465,19.5149,25.2144333333,19.9348,26.9653,28.4056933333,35.2262,24.4935833333
835.06,24.6556,46.736762963,33.1857333333,41.4114666667,18.5333,23.7884,18.3026,25.5995333333,26.9396,33.8438,22.9860833333
835.36,24.8505333333,47.2734296296,33.5707333333,41.9475,18.8579666667,24.7223666667,18.7039333333,26.3491333333,27.4431333333,34.7451333333,23.8410416667
835.66,25.8298666667,48.5158518519,34.6612,43.3022333333,19.3705,25.4945,19.4397333333,27.7006,28.4232933334,35.8574666667,24.9397916667
835.96,24.9427333333,47.4637111111,33.5034666667,42.1310666667,18.435,24.7428333333,18.5792666667,26.8924666667,27.3696533334,34.9908,23.9040833333
836.26,23.2886666667,46.5419925926,31.5189333333,40.7777333333,16.8773333333,23.2280333333,17.4483333333,26.0631666666,26.0137466667,33.6979333333,23.0154166667
836.57,21.6506,46.1907259259,29.8018666667,39.4375333333,15.7078333333,22.0147333333,15.8046,25.362,24.5994533333,32.4941333333,20.7874166667
836.87,20.4120666667,45.4460407407,28.6552666667,38.1709,15.0077666667,20.6800333333,13.9412,24.2555,23.80008,31.7774,19.8160416667
837.17,21.3489333333,47.0927222222,30.3346,38.9743333333,16.3267,21.6276333333,14.9053333333,25.5629333333,24.9787866667,32.2408666667,20.8473333333
837.47,22.3853333333,47.9992407407,30.5564666667,40.5381,17.7614333333,22.8625333333,15.5596666667,26.4219666667,25.8838133333,33.3088,21.857875
837.77,23.7037333333,48.9596555555,31.9948666667,42.3326,19.5386333333,24.8278333333,16.6211333333,28.1479666667,27.11628,33.8270666667,22.8071666667
838.07,23.3671333333,49.2111074074,31.6429333333,41.9946,19.7159333333,24.7802666667,15.9025333333,27.3901,26.35836,33.8878,22.7687916667
838.37,26.3562,50.6342444444,33.7382666667,43.3941,21.0727666667,27.5776666667,19.5546666667,29.2848333333,28.0864,35.8029333333,25.26975
838.67,26.0975333333,49.6469333333,33.4687333333,42.7370666667,21.6395666667,26.9445333333,20.3252666667,28.0961333333,26.80496,35.8672,25.3641666667
838.97,24.9024,47.9684222222,31.7172,40.1752,20.5049333333,24.6935333333,19.1783333333,26.559,24.862,34.0742,24.107875
839.27,25.5459333333,49.1822407407,33.0813333333,41.9328,21.3305666667,24.4677666667,20.14,26.4285333333,25.6190133334,35.1682,25.183875
839.57,28.7972666667,50.4367259259,35.6700666667,44.7834333333,24.5360666667,27.3333666667,22.8178666667,28.3779666667,28.7614133333,37.1132,27.8177083333
839.87,31.2314666667,51.4212333333,37.5501333333,46.8808,25.9438333333,28.9356333333,24.8059333333,29.4645333333,30.2303333334,38.9024,30.9489166667
840.17,31.5811333333,51.8159,38.1292,47.4505666667,25.8036666667,30.2306333333,25.9948,29.8157,30.1633866667,38.9196,30.2619583333
840.47,30.5802666666,50.4575037037,36.923,46.4102333333,23.9743666667,28.6235,24.8044666667,27.8541666667,28.36708,37.5438666667,28.8125833333
840.77,29.6408,50.5763555556,37.2700666667,45.4095333333,22.4282333333,27.3922333333,23.7068,26.8751,27.5028533333,36.4078666667,27.8016666667
841.07,28.1350666667,48.9754037037,35.2423333333,42.5843666667,19.6768666667,24.8531,21.3363333333,24.7944666667,25.0541733333,35.1248,25.8717916667
841.37,26.0392,48.1342444445,34.8548666667,41.5999,17.6314666667,23.0825,20.0941333333,23.2785666667,24.51756,34.1802666667,24.147125
841.67,24.4223333333,47.590437037,32.768,39.5262,16.9576333333,21.596,18.2044666667,22.0448666667,23.75728,33.0672666667,21.7787916667
841.97,24.4080666667,47.6391259259,32.1494,38.6611333333,15.164,19.9271666667,16.8306666667,22.0036333333,23.5590533333,31.5664666667,20.082
842.27,23.6345333333,47.8324222222,31.8876,39.4979333333,14.1566,20.1103,15.8032666667,20.5522666667,24.13652,31.3254,17.997
842.57,25.7408,48.1664777778,32.0782666667,41.2654666667,16.1418666667,23.8066,17.6132,23.4156666667,27.1152533333,33.4979333333,19.9585833333
842.87,25.8305333333,50.4771481481,31.7288,41.1638333333,15.7289,24.1469666667,17.1751333333,23.0169666667,26.54012,35.0056,19.7175833333
843.17,23.2251333333,49.2244037037,30.0842666667,39.4224,14.0674333333,21.7811,15.4754,22.4067333333,25.89664,34.8976666667,16.456375
843.47,21.9487333333,48.9017444445,30.2820666667,39.1153666667,14.2948666667,19.7179,13.1026,22.3717666667,24.83588,33.3333333333,16.025625
843.77,25.6194,54.2443259259,35.3002,42.5925666667,20.3703,23.9336333333,18.1097333333,29.7956333333,30.06896,39.1060666666,19.667875
844.07,29.7233333333,55.9381222222,38.4114666667,45.3669666667,24.8256333333,27.6173333333,22.7678,33.5860333333,33.4489866667,42.0216666667,25.1355
844.37,29.5311333334,57.148262963,39.0621333333,46.0074666667,26.1090333333,28.5297,24.1570666667,34.5247666667,34.7579866667,42.1801333333,26.235625
844.67,31.1692666667,56.3266814815,38.3580666667,46.6044666667,26.4551333334,30.1368666667,25.5721333333,35.6095,35.5472933334,42.9602,29.0732916667
844.97,29.7692,57.2393962963,39.8205333333,48.4102333333,25.6282,30.8717666667,25.1795333333,36.7179333333,35.918,43.5384,31.8590416667
845.27,31.6205333333,60.7625296296,41.7390666667,50.4611666667,28.7219666667,34.5980666667,26.5877333333,39.3543333333,38.6771866667,46.8247333333,33.794375
845.57,31.53,60.9486037037,41.7213333333,50.2458,27.2131333333,34.3852,26.3386666667,39.399,38.79236,45.0821333333,35.8095
845.87,29.3767333333,58.9943074074,40.1081333333,45.4063666667,25.2846,31.2601333333,23.3604666667,36.9240666667,34.7640666667,40.4335333333,32.384875
846.17,23.5632,54.8355555556,37.3562666667,41.2643666667,20.2011333333,26.5949,18.4483333333,32.0258,30.3390933333,35.1435333333,29.1129166667
846.47,22.5382,53.8819888889,36.147,39.8167,18.7614333333,26.101,16.5749333333,30.7950333334,28.58716,31.1620666667,27.962375
846.77,22.9738,54.4607740741,35.4902666667,40.4901666667,19.2645333333,26.3562333333,17.8106666667,30.2123333333,29.732,32.4184,28.166
847.07,18.5427333333,49.5506814815,31.621,37.7047333333,15.8470666667,22.6776,13.0053333333,23.2239333333,26.38992,28.0874,27.3909583333
847.37,8.39079999999,42.7372740741,23.8313333333,30.4789666667,7.24139999999,14.7510333333,4.06140000001,14.7126,19.2490533333,21.609,18.869625
847.67,10.2959333333,42.0095518518,26.3511333333,31.3412333333,6.96246666667,13.3333666667,4.0632,14.1816333333,19.6449466667,23.7081333333,18.811625
847.97,9.75906666666,38.5878518518,25.9437333333,28.755,5.98403333333,10.7028,3.4538,12.2087333333,18.0882266667,20.9638,13.50425
848.26,11.9658,38.8177555555,27.5211333333,29.4445333333,6.45290000001,10.2564666667,5.38459999999,10.8974333333,19.5213333334,20.7693333333,9.482
848.56,8.60933333332,36.9145074074,27.9470666667,31.3687333333,1.96463333334,6.42376666667,5.43059999999,7.13016666667,16.07956,19.7792,7.11925
848.86,7.89953333335,37.6103222222,30.9132666667,34.4749333333,4.38350000001,7.55716666667,4.84013333335,9.52046666667,15.6711733333,23.0594,4.70891666667
849.16,12.8056,42.8190444445,35.3957333333,43.5733333333,9.08876666666,14.0047666667,11.4147333333,16.5467,21.5156266667,31.6547333333,12.0202916667
849.46,19.7732,48.8284666667,40.3628,47.8004666667,14.7846333333,18.4807,20.0906666667,25.9183333333,29.3242533333,37.7776666667,16.6948333333
849.76,24.6084666667,52.0879481481,46.1746,51.4987333333,18.792,20.1566,24.5638666666,27.6062333333,34.0134133333,43.311,18.4843333333
850.06,25.4350666666,50.2193740741,44.8832666667,49.6602666667,17.2187333333,21.2739666667,23.0573333333,27.4946666667,32.8408,43.0148666667,18.4450416667
850.36,26.1476666667,48.5918814815,42.1958,48.3433333333,14.8702,22.1757,22.9540666667,27.1057666667,31.6168,41.4370666667,17.639625
850.65,28.3034,46.7465925926,42.1558,48.6626,14.7505,24.2516333333,24.3911333334,27.8042333333,32.4550933333,37.9641333333,17.41525
850.95,27.6244,46.865137037,40.9208,49.2081,19.3737666667,27.7531666667,25.6723333333,28.8581666666,31.4253333333,35.0644666667,14.871125
851.25,28.9503333333,49.3902185185,42.6519333333,51.5468333333,21.8784666667,28.5820666667,25.4879333333,32.7626,31.7788266667,36.7218,19.1989166667
851.55,28.9854666667,49.7060888889,41.7390666667,49.8009333333,24.2210333333,28.0254333333,25.2898,34.8733,31.3261066667,38.732,21.829875
851.85,25.7484666667,44.0099074074,35.5102666666,43.6394666667,22.2448666666,25.4591666667,21.5986,32.2279666667,28.4421733333,33.2993333333,20.493
852.15,27.5711333334,45.0475444444,36.0468666667,43.8023333333,23.5511666667,25.9799333333,23.3836666667,32.9648666667,30.17764,34.3048666667,23.0527083333
852.45,25.8751333333,43.788262963,34.3074666667,40.4566333333,22.8766333333,24.4595666667,21.6743333333,29.6803666667,28.6148,31.3851333333,21.7656666667
852.74,23.6098666667,41.6044,32.6347333333,38.0349333333,22.198,24.0321,18.952,28.1514333333,26.4919466667,29.6652,18.358625
853.04,22.1931333334,42.4774074074,30.731,37.1344333333,21.9153666667,25.6723666667,17.9824666667,28.7866666667,24.5379866667,29.9415333333,17.6901666667
853.34,22.6666666667,44.3492962963,33.0145333333,36.7825666667,23.3188333333,26.9420333334,19.855,31.2319333333,25.6520533333,31.4202666667,19.4745416667
853.64,21.3559333333,44.3565555556,32.5141333333,36.9493,23.9971333333,25.6921333333,18.9829333333,32.1043666667,26.3842666667,30.9040666667,17.761125
853.94,25.7344666667,52.0229259259,37.5142,41.7232666667,27.9379666667,30.9746,24.6894,36.9634666667,31.37296,38.1073333333,25.7414166667
854.23,24.6608,53.1219481481,35.9883333333,42.1682,25.2657,29.823,24.1888,37.5221,32.0942933333,41.0325333334,28.3185416667
854.53,24.3636,54.9764333333,36.091,42.7879,23.9999333333,30.515,25.9394,35.7121666667,33.1151066666,41.3330666667,28.3144166667
854.83,23.0726,52.3734851852,33.8261333333,41.8696,20.9999333333,28.2319,24.8114666667,32.4492666667,30.8521466667,36.3188666667,25.4890833333
855.13,26.1538666667,56.3580444444,37.4644666667,44.7578666667,23.6609333333,31.7663333333,27.265,36.4101666667,35.3675333333,38.8604,26.9229583333
855.43,26.2078666667,54.6290148148,36.8421333333,43.2119,24.5614,31.9703,28.0162666667,35.3711333333,34.85028,38.2455333334,25.169
855.72,24.9787333334,56.1482259259,39.9714,44.1201333333,24.6924,32.5036333333,28.8412,34.4922666667,36.25176,40.4292,24.5886666667
856.02,29.6889333333,60.4625925926,44.3851333333,50.5480666667,29.3628,37.4667666667,33.9556,38.8297,41.5703866667,45.1258,30.4999583333
856.32,31.0833333333,58.6513148148,44.1388666667,51.2361333333,30.6805333333,37.3194,34.6389333333,38.5972,43.0832666667,43.889,33.6980416667
856.62,31.3304,59.5088296296,44.3776666667,52.4893,30.5579333333,38.0114333333,34.9643333333,39.1415666667,44.9042266667,44.7496666667,34.728375
856.91,36.343,65.8756666667,47.7346,57.3461333333,32.0550333333,42.7830333333,38.8350666667,43.6247,48.6796666667,50.8737333333,40.6150833333
857.21,31.5716666667,60.3108814815,42.936,53.2815,28.6528333333,37.6164,33.9550666667,39.2055666667,44.1865466667,48.6356666667,31.9517083333
857.51,31.8899333333,57.5870185185,44.0548666667,52.6803666667,29.9141333333,38.7284,34.2611333333,39.6048,43.5394666667,46.2544666667,31.3144166667
857.81,33.4333333333,56.3925925926,44.1333333333,53.3,32.7833333333,40.45,33.8666666667,41.4,43.7666666667,48.4,30.9583333333
858.10,37.1639333333,62.7725666667,50.5709333333,58.7659666667,37.6796333333,45.3406666667,37.9006,47.4216333333,48.9503066667,58.0478666667,37.0855416667
858.40,35.9918,62.906137037,54.0694666667,59.1207,39.1205666667,43.8855333333,38.2822666667,45.7054333333,47.34556,61.227,37.0652916667
858.70,37.8525333333,64.8571296296,58.613,61.0513333333,36.6666666667,42.1251666667,39.1051333333,47.4944666667,49.10068,63.803,37.3043333333
858.99,35.799,61.6007259259,53.1508666667,60.4108333333,33.3561666667,39.6347,36.0730666667,47.6712333333,44.73964,62.2375333333,38.213375
859.29,28.7620666667,56.4445111111,48.7620666667,56.2856666667,27.9761333333,32.3810666667,29.0477333333,41.2619,36.5332666667,54.0,32.9168333333
859.59,29.5801333333,58.6774851852,53.5307333333,58.6665666667,31.9012,35.6790666667,31.5556,45.9258666667,39.6642933333,58.568,33.9199166667
859.89,27.213,58.4790703704,54.4264,60.2186333333,29.1258,30.2184666667,27.9235333334,43.4699333333,36.5682266667,55.4098666667,32.8891666667
860.18,23.1794,52.267862963,52.1025333333,57.1540333333,26.6153333333,27.4870333333,27.5898,38.1794333333,36.0409333333,50.3077333333,31.7949166667
860.48,25.9153333333,52.4855407407,52.8639333333,58.8967333334,29.9530666667,29.8122,28.2158666667,40.3754666667,39.02352,48.5914666667,34.3602916667
860.78,23.8518,54.8313888889,54.3211333333,57.3087333333,27.2592333333,26.8148333333,24.6914666667,36.4937333333,37.6592,49.6790666667,30.4320833333
861.07,17.7282666667,52.1838703704,53.5308,52.1729,22.5431666667,22.8149,22.6665333333,33.1606,35.2197733333,45.3826666667,27.4382083333
861.37,16.0444666667,45.4123518519,45.6444666667,46.2444,19.2666333333,19.3111333333,17.9554666667,28.9554666667,30.77348,36.6666,21.6942916667
861.67,19.7928666667,45.8292814815,45.0104,48.3022333333,20.0412666667,21.4078,19.0062,31.3869,33.5486266667,37.7638,22.282625
861.96,18.3440666667,44.1708444444,41.1039333333,48.2377666667,19.5967,21.8258333333,14.5647333333,28.9173333333,31.99156,36.0084,23.6996666667
862.26,17.7070666667,41.7338888889,39.3630666667,44.4160666667,18.4927,20.2758666667,15.3714,27.8132,33.2483866667,33.8429333333,19.5859583333
862.56,19.8280666667,42.6141444445,41.0322666667,43.8494666667,19.3119,22.2366333333,18.2796,27.5269333333,36.3441066667,38.0644666667,21.4784166667
862.85,10.7384,35.1180777778,32.4385333333,33.6243333333,8.79189999999,12.0133333333,7.42726666667,14.8321666667,27.5168133333,28.3220666667,13.143125
863.15,9.41413333333,31.8876444444,25.9394,30.7677,9.75763333333,11.5353666667,7.87866666668,13.2323333333,24.2262133333,26.6262,9.72225
863.45,4.61546666666,28.0166037037,20.1578666667,24.852,6.50886666665,6.13393333333,1.3018,8.3433,18.51688,21.6962666667,2.02166666667
863.74,3.58973333333,28.6828925926,20.71,25.3255333333,4.931,4.95056666667,2.643,6.74546666666,18.0670933333,20.9072,1.03554166668
864.04,6.28560000001,28.8889185185,21.5238666667,26.4953,5.54279999999,7.02853333334,3.50486666668,9.79053333333,20.4114666667,23.2761333333,4.380875
864.33,13.9596666666,33.5686222222,26.5194666667,33.4806,12.7256,13.7386666667,8.91346666667,17.0534666667,27.4254666667,29.0607333333,11.487125
864.63,17.7408,36.7942777778,29.4443333333,36.9259333333,14.4259666667,17.7962333333,12.1852,18.9073333333,30.71112,32.2962666667,13.4491666667
864.93,17.5581333333,38.1114814815,28.0233333333,36.8990666667,13.4883666667,18.3722333333,10.8140666667,17.6937666667,30.0156,29.341,13.8324166667
865.22,18.6112666667,39.6316,28.9934,36.6147333333,16.8056,20.7986666667,16.8750666667,19.4444666667,30.6320533333,31.1458666667,14.8219583333
865.52,25.9333333333,44.5055555556,34.5666666667,42.75,22.2666666667,25.4,21.5666666667,24.2833333333,34.2733333333,36.6333333333,22.25
865.81,27.0158,46.3214074074,35.9512,42.8621,21.0297666667,24.9039666667,21.0122,24.1012666667,33.78712,36.5096,23.32025
866.11,28.9552666667,48.8116666667,39.9336,46.6667333334,24.3946,27.8441,25.0414666667,29.4526,35.10444,38.9055333333,23.5697083333
866.41,27.6977333333,49.9065481482,41.1339333333,45.8075333333,22.8351333333,26.8213333333,24.7767333333,29.1237,33.8419066667,39.7594,23.1100416667
866.70,34.5641333333,55.4055111111,48.2736,50.376,26.7008333333,31.983,31.7949333333,35.8460666667,38.5093466667,43.3846,31.1751666667
867.00,38.359,54.7691777778,48.9573333334,50.4614666667,27.3675333333,33.8120666667,31.6922,38.7008,37.3607066667,43.7263333333,35.5555416667
867.29,40.5129333333,56.264162963,49.8119333333,51.3163666667,29.9316,34.9914333333,33.7094666667,40.8718333333,38.4547733333,42.5984,37.6067916667
867.59,36.8131333333,52.079862963,43.9194,44.2307666667,23.6630333334,28.8095333333,29.0844666667,35.0365333333,31.3406266667,36.8498,33.10425
867.88,26.6666,45.3646888889,37.5982,36.3148,16.0247666667,20.2276333333,21.3250666667,27.5777,21.9295866667,30.6003333333,25.9059583333
