wavelength,Back_ConAlbf,Belly_ConAlbf,Breast_ConAlbf,Crissum_ConAlbf,Crown_ConAlbf,DorTail_ConAlbf,Patch10_ConAlbf,Rump_ConAlbf,Throat_ConAlbf,WingTip_ConAlbf
251.66,1.54446666667,0.849066666666,1.1846,0.4844,2.7722,2.08646666667,1.3188,4.11511111111,1.46773333333,4.12466666667
252.04,0.8442,0.189133333334,0.422133333333,-0.393066666665,1.9312,1.35873333333,0.674399999998,3.32842222222,0.810333333335,3.15393333333
252.41,1.2988,0.661799999999,0.6764,-0.103666666665,2.35553333333,1.98526666667,0.864200000001,3.53573333333,1.33826666667,3.26913333333
252.79,0.217733333333,-0.885800000001,-1.02253333333,-1.2706,0.941533333335,0.8504,-0.334000000001,2.4264,0.410133333332,2.35886666667
253.16,0.494266666667,-0.777333333333,-0.9574,-0.916333333333,1.1584,1.0244,0.0410666666666,2.40937777778,0.540399999999,2.75926666667
253.54,0.842399999999,-0.651133333334,-1.03886666666,-0.868266666665,1.26093333333,1.21946666667,0.222266666667,2.6924,1.1474,2.987
253.91,0.636400000001,-0.901599999999,-0.922800000001,-0.832666666667,0.891133333335,1.41066666667,0.254533333333,2.5528,0.970666666667,3.304
254.28,0.9508,-0.437066666667,-1.09286666666,-0.475400000001,0.836133333332,1.42613333333,0.508200000002,2.68124444444,1.18573333333,3.44253333333
254.66,1.31753333333,-0.181066666667,-0.876533333335,0.299733333335,1.11386666666,1.606,1.0686,3.0988,1.28346666667,3.83946666667
255.03,1.3252,0.216200000001,-0.624600000001,0.502133333335,1.36613333333,1.57626666667,1.2902,3.26328888889,1.54706666667,3.89386666667
255.41,1.1344,-0.256199999999,-0.847999999999,0.463533333333,0.8906,1.13446666667,0.683133333333,2.92771111111,1.10413333333,3.08013333333
255.78,0.343800000002,-1.2224,-1.7002,-0.566666666666,0.241866666667,0.108266666667,-0.280266666665,2.01857777778,0.000133333336,2.31773333333
256.15,0.2162,-1.60946666667,-2.06106666667,-0.941533333334,-0.171666666665,-0.432599999999,-0.846133333332,1.40166666667,-0.578866666669,2.0292
256.53,0.183533333334,-1.7736,-1.76133333333,-0.727800000002,6.66666666e-05,-0.5566,-0.605466666668,1.56568888889,-0.844066666666,2.48933333333
256.90,1.0014,-0.417866666668,-0.435,0.417800000002,1.30473333333,0.766733333332,0.400533333332,2.66664444445,0.188800000001,3.37626666667
257.28,1.079,0.130333333333,-0.198066666665,0.860066666665,2.0744,1.2718,0.6412,2.87906666667,0.3492,3.65906666667
257.65,0.867733333334,0.387266666665,-0.0513333333332,0.788333333333,2.05733333333,1.4508,0.625199999998,2.55655555556,0.0887333333326,3.53166666667
258.02,0.769733333332,0.4888,-0.268866666666,0.297266666666,1.9506,1.4132,0.317733333336,2.29951111111,0.162866666665,3.34766666667
258.40,1.23233333333,1.03386666667,0.609333333333,1.00613333333,2.73293333333,2.496,1.0374,3.01128888889,0.9574,4.01746666667
258.77,1.10133333333,0.947533333333,0.507666666666,0.8246,2.85806666667,2.61506666667,1.03066666667,2.94213333333,0.941466666668,4.03026666667
259.15,1.8334,1.45566666667,1.19933333333,1.49173333333,3.67806666667,3.42446666667,1.77566666667,3.6422,1.49706666667,4.70093333333
259.52,1.98406666667,1.55666666667,1.28446666667,1.61,3.96793333333,3.60166666667,2.15446666667,3.76271111111,1.67873333333,5.03633333333
259.89,2.066,1.5946,1.459,1.90173333333,4.12466666667,3.63913333333,2.2562,3.90022222222,1.81593333333,4.97913333333
260.27,2.42766666667,2.02526666667,2.01606666667,2.43673333333,4.6804,4.138,2.8092,4.39768888889,2.3426,5.65973333333
260.64,2.2574,1.9604,1.89673333334,2.433,4.5966,3.969,2.59046666667,4.21473333333,2.25713333333,5.4912
261.01,2.36946666667,2.0372,1.896,2.50826666667,4.78193333333,4.11973333333,2.6858,4.34666666667,2.2306,5.66966666667
261.39,2.38613333333,2.0162,1.96346666666,2.60873333333,4.7996,4.19573333333,2.7168,4.44531111111,2.2896,5.67233333333
261.76,2.564,2.1094,2.07613333333,2.70366666667,4.98573333333,4.34886666667,2.829,4.67335555556,2.3626,5.83333333333
262.13,2.53666666667,2.15293333333,1.9472,2.8578,5.1988,4.51893333333,2.90546666667,4.94288888889,2.37093333333,5.81353333333
262.51,2.35893333333,1.85,1.5518,2.46306666667,5.0328,4.0886,2.63266666667,4.66895555555,2.06626666667,5.56366666667
262.88,2.1368,1.5724,1.31286666667,2.206,4.88593333333,3.79666666667,2.3328,4.32971111111,1.8952,5.1668
263.25,1.36,0.769999999999,0.423333333333,1.30666666667,4.14666666667,2.81333333333,1.40666666667,3.48333333333,1.22,4.18333333333
263.63,0.356200000001,0.007266666666,-0.4034,0.399866666666,3.35146666667,1.97013333333,0.294599999999,2.68748888889,0.388933333332,3.24973333333
264.00,0.335733333333,0.156,-0.679333333333,0.191333333334,3.26313333333,2.11546666667,0.167866666667,2.65291111111,0.476066666667,3.47766666667
264.37,-0.688066666666,-0.720533333334,-1.7,-0.756933333335,2.307,1.29126666667,-1.01593333333,1.69875555555,-0.335800000001,2.38826666667
264.75,-0.506999999999,-0.599466666666,-1.62546666667,-0.913133333335,2.30126666667,1.41213333333,-0.9414,1.77428888889,-0.2412,2.36573333333
265.12,-0.9678,-0.796466666668,-1.90353333333,-1.17893333333,1.8798,0.708999999999,-1.51326666667,1.06857777778,-0.565533333333,1.86373333333
265.49,-1.13813333333,-0.846533333332,-2.1186,-1.5278,1.7522,0.338599999999,-1.6538,0.676022222222,-0.673266666665,1.67353333333
265.87,-0.694199999999,-0.4652,-1.57513333333,-0.964866666665,2.2272,0.720799999999,-1.30046666667,1.05266666667,-0.244066666667,2.46753333333
266.24,0.0180666666666,-0.050733333332,-0.721333333333,-0.409666666666,2.63193333333,1.1962,-0.554533333333,1.36184444444,0.438666666665,3.19393333333
266.61,0.499733333332,0.269133333336,-0.296999999999,0.230666666667,3.08173333333,1.69113333333,-0.0523333333334,1.92646666666,0.744133333333,3.80853333333
266.98,0.591466666665,0.158866666668,-0.408933333331,0.351466666666,3.01733333333,1.89566666667,0.0270000000002,1.83706666667,0.618533333335,3.85206666667
267.36,0.822600000001,0.272866666666,-0.190866666667,0.625266666667,3.15906666667,2.2704,0.187599999999,1.96128888889,0.710800000001,4.18566666667
267.73,0.843733333332,0.1476,-0.304733333335,0.660933333333,3.128,2.3806,0.157199999999,1.90882222222,0.609533333333,4.21553333333
268.10,0.946066666667,0.207466666666,-0.0471333333346,0.798333333333,3.33193333333,2.50826666667,0.2546,2.10073333333,0.581533333334,4.21486666667
268.48,1.518,0.655933333335,0.520533333334,1.2564,3.92906666667,3.00553333333,0.895999999999,2.49426666667,0.862066666665,4.705
268.85,1.2508,0.418933333335,0.403600000001,1.1224,3.81953333333,2.78293333333,0.623866666666,2.32822222222,0.737000000001,4.60546666667
269.22,1.16526666667,0.153466666667,0.445666666666,0.987600000001,3.77606666667,2.93893333333,0.629333333334,2.45004444445,0.7106,4.71833333333
269.59,1.1336,-0.070733333334,0.440533333334,1.04546666667,3.66526666667,2.97206666667,0.672533333333,2.49733333333,0.678266666666,4.7194
269.97,0.645333333333,-0.634,0.111933333333,0.510600000001,3.075,2.6076,0.263933333334,2.08257777778,0.284,4.05053333333
270.34,0.677066666668,-0.390466666666,0.140333333332,0.629266666667,3.34586666667,2.9442,0.219066666667,2.15851111111,0.236000000001,4.06233333333
270.71,0.484799999999,-0.631866666666,0.027266666668,0.397666666667,2.94666666667,2.71246666667,-0.1798,1.66675555555,0.0652666666674,3.65186666667
271.09,0.815266666667,-0.192,0.478599999999,0.7996,3.35286666666,3.09006666667,0.331266666667,2.08553333333,0.583933333333,3.97373333333
271.46,0.825933333333,-0.109666666666,0.5838,0.989199999999,3.41873333333,3.27593333333,0.502266666667,2.1704,0.767466666668,4.05366666667
271.83,1.15913333333,0.350533333334,0.953866666667,1.2718,3.74513333333,3.5824,0.883666666667,2.46346666667,1.20926666667,4.32086666667
272.20,0.913133333333,0.0049333333346,0.756599999999,1.0332,3.44466666667,3.30753333334,0.656133333333,2.0338,0.954866666667,4.02493333333
272.58,0.450333333333,-0.588333333334,0.2542,0.561799999999,2.8842,2.89146666667,0.0072,1.5846,0.465066666667,3.4046
272.95,0.719200000001,-0.509066666667,0.4038,0.650066666666,3.16846666667,3.1804,0.372733333334,1.76257777778,0.619000000001,3.6106
273.32,0.601999999999,-0.680666666666,0.214999999999,0.4826,3.05026666667,2.98826666667,0.334466666667,1.44753333333,0.434666666667,3.3274
273.69,0.441133333333,-0.814733333334,0.0770666666666,0.103599999999,2.86193333333,2.77286666667,0.1446,1.2048,0.2218,3.10293333333
274.06,-0.116133333332,-1.3082,-0.5292,-0.341133333333,2.38133333333,2.27733333333,-0.286866666667,0.567022222221,-0.296733333333,2.6286
274.44,-0.516400000001,-1.66533333333,-0.820133333333,-0.729,2.08806666667,1.91853333333,-0.463199999999,0.299511111112,-0.404933333333,2.37913333333
274.81,-0.697733333334,-1.80146666667,-0.939733333335,-1.0336,2.04073333333,1.90813333333,-0.439999999999,0.0927999999994,-0.525800000001,2.34286666667
275.18,-0.870666666666,-2.04886666667,-1.051,-1.343,1.7888,1.7144,-0.687466666667,-0.115755555556,-0.774933333332,2.17086666667
275.55,-1.34093333333,-2.72293333333,-1.58726666667,-2.02246666667,1.20686666667,1.155,-1.09753333333,-0.604711111111,-1.33273333333,1.694
275.93,-1.82893333333,-3.54306666667,-2.20626666667,-2.66486666667,0.743666666666,0.553666666667,-1.5632,-1.17453333333,-1.89306666667,1.18286666667
276.30,-1.9076,-3.71853333333,-2.3284,-2.7888,0.625533333334,0.5288,-1.45273333333,-1.32491111111,-1.63186666667,1.23086666667
276.67,-2.2792,-3.9286,-2.529,-3.1242,0.453000000001,0.293266666667,-1.51866666667,-1.62604444444,-1.68406666667,1.0626
277.04,-2.93766666667,-4.3342,-3.03813333333,-3.59033333333,-0.307,-0.289333333333,-2.09333333333,-2.18182222222,-2.2616,0.472333333333
277.41,-2.6222,-3.92306666667,-2.75553333333,-3.34813333333,-0.207399999998,-0.0385333333335,-1.93186666667,-1.8006,-1.99113333334,0.675533333331
277.79,-2.87706666667,-3.9946,-2.8978,-3.51606666666,-0.356666666666,-0.0594000000007,-2.18753333333,-1.9674,-1.9824,0.395399999999
278.16,-2.24093333333,-3.4322,-2.39173333333,-2.9268,0.269000000001,0.594400000001,-1.72073333333,-1.39344444445,-1.48713333333,0.922333333333
278.53,-2.12346666666,-3.6478,-2.417,-2.92806666667,0.0646666666666,0.323,-1.86786666667,-1.53784444445,-1.72093333333,0.760666666667
278.90,-1.6762,-3.22666666667,-2.156,-2.31973333333,0.415399999999,0.690533333335,-1.55326666667,-1.07646666667,-1.38653333333,0.971199999999
279.27,-1.73326666667,-3.11013333333,-2.32166666667,-2.2986,0.481333333333,0.776866666667,-1.42313333333,-0.999022222223,-1.3798,1.04926666667
279.64,-2.008,-2.962,-2.33646666667,-2.36486666667,0.534133333333,0.6314,-1.70233333333,-1.11115555556,-1.46806666667,0.916933333333
280.02,-1.2822,-2.13986666667,-1.3822,-1.49326666667,1.1324,1.3932,-0.974066666667,-0.320022222222,-0.746666666667,1.61253333333
280.39,-1.0,-1.57186666667,-1.0082,-1.27093333334,1.49046666667,1.66113333333,-0.718199999998,0.0379555555554,-0.612533333333,1.9078
280.76,-0.312533333333,-0.755199999999,-0.372466666667,-0.648533333333,2.10946666667,2.22666666667,-0.104266666668,0.657888888888,-0.0520666666674,2.36726666667
281.13,-0.166666666667,-0.434400000001,-0.293000000001,-0.732733333334,2.24333333333,2.39493333333,-0.0455333333342,0.624022222221,0.0984000000008,2.42266666667
281.50,0.129733333333,-0.159133333332,0.0417333333334,-0.386800000001,2.649,2.6784,0.259466666667,0.838177777778,0.550999999999,2.74446666667
281.87,0.429066666667,0.0293333333328,0.353866666666,-0.0605999999998,2.95026666667,2.87026666667,0.499400000001,1.07557777778,0.664266666666,3.0256
282.25,0.351266666666,0.040466666668,0.441666666667,-0.1852,3.01293333333,2.72553333333,0.572133333334,1.11204444444,0.895133333335,2.9796
282.62,0.51,0.3648,0.860933333333,0.0414666666673,3.25253333333,3.07933333333,0.8564,1.33433333333,1.23273333333,3.22266666667
282.99,0.2438,0.115133333333,0.726733333333,-0.333999999999,2.988,2.69913333333,0.6882,1.1232,1.03813333333,2.97906666666
283.36,0.617133333333,0.586333333333,1.33893333333,0.0985333333326,3.33653333333,3.002,1.01966666667,1.56437777778,1.49646666667,3.34753333333
283.73,1.12733333333,1.0278,1.79146666667,0.541333333332,3.77326666667,3.41793333333,1.56306666667,2.00577777778,1.87806666667,3.64426666667
284.10,0.708866666667,0.818400000001,1.4074,0.279000000001,3.44713333334,3.05866666667,1.21106666667,1.67675555556,1.4818,3.27153333333
284.47,0.727733333333,0.907666666667,1.55846666667,0.388133333334,3.58786666667,3.20606666667,1.25526666667,1.80364444444,1.58693333333,3.34746666667
284.85,0.493933333334,0.716199999999,1.4266,0.307533333332,3.3868,2.97026666667,1.121,1.66602222222,1.3908,3.26993333333
285.22,0.418666666666,0.632799999999,1.50106666667,0.319266666665,3.34306666667,2.91866666667,1.09226666667,1.65895555556,1.35513333333,3.201
285.59,0.0941333333332,0.530733333334,1.30186666667,0.0116000000014,3.00166666667,2.66153333333,0.915333333334,1.50957777778,1.0248,2.9034
285.96,0.190933333333,0.786266666667,1.51413333333,0.183266666666,3.132,2.72186666667,1.1796,1.72895555555,1.2852,3.06206666667
286.33,0.240066666667,0.943466666667,1.61133333333,0.330133333334,3.127,2.8062,1.33933333334,1.78511111111,1.21173333333,3.10066666667
286.70,0.278066666666,0.935733333333,1.56706666667,0.340133333333,3.13606666667,2.79586666667,1.36233333333,1.85946666667,1.27953333333,3.01013333333
287.07,0.212133333333,0.955533333332,1.68966666667,0.418800000001,3.25546666667,2.82173333333,1.45493333333,1.88493333333,1.35733333333,3.01146666667
287.44,-0.134733333334,0.647266666666,1.363,0.0986000000008,2.94606666667,2.39746666667,1.06866666667,1.45404444444,0.947200000001,2.52853333333
287.82,-0.0827333333336,0.719733333333,1.4582,0.178800000001,2.9264,2.51853333333,1.15813333333,1.459,1.01786666667,2.58973333333
288.19,0.0560666666665,0.870066666667,1.60873333333,0.1756,3.18093333333,2.48646666667,1.4044,1.57351111111,1.13633333333,2.63886666667
288.56,-0.345733333334,0.448666666667,1.23146666667,-0.1884,2.7796,1.95033333333,1.0664,1.20444444444,0.681866666668,2.0784
288.93,0.0995333333334,0.880266666667,1.75646666667,0.191333333333,3.24153333333,2.39273333333,1.56513333333,1.7362,1.08326666667,2.40826666666
289.30,0.491133333333,1.29873333333,2.35,0.807466666667,3.78233333333,2.71146666667,2.16326666667,2.37811111111,1.59353333333,2.75073333333
289.67,0.538666666667,1.3024,2.5222,0.911666666665,4.0022,2.7432,2.3426,2.38071111111,1.6558,2.7236
290.04,0.608066666667,1.27326666667,2.56806666666,1.02706666667,4.06733333333,2.80393333333,2.31606666667,2.4032,1.5976,2.68013333333
290.41,1.06053333333,1.64986666667,3.00693333333,1.50933333333,4.57966666667,3.13346666667,2.74366666667,2.90406666667,2.16026666667,3.0762
290.78,1.319,2.072,3.3812,1.90886666667,5.1126,3.33933333333,3.18786666667,3.20437777778,2.42473333333,3.3632
291.15,1.52706666667,2.28733333333,3.63486666667,2.14013333333,5.3716,3.47546666667,3.2818,3.39144444444,2.6262,3.44926666666
291.52,1.693,2.45106666667,3.84473333333,2.33693333333,5.6012,3.65326666667,3.4984,3.61577777778,2.9686,3.55126666667
291.89,1.728,2.55233333333,3.9488,2.3026,5.83426666667,3.5686,3.51733333333,3.67971111111,3.0452,3.50913333333
292.26,2.22006666667,3.02466666667,4.58173333333,2.94366666667,6.30913333333,4.11373333334,3.96846666667,4.20817777778,3.62333333333,3.9414
292.64,2.88593333333,3.69853333333,5.1384,3.55106666667,6.98033333333,4.61633333333,4.587,4.80317777778,4.2964,4.58266666667
293.01,2.50433333333,3.44253333333,4.70213333334,3.1448,6.671,4.06593333333,4.156,4.43582222222,3.96746666667,4.08973333333
293.38,2.44773333333,3.45093333333,4.52293333333,3.01666666667,6.6602,3.85326666667,3.93886666667,4.24555555555,3.72706666667,4.00093333333
293.75,2.3988,3.49566666667,4.40626666667,2.9158,6.71866666667,3.75526666667,3.73786666666,4.29015555556,3.75086666667,3.8482
294.12,2.8212,3.91193333333,4.7374,3.20186666666,7.20566666667,3.96546666667,4.11933333333,4.69762222222,4.2262,4.13653333333
294.49,2.67633333333,3.934,4.67986666667,3.0502,7.24746666667,3.886,3.936,4.60386666667,4.03213333333,3.88793333333
294.86,2.5334,3.85786666667,4.60106666667,2.97886666667,7.0514,3.66753333333,3.698,4.56313333333,3.8274,3.69986666667
295.23,2.27933333333,3.73206666667,4.28626666667,2.75173333333,6.8768,3.34686666667,3.59393333333,4.37511111111,3.51413333333,3.53366666667
295.60,2.19786666667,3.7428,4.20626666667,2.83633333333,6.99233333333,3.2496,3.5064,4.34084444444,3.35573333333,3.59953333333
295.97,2.2204,3.7982,4.14106666667,2.95293333333,7.15146666667,3.22013333333,3.57386666667,4.42593333333,3.35306666667,3.68526666667
296.34,2.22626666667,3.86673333333,4.08366666667,2.99466666667,7.26113333333,3.26353333333,3.7012,4.502,3.40833333333,3.65293333333
296.71,2.2,3.90873333333,4.22946666667,3.21386666667,7.3182,3.31406666667,3.82686666667,4.62995555556,3.40606666667,3.60153333333
297.08,2.46473333333,4.18386666667,4.60333333333,3.65946666667,7.77273333333,3.63986666666,4.10526666667,4.8996,3.7266,3.9478
297.45,2.57033333333,4.36233333333,4.74406666667,3.86453333333,7.97226666667,3.83846666667,4.297,5.11671111111,3.99673333333,4.06686666667
297.82,2.62646666667,4.38113333333,4.81793333333,3.98506666667,7.99773333333,3.73186666667,4.37786666667,5.12831111111,3.96873333333,4.0856
298.19,2.0054,3.94606666667,4.3442,3.596,7.50406666666,3.20773333333,3.86693333333,4.66684444445,3.3532,3.55626666667
298.56,1.79313333333,3.73046666667,4.23506666667,3.54633333333,7.4894,3.02326666666,3.75573333333,4.58353333333,3.1642,3.43226666667
298.93,1.88786666667,3.79646666667,4.43153333333,3.73513333333,7.75280000001,3.11033333334,3.89866666667,4.68453333333,3.31626666667,3.56826666667
299.30,2.2008,4.0692,4.73746666667,4.1892,8.09853333333,3.4046,4.12666666667,5.0,3.6482,3.80486666667
299.67,2.4252,4.32566666667,5.04493333333,4.42833333333,8.44293333334,3.57593333333,4.475,5.34515555556,3.89613333333,3.96446666666
300.04,2.21093333333,4.24466666667,5.08306666667,4.45373333333,8.44646666668,3.41173333333,4.36966666666,5.2812,3.84486666667,3.776
300.41,1.66486666667,3.84726666667,4.72153333333,4.0614,8.15026666668,2.84653333333,3.86106666667,4.82528888889,3.26693333333,3.3062
300.78,1.32806666667,3.6436,4.48,3.8372,8.09353333334,2.51513333333,3.62346666667,4.61711111111,3.08353333333,3.023
301.15,1.1658,3.57786666667,4.29793333333,3.71193333334,7.99133333333,2.24913333333,3.5944,4.52082222222,2.90726666667,2.73393333333
301.52,1.20873333333,3.6346,4.3602,3.83926666667,8.20166666668,2.28346666667,3.76193333333,4.57613333334,2.82313333333,2.66826666667
301.89,1.11313333333,3.64473333333,4.3356,3.96873333333,8.33426666666,2.19026666667,3.84726666667,4.56591111111,2.76813333333,2.59333333333
302.26,1.31013333333,3.8366,4.57313333333,4.1932,8.70066666667,2.4056,4.13786666667,4.79122222222,3.0914,2.64333333333
302.63,1.8876,4.38386666667,4.95026666667,4.6628,9.23480000001,2.81766666667,4.6608,5.2356,3.7308,3.01206666667
