wavelength,Back_SpoLinf,Belly_SpoLinf,Breast_SpoLinf,Crissum_SpoLinf,Crown_SpoLinf,DorTail_SpoLinf,Patch10_SpoLinf,Patch11_SpoLinf,Patch12_SpoLinf,Rump_SpoLinf,Throat_SpoLinf,WingTip_SpoLinf
562.62,16.5715833333,49.4731666667,33.0185833334,42.9048333333,14.9606666667,13.8060833333,13.9659166667,13.6181666667,24.402,15.4379166667,31.34825,12.0485
562.96,16.6329166667,49.50125,33.0690833333,42.9023333333,14.997,13.81625,13.9302083334,13.633,24.4779166667,15.4608333333,31.3625833333,12.0711666666
563.30,16.5776666667,49.4689166667,33.0578333334,42.8504166667,14.9696666666,13.7995,13.8909583333,13.62325,24.46225,15.4356666667,31.2994583333,12.050125
563.64,16.5611666666,49.3515833333,33.01075,42.7793333333,14.9085,13.7129166667,13.8360416667,13.57625,24.4104166667,15.3619166667,31.2183333333,12.036875
563.99,16.5013333334,49.2388333333,32.9645,42.6444166667,14.81275,13.63825,13.7845,13.4986666666,24.33025,15.284,31.15775,11.9642916667
564.33,16.57675,49.3033333333,33.0104166667,42.7045,14.83875,13.67175,13.8297083334,13.5795,24.38075,15.3315833333,31.192625,12.005
564.67,16.6450833333,49.2994166667,33.0970833333,42.7879166667,14.92525,13.7628333333,13.8920833333,13.654,24.45725,15.4319166667,31.2770833333,12.1252916666
565.01,16.6041666667,49.3171666666,33.1260833334,42.8209166666,14.9116666667,13.7395833333,13.8754583334,13.6275,24.4200833333,15.3884166667,31.2642083333,12.1150833334
565.35,16.6381666667,49.3913333333,33.164,42.8998333333,14.96175,13.7650833334,13.9599166667,13.6604166667,24.447,15.415,31.342125,12.1581666667
565.69,16.6666666667,49.4378333333,33.2013333333,42.9570833333,14.9789166667,13.7851666667,14.0282083333,13.7204166667,24.4806666667,15.43875,31.3835416667,12.1999583333
566.03,16.6130833333,49.4805,33.196,42.9603333333,14.9130833333,13.7503333333,14.0288333333,13.6900833333,24.47175,15.3980833333,31.411875,12.1827083333
566.37,16.6305,49.5375833333,33.19825,43.01525,14.97825,13.754,14.018,13.686,24.5399166667,15.4035833333,31.4317916667,12.190875
566.71,16.6144166667,49.5175,33.1654166667,43.0474166667,14.9200833334,13.7886666667,14.045,13.6910833334,24.5074166667,15.3755833333,31.4379583333,12.1709583333
567.05,16.6405,49.6025833333,33.21475,43.1155833333,14.973,13.8305833334,14.0597916666,13.6794166666,24.547,15.4045833333,31.493,12.2019166667
567.39,16.6070833334,49.6698333333,33.20425,43.168,14.9551666667,13.86075,14.0277083333,13.676,24.5238333333,15.4025833333,31.5446666667,12.1685416667
567.73,16.6439166667,49.774,33.2618333333,43.2970833333,15.0249166667,13.9101666667,14.04325,13.7050833333,24.6058333333,15.4635,31.6093333333,12.211875
568.07,16.5819166667,49.7534166666,33.2434166666,43.3129166667,15.01575,13.9069166666,14.0017916666,13.6671666667,24.5949166667,15.4493333333,31.5778333334,12.21425
568.41,16.6361666667,49.8110833333,33.255,43.4040833333,15.05325,13.95475,14.05825,13.6715833333,24.6376666667,15.4795,31.6158333333,12.2739583333
568.75,16.62,49.7700833334,33.2030833333,43.38875,15.0190833334,13.9380833333,14.0529583334,13.60425,24.6078333334,15.4756666667,31.6298333333,12.2328333333
569.09,16.6661666666,49.7665833333,33.2558333333,43.4040833333,15.0446666667,13.9590833333,14.0618333333,13.6479166667,24.6465833334,15.5055,31.630125,12.2769166667
569.43,16.6458333333,49.7390833333,33.24925,43.4075833333,15.0419166667,13.99375,14.03125,13.6168333333,24.6595,15.501,31.659875,12.2938333334
569.77,16.6993333333,49.7293333333,33.2948333333,43.4035833333,15.08425,14.0521666667,14.0677916667,13.6805,24.6820833333,15.5174166667,31.6364166667,12.3521666667
570.11,16.6823333333,49.7183333333,33.2986666667,43.3755,15.061,14.0560833333,14.0807916667,13.6736666667,24.6310833333,15.515,31.622625,12.3445833334
570.45,16.72075,49.818,33.3951666667,43.44225,15.1261666667,14.1165833333,14.1239583334,13.7101666667,24.69025,15.5991666666,31.6969166667,12.3797083333
570.79,16.73625,49.8069166666,33.4068333334,43.48825,15.1165,14.1144166667,14.1785416667,13.7843333333,24.70325,15.62425,31.743,12.409625
571.13,16.7915833333,49.8669166667,33.4700833333,43.52975,15.1833333333,14.1561666667,14.249625,13.8425833333,24.7454166667,15.675,31.795375,12.4518333334
571.47,16.7930833333,49.8021666667,33.4463333333,43.5074166667,15.1965833333,14.1346666667,14.3025,13.861,24.7446666667,15.6883333333,31.7687916667,12.4567916667
571.81,16.839,49.88925,33.533,43.5518333333,15.2198333333,14.1465,14.3290416667,13.8763333333,24.78425,15.7080833334,31.8585833333,12.5009583333
572.15,16.7660833334,49.8799166667,33.52375,43.5295,15.1795,14.1193333333,14.2780833333,13.846,24.7435,15.651,31.8419166667,12.434375
572.49,16.7848333333,49.9108333333,33.55925,43.5756666667,15.1715833334,14.109,14.2735416666,13.8998333333,24.7791666667,15.6610833333,31.8582083333,12.4124166667
572.83,16.76475,49.8569166667,33.51675,43.5223333333,15.1388333333,14.1379166667,14.2675833333,13.8764166666,24.7599166667,15.66775,31.85925,12.3524166667
573.17,16.7943333333,49.8605833333,33.5645,43.55175,15.1696666667,14.1455,14.3162916667,13.9215,24.7873333333,15.6816666667,31.8437916666,12.3306666667
573.51,16.7386666667,49.8439166667,33.51525,43.5684166667,15.1310833333,14.1185,14.276875,13.8723333333,24.7745,15.6583333333,31.86975,12.265875
573.85,16.8315,49.9116666666,33.6115,43.67775,15.2104166667,14.1886666667,14.3460416667,13.976,24.8811666666,15.72175,31.9572916667,12.3414583333
574.19,16.8256666667,49.8836666667,33.5628333333,43.6251666667,15.1928333333,14.14375,14.3130833334,13.9461666667,24.8758333333,15.6995833333,31.9213333333,12.3115
574.53,16.8446666667,49.9379166666,33.6293333333,43.6785833333,15.2251666667,14.1645,14.3311666667,13.9505,24.8930833333,15.69175,31.9666666667,12.3113333333
574.87,16.88575,49.9839166667,33.67775,43.7624166667,15.2515833333,14.1813333334,14.3513333334,13.96,24.96575,15.7255,31.9835,12.3521666666
575.21,16.93275,50.0643333333,33.7490833334,43.8303333333,15.2604166667,14.2755,14.380625,14.0280833333,25.0365833334,15.7805,32.12725,12.380875
575.55,16.90875,49.99425,33.6758333333,43.7963333333,15.2493333333,14.2924166667,14.365125,13.994,24.9938333334,15.7580833333,32.0911666667,12.3389583333
575.89,16.9328333333,49.9044166667,33.6463333333,43.7648333333,15.2275,14.2384166667,14.3545416667,13.95375,24.9929166667,15.7609166667,32.0519166667,12.31825
576.22,17.0046666666,49.9748333333,33.7105833333,43.8338333333,15.337,14.342,14.4157916666,14.0170833333,25.0544166667,15.8140833333,32.1062083333,12.4572916667
576.56,16.9955,50.0198333333,33.7251666667,43.8990833333,15.3640833333,14.33125,14.39875,14.01975,25.0834166667,15.7859166667,32.1473333333,12.4621666667
576.90,17.0341666667,50.083,33.7399166667,43.9185833333,15.4243333333,14.3485833333,14.4419583333,14.05375,25.1655833333,15.8259166667,32.2192916667,12.5287916667
577.24,17.0366666667,50.0823333333,33.7435833334,43.88875,15.4249166667,14.3133333333,14.486625,14.0595833333,25.1764166667,15.8505,32.221875,12.5229166666
577.58,16.9319166667,50.0055,33.6468333333,43.8134166667,15.345,14.2630833333,14.4205833333,13.9495,25.11225,15.7875833333,32.185625,12.4483333333
577.92,16.9029166667,49.99775,33.6198333333,43.845,15.3285833333,14.2290833333,14.3867916667,13.92775,25.1075833334,15.7218333333,32.1871666667,12.41425
578.26,16.8815,50.03075,33.5905,43.8451666667,15.3619166666,14.2450833333,14.3475416667,13.9650833333,25.1406666667,15.7625833333,32.2205833333,12.4343333334
578.60,16.87325,49.9650833333,33.5715833333,43.7434166666,15.3506666667,14.2694166667,14.333875,13.9625,25.11325,15.7409166667,32.2514166667,12.4205833334
578.94,16.8101666666,49.9491666667,33.58125,43.7364166667,15.3065,14.19425,14.2953333333,13.864,25.0765,15.6620833333,32.1785,12.3601666667
579.28,16.81825,49.997,33.6460833333,43.7901666667,15.2866666666,14.171,14.3220833333,13.9195,25.1553333334,15.6701666667,32.1914583333,12.361875
579.61,16.8860833334,50.12025,33.7245833333,43.8835,15.395,14.2416666667,14.4040833333,14.0455833333,25.251,15.74575,32.308125,12.4286666667
579.95,16.90375,50.0739166666,33.6853333334,43.8205833333,15.3940833333,14.3021666667,14.4795,14.0290833333,25.3148333333,15.776,32.3567083333,12.399375
580.29,16.9729166667,50.1591666667,33.7864166667,43.9174166666,15.4384166667,14.3555,14.5874583333,14.1025,25.3851666667,15.8708333333,32.4130833334,12.4979583333
580.63,16.94625,50.1119166667,33.7593333333,43.9679166667,15.3878333333,14.3041666667,14.554125,14.0773333333,25.3700833333,15.8289166667,32.3899583334,12.456125
580.97,17.0006666667,50.1400833333,33.8483333333,44.0433333333,15.46175,14.4108333333,14.5519583333,14.14325,25.4886666667,15.8760833333,32.5102083333,12.5187083333
581.31,16.9715,50.211,33.9058333333,44.08675,15.4294166667,14.3930833333,14.51175,14.1474166667,25.4786666666,15.86075,32.54375,12.5175416667
581.65,17.1224166667,50.35425,34.08925,44.2678333333,15.5868333333,14.5795,14.6842916667,14.3456666667,25.6786666667,16.0551666666,32.807375,12.7252916666
581.98,17.14825,50.3398333333,34.1209166667,44.3304166667,15.5703333333,14.6085833333,14.707875,14.3236666667,25.7116666667,16.0575,32.8434166667,12.7344166667
582.32,17.1124166666,50.3985,34.1645833333,44.40325,15.5983333333,14.6108333333,14.7130833333,14.3655833333,25.7595833333,16.0880833333,32.8951666667,12.74
582.66,17.165,50.3813333333,34.17575,44.40475,15.6560833334,14.6469166667,14.726125,14.4284166667,25.8279166667,16.1261666667,32.9297916666,12.7919166666
583.00,17.2458333333,50.5006666667,34.3075833333,44.4865833333,15.8004166667,14.7156666667,14.8027916667,14.516,25.9598333333,16.2215,33.09975,12.8848333333
583.34,17.2430833333,50.5633333333,34.3431666667,44.5165833333,15.8306666666,14.78125,14.8307916667,14.5424166667,26.0015,16.2528333333,33.1552916667,12.9730833333
583.68,17.205,50.69125,34.4015,44.5809166666,15.805,14.6889166667,14.7471666667,14.54075,25.9681666666,16.2346666666,33.1672916667,12.9765833333
584.01,17.1535,50.7585,34.4001666667,44.588,15.76925,14.70525,14.6698333334,14.50475,25.9760833333,16.1931666667,33.158875,12.9355833333
584.35,17.2603333334,50.90375,34.5101666667,44.65225,15.8541666667,14.8270833333,14.7255833333,14.57125,26.0426666667,16.2896666667,33.2634166667,12.9858333333
584.69,17.1953333333,50.8739166667,34.4158333334,44.6155833334,15.7684166667,14.7173333333,14.7054583333,14.491,25.9234166666,16.2188333333,33.1088333333,12.954875
585.03,17.311,50.8575,34.434,44.6616666666,15.8723333333,14.78325,14.7682083333,14.57875,26.0455,16.3015,33.1754166667,13.0491666667
585.37,17.2968333334,50.8359166667,34.378,44.6143333333,15.8126666666,14.703,14.7750833334,14.5406666667,25.9821666667,16.222,33.06475,13.0064166667
585.70,17.2328333334,50.7013333333,34.239,44.5241666667,15.6803333333,14.5983333333,14.65025,14.4698333333,25.8726666667,16.1199166667,32.980875,12.9057083333
586.04,17.28475,50.7150833334,34.2745833333,44.5505833333,15.7233333333,14.608,14.6490833333,14.46475,25.9108333333,16.1464166667,32.9844583333,12.9405416667
586.38,17.2443333333,50.6580833333,34.2043333333,44.56375,15.6665,14.5816666666,14.6405416666,14.4290833333,25.8385833333,16.1039166667,32.941375,12.91175
586.72,17.3720833333,50.6681666667,34.2959166667,44.68875,15.77,14.7085833333,14.7227916667,14.5485833334,25.9146666666,16.2215833333,33.03175,13.0244583334
587.06,17.3490833333,50.5860833333,34.2683333334,44.6079166666,15.6701666667,14.6965833333,14.6502083333,14.47875,25.8559166667,16.1713333333,32.932625,12.9620416667
587.39,17.2565,50.3875,34.1826666667,44.5260833333,15.5675833333,14.6403333334,14.5479166667,14.4245,25.7884166667,16.0975,32.8374583333,12.8053333333
587.73,17.30225,50.2783333333,34.1540833333,44.4526666667,15.5906666666,14.6875,14.57775,14.46125,25.811,16.0903333333,32.8764166667,12.865125
588.07,17.226,50.1855833333,34.0649166666,44.377,15.5198333333,14.6258333333,14.5045,14.4155833333,25.7365833334,16.0,32.81025,12.8334166666
588.41,17.2936666667,50.2435833334,34.1984166667,44.4946666667,15.5731666667,14.7096666667,14.5194583333,14.4736666667,25.79675,16.0610833333,32.98975,12.8966666666
588.74,17.2905,50.2995,34.2303333334,44.5006666667,15.6079166667,14.7746666666,14.6200833333,14.4909166666,25.8015,16.0989166667,32.9725833333,12.9152916667
589.08,17.2055833333,50.20975,34.2235,44.4419166667,15.64175,14.7768333333,14.56025,14.3803333333,25.7184166667,16.1058333333,32.964125,12.84675
589.42,17.426,50.3916666666,34.4526666667,44.6194166667,15.8984166667,14.9889166667,14.79925,14.5438333334,25.9369166667,16.2874166667,33.1710416667,13.0675833333
589.76,17.4854166667,50.4601666667,34.49975,44.6823333333,15.9509166667,15.07725,14.8920833333,14.6363333333,26.0051666667,16.3553333333,33.2645,13.095625
590.09,17.5844166667,50.6023333333,34.6341666667,44.7844166667,16.0944166667,15.2256666666,15.0018333333,14.7633333333,26.1424166667,16.4900833333,33.394125,13.2092916667
590.43,17.4838333333,50.5368333334,34.4703333333,44.6584166666,15.9555,15.1678333333,14.9088333333,14.6263333333,26.0093333333,16.3504166667,33.2272916667,13.0957083333
590.77,17.4301666667,50.5666666667,34.4261666667,44.6809166667,15.9449166667,15.144,14.870875,14.60725,25.9845833333,16.30625,33.2773333333,13.042625
591.11,17.592,50.7470833333,34.58,44.8428333334,16.1656666667,15.3203333333,15.1092916667,14.75525,26.1979166666,16.4596666667,33.477,13.2660416667
591.44,17.6875833333,50.8848333334,34.736,45.0099166666,16.2798333333,15.41675,15.2052083333,14.8815833333,26.29975,16.591,33.6317083333,13.336875
591.78,17.7983333333,50.9423333333,34.8906666667,45.0913333333,16.35225,15.49625,15.3158333333,14.95875,26.4313333333,16.6989166666,33.7234166666,13.442625
592.12,17.8275833333,51.0535,34.94175,45.126,16.3880833333,15.5721666667,15.4297916667,14.9635,26.4974166667,16.7486666667,33.7335,13.4754583333
592.46,17.8400833333,51.1073333333,34.9895,45.23325,16.3856666666,15.5415,15.38425,14.9694166667,26.4884166667,16.7263333333,33.811875,13.4725833334
592.79,17.933,51.2606666666,35.0915833334,45.3788333334,16.42175,15.5896666667,15.4335416667,15.07375,26.6223333333,16.747,33.9295,13.5819583334
593.13,17.7786666667,51.2440833333,35.04375,45.2919166667,16.2781666667,15.4895,15.3641666667,15.0213333333,26.521,16.7121666667,33.8281666667,13.4339166667
593.47,17.7725,51.1994166666,35.0413333333,45.3571666667,16.25,15.45875,15.326375,14.9893333333,26.52775,16.6573333333,33.8117083333,13.41675
593.80,17.7014166667,51.1864166667,35.0176666667,45.3468333333,16.16925,15.3801666667,15.2877916667,14.8918333333,26.4175,16.5804166666,33.8109583333,13.3724583333
594.14,17.7050833334,51.25,35.107,45.3986666667,16.2258333333,15.4098333333,15.3489583333,14.9364166667,26.4869166667,16.6778333333,33.960125,13.4249166667
594.48,17.8825,51.328,35.22625,45.5214166666,16.3679166667,15.4839166666,15.5366666667,15.0859166667,26.64225,16.8234166667,34.0477916666,13.5724166666
594.81,17.8108333333,51.2364166667,35.166,45.4196666667,16.2300833333,15.4123333334,15.4305416667,15.0021666666,26.5418333333,16.757,33.953625,13.493375
595.15,17.8036666667,51.20575,35.10975,45.35625,16.1994166667,15.341,15.3783333333,14.8945833333,26.5095833334,16.6916666667,33.8171666666,13.4497916667
595.49,17.74925,51.2053333333,35.0894166667,45.3405,16.1835833333,15.3654166667,15.32275,14.8263333334,26.4616666667,16.6818333333,33.776,13.4174166667
595.82,17.8011666667,51.15775,35.09375,45.3353333333,16.2239166667,15.3773333334,15.328875,14.9036666667,26.5079166667,16.6845,33.7924166667,13.4284583333
596.16,17.77675,51.0220833333,35.0268333333,45.2086666667,16.1911666667,15.3745,15.3093333333,14.83875,26.4751666667,16.6655833333,33.7224166667,13.409875
596.50,17.7816666667,51.0205,35.0145833334,45.2119166667,16.1771666667,15.3821666667,15.3479583334,14.8276666666,26.4484166667,16.6905,33.6424583333,13.39825
596.83,17.8368333333,51.0191666667,35.0085833333,45.229,16.1795,15.4005833333,15.3398333333,14.8094166666,26.4664166667,16.6791666667,33.6533333333,13.4277083333
597.17,17.8001666667,51.05075,35.0398333333,45.1950833333,16.1645,15.4374166666,15.3640833333,14.8245,26.4285833333,16.7208333333,33.6536666667,13.4457083333
597.51,17.8441666667,51.03325,35.0174166667,45.1988333333,16.1765833333,15.4251666667,15.357625,14.8485,26.46225,16.7475833333,33.648875,13.457875
597.84,17.87075,51.04275,34.9944166666,45.215,16.1721666667,15.4063333333,15.3664166667,14.8380833333,26.4755833333,16.7053333334,33.6114583333,13.4289583333
598.18,17.8513333333,51.11225,35.05575,45.23275,16.1825833333,15.4678333334,15.3939166667,14.7951666667,26.4893333333,16.6958333333,33.613875,13.4174166667
598.52,17.84675,51.1644166667,35.1040833333,45.31125,16.2105833333,15.5061666667,15.4160416667,14.7923333333,26.5115833333,16.6876666667,33.6518333333,13.435
598.85,17.7374166666,51.0623333333,35.001,45.2900833333,16.1146666667,15.4575833333,15.33275,14.70625,26.4248333334,16.63725,33.621,13.3638333333
599.19,17.75675,51.06225,35.0110833333,45.3428333333,16.1409166666,15.4446666667,15.3534583333,14.7361666667,26.4970833333,16.6686666667,33.63725,13.3557083333
599.53,17.75625,51.1014166667,35.0204166667,45.3690833333,16.2080833333,15.5146666667,15.3756666667,14.74425,26.5219166667,16.70625,33.6910416667,13.4054166666
599.86,17.82375,51.2188333333,35.1066666666,45.5180833333,16.3118333333,15.56175,15.4805,14.84575,26.6544166667,16.7919166667,33.7839166667,13.4639166667
600.20,17.8364166667,51.1371666667,35.054,45.4996666667,16.28875,15.5839166667,15.452875,14.8374166667,26.69675,16.76875,33.8285,13.4764166667
600.53,17.92275,51.16475,35.14775,45.6149166667,16.4163333333,15.6824166667,15.54475,14.9366666666,26.8129166667,16.8444166667,33.8899583334,13.6014166667
600.87,18.0094166667,51.1416666667,35.1798333333,45.5998333333,16.4505833334,15.6835833334,15.59975,14.95925,26.92575,16.8349166667,33.8897083334,13.665375
601.21,18.0145833333,51.1435,35.2475833334,45.58325,16.437,15.7456666667,15.6087916666,14.9850833333,26.9720833333,16.8486666667,33.7980416667,13.6485416667
601.54,17.998,51.05525,35.2773333333,45.587,16.453,15.77525,15.6337083333,14.9776666667,26.97725,16.85775,33.8025833334,13.6844166666
601.88,18.0551666667,51.0894166666,35.3385833334,45.66475,16.4861666667,15.7951666666,15.664125,15.0535,27.0239166667,16.9295833333,33.8890833334,13.7058333334
602.21,18.10925,51.06325,35.3369166667,45.6605,16.5355,15.7586666667,15.6852916667,15.0651666667,27.0276666667,16.9868333333,33.9035833333,13.7087083333
602.55,18.1615833333,51.1324166667,35.4285,45.6609166666,16.5558333333,15.7918333333,15.7385833334,15.11775,27.0874166667,17.02,33.9469583333,13.7037916667
602.88,18.2400833334,51.1561666667,35.5166666667,45.6485833333,16.63275,15.9000833333,15.8610416667,15.2525,27.1404166667,17.0699166667,33.999875,13.828375
