wavelength,Back_HemAtrf,Belly_HemAtrf,Breast_HemAtrf,Crissum_HemAtrf,Crown_HemAtrf,DorTail_HemAtrf,Patch10_HemAtrf,Rump_HemAtrf,Throat_HemAtrf,WingTip_HemAtrf
780.33,12.9998,45.1924666667,46.6264,24.8318,7.04333333333,17.6863333333,49.4753333333,12.6500666667,46.5105333333,19.93
780.64,13.5908,45.7496,47.0045666667,25.7603333333,7.71246666667,18.3747333333,49.8685333333,13.4888666666,46.8652666667,20.6115333333
780.95,13.7878666667,46.7378,47.3624333333,26.0915333333,7.85526666667,18.6854666667,50.6161333333,13.3771333334,46.9624666667,20.9148666667
781.26,14.0452,46.904,47.6159666667,26.2306666667,7.94153333334,18.8740666667,50.6952,13.7250666667,46.5231333334,21.2307333333
781.57,13.9514,47.0419333333,47.0861,26.0319333333,7.7428,18.9791333333,50.3698666667,13.4051333333,46.3134666667,21.3742
781.88,14.1894666667,46.9870666667,46.6059,26.2524,7.9426,19.2267333333,50.1464,13.5653333333,46.1310666667,21.2868666667
782.19,14.0503333333,47.3782,46.6050333333,26.1905333333,7.70853333332,19.2213333333,50.1625333333,13.7031333333,45.8094666667,21.042
782.50,14.1396666667,47.8421333333,46.8256666667,26.4054666667,7.72873333333,19.2503333333,50.4599333333,14.0430666667,46.0305333333,21.2094
782.81,14.5093333333,47.8658,47.0825666667,26.7298,8.06086666667,19.3976,50.7974666667,13.9587333333,46.506,21.2852
783.12,14.6459333334,48.2152666667,46.7905333333,26.6552,8.41686666667,19.4472666667,50.7716,14.3176666667,46.5285333333,21.497
783.43,15.1062666667,49.0229333333,47.1069666667,27.1626,8.84233333335,20.0525333333,51.2334666667,14.9898666666,47.1040666667,22.1287333333
783.74,15.3932,49.4952666667,47.3474,27.9578,9.71233333335,20.4636,51.5609333333,15.8039333333,47.5176,22.6115333333
784.05,14.3069333333,48.3692666667,46.58,26.6846666667,8.41686666668,19.1637333333,50.6452,14.2651333333,46.2126666667,21.0932
784.36,14.6331333333,48.2731333333,47.0247666667,26.7628666667,8.61606666666,19.7534666667,50.7221333333,14.5788,46.6003333333,21.2094
784.67,14.0191333333,47.5030666667,46.2815666667,26.2274,8.29133333335,19.3441333333,50.0962,14.1697333333,46.2334,20.9988666667
784.98,13.9872666667,47.4917333333,46.7155,26.6421333333,8.32873333335,19.5664,50.4125333333,14.4270666667,46.3917333333,20.8372
785.29,13.1847333333,46.9575333333,46.4191333333,26.0911333333,7.67566666667,18.7248666667,50.4797333333,13.6551333333,46.0664,20.3034666666
785.60,13.4561333333,46.7526,46.8262666667,26.2677333333,7.77153333333,18.7846666667,50.4482,13.5604666667,46.2247333333,20.5156666667
785.91,13.8494,47.0734666667,47.2434666667,26.4419333333,7.9842,19.3018,50.6739333334,13.7038666667,46.4603333333,20.844
786.22,14.5766,48.0721333333,47.9159,26.7988,8.23426666665,20.1742,51.1290666667,14.5404666667,47.1050666667,21.5915333333
786.53,14.2500666667,47.5416666667,47.9017333333,26.6667333333,7.38093333334,20.119,50.5654,14.0119333333,46.7201333333,21.1131333333
786.84,14.475,47.5836,48.2609666667,26.9506666667,7.2228,20.5443333333,50.8192666667,13.978,46.8972666667,21.1180666667
787.14,14.3158,47.1840666667,48.0906,26.2366,6.76553333332,20.3719333333,50.4910666667,13.4379333333,46.3354,20.8660666667
787.45,15.1484,48.3434,48.5423666667,26.874,7.30039999999,21.331,50.9996,14.1342666667,47.0181333333,21.7746666667
787.76,15.8516666667,48.8624,49.0209666667,27.6287333333,8.04186666666,21.8109333333,51.1090666667,15.2404666667,47.5495333333,22.3033333333
788.07,15.5312,48.6278,48.9997333333,27.2979333333,7.66973333333,21.4314,50.9721333333,14.8042,47.4669333333,21.8652
788.38,15.2119333333,48.0742,48.2267,26.5780666667,7.31506666667,21.053,50.0471333333,14.3474666667,46.7498666667,21.3466
788.69,16.2128666667,48.2549333333,48.6845333333,26.9205333333,8.35753333332,22.0692,49.8486,15.3215333333,46.6936666666,22.0529333334
789.00,15.9580666667,47.9011333333,48.0111666667,26.3178666667,8.16966666666,21.6478666667,49.152,15.0187333333,46.1030666667,21.6585333333
789.31,15.8610666667,47.7137333333,47.5291333333,26.2110666667,7.9252,21.2800666667,48.8742666667,14.8413333333,45.9018666667,21.6328
789.62,15.1328666667,47.1926666667,47.0349333333,25.9191333333,7.40313333332,20.5924,48.2724,14.236,45.5482666667,21.2347333333
789.92,14.8528666667,47.3979333333,47.0208666667,25.5870666667,7.11219999999,20.2684666667,48.3177333333,13.8990666667,45.6668,20.9598
790.23,14.2252666667,47.2286,46.4293333333,25.294,7.13586666667,19.8724,48.1610666667,13.3507333333,45.0391333333,20.3590666667
790.54,14.7576666667,47.8014,46.7788666667,26.0932666667,7.66553333333,20.1772666667,48.5046666667,13.8179333333,45.3664666667,20.6087333333
790.85,14.7737333334,47.6546,46.6994333333,26.0,8.02980000001,20.0714,48.6132,13.9762666667,45.5416,20.5833333333
791.16,13.6912666667,46.6726666666,45.5837666667,24.7073333333,6.96986666667,18.9262,47.971,12.5449333333,44.5497333333,19.5996666667
791.47,14.0994666667,47.2475333333,45.8294333333,25.2518,7.08693333333,19.4316666667,48.1248,12.9379333333,44.7141333333,20.0864666667
791.78,14.5955333333,47.3851333333,46.1950666667,25.8544666667,7.59773333333,19.7251333333,48.8034,13.4020666666,45.0423333333,20.6622666667
792.08,14.3990666667,48.1481333333,46.5334666667,26.3354,7.17353333333,19.3242,49.5840666667,13.0344666667,45.822,20.6562
792.39,14.0572,47.8842,46.3014,26.4231333333,6.89686666667,19.3946,49.4636666667,12.6292,45.7848,20.3752666666
792.70,14.1380666666,47.4321333333,46.2872,26.431,7.30773333333,19.8952666667,49.2836666667,12.5482666667,45.4628,19.9934666667
793.01,14.6901333333,47.8278,46.5459666667,26.7709333333,7.73,20.4892666667,49.8760666667,12.8311333333,45.5249333333,20.2348666667
793.32,15.4604,48.249,46.6504333333,27.3994,8.57986666667,20.9534,50.6030666667,13.4758666667,45.655,20.7458
793.62,15.5944666667,48.0440666667,46.7219,27.0175333333,8.10266666667,20.8186666667,50.2404,13.5218,45.7244,20.5977333333
793.93,14.8042,47.0749333333,45.7402333333,26.0382666667,7.24973333334,20.5702,49.5108,12.8539333333,45.3127333333,20.0842666667
794.24,14.6398666667,46.1185333333,44.7450666666,25.6022666667,6.74313333332,20.2359333333,48.5468,12.39,44.6527333333,19.6878
794.55,14.9656666667,46.0037333333,44.7780666667,25.7724,6.79786666667,20.6441333334,48.6179333333,12.6579333333,44.3027333333,19.9376
794.86,14.4402666667,45.3185333333,43.8837,24.8609333333,6.61106666666,20.2474666667,48.0210666667,12.1274,43.7538666667,19.3877333333
795.16,13.4767333333,45.0015333333,43.4612333333,23.8229333333,5.6752,19.7505333333,47.6395333333,11.3314,43.4051333333,18.8214
795.47,12.5538,44.5151333333,42.7908333333,22.7377333333,4.92673333333,19.0958,47.2779333333,10.7516666667,42.8562666667,17.9981333333
795.78,12.6826,44.2626666667,42.3358,22.7198666667,5.10546666667,18.8474666667,47.1872,11.0160666667,42.6393333333,18.228
796.09,12.5982,44.5172,42.2241333333,22.5856,4.7724,18.6293333333,47.5078666667,11.0842,42.9594666667,18.4548
796.40,12.1456,43.9056,41.6480333333,21.6792,4.11066666667,18.24,46.9152666667,10.5472666667,42.6616,17.9478
796.70,12.101,43.6598666667,41.5804333333,21.3495333333,4.06653333333,18.1454,46.2292666666,10.8626,42.7788666667,18.2318666666
797.01,12.3216666667,43.6380666667,41.2797666667,21.2674666667,4.29626666667,18.3729333333,46.106,10.8288,42.4498,18.5679333333
797.32,12.0307333333,43.5023333333,41.3426333333,20.9954666667,3.98153333333,17.9477333333,46.2058,10.4026,42.0152,18.255
797.63,12.4544666667,44.1162666667,42.4884666667,21.7766,5.04486666667,18.7373333333,46.9637333333,11.2100666667,42.7298,19.0900666666
797.93,12.4675333333,44.575,43.0142333333,21.9274,5.47233333334,18.8247333333,47.3365333333,11.5450666667,43.4880666667,19.4817333333
798.24,13.2696,45.1082,43.4447333333,22.7926,5.90320000001,19.1984666667,48.028,12.1056,43.9631333333,19.9746
798.55,14.1818666667,46.0173333333,44.0469,23.703,6.69246666667,19.4406,48.7110666667,12.8254,44.6351333333,20.585
798.85,15.4072666667,46.374,44.6469666667,24.9108666667,7.88160000001,20.5152666667,48.9695333334,13.7086666667,45.2480666667,21.5968
799.16,16.1711333333,47.4132,45.9105666667,25.7014666667,8.68080000001,21.1196666667,49.9162666667,14.1119333333,46.1068666667,22.0849333333
799.47,15.0572666667,46.6339333333,45.4442666667,24.8508666667,7.93833333333,20.0392,49.4198,13.0447333333,45.3358666667,21.1013333333
799.78,14.5314,46.4858666667,45.4518,24.8394,7.73093333332,19.411,49.4780666667,12.8916,45.2677333333,20.3748666667
800.08,14.7555333333,47.0086,46.2461,25.3333333334,7.95213333332,20.1162666667,50.5982,12.7385333333,45.723,20.6221333333
800.39,14.5890666667,47.9152666666,47.2134666666,25.6295333333,7.91533333333,20.1410666667,51.2099333333,12.8819333334,46.5609333333,20.8254
800.70,15.1135333333,48.7856,47.9423333333,26.1406,8.43973333333,20.591,51.8630666667,13.2973333333,47.4234666667,21.4126
801.00,15.1228666667,48.8888666667,47.7448333333,25.7939333333,8.22886666668,20.4106666667,51.8519333333,13.1426666667,47.4807333333,21.4960666667
801.31,15.5286,49.2965333333,47.3665333333,26.1436,8.53773333334,20.7219333334,52.1104666667,13.2892,47.5430666667,21.3333333333
801.62,15.1536,49.3933333333,47.5842,25.9476666667,8.18720000001,20.6142,52.015,13.0637333333,47.8501333333,21.0635333333
801.92,14.6049333333,48.3370666666,46.4972666667,25.538,7.42653333333,20.0226,51.3769333333,12.453,47.1631333333,20.1956
802.23,13.7665333333,47.6169333333,46.0926666667,24.8574,6.59819999999,19.4375333333,51.0072666667,12.4287333333,46.4463333333,19.7642666667
802.54,12.2,46.9402666667,45.0646,23.5716,4.65013333334,18.3118,49.9962,11.1996666666,45.7913333333,18.6165333333
802.84,12.9734,47.59,44.9608333333,24.1861333333,4.92959999999,19.1628,49.7809333333,11.9718,46.2128666667,18.881
803.15,12.8666666667,47.289,44.7920333333,23.9362666667,5.0798,19.1909333333,49.1325333333,11.8786666667,45.7487333334,19.1364
803.46,13.2635333333,46.7675333333,44.7768333333,24.1599333333,5.46380000001,19.3014666667,48.6998666667,11.8976,45.5568,19.1153333333
803.76,14.1436,46.2886666667,44.7532333333,24.56,5.97993333333,20.0078666667,49.2514666667,12.3995333333,46.1884,19.7917333333
804.07,14.2597333333,46.0972666667,44.3585,24.1762666667,6.05919999999,20.0228666667,48.9824666667,12.559,45.9378666667,19.6356
804.38,14.3353333333,46.5664,44.5088,24.1696,5.70326666667,19.9846666667,49.6030666667,12.894,46.3505333333,19.4218666667
804.68,13.556,46.213,44.7653666667,23.6434666667,4.20053333333,19.3398,49.8886666666,11.9728666667,46.4359333333,18.8942666667
804.99,13.6193333333,46.3010666666,45.1608666667,23.5518666667,4.51326666667,19.5708666667,50.3934666667,12.3321333333,46.5634,19.1019333333
805.30,13.6346666667,46.3812666667,45.4101,23.266,4.7484,19.7304666667,50.1228666667,12.6277333333,46.5952666667,19.1042666667
805.60,13.8803333333,46.3812,45.1764,23.3928,5.29539999999,19.7702,50.0276666666,12.5644,46.5555333333,19.0408666667
805.91,14.507,46.4190666667,45.3892333333,24.2635333333,5.82039999999,20.3194,51.0499333333,13.3414666667,46.6027333333,19.6326
806.21,14.7212,46.4580666667,45.7640333333,24.2840666667,6.53833333333,20.3850666667,51.44,13.598,46.4338666667,19.9438
806.52,14.9578666667,46.6185333333,45.3539666667,24.3697333333,6.57053333333,20.4242,51.3484666667,13.6375333333,45.6983333334,20.2640666667
806.83,13.6253333333,45.9935333333,44.1808333333,23.3577333333,5.45833333334,18.8159333333,50.6406666667,12.9439333334,45.1257333333,19.1241333333
807.13,12.9421333333,45.705,43.6878333333,22.7383333333,5.20766666667,17.9054666667,49.9103333333,12.9013333333,44.0750666667,18.6633333333
807.44,13.5228666667,46.1311333333,44.1285333333,23.5764666667,5.85926666666,18.7639333334,50.375,13.3911333333,44.6393333333,19.11
807.74,12.8872666667,45.5018666667,43.9282333333,23.6595333333,5.5596,18.6865333333,49.3184,12.9946,43.8497333333,18.7113333334
808.05,13.7686666667,46.0702666667,43.9662666667,24.5224666667,7.51300000001,19.9919333333,49.2786,14.3974,44.1435333333,19.5408
808.35,13.5275333333,45.2104666667,43.2768333333,24.4498666667,7.75886666667,19.7169333333,48.4547333333,14.4498,43.5518666667,19.3285333333
808.66,14.2075333333,45.6536,43.6438333333,25.0654,8.28433333333,20.0489333333,49.0604,14.7304,44.0768666667,20.2124666667
808.97,14.1927333333,46.2162,43.9924333333,25.1147333333,7.95166666667,20.0331333333,49.1447333333,14.3596,44.0383333333,20.0835333333
809.27,14.2810666667,45.7604,43.9637666667,24.656,8.56220000001,19.8268666667,48.3231333333,14.2728666667,43.9472666667,20.0082
809.58,14.3036666667,45.872,44.3621333333,24.9352666667,8.10533333333,19.3558666667,48.6908666666,14.22,44.4500666667,20.4431333333
809.88,13.7636666667,45.7268,44.8571666667,24.4620666667,7.06179999999,18.7175333333,49.2403333333,13.5792,45.4544666667,19.4640666667
810.19,14.6061333333,47.2807333333,45.6163333333,24.8776,8.0642,19.8042,50.4585333333,14.615,46.3818,20.1690666667
810.49,14.4429333333,46.8832,45.6788,24.7813333333,7.94773333333,20.0090666667,50.1578666667,14.3075333333,46.5313333333,19.9638666667
810.80,12.7762666667,46.4116,45.1559,23.7393333333,6.06233333333,18.2436666667,49.8395333333,12.6155333333,46.1756,18.5175333333
811.10,12.6422666667,46.5497333333,45.0366,23.3089333333,5.65433333333,17.6642666667,50.4234,11.9318,46.9002666667,18.6180666667
811.41,11.9856,46.3502,45.3906333333,22.3888666667,3.59359999999,16.4573333333,50.5972,10.6687333333,46.8404,18.1726
811.71,11.8036666667,47.0252666667,45.7911666667,22.1835333333,2.5738,16.424,51.0864666667,9.57799999998,47.0886666667,18.1224666667
812.02,11.8195333333,47.225,46.2641333333,22.0182666666,2.56573333333,16.6292,51.8948666667,9.67253333334,47.0316666667,17.6918666667
812.32,11.68,45.9733333333,44.9013333333,21.1733333333,2.20800000001,15.872,50.9013333333,9.03466666667,46.1226666667,16.8746666667
812.63,10.8526666667,45.825,44.5571,20.1218,0.597999999992,15.0166666666,50.7087333333,7.76320000002,46.1130666666,15.8693333333
812.93,11.3454666667,45.2168666667,44.6898,20.1318666667,1.28493333333,15.6618666667,50.0495333333,7.85280000001,45.9635333333,16.167
813.24,12.0475333333,45.4458,45.1432,21.2102,2.80933333333,15.959,49.6164,8.69793333335,46.1696,17.288
813.54,11.1576666667,44.0728666667,44.5337666667,20.9967333333,2.04713333333,15.5091333333,48.1242666667,7.7062,45.0588666667,17.1704666667
813.85,10.7298666667,44.7930666667,44.1939666667,21.0784666667,1.45973333333,15.1199333333,48.1482,7.255,44.9565333333,16.1983333333
814.15,11.8800666667,44.8973333333,44.1074666667,21.8641333333,2.89626666666,15.8506,47.9093333333,8.80453333333,44.8025333333,17.2196666667
814.46,10.7458,43.0671333333,42.8377666667,20.5112,1.72146666666,14.3452,46.5728,7.35533333333,42.7856666667,15.2426
814.76,10.2928,42.0236,41.5716333333,19.8664,1.49973333333,13.5388666667,45.7422,6.73846666667,41.6846,14.4632666667
815.07,9.10793333333,41.7527333333,40.4851666667,18.3307333333,0.041599999994,12.436,45.5712666667,5.33119999999,41.2415333333,12.7908
815.37,7.95393333332,41.4966,39.7331666667,17.2788,-1.07799999999,11.3867333333,44.5736666667,4.56313333334,40.136,11.9624
815.68,7.10813333334,42.574,40.7755,17.5444,-1.71246666666,11.1362666667,45.5787333333,4.35100000001,41.0015333333,12.0624666667
815.98,7.89813333332,43.5880666667,41.9480333334,19.1295333333,-0.5308,12.1868666667,47.1869333333,5.77499999999,42.0807333333,13.2484
816.29,6.92299999999,43.8996,41.6185666667,18.9208666667,-1.48499999999,12.4571333333,47.2542,5.37393333333,42.0725333333,11.7093333333
816.59,7.54473333333,44.0324666667,41.2608666667,19.4384666667,-0.357399999999,14.0888666667,47.5447333333,6.37053333332,42.2052666667,12.7003333333
816.89,8.03213333334,44.016,41.5662666667,19.5884,-0.16066666666,14.5180666667,48.0623333333,6.6666,42.49,13.1326
817.20,10.0478666667,44.7892666667,42.6533333333,20.5076,1.82006666667,15.8716,48.8313333333,8.74526666665,43.5824,15.0383333333
817.50,10.3328,44.9696,43.2629333333,20.647,2.0722,16.662,49.0859333333,8.91700000001,44.1068666667,15.565
817.81,12.6226,48.1781333333,45.5825666667,23.5177333333,5.0292,19.7030666667,51.219,11.9208,46.6576666667,18.8304
818.11,13.9294,49.0762666667,46.4668,24.7338,7.13493333333,20.9536,51.4686666667,13.0352666667,47.3903333333,20.0340666667
818.41,15.3846666667,49.4674,47.4596,26.2799333333,9.34113333335,22.3904666667,51.3453333333,14.8402666667,48.1183333333,22.0039333333
818.72,15.9619333333,49.3832,47.9919333334,27.1512,10.3377333333,23.3406666667,51.3362666667,15.323,48.9208666666,22.9076666667
819.02,16.9678,49.7935333333,48.6024,27.8713333333,10.9578,24.3114,51.3028666667,15.7969333333,49.4551333333,23.4517333333
819.33,17.2864,50.7430666667,49.0904333333,28.1591333333,11.1192666667,24.8597333333,51.2365333333,16.0900666667,49.9352,23.7310666667
819.63,17.5421333334,51.0737333333,49.2637666667,28.1283333333,11.1913333333,24.7121333333,51.6412666667,16.6854,50.0722666667,24.3267333333
819.93,17.5321333333,51.6436666667,49.9033,28.4068666667,10.9576,24.6915333333,52.5184,16.8785333333,50.5063333334,24.3645333333
820.24,17.7303333333,52.1272,50.0982,28.7244666667,11.0673333333,24.7976,52.9095333333,17.4298,51.0212666666,24.6436
820.54,16.9236666667,51.8263333333,50.0082333333,28.5504,10.3817333333,24.5472,52.6584,16.7567333333,50.8042,24.3144666667
820.85,16.6764,51.7712666667,49.9355,28.4813333333,10.2734666667,24.3725333333,52.6348666667,16.7998666667,50.7866666667,24.2686666666
821.15,16.5375333333,51.4161333333,49.6034333333,28.3040666667,10.1435333333,24.1314666667,52.5062,16.7468666667,50.6618,24.0925333333
821.45,16.6568666667,51.7858666667,49.9705333334,28.5406,10.1686,24.3966,52.922,16.9615333333,51.0349333333,24.3139333333
821.76,16.5367333333,51.8894,50.0749666667,28.6058,10.044,24.2918666667,52.9637333333,16.8924,50.9846666666,24.2999333333
822.06,16.6245333333,52.0337333333,50.0056,28.619,10.0272,24.3028,53.0677333333,17.0042666667,51.138,24.3514666667
822.36,16.3404,51.7762666667,49.7916666667,28.2953333333,9.80419999999,24.0047333333,52.7578,16.9573333333,50.8411333333,24.2014
822.67,16.1478,51.6840666667,49.7327333333,28.2215333333,9.65933333333,23.9028,52.7865333333,16.9164,50.7336666667,24.1491333333
822.97,16.1070666667,51.6188666667,49.7057,28.3460666667,9.656,23.8612666667,52.7186666667,16.8198,50.7293333334,24.1693333333
823.27,16.1928666666,51.8143333333,49.7829,28.4974,9.73513333334,23.9676,52.7314666667,16.899,50.9044,24.2865333333
823.58,16.0907333333,51.7434,49.8511666667,28.52,9.76499999999,24.0173333333,52.583,16.8580666667,50.8243333333,24.2013333333
823.88,16.2748,51.9389333333,49.9327333333,28.6798666667,9.93793333335,24.0775333333,52.7918,17.079,50.9822666667,24.2972
824.18,16.2043333333,52.0437333333,50.0333666667,28.7768666667,9.74206666667,24.1181333333,52.8353333333,16.9914,50.9627333333,24.1028
824.49,16.251,52.2556,50.4736666667,28.9235333333,9.71260000001,24.3927333333,53.1311333333,17.0304,51.2492,24.1706
824.79,15.8011333333,51.7079333333,49.8730666667,28.5487333333,9.41266666666,23.8774,52.4396,16.7922,50.7466,23.6855333333
825.09,15.5545333333,51.1762666667,49.3456333333,28.1738,9.19693333334,23.6059333333,52.0506,16.6127333333,50.3222666667,23.1482666667
