wavelength,Back_DigBarf,Belly_DigBarf,Breast_DigBarf,Crissum_DigBarf,Crown_DigBarf,DorTail_DigBarf,Rump_DigBarf,Throat_DigBarf,WingTip_DigBarf
769.13,20.8136666667,42.7162222222,35.4426666667,30.9382222222,17.7724444445,21.46,22.1541111111,26.3252222222,20.5484444445
769.44,20.8667777778,42.8007777778,35.4967777778,30.8962222222,17.3128888889,21.2882222222,21.8147777778,26.1341111111,19.9747777778
769.76,20.2652222222,42.8788888889,35.4642222222,30.282,16.3803333333,21.1423333334,21.6857777778,25.8533333333,19.3664444444
770.07,19.4865555555,41.9582222222,34.8223333333,29.4024444444,15.3428888889,20.0878888889,20.8435555555,24.7377777778,18.3938888889
770.38,20.0341111111,42.1823333333,35.6693333333,30.1102222222,15.5984444444,20.2114444445,21.2834444445,25.0906666666,18.851
770.69,19.381,41.8791111111,35.5182222222,29.5601111111,15.0112222222,19.5674444444,20.7008888889,24.6606666667,18.6352222222
771.00,19.2295555556,42.0963333333,35.7352222222,29.4506666667,14.4413333334,19.2602222222,20.6031111111,24.4627777778,18.5618888889
771.32,19.0355555555,41.9985555556,35.6481111111,29.3286666667,14.483,19.1897777778,20.8721111111,24.3673333333,18.588
771.63,19.1158888889,41.6982222222,36.0407777778,28.9436666667,14.5148888889,19.0767777778,20.5633333333,24.28,18.435
771.94,19.2765555556,42.4701111111,36.6816666667,29.9928888889,15.186,19.6082222222,21.4877777778,25.0967777778,19.1265555556
772.25,20.1787777778,43.1274444444,37.3882222222,30.2524444444,15.8525555556,20.3065555556,21.863,25.846,19.612
772.56,20.5935555556,43.509,37.994,30.9868888889,16.086,20.311,22.2624444444,26.1974444445,19.7467777778
772.87,19.9345555556,43.0308888889,37.7124444445,30.5393333333,15.5556666667,19.518,21.9364444444,25.5065555556,19.2646666667
773.18,20.1657777778,42.9851111111,37.9518888889,31.1443333334,16.1858888889,19.6351111111,21.7661111111,25.5472222222,19.7511111111
773.50,19.9898888889,43.4207777778,38.1418888889,31.0086666667,16.5493333334,20.0738888889,22.365,25.6211111111,19.948
773.81,19.3161111111,43.4103333334,37.359,30.8034444444,16.3418888889,19.6496666667,21.8804444445,25.2218888889,19.2905555555
774.12,19.3627777778,42.8903333333,37.4464444445,30.7915555555,16.8467777778,19.9725555555,22.2221111111,25.0814444444,19.3027777778
774.43,19.2414444444,42.7595555555,36.841,30.6721111111,16.7616666667,19.7338888889,22.0926666667,24.8834444445,18.8007777778
774.74,19.3724444444,43.0194444445,36.9176666667,30.6494444444,16.601,19.7044444444,21.6452222222,25.0721111111,18.2184444445
775.05,19.6587777778,44.0732222222,37.4171111111,31.3797777778,16.9627777778,20.0388888889,22.4963333333,25.5988888889,18.766
775.36,18.3262222222,42.7758888889,36.4988888889,30.0685555555,15.6385555556,18.723,21.0138888889,24.1613333333,17.4422222222
775.67,17.7154444445,42.5393333333,36.4111111111,29.7792222222,15.2057777778,18.0817777778,20.8114444445,23.5778888889,17.1293333333
775.98,17.6982222222,43.2325555556,36.821,30.0027777778,15.3853333333,18.8083333333,20.6125555555,23.795,17.4392222222
776.30,18.1242222222,43.3267777778,37.3941111111,30.7998888889,15.9448888889,19.4094444444,20.8996666667,24.7275555555,18.0497777778
776.61,18.1793333334,43.288,37.3668888889,30.8353333333,15.6627777778,19.5114444444,21.112,25.0901111111,18.0683333333
776.92,17.8762222222,42.8666666667,37.1884444444,30.754,15.5518888889,18.8964444444,20.38,25.0943333333,17.9515555556
777.23,17.611,42.2682222222,37.7817777778,30.582,15.3004444445,19.2885555555,20.4296666667,25.242,17.9946666667
777.54,16.7208888889,42.2556666667,36.9121111111,30.4544444445,14.0097777778,18.1996666667,19.3531111111,25.0517777778,17.3418888889
777.85,16.2785555556,41.577,36.3998888889,30.1971111111,13.869,18.0506666667,18.8968888889,25.0297777778,17.0352222222
778.16,16.082,41.0667777778,36.2471111111,30.1167777778,13.8938888889,18.0784444444,18.8244444444,24.8537777778,16.8078888889
778.47,15.8616666667,40.7641111111,36.2635555555,30.1532222222,14.0313333333,18.2317777778,18.7917777778,25.0724444444,16.9516666667
778.78,17.2345555556,41.4421111111,37.116,31.0715555555,15.4468888889,19.3875555555,19.7037777778,26.2023333333,18.1038888889
779.09,16.8425555555,41.1563333334,36.37,31.2821111111,14.5097777778,18.9643333333,18.8134444445,25.4901111111,17.6068888889
779.40,15.5371111111,39.5891111111,34.7235555556,30.6145555555,13.1963333333,17.5915555555,17.6733333333,24.3892222222,16.5897777778
779.71,15.052,39.6677777778,34.1174444444,30.5271111111,13.0301111111,17.755,17.2701111111,23.9451111111,16.8161111111
780.02,14.5307777778,39.6358888889,34.2276666667,30.5872222222,12.6577777778,17.4873333334,16.7191111111,23.569,16.6351111111
780.33,14.5561111111,40.0,34.0351111111,30.6327777778,12.3444444445,17.6288888889,16.7784444444,23.2428888889,16.5232222222
780.64,14.2232222222,40.2952222222,33.451,30.3282222222,12.2018888889,16.9072222222,16.1264444445,22.8638888889,16.0838888889
780.95,15.2086666667,40.9643333333,34.834,31.3748888889,13.8355555556,18.1992222222,17.5073333333,23.9997777778,17.0073333333
781.26,16.3061111111,42.0484444444,36.0263333333,33.0154444444,14.504,19.402,18.469,25.0846666667,18.2886666667
781.57,16.5131111111,42.2941111111,36.0448888889,32.9415555556,14.7971111111,19.4046666667,18.2183333333,25.0925555556,19.0235555556
781.88,15.1867777778,40.9875555555,34.3494444445,31.8203333333,13.2647777778,17.6606666667,16.1917777778,23.7684444445,17.6164444445
782.19,15.0195555556,41.1388888889,34.1262222222,32.2388888889,13.5007777778,17.6548888889,16.1362222222,23.4505555556,17.6436666667
782.50,14.7734444444,40.8498888889,34.2037777778,32.2822222222,13.4171111111,17.407,16.0846666667,23.7256666667,17.1586666667
782.81,15.2623333333,41.331,34.6868888889,31.9684444444,14.4162222222,17.586,16.7848888889,24.2188888889,17.8792222222
783.12,15.1451111111,41.5498888889,34.849,31.5896666666,15.3276666667,17.6637777778,16.9002222222,24.6267777778,17.8347777778
783.43,15.1451111111,41.8047777778,34.705,31.6161111111,15.733,17.7153333333,17.0124444444,25.288,18.2341111111
783.74,15.3332222222,41.0168888889,34.434,31.6423333333,15.9913333333,17.9887777778,16.6382222222,25.8426666667,18.1251111111
784.05,16.4866666667,41.5317777778,35.3687777778,32.9397777778,17.3526666667,19.422,17.915,27.0242222222,19.5682222222
784.36,17.0684444444,41.8116666667,35.3077777778,33.5118888889,17.5815555556,20.192,18.4627777778,27.3203333333,19.98
784.67,16.4684444445,41.0578888889,34.4433333333,32.6426666667,17.2274444444,19.6737777778,17.3064444444,26.7071111111,19.5717777778
784.98,16.301,41.3465555556,34.5107777778,33.6418888889,17.1238888889,19.753,17.1811111111,27.0118888889,19.2615555556
785.29,17.3616666667,42.0532222222,35.7912222222,34.7125555556,18.5297777778,21.6551111111,18.7632222222,27.9502222222,20.5428888889
785.60,17.331,41.9431111111,35.5107777778,34.4722222222,18.6598888889,21.3513333333,18.459,28.3863333333,20.8933333333
785.91,19.2948888889,43.7478888889,36.9355555555,35.7601111111,20.6986666667,23.9088888889,20.3286666667,30.384,23.3865555555
786.22,19.5405555556,43.6111111111,37.5428888889,36.5064444444,20.9082222222,23.8995555556,20.0001111111,30.6837777778,23.3121111111
786.53,18.7634444445,43.0501111111,37.0477777778,35.9408888889,19.4231111111,23.361,19.5614444444,29.9807777778,23.361
786.84,19.8462222222,43.3136666667,37.1614444445,36.342,20.251,23.851,20.3234444444,29.8683333333,23.7265555556
787.14,20.131,44.0594444444,38.0463333333,36.2463333333,20.4432222222,23.5745555556,20.2455555556,30.0457777778,24.1885555555
787.45,20.1656666667,44.4025555555,38.275,35.9038888889,20.2601111111,23.1034444445,19.8614444445,29.6504444445,23.4077777778
787.76,19.7908888889,44.3926666667,37.7611111111,35.3091111111,20.1737777778,22.3981111111,19.2841111111,29.1848888889,23.2982222222
788.07,19.996,44.8732222222,38.0616666667,35.9273333333,20.6903333333,22.7023333333,20.19,29.6261111111,23.4885555556
788.38,19.949,44.679,37.9714444444,35.8,20.7646666666,22.7317777778,20.3671111111,29.3678888889,23.7512222222
788.69,19.8986666667,44.6777777778,37.8588888889,35.4034444444,20.8524444444,22.5063333333,20.4972222222,29.6498888889,24.0791111111
789.00,19.925,44.394,37.9577777778,35.3267777778,20.6234444445,22.9914444444,20.5931111111,29.5284444444,23.8515555555
789.31,19.3411111111,43.3566666667,37.5037777778,34.8646666667,20.1067777778,21.8193333333,19.9557777778,28.8406666667,23.1085555555
789.62,20.4516666667,44.0577777778,38.0443333333,35.582,20.8995555555,22.4967777778,20.7976666667,29.9044444445,23.7788888889
789.92,21.1707777778,44.3332222222,38.7018888889,36.245,21.6864444444,22.9905555556,21.4033333334,30.007,24.2036666667
790.23,20.1087777778,43.2235555556,37.8987777778,35.262,20.7858888889,22.0171111111,20.6011111111,29.6503333333,23.5972222222
790.54,20.918,43.1708888889,38.0877777778,36.188,20.9693333333,23.2901111111,22.1504444445,30.078,24.4505555555
790.85,20.9311111111,42.4136666667,37.3735555556,36.093,20.3998888889,23.0655555556,21.8577777778,29.5115555556,24.5964444444
791.16,20.8092222222,42.3465555556,37.5078888889,36.0735555556,20.4345555555,23.5924444444,22.0615555556,29.8866666667,24.8126666667
791.47,20.5151111111,42.0182222222,37.0047777778,34.7933333333,20.5366666667,23.6392222222,21.6748888889,29.3612222222,24.7986666667
791.78,21.0268888889,42.011,37.1116666667,34.9023333333,21.2295555555,24.2183333334,22.0726666667,29.8111111111,25.2
792.08,20.665,41.9815555556,37.0555555555,34.8133333333,20.2451111111,23.901,21.2723333333,29.7216666666,24.4202222222
792.39,21.1192222222,42.9046666667,37.6651111111,35.1487777778,20.6366666666,24.2674444444,22.0154444445,30.1505555555,24.9338888889
792.70,20.6298888889,42.8873333333,37.3844444444,34.3518888889,20.2434444445,24.2711111111,21.7304444445,29.7507777778,24.6457777778
793.01,18.7685555556,41.5504444444,35.8343333333,32.583,18.578,23.425,20.6145555555,28.26,23.4845555556
793.32,19.0983333333,41.0958888889,35.4988888889,32.4223333333,18.9564444444,23.725,20.4353333333,28.4938888889,23.441
793.62,19.4154444444,41.3347777778,35.325,33.0421111111,19.8346666667,24.7612222222,20.8594444444,28.9424444444,23.7828888889
793.93,19.0557777778,41.1506666667,35.2005555555,33.3681111111,20.0185555556,24.4954444445,20.2621111111,28.636,23.6485555555
794.24,19.7793333333,42.024,35.8775555556,33.7047777778,20.815,25.5205555555,21.3215555556,29.821,24.2372222222
794.55,19.7025555556,41.8453333333,36.182,33.7421111111,20.5537777778,25.4795555555,20.6787777778,29.622,24.1515555555
794.86,19.6983333333,41.8293333333,36.7134444445,34.7608888889,20.4636666666,25.8651111111,20.6692222222,29.8732222222,24.3118888889
795.16,19.792,41.8671111111,36.6452222222,34.3618888889,19.8825555556,25.7036666667,20.8771111111,29.9197777778,24.4376666666
795.47,21.3092222222,43.0913333333,37.6457777778,35.3795555556,21.7051111111,26.6668888889,22.4093333333,30.4508888889,26.1056666667
795.78,21.4892222222,42.9041111111,38.0923333334,36.0635555556,21.7655555555,26.811,22.3707777778,30.5394444444,26.7262222222
796.09,22.0098888889,43.086,38.268,36.846,21.9571111111,26.7111111111,23.135,30.5103333333,27.1357777778
796.40,22.5121111111,43.1502222222,38.3245555555,37.2683333333,22.16,27.089,23.2887777778,29.9472222222,27.1304444444
796.70,22.411,43.4372222222,38.0128888889,37.3936666667,21.6872222222,27.1428888889,23.2083333333,30.448,27.0171111111
797.01,21.7271111111,43.1416666667,37.6614444445,36.6063333333,20.2305555556,25.8721111111,21.8775555556,29.382,25.6567777778
797.32,22.2545555556,43.2934444445,38.0982222222,36.2158888889,20.727,26.3417777778,22.4051111111,30.3215555556,25.8147777778
797.63,21.2431111111,42.6403333333,37.9097777778,35.6105555556,19.8241111111,25.5335555556,21.5511111111,29.813,25.7865555556
797.93,20.8074444444,42.4203333333,37.2837777778,34.5083333333,19.5342222222,24.7795555556,21.4386666667,29.5571111111,25.1713333333
798.24,21.4691111111,42.96,38.0157777778,34.5556666667,20.1483333333,25.0601111111,22.4842222222,30.3973333333,25.6056666667
798.55,20.7807777778,42.2821111111,38.0241111111,34.1762222222,19.5385555556,24.4067777778,21.6456666666,29.5964444445,24.6175555556
798.85,19.7846666667,41.1792222222,37.4828888889,33.0726666667,18.0727777778,23.424,20.4874444444,28.8435555556,23.2878888889
799.16,19.0227777778,40.7097777778,36.4632222222,32.0302222222,17.2543333333,22.4432222222,19.9185555556,28.1557777778,22.0826666667
799.47,18.6971111111,40.1214444444,36.7274444445,32.1782222222,16.8631111111,22.508,19.2331111111,28.1171111111,22.0078888889
799.78,19.4413333333,40.6055555556,37.4185555555,32.2751111111,17.2881111111,22.5912222222,19.4783333333,28.7805555555,22.2467777778
800.08,20.9835555555,41.8928888889,39.2916666667,33.2344444445,18.3698888889,23.5971111111,20.9341111111,29.0227777778,23.3988888889
800.39,22.3213333333,42.9934444445,40.3894444444,33.5813333333,20.176,24.938,22.2717777778,30.5678888889,24.9876666667
800.70,20.969,42.3902222222,39.8321111111,32.6873333333,18.7467777778,23.6564444445,21.3308888889,29.0567777778,23.7724444445
801.00,21.5041111111,42.9822222222,40.0574444444,32.6153333333,19.2192222222,24.7027777778,21.674,28.5676666667,23.7758888889
801.31,21.5983333333,42.3071111111,40.2763333333,33.1874444444,18.1864444445,24.1868888889,21.3858888889,27.5321111111,23.6956666667
801.62,21.4607777778,42.5947777778,39.2084444445,32.3541111111,16.8775555556,23.4463333333,20.2094444444,26.5605555556,22.8477777778
801.92,21.0017777778,42.8872222222,37.991,30.7518888889,16.2315555555,22.5026666667,19.5424444444,26.0521111111,22.9938888889
802.23,21.5825555556,43.0678888889,38.0335555556,31.0944444444,17.1324444444,23.2513333333,20.5674444444,26.7277777778,23.6407777778
802.54,22.7406666667,43.968,39.3584444444,31.6802222222,17.5283333333,23.5534444444,21.7737777778,27.3785555556,24.0157777778
802.84,22.4597777778,44.4024444444,38.3927777778,30.0768888889,16.8692222222,22.9768888889,21.7331111111,26.6946666666,23.1725555556
803.15,22.1667777778,44.2504444445,38.4177777778,29.5233333333,16.9714444445,22.8595555555,22.2776666667,26.6555555556,23.6215555556
803.46,20.2935555556,42.4318888889,36.7995555556,27.8266666667,15.234,20.5172222222,20.5308888889,25.0313333333,21.0901111111
803.76,19.7266666666,41.4748888889,36.1913333333,27.534,13.9553333333,19.7266666667,20.4516666667,23.8951111111,20.5215555556
804.07,20.8194444444,42.7916666667,36.6388888889,27.7083333333,14.5,20.0416666667,20.8611111111,24.2083333333,21.1805555556
804.38,19.8073333333,41.9877777778,35.3572222222,27.373,13.903,18.3975555556,20.2958888889,23.3808888889,20.1424444444
804.68,20.3841111111,42.2222222222,34.4032222222,27.1055555556,14.4032222222,18.9161111111,20.2332222222,23.4704444444,20.0822222222
804.99,20.5635555556,41.3566666667,34.7088888889,27.7912222222,14.725,19.4578888889,20.6312222222,23.4762222222,20.577
805.30,21.4677777778,43.0313333333,36.7764444444,29.7256666667,15.6105555555,20.6721111111,22.3044444444,24.4992222222,20.9191111111
805.60,20.7378888889,42.3523333333,36.3162222222,28.9935555556,14.108,19.5505555556,21.2606666667,22.9714444444,19.7623333333
805.91,18.8205555556,40.8197777778,35.09,27.7568888889,13.7598888889,18.9043333333,19.0017777778,21.776,18.9738888889
806.21,17.9324444444,39.086,34.8524444444,27.4541111111,13.4037777778,18.2137777778,18.2417777778,20.9424444444,18.0168888889
806.52,16.9298888889,38.7108888889,33.6178888889,27.1445555556,12.3062222222,17.5841111111,18.0822222222,21.5393333333,17.314
806.83,17.9432222222,39.7518888889,34.0464444444,27.8417777778,13.2506666667,18.9132222222,19.1984444444,22.7072222222,18.5423333333
807.13,18.1595555556,39.3482222222,34.4384444444,27.3184444444,12.9055555555,19.2793333333,19.2075555555,22.0068888889,18.174
807.44,17.0588888889,37.9546666667,33.9752222222,26.715,12.3804444445,18.2285555556,19.0415555555,21.5661111111,17.501
807.74,18.3006666667,39.4915555556,36.369,28.032,13.5365555556,19.2447777778,20.4792222222,23.6602222222,18.8526666667
808.05,19.3658888889,41.1544444444,38.5973333333,29.3555555556,14.8796666667,20.7717777778,22.4763333333,25.542,20.323
808.35,17.8471111111,41.7216666667,38.2908888889,29.0997777778,13.8024444444,19.5781111111,22.3166666667,24.6458888889,19.2476666666
808.66,16.9335555555,39.4224444444,36.3151111111,27.3854444444,11.6448888889,18.5498888889,20.496,23.1011111111,17.7496666666
808.97,17.7958888889,39.8374444444,36.8261111111,28.7413333333,12.8124444444,19.0906666667,21.2437777778,24.5858888889,18.6993333333
809.27,19.2225555556,40.8937777778,37.8175555556,29.4918888889,12.3813333333,19.7888888889,23.4311111111,24.9156666667,19.6053333333
809.58,20.2313333333,43.0092222222,39.1202222222,29.9692222222,13.1016666667,20.8335555556,24.5371111111,25.7407777778,20.8024444445
809.88,21.2858888889,43.7844444444,40.7766666667,30.6476666667,14.1652222222,22.1607777778,24.954,25.3835555556,21.6851111111
810.19,20.9912222222,43.4658888889,41.1142222222,30.3658888889,13.5574444444,22.1275555556,24.2741111111,24.4477777778,20.7858888889
810.49,20.5702222222,44.5415555556,41.5452222222,31.4545555556,13.2813333333,21.5581111111,24.7326666667,25.2995555556,20.9588888889
810.80,22.5476666667,45.7946666667,42.6711111111,33.2845555555,14.9014444444,23.9303333333,26.0127777778,25.9312222222,22.141
811.10,21.833,43.2927777778,40.1134444444,31.1598888889,13.4143333333,23.0495555556,24.704,23.4548888889,20.0322222222
811.41,20.2595555556,42.648,39.5708888889,30.4391111111,11.8094444445,21.7232222222,22.8876666667,21.8895555556,18.43
811.71,20.6695555555,41.7596666667,39.4792222222,29.3224444445,12.3402222222,21.4458888889,22.5941111111,21.6236666667,17.3864444445
812.02,21.4836666667,42.9993333333,40.9281111111,30.1061111111,14.4347777778,22.3988888889,24.0205555556,22.8645555555,18.4972222222
812.32,21.0482222222,44.031,40.6084444444,29.9436666667,13.9055555555,22.553,24.2394444445,21.3954444445,18.1878888889
812.63,19.8088888889,42.8355555556,39.2324444444,28.8587777778,13.7924444445,21.7866666667,23.2611111111,21.1162222222,17.2112222222
812.93,19.608,42.2323333333,37.9421111111,29.043,13.3062222222,20.714,22.9932222222,20.5798888889,16.0047777778
813.24,18.4023333333,41.0428888889,37.1533333333,28.1876666667,12.3495555556,19.6754444444,21.5244444445,19.6231111111,14.1112222222
813.54,17.527,41.3442222222,37.0607777778,29.1218888889,11.9535555556,19.3368888889,20.8243333333,19.8567777778,13.6201111111
813.85,18.7702222222,42.125,37.756,29.6475555555,13.3046666667,20.4243333334,21.9885555556,19.9207777778,14.0597777778
814.15,18.147,42.5255555556,38.4504444444,29.8975555556,13.4685555556,19.8282222222,21.6191111111,21.4182222222,13.7244444445
814.46,17.631,44.3893333333,39.2836666667,31.1113333333,13.9577777778,19.9815555556,21.6344444444,23.0668888889,14.8576666667
814.76,16.7207777778,43.8152222222,38.4574444444,29.7554444444,13.9161111111,19.2197777778,21.1433333333,21.9164444445,14.0777777778
815.07,16.7018888889,43.4744444445,38.3246666667,30.1941111111,14.1446666667,19.7883333333,21.4638888889,21.7811111111,15.3614444444
815.37,16.2175555556,42.7188888889,37.313,29.9525555556,14.2277777778,19.4752222222,19.9331111111,20.4261111111,14.0867777778
815.68,16.5184444445,42.5604444444,37.3278888889,29.5307777778,15.1228888889,20.2512222222,19.8847777778,20.7047777778,13.8495555556
815.98,15.3777777778,42.9155555556,36.9955555556,29.0844444445,13.8488888889,18.9688888889,18.4177777778,19.0755555556,12.2488888889
816.29,15.0907777778,43.0038888889,38.1775555556,29.2095555555,14.0824444444,19.791,18.2605555556,19.8632222222,12.2096666667
816.59,14.3086666667,42.9974444444,37.5491111111,29.5461111111,13.8263333334,19.1318888889,18.8817777778,19.5071111111,12.1293333333
816.89,14.4597777778,43.5514444445,37.4547777778,28.5763333333,14.2194444444,19.32,18.8905555555,18.839,13.0687777778
817.20,11.4463333333,41.7964444445,34.3386666667,25.9093333334,11.882,17.0102222222,15.8706666667,16.407,10.5413333333
817.50,10.9472222222,41.6746666667,33.2513333333,25.3524444444,11.1111111111,16.7814444445,15.1098888889,15.4375555555,11.1111111111
817.81,10.9993333333,41.8864444444,33.733,25.3396666667,11.5427777778,16.7706666667,15.3955555556,14.7082222222,11.1911111111
818.11,11.9035555556,42.6848888889,34.6964444445,26.8665555556,12.0461111111,17.6097777778,16.2625555556,15.8663333333,12.284
818.41,13.8205555555,44.3532222222,36.1794444445,28.9954444444,14.3834444444,19.0716666667,17.8994444445,18.7367777778,14.5662222222
818.72,15.6298888889,45.7315555556,37.8664444444,31.074,15.9016666667,21.4357777778,20.2061111111,21.4212222222,16.8453333333
819.02,15.9533333333,46.3922222222,38.5733333333,32.3455555556,16.104,21.3031111111,20.8231111111,22.3185555556,17.6268888889
819.33,18.5747777778,46.8477777778,39.8671111111,34.3358888889,18.3454444444,23.8042222222,22.6692222222,25.4831111111,20.0362222222
819.63,19.475,47.1305555556,39.7743333333,34.8697777778,19.3527777778,24.9491111111,23.0261111111,26.5058888889,21.4491111111
819.93,20.5321111111,46.6115555556,39.7506666666,35.1657777778,19.4194444445,24.8076666667,22.9835555556,26.916,22.08
820.24,20.8097777778,46.3395555556,39.4517777778,35.0744444444,19.5302222222,24.327,23.278,27.4734444445,22.3131111111
820.54,21.9456666667,46.7266666667,40.6975555556,35.7683333333,20.8163333334,24.9926666667,24.075,28.4393333333,23.7222222222
820.85,22.0917777778,46.8511111111,40.4933333333,35.765,20.9286666667,24.9147777778,24.0423333333,28.6503333333,23.4507777778
821.15,21.646,46.0262222222,39.5604444444,35.2226666667,20.3633333333,24.2633333333,23.4486666667,28.276,22.9113333333
821.45,21.6307777778,45.9,39.4591111111,35.3152222222,20.4938888889,24.1463333333,23.4856666667,28.4748888889,23.0518888889
821.76,21.2925555555,45.8526666667,39.4873333333,35.15,20.1451111111,24.0035555556,23.3382222222,28.2883333333,22.8243333333
822.06,21.1271111111,45.6683333334,39.298,34.9663333333,19.9457777778,23.5517777778,23.2217777778,28.088,22.7665555556
822.36,20.8963333334,45.2406666667,38.9531111111,34.584,19.7053333333,23.338,22.8678888889,27.9078888889,22.567
822.67,20.7485555555,45.2793333333,38.7666666667,34.434,19.5621111111,23.2157777778,22.8061111111,27.7197777778,22.5311111111
822.97,20.7545555556,45.341,38.7584444444,34.3524444444,19.5911111111,23.045,22.9101111111,27.5643333333,22.6428888889
823.27,20.7561111111,45.5432222222,38.8683333333,34.3784444444,19.8092222222,23.2638888889,23.017,27.6621111111,22.7888888889
823.58,20.795,45.4932222222,39.0348888889,34.3786666667,19.9887777778,23.5631111111,23.1382222222,27.8142222222,22.9788888889
823.88,20.9458888889,45.6321111111,39.02,34.5953333333,20.088,23.995,23.3072222222,28.0011111111,23.1794444444
824.18,20.4654444444,45.3284444445,38.8288888889,34.5471111111,19.748,23.9481111111,23.1028888889,27.6322222222,23.1103333333
824.49,20.8627777778,45.8681111111,39.457,35.186,20.1381111111,24.4692222222,23.6844444445,28.0113333334,23.7361111111
824.79,20.5764444444,45.8363333333,39.277,34.8848888889,20.0686666667,24.8931111111,23.6234444444,28.0011111111,23.6893333333
825.09,20.7334444445,45.8263333333,38.9066666667,34.6338888889,20.383,25.1385555556,23.8884444444,28.0191111111,23.8124444444
825.39,20.5485555556,45.7942222222,38.4406666667,34.4457777778,20.3055555556,25.1267777778,23.5881111111,27.8748888889,23.6313333333
825.70,20.7656666667,46.1664444445,38.5556666667,34.8241111111,20.7768888889,25.5363333333,23.8593333333,28.0093333333,23.8935555556
826.00,20.7825555556,46.1277777778,38.5346666667,34.7266666667,20.951,25.6936666667,23.8765555556,27.9404444444,23.9926666667
826.30,20.5314444444,45.8582222222,38.229,34.4644444444,20.6374444445,25.5567777778,23.4065555556,27.6541111111,23.536
826.61,21.0193333333,46.6,38.7994444444,34.8396666667,21.0075555555,25.9438888889,23.842,28.3315555556,24.0858888889
826.91,21.137,46.8921111111,38.5061111111,35.2626666667,20.908,26.2855555555,24.079,28.4801111111,24.3323333333
827.21,20.9632222222,46.8462222222,38.1798888889,35.4054444444,20.6576666667,25.9626666667,23.8417777778,28.5663333334,24.0313333333
827.51,21.9218888889,47.3923333333,38.8981111111,35.8765555556,21.6583333334,26.6225555556,24.9311111111,29.644,24.9678888889
827.82,21.8377777778,47.5011111111,38.7672222222,35.8581111111,21.7288888889,27.0345555556,24.6891111111,30.0138888889,24.939
828.12,22.9387777778,48.4455555555,39.4431111111,36.6991111111,22.5872222222,27.8047777778,25.4256666667,31.0557777778,25.9866666667
828.42,22.9498888889,48.3084444444,39.4674444444,37.4591111111,22.3821111111,28.116,24.9291111111,31.3468888889,26.3262222222
828.72,24.2474444444,49.8053333333,40.8386666667,38.5831111111,23.747,30.1404444445,26.5823333333,32.8171111111,27.9406666667
829.02,24.5788888889,50.5017777778,41.4068888889,39.4693333333,24.0115555555,31.352,27.2933333333,33.8832222222,28.6201111111
829.33,24.6752222222,50.7951111111,41.5454444444,40.0331111111,24.0934444445,31.6558888889,27.516,34.8072222222,28.7956666667
829.63,25.6535555555,52.0262222222,42.8104444445,42.1786666667,25.3702222222,33.0827777778,29.3137777778,36.612,30.0761111111
829.93,26.0491111111,52.0386666667,42.358,43.3356666667,26.2517777778,34.7043333333,29.9355555556,37.6608888889,30.651
830.23,26.2543333333,51.8605555556,42.3568888889,43.5237777778,26.6043333333,34.3574444445,29.9365555556,37.7803333333,30.7402222222
830.54,26.563,53.0712222222,43.011,44.4306666667,27.3683333333,35.9404444445,31.2586666667,38.9571111111,31.8318888889
830.84,25.974,52.2078888889,41.5874444444,44.228,27.1427777778,35.3246666667,29.9133333333,38.124,31.2986666667
831.14,26.5096666667,52.3468888889,42.0344444444,43.6737777778,27.8268888889,35.0847777778,30.461,38.1954444445,32.1003333333
831.44,26.0541111111,51.6825555556,41.9585555556,43.483,28.0044444444,34.4595555556,30.2156666667,37.591,31.1771111111
831.74,26.926,51.9707777778,42.2832222222,42.7028888889,28.8837777778,35.0241111111,31.4391111111,37.872,31.8714444444
832.04,25.0302222222,49.9877777778,41.1765555556,40.7647777778,26.6764444444,32.4133333333,28.7823333333,35.7783333333,30.2225555556
832.35,25.5851111111,50.2044444444,41.4564444444,40.3885555556,26.4372222222,31.7314444444,28.7547777778,35.9351111111,30.4024444444
832.65,25.8837777778,50.5997777778,41.2774444444,40.5936666667,26.589,31.8812222222,28.9773333334,35.669,30.85
832.95,26.1843333333,50.5443333333,41.2177777778,40.0704444444,26.3115555556,31.7346666666,28.5476666667,35.9615555555,31.2443333334
833.25,25.3158888889,49.7925555556,40.7468888889,38.5682222222,24.9104444444,30.0036666667,27.7212222222,34.5028888889,30.2208888889
833.55,25.4315555555,49.6517777778,40.4394444445,38.2154444444,24.835,30.2684444445,27.4478888889,34.2916666667,30.3046666667
833.85,24.7384444444,49.026,39.2316666666,37.3016666667,23.6382222222,29.1487777778,26.5152222222,33.2431111111,29.5093333333
834.16,25.4423333333,49.549,39.9947777778,37.8362222222,23.841,30.007,27.4151111111,33.802,30.5378888889
834.46,26.1873333334,50.338,40.4705555555,38.659,24.0155555556,30.72,28.0165555556,34.3156666667,31.1073333333
834.76,26.9947777778,51.1352222222,40.719,38.2541111111,23.8345555555,31.2483333333,28.6997777778,34.6398888889,31.8877777778
835.06,27.1695555555,51.905,41.0732222222,39.0185555555,23.1996666667,31.3185555555,28.5557777778,34.8793333333,32.1363333333
835.36,28.822,53.1224444445,42.2097777778,40.9252222222,24.9371111111,32.8321111111,30.4824444445,36.3931111111,33.7511111111
835.66,29.2134444444,53.978,42.2313333333,40.8352222222,25.5475555555,33.2198888889,30.8364444444,36.2501111111,34.6725555556
