wavelength,Back_HemGuif,Belly_HemGuif,Breast_HemGuif,Crissum_HemGuif,Crown_HemGuif,DorTail_HemGuif,Patch10_HemGuif,Patch11_HemGuif,Rump_HemGuif,Throat_HemGuif,WingTip_HemGuif
637.23,17.5875333333,51.6837333333,45.7218,38.2119333334,17.9622,18.1051666667,28.6186,34.6266,23.07,44.7530666667,17.9448666667
637.56,17.6478,51.6382333333,45.7189333333,38.229,17.9567333333,18.1104666667,28.6906666667,34.6274666667,23.0742,44.7348,17.9878
637.90,17.6280666667,51.7152666667,45.7254,38.2735333333,17.9322666667,18.0816,28.6724,34.6387333333,23.0841333333,44.7649333333,17.964
638.23,17.5505333333,51.6204666667,45.6687333333,38.2056,17.8294,18.0167666667,28.5949333333,34.5242666667,22.9902,44.6977333333,17.8426666667
638.56,17.5755333333,51.6304333333,45.8005333333,38.3400666667,17.8854666667,18.0766,28.671,34.5470666667,23.0036,44.7944666667,17.9202666667
638.89,17.6247333333,51.5669,45.8201333334,38.366,17.9178666667,18.1403333333,28.6848666667,34.5827333333,23.0103333333,44.8638666667,17.9728
639.22,17.5151333333,51.4709333333,45.7177333333,38.283,17.8344666667,18.0242666667,28.6243333333,34.4769333334,22.9282,44.812,17.9004
639.55,17.4876666667,51.4604,45.7597333333,38.3023333333,17.8468,18.041,28.6115333333,34.5149333333,22.908,44.8015333333,17.896
639.88,17.4392,51.31,45.6457333333,38.2318,17.8180666667,18.0516,28.5544,34.4723333334,22.8700666667,44.7200666667,17.8820666667
640.21,17.3403333333,51.132,45.4855333333,38.0736,17.6628,17.9598,28.4626666667,34.3241333333,22.7669333333,44.5838,17.7612
640.54,17.313,51.1708666667,45.4917333333,38.0826,17.6828,17.9506666667,28.4716666667,34.3602,22.6943333333,44.5936666667,17.7198
640.87,17.4124,51.2134666667,45.5727333333,38.1674,17.7696666667,18.0121333333,28.5139333333,34.4486666667,22.8444,44.6923333333,17.774
641.20,17.4468,51.2060333333,45.5552,38.1380666667,17.8136,18.0537333333,28.4990666667,34.4105333333,22.8328,44.6177333333,17.7498666667
641.53,17.6485333333,51.2875,45.7169333333,38.2278666667,17.9941333333,18.2978666667,28.6361333333,34.5831333333,22.9928666667,44.7507333333,17.9560666667
641.87,17.7411333333,51.3414666667,45.7837333333,38.2722666667,18.1032666667,18.4079666666,28.7478,34.6830666667,23.088,44.8120666667,18.0996666667
642.20,17.8136,51.3781333333,45.7562666667,38.2548,18.1526,18.4912333333,28.7804666667,34.7386,23.1786,44.8382,18.1610666667
642.53,17.7838666667,51.3995,45.7722,38.3240666667,18.116,18.4802,28.8066,34.7290666667,23.2133333333,44.8443333333,18.1336
642.86,17.8439333333,51.4884666667,45.8727333334,38.4292,18.1546,18.5841666667,28.8771333333,34.8220666667,23.3110666667,44.9638666667,18.2250666666
643.19,17.9990666667,51.7397,46.0236,38.6158,18.3511333333,18.7645666667,29.0744666667,34.9844666667,23.4626,45.2004666667,18.4030666667
643.52,17.9042666667,51.6696333333,45.9591333333,38.4628,18.2198,18.6334333333,29.0241333333,34.8704666667,23.3750666667,45.1154,18.3046666666
643.85,17.9064,51.6887666667,45.9930666667,38.5362,18.2238666667,18.6554666667,29.0045333333,34.8941333333,23.3578666667,45.0949333333,18.2998666667
644.18,18.0008,51.8354666667,46.2196666666,38.6235333333,18.3134,18.7654,29.1358,35.0295333333,23.5155333333,45.1615333333,18.4562
644.51,17.9556666667,51.8244666667,46.1898,38.6256,18.311,18.7591333333,29.1406,34.9591333333,23.4662,45.1164666667,18.4719333333
644.84,17.9622666667,51.9537666667,46.3674,38.7374,18.3817333333,18.8714333333,29.3022,35.0702,23.5934666667,45.263,18.6121333333
645.17,17.8816666667,51.8823333333,46.2368,38.6524,18.2455333333,18.7666666667,29.1763333333,34.996,23.5034,45.1184666667,18.5666666667
645.50,17.9821333333,51.9815333333,46.2356666667,38.8053333333,18.3346666667,18.8617333333,29.2812,35.0748,23.5662,45.2227333333,18.6522666667
645.83,18.0068,52.0218,46.307,38.8278,18.3640666667,18.8953333333,29.3341333333,35.1557333333,23.5639333333,45.2095333333,18.7048
646.16,18.0256,52.0992,46.3895333333,38.8548666667,18.4326666667,18.9371333333,29.4380666667,35.208,23.5948666667,45.3112,18.7679333333
646.49,18.1255333333,52.2292333333,46.5214,38.9265333333,18.5522,19.025,29.5176666667,35.3258,23.6182666667,45.3554,18.8173333333
646.82,17.8984,51.8810333333,46.2076,38.6674666667,18.3278666666,18.7499,29.2966666667,35.0977333333,23.376,45.0591333333,18.5996666667
647.15,17.9805333333,52.0326333333,46.3027333333,38.7563333333,18.4507333333,18.7543,29.3104,35.1684666667,23.3852,45.1093333333,18.6541333333
647.48,17.943,52.0084,46.2535333333,38.7082666667,18.4484666667,18.8068333333,29.3684,35.1339333333,23.3808666667,45.0976,18.6314666667
647.81,17.8308666667,51.8315333333,46.0216666667,38.5558666667,18.3164,18.7043333333,29.2235333333,34.9338666667,23.2539333333,45.0086,18.5448
648.14,17.8229333334,51.8829666667,46.0618,38.5405333333,18.2456,18.689,29.2558,34.943,23.229,44.9962,18.5179333333
648.47,17.8748,51.9728666667,46.0902666667,38.6031333333,18.2114,18.7043,29.2437333333,34.9316,23.2158,45.0372666667,18.4800666667
648.80,17.8628666667,51.9289666667,46.1076666667,38.6042,18.2064,18.6536,29.2956,34.8826,23.1664666667,45.0175333333,18.4186666667
649.13,17.7106666667,51.9133333333,46.0520666667,38.4916666667,18.0144,18.5077,29.1686,34.7786666667,23.0511333333,44.9432666667,18.2620666667
649.46,17.716,51.9226666666,46.0376666667,38.5646666667,18.0002,18.4992666667,29.1916666667,34.7457333333,23.1006666667,44.9943333333,18.262
649.79,17.7071333333,51.8880333333,45.9768,38.529,17.9852666667,18.5152333333,29.1074666667,34.7942666667,23.1179333333,44.9333333333,18.2436
650.11,17.6084666667,51.7108333333,45.7894666667,38.3965333333,17.9258666667,18.4938666667,29.0242666667,34.6883333333,23.1010666667,44.8191333333,18.1888
650.44,17.7301333333,51.8580666667,45.9262,38.4516,18.0112,18.6118,29.0949333333,34.7535333333,23.2152,44.9124666667,18.3073333333
650.77,17.7544666667,51.7641333333,45.8802,38.4717333333,18.0128666667,18.7002,29.1202,34.772,23.2532,44.9336666667,18.3807333333
651.10,17.7298666667,51.8019,45.9084666667,38.3947333333,17.9992666667,18.6278666667,29.0498666667,34.7524666667,23.1948,44.8870666667,18.3586
651.43,17.7655333333,51.8159,45.9316,38.4724,17.9674,18.6647333333,29.0921333333,34.8262666667,23.2390666667,44.8837333333,18.3704
651.76,17.7633333333,51.7434666666,45.8738666667,38.4601333333,18.0137333333,18.6815333333,29.1268666667,34.8543333333,23.2663333333,44.8716666667,18.3671333333
652.09,17.6608,51.3866333333,45.6336,38.2421333333,17.9328,18.5383666667,28.9025333333,34.6915333333,23.1081333333,44.6672666667,18.2562
652.42,17.6809333333,51.4498666667,45.6534,38.3356666667,17.9849333333,18.5730666667,28.9308666667,34.6914,23.1992,44.7088,18.288
652.75,17.6,51.2885333333,45.5324,38.2314666667,17.9261333333,18.5093666667,28.8371333333,34.5791333333,23.1277333334,44.541,18.2465333333
653.08,17.6077333333,51.4032333333,45.6142,38.2139333333,17.904,18.5452333333,28.8488666667,34.6353333333,23.1548666667,44.5842666667,18.2325333333
653.41,17.5820666667,51.4569666667,45.6444666667,38.2132,17.8858666667,18.5579,28.8850666667,34.6086666667,23.1231333333,44.5266,18.227
653.74,17.701,51.6652333333,45.874,38.3913333333,17.9676,18.5733666667,29.0021333333,34.7158,23.1768,44.6964,18.2872
654.06,17.6744666667,51.6315333333,45.8884,38.3802666667,17.9518666667,18.5456333333,28.9779333333,34.7115333334,23.1545333333,44.6412,18.2584666667
654.39,17.6434666667,51.587,45.9083333333,38.2958666667,17.9512666667,18.5052666667,28.9785333333,34.7003333333,23.1786,44.6102666667,18.2119333333
654.72,17.6674,51.4897,45.8492,38.2851333333,17.9269333333,18.5053,28.9756666667,34.7084666667,23.1988,44.5647333334,18.2066
655.05,17.6225333333,51.5457333333,45.9331333333,38.2931333333,17.9332,18.4624666667,28.9741333333,34.6717333333,23.1601333333,44.5946666667,18.2250666667
655.38,17.5464,51.5436,45.9827333333,38.2841333333,17.8124666667,18.3710666667,28.8466,34.6076,23.0788666667,44.6003333333,18.1996666667
655.71,17.5458666667,51.7385666667,46.1048666667,38.4261333333,17.8592666667,18.4132666667,28.9632666667,34.663,23.1112666667,44.7029333333,18.2398666667
656.04,17.6025333333,51.7948666667,46.1602,38.4232666667,17.9032,18.4932333333,29.0194666667,34.7272,23.1162666667,44.7857333333,18.3567333333
656.37,17.7554,51.8961666667,46.2848666667,38.5568666667,18.0633333333,18.6545,29.1842666667,34.8983333333,23.32,44.9357333334,18.5196666667
656.69,17.7040666667,51.7896666667,46.1403333333,38.5332,18.0902,18.5994666667,29.152,34.814,23.2502666667,44.8824,18.5718
657.02,17.7128666667,51.8245666667,46.2077333333,38.5691333333,18.08,18.6336333333,29.177,34.8337333333,23.3072666667,44.9660666667,18.5739333333
657.35,17.6841333333,51.7474,46.1053333333,38.4766666667,18.0265333333,18.6661333333,29.157,34.8137333334,23.2619333333,44.863,18.604
657.68,17.8238,51.8185,46.2994666667,38.6498666667,18.15,18.8064333333,29.2908666666,34.9633333333,23.3498,45.0659333333,18.7484666667
658.01,17.8106666667,51.9110666667,46.367,38.7084666667,18.1356666667,18.8135666667,29.303,35.0258666667,23.3303333333,45.0931333333,18.7574
658.34,17.8609333333,52.0303,46.4135333333,38.8285333333,18.1842666667,18.9231,29.3600666667,35.0612,23.3626666667,45.1505333333,18.8543333333
658.66,17.9058666667,51.9922333333,46.391,38.7717333333,18.2734,18.9850666667,29.3729333333,35.1379333333,23.4226666667,45.1054,18.863
658.99,17.9789333333,52.0029333333,46.3185333333,38.7528,18.3432,19.0469,29.4082666667,35.1566666667,23.4966666667,45.0704666667,18.8856666667
659.32,18.0827333333,51.9742,46.3206,38.7822666667,18.4513333333,19.1554333333,29.4700666667,35.2663333333,23.6233333334,45.1406666667,19.0294
659.65,18.0152666667,51.916,46.2451333333,38.7067333333,18.4293333333,19.1401,29.4322666667,35.193,23.5852666667,45.0632,18.9834666667
659.98,17.9947333333,51.9135,46.2233333333,38.7076666667,18.4148,19.1163666667,29.3895333333,35.2175333333,23.5155333333,45.0471333333,18.9825333333
660.31,18.0645333333,51.8835666667,46.2747333333,38.7064,18.4600666667,19.1495333333,29.4228666667,35.2088666667,23.5254666667,45.0662,18.9947333333
660.63,18.1002,51.8321,46.2410666667,38.6476,18.5209333333,19.1582666667,29.4006666667,35.1737333333,23.5160666667,45.0207333333,19.0206666667
660.96,18.0702,51.8429,46.28,38.6972,18.5712,19.1258666667,29.3891333333,35.1746666666,23.5084666667,44.9910666667,19.0294
661.29,17.8923333333,51.8088666666,46.0403333333,38.572,18.4516666667,19.0113,29.2670666667,35.0392,23.4222,44.7958,18.9174666667
661.62,17.9021333333,51.7615333333,45.9201333333,38.5176666667,18.4452666667,19.0357666667,29.2367333333,34.9542666667,23.4158,44.7006,18.9093333334
661.94,17.848,51.6288333333,45.8638666667,38.375,18.4063333333,18.9202333333,29.1969333334,34.8941333333,23.3871333333,44.6329333333,18.8308666667
662.27,17.9414,51.7623,45.9346666667,38.5394666667,18.4458666667,19.0190666667,29.2708666667,34.9446666666,23.4199333333,44.7306,18.9062
662.60,17.9522,51.7311,45.9595333334,38.5245333333,18.4666,18.9748,29.2970666666,34.955,23.3762666667,44.7798666667,18.9112666667
662.93,17.8631333333,51.7044333333,45.8434,38.4347333333,18.3662666667,18.8946333333,29.2066,34.7867333333,23.2812666667,44.6584666667,18.7795333333
663.26,17.8495333333,51.6426333333,45.8586,38.3963333333,18.3219333333,18.9136,29.1648666667,34.8281333333,23.2654,44.5993333333,18.7225333333
663.58,17.8729333333,51.7836333333,46.0233333333,38.4420666667,18.3350666667,18.9510333333,29.1808666667,34.7615333333,23.3624666667,44.6616,18.7354666666
663.91,17.6580666667,51.6918666667,45.9472,38.3305333333,18.1577333333,18.8154333333,29.0401333333,34.6864666667,23.2236,44.4858666667,18.5575333333
664.24,17.5965333333,51.5552666667,45.8114,38.2777333333,18.0682,18.7526666667,28.9944666667,34.6338666666,23.1622666667,44.357,18.5401333333
664.57,17.6039333333,51.5344333333,45.8130666666,38.2140666667,17.9714,18.7212,29.0074666667,34.6319333333,23.1611333333,44.3388666667,18.4559333333
664.89,17.7958,51.6009,45.9783333333,38.2914666667,18.1144,18.8215,29.1839333333,34.7270666667,23.2652666667,44.4634,18.5606
665.22,17.9802666667,51.8034,46.1279333333,38.4954,18.2992666667,19.0014333333,29.4073333333,34.865,23.4754,44.7650666667,18.7948666667
665.55,18.0535333333,52.0266333333,46.2138666667,38.5847333334,18.3734666667,19.0896666667,29.4716666667,34.9656,23.5380666667,44.8259333333,18.8866666667
665.87,18.0488666667,51.9474,46.1966666667,38.5300666667,18.3572,19.0443333333,29.4301333333,34.9156666667,23.5437333333,44.8258666667,18.9359333333
666.20,18.0400666667,52.0297,46.3151333333,38.6033333333,18.3762666667,19.1646666667,29.5019333333,34.924,23.5922666667,44.8501333333,19.0104666667
666.53,18.0606666667,52.0572333333,46.4526666667,38.6424666667,18.4576,19.2094666667,29.5744,35.0284666667,23.628,44.8329333333,19.0666666667
666.86,18.1504,52.1443,46.5569333333,38.8213333333,18.5839333333,19.3256666667,29.7279333333,35.1124666667,23.7529333333,44.9558666667,19.2061333333
667.18,18.0992666667,51.9500666667,46.4298666667,38.6894666667,18.5682666667,19.2822333333,29.711,35.1313333333,23.6587333333,44.8797333333,19.1824
667.51,18.2960666667,52.1674666667,46.5737333333,38.8460666667,18.6714666667,19.4104,29.8791333333,35.2145333333,23.8601333333,45.0343333333,19.3237333333
667.84,18.4619333333,52.3728333333,46.7722,39.0246666667,18.8124666667,19.5750333333,29.9540666667,35.3618666667,23.9754,45.2946666667,19.4353333333
668.16,18.5374,52.3668333333,46.7708666667,39.075,18.9394,19.7058333333,30.0022666667,35.4139333333,24.079,45.3792,19.5602
668.49,18.4896666667,52.3271333333,46.6896666667,39.0254666667,18.8934666667,19.7146333333,29.9556,35.3586,24.0549333334,45.3102666667,19.5054
668.82,18.3547333334,52.0218666667,46.5624,38.8754666667,18.7492666667,19.5808333334,29.8079333333,35.2457333334,23.9089333333,45.0690666667,19.3824666667
669.14,18.3632,51.9175,46.5115333333,38.9192,18.8270666667,19.6037,29.8262,35.2146,23.9281333333,45.1459333334,19.4230666667
669.47,18.3234,51.8854333333,46.4252,38.8638666667,18.8355333334,19.5702666667,29.8036666667,35.1542666667,23.868,45.0944,19.3376666667
669.80,18.3676666667,51.856,46.368,38.9184666667,18.8534,19.5618333334,29.7827333333,35.1407333333,23.9034,45.1177333333,19.4097333333
670.13,18.4384666667,51.8721,46.302,38.9384,18.8518666667,19.5779666667,29.8006666667,35.1526,23.9331333333,45.1475333333,19.4209333333
670.45,18.4081333333,51.9308666667,46.3567333333,38.9354666667,18.8556666667,19.4723666666,29.7713333333,35.133,23.9464666667,45.1724,19.3949333333
670.78,18.4684666667,51.8972333333,46.2636,38.9867333333,18.8913333333,19.5278666667,29.8010666667,35.0812666667,23.9622666667,45.1287333333,19.3896666667
671.10,18.4134666667,51.7355,46.1481333333,38.8934,18.9386666667,19.4983,29.7298666667,35.1125333333,23.8788,45.0566666667,19.3987333333
671.43,18.3468,51.7730333333,46.1871333333,38.9122,18.8742666667,19.3794,29.7510666667,35.1206,23.8096666667,45.0631333333,19.3452
671.76,18.393,51.9202333333,46.3126,39.0676,18.9050666667,19.3989666667,29.8096,35.1519333333,23.8201333333,45.1432,19.3948
672.08,18.2488,51.7763666667,46.2364666667,38.957,18.7849333333,19.3132,29.6804,35.1058666667,23.6831333333,45.0408,19.3279333333
672.41,18.3302,52.0493666667,46.2685333333,39.0352,18.8243333333,19.3659666667,29.7348,35.1768,23.6818,45.1134666666,19.3353333333
672.74,18.3315333333,52.0508,46.344,38.9431333333,18.7165333333,19.3225333333,29.6818666667,35.1611333333,23.6564666667,45.0328,19.2974
673.06,18.3872,52.0199666667,46.3245333333,38.9699333333,18.7074666667,19.3646666667,29.748,35.1867333333,23.7036666667,44.9882666667,19.3597333334
673.39,18.3892666667,52.0454666667,46.3653333333,38.9001333333,18.7824,19.4241,29.8404,35.2703333333,23.6985333334,44.9122,19.3633333334
673.72,18.2535333333,52.0427333333,46.3566666667,38.8254,18.7100666667,19.4111666667,29.8154,35.2010666667,23.6773333334,44.8972,19.3478666667
674.04,18.2290666667,52.0117333333,46.211,38.8006666667,18.6628,19.4507333333,29.7616,35.2258666667,23.6312,44.8335333333,19.3510666667
674.37,18.3321333333,52.2083,46.441,38.9685333333,18.7744,19.6290666667,29.9186,35.3668,23.7812666667,44.9673333333,19.5242666667
674.69,18.5016666667,52.543,46.7326666667,39.2432,18.9202,19.8740333333,30.1499333333,35.5801333333,24.0377333333,45.2375333333,19.7722666666
675.02,18.6344,52.6728333333,46.9488,39.3432,19.0527333333,20.0269666667,30.3269333333,35.7213333333,24.2147333333,45.3478666667,19.9858
675.35,18.6988,52.5472333333,46.8850666667,39.2012666667,19.0536,20.0232,30.3326,35.6587333333,24.2241333333,45.3059333333,19.9646666667
675.67,18.8922,52.6644666667,47.0088,39.3048,19.1978,20.1079666667,30.394,35.7107333333,24.3206666667,45.3771333333,20.0868666667
676.00,18.8586666667,52.6048666667,47.084,39.3121333333,19.2237333333,20.1071,30.4172,35.7364666667,24.3468666667,45.4570666667,20.1136666666
676.32,18.7440666667,52.5246333333,46.9062,39.2672,19.1194,20.0036333333,30.3704,35.6244,24.2528,45.368,20.005
676.65,18.6718666667,52.4407666667,46.8714666667,39.2167333333,19.0872,19.9609666667,30.3743333333,35.5516,24.2092666667,45.3414666667,19.9831333333
676.97,18.6641333333,52.4268666667,46.8406,39.226,19.059,20.0103333333,30.345,35.4830666666,24.2265333333,45.3836,19.9853333333
677.30,18.7229333333,52.3838,46.8906666667,39.1815333334,19.0768,20.0398333333,30.3274666667,35.4785333333,24.1762,45.2916,19.9816666667
677.63,18.8971333333,52.4152666667,47.0068,39.2825333333,19.2205333333,20.2455666667,30.4783333333,35.5416666667,24.3075333333,45.3724,20.0906
677.95,18.9818,52.5021333333,46.9808666667,39.3514,19.2322666667,20.2134666667,30.4402666667,35.585,24.3142,45.4461333333,20.0952
678.28,18.9994,52.5610666667,47.0005333333,39.3649333333,19.2753333333,20.2913333333,30.5016,35.6484666667,24.3588,45.4762,20.0715333333
678.60,18.9184666666,52.3829666667,46.7346666667,39.2045333333,19.2300666667,20.2282333333,30.3764666667,35.5184,24.2750666667,45.2964666667,19.9116666667
678.93,18.9143333333,52.4192,46.7246666667,39.1883333333,19.2340666667,20.315,30.3427333333,35.5097333333,24.2854,45.25,19.9266666667
679.25,18.856,52.4934666666,46.7621333333,39.1915333333,19.1838,20.3195,30.3978,35.5379333333,24.3358666667,45.2747333333,19.919
679.58,18.8328,52.4685,46.7448666667,39.2207333333,19.197,20.3695,30.4328666667,35.5234,24.401,45.2365333333,19.9572
679.90,18.9560666667,52.4553333333,46.8258666667,39.2472,19.4005333333,20.541,30.5624666667,35.6207333333,24.545,45.2654666667,20.1095333333
680.23,18.9558,52.5878333333,46.8756,39.2803333333,19.4258666667,20.5761666667,30.5196666667,35.6671333333,24.5352666667,45.344,20.1
680.55,18.9090666667,52.4990666667,46.8118666667,39.2359333333,19.3926,20.5424666667,30.4640666667,35.6000666667,24.5112666667,45.2713333333,20.0791333333
680.88,18.9245333333,52.6660666667,46.9258666667,39.4224,19.4589333333,20.5663666667,30.5437333333,35.6786,24.6197333333,45.4558666667,20.1055333333
681.20,18.9326,52.7496666667,47.0203333333,39.4574,19.4952,20.5236666667,30.519,35.7067333333,24.6502666667,45.5176666667,20.1218
681.53,18.9154666667,52.7252333333,47.0536666667,39.3493333333,19.5638,20.5328666667,30.5524666667,35.7137333333,24.6589333333,45.4768666667,20.1188666667
681.85,18.915,52.4890666667,46.8478666667,39.2194666667,19.4694666666,20.4722,30.4223333333,35.5669333333,24.5806666667,45.3224666667,20.0694666666
