wavelength,Back_ButWetf,Belly_ButWetf,Breast_ButWetf,Crissum_ButWetf,Crown_ButWetf,DorTail_ButWetf,Patch10_ButWetf,Patch11_ButWetf,Patch12_ButWetf,Rump_ButWetf,Throat_ButWetf,WingTip_ButWetf
381.97,5.65816666667,9.76416666666,10.4978333334,6.47108333334,6.05,4.92416666667,44.4213333333,6.60416666666,3.121,6.41533333333,4.6025,6.61366666667
382.33,5.53516666667,9.62133333334,10.3765833334,6.36175,5.96133333333,4.817,44.3835,6.461,3.0435,6.3395,4.47233333333,6.57316666666
382.69,5.42916666667,9.46416666666,10.1798333333,6.2165,5.79366666667,4.70016666666,44.3173333333,6.243,2.9325,6.2445,4.35533333334,6.46316666667
383.05,5.32816666667,9.39833333335,10.0775,6.19325,5.73233333333,4.63033333334,44.2631666667,6.10666666667,2.834,6.12883333333,4.3085,6.37883333333
383.41,5.33633333334,9.33833333335,9.991,6.2295,5.705,4.58616666667,44.3185,6.05416666667,2.8635,6.103,4.302,6.40216666666
383.77,5.30066666667,9.2705,9.98925,6.20966666667,5.68066666667,4.60533333333,44.3425,6.01683333334,2.84033333333,6.12766666667,4.335,6.41133333333
384.14,5.22933333333,9.20633333335,9.94266666667,6.18816666667,5.66416666667,4.60316666667,44.4123333333,6.00083333334,2.87316666667,6.0785,4.31533333333,6.4095
384.50,5.06366666667,9.06683333331,9.80408333334,6.1425,5.605,4.52233333334,44.3211666667,5.94833333333,2.8465,5.92566666667,4.22316666667,6.37516666667
384.86,4.95666666666,8.90699999999,9.67541666667,6.06516666667,5.5415,4.44316666667,44.362,5.89916666667,2.80983333333,5.7775,4.18316666667,6.33866666667
385.22,5.01,8.88049999999,9.67533333334,6.145,5.59466666667,4.51116666667,44.404,5.93966666666,2.894,5.7965,4.27333333333,6.4195
385.58,4.86533333334,8.66583333333,9.48541666666,6.0235,5.4245,4.40416666667,44.2623333333,5.82883333333,2.80033333333,5.61183333333,4.16416666666,6.3185
385.94,4.74333333334,8.53966666669,9.34483333333,5.93925,5.27183333333,4.30633333334,44.2508333334,5.69283333334,2.6805,5.4895,4.107,6.20916666667
386.30,4.75166666666,8.457,9.29025,5.89583333334,5.24766666667,4.29433333333,44.288,5.64783333333,2.697,5.3785,4.13583333334,6.17483333334
386.66,4.7025,8.32016666666,9.205,5.82825,5.17033333333,4.21433333333,44.2608333333,5.6065,2.64733333334,5.22083333333,4.07,6.1035
387.03,4.716,8.24566666667,9.11308333334,5.83091666666,5.1565,4.219,44.2885,5.53483333333,2.6685,5.16433333333,4.09,6.10183333333
387.39,4.713,8.28016666665,9.08583333333,5.82275,5.20883333333,4.26716666667,44.3836666667,5.54933333333,2.70466666667,5.16533333333,4.148,6.07116666667
387.75,4.7165,8.22783333334,8.98358333333,5.76983333334,5.2225,4.211,44.4986666667,5.51833333333,2.70416666666,5.12533333333,4.13116666667,6.049
388.11,4.66216666667,8.13,8.8765,5.67291666666,5.17483333334,4.14433333334,44.4616666666,5.433,2.606,5.0235,4.07933333333,5.94533333333
388.47,4.60266666667,8.01616666667,8.75733333333,5.56883333334,5.14583333333,4.11166666667,44.4648333334,5.3385,2.5175,4.96066666667,4.00616666667,5.84366666667
388.83,4.58166666667,7.98433333333,8.71,5.54316666666,5.1265,4.12116666667,44.5108333333,5.2755,2.55333333333,4.97333333333,3.985,5.7995
389.19,4.63966666667,7.91883333333,8.65066666666,5.51975,5.13683333333,4.0965,44.5775,5.21383333333,2.59516666667,4.96316666666,4.01533333333,5.78566666667
389.55,4.6815,7.92166666666,8.57366666666,5.55108333334,5.2025,4.103,44.744,5.19866666666,2.64516666667,4.99116666667,4.0585,5.83083333333
389.91,4.7525,7.92566666667,8.58333333334,5.57591666666,5.25933333333,4.156,44.7971666667,5.209,2.76066666667,5.00716666667,4.10216666667,5.92866666667
390.27,4.67883333333,7.8345,8.47475,5.54391666666,5.22166666666,4.09883333334,44.8473333334,5.14733333334,2.739,4.995,4.0775,5.902
390.63,4.63,7.79216666667,8.37666666666,5.56041666667,5.22933333334,4.10283333333,44.8921666666,5.0895,2.73916666667,4.98333333333,4.07233333333,5.89916666667
391.00,4.557,7.72383333333,8.29166666666,5.49408333334,5.119,4.07183333334,44.9158333334,5.04683333333,2.685,4.98316666666,4.068,5.89083333333
391.36,4.52716666667,7.564,8.18975,5.38675,5.041,4.026,44.8851666667,4.90483333334,2.65533333334,4.87616666667,3.99016666666,5.856
391.72,4.49466666667,7.4765,8.09266666667,5.35233333334,4.99816666667,4.02983333333,44.828,4.8215,2.67833333333,4.79716666667,4.00183333333,5.8085
392.08,4.51266666667,7.44433333334,8.03766666667,5.33166666666,4.98333333334,4.01283333333,44.951,4.772,2.69316666667,4.74316666667,4.0025,5.81516666667
392.44,4.56,7.43383333334,8.01966666666,5.33925,5.00466666666,4.03166666667,45.0895,4.719,2.751,4.75183333334,4.06916666666,5.886
392.80,4.488,7.3285,7.90925,5.25791666667,4.94583333333,3.96916666667,45.1001666666,4.60816666667,2.68216666667,4.64633333333,4.03666666667,5.86483333333
393.16,4.50416666667,7.31566666667,7.83816666666,5.29008333333,4.89766666666,4.0475,45.0453333334,4.56533333333,2.69333333334,4.62216666667,4.02166666667,5.88716666667
393.52,4.43916666667,7.19933333333,7.758,5.24733333333,4.81883333333,4.0525,45.0106666667,4.52416666666,2.67633333334,4.552,3.95616666667,5.84433333333
393.88,4.44983333334,7.1305,7.73575,5.27358333333,4.80866666667,4.08366666667,45.0703333333,4.47666666667,2.64533333334,4.50116666667,3.95266666667,5.822
394.24,4.526,7.11983333333,7.73341666667,5.35083333334,4.7985,4.17583333333,45.1325,4.507,2.6895,4.50133333333,3.9675,5.854
394.60,4.5215,7.02816666666,7.66725,5.30583333334,4.79916666667,4.206,45.2075,4.44566666666,2.7,4.4445,3.99233333333,5.85883333333
394.96,4.53666666666,6.9575,7.63908333333,5.35516666666,4.87416666666,4.23283333333,45.1866666666,4.45433333333,2.764,4.38866666667,4.00833333333,5.86233333333
395.32,4.41216666666,6.825,7.45925,5.30566666667,4.7595,4.14916666666,45.1826666667,4.378,2.679,4.2575,3.93316666667,5.76983333334
395.68,4.39316666666,6.73616666666,7.30466666666,5.26083333334,4.69566666667,4.12533333333,45.1303333333,4.33616666667,2.669,4.19516666667,3.89416666666,5.78683333334
396.04,4.3245,6.61116666666,7.11733333333,5.21991666667,4.621,4.11566666666,45.063,4.29,2.66866666667,4.14533333333,3.86966666667,5.7735
396.40,4.2805,6.55516666667,7.00291666666,5.25991666666,4.57016666667,4.15366666666,44.9925,4.27683333334,2.7145,4.06533333333,3.86866666666,5.75216666667
396.76,4.373,6.5725,6.98891666667,5.35533333334,4.64916666666,4.29483333334,45.0955,4.37566666666,2.83383333333,4.17183333333,3.959,5.80983333333
397.12,4.229,6.39116666667,6.86141666667,5.20358333334,4.56166666667,4.18666666667,45.0925,4.2725,2.76283333334,4.035,3.914,5.7585
397.48,4.21283333334,6.3315,6.77991666667,5.137,4.546,4.17483333334,45.1463333334,4.22083333333,2.79733333333,4.02183333333,3.94633333333,5.77383333333
397.84,4.19566666667,6.27316666667,6.65175,5.08016666667,4.50783333334,4.17816666666,45.128,4.20883333333,2.85816666667,3.99333333333,3.932,5.77966666666
398.20,4.13083333333,6.1615,6.52333333333,4.96725,4.485,4.12616666667,45.1311666667,4.1025,2.84166666667,3.90233333333,3.90816666667,5.77066666666
398.56,4.16133333333,6.13466666666,6.48033333334,5.002,4.49133333333,4.1345,45.1435,4.164,2.91516666666,3.91216666667,3.92966666666,5.79866666666
398.92,4.11033333333,6.06283333333,6.323,4.8855,4.40933333333,4.1185,45.0963333334,4.07166666667,2.91566666667,3.81833333334,3.85416666666,5.764
399.28,4.166,6.04916666667,6.3615,4.94016666667,4.5195,4.23066666666,45.068,4.11383333334,3.00233333334,3.8705,3.95916666667,5.8705
399.64,4.13633333333,5.96116666666,6.34616666667,4.90308333333,4.50266666667,4.25616666667,45.1856666667,4.05933333333,2.98633333333,3.79916666667,3.94533333333,5.8655
400.00,4.22566666667,6.02133333333,6.42225,4.98191666667,4.57483333334,4.35666666667,45.2648333333,4.10183333333,3.0785,3.86883333333,4.05833333333,5.9595
400.36,4.29783333333,6.03516666666,6.44116666666,5.01166666667,4.65483333333,4.4145,45.4161666666,4.14266666666,3.1095,3.94233333334,4.12166666667,6.0455
400.72,4.32816666667,6.0055,6.37208333334,4.99583333333,4.65233333333,4.38733333334,45.3533333333,4.063,3.08966666666,3.85283333333,4.13816666667,6.0885
401.08,4.4165,6.09216666667,6.37366666667,5.10725,4.78783333333,4.47333333333,45.4543333334,4.14483333333,3.21983333333,3.94216666666,4.21066666667,6.15683333333
401.44,4.47233333333,6.10666666666,6.38275,5.1745,4.86583333333,4.51166666667,45.4188333333,4.1495,3.2475,3.94666666667,4.24466666667,6.21416666667
401.80,4.41833333333,6.0235,6.27166666667,5.11733333333,4.85583333333,4.43083333334,45.4191666667,4.056,3.17916666667,3.834,4.2285,6.19366666666
402.16,4.43283333333,5.9885,6.26058333334,5.14633333334,4.8665,4.46533333333,45.4425,4.0935,3.19916666667,3.87433333334,4.29533333333,6.267
402.52,4.517,6.03783333333,6.31266666667,5.18675,4.9505,4.55933333333,45.4501666667,4.13116666666,3.2665,3.95433333333,4.39816666667,6.38533333333
402.88,4.5555,6.01633333333,6.32183333334,5.18933333334,4.9545,4.58016666666,45.5288333334,4.14316666667,3.23283333333,3.9695,4.437,6.39933333333
403.24,4.59583333333,6.03333333333,6.33008333334,5.22416666666,4.91933333334,4.61116666667,45.6076666667,4.14816666667,3.25783333334,3.98366666667,4.45916666667,6.4265
403.60,4.603,6.024,6.27525,5.24716666666,4.9215,4.61566666666,45.6131666667,4.13933333333,3.26333333333,4.005,4.48583333333,6.436
403.95,4.52183333333,5.8855,6.15425,5.15066666666,4.85016666667,4.5585,45.5213333334,4.025,3.19883333334,3.92266666667,4.353,6.371
404.31,4.50766666667,5.81,6.11358333333,5.12883333334,4.83216666666,4.54533333333,45.4708333334,3.992,3.21133333334,3.87766666667,4.342,6.32466666667
404.67,4.3975,5.73466666666,6.02733333334,5.05325,4.74916666667,4.46433333333,45.3405,3.947,3.15566666667,3.81733333334,4.291,6.252
405.03,4.3495,5.67133333333,5.98366666667,4.977,4.65866666666,4.411,45.3276666667,3.85783333333,3.109,3.76066666667,4.23683333333,6.2055
405.39,4.30983333333,5.64866666667,5.91275,4.92458333333,4.61033333333,4.42316666666,45.3581666667,3.81733333333,3.0755,3.7185,4.24133333333,6.17
405.75,4.373,5.69666666666,5.955,4.99225,4.64566666666,4.51583333333,45.3358333333,3.84083333333,3.13983333333,3.821,4.29183333334,6.21683333333
406.11,4.4135,5.73183333334,5.95316666667,5.03325,4.70016666666,4.58583333333,45.3681666666,3.88216666667,3.19466666667,3.83366666667,4.329,6.231
406.47,4.34,5.655,5.86491666666,4.964,4.6285,4.502,45.364,3.8155,3.10116666666,3.76116666667,4.244,6.14966666667
406.83,4.387,5.67316666667,5.85866666667,5.02783333333,4.6515,4.5415,45.4501666667,3.83533333333,3.16366666667,3.78433333333,4.29533333333,6.20766666667
407.19,4.40833333333,5.669,5.80508333334,5.01375,4.678,4.55716666666,45.4271666666,3.8515,3.1785,3.78016666667,4.27933333333,6.23483333333
407.55,4.426,5.69616666667,5.88025,5.01408333333,4.69166666667,4.612,45.3553333334,3.85716666667,3.224,3.80933333334,4.30666666667,6.26333333333
407.90,4.46816666667,5.7395,5.92566666667,5.07433333333,4.73183333334,4.67766666667,45.4665,3.95616666667,3.29283333334,3.85116666666,4.41,6.331
408.26,4.42683333333,5.7,5.90983333333,5.03966666666,4.68716666667,4.6695,45.5013333334,3.9115,3.23483333334,3.821,4.36966666667,6.32383333334
408.62,4.4355,5.654,5.89033333334,5.011,4.6605,4.7025,45.5646666667,3.876,3.19116666667,3.78,4.33583333333,6.30366666667
408.98,4.4845,5.66633333333,5.90466666666,5.05158333333,4.69266666666,4.76066666666,45.5696666667,3.9215,3.23316666667,3.80366666666,4.38433333334,6.36766666667
409.34,4.48633333334,5.621,5.91408333334,5.03133333334,4.6745,4.72833333333,45.5905,3.92516666667,3.20316666667,3.78983333333,4.37016666666,6.37266666666
409.70,4.4655,5.61133333334,5.895,4.98533333334,4.66066666666,4.72416666666,45.6463333334,3.94916666666,3.1785,3.762,4.33283333333,6.35366666667
410.06,4.404,5.53333333333,5.79375,4.88533333333,4.58483333334,4.62633333334,45.5933333334,3.84433333334,3.08933333333,3.69416666667,4.21866666666,6.29266666667
410.42,4.46083333333,5.52133333333,5.82316666667,4.91041666667,4.59783333334,4.67266666667,45.5706666666,3.86633333333,3.13366666667,3.69683333333,4.24533333334,6.35616666667
410.77,4.44416666666,5.51833333333,5.8355,4.87333333334,4.5835,4.65033333333,45.4933333333,3.83616666667,3.10483333333,3.69416666666,4.228,6.33633333334
411.13,4.4415,5.51283333333,5.852,4.91041666667,4.58966666667,4.64233333333,45.5006666666,3.82,3.09166666667,3.73883333334,4.25283333333,6.309
411.49,4.4345,5.4615,5.83475,4.91525,4.61733333333,4.62633333333,45.5861666667,3.842,3.07316666667,3.72483333333,4.25416666667,6.31283333333
411.85,4.41683333334,5.40583333333,5.788,4.88625,4.58616666667,4.5925,45.5005,3.746,3.01933333334,3.69683333333,4.18533333334,6.24716666667
412.21,4.476,5.4435,5.78658333333,4.91108333334,4.65033333333,4.61633333333,45.4916666667,3.78733333333,3.06166666667,3.76116666666,4.24233333333,6.29583333334
412.57,4.48866666667,5.481,5.80075,5.013,4.68466666667,4.66016666667,45.4925,3.83166666666,3.11966666667,3.83883333333,4.30083333333,6.36283333333
412.92,4.42516666667,5.40416666667,5.756,4.97441666667,4.65783333333,4.6145,45.3618333333,3.79783333333,3.036,3.77966666667,4.2645,6.313
413.28,4.36533333334,5.3275,5.70875,4.9675,4.64233333333,4.59816666667,45.3423333333,3.75583333333,3.00133333334,3.74516666666,4.2475,6.291
413.64,4.3505,5.27266666666,5.69425,4.97333333333,4.6145,4.59216666667,45.2805,3.72333333333,3.00016666667,3.708,4.29616666667,6.322
414.00,4.41333333334,5.31983333333,5.77808333333,5.08591666666,4.66283333333,4.6925,45.3,3.798,3.06833333333,3.762,4.38833333333,6.37016666666
414.36,4.351,5.28833333333,5.69266666666,5.01675,4.59266666667,4.64783333333,45.2526666667,3.71316666667,3.029,3.70966666667,4.33766666667,6.26566666667
414.72,4.33683333333,5.23266666667,5.6395,5.01958333333,4.6105,4.66733333333,45.2485,3.72833333333,3.018,3.72216666667,4.34366666667,6.27483333333
415.07,4.33283333333,5.181,5.60791666666,4.98525,4.613,4.66483333333,45.2205,3.7545,3.009,3.66083333333,4.34983333333,6.29716666666
415.43,4.37466666667,5.14916666667,5.52316666667,5.01183333333,4.60733333333,4.68133333334,45.1515,3.7785,3.00316666667,3.65516666667,4.36316666667,6.32783333333
415.79,4.421,5.168,5.54191666666,5.0615,4.6855,4.70183333334,45.1568333334,3.866,3.07583333333,3.6755,4.44016666667,6.40916666667
416.15,4.39966666666,5.06166666666,5.51941666667,5.02675,4.6465,4.68633333333,45.132,3.82833333333,3.0515,3.6115,4.425,6.3695
416.51,4.4375,5.00933333334,5.48908333333,4.98183333334,4.6565,4.72016666667,45.1245,3.82866666667,3.069,3.59133333334,4.4235,6.3595
416.86,4.49183333334,5.00783333334,5.48058333333,5.02225,4.67666666666,4.79783333333,45.1845,3.84633333333,3.1085,3.626,4.439,6.422
417.22,4.494,4.97183333334,5.41066666666,4.98,4.654,4.78683333334,45.067,3.83666666666,3.11633333334,3.62116666666,4.42383333334,6.399
417.58,4.4595,4.9,5.36958333334,4.93366666667,4.62916666667,4.74566666667,45.0441666666,3.78316666667,3.08216666666,3.58833333334,4.38033333333,6.35733333333
417.94,4.43483333333,4.842,5.30866666667,4.88158333333,4.62233333333,4.69816666666,44.9951666667,3.7295,3.05933333334,3.55933333334,4.3615,6.32033333333
418.29,4.44566666667,4.80483333333,5.31933333333,4.89441666667,4.66733333333,4.71383333333,44.9578333333,3.76516666666,3.08616666667,3.5565,4.38583333333,6.36166666667
418.65,4.43616666666,4.76433333334,5.27516666667,4.89183333333,4.66483333334,4.70733333334,44.91,3.74183333334,3.1035,3.5355,4.3765,6.3595
419.01,4.39016666666,4.692,5.18975,4.80333333333,4.60216666667,4.64316666666,44.7971666666,3.66466666667,3.0505,3.4755,4.32816666667,6.3025
419.37,4.33483333334,4.62316666667,5.166,4.7315,4.56433333334,4.593,44.7665,3.59816666667,3.02266666666,3.43416666667,4.28,6.243
419.73,4.31533333333,4.57833333333,5.13075,4.69808333334,4.52133333333,4.59466666667,44.7193333334,3.55983333333,2.99816666666,3.405,4.27966666666,6.21916666667
420.08,4.30616666666,4.56816666667,5.08458333334,4.68566666666,4.5135,4.59383333333,44.6363333333,3.57183333334,3.00366666667,3.38866666667,4.27233333333,6.22716666667
420.44,4.28816666667,4.5185,5.06425,4.65783333334,4.50383333334,4.5595,44.5526666666,3.54583333334,2.99516666667,3.35766666667,4.25316666667,6.21966666666
420.80,4.25883333333,4.47133333333,5.02225,4.63408333333,4.50716666667,4.53216666666,44.5346666666,3.52333333333,2.98933333333,3.33333333334,4.24983333333,6.1825
421.16,4.28633333333,4.479,5.01616666667,4.65616666666,4.53383333333,4.558,44.4571666667,3.52283333333,3.00783333333,3.33366666666,4.27216666667,6.225
421.51,4.29866666666,4.46766666667,5.00483333334,4.6725,4.5605,4.58,44.4055,3.53116666667,3.022,3.34533333333,4.29683333333,6.24483333334
421.87,4.28016666667,4.40783333334,4.96675,4.66275,4.53133333333,4.58283333333,44.3418333333,3.5035,3.0135,3.31366666667,4.29833333333,6.2375
422.23,4.25933333334,4.36716666667,4.90366666666,4.65025,4.50616666666,4.56766666667,44.2508333333,3.46266666667,3.001,3.30233333334,4.27833333334,6.207
422.58,4.24083333333,4.3285,4.87358333334,4.61908333334,4.48,4.55966666667,44.157,3.4495,2.989,3.26483333333,4.27683333334,6.19266666667
422.94,4.263,4.33183333334,4.88066666667,4.66958333333,4.508,4.612,44.1725,3.48016666667,3.0285,3.29166666667,4.30583333333,6.243
423.30,4.25333333334,4.32633333334,4.86408333333,4.68141666667,4.50916666667,4.624,44.0693333334,3.4835,3.03016666667,3.282,4.31433333334,6.258
423.66,4.21283333334,4.26433333334,4.8205,4.67816666666,4.49133333333,4.592,43.9696666667,3.44283333333,3.00833333333,3.243,4.28383333333,6.23983333333
424.01,4.181,4.22766666666,4.78825,4.64491666666,4.4815,4.572,43.8803333333,3.4045,2.99783333333,3.21833333333,4.26583333333,6.2175
424.37,4.15433333333,4.20116666667,4.73983333333,4.64158333333,4.4665,4.54533333333,43.8068333333,3.37083333333,2.98683333333,3.20733333333,4.264,6.18983333333
424.73,4.17883333333,4.187,4.73041666667,4.64066666667,4.451,4.54266666667,43.7203333333,3.368,2.9965,3.209,4.27583333333,6.198
425.08,4.1655,4.16183333333,4.72441666667,4.63725,4.449,4.55383333333,43.6756666667,3.38333333333,3.0015,3.20366666667,4.28416666667,6.18533333334
425.44,4.1735,4.138,4.71033333334,4.62758333334,4.44033333334,4.5505,43.5683333333,3.38683333333,3.00583333334,3.20433333333,4.278,6.16516666666
425.80,4.178,4.141,4.71991666667,4.62033333333,4.46133333333,4.58033333334,43.4753333334,3.40083333334,3.01633333333,3.20516666666,4.28216666666,6.16633333333
426.16,4.20266666666,4.14283333334,4.73683333333,4.63125,4.48783333333,4.62066666667,43.4203333333,3.42233333334,3.04333333333,3.233,4.30816666666,6.18216666667
426.51,4.23116666667,4.15533333333,4.74633333334,4.65933333334,4.514,4.63733333333,43.3571666667,3.43916666666,3.0715,3.26183333333,4.33266666667,6.19883333333
426.87,4.20333333334,4.106,4.71975,4.61766666667,4.47933333334,4.61116666667,43.2001666666,3.399,3.028,3.21516666667,4.31033333333,6.14083333334
427.23,4.23616666667,4.101,4.70983333334,4.61141666666,4.497,4.633,43.1008333333,3.407,3.03966666667,3.22316666666,4.32533333333,6.13933333333
427.58,4.26183333333,4.09416666667,4.695,4.57166666667,4.5125,4.65883333333,43.0198333333,3.4225,3.0525,3.23816666667,4.31633333334,6.12566666667
427.94,4.29,4.09266666667,4.7025,4.59266666667,4.499,4.673,42.9281666667,3.41783333333,3.04883333333,3.2505,4.3255,6.12033333334
428.30,4.28233333333,4.079,4.7115,4.569,4.49833333334,4.68966666666,42.8506666667,3.41983333333,3.03816666667,3.24666666666,4.32766666666,6.129
428.65,4.2105,4.0425,4.64708333334,4.531,4.46416666667,4.66133333333,42.6396666667,3.37666666667,2.97383333333,3.20566666667,4.26433333334,6.074
