wavelength,Back_EmbLonm,Belly_EmbLonm,Breast_EmbLonm,Crissum_EmbLonm,Crown_EmbLonm,DorTail_EmbLonm,Patch10_EmbLonm,Rump_EmbLonm,Throat_EmbLonm,WingTip_EmbLonm
736.43,14.6843333333,52.3223333333,33.8376666667,37.1453333333,13.0426666667,11.9753333333,18.1676666667,16.3263333333,47.0563333333,19.4116666667
736.74,14.5466666667,52.8203333333,34.2,37.3353333333,13.1933333333,11.7443333333,17.967,16.3046666667,47.631,19.451
737.06,14.5916666667,52.9553333333,33.8686666667,37.3766666667,13.6756666667,11.7613333333,18.2896666667,16.4466666667,47.699,19.5506666667
737.38,14.8196666667,52.9273333333,33.6896666667,37.3946666667,13.834,11.7563333333,18.2163333333,16.625,47.2746666667,19.4036666667
737.69,14.593,52.715,33.773,37.231,13.963,11.539,18.2646666667,16.7316666667,47.2726666667,19.358
738.01,14.548,52.9706666667,34.0176666667,37.1386666667,13.96,11.463,18.389,16.949,47.5213333333,19.085
738.33,14.5443333333,52.8416666667,34.2326666667,37.0023333333,13.957,11.271,18.6213333333,16.751,47.158,18.885
738.64,14.46,52.9963333333,34.1343333333,36.8856666667,14.077,11.5776666667,18.7653333333,17.0673333333,46.9203333333,19.1486666667
738.96,14.2736666667,52.7426666667,33.936,37.0343333333,14.1773333333,11.2836666667,18.517,17.0706666667,46.8236666667,19.0476666667
739.28,14.461,53.2503333333,34.3906666667,37.2706666667,14.303,11.4716666667,18.6656666667,17.159,46.6643333333,19.2976666667
739.59,14.389,53.4436666667,34.3646666667,37.0903333333,14.0946666667,11.418,18.5266666667,16.9673333333,46.4213333333,19.3493333333
739.91,13.4053333333,52.7516666667,33.8923333333,36.626,13.281,10.5233333333,17.94,16.7226666667,45.9186666667,18.884
740.23,13.76,52.6446666667,33.9693333333,36.739,13.4356666667,10.9656666667,18.1513333333,17.0783333333,45.5213333333,19.349
740.54,13.7416666667,52.2903333333,34.2213333333,36.5563333333,13.0063333333,10.8743333333,17.891,16.9903333333,45.5653333333,19.0966666667
740.86,13.432,51.9486666667,34.334,36.529,12.8346666667,10.457,17.8096666667,16.6663333333,45.674,19.278
741.18,13.238,52.5153333333,34.1673333333,36.5103333333,12.523,9.955,18.0303333333,16.852,45.38,19.1686666667
741.49,12.79,52.2783333333,34.0793333333,36.8636666667,12.3503333333,9.64533333333,17.8923333333,16.6133333333,44.9373333333,19.3846666667
741.81,12.7296666667,51.8973333333,34.0,36.9236666667,12.0223333333,9.112,17.4216666667,16.5236666667,44.961,19.4886666667
742.12,13.3193333333,51.6563333333,34.2543333333,36.9073333333,11.849,9.26466666667,17.4433333333,16.481,44.9486666667,19.409
742.44,13.2666666667,51.8596666667,34.166,36.7193333333,11.7263333333,9.57533333333,17.5546666667,16.6803333333,44.6986666667,19.7886666667
742.76,13.0503333333,51.2983333333,33.7636666667,36.457,11.759,9.51,17.4786666667,16.4516666667,44.3566666667,19.4776666667
743.07,13.2626666667,51.097,33.685,36.4836666667,11.4766666667,9.297,17.2013333333,16.118,44.2333333333,19.6903333333
743.39,13.9206666667,51.5253333333,33.9293333333,36.6823333333,11.636,9.62133333333,16.9293333333,15.9926666667,44.2603333333,19.6963333333
743.70,13.772,51.4796666667,33.9396666667,36.6826666667,11.405,9.225,16.515,15.6633333333,44.1896666667,19.3303333333
744.02,13.7373333333,51.4466666667,33.842,37.1713333333,11.426,9.33266666667,16.616,15.5983333333,43.8143333333,19.7703333333
744.34,13.9543333333,51.5086666667,33.5946666667,37.279,11.169,9.45766666667,16.391,15.6076666667,43.8206666667,19.8
744.65,14.4686666667,51.2373333333,33.4786666667,37.278,11.2226666667,9.811,15.968,15.5313333333,44.1336666667,20.1603333333
744.97,14.9243333333,51.5366666667,33.3333333333,37.4796666667,11.5276666667,9.95466666667,15.821,15.439,44.1113333333,20.6146666667
745.28,15.5623333333,52.017,33.4656666667,38.133,12.1173333333,10.6303333333,16.0043333333,15.636,44.3316666667,21.2603333333
745.60,15.2066666667,51.9636666667,33.1406666667,38.0023333333,12.2423333333,10.1676666667,15.8586666667,15.4143333333,44.4196666667,21.387
745.91,15.6123333333,52.2806666667,33.528,38.3133333333,12.472,9.91466666667,15.8666666667,15.4926666667,45.0873333333,21.4893333333
746.23,15.341,52.1646666667,33.4083333333,37.7976666667,12.105,9.34833333333,15.5056666667,14.8013333333,45.004,21.3183333333
746.55,15.4366666667,52.055,33.438,37.4886666667,11.986,9.526,15.9166666667,14.5666666667,45.1393333333,20.867
746.86,15.5666666667,51.8936666667,33.513,37.659,12.0493333333,9.60933333333,16.3,14.5783333333,45.038,21.2093333333
747.18,15.5183333333,51.649,33.2743333333,37.1463333333,11.8373333333,9.92333333333,16.5046666667,14.6643333333,44.832,21.6876666667
747.49,15.924,51.5003333333,33.7123333333,36.8153333333,12.325,9.84866666667,16.7106666667,14.6853333333,45.0466666667,21.984
747.81,15.768,51.498,33.465,36.6943333333,12.173,9.499,17.01,14.789,45.1996666667,21.745
748.12,15.5913333333,51.1043333333,33.1736666667,36.5156666667,12.4526666667,9.387,17.248,14.3563333333,44.7983333333,21.5636666667
748.44,15.6123333333,50.6933333333,33.3623333333,36.3376666667,12.464,9.142,17.288,14.5,44.8726666667,21.7936666667
748.75,14.9633333333,50.9556666667,33.0746666667,35.935,12.3616666667,8.639,17.263,14.7763333333,44.818,21.7906666667
749.07,15.1503333333,51.574,33.8366666667,36.1793333333,12.6923333333,9.286,17.4356666667,14.949,45.2063333333,21.9923333333
749.38,15.1513333333,51.3586666667,34.016,36.3206666667,12.8183333333,9.66,17.3566666667,14.8243333333,44.8713333333,22.0513333333
749.70,15.4373333333,51.6436666667,34.0193333333,36.6353333333,12.8503333333,9.56266666667,17.6956666667,15.223,45.2113333333,22.2413333333
750.01,15.643,51.871,34.35,37.202,13.469,9.76966666667,18.3396666667,16.0386666667,45.475,23.2103333333
750.33,15.519,52.0066666667,33.8543333333,36.544,13.1673333333,9.745,18.3353333333,15.871,45.1626666667,22.687
750.64,15.7053333333,52.257,34.3016666667,36.7933333333,13.2706666667,9.81033333333,18.653,16.0616666667,45.237,22.4123333333
750.96,15.9,52.5856666667,34.0636666667,37.0436666667,13.0926666667,9.927,18.4933333333,16.1583333333,45.0363333333,22.1316666667
751.27,16.4583333333,53.095,34.626,37.6993333333,13.859,10.8143333333,19.0146666667,16.2286666667,45.3253333333,22.9353333333
751.59,16.344,52.932,34.638,37.7056666667,13.5773333333,11.025,18.495,16.4156666667,45.3046666667,23.14
751.90,15.8326666667,52.9336666667,34.57,37.245,13.4886666667,11.0726666667,18.1766666667,16.0196666667,45.0963333333,22.692
752.22,16.6666666667,52.4216666667,34.6013333333,37.1793333333,13.7036666667,11.6096666667,18.2763333333,15.8403333333,45.0286666667,22.721
752.53,16.709,51.318,34.042,37.0183333333,13.152,11.182,18.2966666667,15.6606666667,44.4163333333,22.6333333333
752.85,16.709,51.0593333333,33.7143333333,36.695,13.1496666667,11.1863333333,18.785,16.0733333333,44.421,22.4436666667
753.16,16.5036666667,51.029,33.7446666667,37.0226666667,13.268,11.2243333333,18.3906666667,15.8933333333,44.3023333333,22.1656666667
753.47,16.3006666667,50.6956666667,33.2326666667,36.9636666667,12.8856666667,11.1493333333,18.0226666667,15.5833333333,44.0666666667,21.9113333333
753.79,16.609,50.6463333333,33.5343333333,37.2846666667,13.29,11.408,18.0893333333,15.9053333333,44.339,22.615
754.10,16.7673333333,50.0003333333,33.247,37.1263333333,13.2183333333,11.149,17.8593333333,15.661,44.1233333333,22.5433333333
754.42,16.8893333333,49.8063333333,33.2183333333,37.125,13.457,11.762,18.354,15.927,44.6216666667,23.0646666667
754.73,16.9106666667,49.5266666667,33.362,36.4886666667,13.6403333333,11.532,18.2873333333,16.1503333333,44.7073333333,22.8056666667
755.05,17.6436666667,50.5283333333,34.144,37.14,14.5463333333,11.8826666667,19.2936666667,16.6736666667,45.5493333333,23.0856666667
755.36,18.678,50.8703333333,34.2843333333,37.677,15.0066666667,12.3153333333,20.1256666667,17.1273333333,46.0726666667,23.4753333333
755.67,18.163,50.9303333333,34.688,37.4126666667,14.947,11.9546666667,20.277,16.6143333333,45.928,23.5523333333
755.99,18.0226666667,51.492,34.614,37.2366666667,14.8733333333,11.6786666667,19.9973333333,16.29,46.0216666667,23.8846666667
756.30,18.2176666667,51.3543333333,34.7406666667,37.1163333333,14.783,11.7416666667,19.8216666667,15.7816666667,45.8316666667,24.0126666667
756.62,18.5503333333,51.4903333333,34.907,36.874,14.7373333333,12.4526666667,20.3813333333,16.1903333333,46.24,24.739
756.93,18.5,51.622,35.3253333333,36.8643333333,14.9236666667,12.5093333333,20.341,16.2516666667,46.567,24.732
757.24,18.4476666667,52.0536666667,36.092,37.214,15.2643333333,12.521,20.479,16.189,46.779,24.6476666667
757.56,18.289,52.392,36.5926666667,37.5283333333,15.6933333333,12.721,20.5823333333,16.3723333333,46.9893333333,25.0643333333
757.87,17.7856666667,52.3136666667,36.131,37.099,15.0636666667,11.948,20.009,16.0766666667,46.2036666667,24.546
758.18,17.1736666667,52.277,35.845,37.1463333333,14.4346666667,11.5146666667,19.4733333333,15.8723333333,45.8766666667,24.3306666667
758.50,16.4636666667,51.5263333333,35.6186666667,36.521,13.923,11.066,19.2,15.6816666667,45.1513333333,23.9363333333
758.81,15.6353333333,51.1213333333,35.396,36.308,13.2886666667,10.7323333333,18.6546666667,15.74,44.7086666667,23.2436666667
759.13,15.8603333333,51.4486666667,35.1106666667,36.7683333333,13.3663333333,10.902,18.7573333333,16.2333333333,44.803,23.1626666667
759.44,15.3563333333,51.4143333333,34.8286666667,36.858,13.6236666667,10.8396666667,18.644,16.689,44.8836666667,22.6563333333
759.75,15.245,51.7046666667,34.986,37.472,13.5923333333,10.466,18.2966666667,16.7783333333,44.9456666667,22.942
760.07,15.319,51.333,34.836,37.5606666667,14.0226666667,10.399,18.2646666667,17.1603333333,44.6603333333,22.772
760.38,15.5306666667,51.5633333333,34.705,37.7876666667,14.2773333333,10.531,18.3186666667,17.0796666667,44.5426666667,23.0533333333
760.69,15.2293333333,50.7546666667,33.972,37.6886666667,13.792,10.4386666667,18.075,16.9716666667,44.164,22.866
761.01,15.4633333333,51.0896666667,34.2303333333,38.0036666667,14.296,11.0923333333,18.3113333333,17.4853333333,44.753,22.8533333333
761.32,15.7083333333,51.25,35.0136666667,38.611,14.8753333333,11.7916666667,18.6803333333,17.6803333333,45.167,23.2083333333
761.63,16.4993333333,51.5723333333,35.6216666667,39.141,15.5226666667,12.3776666667,19.2826666667,18.0783333333,45.698,23.819
761.94,16.517,52.128,35.5853333333,39.6333333333,15.5016666667,12.599,19.1723333333,17.5846666667,46.1666666667,23.78
762.26,16.6666666667,52.0463333333,35.6026666667,39.6703333333,15.662,12.9093333333,19.6056666667,17.51,46.2796666667,23.7973333333
762.57,16.5053333333,51.9076666667,35.6896666667,39.4566666667,15.381,12.8573333333,19.6866666667,17.127,46.2863333333,23.538
762.88,17.1876666667,52.072,36.1693333333,39.5253333333,15.3006666667,13.4376666667,20.2893333333,17.3033333333,46.47,23.6226666667
763.20,17.1516666667,52.313,35.9513333333,39.269,15.3236666667,13.5863333333,20.7966666667,17.423,47.032,23.6736666667
763.51,16.8903333333,52.951,36.262,39.392,15.3143333333,13.794,21.0036666667,17.136,47.1606666667,23.8653333333
763.82,16.766,52.7133333333,36.0686666667,39.014,15.2766666667,13.3906666667,20.9023333333,16.9976666667,46.9996666667,23.3403333333
764.14,17.005,53.156,36.5723333333,39.0573333333,15.796,13.4553333333,21.2756666667,17.1936666667,47.5096666667,23.6606666667
764.45,16.785,53.087,36.2793333333,38.7853333333,15.284,12.7216666667,21.2213333333,16.7403333333,47.308,23.208
764.76,16.8796666667,53.082,36.2716666667,38.622,15.428,12.651,21.4193333333,16.7763333333,47.5173333333,23.067
765.07,16.9956666667,53.283,36.431,38.6316666667,15.5483333333,12.8693333333,21.588,16.7443333333,47.5063333333,22.8203333333
765.39,17.367,53.2043333333,36.8913333333,38.701,15.582,13.2516666667,21.9413333333,17.2676666667,47.465,22.8956666667
765.70,17.7593333333,53.3956666667,37.4316666667,38.9283333333,16.2373333333,13.7913333333,22.248,17.8896666667,47.7623333333,23.3283333333
766.01,18.1276666667,53.4853333333,37.6953333333,39.272,16.8093333333,14.2956666667,22.6116666667,18.3313333333,47.7643333333,23.8483333333
766.32,18.0826666667,53.548,37.8256666667,39.2273333333,17.668,14.5776666667,22.675,18.4263333333,48.0403333333,24.134
766.64,18.266,53.6323333333,38.0566666667,39.4916666667,18.4453333333,15.187,22.7656666667,18.6696666667,47.6383333333,23.9313333333
766.95,18.7033333333,53.2803333333,38.013,38.9456666667,18.6723333333,14.677,22.4036666667,18.781,47.435,23.632
767.26,18.7066666667,53.475,38.8646666667,39.268,18.739,15.304,22.9643333333,19.416,47.4923333333,24.109
767.57,19.1186666667,53.744,38.6846666667,39.546,18.9363333333,15.888,23.2106666667,19.6983333333,47.283,24.3206666667
767.88,19.3173333333,53.6796666667,38.6686666667,39.441,18.94,16.092,23.1943333333,19.5403333333,47.384,24.7553333333
768.20,19.4723333333,53.7553333333,39.015,39.578,19.2436666667,16.3766666667,23.5003333333,19.824,47.3703333333,25.1716666667
768.51,19.1933333333,53.8353333333,38.3153333333,39.516,19.2473333333,16.7383333333,23.3333333333,19.6596666667,47.2223333333,25.2326666667
768.82,19.3646666667,53.954,37.8786666667,39.32,19.549,16.7036666667,23.0043333333,19.5676666667,47.838,25.4993333333
769.13,19.736,54.867,38.4206666667,39.6633333333,19.6786666667,16.81,23.6563333333,19.4683333333,48.2693333333,25.9133333333
769.44,19.5143333333,54.6876666667,38.2266666667,39.5576666667,19.7493333333,16.735,23.5856666667,19.4363333333,48.9133333333,26.2083333333
769.76,19.419,54.769,37.911,40.028,19.0566666667,16.5356666667,23.3313333333,19.1166666667,48.8203333333,26.1143333333
770.07,19.2863333333,54.476,38.0363333333,39.274,18.5853333333,15.656,23.061,18.9976666667,48.35,26.279
770.38,19.295,54.5283333333,37.4496666667,39.8143333333,18.0073333333,16.1916666667,23.5383333333,18.9993333333,48.7016666667,26.7893333333
770.69,19.8703333333,54.6753333333,37.6406666667,40.4546666667,18.7663333333,16.45,23.3983333333,19.1776666667,49.091,26.818
771.00,20.1933333333,54.3836666667,37.772,40.5403333333,19.3363333333,16.414,23.4893333333,19.2703333333,49.198,27.4006666667
771.32,20.0883333333,54.1943333333,38.3223333333,41.1256666667,20.331,17.0863333333,24.2163333333,19.8236666667,49.073,27.5276666667
771.63,20.1403333333,54.8086666667,38.063,41.48,20.7286666667,17.2666666667,24.327,19.5743333333,49.5813333333,27.5853333333
771.94,19.391,54.6933333333,38.141,40.98,20.8793333333,17.033,24.702,19.7573333333,49.6793333333,27.8386666667
772.25,19.523,55.0813333333,38.5183333333,40.7893333333,21.4036666667,17.3203333333,24.914,19.7523333333,49.3006666667,27.7126666667
772.56,19.6373333333,54.852,37.4856666667,40.904,21.725,17.6873333333,24.3863333333,19.982,49.2316666667,27.667
772.87,19.823,55.0663333333,38.0153333333,40.4146666667,21.7563333333,17.7963333333,23.7363333333,20.0556666667,48.4043333333,27.37
773.18,18.7616666667,53.9546666667,37.7116666667,39.3123333333,21.4453333333,16.69,23.1873333333,19.4443333333,47.6226666667,27.0243333333
773.50,18.7573333333,53.4606666667,37.6566666667,40.2786666667,21.6866666667,17.5526666667,23.6003333333,19.7493333333,47.8146666667,27.758
773.81,18.8053333333,53.7633333333,38.5423333333,40.3586666667,22.3896666667,18.2556666667,23.4886666667,19.7853333333,47.766,27.8373333333
774.12,18.0833333333,54.5146666667,37.584,39.409,21.3493333333,18.1313333333,23.2946666667,19.188,47.2623333333,28.0743333333
774.43,16.9243333333,54.231,37.1596666667,38.803,20.775,17.1206666667,23.0803333333,18.4446666667,46.505,27.4466666667
774.74,16.566,54.582,36.9083333333,38.268,20.0906666667,16.8176666667,22.3313333333,18.3283333333,47.0796666667,27.4423333333
775.05,15.1283333333,53.9793333333,36.1813333333,37.1976666667,18.0013333333,15.5606666667,21.307,17.0356666667,45.614,26.214
775.36,13.6933333333,53.469,34.9503333333,36.75,16.093,13.9803333333,19.353,15.4406666667,44.4963333333,25.3256666667
775.67,12.788,52.555,33.8896666667,36.0603333333,14.8,12.232,18.9303333333,14.6676666667,43.1293333333,24.2253333333
775.98,12.0553333333,52.3656666667,34.67,35.4183333333,14.2743333333,10.9866666667,18.9256666667,14.1403333333,43.1703333333,23.9776666667
776.30,11.8373333333,53.2686666667,34.8133333333,36.185,14.286,10.8153333333,19.747,14.7433333333,44.337,23.8636666667
776.61,12.265,53.7576666667,35.051,36.1783333333,14.332,11.6746666667,20.5583333333,15.164,44.7666666667,23.6713333333
776.92,11.8656666667,54.501,34.0973333333,34.7516666667,13.557,10.5836666667,19.258,14.1026666667,44.4083333333,21.495
777.23,11.6926666667,54.1566666667,33.3333333333,34.178,12.8916666667,9.403,18.67,13.764,43.3903333333,20.9323333333
777.54,12.0913333333,53.9706666667,32.7013333333,34.1576666667,13.0256666667,9.288,18.5766666667,13.8226666667,43.721,20.2526666667
777.85,12.697,55.242,33.4993333333,34.495,13.14,10.401,18.2846666667,14.44,44.4536666667,20.387
778.16,13.2783333333,55.4186666667,33.498,34.6776666667,14.129,11.1663333333,19.1496666667,14.9793333333,44.115,20.247
778.47,14.474,55.674,33.9363333333,35.1153333333,15.4056666667,11.513,19.5723333333,16.4473333333,44.874,20.6966666667
778.78,15.9096666667,55.271,34.9296666667,35.0953333333,15.8546666667,11.478,20.479,17.121,44.784,20.754
779.09,15.7556666667,55.1726666667,34.9593333333,35.408,16.232,12.223,20.241,17.2133333333,45.08,21.3346666667
779.40,15.641,54.8433333333,34.473,35.1853333333,15.1566666667,12.7066666667,19.3163333333,16.809,43.96,20.684
779.71,15.7636666667,54.0843333333,33.8493333333,34.6516666667,15.3336666667,12.4963333333,18.8306666667,16.3656666667,42.591,20.2926666667
780.02,16.217,54.8303333333,34.3196666667,35.9733333333,16.246,12.7936666667,18.8276666667,17.0293333333,43.139,20.743
780.33,16.608,55.2723333333,35.1493333333,37.2583333333,17.282,13.2396666667,19.9473333333,17.604,43.966,21.5
780.64,17.652,55.6046666667,35.7456666667,38.3346666667,19.0643333333,14.21,20.8886666667,18.77,45.278,22.3593333333
780.95,17.558,56.1196666667,37.0503333333,39.6493333333,19.9153333333,14.3546666667,21.336,19.039,45.603,23.179
781.26,17.2693333333,55.3043333333,36.498,39.2406666667,19.8313333333,13.9843333333,21.6096666667,18.9873333333,45.6296666667,22.0316666667
781.57,17.8406666667,55.5656666667,35.956,39.5546666667,18.969,12.961,20.8296666667,18.7253333333,45.5323333333,21.8666666667
781.88,18.7993333333,55.6366666667,36.0146666667,40.0973333333,19.165,13.833,21.694,18.3423333333,45.7343333333,22.608
782.19,19.0733333333,55.5956666667,35.7703333333,40.012,20.1263333333,14.6513333333,21.811,19.1336666667,46.0286666667,23.0446666667
782.50,18.5586666667,55.6456666667,35.8256666667,40.7206666667,19.3393333333,14.3546666667,21.7716666667,18.8286666667,45.6756666667,23.0033333333
782.81,18.2533333333,56.724,35.6903333333,40.3143333333,20.0966666667,14.1433333333,22.061,19.16,46.0563333333,22.7863333333
783.12,17.9083333333,57.6816666667,35.94,40.4166666667,20.331,13.7073333333,21.6496666667,19.1656666667,46.826,22.999
783.43,18.0196666667,57.411,35.2706666667,39.053,19.7723333333,12.085,20.9716666667,18.327,46.0023333333,23.2166666667
783.74,18.018,57.5023333333,35.6943333333,39.205,19.2606666667,11.9293333333,21.2176666667,18.453,46.2876666667,23.9203333333
784.05,17.015,57.5413333333,35.4563333333,38.7516666667,17.934,10.5196666667,20.9443333333,17.8073333333,46.0393333333,23.606
784.36,16.714,56.381,35.215,37.4726666667,17.2466666667,9.68933333333,20.414,16.4003333333,45.1553333333,23.205
784.67,15.524,56.0316666667,35.27,36.0633333333,16.0,8.95266666667,19.2696666667,15.492,44.5713333333,22.9206666667
784.98,13.5696666667,55.4916666667,35.1533333333,34.802,15.4533333333,8.301,18.6143333333,14.5913333333,43.295,22.797
785.29,12.2926666667,54.6993333333,34.9596666667,33.9186666667,15.1543333333,7.057,17.9836666667,14.5366666667,42.797,21.6583333333
785.60,11.7666666667,54.277,34.9066666667,34.153,14.618,6.32566666667,17.699,13.733,42.5103333333,20.944
785.91,12.2133333333,54.3876666667,34.5776666667,33.9226666667,14.5713333333,5.92666666667,17.7146666667,13.8836666667,43.0253333333,20.563
786.22,13.6933333333,54.484,34.8443333333,34.78,14.754,6.075,18.3866666667,14.3363333333,43.1373333333,21.44
786.53,14.2493333333,54.6756666667,34.733,35.401,14.6946666667,6.74333333333,18.9883333333,14.4723333333,43.7343333333,21.2153333333
786.84,12.779,54.143,34.4803333333,34.927,13.6073333333,6.97866666667,17.8136666667,13.5756666667,43.2756666667,19.503
787.14,12.876,53.7283333333,33.991,34.5236666667,13.659,7.11166666667,17.0423333333,13.0643333333,42.4496666667,17.8566666667
787.45,12.7626666667,54.2173333333,34.6503333333,35.152,13.139,7.90233333333,16.9333333333,12.3236666667,42.584,17.3723333333
787.76,13.2723333333,53.945,34.5566666667,34.679,13.425,8.77666666667,17.7063333333,13.3946666667,42.5993333333,17.2476666667
788.07,13.9953333333,53.6733333333,33.6973333333,35.7923333333,13.2363333333,8.53066666667,17.972,12.8413333333,42.38,16.9093333333
788.38,14.4996666667,54.0293333333,33.6996666667,36.5996666667,12.9116666667,8.97433333333,18.4373333333,12.7593333333,43.4366666667,16.6056666667
788.69,14.2026666667,54.9126666667,33.609,36.6083333333,12.8253333333,9.09066666667,17.845,12.9476666667,43.9546666667,16.927
789.00,15.0846666667,56.498,34.1933333333,37.9723333333,14.132,10.2303333333,18.679,14.2856666667,44.5466666667,18.1873333333
789.31,15.578,57.4003333333,34.2973333333,37.9666666667,14.2723333333,10.79,18.657,14.2413333333,44.31,19.3406666667
789.62,13.585,55.8566666667,32.559,36.3343333333,12.036,9.971,16.7793333333,12.5523333333,43.7883333333,17.328
789.92,14.2303333333,55.695,32.4296666667,35.818,11.907,11.1003333333,17.6186666667,12.391,43.7236666667,18.0383333333
790.23,15.6823333333,57.1193333333,33.563,36.9093333333,13.2546666667,11.7453333333,19.816,13.4186666667,44.6523333333,19.193
790.54,16.3006666667,57.585,34.0323333333,37.5913333333,13.506,11.9426666667,21.3573333333,13.9056666667,45.1096666667,20.5923333333
790.85,16.1223333333,57.9253333333,33.3673333333,37.381,13.7753333333,11.8023333333,21.5646666667,14.0476666667,45.068,20.6123333333
791.16,15.4606666667,58.759,33.1203333333,38.1206666667,12.9076666667,11.17,20.319,14.0073333333,44.8936666667,18.9006666667
791.47,15.4683333333,59.55,33.769,38.5256666667,13.0353333333,11.8373333333,20.3703333333,15.1416666667,45.933,19.2446666667
791.78,16.7026666667,58.9963333333,33.907,38.674,14.4803333333,12.437,20.251,16.0573333333,45.1613333333,20.143
792.08,17.4246666667,58.0446666667,33.8383333333,38.3836666667,13.6723333333,12.6983333333,20.5266666667,14.827,44.7333333333,19.8053333333
792.39,16.353,57.7333333333,33.7393333333,36.914,11.997,12.3293333333,19.9706666667,13.732,44.186,18.2723333333
792.70,15.6843333333,57.2116666667,35.076,36.411,12.347,11.9763333333,20.282,13.4593333333,44.4196666667,17.2783333333
793.01,17.756,57.9156666667,37.473,38.1626666667,15.8316666667,13.798,22.6946666667,15.178,45.461,19.4986666667
793.32,15.7213333333,56.6926666667,37.7456666667,37.2266666667,14.683,11.383,21.1346666667,14.0153333333,43.9743333333,17.1673333333
793.62,14.4503333333,54.525,36.462,36.7226666667,13.0726666667,10.056,19.702,12.9236666667,43.1656666667,15.7543333333
793.93,13.5266666667,54.1803333333,36.6776666667,35.6,13.341,9.81066666667,19.0633333333,13.415,43.3666666667,15.385
794.24,14.1296666667,52.6073333333,36.7156666667,35.0246666667,15.081,10.2183333333,19.4856666667,14.905,43.693,15.574
794.55,14.9673333333,52.6946666667,37.487,35.6333333333,16.7866666667,11.672,20.769,15.7916666667,45.5886666667,17.4736666667
794.86,15.804,53.5363333333,38.3756666667,36.0406666667,18.1726666667,12.1826666667,22.5716666667,16.8186666667,46.1593333333,17.9693333333
795.16,15.6903333333,54.2423333333,38.3503333333,36.1616666667,17.7776666667,12.7946666667,23.165,16.8686666667,47.0373333333,17.2393333333
795.47,16.4513333333,55.6103333333,39.4903333333,37.6033333333,19.0666666667,13.671,24.396,18.8016666667,47.6663333333,18.3386666667
795.78,17.074,55.458,39.6546666667,38.384,19.9413333333,13.685,24.6986666667,19.4853333333,48.159,18.3123333333
796.09,17.5386666667,55.122,38.63,38.5033333333,20.3296666667,14.3356666667,24.9286666667,20.3296666667,47.669,17.761
796.40,17.2083333333,55.8316666667,38.7506666667,39.643,19.5346666667,14.3086666667,25.0796666667,20.9366666667,47.5143333333,16.9853333333
796.70,18.0343333333,56.0433333333,38.0723333333,40.585,20.706,15.4576666667,25.4453333333,20.9923333333,47.742,18.448
797.01,19.63,57.1023333333,39.1656666667,41.361,22.076,17.247,26.278,22.4833333333,48.5106666667,20.1003333333
797.32,20.0823333333,57.5903333333,39.2156666667,41.5243333333,21.379,17.8366666667,26.692,21.9483333333,47.5963333333,20.493
797.63,20.1436666667,58.2436666667,39.471,41.9196666667,19.9153333333,17.6626666667,27.1303333333,21.776,47.7963333333,20.1436666667
797.93,21.044,58.9033333333,40.304,42.9136666667,20.1186666667,17.476,29.171,22.3656666667,47.803,20.8456666667
798.24,20.7793333333,58.042,39.727,42.857,19.6803333333,17.649,28.7713333333,22.2443333333,47.0863333333,20.8793333333
798.55,20.944,58.0106666667,40.36,43.1773333333,19.7896666667,17.4133333333,28.9546666667,22.946,46.979,20.9776666667
798.85,20.3566666667,57.538,40.2236666667,43.022,19.6573333333,17.3136666667,29.4856666667,23.1203333333,47.0093333333,20.9516666667
799.16,20.554,57.8833333333,40.1726666667,42.3326666667,18.5383333333,17.2426666667,29.6976666667,22.606,46.688,20.806
799.47,21.0176666667,58.444,41.261,44.0633333333,19.3583333333,17.6623333333,30.3836666667,23.1933333333,48.0823333333,22.161
799.78,20.99,58.2406666667,40.983,43.2003333333,18.921,17.997,29.8966666667,22.099,48.7066666667,22.8383333333
800.08,21.5163333333,59.6433333333,42.698,43.887,19.5836666667,18.4316666667,31.0663333333,24.043,50.2786666667,23.634
800.39,20.766,59.977,42.266,43.349,19.1803333333,17.8656666667,31.2063333333,23.8206666667,50.928,22.7766666667
800.70,20.39,58.791,41.7543333333,43.3526666667,19.0646666667,17.466,29.9416666667,23.7816666667,52.2416666667,21.988
801.00,20.1366666667,59.1656666667,41.877,43.6423333333,18.8926666667,16.8873333333,28.8806666667,23.3053333333,52.828,22.503
801.31,19.376,58.785,41.051,42.775,17.775,16.2973333333,27.0936666667,22.2086666667,52.874,23.0296666667
801.62,19.975,59.3426666667,42.8213333333,43.1546666667,17.9356666667,17.478,27.5073333333,23.5536666667,53.35,24.7606666667
801.92,20.5456666667,60.6986666667,44.3306666667,43.8616666667,18.3716666667,17.9026666667,28.261,24.3393333333,54.7313333333,25.149
802.23,21.1036666667,61.3586666667,44.756,43.567,17.5373333333,18.0043333333,26.879,24.9256666667,55.8813333333,23.9913333333
802.54,21.1966666667,61.0683333333,45.4273333333,43.547,17.4356666667,17.6493333333,26.8803333333,24.9143333333,56.6663333333,24.5723333333
802.84,20.29,60.1023333333,44.544,42.2843333333,16.9223333333,17.6896666667,26.8113333333,25.1493333333,56.5643333333,24.0836666667
803.15,19.1763333333,58.001,43.372,41.0553333333,16.216,16.8596666667,26.0403333333,24.6676666667,55.341,23.5093333333
803.46,17.7863333333,57.4936666667,42.0326666667,40.8266666667,14.2976666667,16.5373333333,25.969,24.1603333333,54.3066666667,23.2123333333
