wavelength,Back_SalStrf,Belly_SalStrf,Breast_SalStrf,Crissum_SalStrf,Crown_SalStrf,DorTail_SalStrf,Patch10_SalStrf,Rump_SalStrf,Throat_SalStrf,WingTip_SalStrf
252.04,4.63833333333,8.64546666667,6.76133333334,8.66333333333,5.5802,8.79876666667,5.20166666667,5.10266666667,7.442,7.53663333333
252.41,4.51326666667,8.701,6.77666666667,8.53146666667,5.4342,8.57503333333,5.01726666667,4.9898,7.55566666667,7.17046666667
252.79,4.6904,8.8904,6.9938,8.6242,5.6996,8.94170000001,5.48466666667,5.2604,7.76913333333,7.59879999999
253.16,4.7048,8.6238,6.9348,8.445,5.65026666667,8.97433333332,5.1516,5.04826666667,7.85226666667,7.78623333333
253.54,3.9962,7.9924,6.3198,7.5078,5.42166666667,8.46996666666,4.53806666667,4.03426666667,7.58846666667,7.09663333333
253.91,3.3188,7.6494,5.64953333333,6.83193333333,4.8612,7.95613333333,3.8346,3.47446666667,6.99246666667,6.71783333333
254.28,3.0274,7.31813333333,5.36833333333,6.4612,4.44113333333,7.43613333333,3.36346666667,3.163,6.47613333333,6.32566666666
254.66,3.44653333333,7.75879999999,6.14633333333,6.7644,4.80146666667,7.75876666667,4.1884,3.56526666667,7.02213333333,6.91903333334
255.03,2.79846666667,7.03933333333,5.69953333333,6.0616,4.21373333333,7.0286,3.44126666667,2.6904,6.4452,6.11823333334
255.41,2.59386666667,6.87393333333,5.51253333334,5.77033333333,4.11206666667,6.8766,3.1262,2.55446666667,6.42573333333,5.69193333333
255.78,3.68566666667,7.9966,6.42446666667,6.65533333334,5.53953333333,8.03613333333,4.37873333333,3.68553333333,7.4386,6.6892
256.15,4.7394,9.10686666667,7.388,7.54033333333,6.6892,9.0279,5.59586666667,4.77326666667,8.56573333334,7.99386666667
256.53,4.23746666667,8.81806666666,6.62846666667,7.26026666667,6.28546666667,8.59763333334,4.94553333333,4.804,8.36613333333,7.68793333333
256.90,3.70766666667,8.43086666667,6.28213333334,6.73846666667,5.6718,7.8281,3.95906666667,4.30766666667,7.96419999999,7.00006666667
257.28,4.26613333333,9.17886666667,6.74573333333,7.3784,6.48066666667,8.2553,4.60113333333,5.16866666667,8.37866666667,7.53666666667
257.65,4.83906666667,9.25213333335,7.0642,8.05993333333,6.88386666667,8.61916666666,5.04006666667,5.63413333333,8.56386666666,8.14986666666
258.02,4.80473333333,8.85700000001,7.101,8.1822,6.68773333333,8.58506666666,5.1086,5.53606666666,8.63806666666,7.95783333334
258.40,4.97973333333,8.73326666666,7.1216,8.05546666667,6.71193333333,8.78603333334,5.5008,5.55513333333,8.56446666667,8.10496666666
258.77,4.545,8.05206666667,6.53173333334,7.35513333334,6.35146666667,8.25576666666,4.9426,5.2152,8.00153333333,7.43056666666
259.15,4.48406666667,7.90313333333,6.383,7.2194,6.17813333333,8.21173333334,4.92486666667,5.24913333333,7.88186666667,7.3682
259.52,4.12006666667,7.4938,6.08346666667,6.9888,5.75693333333,7.92683333333,4.71866666667,5.03006666667,7.50686666667,7.17053333333
259.89,3.85373333333,7.1554,5.8948,6.77753333333,5.39793333333,7.58953333333,4.50873333333,4.78173333333,7.2436,7.0012
260.27,3.80626666667,6.94586666667,5.7878,6.67653333333,5.13913333333,7.46293333334,4.44326666667,4.5866,7.0304,6.83956666667
260.64,3.8248,6.83306666667,5.78646666667,6.62793333333,5.03766666667,7.33236666667,4.47673333333,4.27733333333,6.7674,6.746
261.01,3.88053333333,6.7918,5.70513333333,6.59926666667,5.0944,7.2843,4.51073333333,4.2292,6.61073333333,6.75143333333
261.39,4.00633333333,6.85033333333,5.85993333333,6.59646666667,5.08253333333,7.39436666667,4.63693333333,4.2094,6.59626666666,6.74306666667
261.76,4.0454,6.99453333333,6.00286666667,6.55,5.05533333333,7.5125,4.70713333333,4.25666666667,6.60426666667,6.63846666667
262.13,4.15413333333,7.044,6.0326,6.53726666667,5.08273333333,7.5455,4.73493333334,4.44026666667,6.68146666667,6.73666666667
262.51,3.9742,6.95026666667,5.84593333333,6.44073333333,4.9724,7.418,4.37986666667,4.31073333333,6.71286666666,6.57333333333
262.88,4.09466666667,7.25346666667,5.93833333333,6.71473333333,4.9672,7.68603333333,4.2944,4.25646666666,6.93226666667,6.82486666667
263.25,4.37593333333,7.604,6.12026666667,6.80533333334,5.2164,7.89253333333,4.48693333333,4.40653333334,7.17973333333,7.07716666667
263.63,4.97166666667,8.30046666666,6.786,7.14093333333,5.8222,8.38299999999,4.932,4.68093333334,7.7528,7.49579999999
264.00,5.149,8.56960000001,7.07153333333,7.31846666667,6.06426666667,8.68320000001,5.15233333333,4.86913333333,7.89146666667,7.79103333333
264.37,5.03206666667,8.78020000001,7.12826666667,7.37453333333,6.16,8.7819,5.06326666667,4.9142,8.152,7.8952
264.75,4.75586666667,8.65466666666,6.9688,7.07406666667,5.9466,8.69510000001,4.89646666667,4.91413333333,8.26479999999,7.72583333333
265.12,4.35993333333,8.35853333333,6.78486666667,6.78126666667,5.5968,8.55646666667,4.64133333333,4.66213333333,8.19860000001,7.4726
265.49,3.75153333333,7.66546666667,6.1758,6.257,5.19053333333,7.93809999999,4.0698,4.20513333333,7.65193333334,7.09513333333
265.87,3.2536,6.91946666667,5.50566666667,5.64546666667,4.388,7.23896666667,3.42313333333,3.6328,7.1092,6.71303333333
266.24,3.3398,7.02066666667,5.6854,5.69826666667,4.5238,7.2635,3.49093333333,3.581,7.1012,6.7198
266.61,3.7716,7.46166666667,6.1846,6.07513333333,4.86706666667,7.65886666666,3.8498,4.08133333333,7.34280000001,7.1737
266.98,4.0974,7.64133333334,6.48606666667,6.17633333333,5.09326666667,7.79640000001,4.1936,4.55473333333,7.47893333333,7.31786666667
267.36,4.23826666667,7.70486666667,6.62833333333,6.3762,5.27913333333,7.85013333334,4.17653333333,4.67813333333,7.64033333334,7.34706666667
267.73,4.2864,7.7854,6.60386666667,6.387,5.3226,7.94799999999,4.16366666667,4.87153333334,7.71973333333,7.35716666666
268.10,4.49826666667,7.98333333334,6.73633333333,6.55813333333,5.5894,8.22266666666,4.231,4.9854,7.89706666667,7.5282
268.48,4.82206666667,8.24213333334,7.11746666667,6.82413333333,5.9358,8.56293333333,4.54493333334,5.27833333333,7.957,7.82783333334
268.85,5.37333333333,8.68000000001,7.65066666667,7.42133333333,6.512,9.08533333333,4.936,5.77333333333,8.28266666667,8.34400000001
269.22,5.66446666667,8.76546666667,7.80526666667,7.6504,6.7506,8.97423333333,5.1082,6.04486666667,8.4954,8.59893333333
269.59,6.24693333333,9.22099999999,8.2734,8.2142,7.2434,9.45153333334,5.76026666667,6.59706666667,9.08453333333,9.02283333333
269.97,6.53713333333,9.62899999999,8.63353333333,8.5636,7.7844,9.69629999999,6.35046666667,7.06246666667,9.38746666667,9.42243333333
270.34,6.37433333333,9.36866666668,8.36653333333,8.2314,7.56826666667,9.59230000001,6.24413333333,6.80666666667,9.09119999999,9.17830000001
270.71,5.81293333333,8.74466666667,7.77293333334,7.934,7.13326666667,9.18586666666,5.96213333333,6.37813333333,8.55213333333,8.6845
271.09,5.3964,8.43806666667,7.37006666667,7.78406666667,6.8854,9.06969999999,5.83166666667,6.02693333333,8.238,8.3287
271.46,5.1526,8.19899999999,7.13106666667,7.5842,6.57566666667,8.75223333334,5.7036,5.69906666667,7.84173333333,8.13083333333
271.83,4.79913333333,7.8126,6.7244,7.28846666667,6.19813333333,8.38106666666,5.3586,5.35413333333,7.41053333333,7.82919999999
272.20,4.41466666667,7.381,6.2854,7.0064,5.80426666667,7.9593,4.99413333333,5.0768,7.03466666667,7.3984
272.58,4.108,7.1012,5.94346666667,6.7572,5.42066666666,7.67263333333,4.61593333333,4.8246,6.7312,7.07783333333
272.95,3.7508,6.82726666667,5.59433333333,6.51253333333,5.15746666667,7.33446666667,4.40373333333,4.5236,6.40113333333,6.79626666667
273.32,3.63566666666,6.77253333333,5.5008,6.45073333333,5.0778,7.38356666667,4.22286666667,4.37173333333,6.11193333333,6.65596666667
273.69,3.32033333334,6.50586666667,5.1924,6.1012,4.72493333333,7.1765,3.7574,4.0378,5.72293333333,6.32843333333
274.06,3.2206,6.4324,5.12153333333,6.1008,4.55786666667,7.25236666667,3.47486666667,3.93886666667,5.71826666667,6.2489
274.44,3.6324,6.84733333333,5.53086666667,6.5284,4.9174,7.71193333333,3.80633333333,4.3418,6.14693333333,6.82863333333
274.81,4.06173333333,7.28806666667,5.97553333333,6.83106666667,5.19193333333,8.01416666667,4.04806666667,4.63806666667,6.3874,7.17343333334
275.18,4.1516,7.2496,5.98966666667,6.78373333333,5.18873333333,7.79683333334,3.88993333333,4.58046666667,6.20773333333,7.30246666667
275.55,3.98733333334,7.1372,5.85993333333,6.6972,5.09293333333,7.64406666667,3.7874,4.6224,6.1396,7.14296666667
275.93,4.18633333333,7.29026666667,5.99993333333,6.9342,5.33326666667,7.74433333333,3.9642,4.84586666667,6.3418,7.30946666667
276.30,4.16793333333,7.46466666667,6.13806666667,6.9922,5.4674,7.867,3.97213333333,4.92666666667,6.4514,7.60146666667
276.67,4.16533333334,7.39233333333,6.0846,6.96626666667,5.54233333333,7.8516,3.9276,4.8292,6.46093333333,7.666
277.04,4.4594,7.5436,6.21326666666,7.02533333333,5.6676,7.99203333334,4.05826666667,5.00753333333,6.71886666667,7.8486
277.41,4.51473333333,7.58253333333,6.31673333333,6.96686666667,5.639,7.99940000001,4.32613333333,5.06813333333,6.91973333333,7.88420000001
277.79,4.67,7.74246666667,6.50433333333,7.10093333333,5.71073333333,7.99076666666,4.5152,5.10413333333,7.091,8.00943333334
278.16,4.9818,7.97753333333,6.8048,7.34466666667,6.0716,8.27256666667,4.8236,5.33066666667,7.2242,8.14059999999
278.53,4.92646666667,7.99013333333,6.80393333333,7.45073333333,6.01753333333,8.15359999999,4.75646666667,5.3582,7.07126666667,7.87643333334
278.90,4.6654,7.62113333334,6.54713333333,7.06793333333,5.7594,7.7769,4.4884,4.987,6.82366666667,7.64480000001
279.27,4.70493333333,7.65,6.71593333333,7.16693333333,5.7622,7.79533333333,4.51766666667,5.06226666667,7.04626666667,7.5996
279.64,4.9078,7.78266666667,6.93826666667,7.36546666667,5.92193333333,8.05796666667,4.64586666667,5.29353333333,7.25373333333,7.91720000001
280.02,4.798,7.77786666667,6.95526666667,7.30866666667,5.8034,8.00149999999,4.67046666667,5.16593333333,7.13806666667,7.8535
280.39,4.80133333333,7.69006666667,6.8766,7.26806666667,5.69253333333,7.87890000001,4.655,5.01113333333,6.99206666667,7.68546666667
280.76,4.83086666667,7.68493333333,6.94153333334,7.24853333333,5.64826666667,7.85119999999,4.69,5.00626666667,6.9276,7.63983333333
281.13,4.50726666667,7.37073333333,6.66886666667,6.97593333333,5.33,7.5593,4.36373333333,4.72026666667,6.62406666666,7.32700000001
281.50,4.29706666667,7.17526666667,6.42986666667,6.9802,5.14966666667,7.45913333333,4.0338,4.562,6.487,7.29466666667
281.87,3.96733333333,6.77853333333,5.99733333333,6.70113333333,4.80666666667,7.17356666667,3.65946666667,4.29866666667,6.14786666666,6.94856666667
282.25,3.819,6.62053333333,5.8378,6.63933333333,4.49066666667,6.96576666667,3.54633333333,4.13393333333,6.033,6.78096666667
282.62,3.85506666666,6.61106666667,5.73213333333,6.67486666667,4.47046666667,6.81493333333,3.61226666667,4.05273333333,6.14793333334,6.8456
282.99,3.95113333333,6.82106666667,5.77826666667,6.8792,4.61893333333,6.9093,3.76053333333,4.16573333333,6.2734,6.89726666667
283.36,4.02166666667,6.9732,5.79873333333,6.95726666667,4.7108,7.00353333333,3.87233333333,4.15533333333,6.2858,7.06343333333
283.73,4.03073333333,7.0372,5.77346666667,6.9612,4.69786666667,6.9536,3.917,4.048,6.29033333333,7.00393333333
284.10,4.19393333333,7.12406666667,5.941,7.1076,4.87373333333,7.1195,4.03973333333,4.1518,6.49946666666,7.10763333333
284.47,4.1414,7.05906666667,5.9758,7.0644,4.81806666667,7.1959,3.96733333333,4.1786,6.56546666667,7.07873333333
284.85,4.21246666667,7.197,6.10733333333,7.22086666667,4.97013333333,7.3354,4.16273333333,4.31326666667,6.74033333333,7.17466666667
285.22,4.3614,7.3782,6.3476,7.36493333333,5.12993333333,7.50263333333,4.32306666667,4.4282,6.89226666667,7.37653333333
285.59,4.35446666667,7.33393333333,6.315,7.28606666667,5.03653333334,7.47103333333,4.3052,4.37746666667,6.85066666667,7.21953333333
285.96,4.25813333333,7.4026,6.3668,7.30033333333,5.0376,7.534,4.3504,4.37806666667,6.82393333333,7.17806666666
286.33,4.10953333333,7.40573333333,6.2882,7.15773333333,5.0224,7.4412,4.2352,4.33813333333,6.78113333333,7.08380000001
286.70,4.0798,7.41466666667,6.39273333333,7.1184,5.04086666666,7.52053333333,4.2494,4.42413333333,6.8044,7.07346666666
287.07,3.97653333333,7.32273333333,6.2864,7.0532,4.90853333333,7.4887,4.08733333333,4.35673333333,6.7694,7.0173
287.44,3.9284,7.28253333333,6.28106666667,7.06493333333,4.93433333333,7.52406666667,4.1202,4.36986666667,6.8394,6.93710000001
287.82,3.9282,7.28906666667,6.33046666667,7.15,4.9936,7.55326666667,4.1804,4.38573333333,6.90913333333,6.92773333334
288.19,4.00686666667,7.4974,6.40386666667,7.34833333334,5.08606666667,7.6096,4.30393333333,4.5294,7.07386666667,7.0416
288.56,4.22993333333,7.88339999999,6.61093333333,7.59373333333,5.319,7.75733333333,4.58033333333,4.67866666667,7.33313333333,7.17673333333
288.93,4.19473333333,8.0556,6.63533333333,7.64553333333,5.2712,7.7281,4.55366666667,4.67746666666,7.46213333334,7.1676
289.30,4.32873333333,8.32,6.75513333333,7.89406666667,5.3808,7.85243333334,4.68593333333,4.85466666667,7.68873333333,7.22366666667
289.67,4.54826666667,8.68799999999,7.11173333333,8.181,5.63926666667,8.07153333333,4.96146666667,5.0618,8.05059999999,7.45976666667
290.04,4.85693333333,9.05659999999,7.42766666667,8.47973333333,5.82373333333,8.20879999999,5.2668,5.24826666667,8.43620000001,7.75873333333
290.41,4.66613333333,8.9534,7.27926666667,8.511,5.63693333333,8.06753333334,5.15393333333,5.05473333333,8.27526666667,7.66843333333
290.78,4.4026,8.89173333334,7.03666666667,8.4368,5.45646666667,7.7986,4.92173333334,4.7912,8.072,7.38963333333
291.15,4.34133333333,8.99893333333,7.0838,8.47233333333,5.40146666667,7.69593333333,5.00126666667,4.8098,8.13373333333,7.24546666667
291.52,4.28806666667,9.13013333333,7.11506666667,8.5518,5.28873333333,7.58416666666,4.90946666667,4.7952,8.18300000001,7.174
291.89,4.2442,9.25686666666,7.1506,8.5494,5.1052,7.53116666666,4.84506666667,4.78913333333,8.26993333333,7.08653333333
292.26,4.238,9.37646666667,7.2358,8.5278,5.01733333333,7.55726666667,4.77,4.74146666667,8.37106666667,6.96826666667
292.64,4.19746666667,9.32846666667,7.1794,8.531,4.84006666667,7.37296666667,4.7664,4.65106666667,8.37473333333,6.80796666667
293.01,4.19453333333,9.3444,7.13426666666,8.52986666667,4.6878,7.1857,4.76666666667,4.54666666667,8.44013333333,6.66093333333
293.38,4.1888,9.55299999999,7.29033333333,8.66813333333,4.76826666667,7.19083333333,4.8968,4.56406666667,8.71220000001,6.84516666667
293.75,4.20506666667,9.83573333335,7.42353333333,8.87113333333,4.89013333333,7.2325,5.00593333333,4.6606,8.94453333332,6.9688
294.12,4.4118,10.0761333333,7.62013333333,9.19513333333,5.1296,7.38073333333,5.14033333333,4.87406666667,9.28393333334,7.1922
294.49,4.96106666667,10.5220666667,8.06700000001,9.64893333333,5.575,7.77953333333,5.4708,5.29633333333,9.86766666667,7.5326
294.86,5.19033333333,10.7900666667,8.3474,9.91046666665,5.72746666667,8.01496666667,5.65073333333,5.5076,10.2822,7.8257
295.23,5.32653333333,11.032,8.47913333333,10.1086666667,5.83786666667,8.12856666667,5.68593333333,5.6076,10.5287333333,8.01016666666
295.60,5.38993333333,11.2048666667,8.63413333333,10.2204,5.95713333333,8.18806666667,5.8726,5.61806666667,10.7563333333,8.07073333334
295.97,5.38113333333,11.3677333333,8.63526666667,10.3408,6.01046666667,8.13903333333,5.84453333333,5.65166666667,10.8819333334,8.12850000001
296.34,5.2094,11.2898,8.49973333333,10.384,5.89133333333,7.88326666667,5.71513333333,5.5518,10.8284,8.02816666667
296.71,5.2836,11.5298666667,8.6898,10.6978,6.0014,8.04276666667,5.793,5.7316,11.0317333333,8.18063333334
297.08,5.36373333333,11.7758,8.94006666667,10.9878,6.15626666667,8.30243333333,5.8348,5.92066666667,11.2545333333,8.38116666667
297.45,5.317,11.7723333333,8.86573333334,11.0186,6.02613333333,8.23976666667,5.65206666667,5.85253333333,11.2246,8.19196666667
297.82,5.46733333333,11.8856666667,8.97386666666,11.194,6.06493333333,8.3501,5.73186666667,5.91713333333,11.3954,8.25666666666
298.19,5.25673333333,11.8826,8.88706666667,11.1686,5.94326666667,8.2508,5.5654,5.7788,11.3888,8.05563333333
298.56,5.28393333333,12.1739333333,9.06286666668,11.3404666667,6.036,8.29233333333,5.69433333333,5.85433333333,11.6725333333,8.18720000001
298.93,5.25866666667,12.3335333333,9.14600000001,11.4472666667,6.0608,8.22263333333,5.68633333333,5.89966666667,11.8286,8.16923333333
299.30,5.12726666667,12.3744666667,9.18486666667,11.4373333333,5.9838,8.0545,5.6016,5.8028,11.8485333333,8.00913333333
299.67,5.1622,12.5707333333,9.34460000001,11.6455333333,6.02966666667,8.0595,5.576,5.9972,12.0622666667,8.06556666666
300.04,5.16193333333,12.7549333333,9.51313333333,11.769,6.1324,8.1113,5.6654,6.04253333333,12.2482,8.08173333333
300.41,5.2658,13.0709333333,9.7676,11.9467333333,6.24926666667,8.3264,5.8048,6.16066666667,12.5427333333,8.25103333334
300.78,5.15506666667,13.1144666667,9.78586666667,11.7744666667,6.232,8.21566666666,5.64313333334,6.12,12.6488,8.21409999999
301.15,5.0496,13.0288,9.73033333334,11.6485333333,6.1718,7.9527,5.503,5.9846,12.6282666667,8.05549999999
301.52,5.02406666667,13.2000666667,9.84913333333,11.6636666667,6.17933333334,7.9239,5.5434,5.9938,12.7514666667,8.0673
301.89,4.71686666667,13.1346,9.72386666667,11.5347333334,5.96346666667,7.63476666667,5.313,5.87,12.5654666667,7.83186666667
302.26,4.95046666667,13.484,10.0804,11.773,6.09066666667,7.80096666667,5.59086666667,6.0806,12.7844,8.02703333333
302.63,4.71506666667,13.4504666667,10.0078,11.662,5.8836,7.60176666667,5.4334,5.83273333333,12.7269333333,7.81316666667
303.00,4.68433333333,13.5354,10.0203333333,11.7209333333,5.85026666667,7.68003333333,5.4006,5.79766666667,12.7038,7.79966666667
303.37,4.8406,13.8398666667,10.315,12.0476666667,6.15673333333,7.9929,5.64193333333,6.0688,13.0878,8.00130000001
303.74,4.76866666667,13.8418,10.2313333333,12.063,6.06466666667,7.9031,5.5476,6.00686666667,13.0935333333,7.91753333333
304.10,4.926,13.9232,10.3857333333,12.3192666667,6.13313333333,8.07036666667,5.6236,6.0854,13.2000666667,8.0021
304.47,5.06593333333,14.1199333333,10.6083333333,12.5381333334,6.27593333333,8.14400000001,5.74806666667,6.25193333333,13.443,8.08993333333
304.84,5.05453333333,14.3221333333,10.7307333333,12.8206666667,6.27546666667,8.15923333333,5.80433333333,6.24766666667,13.6761333333,8.0737
305.21,5.3852,14.8706666667,11.1152666667,13.2775333333,6.54133333333,8.49570000001,6.18953333333,6.5134,14.1169333333,8.33536666666
305.58,5.51773333333,15.1179333334,11.3394,13.6143333333,6.7312,8.59,6.361,6.66493333333,14.4019333333,8.46083333333
305.95,5.61206666667,15.3668666667,11.4527333333,13.6708,6.7966,8.6318,6.37133333333,6.62986666667,14.627,8.40926666668
306.32,5.53933333333,15.3409333333,11.4104,13.7108666667,6.71766666667,8.6064,6.26453333333,6.55026666667,14.7180666667,8.28273333333
306.69,5.69226666667,15.4646666667,11.4956,13.8627333333,6.7758,8.62653333333,6.4292,6.75626666667,14.8651333334,8.37133333334
307.06,5.91786666667,15.7392,11.8093333333,14.0892,6.94493333333,8.7191,6.6912,6.894,15.2319333333,8.41196666666
307.43,5.92306666667,15.8121333333,11.7892,13.9986,6.76386666667,8.53309999999,6.57813333333,6.7848,15.3134666667,8.26746666667
307.80,6.0038,15.9918,11.8995333333,14.0408666667,6.7146,8.56810000001,6.6632,6.7316,15.4951333334,8.21263333334
308.17,5.88033333333,16.0988,11.9380666667,13.9824,6.58986666667,8.46926666667,6.49286666667,6.59813333333,15.6453333333,7.99156666666
