wavelength,Back_ConRufm,Belly_ConRufm,Breast_ConRufm,Crissum_ConRufm,Crown_ConRufm,DorTail_ConRufm,Rump_ConRufm,Throat_ConRufm,WingTip_ConRufm
434.71,8.95986666666,6.49176666667,4.3404,7.31160000001,6.00186666667,8.23700000001,10.6904444444,4.64126666667,8.52696666667
435.07,8.99239999999,6.53456666667,4.37686666667,7.3737,6.0368,8.28353333333,10.7248259259,4.68793333333,8.56626666667
435.42,8.98946666667,6.54186666667,4.36866666667,7.37263333333,6.0354,8.27040000001,10.7344194444,4.68446666666,8.55736666667
435.78,9.00660000001,6.56296666667,4.3932,7.41206666667,6.0528,8.29306666667,10.7637592593,4.70753333333,8.58346666666
436.13,9.02453333333,6.5917,4.39613333333,7.41703333333,6.068,8.30786666667,10.774412037,4.72086666667,8.61759999999
436.49,9.03819999999,6.59296666667,4.40526666667,7.41823333333,6.06806666667,8.29993333334,10.7935472222,4.73393333334,8.62653333333
436.84,9.02019999999,6.5715,4.3834,7.39836666666,6.0332,8.26133333334,10.7718638889,4.70373333333,8.61063333333
437.20,9.02220000001,6.57193333333,4.38593333333,7.38596666667,6.0122,8.23973333333,10.7505157407,4.69046666667,8.59513333333
437.56,9.05420000001,6.60556666667,4.42453333333,7.42429999999,6.0392,8.27933333333,10.7986546296,4.72353333333,8.62983333333
437.91,9.09646666667,6.65296666667,4.44853333333,7.44863333333,6.05673333333,8.31139999999,10.8291564815,4.7524,8.67403333333
438.27,9.10393333334,6.67606666667,4.47106666667,7.46460000001,6.07993333333,8.33646666667,10.846212037,4.7972,8.69410000001
438.62,9.12273333333,6.69766666667,4.47673333333,7.47646666667,6.10046666667,8.33753333334,10.8579416667,4.79806666667,8.71783333333
438.98,9.10499999999,6.7018,4.4828,7.46823333334,6.09473333333,8.30693333333,10.8397759259,4.7792,8.68503333334
439.33,9.13606666667,6.7334,4.52286666667,7.50146666667,6.12793333333,8.34366666666,10.8679148148,4.81253333333,8.72469999999
439.69,9.10940000001,6.71613333333,4.5086,7.48073333334,6.10886666666,8.31286666666,10.8350648148,4.8006,8.69220000001
440.04,9.10413333333,6.71686666667,4.53346666667,7.51040000001,6.11586666667,8.33173333334,10.8430212963,4.80433333334,8.67926666667
440.40,9.12006666667,6.73026666667,4.55386666667,7.54523333333,6.1366,8.34906666666,10.8413574074,4.8144,8.68563333333
440.75,9.12153333333,6.73456666667,4.55713333333,7.56116666666,6.14553333333,8.37146666667,10.8392148148,4.81726666667,8.68086666667
441.11,9.07986666666,6.72333333333,4.55,7.55636666666,6.13153333333,8.3452,10.8294685185,4.81186666667,8.65660000001
441.47,9.08333333334,6.73013333333,4.56126666667,7.5645,6.1476,8.33026666667,10.8157462963,4.8154,8.65333333334
441.82,9.0454,6.69516666667,4.54353333333,7.54576666666,6.13013333333,8.2984,10.7886018519,4.80746666667,8.61593333333
442.18,9.02273333334,6.67563333333,4.52746666667,7.51846666666,6.0928,8.25859999999,10.7605064815,4.77266666667,8.57326666667
442.53,9.03833333333,6.70346666667,4.54886666667,7.5568,6.10146666667,8.28393333334,10.7774333333,4.79273333333,8.58336666666
442.89,9.06266666667,6.7193,4.5684,7.59063333333,6.122,8.31540000001,10.7985518519,4.81353333334,8.62770000001
443.24,9.03633333333,6.70873333333,4.53933333333,7.58223333333,6.1044,8.30233333333,10.7727444444,4.80473333333,8.5912
443.60,9.04366666666,6.7413,4.53993333333,7.5986,6.11406666667,8.3204,10.779775,4.81573333333,8.59846666666
443.95,9.07493333333,6.7645,4.54686666667,7.6305,6.12906666667,8.32206666666,10.7954583333,4.84006666667,8.61199999999
444.31,9.09306666667,6.8288,4.57766666667,7.65636666667,6.15566666667,8.34580000001,10.8237740741,4.8652,8.63916666667
444.66,9.09993333333,6.85346666667,4.58926666667,7.68083333333,6.16086666667,8.32946666667,10.8252166667,4.8858,8.63769999999
445.02,9.17299999999,6.92103333333,4.63713333333,7.74783333333,6.22186666667,8.39353333334,10.8697555556,4.93966666667,8.69963333333
445.37,9.18079999999,6.9477,4.66606666667,7.7722,6.2404,8.42086666667,10.8823611111,4.96326666666,8.71276666667
445.72,9.19226666667,6.977,4.68526666667,7.7998,6.24946666667,8.43873333333,10.8864175926,4.96466666667,8.73286666667
446.08,9.21520000001,7.00673333333,4.69833333333,7.83863333334,6.273,8.46506666666,10.9019518519,4.9778,8.76666666666
446.43,9.18899999999,6.99016666667,4.68233333333,7.8164,6.25513333333,8.42940000001,10.8785472222,4.95893333333,8.73926666667
446.79,9.16873333333,6.98446666667,4.67526666667,7.79823333333,6.24346666667,8.40426666667,10.8542740741,4.93933333333,8.69806666666
447.14,9.20700000001,7.0203,4.7144,7.84826666667,6.27313333333,8.41819999999,10.8878972222,4.97546666667,8.74293333333
447.50,9.208,7.0071,4.7162,7.8599,6.2748,8.39966666667,10.8895009259,4.9774,8.73303333334
447.85,9.19060000001,7.01593333333,4.71646666666,7.85493333334,6.27286666667,8.38846666667,10.8829796296,4.9772,8.72943333333
448.21,9.16319999999,6.97686666667,4.68133333333,7.81376666667,6.23526666667,8.34886666667,10.843062963,4.95273333333,8.6826
448.56,9.17286666666,7.0008,4.7042,7.83253333333,6.25073333333,8.36033333333,10.8597388889,4.96086666667,8.70233333333
448.92,9.13166666667,6.9801,4.68526666667,7.80909999999,6.21366666667,8.31820000001,10.8406574074,4.93613333333,8.66406666667
449.27,9.14613333333,7.0037,4.68693333333,7.82056666667,6.21166666667,8.3162,10.8562148148,4.95373333333,8.66633333333
449.62,9.175,7.03726666667,4.7096,7.85889999999,6.24006666667,8.34560000001,10.8742462963,4.9872,8.6813
449.98,9.1696,7.03956666667,4.71506666667,7.87273333334,6.22433333333,8.33753333333,10.87385,5.00173333333,8.65293333334
450.33,9.15693333334,7.0278,4.7082,7.88670000001,6.21966666667,8.32393333334,10.8584425926,5.00326666667,8.6469
450.69,9.1942,7.06096666667,4.72906666667,7.93416666667,6.23066666667,8.35640000001,10.891562037,5.04546666667,8.69303333333
451.04,9.18286666667,7.0683,4.72386666667,7.92369999999,6.22306666667,8.3582,10.8739851852,5.0328,8.67686666666
451.40,9.18186666666,7.08866666667,4.73313333333,7.93523333333,6.2196,8.36433333334,10.8728055556,5.03646666667,8.67036666666
451.75,9.19560000001,7.1257,4.7604,7.9644,6.23413333333,8.38233333334,10.8902148148,5.0598,8.69313333334
452.10,9.23473333333,7.16273333333,4.79026666667,8.01733333333,6.25866666667,8.42173333334,10.9302046296,5.08593333333,8.73713333334
452.46,9.2324,7.16896666667,4.7952,8.02786666667,6.26946666667,8.42386666667,10.9433824074,5.0812,8.73493333334
452.81,9.24713333333,7.18153333334,4.79226666667,8.04596666667,6.271,8.42473333333,10.9335222222,5.09006666667,8.75016666667
453.17,9.24499999999,7.1951,4.8064,8.07640000001,6.2874,8.43079999999,10.9493564815,5.083,8.77069999999
453.52,9.2432,7.19893333334,4.81446666667,8.09526666667,6.28366666667,8.42766666666,10.9673324074,5.09266666667,8.76823333333
453.87,9.27819999999,7.24666666667,4.85086666667,8.14293333333,6.32293333333,8.45599999999,11.0047518518,5.12313333333,8.82393333334
454.23,9.27786666667,7.25423333334,4.85053333333,8.13443333333,6.31906666667,8.44700000001,11.0154231481,5.1094,8.79746666666
454.58,9.25253333333,7.2666,4.8472,8.1242,6.3198,8.4194,11.0060212963,5.09446666667,8.77426666666
454.93,9.24646666666,7.26063333333,4.83726666667,8.13666666667,6.31186666667,8.39146666667,11.0038675926,5.0892,8.753
455.29,9.2786,7.31346666667,4.88613333333,8.17686666666,6.35426666667,8.43373333333,11.0375222222,5.13773333333,8.80263333334
455.64,9.26006666666,7.2891,4.86466666667,8.14843333334,6.32386666667,8.39013333333,11.0124111111,5.10206666667,8.7645
456.00,9.24346666666,7.29313333334,4.86606666667,8.1516,6.33273333334,8.38133333333,11.0154981481,5.1144,8.761
456.35,9.23766666667,7.3168,4.87526666667,8.1428,6.3204,8.37593333334,11.0079842593,5.129,8.75596666666
456.70,9.26019999999,7.35259999999,4.91633333333,8.18306666667,6.3482,8.40486666667,11.037637037,5.15193333333,8.78063333333
457.06,9.26006666667,7.35239999999,4.9102,8.18920000001,6.3362,8.38806666667,11.0343296296,5.1542,8.76073333334
457.41,9.29206666667,7.40883333333,4.93986666667,8.2174,6.36266666666,8.40366666666,11.0488092593,5.18093333333,8.7936
457.76,9.26713333334,7.40560000001,4.93673333333,8.21073333333,6.35313333334,8.38753333334,11.0261925926,5.18293333333,8.77970000001
458.12,9.27240000001,7.43826666667,4.96786666667,8.23369999999,6.36153333333,8.41499999999,11.0271296296,5.2226,8.81316666667
458.47,9.28413333334,7.45756666666,5.00733333334,8.27436666666,6.38046666667,8.43133333333,11.0325074074,5.24186666667,8.82346666667
458.82,9.31440000001,7.50770000001,5.0518,8.315,6.41053333333,8.47913333334,11.0642092593,5.27106666667,8.86173333333
459.18,9.3054,7.50183333334,5.04686666667,8.30483333333,6.39406666667,8.45913333333,11.0567046296,5.2646,8.84759999999
459.53,9.31940000001,7.52776666666,5.06773333333,8.3474,6.41826666667,8.47893333334,11.0671712963,5.28046666667,8.86213333333
459.88,9.32953333333,7.55073333333,5.08226666667,8.3852,6.42773333333,8.48460000001,11.0706666667,5.29333333333,8.86223333333
460.24,9.35166666667,7.57796666667,5.093,8.42633333333,6.4404,8.50066666666,11.0753212963,5.30846666667,8.87789999999
460.59,9.36000000001,7.58530000001,5.0896,8.45243333333,6.44493333333,8.49526666667,11.0849814815,5.31646666667,8.87886666666
460.94,9.36986666667,7.61099999999,5.118,8.47479999999,6.46146666667,8.52366666667,11.0898537037,5.3368,8.8924
461.29,9.34266666667,7.59003333333,5.09726666667,8.46819999999,6.4482,8.50186666667,11.0705009259,5.32013333333,8.87436666667
461.65,9.31419999999,7.56839999999,5.0796,8.4549,6.43906666667,8.47039999999,11.0512222222,5.28866666667,8.83823333334
462.00,9.3408,7.59116666667,5.10626666667,8.49490000001,6.4664,8.48700000001,11.0834055556,5.30473333333,8.87436666666
462.35,9.36126666666,7.60246666666,5.0956,8.50703333334,6.46706666667,8.49426666667,11.0964731481,5.32513333334,8.88213333333
462.71,9.37593333333,7.61676666667,5.10726666667,8.5356,6.48686666667,8.48520000001,11.1134138889,5.3376,8.89533333333
463.06,9.4154,7.6818,5.15126666667,8.59839999999,6.53246666667,8.52653333333,11.1545185185,5.37306666667,8.93696666666
463.41,9.45820000001,7.75523333334,5.19946666667,8.64416666667,6.5662,8.57333333333,11.2141694444,5.43046666667,8.98363333333
463.76,9.46153333333,7.77546666667,5.2048,8.64560000001,6.5648,8.57906666666,11.2229453704,5.42793333333,8.97983333334
464.12,9.44806666666,7.76786666666,5.20026666667,8.64473333333,6.56446666667,8.57653333333,11.2354425926,5.42593333333,8.96916666667
464.47,9.45893333333,7.82013333333,5.23126666667,8.65893333334,6.5818,8.61306666667,11.2546787037,5.45306666667,8.9873
464.82,9.47253333333,7.83523333333,5.253,8.6776,6.58386666667,8.60806666667,11.2608648148,5.4548,8.9956
465.17,9.51006666667,7.87266666667,5.30053333333,8.71110000001,6.60046666667,8.63559999999,11.292862963,5.4932,9.00846666667
465.53,9.57,7.9425,5.36293333333,8.76596666667,6.64813333333,8.6878,11.3412064815,5.54206666667,9.04036666666
465.88,9.58500000001,7.9856,5.3762,8.8015,6.66546666666,8.70680000001,11.3543444445,5.56326666667,9.02599999999
466.23,9.59140000001,8.00426666666,5.40153333333,8.82423333333,6.67953333333,8.70639999999,11.3749740741,5.5908,9.05503333333
466.58,9.5632,7.99936666666,5.37113333333,8.78246666666,6.66233333333,8.7014,11.3438268518,5.58213333333,9.03219999999
466.94,9.58960000001,8.01073333333,5.3876,8.81753333333,6.6748,8.71753333334,11.3499259259,5.59946666667,9.05326666666
467.29,9.57786666667,7.98759999999,5.3868,8.81869999999,6.67866666667,8.70113333333,11.3179611111,5.60426666667,9.04536666667
467.64,9.57659999999,8.00323333333,5.41166666667,8.81953333333,6.6928,8.7004,11.3131259259,5.61633333333,9.068
467.99,9.60246666667,8.02593333333,5.43726666667,8.84173333333,6.70553333333,8.71380000001,11.3214111111,5.6424,9.0999
468.35,9.58926666667,8.00966666666,5.43933333333,8.83066666667,6.70426666667,8.70166666667,11.3061018518,5.64966666667,9.07946666666
468.70,9.54039999999,7.99739999999,5.39666666667,8.80766666666,6.6776,8.65113333333,11.2728814815,5.61126666667,9.04583333333
469.05,9.52060000001,8.01623333334,5.404,8.82406666666,6.67386666667,8.64839999999,11.2668324074,5.60866666667,9.04166666667
469.40,9.53093333334,8.04033333333,5.41006666667,8.86263333333,6.66853333333,8.66873333334,11.2926268518,5.63186666667,9.06846666667
469.75,9.53346666667,8.05419999999,5.4172,8.87613333334,6.67033333333,8.67379999999,11.2986907407,5.64006666667,9.07789999999
470.11,9.52393333333,8.07109999999,5.3936,8.88753333333,6.66673333333,8.6766,11.2859592593,5.6156,9.06576666667
470.46,9.54179999999,8.08870000001,5.42506666667,8.93906666667,6.6724,8.67393333334,11.296225,5.63146666667,9.07116666667
470.81,9.4892,8.06383333333,5.399,8.91193333333,6.63633333333,8.63499999999,11.2696324074,5.59506666667,9.04196666667
471.16,9.47279999999,8.05430000001,5.39686666667,8.91246666667,6.63046666667,8.62593333333,11.2734212963,5.56793333333,9.03359999999
471.51,9.48333333334,8.05139999999,5.384,8.94726666667,6.6286,8.64093333333,11.270237037,5.5786,9.04053333333
471.87,9.45913333334,8.05529999999,5.3922,8.96433333334,6.62573333333,8.61906666667,11.265375,5.58366666667,9.00786666667
472.22,9.47593333333,8.0757,5.4138,9.00023333333,6.6244,8.60046666667,11.2769037037,5.5882,9.01716666666
472.57,9.51280000001,8.12053333333,5.44606666667,9.05143333334,6.6492,8.64453333334,11.3149305555,5.65153333333,9.04819999999
472.92,9.51566666666,8.13156666667,5.4492,9.04926666666,6.64,8.62493333333,11.297125,5.65733333333,9.059
473.27,9.46266666667,8.0977,5.40906666667,8.9958,6.59273333333,8.56539999999,11.2460416667,5.61886666667,9.01073333334
473.62,9.46120000001,8.11306666666,5.42273333333,9.0099,6.59633333333,8.55513333334,11.2534592593,5.62253333333,8.99363333334
473.98,9.48326666667,8.13420000001,5.495,9.05576666667,6.6282,8.59579999999,11.2905398148,5.66593333333,9.00880000001
474.33,9.50140000001,8.17350000001,5.52253333333,9.08846666667,6.64626666667,8.63086666667,11.3029833333,5.68586666667,9.01530000001
474.68,9.50993333334,8.18766666667,5.52066666667,9.1167,6.64366666667,8.62966666667,11.3014324074,5.69546666667,9.00046666666
475.03,9.51666666667,8.22430000001,5.5008,9.13099999999,6.6308,8.61613333333,11.2923259259,5.70746666667,8.98749999999
475.38,9.52553333333,8.27406666667,5.5548,9.17990000001,6.6664,8.63733333333,11.3304111111,5.74106666667,9.00606666667
475.73,9.55313333333,8.30680000001,5.59646666667,9.19780000001,6.68413333333,8.65713333334,11.3356435185,5.76093333333,9.02776666667
476.08,9.53046666667,8.31349999999,5.57706666667,9.19136666667,6.684,8.6708,11.3128379629,5.76346666667,9.01633333333
476.44,9.52840000001,8.30043333333,5.569,9.17843333333,6.66893333333,8.65140000001,11.2958148148,5.76433333333,8.9871
476.79,9.55266666666,8.32093333334,5.61226666667,9.22223333333,6.71266666667,8.70113333333,11.3358814815,5.7784,8.99576666667
477.14,9.61219999999,8.39573333333,5.6916,9.29653333334,6.7918,8.78119999999,11.3973324074,5.85786666666,9.07199999999
477.49,9.62580000001,8.41286666666,5.70526666667,9.28970000001,6.78606666667,8.78359999999,11.3875324074,5.8618,9.092
477.84,9.65080000001,8.44699999999,5.70533333333,9.29720000001,6.7808,8.77973333333,11.3917101852,5.87473333333,9.10956666666
478.19,9.62713333334,8.439,5.69346666667,9.28786666667,6.7522,8.75206666667,11.3891768519,5.86933333333,9.09393333333
478.54,9.63373333333,8.46526666666,5.70913333333,9.29133333334,6.76726666667,8.76506666666,11.3940898148,5.89606666666,9.09989999999
478.89,9.6592,8.50779999999,5.7644,9.34593333333,6.7994,8.81033333333,11.4283916667,5.93273333334,9.13696666667
479.24,9.65373333333,8.51119999999,5.7476,9.33023333334,6.7694,8.7934,11.4211416667,5.92,9.12213333334
479.60,9.68246666667,8.57050000001,5.7786,9.38559999999,6.8108,8.84379999999,11.475412963,5.98133333333,9.17170000001
479.95,9.69573333333,8.58989999999,5.802,9.40633333333,6.80986666667,8.83613333333,11.491112037,5.99013333333,9.18326666666
480.30,9.72420000001,8.64110000001,5.84386666667,9.45286666667,6.84306666667,8.87280000001,11.5178055556,6.01493333334,9.23690000001
480.65,9.69313333333,8.65493333333,5.83073333333,9.45036666667,6.80933333333,8.84273333333,11.4920833333,5.9958,9.2191
481.00,9.65953333334,8.64036666667,5.80146666667,9.44529999999,6.76953333333,8.80113333333,11.4351740741,5.97233333333,9.16819999999
481.35,9.62279999999,8.64493333333,5.79626666667,9.45739999999,6.7588,8.78093333333,11.4113777778,5.97486666667,9.15036666667
481.70,9.59240000001,8.65690000001,5.79286666667,9.45476666667,6.7432,8.75553333334,11.3936111111,5.96366666666,9.11539999999
482.05,9.58693333334,8.68526666667,5.81546666667,9.47636666667,6.75473333333,8.75033333334,11.3942861111,5.97426666667,9.13293333333
482.40,9.58586666666,8.71623333334,5.8276,9.51039999999,6.75886666667,8.74893333334,11.3964555555,5.9746,9.13663333333
482.75,9.56026666667,8.7067,5.8144,9.49836666666,6.73313333333,8.73066666666,11.3795481482,5.95733333334,9.11366666667
483.10,9.558,8.71806666667,5.81953333333,9.51076666666,6.7348,8.7262,11.3691240741,5.96613333333,9.11173333333
483.45,9.54713333334,8.7169,5.8074,9.51419999999,6.71786666667,8.71153333334,11.3444333333,5.9456,9.09373333334
483.80,9.54986666667,8.73329999999,5.82166666667,9.5313,6.72706666667,8.72020000001,11.3539203704,5.95046666667,9.09406666667
484.15,9.53893333333,8.74343333333,5.82606666667,9.53826666667,6.72346666667,8.71726666666,11.3465703704,5.94913333333,9.08116666666
484.50,9.55553333333,8.76823333333,5.84853333333,9.56376666667,6.745,8.73280000001,11.3610787037,5.9826,9.09666666667
484.85,9.57186666667,8.80463333333,5.87953333333,9.59496666667,6.76546666667,8.75493333333,11.3804675926,6.00526666667,9.11820000001
485.20,9.59206666667,8.84313333333,5.90953333333,9.62383333334,6.78266666667,8.76853333334,11.3985703704,6.0294,9.13836666667
485.55,9.59399999999,8.85576666667,5.92573333333,9.648,6.7892,8.76966666666,11.3916388889,6.0466,9.15059999999
485.90,9.59666666667,8.87469999999,5.9358,9.6663,6.78953333333,8.7768,11.3861361111,6.0582,9.14280000001
486.25,9.60226666667,8.89536666667,5.96006666666,9.68296666666,6.79553333333,8.78660000001,11.396387963,6.08286666667,9.15376666666
486.60,9.62446666667,8.94120000001,5.99013333333,9.72086666667,6.8168,8.81180000001,11.4150148148,6.11646666667,9.18050000001
486.95,9.63913333333,8.98009999999,6.02426666667,9.75489999999,6.8364,8.8306,11.4348490741,6.14813333333,9.20203333334
487.30,9.6416,9.00413333333,6.0496,9.76486666666,6.84753333333,8.83873333333,11.4451851852,6.17193333334,9.2167
487.65,9.66473333333,9.04473333333,6.0762,9.79819999999,6.87613333333,8.85726666667,11.4654305556,6.2154,9.25496666667
488.00,9.67920000001,9.06930000001,6.101,9.81923333333,6.89193333333,8.87026666667,11.488562037,6.24233333333,9.27223333333
488.35,9.66439999999,9.06963333334,6.0928,9.81773333333,6.87306666667,8.85493333333,11.4769592593,6.23793333333,9.26453333334
488.70,9.65853333334,9.08006666667,6.09906666667,9.82249999999,6.8716,8.84546666666,11.4766268519,6.24606666667,9.26780000001
489.05,9.65673333333,9.08336666667,6.10246666667,9.83346666666,6.87146666667,8.84319999999,11.47285,6.25393333333,9.26536666667
489.40,9.6668,9.11986666666,6.1256,9.85493333333,6.88926666667,8.8618,11.4963222222,6.2682,9.28166666666
489.75,9.67806666667,9.14520000001,6.14866666667,9.88383333334,6.9016,8.87659999999,11.5125037037,6.28586666667,9.29806666667
