wavelength,Back_SicLuof,Belly_SicLuof,Breast_SicLuof,Crissum_SicLuof,Crown_SicLuof,DorTail_SicLuof,Patch10_SicLuof,Rump_SicLuof,Throat_SicLuof,WingTip_SicLuof
737.69,24.81416667,61.26416667,48.58625,55.68375,19.16158333,18.37729167,18.42358333,24.72908333,40.32440375,18.32816667
738.01,24.80508333,61.34575,48.85733333,55.94933333,19.08158333,18.39095833,18.37275,24.657,40.2913475,18.43758333
738.33,24.702,61.11275,48.87308333,55.83633333,18.96175,18.28304167,18.26491667,24.54908333,40.2535675,18.50858333
738.64,24.83583333,60.74416667,48.87658333,55.6915,19.29575,18.52508333,18.48775,24.79983333,40.12819333,18.8595
738.96,25.40941667,61.3475,49.38591667,56.25566667,20.02875,19.1395,19.0385,25.44008333,40.51745375,19.55275
739.28,25.51041667,61.17533333,49.3895,56.2685,20.02908333,19.15066667,18.92358333,25.57716667,40.45321542,19.665
739.59,25.46041667,61.14966667,49.24891667,56.06483333,20.02841667,19.06758333,18.87091667,25.7485,40.33219083,19.70675
739.91,25.36933333,61.27141667,49.23025,56.08691667,19.97916667,18.92741667,18.744,25.67341667,40.38109167,19.727
740.23,25.239,61.22566667,49.21441667,56.00033333,19.885,18.843375,18.72375,25.74891667,40.25812417,19.77191667
740.54,25.4285,61.43941667,49.59816667,56.12683333,20.05741667,18.9515,18.99283333,25.92333333,40.48288208,19.98283333
740.86,25.22525,61.23733333,49.28408333,55.829,19.92975,18.87591667,18.94833333,25.783,40.32820542,19.82241667
741.18,25.03533333,61.0075,49.221,55.8035,19.86375,18.72016667,18.84008333,25.60733333,40.23309125,19.69216667
741.49,24.86433333,61.23483333,49.20266667,55.82791667,19.86983333,18.72779167,18.70158333,25.55375,40.31934042,19.593
741.81,24.697,61.45025,49.29175,56.06366667,19.74941667,18.73075,18.56216667,25.58658333,40.28324583,19.44333333
742.12,24.6605,61.84716667,49.4835,56.25291667,19.55383333,18.77304167,18.38425,25.62366667,40.54077417,19.28666667
742.44,24.64141667,61.60958333,49.34775,55.99725,19.38183333,18.72225,18.31816667,25.57591667,40.40120875,19.00575
742.76,24.65833333,61.62216667,49.53358333,55.99833333,19.34041667,18.85341667,18.35108333,25.44266667,40.42325792,18.85616667
743.07,24.85833333,61.72225,49.792,56.13241667,19.42233333,18.84025,18.45766667,25.28041667,40.58191,18.89475
743.39,24.69766667,61.18183333,49.51325,55.83266667,19.33058333,18.81508333,18.35983333,25.263,40.28571667,18.71366667
743.7,24.848,61.09166667,49.4435,55.90933333,19.45258333,19.00408333,18.36991667,25.2585,40.40416292,18.9265
744.02,24.40241667,60.44333333,48.65225,55.44266667,18.89558333,18.48091667,17.88316667,24.75925,39.96625,18.57866667
744.34,24.64858333,60.54683333,48.927,55.75908333,18.91091667,18.6675,18.02625,25.0155,40.0772975,18.80941667
744.65,25.02158333,60.77391667,49.18325,55.95466667,19.11658333,19.10879167,18.38033333,25.46716667,40.24829125,19.03633333
744.97,25.63133333,60.979,49.59775,56.28483333,19.62483333,19.67283333,19.02775,26.05841667,40.64122458,19.4855
745.28,26.01883333,61.3495,49.73683333,56.58375,20.01425,19.87954167,19.2215,26.1705,40.94780667,19.83166667
745.6,26.057,61.08441667,49.57341667,56.49725,19.96466667,19.74679167,19.17983333,25.92741667,40.74794958,19.75766667
745.91,25.80058333,60.85033333,49.491,56.56741667,19.64633333,19.68183333,18.92925,25.683,40.763035,19.733
746.23,25.6485,60.87108333,49.442,56.575,19.52558333,19.572125,18.8395,25.61408333,40.75454125,19.884
746.55,25.65833333,60.99741667,49.47216667,56.79641667,19.70625,19.87233333,19.18466667,25.85383333,40.91810375,20.01991667
746.86,26,61.42991667,49.85966667,57.324,20.07475,20.20091667,19.61683333,26.25541667,41.38916583,20.31158333
747.18,25.92783333,61.88608333,50.01258333,57.56166667,20.11933333,20.17866667,19.62258333,26.31858333,41.51695042,20.11325
747.49,26.09883333,62.23708333,50.37566667,57.75425,20.28541667,20.37625,19.7815,26.59966667,41.67942542,20.15716667
747.81,26.10358333,62.55633333,50.58308333,57.89441667,20.39758333,20.342625,19.82066667,26.62083333,41.86942458,20.2
748.12,26.18066667,62.83683333,50.68883333,58.20175,20.78791667,20.36045833,19.90483333,26.73183333,42.03103917,20.42783333
748.44,26.27983333,62.73716667,50.70975,58.05441667,21.09216667,20.53566667,20.0075,26.94925,41.90199375,20.76675
748.75,26.20725,62.35516667,50.60966667,57.79758333,20.90425,20.416125,19.97716667,27.0355,41.90538333,20.59
749.07,26.09983333,62.292,50.52991667,57.60316667,20.85641667,20.17125,19.89833333,27.12266667,41.91176083,20.53608333
749.38,26.00241667,62.32483333,50.57508333,57.44458333,20.75941667,19.78933333,19.83075,26.92183333,41.79838875,20.26758333
749.7,26.22833333,62.36116667,50.74075,57.713,21.06166667,19.875,20.02766667,27.114,41.88305292,20.41058333
750.01,26.46833333,62.29225,50.87425,57.64683333,21.16433333,20.07891667,20.10833333,27.28725,41.93444667,20.56391667
750.33,26.46175,62.2845,50.81233333,57.52408333,20.97175,19.95320833,20.0485,27.2095,41.86042958,20.53183333
750.64,26.60483333,62.27458333,50.78083333,57.574,20.892,19.81016667,20.05558333,27.2315,41.96850125,20.52775
750.96,26.511,62.0015,50.61858333,57.35775,20.90408333,19.71945833,19.83625,26.99091667,41.70361583,20.44566667
751.27,26.47091667,62.04766667,50.5785,57.27466667,20.898,19.75625,19.86083333,27.01875,41.66911,20.40241667
751.59,26.54166667,62.21833333,50.64691667,57.27775,20.61983333,19.63370833,19.71883333,27.01833333,41.68504375,20.35366667
751.9,26.25483333,61.89891667,50.233,56.91391667,20.105,19.115875,19.21983333,26.50933333,41.30917375,19.84708333
752.22,25.91666667,61.70033333,49.96875,56.6155,19.74691667,18.58708333,18.88633333,26.00683333,40.87481667,19.41941667
752.53,26.05216667,61.52725,49.95633333,56.55266667,19.77641667,18.655875,18.94216667,25.8125,40.79215083,19.43091667
752.85,26.46758333,61.91458333,50.2655,56.70358333,20.1885,19.02554167,19.29241667,26.08975,41.12713875,19.842
753.16,26.57983333,62.0275,50.29216667,56.63866667,20.15858333,19.28491667,19.31275,26.1785,41.18433375,19.686
753.47,26.35908333,62.05175,50.25483333,56.64708333,19.93525,18.90029167,19.05758333,26.04441667,41.19450875,19.32808333
753.79,26.22716667,62.167,50.35525,56.71916667,19.99275,18.75320833,18.8705,25.94816667,41.18768875,19.22566667
754.1,25.98616667,61.76741667,50.10791667,56.37683333,20.05966667,18.73104167,18.84191667,25.76433333,40.8715375,19.17183333
754.42,26.08641667,61.88775,50.32683333,56.60258333,20.11875,18.97270833,19.06408333,25.923,41.22887333,19.19233333
754.73,25.78691667,61.22458333,49.99691667,56.16808333,19.66083333,18.65516667,18.7675,25.57825,40.78082958,18.9315
755.05,25.42066667,60.86633333,49.83508333,55.80041667,19.46483333,18.65775,18.71133333,25.304,40.53124542,18.62391667
755.36,25.3245,60.99858333,49.836,55.94025,19.2925,18.63854167,18.85658333,25.19008333,40.77739417,18.45333333
755.67,25.56816667,61.27741667,50.11233333,56.08641667,19.53158333,19.135,19.23075,25.34708333,41.01425583,18.69883333
755.99,25.71,61.60333333,50.4,56.37333333,19.70333333,19.31833333,19.51333333,25.66,41.292,18.81666667
756.3,25.54933333,61.31433333,50.3115,56.39058333,19.60416667,19.30416667,19.30258333,25.72683333,41.30527042,18.61941667
756.62,25.41333333,61.14366667,50.11433333,56.38016667,19.64825,19.177875,19.3055,25.59825,41.25226583,18.64308333
756.93,25.5375,61.19266667,50.18491667,56.49541667,19.805,19.47904167,19.41858333,25.57816667,41.25033083,18.82058333
757.24,25.74233333,60.96841667,49.806,56.20983333,19.84008333,19.55575,19.402,25.64525,41.15930583,18.847
757.56,26.0345,61.37291667,50.0775,56.54391667,19.88141667,19.64708333,19.35566667,25.68408333,41.34431583,18.97508333
757.87,25.89183333,61.10558333,49.56908333,56.07883333,19.78933333,19.44554167,19.21516667,25.44766667,41.04657333,19.0145
758.18,26.13608333,61.30216667,49.72675,56.22416667,20.0285,19.55554167,19.26558333,25.58966667,41.19605625,19.10241667
758.5,26.69133333,61.72933333,50.06683333,56.71525,20.44875,19.71791667,19.51,26.02208333,41.5471075,19.47991667
758.81,26.66683333,61.60383333,49.99325,56.63025,20.55333333,19.62570833,19.33408333,26.1135,41.35897167,19.5825
759.13,26.7675,61.94475,50.23008333,57.343,20.69491667,19.521125,19.45116667,26.48725,41.75619125,19.76125
759.44,26.85916667,62.53525,50.74958333,57.8525,20.79808333,19.65004167,19.61466667,26.59333333,42.1352975,19.85016667
759.75,26.78333333,62.53666667,50.53,57.61,20.77333333,19.565,19.88,26.54,41.83588333,19.82333333
760.07,27.0205,62.96658333,50.96358333,57.992,20.92208333,19.65895833,20.11575,26.86,42.12335833,20.10908333
760.38,27.15216667,62.98825,51.129,57.92283333,21.02366667,19.75225,20.22908333,27.08583333,42.00761083,20.40108333
760.69,27.23508333,63.05133333,51.43891667,58.19308333,21.08133333,19.924625,20.36675,27.06525,42.11443167,20.69625
761.01,26.83375,62.50466667,51.14991667,57.62775,20.71525,19.70533333,20.18583333,26.98491667,41.75977208,20.55141667
761.32,26.999,62.75408333,51.51841667,57.97816667,20.769,19.878125,20.35591667,27.22566667,41.76878083,20.62216667
761.63,26.84383333,62.60591667,51.3585,57.67758333,20.69508333,19.97308333,20.41575,27.11416667,41.79137833,20.59808333
761.94,26.51308333,62.18916667,50.91675,57.21408333,20.37633333,19.81083333,20.23558333,26.69875,41.54666167,20.39325
762.26,26.59075,62.05383333,51.02166667,57.23083333,20.4005,19.97183333,20.27666667,26.54208333,41.64644125,20.41958333
762.57,26.68308333,61.94325,50.89083333,56.9865,20.5485,20.11725,20.20675,26.50708333,41.499895,20.55891667
762.88,26.65266667,61.41258333,50.48216667,56.56875,20.6035,20.12,20.01691667,26.5385,41.09464958,20.509
763.2,26.958,61.80125,50.75616667,56.99708333,20.84683333,20.35108333,20.1395,26.83308333,41.396625,20.78316667
763.51,26.90416667,61.8055,50.71375,56.913,20.74391667,20.21395833,19.93325,26.67675,41.30333542,20.58883333
763.82,26.8775,61.72016667,50.57041667,56.88183333,20.76833333,20.254375,20.03175,26.66816667,41.39317,20.54683333
764.14,26.81758333,61.70241667,50.49141667,56.73825,20.68941667,20.221125,20.11091667,26.69916667,41.31709375,20.44483333
764.45,27.02625,62.16441667,50.85525,57.32891667,21.00983333,20.48783333,20.38075,26.8695,41.72888625,20.5325
764.76,27.05333333,62.22725,50.9805,57.41183333,21.13916667,20.491625,20.41975,26.96125,41.87229625,20.58633333
765.07,27.36266667,62.648,51.13866667,57.808,21.45333333,20.73333333,20.608,27.2,42.13993333,20.88266667
765.39,27.50341667,62.75591667,51.28508333,57.96625,21.66775,20.86670833,20.64416667,27.37258333,42.17081583,21.00308333
765.7,27.4065,62.958,51.33141667,58.10366667,21.73041667,20.6005,20.39866667,27.35666667,42.00325125,20.82016667
766.01,27.085,62.47216667,51.11066667,57.75941667,21.556,20.40670833,20.07016667,27.18116667,41.71893542,20.54175
766.32,26.88433333,62.58033333,51.03225,57.832,21.64441667,20.35329167,20.09116667,27.15291667,41.8795625,20.65475
766.64,26.36641667,62.02033333,50.69358333,57.16858333,21.484,20.12929167,19.93966667,26.75591667,41.52128875,20.3155
766.95,26.0075,61.40825,50.1405,56.42375,21.34925,20.054125,19.92416667,26.60775,41.20576583,20.20491667
767.26,25.86725,61.5035,50.04758333,56.29641667,21.42908333,19.753,19.81483333,26.54133333,41.22845708,20.18291667
767.57,25.69125,61.4745,50.15958333,56.3545,21.58533333,19.64075,19.59516667,26.37891667,41.26557417,19.899
767.88,25.68766667,61.29858333,49.94933333,55.93058333,21.33158333,19.43854167,19.57725,26.22675,41.07392125,19.7805
768.2,25.52583333,60.97866667,49.30558333,55.48333333,21.17041667,19.1535,19.30391667,25.98741667,40.79980458,19.4805
768.51,25.59633333,60.93433333,49.48241667,55.6495,21.18541667,19.06895833,19.19716667,26.10175,40.62044375,19.392
768.82,26.05825,61.1225,49.87733333,55.87033333,21.521,19.5235,19.75191667,26.58716667,40.87621583,19.95941667
769.13,26.548,61.31741667,50.11175,55.92958333,21.88683333,20.10891667,20.42475,27.27908333,41.48758375,20.62258333
769.44,26.91416667,61.56683333,50.30375,55.98508333,22.2265,20.46429167,20.98525,27.74291667,41.78079,21.08933333
769.76,26.79883333,61.19833333,50.26225,55.81483333,21.73066667,20.21141667,20.67333333,27.29208333,41.39026583,20.66008333
770.07,27.14458333,61.35491667,50.58608333,56.13416667,21.76483333,20.263125,20.76966667,27.54458333,41.59946583,20.90591667
770.38,27.58916667,62.07325,51.1885,56.94208333,21.89225,20.33816667,21.07633333,28.028,42.08032875,21.07608333
770.69,27.88066667,62.23691667,51.53925,57.45516667,22.06141667,20.75625,21.12991667,28.32458333,42.28090917,21.13475
771,27.773,62.09866667,51.37675,57.38475,21.83316667,20.53420833,21.11808333,28.20591667,41.95091375,21.37575
771.32,27.71225,62.097,51.40516667,57.48825,22.06183333,20.64429167,20.91675,28.3215,41.90835792,21.42316667
771.63,28.624,62.77008333,52.51833333,58.10525,22.75441667,21.780375,21.70833333,29.318,42.5941,22.38725
771.94,28.858,63.15716667,52.738,58.35808333,23.26266667,22.16,22.18733333,29.66941667,43.16417833,22.68516667
772.25,28.41758333,63.046,52.50366667,58.17091667,22.88733333,21.73958333,21.77025,29.24025,43.03785125,22.04458333
772.56,28.14808333,63.00916667,52.4435,58.15833333,22.74175,21.72316667,21.68216667,28.82716667,42.74568375,21.73866667
772.87,28.41641667,63.36566667,52.63433333,58.5065,22.796,21.84616667,21.83566667,28.9725,42.86878458,21.58908333
773.18,28.59275,63.57891667,52.59366667,58.5725,22.85291667,22.09291667,22.15133333,29.37916667,43.14081208,21.705
773.5,28.71391667,64.21783333,52.88508333,59.2225,22.92208333,22.11245833,22.06575,29.483,43.44458958,21.48241667
773.81,28.56683333,64.00383333,52.70658333,59.14408333,23.2195,22.23866667,21.95925,29.131,43.39522667,21.43866667
774.12,28.00766667,63.28908333,52.05275,58.33341667,22.6655,21.696875,21.3245,28.32775,42.83272583,20.91625
774.43,28.25225,63.617,52.2,58.564,22.63675,21.82358333,21.18491667,28.33658333,43.11288208,20.81358333
774.74,28.64233333,63.55433333,52.26083333,58.77866667,23.08858333,22.17804167,21.67908333,28.7495,43.28217208,21.34066667
775.05,28.64158333,63.81833333,52.4485,59.05241667,23.26475,21.93204167,21.85491667,28.36183333,43.42216458,21.21575
775.36,28.35175,63.4245,52.34041667,58.72616667,22.83875,21.52666667,21.41116667,27.88958333,42.92018792,20.85075
775.67,28.48416667,63.374,52.57266667,58.885,23.14758333,21.74204167,21.73066667,28.1185,42.89830042,21.14408333
775.98,28.43166667,63.21158333,52.44208333,58.80183333,22.87425,21.59166667,21.621,28.09216667,42.68644583,21.01775
776.3,28.3215,63.17433333,52.24966667,58.93408333,22.96241667,21.36341667,21.71383333,27.96825,42.638215,21.3075
776.61,28.78516667,63.04,52.25925,58.90266667,23.17491667,21.44358333,21.86041667,27.98116667,42.48234958,21.73125
776.92,28.91441667,62.44491667,51.6295,58.229,23.13258333,21.44229167,21.92058333,27.84141667,41.983925,22.03091667
777.23,29.46566667,62.99066667,52.1545,58.56558333,23.345,21.79429167,22.36341667,28.14758333,42.41254708,22.50275
777.54,29.91575,63.79916667,52.79133333,59.12933333,23.75933333,21.88975,22.77625,28.64583333,42.83356167,22.79966667
777.85,29.90541667,64.17891667,53.05416667,58.91158333,24.15908333,22.13283333,23.09033333,28.96516667,43.04013083,22.997
778.16,29.94475,64.29158333,53.28266667,58.45125,23.8685,22.009,22.85491667,28.52416667,43.15023167,22.94325
778.47,29.31916667,63.51525,52.48833333,57.51175,23.392,21.5345,22.31225,27.99883333,42.60709083,22.64666667
778.78,29.41,63.55275,52.66258333,57.53566667,23.61016667,22.05329167,22.74208333,28.27816667,42.80540875,22.87116667
779.09,28.69975,62.837,51.87933333,56.9445,22.80725,21.10216667,21.84383333,27.5,42.33174583,22.03883333
779.4,28.65175,63.2005,52.10725,57.15991667,22.9705,21.07870833,22.07866667,27.56233333,42.39815833,21.98875
779.71,28.7625,63.86458333,52.72908333,57.19675,22.77533333,21.48083333,22.13108333,27.419,42.76607375,21.90008333
780.02,28.209,64.44041667,53.04116667,57.357,22.31958333,21.420875,21.8595,27.11441667,42.93735125,21.46775
780.33,27.84558333,64.55633333,53.35241667,57.51583333,22.0215,21.226,21.64775,26.86308333,43.20206625,20.995
780.64,27.39108333,64.31416667,53.21133333,57.48091667,21.67958333,20.94545833,21.33341667,26.94875,42.87363,20.71775
780.95,27.26575,64.10391667,52.90466667,57.43625,21.48841667,21.21429167,21.38533333,26.82666667,42.6397125,20.7075
781.26,27.13816667,63.30741667,52.33841667,57.11241667,21.16925,21.24991667,21.292,26.62766667,42.23869458,20.54908333
781.57,26.51216667,62.94183333,51.89833333,56.93891667,20.61408333,21.04929167,20.915,26.32225,41.85095167,20.12958333
781.88,26.26216667,62.96083333,51.90983333,57.14466667,20.15891667,20.85016667,20.67958333,26.1285,41.54468125,19.66475
782.19,25.29541667,62.39366667,50.85191667,56.47158333,18.87891667,19.493625,19.449,25.06191667,41.09112583,18.81025
782.5,26.19441667,63.60708333,51.85108333,57.25075,19.81683333,20.54358333,20.15216667,25.85916667,42.06493625,19.87283333
782.81,25.97458333,62.48266667,50.98875,56.35633333,19.542,20.02929167,19.72983333,25.543,41.76406208,19.7925
783.12,25.92375,61.56266667,50.77783333,56.0835,19.77775,19.937375,19.86791667,25.79866667,41.73170333,19.97916667
783.43,25.79891667,60.57841667,50.29616667,55.35808333,19.90366667,19.41095833,19.6695,25.79191667,41.3788625,19.69716667
783.74,26.57066667,61.38458333,51.112,56.25533333,20.79508333,19.92979167,20.1975,26.39,41.92931208,20.5795
784.05,26.58208333,60.78966667,50.65916667,55.91175,21.08658333,19.93120833,20.05958333,25.88108333,41.52592625,20.89925
784.36,26.24375,60.59575,50.33733333,55.881,20.69991667,19.50191667,19.5265,25.30908333,41.36193667,20.55933333
784.67,26.48741667,60.90233333,50.62625,56.58975,20.82983333,19.88329167,19.7055,25.44841667,41.82875417,20.75858333
784.98,27.97075,62.38233333,51.39966667,57.89775,21.958,20.70129167,20.72275,26.34233333,42.82672208,21.8365
785.29,29.17375,63.12375,52.03375,58.55291667,23.06558333,21.63766667,21.868,27.53691667,43.74850833,23.271
785.6,30.51591667,63.98191667,53.3265,59.82558333,24.34458333,22.911375,23.11716667,28.66125,44.31534167,24.3025
785.91,30.0805,63.07275,52.53683333,58.96075,23.752,22.51779167,23.00858333,28.32783333,43.68394542,23.74525
786.22,30.74025,64.30983333,53.45091667,59.954,24.41241667,23.58870833,23.933,29.24091667,44.27536042,24.42591667
786.53,29.93733333,64.5935,53.49841667,59.77225,23.64291667,22.78025,22.72233333,28.16425,43.55977708,23.2065
786.84,30.93275,66.61175,54.98625,61.24833333,24.61583333,23.87179167,23.35375,28.9575,44.73091042,24.23866667
787.14,30.96883333,66.46466667,55.24108333,61.21666667,24.59575,24.18141667,23.6055,29.2375,44.82050292,24.42725
787.45,30.88333333,66.34308333,54.99866667,60.85575,24.48508333,24.35629167,23.65958333,29.24583333,44.88215542,24.08866667
787.76,31.56008333,66.61525,55.41,61.03183333,25.35966667,24.916375,24.47333333,29.90225,45.30679667,24.84583333
788.07,31.3305,66.3445,55.04166667,60.57608333,25.13258333,24.51045833,24.17233333,29.47308333,44.88260542,24.62091667
788.38,30.60766667,65.56133333,54.76008333,60.1045,24.73,24.073875,23.66858333,29.05058333,44.4730325,23.88841667
788.69,29.76725,64.55841667,53.92891667,59.15916667,23.87383333,23.3515,22.41625,27.97158333,43.71559125,22.6915
789,29.07908333,63.73066667,53.29208333,58.2145,23.30725,22.78866667,21.86416667,27.19883333,43.0122425,22.13283333
789.31,29.02583333,64.59291667,53.80825,58.839,23.2975,22.71833333,21.82533333,27.38725,43.33737583,21.81883333
789.62,29.11425,64.70791667,53.95025,58.89666667,23.49991667,22.68420833,21.56041667,27.43716667,43.68439875,21.66533333
789.92,29.38733333,64.66408333,53.45183333,59.12383333,23.65616667,23.16858333,22.0555,27.99733333,44.0639,22.08166667
790.23,29.50591667,63.49808333,52.38466667,58.44516667,23.465,23.08308333,22.23316667,27.93158333,43.58389167,21.83141667
790.54,29.61116667,63.22983333,51.77816667,58.06791667,23.46733333,23.51366667,22.28641667,27.9325,43.23900333,21.64958333
790.85,29.92791667,63.20016667,52.0595,58.27908333,23.32108333,23.21233333,22.41016667,28.05858333,43.36548208,21.73733333
791.16,29.31525,62.034,51.44291667,57.47033333,22.45933333,22.54558333,21.8725,27.43733333,42.59766,20.81591667
791.47,29.6125,61.96283333,51.83941667,57.60308333,22.54266667,22.41654167,22.17075,27.80116667,42.90683542,21.06141667
791.78,30.0355,61.70925,52.13475,57.63125,22.915,22.730375,22.71633333,28.29783333,43.19500667,21.78016667
792.08,30.48108333,62.08575,52.60008333,58.31183333,23.3795,23.23175,23.55225,28.947,43.72808583,22.26291667
792.39,30.69875,62.06683333,52.57641667,58.4425,23.508,23.28241667,23.70458333,29.56341667,44.02939583,22.23441667
792.7,31.5265,62.06266667,52.71033333,58.62241667,24.29158333,24.11829167,24.13266667,29.82075,44.09903583,23.222
793.01,31.765,61.85483333,52.76583333,58.66841667,24.72908333,24.62229167,24.51508333,29.7475,43.9637075,23.781
793.32,31.80216667,61.424,52.56141667,58.22758333,25.07066667,24.60133333,24.55533333,29.58658333,43.67925708,23.93466667
793.62,31.67925,62.09358333,53.13825,58.70075,25.67141667,24.92220833,25.11308333,30.02558333,44.14846125,24.6255
793.93,31.60841667,62.45033333,53.69816667,58.87983333,25.82333333,25.03904167,25.518,30.19608333,44.71687917,25.05666667
794.24,31.5065,62.79391667,53.61075,58.98458333,25.84958333,25.32566667,25.48141667,30.14033333,44.60283125,24.93633333
794.55,31.70516667,63.851,53.86091667,59.407,26.14466667,25.55820833,25.63983333,30.68825,44.89574292,25.19191667
794.86,31.191,63.96016667,53.4275,59.31883333,25.77125,25.225,25.11425,30.35558333,44.28915458,24.4645
795.16,30.61008333,63.61,52.8085,58.91475,25.08516667,24.70208333,24.25541667,29.532,43.47013708,23.4965
795.47,30.08266667,63.76525,52.716,58.75358333,24.45825,24.02333333,23.78816667,29.12041667,42.9557275,23.06808333
795.78,29.48216667,63.93433333,52.4025,58.2975,23.89558333,23.42225,23.15691667,28.16983333,42.76250083,22.52591667
796.09,28.44166667,63.55683333,51.94808333,57.79941667,22.95091667,22.64791667,22.52525,27.67683333,42.2469125,21.86858333
796.4,27.86258333,63.2955,51.32941667,57.31616667,22.10116667,21.85045833,21.81058333,27.25216667,41.98319417,21.17133333
796.7,28.304,63.46558333,51.68883333,57.65775,21.83541667,21.82454167,22.15866667,27.26158333,42.24595708,21.19675
797.01,27.94291667,63.06558333,51.39016667,57.27608333,20.94058333,21.33233333,21.52483333,26.73766667,41.91442333,20.75583333
797.32,27.67875,62.83025,50.75683333,56.93091667,20.66633333,20.82583333,20.86658333,26.588,41.39440375,20.52541667
797.63,27.69833333,62.45541667,50.67808333,56.44016667,20.37866667,20.56491667,20.72133333,26.61,41.60862708,20.69916667
797.93,28.10041667,62.70416667,51.27791667,56.93425,20.425,20.75004167,20.87108333,26.79975,42.00703042,20.99208333
798.24,28.49908333,62.92966667,51.8645,57.02116667,20.60316667,21.10958333,21.14783333,27.06416667,42.23349708,21.194
798.55,28.77508333,63.628,52.4435,57.61266667,20.95866667,21.49504167,21.61658333,27.57666667,42.85926167,21.7575
798.85,29.15875,63.65358333,52.5815,57.64275,21.41391667,21.86520833,22.034,27.98191667,43.32865292,21.90066667
799.16,29.9595,63.61175,52.87625,58.02233333,22.31041667,22.97891667,23.18875,29.03441667,43.3724775,23.04116667
799.47,30.08666667,63.01016667,52.64375,57.62216667,22.71175,23.56991667,23.77858333,29.28258333,43.23005,23.16775
799.78,29.81458333,62.94366667,52.639,57.595,22.353,23.18170833,23.71975,29.037,43.03918,22.895
800.08,29.84408333,62.86241667,52.8985,57.36458333,22.62133333,23.04658333,23.69258333,29.03275,42.89987,22.94408333
800.39,30.15683333,63.0785,53.16066667,57.549,23.06725,23.49895833,23.9225,29.42808333,42.82194167,22.89308333
800.7,30.5875,63.27441667,53.69575,58.00608333,23.4195,24.125875,24.44108333,29.82108333,43.24064,23.26775
801,30.53383333,63.76208333,54.08566667,58.5195,23.843,24.7895,24.49016667,30.50958333,43.24319292,23.60033333
801.31,30.53133333,63.39625,53.83566667,58.12341667,24.233,25.60975,24.7175,30.78983333,43.39228708,24.08766667
801.62,31.34958333,64.374,54.2275,59.30891667,25.45533333,26.28466667,25.36591667,31.26833333,44.30311417,24.93525
801.92,31.5285,64.5365,53.82116667,59.17066667,25.95116667,26.49595833,25.91058333,31.73166667,44.51052667,25.34141667
802.23,32.3185,65.6765,54.71125,60.66816667,27.27708333,28.007625,26.95541667,32.76391667,45.48483083,26.8235
802.54,32.46991667,66.32291667,55.45775,60.89025,27.53183333,28.340875,27.029,33.45908333,46.05908792,26.98691667
802.84,33.92308333,67.5345,56.69033333,62.28525,28.74966667,28.82958333,27.6795,34.49616667,47.09659083,27.83958333
803.15,34.96641667,68.14908333,57.42891667,63.04858333,29.57283333,29.71516667,28.44216667,35.36008333,47.72098833,28.526
803.46,34.63366667,68.27075,57.15975,63.08683333,29.32275,29.580375,28.01416667,35.50333333,47.66455625,28.44466667
803.76,35.35725,68.42691667,57.92516667,63.40991667,30.09366667,29.468625,28.56283333,36.03741667,48.35303167,29.11566667
804.07,35.30925,68.49658333,57.70625,63.48783333,30.47241667,28.87029167,27.96383333,35.52383333,48.524015,28.7285
804.38,35.51833333,69.16233333,57.962,63.90325,30.69958333,28.644125,28.4715,35.51808333,49.18342083,28.85141667
804.68,35.5745,69.64358333,58.33333333,63.91483333,30.62475,28.23641667,28.79891667,35.60033333,49.44953167,29.01516667
804.99,35.06333333,68.44825,57.86225,62.82125,29.702,27.77491667,28.63983333,35.55166667,49.02209708,28.55433333
805.3,34.69341667,68.44258333,58.21216667,62.93308333,29.09733333,27.455875,28.05791667,35.29975,48.73020958,27.85858333
805.6,34.05458333,67.5445,57.60325,61.983,27.82416667,26.24254167,27.18966667,34.40216667,47.68054333,26.55541667
805.91,33.5675,66.70991667,56.72033333,61.7585,27.53216667,25.386,26.66483333,33.62808333,47.11856,26.19658333
806.21,32.37391667,66.32908333,56.30783333,61.32716667,26.43025,24.564625,25.39991667,32.50725,46.70964833,25.40883333
806.52,31.79191667,65.68108333,55.83341667,60.869,26.32616667,24.46233333,24.77608333,31.9355,46.30267458,25.1075
806.83,32.234,65.79791667,55.62941667,60.96633333,27.23408333,25.51416667,25.37233333,32.49108333,46.50218958,25.89533333
807.13,31.6595,65.55675,54.8515,61.08125,26.71866667,25.33125,24.53458333,31.722,45.97923458,25.6265
807.44,31.41358333,65.37475,54.79441667,60.92608333,26.13716667,25.313875,24.30858333,31.61383333,45.43647167,25.50941667
807.74,31.00416667,65.02408333,54.63058333,60.69041667,25.77958333,24.56370833,23.76583333,30.83708333,45.01529958,24.90733333
808.05,30.47658333,64.33983333,54.25658333,61.00083333,25.45391667,24.15829167,22.76766667,29.70125,44.45950833,24.0635
808.35,28.99391667,63.6905,53.79241667,60.07125,24.81766667,23.51179167,21.79358333,28.44658333,43.75471,23.24316667
808.66,27.91083333,62.8115,52.979,58.78108333,23.74416667,22.85829167,21.07675,27.28783333,43.26465667,22.4495
808.97,27.82416667,62.96733333,53.25166667,58.93983333,24.23441667,22.66795833,20.9825,27.45633333,43.93222083,22.87191667
809.27,28.50766667,63.48333333,54.13616667,59.996,24.8175,23.40325,21.675,27.88925,44.75200583,23.47925
