wavelength,Back_TanVitf,Belly_TanVitf,Breast_TanVitf,Crissum_TanVitf,Crown_TanVitf,DorTail_TanVitf,Patch10_TanVitf,Patch11_TanVitf,Rump_TanVitf,Throat_TanVitf,WingTip_TanVitf
367.11,7.09875,18.56525,9.78799999999,8.30558333334,1.752,5.20891666666,7.00516666666,4.21216666667,10.2281666667,11.1235833333,5.52908333334
367.47,7.2195,18.8563333333,10.1593333333,8.54758333333,1.89841666667,5.39725,7.26616666667,4.41883333333,10.3774166666,11.3633333333,5.7785
367.84,7.25133333333,18.9345,10.2988333333,8.51866666666,1.94266666667,5.45108333333,7.27166666667,4.46333333333,10.4169166667,11.40375,5.87491666667
368.20,7.12141666667,18.896,10.29475,8.48183333334,1.79741666667,5.37983333333,7.24458333333,4.37366666667,10.3823333333,11.3781666667,5.75325
368.56,7.28141666666,19.1724166667,10.4715,8.57933333334,1.9315,5.44866666667,7.3435,4.54625,10.4766666667,11.56025,5.97083333333
368.93,7.50116666667,19.4379166667,10.6374166667,8.75999999999,2.15358333333,5.60491666666,7.54641666667,4.71766666667,10.63625,11.7331666667,6.09191666666
369.29,7.35125,19.495,10.6856666667,8.69908333334,2.06791666666,5.50241666666,7.494,4.56316666667,10.5754166667,11.6890833334,5.9785
369.65,7.445,19.61575,10.797,8.67941666667,2.17141666667,5.5585,7.60791666667,4.60016666667,10.5994166667,11.7625833333,5.989
370.01,7.53533333333,19.826,10.9110833333,8.77391666668,2.126,5.56741666667,7.69225,4.67775,10.6671666667,11.90725,6.02175
370.38,7.84066666666,20.2490833333,11.3200833333,9.15133333332,2.51866666667,5.9405,8.01916666667,5.10208333333,11.0035833333,12.33375,6.38191666667
370.74,7.99033333333,20.4605,11.5390833333,9.30075,2.6615,6.02841666667,8.14791666667,5.18458333333,11.1898333333,12.4654166667,6.5135
371.10,8.25516666667,20.7703333333,11.7871666667,9.44933333333,2.90475,6.21416666667,8.33808333333,5.407,11.4603333333,12.7024166667,6.76316666667
371.46,8.35833333334,20.7244166667,11.7411666667,9.43991666667,2.90016666667,6.21033333333,8.31916666666,5.4805,11.4155,12.6705833333,6.73591666667
371.83,8.61275,20.9641666667,11.91975,9.70733333334,3.13941666667,6.44616666667,8.56683333333,5.64083333333,11.66625,12.9528333333,6.89333333333
372.19,8.88158333333,21.2445833333,12.1435833333,9.93583333333,3.53033333333,6.71225,8.83825,5.91775,11.90225,13.2611666667,7.20558333334
372.55,8.78091666667,21.2825833333,12.1894166667,9.96408333334,3.54716666666,6.73983333333,8.9385,5.90416666667,11.92825,13.3165,7.19216666666
372.92,8.84274999999,21.352,12.3338333333,10.0974166667,3.65275,6.84833333333,9.06366666667,5.96566666667,12.1056666667,13.4256666667,7.28558333333
373.28,8.77716666666,21.2823333333,12.3156666666,10.0685833333,3.5995,6.75408333333,9.01308333334,5.97983333333,12.0786666667,13.3756666667,7.27575
373.64,9.02383333333,21.52625,12.6228333334,10.3625833333,3.87133333333,7.06233333333,9.22508333334,6.28325,12.3345,13.6435,7.54491666668
374.00,8.92800000001,21.4195,12.5711666667,10.2970833333,3.82041666667,7.0245,9.17233333334,6.24341666667,12.2721666667,13.59,7.52033333332
374.37,9.00091666666,21.42,12.6100833333,10.3049166667,3.79583333333,7.04741666667,9.24033333333,6.2225,12.27075,13.623,7.46558333333
374.73,8.96466666666,21.4158333334,12.57975,10.22725,3.69691666667,7.00866666667,9.20933333333,6.16916666667,12.2054166666,13.62425,7.4515
375.09,8.93658333331,21.4634166667,12.5789166667,10.27175,3.67475,6.9885,9.28691666667,6.18075,12.13625,13.6455,7.39616666667
375.45,9.02358333332,21.6798333333,12.7128333333,10.39025,3.76641666667,7.05216666667,9.38116666668,6.20575,12.3309166667,13.8549166667,7.40966666667
375.81,9.05941666665,21.7200833333,12.8535,10.4685833333,3.80991666666,7.0395,9.42041666665,6.2715,12.3498333333,13.8578333333,7.43308333332
376.18,8.82608333333,21.5471666666,12.7809166667,10.3756666667,3.598,6.80225,9.26733333333,6.11366666667,12.2654166667,13.7295,7.26
376.54,8.82433333333,21.5019166667,12.7345833334,10.3805833333,3.5425,6.78525,9.21908333333,6.106,12.2331666667,13.6605833333,7.12758333334
376.90,8.62666666667,21.3950833333,12.5730833333,10.19125,3.27883333333,6.55133333334,9.03008333333,5.91966666667,12.0205,13.5201666666,6.94491666667
377.26,8.79166666666,21.5379166667,12.6803333333,10.34825,3.42966666667,6.72458333333,9.22791666667,6.08,12.1235,13.6794166667,7.10083333334
377.63,8.60574999999,21.42675,12.4946666666,10.1718333333,3.15225,6.40241666667,9.07091666667,5.83066666667,11.9514166667,13.5585,6.86525
377.99,8.52825,21.3445833333,12.376,10.0413333333,3.02791666667,6.34708333334,8.99558333333,5.70316666667,11.928,13.47075,6.74125
378.35,8.49066666668,21.3178333334,12.3460833333,10.0133333333,2.96475,6.265,8.93166666667,5.62075,11.9031666666,13.4334166667,6.69658333333
378.71,8.46816666668,21.3391666667,12.2839166667,10.0129166667,2.99408333333,6.26175,8.90341666667,5.71933333333,11.89825,13.44,6.62908333333
379.07,8.54874999999,21.4279166667,12.424,10.1063333333,3.08541666667,6.32666666666,8.9105,5.79958333333,12.0235,13.5179166667,6.66691666667
379.44,8.35591666667,21.22175,12.2608333333,9.92658333333,2.94408333333,6.18875,8.74016666667,5.64666666667,11.8174166667,13.328,6.5345
379.80,8.11925000001,21.0784166667,12.0518333333,9.78616666667,2.75591666666,5.99833333333,8.57283333333,5.46333333333,11.6356666667,13.19775,6.34533333333
380.16,8.18566666667,21.14975,12.0474166667,9.80891666666,2.81758333333,6.02691666667,8.58658333333,5.47816666667,11.6154166667,13.17975,6.33616666667
380.52,8.33983333333,21.3218333333,12.2701666667,9.96375,3.01083333333,6.12525,8.68558333333,5.597,11.7621666667,13.33525,6.51641666667
380.88,8.46991666667,21.4748333333,12.3804166666,10.112,3.19633333333,6.32891666667,8.80016666666,5.68341666666,11.867,13.432,6.58283333333
381.24,8.37250000001,21.3960833333,12.34425,10.0206666667,3.12575,6.21608333333,8.67325,5.53383333334,11.8090833334,13.3455,6.43516666667
381.61,8.44158333332,21.4413333333,12.4405833334,10.11,3.23483333333,6.37683333333,8.78775,5.60925,11.9289166667,13.3601666667,6.49766666667
381.97,8.62666666666,21.66525,12.6575833333,10.2851666667,3.41175,6.51708333333,8.94725,5.75866666667,12.0765833333,13.57725,6.60041666667
382.33,8.64641666666,21.7401666667,12.7365,10.395,3.49016666666,6.5995,9.05075,5.8345,12.1269166667,13.6520833333,6.62641666667
382.69,8.71741666666,21.8295,12.8936666667,10.48975,3.553,6.67966666666,9.15333333334,5.83133333333,12.20875,13.7436666667,6.70816666667
383.05,8.69716666666,21.82475,12.9100833333,10.4935,3.5875,6.67825,9.2345,5.83308333333,12.2144166667,13.7905833333,6.71458333333
383.41,8.76874999998,21.9770833333,13.0736666667,10.63075,3.63966666667,6.75625,9.34449999999,5.974,12.3819166666,13.93375,6.79641666667
383.77,8.92908333333,22.1614166666,13.2834166667,10.7890833333,3.77091666667,6.91491666667,9.48041666667,6.12275,12.5269166667,14.074,6.9075
384.14,8.91799999999,22.199,13.2865833333,10.801,3.6955,6.92391666666,9.55858333334,6.08133333333,12.5291666667,14.129,6.85975
384.50,8.84041666668,22.1159166667,13.1821666666,10.7148333333,3.56266666667,6.85533333333,9.49683333333,5.96058333334,12.464,14.0419166666,6.74091666667
384.86,8.79808333332,22.0513333333,13.1353333333,10.66325,3.50066666666,6.78175,9.48683333332,5.95558333333,12.46525,14.0285,6.70408333333
385.22,8.96491666666,22.2929166667,13.2436666667,10.8165833333,3.61808333333,6.90891666667,9.64325000002,6.16058333333,12.6440833333,14.2224166667,6.80466666667
385.58,9.06899999999,22.41,13.3066666666,10.9249166667,3.711,6.97975,9.71558333334,6.27258333333,12.7306666667,14.3463333333,6.899
385.94,8.97616666668,22.38925,13.2296666667,10.9195833334,3.61925,6.89391666666,9.67449999999,6.22833333333,12.6653333334,14.2776666667,6.86341666667
386.30,8.95749999999,22.3834166667,13.18525,10.87875,3.54591666667,6.83608333333,9.58191666667,6.17175,12.6619166667,14.1993333333,6.84675
386.66,8.92608333332,22.4035,13.1164166667,10.8793333333,3.48983333333,6.80516666667,9.55641666666,6.14683333333,12.6370833333,14.13725,6.76066666667
387.03,8.90958333334,22.36275,13.0526666666,10.84075,3.422,6.77125,9.51950000001,6.08858333333,12.6031666667,14.1083333333,6.7315
387.39,8.88575,22.4245,12.9950833333,10.86925,3.43183333333,6.81508333334,9.51791666667,6.04016666666,12.5795833333,14.1023333333,6.70208333333
387.75,8.84141666666,22.4579166667,12.9288333333,10.84075,3.37708333333,6.79491666667,9.51766666667,5.96891666667,12.5800833333,14.1105,6.65916666667
388.11,8.902,22.5183333334,12.9680833333,10.8988333333,3.4245,6.81291666667,9.48716666666,6.03391666667,12.6139166667,14.1285,6.69541666667
388.47,9.04891666666,22.7165,13.1061666667,11.0740833333,3.57441666667,6.96816666667,9.65408333332,6.20158333333,12.79175,14.2955833333,6.8405
388.83,9.13483333333,22.8283333334,13.1820833334,11.1365,3.61041666666,6.96675,9.71349999999,6.23266666667,12.8551666667,14.375,6.8735
389.19,9.03008333333,22.731,13.1078333333,11.079,3.48366666667,6.90766666666,9.57958333334,6.10366666667,12.7661666667,14.2460833333,6.76333333333
389.55,8.99649999998,22.8169166667,13.1216666667,11.1055833333,3.4395,6.908,9.60591666667,6.09433333333,12.80025,14.26575,6.76158333334
389.91,9.09299999999,22.8830833333,13.1849166667,11.1695,3.49866666667,6.97133333334,9.67116666667,6.101,12.8711666667,14.3285,6.77775
390.27,9.166,23.0596666667,13.28575,11.2828333334,3.59191666667,7.08,9.78441666665,6.20825,12.9566666667,14.47825,6.8135
390.63,9.169,23.0905,13.3129166667,11.3115833334,3.5685,7.07883333333,9.78658333334,6.20225,13.0018333333,14.5166666667,6.83825
391.00,9.29275,23.25625,13.43175,11.4380833333,3.64833333334,7.1855,9.87491666665,6.33108333333,13.131,14.61825,6.92141666667
391.36,9.31683333333,23.2346666667,13.44975,11.4453333333,3.59766666667,7.13125,9.85724999999,6.28941666667,13.1066666667,14.6166666667,6.88483333334
391.72,9.30625000001,23.2095,13.41375,11.4254166667,3.58016666666,7.10266666667,9.81266666667,6.308,13.0903333333,14.5555833333,6.8195
392.08,9.30216666666,23.1949166667,13.4070833334,11.4088333333,3.53983333333,7.0925,9.82658333333,6.27058333333,13.1133333333,14.492,6.79166666666
392.44,9.207,23.1281666667,13.3291666666,11.3155833333,3.4055,6.98625,9.71866666667,6.16416666667,13.0198333333,14.3765,6.67216666667
392.80,9.21675,23.2066666667,13.36275,11.3501666667,3.41975,7.04083333333,9.75558333334,6.2125,13.0524166667,14.42,6.72675
393.16,9.25033333333,23.321,13.412,11.3793333333,3.44441666667,7.06133333333,9.85358333333,6.25858333333,13.153,14.5224166667,6.76708333334
393.52,9.19566666666,23.2336666667,13.3316666666,11.32475,3.35983333333,7.00983333334,9.74458333333,6.1765,13.081,14.4550833333,6.63325
393.88,9.23466666668,23.31825,13.3994166667,11.3856666667,3.41158333333,7.06966666667,9.81891666667,6.26783333333,13.166,14.4896666667,6.64475
394.24,9.24058333335,23.31075,13.42075,11.3924166667,3.39425,7.04583333333,9.82283333335,6.27216666667,13.1895,14.48325,6.6695
394.60,9.31558333335,23.446,13.48875,11.4635833333,3.42641666667,7.10966666667,9.91025,6.35541666667,13.27025,14.5780833333,6.68325
394.96,9.20633333333,23.4225,13.4081666667,11.4206666667,3.34358333334,7.04016666666,9.83291666667,6.26258333333,13.21475,14.4778333333,6.60075
395.32,9.22258333332,23.5345,13.4273333333,11.4366666667,3.36983333333,7.07783333333,9.88166666665,6.30516666667,13.28525,14.5110833333,6.6155
395.68,9.25516666666,23.6488333333,13.4784166667,11.4618333333,3.33733333334,7.08791666667,9.92191666667,6.27525,13.3138333334,14.5695833333,6.61191666667
396.04,9.34841666665,23.8400833333,13.5973333334,11.5781666667,3.40516666667,7.20258333333,10.005,6.39891666667,13.3925,14.73275,6.6845
396.40,9.4235,23.9261666666,13.6169166667,11.6339166667,3.45841666667,7.24125,10.06425,6.4715,13.4669166667,14.797,6.75708333333
396.76,9.37983333332,23.93775,13.5675833333,11.5913333333,3.37633333333,7.14558333333,9.98166666667,6.38008333333,13.44925,14.7225833334,6.64425
397.12,9.35725000001,23.9780833333,13.5483333333,11.5755833333,3.32258333333,7.13191666667,9.93166666666,6.31558333333,13.4034166667,14.6766666667,6.615
397.48,9.40175000001,24.1315833334,13.6535,11.6005833334,3.36675,7.18466666667,10.016,6.37608333333,13.4841666667,14.7375833333,6.66108333333
397.84,9.41658333333,24.1955,13.66675,11.635,3.32208333333,7.16791666667,9.97700000002,6.34041666666,13.4998333333,14.76975,6.72583333333
398.20,9.29399999999,24.1503333333,13.51725,11.5116666667,3.16966666666,7.04383333333,9.86908333334,6.209,13.3873333333,14.6750833333,6.57925
398.56,9.29675000001,24.1769166667,13.5551666667,11.5388333334,3.18066666667,7.02066666667,9.87775,6.17925,13.4076666667,14.65625,6.57425
398.92,9.39208333334,24.3006666667,13.6120833334,11.5893333333,3.225,7.0635,9.96141666667,6.22766666667,13.4749166666,14.7545833333,6.61941666666
399.28,9.46683333331,24.4145,13.7469166667,11.6525,3.30475,7.13008333333,10.0283333333,6.29891666666,13.5595833333,14.8320833333,6.69566666667
399.64,9.56249999999,24.5366666667,13.8495,11.7766666667,3.41275,7.20266666667,10.12,6.44191666667,13.6935,14.94325,6.81591666667
400.00,9.49391666667,24.5726666667,13.8268333333,11.74175,3.35791666667,7.17658333333,10.0593333333,6.37991666667,13.7091666667,14.9381666667,6.79833333333
400.36,9.50358333334,24.7095833334,13.88775,11.7648333333,3.37808333333,7.203,10.0775,6.39058333333,13.7439166667,14.9905833334,6.83208333333
400.72,9.60566666668,24.839,14.0118333333,11.8575833333,3.46008333333,7.3235,10.16475,6.50325,13.8348333333,15.1123333333,6.925
401.08,9.69366666667,24.9284166667,14.0698333333,11.9553333333,3.54258333333,7.33258333334,10.24525,6.56791666667,13.9358333333,15.196,6.956
401.44,9.79458333333,25.0429166667,14.1959166666,12.0769166667,3.62375,7.40116666667,10.36175,6.64383333333,14.075,15.28575,7.08508333333
401.80,9.8185,25.14875,14.24975,12.0930833334,3.65125,7.45225,10.4346666666,6.68591666667,14.1573333333,15.33575,7.10949999999
402.16,9.94308333334,25.25525,14.4155,12.1816666667,3.71991666667,7.53891666667,10.5071666667,6.77691666667,14.2720833333,15.4085,7.19983333333
402.52,9.90450000001,25.2864166667,14.4135,12.1334166667,3.66158333333,7.49216666666,10.465,6.72933333333,14.2615833333,15.4043333334,7.15266666667
402.88,9.93933333333,25.3045,14.4815,12.1533333333,3.65683333333,7.51583333333,10.4931666666,6.76891666667,14.31025,15.4014166667,7.17633333334
403.24,9.97533333333,25.316,14.4968333333,12.1744166667,3.66225,7.53175,10.52825,6.80566666667,14.3570833333,15.4380833333,7.20441666666
403.60,9.95008333333,25.28775,14.4953333333,12.1245833333,3.63316666666,7.49166666667,10.518,6.74716666667,14.3556666667,15.40275,7.16841666666
403.95,10.0395833333,25.3875833334,14.5970833333,12.189,3.71358333333,7.55383333333,10.6163333333,6.80083333334,14.42775,15.4765833333,7.23466666667
404.31,10.06275,25.4560833333,14.6558333333,12.2523333333,3.70558333333,7.56741666667,10.6659166667,6.8195,14.4638333333,15.5561666667,7.24775000001
404.67,10.0536666667,25.48575,14.7041666666,12.28375,3.68083333333,7.58341666667,10.6816666666,6.828,14.4981666667,15.5708333333,7.23891666667
405.03,10.0466666667,25.5240833333,14.7183333333,12.2453333333,3.65316666666,7.57883333333,10.6605,6.78191666667,14.4681666667,15.5849166667,7.23641666666
405.39,10.0713333333,25.6071666667,14.7245833334,12.2714166667,3.67266666667,7.57083333333,10.6458333333,6.80933333333,14.4943333333,15.62425,7.23933333334
405.75,10.0979166667,25.6525,14.76775,12.31475,3.69841666667,7.59341666667,10.6458333333,6.84633333333,14.507,15.6530833333,7.22733333334
406.11,10.0840833333,25.7263333334,14.7910833334,12.332,3.71266666667,7.57291666667,10.6769166667,6.829,14.553,15.7095833333,7.21583333334
406.47,10.1668333333,25.8105833333,14.857,12.3790833333,3.76591666667,7.6095,10.74225,6.87833333334,14.61075,15.7999166667,7.28775000001
406.83,10.2515,25.96925,14.9915,12.4905833333,3.84941666666,7.718,10.85175,6.954,14.7440833333,15.9435,7.35416666667
407.19,10.2676666667,26.0419166667,15.0229166666,12.551,3.85641666666,7.72691666667,10.877,6.95641666667,14.7456666666,15.96025,7.37775
407.55,10.3439166666,26.1549166667,15.1286666667,12.638,3.94233333333,7.82383333334,10.9513333333,7.04541666666,14.8330833333,16.0824166667,7.46133333334
407.90,10.3483333333,26.19925,15.1389166667,12.6335833333,3.90416666666,7.77391666667,10.9446666667,7.00566666667,14.8623333333,16.094,7.39891666666
408.26,10.392,26.2609166667,15.2028333334,12.6335,3.90541666667,7.795,10.9585833333,7.00083333333,14.90925,16.11575,7.40716666666
408.62,10.4214166667,26.34225,15.2548333333,12.65,3.94733333334,7.79708333333,10.9885833333,6.95941666667,14.9390833333,16.1359166667,7.408
408.98,10.484,26.4585,15.3730833333,12.7533333333,4.02866666666,7.85775,11.1015833333,7.0575,15.02975,16.19425,7.48591666666
409.34,10.491,26.4701666667,15.3849166667,12.752,3.99425,7.85116666667,11.1060833333,7.01358333334,15.0013333334,16.2188333333,7.44500000001
409.70,10.533,26.5786666667,15.4664166667,12.7995833333,4.01841666667,7.87358333333,11.17525,7.04366666667,15.078,16.3031666667,7.49241666667
410.06,10.5639166666,26.6279166667,15.4585833333,12.7908333333,3.98141666667,7.90558333334,11.1754166667,7.03858333333,15.07925,16.3345833333,7.47366666667
410.42,10.54075,26.68475,15.5130833333,12.82475,3.99425,7.9165,11.1754166667,7.04941666666,15.1129166667,16.3370833333,7.45099999999
410.77,10.4945,26.6625833333,15.4976666667,12.7930833333,3.94466666667,7.82691666667,11.11375,7.00825,15.0576666667,16.3278333333,7.39575
411.13,10.5,26.73475,15.5549166667,12.7851666667,3.94225,7.82858333333,11.1309166667,7.0285,15.11875,16.3858333333,7.384
411.49,10.53975,26.8781666666,15.6125,12.8460833333,3.90283333333,7.81575,11.1505,7.01616666666,15.1683333333,16.4539166667,7.39775
411.85,10.5248333333,26.8979166667,15.6536666667,12.8194166666,3.8835,7.80933333333,11.1625833333,7.005,15.1636666667,16.48625,7.37516666666
412.21,10.5671666667,26.9869166667,15.7375,12.8953333333,3.92133333333,7.84491666667,11.2371666667,7.06666666667,15.2496666667,16.5845833334,7.37816666667
412.57,10.6465,27.104,15.8230833333,12.976,3.9755,7.91833333333,11.3214166667,7.16725,15.3455833333,16.7153333333,7.45174999999
412.92,10.7021666667,27.1719166667,15.9068333333,12.9988333333,3.99891666667,7.99266666667,11.36,7.20983333333,15.4259166667,16.80075,7.47025
413.28,10.7040833333,27.274,16.00625,13.0548333334,4.03433333333,8.02641666666,11.4020833333,7.26025,15.47175,16.8545833333,7.49541666668
413.64,10.7705833333,27.3554166667,16.1179166667,13.1555,4.095,8.06875,11.4454166667,7.29783333334,15.5099166666,16.9351666667,7.54208333333
414.00,10.8605833334,27.4995,16.28275,13.2576666666,4.17733333333,8.14708333333,11.5289166667,7.38075,15.60825,17.02575,7.63416666666
414.36,10.9211666667,27.5290833333,16.3243333333,13.2885,4.177,8.19791666667,11.5900833333,7.41491666667,15.6120833333,17.0795833334,7.652
414.72,10.9203333333,27.54325,16.3165833333,13.2735833333,4.1505,8.16966666666,11.5838333334,7.35366666667,15.57975,17.067,7.64066666668
415.07,10.8963333333,27.5015833333,16.3111666667,13.2666666667,4.1355,8.12883333333,11.5721666667,7.282,15.52875,17.0320833333,7.63124999999
