wavelength,Back_CorMelf,Belly_CorMelf,Breast_CorMelf,Crissum_CorMelf,Crown_CorMelf,DorTail_CorMelf,Patch10_CorMelf,Patch11_CorMelf,Patch12_CorMelf,Patch13_CorMelf,Rump_CorMelf,Throat_CorMelf,WingTip_CorMelf
423.30,10.4890833333,26.8824166667,18.6915,27.7328333334,5.74566666667,6.07483333334,14.7265,8.46483333335,5.48466666667,22.0123333333,10.9075,24.1703333333,14.2623333333
423.66,10.4760833334,26.9608333333,18.7151666667,27.8236666666,5.74233333333,6.08566666667,14.6925,8.49416666665,5.48933333333,22.0225,10.9298333334,24.1993333334,14.223
424.01,10.4911666667,27.00575,18.762,27.871,5.74333333334,6.084,14.6651666666,8.52016666667,5.488,22.0195,10.9218333333,24.1973333333,14.21
424.37,10.4873333334,27.06225,18.7576666667,27.9095,5.7135,6.06833333333,14.6155,8.49866666665,5.44933333333,22.0198333334,10.9238333333,24.2171666667,14.1798333333
424.73,10.4640833334,27.0820833333,18.784,27.9728333333,5.7025,6.04983333334,14.604,8.48366666669,5.44583333333,22.0296666667,10.9225,24.2335,14.1483333333
425.08,10.4724166667,27.1481666666,18.8016666667,28.003,5.71516666666,6.0725,14.5706666667,8.48683333333,5.4715,22.019,10.9306666667,24.2366666667,14.1375
425.44,10.5089166667,27.208,18.8163333334,28.0748333333,5.74083333333,6.09666666667,14.568,8.50966666668,5.47133333334,22.0563333334,10.9653333333,24.2975,14.1523333333
425.80,10.5355833333,27.2811666667,18.8945,28.1735,5.75166666667,6.14366666667,14.5888333333,8.55933333335,5.50533333333,22.1146666667,11.0078333333,24.3343333334,14.1766666667
426.16,10.5320833333,27.3338333334,18.9316666667,28.2455,5.77133333333,6.15333333334,14.5808333333,8.58100000001,5.5195,22.1448333333,11.0273333334,24.384,14.1566666667
426.51,10.5275,27.4053333334,18.9451666666,28.3235,5.7455,6.13633333334,14.5513333333,8.56616666665,5.512,22.1715,11.0428333333,24.4425,14.1223333333
426.87,10.5549166667,27.4540833333,18.98,28.3858333333,5.78383333334,6.17983333333,14.5581666666,8.61283333334,5.51833333333,22.1785,11.0563333334,24.4848333334,14.1203333334
427.23,10.5560833333,27.50875,19.0108333333,28.4583333333,5.78183333333,6.1745,14.5305,8.65266666669,5.49283333333,22.1865,11.055,24.5223333333,14.0796666666
427.58,10.55975,27.5538333333,19.0406666667,28.5161666667,5.7795,6.15666666667,14.5111666667,8.65266666669,5.49466666667,22.2141666667,11.0428333333,24.5583333333,14.095
427.94,10.5850833333,27.67525,19.0908333333,28.6278333333,5.81733333334,6.1825,14.532,8.69,5.52483333333,22.2753333334,11.1053333333,24.655,14.1305
428.30,10.5986666667,27.7950833334,19.1818333333,28.73,5.8685,6.22133333334,14.577,8.71966666669,5.549,22.3271666667,11.139,24.7185,14.1821666666
428.65,10.58475,27.8760833333,19.2093333333,28.7608333333,5.8375,6.21433333334,14.5636666667,8.72883333334,5.5065,22.276,11.0975,24.7211666667,14.1796666667
429.01,10.5925,27.9290833334,19.2518333333,28.8808333333,5.8125,6.23416666667,14.6258333334,8.76166666667,5.51616666667,22.3018333334,11.1105,24.7691666667,14.2085
429.37,10.5876666667,28.0158333334,19.3276666666,29.0188333334,5.81883333334,6.23883333334,14.649,8.78566666665,5.54466666667,22.3098333333,11.1156666667,24.8085,14.2065
429.72,10.5918333333,28.0801666667,19.3091666667,29.0651666667,5.80533333333,6.20483333333,14.6501666667,8.76716666665,5.55033333333,22.3071666666,11.1151666667,24.8901666667,14.2213333333
430.08,10.6209166667,28.17675,19.389,29.1213333334,5.81166666666,6.20866666666,14.6616666667,8.79299999998,5.559,22.3183333334,11.1508333333,24.9421666666,14.2265
430.44,10.6885,28.2670833334,19.484,29.1995,5.85616666667,6.25766666667,14.7273333333,8.88466666665,5.62466666667,22.3825,11.181,25.0305,14.2986666666
430.79,10.7335,28.3560833333,19.5731666666,29.2755,5.85316666667,6.27216666667,14.767,8.902,5.6795,22.4363333333,11.2141666667,25.1253333333,14.3225
431.15,10.7660833333,28.4488333334,19.6606666667,29.3656666667,5.88766666666,6.29216666667,14.8385,8.93633333333,5.7075,22.4871666667,11.2425,25.2213333333,14.3896666667
431.50,10.7815,28.5251666667,19.7346666666,29.4585,5.89833333333,6.29716666666,14.8965,8.92433333333,5.73383333333,22.5156666667,11.2575,25.3045,14.4095
431.86,10.7939166667,28.5735833334,19.789,29.5065,5.88966666666,6.301,14.9308333333,8.91950000001,5.78966666667,22.5221666667,11.2676666667,25.3758333333,14.3968333333
432.22,10.8170833333,28.6274166666,19.8291666666,29.593,5.87366666667,6.27533333334,14.9326666667,8.96550000002,5.82816666667,22.5491666667,11.275,25.4506666667,14.3791666667
432.57,10.8311666667,28.6988333334,19.892,29.6526666667,5.90433333333,6.26333333333,14.9628333333,9.01666666668,5.85833333334,22.5731666667,11.2951666667,25.541,14.3703333334
432.93,10.8000833333,28.7354166666,19.9095,29.6735,5.89466666666,6.235,14.9463333334,9.03733333334,5.83233333333,22.5781666666,11.2691666667,25.5543333334,14.3461666666
433.29,10.7776666666,28.7915833333,19.9316666667,29.7055,5.872,6.20516666667,14.9846666666,9.04633333335,5.80316666667,22.5785,11.268,25.6398333334,14.3391666666
433.64,10.7465,28.8208333334,19.9501666667,29.7586666667,5.875,6.1925,15.0081666667,9.09766666665,5.772,22.5618333333,11.246,25.6561666667,14.2891666667
434.00,10.73925,28.8966666666,19.9753333333,29.8131666667,5.89166666667,6.1955,15.0501666667,9.14416666668,5.79183333333,22.581,11.2618333333,25.7208333334,14.312
434.35,10.6959166667,28.91975,19.9736666667,29.8461666667,5.88683333333,6.17283333333,15.0681666667,9.14350000001,5.7575,22.537,11.2691666667,25.759,14.2888333333
434.71,10.7081666666,28.98625,20.0205,29.908,5.90516666667,6.16216666667,15.1,9.19183333331,5.75633333333,22.5505,11.2685,25.8251666666,14.3033333334
435.07,10.6758333334,29.0141666666,20.022,29.9171666666,5.88033333334,6.148,15.092,9.1745,5.72583333333,22.5075,11.2455,25.816,14.2765
435.42,10.71075,29.13875,20.0993333333,29.9801666667,5.91766666667,6.1765,15.1513333333,9.27283333335,5.7535,22.5515,11.301,25.9421666666,14.329
435.78,10.6679166667,29.1649166667,20.0976666666,30.0073333333,5.90416666667,6.17683333333,15.1723333334,9.29483333335,5.70566666667,22.528,11.296,25.9603333334,14.3148333333
436.13,10.7169166667,29.2690833333,20.183,30.0823333334,5.93516666666,6.2165,15.2613333333,9.35383333335,5.72616666666,22.5661666667,11.331,26.0508333333,14.362
436.49,10.7455833333,29.3431666666,20.2603333333,30.2048333333,5.965,6.274,15.3325,9.39416666665,5.764,22.6238333333,11.4156666667,26.1293333334,14.4276666666
436.84,10.804,29.4555833333,20.369,30.2698333334,5.99083333333,6.29683333333,15.4021666667,9.4245,5.7975,22.6803333333,11.4776666667,26.2373333334,14.4863333334
437.20,10.8373333333,29.5139166666,20.4223333334,30.3181666667,6.019,6.324,15.4446666666,9.45883333331,5.831,22.7403333334,11.5076666667,26.2755,14.5133333334
437.56,10.8753333333,29.5931666666,20.5105,30.3896666667,6.02633333333,6.343,15.4938333334,9.44466666665,5.85766666667,22.8015,11.5515,26.3631666667,14.5696666667
437.91,10.895,29.6546666667,20.5536666666,30.4676666667,6.02616666667,6.38366666667,15.5371666667,9.43316666667,5.87533333333,22.8228333333,11.57,26.4103333333,14.5961666667
438.27,10.9419166667,29.7613333334,20.6396666667,30.5616666666,6.073,6.415,15.5871666666,9.49,5.93816666666,22.8891666666,11.6066666667,26.4568333333,14.6405
438.62,10.9335,29.8219166667,20.6605,30.608,6.071,6.38966666666,15.6,9.48100000002,5.948,22.9156666667,11.6053333333,26.4715,14.6325
438.98,10.97225,29.8996666666,20.7171666667,30.6981666666,6.10083333334,6.39666666667,15.6716666666,9.52100000002,5.98933333334,22.9833333333,11.6413333333,26.5515,14.6566666667
439.33,10.9796666667,29.8673333333,20.7163333333,30.7255,6.09933333334,6.37916666667,15.6856666667,9.52633333333,5.9895,22.9888333333,11.6496666667,26.5421666667,14.6323333334
439.69,11.0005833333,29.9235833334,20.7645,30.8001666667,6.121,6.386,15.7251666667,9.52816666666,6.01616666666,23.0133333333,11.6566666667,26.5871666667,14.6476666667
440.04,10.9705,29.9101666666,20.7653333334,30.8061666667,6.12566666666,6.37233333333,15.7218333334,9.51933333332,6.03866666667,22.9981666667,11.646,26.5998333333,14.6406666667
440.40,10.9630833333,29.9490833333,20.7591666666,30.8055,6.11166666667,6.33533333333,15.6956666666,9.50100000002,6.00833333333,22.9733333333,11.6121666667,26.5925,14.6205
440.75,10.94925,29.95625,20.7486666666,30.8415,6.14183333333,6.33466666667,15.7085,9.50733333335,6.01316666667,22.9716666667,11.6351666667,26.5975,14.5896666667
441.11,10.9640833333,30.023,20.8048333334,30.9028333333,6.1635,6.34966666666,15.72,9.53800000001,6.04966666666,22.9678333334,11.6616666667,26.6205,14.61
441.47,10.9874166667,30.1018333334,20.8565,30.993,6.16983333333,6.35916666666,15.7371666666,9.58033333332,6.0785,22.9943333333,11.6836666667,26.6626666666,14.6196666666
441.82,10.9561666667,30.1011666667,20.8786666667,31.0075,6.16733333333,6.32416666667,15.6981666666,9.57383333335,6.07466666667,22.9505,11.6596666667,26.6828333333,14.5713333333
442.18,10.9541666666,30.1135,20.8885,31.0226666667,6.14233333334,6.2935,15.6505,9.55033333334,6.0715,22.9458333334,11.6551666667,26.6953333333,14.5416666667
442.53,10.9659166667,30.1379166666,20.903,31.0741666667,6.14266666667,6.2985,15.6186666667,9.55083333331,6.06366666667,22.962,11.6681666666,26.7358333333,14.537
442.89,10.9749166667,30.1755833333,20.9246666666,31.1165,6.156,6.30316666666,15.5815,9.575,6.07566666667,22.9543333334,11.7008333333,26.7323333333,14.5446666667
443.24,10.9528333334,30.2441666667,20.9393333333,31.1508333334,6.173,6.3115,15.5443333334,9.56483333333,6.0935,22.9285,11.7066666666,26.7338333333,14.545
443.60,10.9830833333,30.3009166667,20.996,31.2115,6.17216666666,6.298,15.4988333333,9.58183333335,6.06366666667,22.97,11.7435,26.7468333334,14.5728333333
443.95,10.9885,30.3763333334,21.0115,31.2888333333,6.17283333334,6.292,15.4335,9.58933333332,6.04033333333,22.978,11.7713333333,26.7655,14.583
444.31,11.01375,30.3895833334,21.0486666666,31.3576666667,6.179,6.30033333333,15.4136666667,9.61566666668,6.07633333333,23.0381666666,11.804,26.8388333333,14.5815
444.66,11.0501666667,30.47,21.0838333333,31.4243333333,6.17683333333,6.33333333333,15.3498333334,9.63183333334,6.10216666667,23.0581666666,11.807,26.8603333333,14.6183333333
445.02,11.0734166667,30.5135,21.0848333333,31.4715,6.19,6.35016666667,15.3065,9.63416666665,6.083,23.0866666667,11.8121666667,26.9008333334,14.6236666667
445.37,11.05925,30.5420833333,21.065,31.4461666667,6.17433333333,6.32616666667,15.2248333333,9.60716666665,6.05966666667,23.0808333334,11.792,26.8395,14.5945
445.72,11.106,30.6154166666,21.1046666667,31.5153333334,6.19383333333,6.35,15.2131666667,9.65900000002,6.06833333333,23.1401666667,11.8486666667,26.8698333333,14.666
446.08,11.1046666667,30.6778333334,21.1175,31.5701666667,6.20616666667,6.36583333333,15.1826666667,9.67333333332,6.0635,23.1473333333,11.8601666666,26.8838333333,14.6801666667
446.43,11.1285833333,30.722,21.1393333334,31.607,6.21816666667,6.39483333333,15.1703333334,9.69266666665,6.08733333333,23.1726666667,11.9011666666,26.8791666667,14.723
446.79,11.1446666667,30.7713333334,21.1786666667,31.6555,6.2225,6.40783333333,15.1375,9.70783333335,6.07816666667,23.2113333333,11.9158333333,26.9131666666,14.729
447.14,11.1855833333,30.7936666666,21.2221666667,31.7258333333,6.233,6.43983333334,15.1205,9.74316666668,6.08233333333,23.2681666666,11.9528333334,26.9353333334,14.7531666667
447.50,11.2015833333,30.8234166666,21.2333333333,31.7626666667,6.268,6.46533333333,15.078,9.77649999999,6.12983333333,23.2915,11.973,26.9275,14.7466666667
447.85,11.2104166667,30.8481666667,21.2676666667,31.8051666667,6.27516666667,6.46983333333,15.068,9.79433333331,6.13233333333,23.3203333333,11.9925,26.9381666667,14.762
448.21,11.1995833333,30.8804166666,21.255,31.8228333333,6.26883333334,6.4645,14.9893333334,9.77700000002,6.12766666667,23.3093333334,11.9811666667,26.8686666667,14.7751666666
448.56,11.1930833333,30.9253333334,21.2945,31.8853333333,6.27783333333,6.449,14.9576666667,9.78233333335,6.13383333333,23.3306666666,11.9926666667,26.888,14.781
448.92,11.188,30.9275833334,21.3078333333,31.9196666667,6.26116666666,6.4225,14.897,9.77783333331,6.13316666667,23.3433333334,11.9916666667,26.8565,14.7751666667
449.27,11.2038333333,30.9464166666,21.3306666666,32.003,6.31266666667,6.464,14.884,9.81983333333,6.144,23.3565,12.0278333333,26.8733333333,14.804
449.62,11.2245,30.9954166667,21.3513333333,32.0603333334,6.33366666667,6.4785,14.8611666667,9.83350000002,6.175,23.3948333333,12.029,26.8535,14.7968333334
449.98,11.2284166667,31.0190833333,21.3966666666,32.1306666667,6.33733333333,6.49516666667,14.8451666667,9.86083333332,6.199,23.429,12.0441666667,26.8505,14.8141666667
450.33,11.2090833333,31.031,21.4025,32.1813333333,6.3535,6.48583333334,14.8105,9.86766666665,6.198,23.4243333333,12.0308333333,26.8243333334,14.778
450.69,11.2130833333,31.02325,21.388,32.2145,6.36133333333,6.46883333334,14.7736666667,9.87216666666,6.25583333333,23.4156666667,12.0193333333,26.7976666667,14.781
451.04,11.1970833334,31.1141666667,21.4288333333,32.2735,6.35816666667,6.44983333334,14.7293333334,9.83850000001,6.28366666666,23.4103333333,12.011,26.7828333333,14.771
451.40,11.1745833333,31.1660833334,21.4021666667,32.3255,6.321,6.41383333333,14.6751666667,9.79783333335,6.22766666666,23.384,11.9915,26.7905,14.7538333334
451.75,11.1835,31.2201666667,21.415,32.3678333333,6.31233333333,6.4125,14.6368333334,9.80950000001,6.22383333333,23.3838333334,12.0155,26.7876666667,14.7376666667
452.10,11.2285833334,31.3243333334,21.4938333334,32.4803333333,6.35166666667,6.45183333334,14.6705,9.85916666667,6.2825,23.4323333334,12.0725,26.8286666667,14.7533333333
452.46,11.2880833333,31.3796666666,21.5181666666,32.5371666667,6.38266666666,6.45633333333,14.6681666666,9.88083333333,6.29516666667,23.4775,12.0843333333,26.8476666667,14.7703333333
452.81,11.3098333333,31.50475,21.5823333333,32.6276666667,6.41883333333,6.5005,14.678,9.91399999999,6.34933333334,23.4871666666,12.141,26.8786666666,14.8015
453.17,11.3200833333,31.567,21.6386666666,32.67,6.42483333333,6.4945,14.6605,9.91316666665,6.36766666667,23.5283333333,12.1591666667,26.9541666666,14.8266666666
453.52,11.3426666667,31.6394166666,21.6615,32.7158333333,6.43566666666,6.48566666666,14.6741666666,9.93,6.4185,23.5443333333,12.203,27.011,14.8641666667
453.87,11.3710833333,31.6596666666,21.6778333334,32.7281666667,6.46416666667,6.50916666667,14.68,9.92183333331,6.446,23.5468333333,12.235,27.0378333333,14.8751666666
454.23,11.4226666667,31.7585833334,21.7273333333,32.7955,6.48283333333,6.545,14.6721666666,9.96166666665,6.46966666667,23.5801666667,12.2985,27.1121666667,14.9068333333
454.58,11.4453333333,31.8826666666,21.8218333333,32.8841666667,6.48483333333,6.57766666667,14.7028333333,9.97666666667,6.481,23.6391666666,12.3531666667,27.1853333334,14.9526666666
454.93,11.45475,31.9101666666,21.837,32.9168333333,6.475,6.591,14.7178333334,10.0148333333,6.46033333333,23.6611666667,12.3573333333,27.2255,14.9773333333
455.29,11.4831666666,31.98175,21.9066666667,32.9606666666,6.51333333333,6.63066666667,14.7771666667,10.0716666666,6.50966666666,23.694,12.4028333333,27.2838333333,15.0168333334
455.64,11.5260833333,32.0435833333,21.977,33.0335,6.56733333334,6.67016666667,14.8205,10.1068333334,6.54116666667,23.7581666667,12.4391666666,27.3511666666,15.0256666667
456.00,11.47975,31.97575,21.9513333334,33.0265,6.554,6.6505,14.8271666667,10.0981666667,6.478,23.717,12.423,27.3815,15.0206666666
456.35,11.4495,31.9673333333,21.9988333333,33.0678333333,6.54466666667,6.67566666667,14.887,10.13,6.50483333333,23.6941666666,12.4373333334,27.3968333334,15.0445
456.70,11.45825,31.97375,22.051,33.1231666667,6.5575,6.65533333333,14.9848333334,10.1526666667,6.5165,23.7266666667,12.4303333333,27.4733333333,15.047
457.06,11.4643333333,31.9875,22.0718333333,33.1395,6.56233333334,6.67233333334,15.0261666667,10.1876666667,6.54766666667,23.7021666667,12.4541666667,27.4746666667,15.064
457.41,11.4591666667,32.00725,22.1065,33.1303333333,6.56,6.6675,15.0598333333,10.1928333334,6.51966666666,23.7013333334,12.4348333333,27.4986666667,15.032
457.76,11.4533333333,32.0584166666,22.1548333333,33.1666666667,6.54033333333,6.64833333333,15.105,10.2141666666,6.4955,23.7168333333,12.4286666666,27.5381666667,15.0208333334
458.12,11.5000833333,32.0953333333,22.2291666667,33.2305,6.55716666667,6.65683333334,15.212,10.245,6.52433333333,23.771,12.4571666667,27.6251666667,15.0583333333
458.47,11.5004166667,32.0978333333,22.2415,33.222,6.57533333334,6.66416666667,15.2338333333,10.2436666667,6.53033333333,23.7495,12.439,27.6225,15.0418333333
458.82,11.5349166667,32.13475,22.2735,33.2455,6.585,6.67716666667,15.292,10.2631666667,6.55666666667,23.7733333333,12.4616666667,27.681,15.0468333333
459.18,11.5550833333,32.17525,22.3461666666,33.3088333333,6.58616666667,6.68966666666,15.3673333333,10.2988333333,6.58733333333,23.7888333333,12.4775,27.749,15.0575
459.53,11.5719166667,32.211,22.3925,33.3345,6.5915,6.67733333333,15.4446666667,10.3155,6.62083333333,23.7941666667,12.476,27.7881666666,15.0803333334
459.88,11.6009166667,32.2820833334,22.4621666666,33.3921666666,6.5885,6.66233333333,15.519,10.343,6.63516666667,23.823,12.4758333333,27.8321666667,15.0896666667
460.24,11.6029166667,32.3383333334,22.4985,33.4085,6.56316666666,6.63333333333,15.5603333333,10.3393333333,6.592,23.8295,12.4671666667,27.9033333333,15.0638333333
460.59,11.6271666667,32.3731666667,22.5496666666,33.4351666667,6.5765,6.662,15.623,10.3705,6.622,23.8463333333,12.4928333333,27.94,15.105
460.94,11.6790833334,32.4465,22.6225,33.53,6.60083333333,6.67,15.7393333334,10.4115,6.622,23.8988333333,12.508,28.0265,15.1191666666
461.29,11.7030833333,32.519,22.724,33.631,6.62783333333,6.70333333333,15.8453333334,10.4841666666,6.64466666667,23.9,12.5288333334,28.1226666666,15.1401666667
461.65,11.72875,32.5899166666,22.8213333333,33.715,6.6545,6.708,15.9465,10.518,6.6645,23.9241666667,12.5385,28.219,15.1545
462.00,11.7155,32.6574166667,22.8855,33.7696666666,6.66016666666,6.69933333333,16.012,10.5468333333,6.67583333333,23.9053333333,12.5163333333,28.2993333333,15.1418333334
462.35,11.7444166667,32.7385833334,22.9963333334,33.8616666667,6.6585,6.68316666667,16.1533333334,10.6261666667,6.69683333334,23.9181666667,12.5318333334,28.4318333333,15.1485
462.71,11.7744166667,32.84725,23.1345,33.9635,6.69266666667,6.68883333333,16.314,10.6983333333,6.75733333333,23.95,12.538,28.5356666667,15.1598333334
463.06,11.7836666667,32.9345833333,23.2198333333,34.0021666666,6.70666666667,6.66166666666,16.4223333334,10.7208333333,6.76433333333,23.9656666667,12.5395,28.6275,15.182
463.41,11.7986666666,33.02975,23.2915,34.0698333333,6.7085,6.6645,16.548,10.7645,6.7735,23.9765,12.5486666666,28.7495,15.202
463.76,11.8535,33.1875833334,23.4308333334,34.159,6.76083333333,6.72033333334,16.6976666667,10.8561666667,6.82566666667,24.0323333333,12.6086666667,28.9255,15.2305
464.12,11.8885833333,33.2805,23.5545,34.2861666666,6.83283333333,6.77016666667,16.8628333334,10.9601666667,6.89766666667,24.0621666667,12.6691666666,29.0321666666,15.2945
464.47,11.9389166667,33.444,23.6595,34.3756666667,6.87766666667,6.79116666666,17.012,11.0403333333,6.91866666667,24.1188333333,12.7198333333,29.175,15.3225
