wavelength,Back_PooWhim,Belly_PooWhim,Breast_PooWhim,Crissum_PooWhim,Crown_PooWhim,DorTail_PooWhim,Patch10_PooWhim,Patch11_PooWhim,Patch12_PooWhim,Rump_PooWhim,Throat_PooWhim,WingTip_PooWhim
638.23,14.4579866667,51.9786333333,14.0722666667,34.2902,14.9866666667,10.7365333333,36.9460666666,8.44946666667,35.1628987654,18.8941333333,20.156,13.8738666667
638.56,14.4547,52.0662,14.1457333333,34.3798666667,14.9918,10.7249,37.0545333333,8.46033333333,35.2744925926,18.9042,20.2062,13.9314666667
638.89,14.2685333333,52.0766666667,14.0258,34.2857333333,14.8488666666,10.5408333333,36.9373333333,8.28466666666,35.0996246914,18.8101666667,20.0446666667,13.7605333333
639.22,14.18426,51.9010333333,13.9358666667,34.1996,14.7118,10.4422,36.7282666667,8.21946666667,34.9249987654,18.6463666667,19.9128,13.6414
639.55,14.26008,52.0112333333,13.9963333333,34.2986666667,14.7342,10.4771333333,36.8090666667,8.26186666667,34.9961345679,18.7299333333,20.0122,13.6744666667
639.88,14.2917933333,51.9587333333,14.0084666667,34.2403333334,14.77,10.5216,36.786,8.2556,34.9337580247,18.7435,19.9952666667,13.6391333333
640.21,14.18656,51.7748333333,13.9254,34.1107333333,14.6086666667,10.4128,36.5955,8.13186666667,34.7992827161,18.6227666667,19.8762,13.5419333333
640.54,14.27284,51.9025666667,14.0025333333,34.1789333333,14.6338666667,10.5491666667,36.6828666667,8.22,34.8543172839,18.7085,19.9898,13.5670666667
640.87,14.2724533333,51.8747333333,13.9948,34.1798,14.6027333333,10.5353666666,36.7329,8.18786666667,34.8280037037,18.7146666667,19.9658666667,13.521
641.20,14.2472533333,51.7645666667,13.9400666667,34.1550666667,14.5582666667,10.4978,36.7031666667,8.14713333333,34.7780246914,18.7167666667,19.972,13.5201333333
641.53,14.15218,51.5576666666,13.8267333334,34.0058666667,14.508,10.4169666667,36.6504666667,8.039,34.6880296296,18.6041,19.8612,13.3971333334
641.87,14.08326,51.5432333333,13.7556666667,34.0680666666,14.4130666667,10.3067333333,36.5880666667,7.95286666667,34.7366975309,18.5317,19.8956666667,13.3496
642.20,14.0490666667,51.4924666667,13.7206666667,34.0251333333,14.3609333333,10.3197,36.5166666667,7.91006666667,34.5763481481,18.517,19.8374666667,13.3086666667
642.53,14.1312466667,51.5600333333,13.8139333333,34.1604666667,14.3706666667,10.4095,36.5579333333,7.96193333333,34.7066481481,18.5530666667,19.9065333333,13.4062
642.86,14.2520066667,51.7908333333,14.0104,34.3036,14.5284666667,10.5394333333,36.7370666667,8.0826,34.8691259259,18.7465666667,20.0965333333,13.5806666667
643.19,14.2540933333,51.6974,14.1138666667,34.236,14.5352,10.5679666667,36.6896333333,8.13666666667,34.7859,18.7374333333,20.051,13.5982666667
643.52,14.2732,51.7123333333,14.1163333333,34.3398666667,14.5484,10.5492333333,36.7326666667,8.109,34.8479160494,18.8007333334,20.1631333333,13.6469333333
643.85,14.17218,51.765,14.0362,34.3716666667,14.4463333333,10.4282,36.7607333333,7.96126666667,34.8061925926,18.7356333333,20.1186,13.5156666667
644.18,14.1950866667,51.7296333333,14.1277333333,34.4369333333,14.5464666667,10.3997333333,36.7636333333,7.9818,34.846691358,18.7681,20.1988,13.5797333333
644.51,14.1149733333,51.7681666667,14.0938666667,34.4254,14.5269333333,10.3874,36.7176666667,7.9088,34.7736641975,18.7468,20.116,13.5406
644.84,14.1415733333,51.7779333333,14.2107333333,34.4204666667,14.6260666667,10.4834,36.7809333333,7.9858,34.8253851852,18.8314,20.1919333333,13.5992666667
645.17,14.2569666667,51.8926333333,14.3822666667,34.5704,14.7583333333,10.6257,36.8631,8.15566666666,34.9562654321,18.9351333333,20.3818,13.7612666667
645.50,14.24052,51.8453,14.4152,34.5262,14.7619333333,10.6370666667,36.9058666667,8.15,34.9033790124,18.896,20.3418666667,13.7495333333
645.83,14.26886,51.8235666667,14.443,34.5815333333,14.796,10.6094,36.9710666667,8.1576,35.0018481481,18.9369666667,20.4205333333,13.8148
646.16,14.26582,51.7420333333,14.4633333333,34.565,14.7932,10.5666333333,36.9673666667,8.12646666667,34.9791407407,18.9050333333,20.4552,13.827
646.49,14.2569733333,51.6572,14.4826,34.5602666667,14.7876666667,10.5648666667,37.0174333333,8.1536,35.0423506173,18.8618333333,20.4358666667,13.8066
646.82,14.22966,51.6070333333,14.4702666667,34.5496666667,14.7340666667,10.5292333333,37.0005,8.116,34.9636370371,18.8532666667,20.4335333333,13.8139333333
647.15,14.2181066667,51.5375333333,14.5501333333,34.4819333333,14.7386,10.5634666667,36.9520333333,8.16366666666,34.9339382716,18.8156666667,20.3928,13.8352
647.48,14.2456333333,51.6578333333,14.6473333333,34.5145333333,14.8484666667,10.5618,37.048,8.23126666667,35.0167185185,18.8500333333,20.4772,13.9562666667
647.81,14.0529666666,51.6063333333,14.5308,34.4639333333,14.688,10.4290666667,36.9458,8.06593333333,34.9218814815,18.6543,20.3760666667,13.8111333333
648.14,14.0185866667,51.6253333333,14.5139333333,34.4848,14.6056666667,10.359,36.9063333333,8.01186666667,34.9673987654,18.6014333333,20.4249333333,13.7942666667
648.47,14.07666,51.8199666667,14.5470666667,34.6338666667,14.6562666667,10.3357666667,36.9554333333,8.01453333333,35.0316407407,18.6234,20.4762,13.8215333333
648.80,14.1045333334,51.7571666667,14.5607333333,34.6704,14.6421333333,10.3267,36.9725333333,8.04666666667,35.0192419753,18.7048666667,20.5328,13.8411333333
649.13,14.1892533333,51.9206333333,14.6694666667,34.7592,14.7464,10.4144,37.0443,8.155,35.0815753086,18.8008333334,20.6432666667,13.9594666667
649.46,14.1445333333,52.0627333333,14.7304,34.7646666667,14.7157333333,10.4134,37.0505666667,8.18253333333,35.0548814815,18.8123333333,20.6674,13.9263333333
649.79,14.1557466667,52.1422333333,14.7748666667,34.8482,14.7424,10.4960666667,37.1430333333,8.20373333333,35.0789135802,18.895,20.7259333333,13.9288666667
650.11,14.16662,52.2668,14.7775333333,34.9248,14.7216,10.5362333333,37.2182,8.21733333333,35.0162790123,18.9648666667,20.7348666667,13.9934666667
650.44,14.11274,52.3419,14.7478666667,34.9998,14.7154,10.5235,37.2416,8.2064,35.1376320988,18.9003333333,20.7804666667,14.0108666667
650.77,14.1437466667,52.4319666667,14.7588666666,35.0487333333,14.6908666667,10.5655,37.2048333333,8.15953333333,35.0396074074,18.9120333333,20.813,14.0232666666
651.10,14.3166133333,52.4907333333,14.9559333333,35.1627333333,14.8305333333,10.7752333333,37.2317333333,8.35186666667,35.1859888889,19.0725666667,20.9565333333,14.1416
651.43,14.38624,52.5295333333,15.0128666667,35.2584666667,14.8802666667,10.8071333333,37.3368666667,8.48753333333,35.1958098766,19.1628,21.008,14.2657333334
651.76,14.5374733333,52.5762333333,15.1864,35.3903333333,15.0278666667,10.9475333333,37.3889333333,8.694,35.2568592593,19.3042333333,21.1516666667,14.4242
652.09,14.51544,52.3523333333,15.2936666667,35.2901333333,14.9938,11.0583666667,37.2740333333,8.78193333334,35.1823938272,19.2727333333,21.1665333333,14.4430666667
652.42,14.3857733333,52.3955333333,15.22,35.2747333333,14.8950666667,10.9206,37.2303666667,8.6304,35.1244,19.2131333333,21.0339333333,14.305
652.75,14.4720333333,52.3350333333,15.2514,35.3634,14.9434666667,10.9789,37.2338,8.6218,35.1491037037,19.2380333333,21.0989333333,14.3419333333
653.08,14.5717733333,52.2576666667,15.2845333333,35.4123333333,15.0144,11.0653,37.2395666667,8.61206666667,35.2122283951,19.2355666667,21.146,14.3806666667
653.41,14.5322,52.1371666667,15.2842666667,35.3733333334,14.9808,10.9934666667,37.1399333333,8.6018,35.1278432099,19.1565,21.1022666667,14.3402666667
653.74,14.4589733333,51.9219666667,15.2469333333,35.2416666667,14.9194,10.8226,36.9620333333,8.4338,35.0197222222,19.0212,20.9964,14.2327333333
654.06,14.5579266667,51.8291666667,15.3838,35.2612,14.9526666667,10.8928,36.9921333334,8.4788,34.9954925926,19.0899,20.9711333333,14.2519333333
654.39,14.60896,51.9549333333,15.4993333333,35.3959333333,15.0026666667,10.9407,37.1849,8.583,35.1638827161,19.1366,21.0757333333,14.3472
654.72,14.5936733333,51.9858333333,15.4848666667,35.4768,14.9518,10.9202333333,37.2103333333,8.525,35.1043271605,19.1025333333,21.0834666667,14.3054666667
655.05,14.7374066667,52.0812666667,15.6548666667,35.6358,15.1252,11.1030333333,37.3323,8.71306666667,35.2631123457,19.2738666667,21.2386666667,14.4191333333
655.38,14.7202866667,52.1035333333,15.6718,35.6771333333,15.1293333333,11.1683333333,37.4018333333,8.7312,35.295545679,19.2889,21.2912,14.4296666667
655.71,14.6824466667,52.0846666667,15.6072666667,35.7699333333,15.1059333333,11.1026333333,37.4071333333,8.68626666667,35.3677765432,19.2521,21.3222666667,14.3614666667
656.04,14.6271,51.9115666667,15.5398666667,35.673,15.0280666667,11.0578,37.2351333333,8.5972,35.2632012346,19.1039666666,21.2350666667,14.3102
656.37,14.5072066667,51.9158,15.4432,35.5673333333,14.8272,10.8679333333,37.1072333333,8.45606666667,35.2029444444,19.0014,21.128,14.126
656.69,14.53106,52.0270333333,15.4470666667,35.7409333333,14.8436666667,10.8746333333,37.1686,8.42546666667,35.345362963,19.0055333333,21.1728,14.1269333333
657.02,14.5567733333,52.1054666667,15.4680666667,35.7720666667,14.8572666667,10.8983,37.2182666667,8.39606666667,35.3848814815,19.0518333333,21.1782,14.1724
657.35,14.61906,52.3193,15.5654666667,35.9004,14.9211333333,10.9936666667,37.3705333333,8.5414,35.5109888889,19.1421333333,21.3192666666,14.2736666667
657.68,14.59494,52.3823666667,15.5450666667,35.9128666667,14.9285333333,10.8985666667,37.3997666667,8.4926,35.5272802469,19.0933,21.3450666667,14.2217333333
658.01,14.48534,52.1516333333,15.4432,35.7740666667,14.8198666667,10.7887333333,37.3076666667,8.3892,35.3843666667,19.0132666667,21.2379333333,14.0986666667
658.34,14.4204133333,52.0706333333,15.4445333333,35.7034,14.7294,10.7336,37.2931,8.33373333333,35.3431493827,19.0041666667,21.2382666667,14.0677333333
658.66,14.3042733333,51.8751,15.3036,35.4728666667,14.5462,10.5995666667,37.1544,8.1478,35.166945679,18.8460333333,21.1394666667,13.9326666667
658.99,14.2684533333,51.8966333333,15.2424666667,35.4812,14.4690666667,10.5044333333,37.1303666667,8.0536,35.160854321,18.7559,21.1188,13.8678666667
659.32,14.2364266667,52.0533666667,15.1948,35.499,14.429,10.4237,37.1666666667,7.97393333333,35.1092839506,18.7472,21.1134666667,13.8653333333
659.65,14.3856466667,52.2258,15.3843333333,35.6419333333,14.6066666667,10.5811,37.3751,8.1634,35.2806975309,18.9023333333,21.3204,14.0272
659.98,14.41172,52.1738333333,15.4931333333,35.7018666667,14.7022666667,10.6831333333,37.4463333333,8.26286666667,35.3212395062,18.9533333333,21.3904,14.1602
660.31,14.3733666667,52.0329333333,15.5911333333,35.5694,14.673,10.6559,37.3417333333,8.2974,35.1750765432,18.9509,21.3826666667,14.2075333334
660.63,14.4138266667,51.9876333333,15.6216,35.5270666667,14.6994666667,10.6823333333,37.3213333333,8.38393333333,35.1689814815,18.9656,21.4614,14.245
660.96,14.4193733333,51.9372666667,15.6423333333,35.5220666667,14.7156666667,10.7196666667,37.2678666667,8.35626666667,35.1657740741,18.9438666667,21.5352,14.222
661.29,14.54208,52.0171666667,15.7818,35.6265333333,14.8468666667,10.9147333333,37.3573333333,8.53733333333,35.1830950617,19.1302,21.7323333333,14.4258
661.62,14.5666666667,52.1061,15.8602666667,35.7077333333,14.907,10.8989333333,37.3224,8.5716,35.2476814815,19.1498666667,21.8368666667,14.4674
661.94,14.4602933333,52.0643,15.7661333333,35.6447333333,14.862,10.7796,37.219,8.467,35.1241790123,19.0030333334,21.7538,14.3781333333
662.27,14.52406,52.1887333333,15.92,35.8527333333,14.9944666667,10.8582,37.2851333333,8.59213333333,35.2728345679,19.0263333333,21.893,14.4652
662.60,14.5542866667,52.1354666667,16.0726,35.8651333333,15.1234,10.9505333333,37.3108333333,8.67073333333,35.2674,19.1197,21.9583333333,14.5813333333
662.93,14.7392,52.2286333333,16.2752666667,35.9692666667,15.2949333333,11.1062666667,37.4478666667,8.83546666667,35.4142469136,19.2677,22.1239333333,14.7693333333
663.26,14.70026,52.2309,16.2340666667,35.9654,15.2350666667,11.0745,37.3549333333,8.77533333333,35.3266197531,19.2431,22.0563333333,14.6946
663.58,14.6754866667,52.3145333333,16.1944666667,35.9694666667,15.1670666667,11.0115666667,37.3791333333,8.67466666666,35.2845222222,19.2310333333,21.9879333333,14.6146
663.91,14.60684,52.334,16.1006,35.9779333333,15.1369333333,10.9538,37.4242333333,8.6768,35.2393530864,19.2078666667,21.9798666667,14.5571333333
664.24,14.5471733333,52.4457,16.1416,36.1404,15.1672,10.9930333333,37.4501333333,8.6262,35.2858666667,19.1503,21.9692,14.5478
664.57,14.5614133333,52.4679333333,16.2147333333,36.2108666667,15.1969333333,10.9839333333,37.4875,8.597,35.4083864198,19.1096666667,22.0076666667,14.5730666667
664.89,14.35956,52.3019,16.0214666667,36.0821333333,14.9898666667,10.7620666667,37.2431,8.36053333333,35.2653814815,18.8955666667,21.8022,14.3203333333
665.22,14.5132,52.3982,16.2290666667,36.2199333334,15.1518,10.9472666667,37.4148,8.50353333333,35.3331358025,19.0221,21.9392,14.4481333333
665.55,14.5770266667,52.2999666667,16.2601333333,36.1592666667,15.1815333333,11.0454,37.3706333333,8.55846666667,35.3860246914,19.0637666667,21.9527333333,14.4657333333
665.87,14.6112133333,52.2909,16.2736666667,36.1932,15.2236,11.1444333333,37.4174333333,8.57713333333,35.3618604938,19.1797333333,21.9443333333,14.5018
666.20,14.5958066667,52.2919333333,16.2362,36.1586666667,15.1378666667,11.0475666667,37.4185,8.5078,35.3147814815,19.1594333333,21.9084666667,14.4175333333
666.53,14.5292133333,52.219,16.2260666667,36.1448666667,15.1068,11.0414,37.337,8.45926666667,35.2821024691,19.1163,21.9111333333,14.3312
666.86,14.4120133333,52.1509,16.186,36.0346,15.026,10.8584333333,37.3347333333,8.33606666667,35.2443172839,19.0052,21.8585333333,14.2691333333
667.18,14.4795466667,52.2079,16.252,36.0983333334,15.1496,10.9073,37.3643333333,8.4348,35.3049308642,19.099,22.0059333333,14.4076666667
667.51,14.6077,52.3684,16.2824,36.2017333333,15.2786,11.004,37.4643666666,8.492,35.3909580247,19.1712666667,22.0820666667,14.5122
667.84,14.6669666667,52.3030666667,16.2529333333,36.1862666667,15.2416,10.9581333333,37.4678666667,8.46753333333,35.3874802469,19.1982,22.1100666667,14.5244666667
668.16,14.8135733333,52.4545333333,16.3494666667,36.2982666667,15.3556666667,11.1306,37.6107333333,8.61786666667,35.3810148148,19.4256333333,22.1626,14.6502666667
668.49,15.0069866667,52.7251666667,16.5504666667,36.5525333333,15.5417333333,11.3858,37.9368333333,8.80133333333,35.6556407408,19.6260666667,22.4792,14.8795333333
668.82,14.90452,52.7853,16.4926666667,36.5545333333,15.4586,11.3222,37.8679333333,8.7298,35.6104148148,19.6092666667,22.3955333333,14.856
669.14,14.9362933333,53.0625333333,16.6376,36.7114666667,15.5259333333,11.3607666667,38.0462,8.76866666667,35.7082728395,19.7237333333,22.4959333333,14.9569333334
669.47,14.8358066667,52.9338,16.539,36.5982,15.3856,11.1812,37.9258,8.65566666667,35.6185814815,19.5866666667,22.4767333333,14.879
669.80,14.9154333333,53.0153,16.6018,36.6414,15.4551333333,11.2075666667,37.9543666667,8.66873333333,35.6692679012,19.6102333333,22.5804,14.9483333333
670.13,14.8077733333,52.9635,16.5363333333,36.6142666667,15.3042,11.1232333333,37.9012333333,8.4828,35.5996,19.5206,22.4552,14.8669333333
670.45,14.9688333333,53.0245666667,16.7624666667,36.7744666667,15.4278,11.3301333333,37.9746333333,8.66793333333,35.7235740741,19.6630333333,22.6269333333,15.0409333333
670.78,15.0446,53.0354666667,16.8840666667,36.8548,15.4591333333,11.4083666666,38.0699,8.77026666667,35.8293802469,19.6915,22.6558,15.0870666667
671.10,14.9672,52.8063,16.9374666667,36.7511333333,15.3054666667,11.3505666667,37.9449,8.65,35.7136765432,19.6274333333,22.5523333333,15.0467333333
671.43,14.8748933333,52.9191333333,17.0062666666,36.7949333333,15.2792,11.3505333333,38.0413666667,8.5968,35.6992901235,19.624,22.5764666667,15.0223333333
671.76,14.5945133333,52.7245,16.8705333333,36.6515333333,15.0304,11.1424333333,37.9025,8.36386666667,35.5415790123,19.3860333333,22.4674666666,14.7927333333
672.08,14.64338,52.6383666667,16.9758,36.6498666666,15.109,11.1740333333,37.8238333333,8.4246,35.5448135803,19.4281333333,22.4097333333,14.8814
672.41,14.7346533333,52.7078333333,17.1042,36.7094,15.1754666667,11.2862666667,37.9081333333,8.48666666667,35.7134851852,19.4421,22.5432,14.9876666667
672.74,14.9084933333,52.5811333333,17.1438666667,36.8642666667,15.2848,11.4231,37.9739,8.6752,35.8290160494,19.5339,22.6579333333,15.0919333333
673.06,14.9495866667,52.7277666667,17.2258,36.9676,15.3338666667,11.4628666667,38.0489333334,8.68233333333,35.9041283951,19.5706333333,22.6365333333,15.0917333333
673.39,14.9672666667,52.7378,17.3312666666,36.9898666667,15.3548,11.5504666667,38.0765333333,8.7588,35.8943654321,19.6303666667,22.6346,15.1407333333
673.72,15.1737133333,52.8239333333,17.5536,37.1483333333,15.5867333333,11.7038,38.2646,8.99513333333,36.0309012346,19.8161,22.8786666667,15.3314666667
674.04,15.2353133333,52.8209666667,17.5682666667,37.198,15.5638,11.7471333333,38.3103666667,8.99833333333,36.089782716,19.8187333333,22.9474666667,15.3571333333
674.37,15.16964,52.6791333333,17.4828666667,37.0898,15.5328666667,11.6898333333,38.1239,8.8802,35.9543604938,19.6947333333,22.9544,15.2562666667
674.69,15.2234066667,52.8571333333,17.5301333333,37.2634,15.6704,11.7447666667,38.2661333333,9.03613333333,36.0902839506,19.749,23.0898,15.3312666667
675.02,15.3748266667,52.8342,17.6614,37.2936,15.7161333333,11.8130333333,38.3175,9.18233333333,36.1121654321,19.8199333333,23.1483333333,15.4143333333
675.35,15.44048,52.7893,17.6550666667,37.401,15.7761333333,11.8089666667,38.1969333334,9.2592,36.0914234568,19.7777333333,23.1638666667,15.4597333333
675.67,15.4112333333,52.8749333333,17.6321333333,37.3913333333,15.672,11.7641666667,38.1853,9.15553333333,36.011691358,19.6757,23.1115333333,15.3948
676.00,15.32136,52.8214666667,17.5728666667,37.3268666667,15.5998,11.6407333333,38.1597666667,9.06266666667,35.9334753086,19.5659,23.0551333333,15.3159333333
676.32,15.2449533333,52.9182,17.6025333333,37.3774666667,15.5724,11.5730333333,38.1654,9.0016,35.8812098765,19.5163333333,23.0286,15.3571333333
676.65,15.24922,53.0960666667,17.6548666667,37.4428666667,15.5594666666,11.5979,38.2821666667,8.9658,35.9011024691,19.5303333333,23.1206,15.4191333333
676.97,15.0813333333,53.0095,17.5269333333,37.3982666667,15.3993333333,11.4890333333,38.2481333333,8.87833333333,35.7849407408,19.4072666667,23.0408,15.329
677.30,14.8376333333,52.9509,17.2462666667,37.2682666667,15.1504666667,11.2644666667,38.0777,8.66786666667,35.5856876543,19.1676666667,22.8240666667,15.1138
677.63,14.7034866667,53.0888666667,17.1834666667,37.3037333333,15.1086666667,11.1468333333,38.0893666667,8.5808,35.5009901234,19.1573333334,22.7988,15.0312666667
677.95,14.7960533333,53.3276666667,17.361,37.4068,15.1890666667,11.2080666667,38.2475666667,8.677,35.5936641975,19.2969333333,22.8781333333,15.2031333333
678.28,14.8751333333,53.4944666667,17.472,37.4989333333,15.2244666667,11.2868666667,38.3676,8.6676,35.7184493827,19.4112333333,23.0298666667,15.2514666667
678.60,14.8281,53.4695,17.4669333333,37.503,15.2272666667,11.2543666667,38.4002333334,8.57813333333,35.7660246914,19.4331,23.0562,15.2390666667
