wavelength,Back_PooHypm,Belly_PooHypm,Breast_PooHypm,Crissum_PooHypm,Crown_PooHypm,DorTail_PooHypm,Patch10_PooHypm,Patch11_PooHypm,Patch12_PooHypm,Rump_PooHypm,Throat_PooHypm,WingTip_PooHypm
451.40,11.3641333333,24.1457333333,12.1746,20.6159411765,8.93493333333,5.96683333333,26.7169333334,6.99613333333,35.7685833333,10.0228380952,31.4766666667,8.65006666666
451.75,11.4051333333,24.218,12.2211333334,20.6744470588,8.96659999999,5.99626666667,26.7591333333,7.03286666667,35.7795,10.0591238095,31.521,8.6956
452.10,11.418,24.2844666667,12.2297333333,20.7345921569,8.96426666667,5.9929,26.8291333334,7.05593333333,35.8194166667,10.0686761905,31.5788,8.72173333334
452.46,11.4534,24.3438,12.2424666667,20.791454902,9.00173333333,6.01146666667,26.8963333333,7.06466666667,35.8615,10.0823904762,31.6438,8.74673333333
452.81,11.4625333333,24.3763,12.2562,20.8187686274,8.99093333334,6.02056666667,26.951,7.06346666667,35.8599166667,10.0996952381,31.7094666667,8.74146666667
453.17,11.4577333333,24.4396,12.2621333333,20.8693607843,8.99626666667,6.0186,26.9994,7.0662,35.9033333333,10.1111047619,31.7578666667,8.75446666667
453.52,11.4852,24.4838333333,12.2779333334,20.9313921569,9.00233333333,6.04266666667,27.0658666667,7.0896,35.9421666667,10.1303238095,31.7948,8.7658
453.87,11.4887333333,24.5274,12.2726666667,20.9645882353,8.99786666667,6.03126666667,27.1150666667,7.08493333333,35.96575,10.1351333333,31.8246,8.7782
454.23,11.4843333333,24.5965,12.2898666667,21.0162313725,9.01493333333,6.00926666667,27.1694,7.10266666667,36.008,10.167847619,31.8718,8.7612
454.58,11.4996666667,24.6357333333,12.3192,21.0534784314,9.04119999999,6.01796666667,27.2372666667,7.13033333333,36.05175,10.188847619,31.9324,8.79346666666
454.93,11.4850666667,24.6584333333,12.3250666667,21.0575843137,9.03046666666,5.98936666667,27.2714,7.13033333333,36.064,10.1862666667,31.958,8.77313333333
455.29,11.5132666667,24.6992333333,12.3535333333,21.0895215686,9.0506,5.9895,27.3198666667,7.13513333333,36.0998333333,10.1958857143,32.0204666667,8.77999999999
455.64,11.5301333333,24.7765333333,12.3632,21.1225294118,9.06700000001,5.99693333333,27.3990666667,7.1708,36.1425833334,10.2095333333,32.1006666667,8.78466666666
456.00,11.5334666667,24.8051,12.3716,21.1498078431,9.06986666667,5.99976666667,27.4391333333,7.1556,36.1558333334,10.2196857143,32.1462,8.79959999999
456.35,11.5378666667,24.8656,12.3923333333,21.1962509804,9.07033333333,5.99976666667,27.4782,7.18133333333,36.1674166666,10.2466095238,32.2085333333,8.7976
456.70,11.5494,24.9345333333,12.422,21.2558039216,9.08933333334,6.011,27.5455333334,7.19293333333,36.2325,10.2510190476,32.2621333333,8.83080000001
457.06,11.5600666667,24.9816333333,12.4454666667,21.307627451,9.12113333333,6.01466666667,27.5924666667,7.22793333333,36.2485,10.2662761905,32.3056666667,8.83133333333
457.41,11.5518,25.0359,12.4563333333,21.3232823529,9.12219999999,6.01173333333,27.632,7.22666666667,36.2599166667,10.2741904762,32.3442,8.82506666667
457.76,11.5605333333,25.0724333333,12.4604666667,21.3654666667,9.12699999999,6.02966666667,27.6849333333,7.24273333333,36.2894166667,10.2783142857,32.3944666667,8.83046666667
458.12,11.5660666667,25.0939,12.4608666667,21.3957568627,9.11433333333,6.01926666667,27.7292666667,7.23626666667,36.2835833334,10.2618952381,32.4428,8.8478
458.47,11.5484,25.1187,12.4388666667,21.3891058823,9.09893333333,5.9864,27.7381333333,7.22626666667,36.239,10.2446285714,32.4448666667,8.80893333333
458.82,11.5776,25.1621,12.4521333333,21.4366588235,9.11080000001,6.0054,27.7774,7.2438,36.26925,10.2626857143,32.5000666667,8.82113333333
459.18,11.5809333333,25.2022333333,12.4436666667,21.4779568627,9.1154,6.01146666667,27.7998,7.2664,36.2911666666,10.279847619,32.5356666667,8.82959999999
459.53,11.576,25.224,12.4423333334,21.5225960784,9.10833333333,6.0109,27.8296,7.2622,36.3124166667,10.2799142857,32.561,8.83846666667
459.88,11.5842666667,25.2469,12.4513333333,21.5425176471,9.11679999999,6.00603333333,27.858,7.29293333333,36.3245,10.2851714286,32.5706666667,8.83486666667
460.24,11.6022,25.297,12.4830666667,21.5925137255,9.13800000001,6.01903333333,27.9150666667,7.3166,36.39,10.2910190476,32.6222666667,8.84619999999
460.59,11.6197333333,25.3317,12.4918666667,21.6215372549,9.16153333333,6.0223,27.9490666667,7.3384,36.3998333333,10.3055904762,32.6402,8.84433333334
460.94,11.6458666667,25.4052,12.5145333333,21.6701529412,9.17506666666,6.03716666667,28.0137333333,7.35826666667,36.4433333333,10.3198571429,32.7169333333,8.86873333333
461.29,11.652,25.4242333333,12.5178,21.7033882353,9.17540000001,6.01976666667,28.0321333333,7.36286666667,36.4433333333,10.3028857143,32.757,8.87653333334
461.65,11.6614,25.4858,12.5333333334,21.7360392157,9.18466666666,6.00596666667,28.0826666666,7.3606,36.462,10.302,32.7951333333,8.87020000001
462.00,11.677,25.5413,12.5570666667,21.7774117647,9.21433333334,6.01516666667,28.1164,7.3838,36.4869166667,10.3207142857,32.8166,8.87386666667
462.35,11.7161333333,25.5897666667,12.6028,21.8722117647,9.24599999999,6.0458,28.1902666667,7.42493333333,36.5575,10.3543047619,32.8894666667,8.92313333333
462.71,11.7328666667,25.6433666667,12.643,21.9444470588,9.26933333334,6.06183333333,28.2717333334,7.45266666667,36.59775,10.3748952381,32.9356666667,8.95326666667
463.06,11.7478666667,25.6887,12.6918666667,21.991972549,9.28226666666,6.0742,28.3206,7.45566666667,36.5945,10.3798095238,32.9588666667,8.96246666667
463.41,11.7885333333,25.7407666667,12.7331333333,22.0474039216,9.31386666666,6.08916666667,28.3982,7.5034,36.6346666666,10.4104857143,32.9966666667,8.98139999999
463.76,11.8314666667,25.8474333333,12.7750666667,22.1348862745,9.34553333334,6.11393333333,28.4914666667,7.52953333333,36.7030833334,10.4385333333,33.0631333334,9.02433333333
464.12,11.8410666667,25.9181333333,12.7787333334,22.1727058823,9.36033333333,6.13023333333,28.5450666667,7.54606666667,36.7075833333,10.4676095238,33.1004666667,9.05473333333
464.47,11.838,25.9550666667,12.7848,22.1885490196,9.35126666666,6.1163,28.5833333333,7.5572,36.7178333334,10.4664380952,33.1484,9.05986666667
464.82,11.8400666667,25.9519666667,12.7977333333,22.2150156863,9.3534,6.11816666667,28.6001333333,7.56766666667,36.7025833333,10.4758761905,33.1382,9.05513333333
465.17,11.8725333333,26.0490666667,12.8380666667,22.2857215686,9.38973333333,6.15773333333,28.7134,7.62166666667,36.7913333333,10.5363428571,33.2172,9.0802
465.53,11.8862,26.0803666667,12.8749333333,22.3393450981,9.41819999999,6.18266666667,28.7519333333,7.67093333333,36.8035833333,10.5648666667,33.2961333333,9.10853333334
465.88,11.8714,26.1420666667,12.8746,22.36,9.41046666666,6.171,28.8001333333,7.68373333333,36.8185,10.5598666667,33.3484666667,9.11286666666
466.23,11.8912,26.1854666667,12.8858666667,22.3884901961,9.40793333333,6.17506666667,28.8441333333,7.70353333334,36.835,10.5785523809,33.3794,9.11226666667
466.58,11.8772666667,26.2257666667,12.883,22.3999058824,9.40953333333,6.1428,28.8611333333,7.70993333333,36.8374166667,10.5727333333,33.4105333333,9.10253333333
466.94,11.9153333333,26.3137,12.913,22.4644980392,9.45666666667,6.172,28.9622666667,7.76553333333,36.9499166667,10.6136952381,33.5240666667,9.13566666667
467.29,11.9004666667,26.3631,12.9212,22.495882353,9.45093333334,6.16806666667,28.9894666667,7.7678,36.9511666667,10.6127333333,33.5806666667,9.12933333333
467.64,11.9020666667,26.4163333333,12.9464,22.5435647059,9.46506666667,6.1698,29.0321333333,7.77886666667,36.985,10.6349333333,33.6578,9.1274
467.99,11.9207333333,26.4113333333,12.9488666667,22.5663803922,9.45633333334,6.1527,29.0600666667,7.7836,36.993,10.6280380952,33.6668666667,9.11980000001
468.35,11.9427333333,26.4880666667,12.9740666667,22.6494901961,9.47566666666,6.16253333333,29.1242,7.8098,37.0570833334,10.6548857143,33.7335333333,9.12666666666
468.70,11.9285333333,26.5437,12.9732666667,22.6821882353,9.47420000001,6.15976666667,29.1894666667,7.84386666667,37.0793333334,10.6567619048,33.7756,9.11993333334
469.05,11.9122666667,26.5534666667,12.9429333334,22.6966,9.461,6.13233333333,29.217,7.83053333333,37.0561666667,10.643,33.7884,9.11406666667
469.40,11.9313333333,26.6054333333,12.9425333333,22.7355098039,9.45113333334,6.11743333333,29.2785333333,7.8318,37.0951666667,10.6462190476,33.8211333333,9.11493333334
469.75,11.9698,26.6341666667,12.9917333333,22.8145764706,9.48306666667,6.15176666667,29.3406666667,7.88286666667,37.1414166667,10.690647619,33.8610666667,9.1556
470.11,11.9775333333,26.7028333333,13.0028,22.857682353,9.517,6.17163333333,29.4028666667,7.90993333333,37.2015,10.7001714286,33.9412666667,9.16826666667
470.46,11.9964,26.7626666667,13.0288666667,22.9072862745,9.55426666666,6.20463333333,29.4554,7.9438,37.2503333333,10.7403714286,33.9677333333,9.18240000001
470.81,12.0081333333,26.8024666667,13.0402,22.9623137255,9.55253333333,6.20036666667,29.5130666667,7.9598,37.2663333333,10.7325523809,33.9959333333,9.20260000001
471.16,11.9946666667,26.7982333333,13.0248666667,22.9647921569,9.54193333333,6.17193333333,29.5368,7.93246666667,37.2611666667,10.7213714286,34.0098666667,9.161
471.51,11.9728,26.8151333333,12.9922,22.9330823529,9.50533333333,6.1339,29.5448666667,7.91706666667,37.22175,10.6797428571,33.9983333333,9.12400000001
471.87,11.9668666667,26.8921333333,13.0116666667,22.9937019608,9.52493333334,6.1271,29.5995333333,7.92326666667,37.2759166667,10.6959619048,34.0582,9.11500000001
472.22,11.9582,26.9254,13.0018,23.0004705883,9.53179999999,6.11426666667,29.6349333333,7.93433333333,37.2588333333,10.6859047619,34.0892666667,9.1116
472.57,11.9990666667,26.9882,13.0365333333,23.0628745098,9.5676,6.12783333333,29.6823333333,7.94933333333,37.3286666667,10.723447619,34.1608,9.14653333333
472.92,12.0206,27.0274666667,13.0708,23.1063333333,9.57573333333,6.14346666667,29.7066666667,7.9572,37.3770833334,10.7347809524,34.1910666667,9.138
473.27,12.0298666667,27.0822,13.0871333333,23.1444588235,9.59246666666,6.15346666667,29.7436666667,7.97773333333,37.3810833333,10.7496666667,34.2067333333,9.13186666667
473.62,12.0432666667,27.1417666667,13.0868,23.1735843137,9.59453333333,6.15793333333,29.8018,7.96573333333,37.4123333333,10.7458571429,34.2536,9.11899999999
473.98,12.0417333333,27.1718333333,13.0919333333,23.1958627451,9.59459999999,6.15286666667,29.8407333333,7.96313333333,37.4143333333,10.7567714286,34.274,9.11440000001
474.33,12.0541333333,27.2143666667,13.0932666667,23.2494901961,9.57699999999,6.14673333333,29.8914666667,7.96766666667,37.4425,10.760552381,34.3406,9.11406666667
474.68,12.07,27.2775666667,13.1077333333,23.2852784314,9.59826666666,6.14416666667,29.9452,7.99266666667,37.4596666667,10.7809809524,34.3654666667,9.11486666666
475.03,12.1127333333,27.3467666667,13.1442666667,23.3372470588,9.63773333333,6.16473333333,29.9788666667,8.05633333333,37.5171666666,10.813952381,34.4121333333,9.16133333333
475.38,12.1434,27.3733333333,13.1630666667,23.4138235294,9.68920000001,6.19746666667,30.0565333333,8.11666666667,37.5589166666,10.8644285714,34.463,9.19786666667
475.73,12.1636666667,27.4104,13.1835333334,23.4362941176,9.70766666666,6.22096666667,30.0901333333,8.14513333333,37.5540833334,10.8856857143,34.4900666667,9.22133333333
476.08,12.185,27.4511,13.2,23.4784078431,9.70380000001,6.22696666667,30.114,8.158,37.5615833334,10.909752381,34.504,9.25666666667
476.44,12.2075333333,27.4883666667,13.2117333333,23.4848392157,9.7136,6.2294,30.1622,8.17893333333,37.56725,10.9138571429,34.5232,9.25293333333
476.79,12.2254,27.5390333333,13.2383333333,23.5273254902,9.73953333333,6.24083333333,30.2208,8.2196,37.612,10.9306857143,34.5648666666,9.25906666667
477.14,12.2549333333,27.5967333333,13.2688,23.5805372549,9.78306666667,6.27006666667,30.2884666667,8.26273333333,37.7076666667,10.956,34.6134,9.30473333334
477.49,12.2473333333,27.6042333333,13.2642666667,23.5913803922,9.78919999999,6.2606,30.2984666667,8.29713333333,37.72,10.9565142857,34.6177333333,9.29099999999
477.84,12.2356,27.6273333333,13.2652666667,23.6225686275,9.78886666666,6.24503333333,30.2954,8.32113333333,37.6936666667,10.9632095238,34.6093333333,9.28146666666
478.19,12.2442,27.6445333333,13.268,23.641627451,9.7878,6.23323333333,30.3050666667,8.33173333333,37.6971666666,10.956352381,34.6033333333,9.26999999999
478.54,12.2261333333,27.6392,13.2538666667,23.6411843137,9.76953333333,6.22163333333,30.3056,8.31793333333,37.6870833333,10.9535428572,34.6140666667,9.2326
478.89,12.2406666667,27.6804666667,13.25,23.6803921569,9.77633333334,6.2334,30.3604666667,8.34826666667,37.6829166667,10.9803142857,34.6235333333,9.23686666666
479.24,12.2311333333,27.7155333333,13.2432666667,23.6933019608,9.76326666666,6.22003333333,30.3453333333,8.32666666667,37.6791666666,10.9618,34.6424,9.22473333333
479.60,12.2148,27.7415,13.2133333333,23.7242,9.7468,6.18096666667,30.3498666667,8.31706666667,37.6530833333,10.9325428571,34.6490666667,9.19073333333
479.95,12.2254,27.7535333333,13.2322666667,23.7617764706,9.77393333333,6.19893333333,30.3714,8.34093333334,37.63825,10.9505523809,34.6506,9.18753333334
480.30,12.22,27.7766666667,13.2152666667,23.7813686275,9.75606666666,6.19856666667,30.3680666666,8.33833333334,37.6240833333,10.9439714286,34.6385333333,9.20386666667
480.65,12.2338,27.7970666667,13.1903333333,23.8182745098,9.75853333334,6.20676666667,30.3724,8.35986666667,37.5733333333,10.9657238095,34.6308,9.22480000001
481.00,12.2172,27.7912666667,13.1500666667,23.8160352941,9.72626666667,6.18873333333,30.3674,8.36213333333,37.50125,10.9477142857,34.5974,9.20586666667
481.35,12.2031333333,27.8247666667,13.1286666667,23.8481019608,9.71159999999,6.1715,30.3958666667,8.339,37.5061666667,10.9350666667,34.6367333333,9.19866666667
481.70,12.2256666667,27.9146,13.1235333333,23.9112823529,9.69560000001,6.17016666667,30.4768666667,8.337,37.57825,10.9229714286,34.7221333333,9.19900000001
482.05,12.2480666667,28.0100333333,13.1247333333,23.9641921568,9.70146666666,6.16953333333,30.5567333333,8.36513333333,37.6479166667,10.9302666667,34.8211333333,9.21600000001
482.40,12.2654666667,28.0794666667,13.1275333333,24.0176980392,9.70553333334,6.16643333333,30.6256666667,8.386,37.7224166667,10.9311428572,34.9116666667,9.23833333334
482.75,12.2673333333,28.1213333333,13.1233333333,24.0710666667,9.69620000001,6.16266666667,30.6656,8.38146666667,37.7625,10.9243333333,34.9688666667,9.23906666667
483.10,12.2880666667,28.1703,13.1319333333,24.1231254902,9.70046666667,6.1717,30.7050666667,8.40173333333,37.7965833334,10.9371714286,35.0198666667,9.24953333333
483.45,12.2988666667,28.2134333333,13.142,24.1554823529,9.70366666666,6.18636666667,30.7269333333,8.4146,37.8280833333,10.9495428571,35.0713333333,9.27126666667
483.80,12.3033333333,28.2442333333,13.1483333333,24.178772549,9.70213333333,6.1896,30.7334666666,8.42453333333,37.8590833333,10.9468190476,35.0912666667,9.27306666667
484.15,12.3050666667,28.2723,13.1486,24.2022862745,9.704,6.18553333333,30.7441333333,8.43486666667,37.863,10.9485428571,35.1178666667,9.27286666667
484.50,12.3035333333,28.3107333333,13.1586,24.2250392157,9.7062,6.184,30.7587333333,8.44246666666,37.8745833333,10.9505714286,35.1445333333,9.27806666667
484.85,12.3080666667,28.3526666667,13.1631333333,24.2524980392,9.71213333334,6.1902,30.788,8.44653333334,37.9008333333,10.9564190476,35.1845333333,9.27800000001
485.20,12.3152,28.3923666667,13.1741333333,24.286082353,9.71493333333,6.19616666667,30.8139333333,8.4654,37.9151666667,10.965152381,35.2131333333,9.28593333334
485.55,12.3286,28.4248,13.1881333333,24.3194117647,9.73739999999,6.20086666667,30.8418666667,8.49746666667,37.9303333333,10.9855333333,35.2473333333,9.30719999999
485.90,12.3292,28.4441666667,13.1954666667,24.3463098039,9.74773333334,6.21383333333,30.8607333333,8.50953333333,37.9096666666,10.9993619048,35.2538,9.31673333333
486.25,12.3342666667,28.4720666667,13.2040666667,24.3803019608,9.75726666667,6.22186666667,30.8703333333,8.52833333333,37.888,11.0172285714,35.2598,9.31633333334
486.60,12.3434666667,28.5328333333,13.2232666667,24.4107333333,9.77433333334,6.22976666667,30.9004666667,8.55686666666,37.9009166667,11.0363904762,35.2917333333,9.32853333334
486.95,12.3486666667,28.5660666667,13.2314666667,24.4303960784,9.78726666667,6.2324,30.9306666667,8.58359999999,37.92925,11.0492285714,35.301,9.33480000001
487.30,12.3599333333,28.5994666667,13.2476666667,24.4518784314,9.80433333334,6.23633333333,30.9696,8.60766666667,37.9313333333,11.0634095238,35.2934,9.32826666666
487.65,12.3783333333,28.6393333333,13.2617333333,24.4907215686,9.82226666667,6.2439,31.0250666667,8.63513333333,37.9495833333,11.0894571428,35.3349333333,9.33566666667
488.00,12.3931333333,28.6804666667,13.2866666667,24.5295372549,9.83653333333,6.2528,31.069,8.65086666667,37.9796666666,11.1079714286,35.3731333333,9.3388
488.35,12.4067333333,28.7120666667,13.3013333333,24.5565568628,9.83993333333,6.2524,31.1042666667,8.66133333333,38.0086666667,11.113847619,35.3989333333,9.34286666667
488.70,12.4100666667,28.7353,13.3192,24.5938666667,9.84300000001,6.24356666667,31.1144,8.67046666666,38.01225,11.1167619048,35.4136666667,9.3506
489.05,12.4426,28.7909333333,13.3396666667,24.6278431373,9.8676,6.24856666667,31.1716,8.69939999999,38.0374166667,11.1363333333,35.4500666667,9.36293333333
489.40,12.4512666667,28.8218333333,13.3579333333,24.6685333333,9.88086666667,6.2665,31.2142666667,8.71659999999,38.0406666667,11.1524952381,35.4712,9.368
489.75,12.4559333333,28.8606666667,13.3696666667,24.7118980392,9.89073333334,6.26726666667,31.2502,8.73693333334,38.0409166667,11.1544571429,35.4916666667,9.36813333333
490.10,12.4833333333,28.9226,13.3979333334,24.763082353,9.91013333334,6.2944,31.3066,8.76546666667,38.0649166667,11.1755714286,35.5345333333,9.39893333333
490.45,12.4960666667,28.9419,13.4057333333,24.7956784314,9.91933333333,6.29743333333,31.3428,8.77906666667,38.0436666667,11.1778761905,35.5483333333,9.41366666666
490.80,12.5104,28.9781666667,13.427,24.8425411765,9.92926666666,6.30233333333,31.3828,8.79433333333,38.0296666667,11.1991619047,35.5810666666,9.41426666667
491.15,12.5220666667,29.0091666667,13.4338666667,24.8765372549,9.93480000001,6.3025,31.426,8.81019999999,38.0446666667,11.2077809524,35.636,9.42826666667
491.50,12.5193333333,29.0479333333,13.4396666667,24.9144,9.93586666667,6.2977,31.4692666667,8.81033333333,38.0568333333,11.210352381,35.6808,9.43066666666
491.85,12.5317333333,29.0836,13.4541333333,24.9439294118,9.95513333334,6.30783333333,31.5096666667,8.83060000001,38.0660833333,11.2243904762,35.707,9.44720000001
492.20,12.5475333333,29.1338666667,13.4732666667,24.9913411765,9.98313333333,6.32446666667,31.577,8.86006666667,38.1016666667,11.2496952381,35.7646666667,9.46866666667
492.55,12.5725333333,29.1884,13.4932,25.0378941177,10.0017333333,6.34296666667,31.6479333333,8.89666666667,38.1545,11.2741904762,35.8280666667,9.48106666666
492.90,12.5828,29.2282,13.5173333333,25.0910509804,10.0279333333,6.36386666667,31.6866666667,8.91833333333,38.19575,11.2954476191,35.8802666667,9.50613333333
