wavelength,Back_SalNigm,Belly_SalNigm,Breast_SalNigm,Crissum_SalNigm,Crown_SalNigm,DorTail_SalNigm,Patch10_SalNigm,Rump_SalNigm,Throat_SalNigm,WingTip_SalNigm
822.67,19.5106666667,36.7384444444,22.1523333333,44.882,11.0575555556,17.3859236111,31.8951111111,20.7885555556,9.29355555553,18.7707222222
822.97,19.7946666667,36.9428888889,22.4833333333,45.2908888889,11.1975555556,17.5692152778,32.1136666667,21.0026666667,9.54166666667,19.1091111111
823.27,19.8751111111,37.0623333333,22.5461111111,45.4356666667,11.1855555555,17.5271666667,32.3156666667,21.0318888889,9.46722222223,19.2343333333
823.58,19.7787777778,37.1067777778,22.5125555556,45.5677777778,11.0632222222,17.4210902778,32.3967777778,20.9298888889,9.42755555553,19.3333333333
823.88,20.0027777778,37.3041111111,22.815,45.722,11.1003333333,17.5823958333,32.5564444444,21.1124444445,9.7361111111,19.8605555556
824.18,20.1368888889,37.4981111111,22.9684444445,46.0627777778,11.2344444445,17.7352430556,32.7283333333,21.2793333333,10.0481111111,20.1484444444
824.49,20.3752222222,37.9136666667,23.0566666667,46.5015555555,11.5541111111,18.1645,33.0876666667,21.6272222222,10.4997777778,20.372
824.79,20.1867777778,37.9051111111,23.1528888889,46.6466666667,11.6545555555,18.3417569444,33.1235555556,21.6998888889,10.5426666667,20.4728333333
825.09,20.1202222222,37.7993333333,23.2674444444,46.5348888889,11.5353333333,18.0712013889,33.2908888889,21.6745555555,10.5364444444,20.3441666667
825.39,20.0306666667,37.7123333333,23.38,46.6733333334,11.4514444445,18.0174375,33.2546666667,21.4877777778,10.4717777778,20.3814444444
825.70,20.0368888889,37.3905555556,23.3857777778,46.4752222222,11.5918888889,18.124875,33.1701111111,21.3206666667,10.6002222222,20.2344444444
826.00,19.8354444444,37.1517777778,23.2564444445,46.2213333333,11.3587777778,17.9161527778,33.245,21.1923333333,10.4702222222,19.9812777778
826.30,19.3414444444,36.8044444445,22.692,45.6924444444,11.214,17.50975,32.7652222222,20.8312222222,10.0598888889,19.5227222222
826.61,19.2862222222,37.0277777778,22.8365555556,45.8672222222,11.4362222222,17.8094097222,32.8771111111,20.8944444444,10.185,19.4219444444
826.91,19.583,37.2398888889,22.9355555556,46.1615555556,11.6152222222,18.1148819444,32.9651111111,21.0591111111,10.3071111111,19.4672222222
827.21,19.7612222222,37.4732222222,22.8261111111,46.3748888889,11.8017777778,18.3729583333,33.1548888889,21.1973333333,10.4662222222,19.3038333333
827.51,20.0803333333,37.5938888889,23.2791111111,46.4155555556,12.053,18.6922777778,33.6008888889,21.5664444444,10.6678888889,19.5216111111
827.82,19.5971111111,37.1325555556,23.191,46.0815555556,11.3881111111,18.0743472222,33.3095555556,21.0146666667,9.9991111111,19.0197222222
828.12,19.8807777778,37.2392222222,23.4605555556,46.2695555556,11.2615555556,18.0147291667,33.7645555556,21.1492222222,10.0381111111,18.6471666667
828.42,20.1714444444,37.7583333333,23.7225555556,46.7054444445,11.1542222222,18.1406666667,34.1911111111,21.364,9.978,18.6955555555
828.72,19.883,37.6901111111,23.4913333333,46.6433333333,10.8831111111,17.7910486111,34.117,21.1171111111,9.51466666667,18.2458888889
829.02,19.5247777778,37.5593333333,23.2048888889,46.6152222222,10.6937777778,17.4073888889,33.8085555556,20.912,9.10733333333,17.9672222222
829.33,19.3648888889,37.2302222222,22.9082222222,46.3754444444,10.5098888889,17.1091388889,33.2697777778,20.7156666667,8.7912222222,17.8761111111
829.63,19.5177777778,37.6037777778,23.1868888889,46.5796666667,10.2648888889,17.3170138889,33.3492222222,20.8618888889,8.57233333333,17.8451111111
829.93,19.4793333333,37.6177777778,23.0056666667,46.1597777778,9.89188888889,17.1118819444,33.194,21.1686666667,8.45533333333,17.6025555556
830.23,19.1384444444,37.8403333333,23.228,45.7822222222,9.7068888889,16.944875,33.4093333333,21.4252222222,7.885,17.5634444444
830.54,18.4131111111,37.183,22.8026666667,45.0453333333,9.3388888889,16.2000972222,32.6407777778,20.6741111111,6.95600000001,16.7683333333
830.84,17.8536666667,36.7263333333,21.7126666667,44.5528888889,8.72644444446,15.7241875,31.8593333333,20.0758888889,6.515,16.1517222222
831.14,18.548,36.9963333333,22.2554444444,44.7764444444,9.29633333332,15.8954097222,32.4481111111,20.7503333333,6.81733333332,16.3514444444
831.44,17.9187777778,36.3252222222,20.8345555556,43.8157777778,8.99722222223,15.4492916667,31.4362222222,20.1191111111,6.60144444443,16.0324444444
831.74,17.9638888889,35.5554444444,20.1862222222,43.5866666667,9.1058888889,15.5252152778,30.863,19.8761111111,6.73900000001,16.1756666667
832.04,18.0932222222,35.1055555555,19.9727777778,43.344,8.86166666665,15.8278472222,30.821,19.9337777778,7.10855555554,16.4184444444
832.35,18.2013333333,34.5375555555,19.8403333333,43.1222222222,8.5118888889,15.8643472222,30.8156666667,19.8495555556,7.0358888889,16.3901111111
832.65,18.9766666666,34.7426666667,20.4115555556,44.4957777778,9.07855555555,16.2993888889,31.2066666667,20.3262222222,7.48144444443,16.6751666667
832.95,19.2257777778,34.5176666667,20.7438888889,44.5398888889,9.72011111111,16.4719791667,31.3861111111,20.5688888889,8.00355555554,16.9684444444
833.25,19.4271111111,34.4986666667,20.638,44.711,9.68711111112,16.3013263889,31.1706666667,20.1205555555,7.79077777777,17.097
833.55,19.9782222222,34.7906666667,20.9834444445,45.2168888889,10.3314444444,17.0301875,31.5776666667,20.3133333333,8.5538888889,17.4573333333
833.85,20.1703333333,35.2645555555,21.1856666667,45.5661111111,10.6708888889,17.2279444444,31.5867777778,20.3407777778,8.81099999999,17.7316666667
834.16,19.4144444445,35.1817777778,20.9168888889,45.3473333333,10.1093333333,16.5015972222,31.1745555556,19.5838888889,8.05633333333,17.1570555555
834.46,18.881,35.3877777778,20.7078888889,45.134,9.95255555554,16.4148819445,31.0371111111,19.3998888889,7.69877777778,17.1642222222
834.76,18.643,35.1924444445,20.5678888889,45.184,9.78633333334,16.2279861111,31.064,19.4405555556,7.29044444444,17.1863888889
835.06,18.1881111111,35.3008888889,20.5598888889,45.0545555556,9.86799999999,16.0176041667,30.8397777778,19.187,7.15322222222,17.2921111111
835.36,18.4915555556,36.0245555556,21.1505555555,45.6611111111,10.1683333333,16.1233333333,30.8596666667,19.3698888889,7.68666666667,17.6820555555
835.66,18.7777777778,36.996,21.5928888889,46.3677777778,10.8053333333,16.6022708333,30.868,19.626,7.9728888889,18.105
835.96,18.9115555556,37.5492222222,21.694,45.9063333333,10.9602222222,17.0416666667,31.2017777778,19.7887777778,8.32866666668,18.4307222222
836.26,19.264,38.126,22.0471111111,46.2172222222,11.1418888889,17.8577569444,31.8595555555,19.9545555555,9.16311111112,18.7436666667
836.57,19.6824444445,38.6506666667,23.016,47.1994444444,11.678,18.7939791667,33.0723333333,21.1108888889,10.136,19.2970555556
836.87,18.6187777778,37.401,22.1595555555,46.6416666667,10.7594444445,17.6544236111,32.1277777778,20.615,9.39111111112,18.9139444444
837.17,19.1448888889,37.8675555555,22.5901111111,46.7727777778,11.3155555556,18.0070555556,32.9248888889,21.1465555556,10.0491111111,19.6145
837.47,20.1926666667,38.7501111111,23.5217777778,47.1602222222,12.3813333333,19.3130763889,34.1802222222,22.1493333334,11.1698888889,21.4118888889
837.77,21.7356666667,38.7598888889,23.9701111111,47.2714444445,13.4214444445,20.2737777778,34.8532222222,23.1341111111,12.6158888889,22.093
838.07,23.0988888889,39.0404444444,25.1555555556,47.7921111111,14.2355555555,21.0654444444,36.139,23.9121111111,13.4065555555,23.1150555556
838.37,22.8604444444,38.3571111111,24.5786666667,47.1935555555,14.0893333333,20.7851041667,36.7371111111,23.9241111111,13.0747777778,22.5492777778
838.67,22.0897777778,36.7114444444,22.7522222222,45.6202222222,13.1974444445,19.7518472222,35.9661111111,23.0501111111,12.2204444444,21.8578333333
838.97,21.8563333333,35.8284444444,22.3387777778,44.8768888889,12.0425555555,19.3924513889,36.5936666667,22.8875555556,11.9262222222,20.9163333333
839.27,21.0928888889,35.3095555556,22.4548888889,44.4778888889,11.3934444444,19.0718472222,36.8211111111,22.488,11.5762222222,19.2493333333
839.57,21.1093333333,35.7614444444,22.7277777778,44.8492222222,11.2122222222,18.8195833333,37.3967777778,22.6436666667,11.229,19.0862777778
839.87,21.2553333333,36.1356666667,23.058,45.1492222222,11.7338888889,19.7068125,36.3161111111,22.6482222222,11.5208888889,19.6000555556
840.17,22.5805555555,38.0578888889,24.7475555556,46.4483333333,12.8706666667,21.2164513889,37.1292222222,23.8025555556,12.3165555556,20.8945
840.47,21.6132222222,37.5802222222,24.675,45.6295555556,12.1316666667,20.6070625,36.3127777778,23.6544444445,11.6048888889,20.1316666667
840.77,21.3831111111,36.9754444444,24.5047777778,45.4514444445,11.5642222222,19.8471805555,35.7333333333,23.8165555555,11.1612222222,18.7226666667
841.07,20.8026666667,37.2062222222,24.2728888889,45.9865555556,10.8483333333,19.6394513889,34.6652222222,23.5542222222,10.5852222222,18.6557777778
841.37,21.5123333334,38.7294444444,25.204,47.2311111111,11.892,20.7356111111,34.7886666667,24.4586666667,12.336,20.0480555555
841.67,21.8187777778,38.6871111111,25.7424444444,47.4512222222,11.4411111111,20.7130416667,33.3515555556,24.0191111111,13.2013333333,19.9211666667
841.97,22.4126666667,39.9543333333,27.7016666667,48.2305555556,12.3096666667,22.1637916667,33.1812222222,24.5052222222,14.8972222222,20.3668888889
842.27,22.4441111111,40.9557777778,28.7153333333,49.3646666667,13.1881111111,22.6961180555,32.9906666667,24.6217777778,15.8096666667,21.1636111111
842.57,21.4145555556,41.2791111111,28.0506666667,49.1813333333,13.1194444445,22.2345555555,31.4997777778,23.7502222222,16.0228888889,21.2071111111
842.87,21.839,41.3117777778,27.7214444445,49.1548888889,14.0635555556,22.8083819445,31.3276666667,24.2055555556,16.7004444444,22.1997777778
843.17,21.2383333334,41.2047777778,26.5176666667,48.5241111111,13.247,22.1562708333,31.6533333333,23.6381111111,17.1583333333,21.5022777778
843.47,21.1238888889,41.5834444444,25.3638888889,49.1187777778,13.9463333334,22.3182361111,31.5708888889,23.5251111111,18.7232222222,21.3922777778
843.77,22.1155555556,42.4677777778,24.7595555555,50.721,14.53,22.8749166667,32.8525555555,23.6377777778,19.0706666667,22.3558888889
844.07,24.06,43.9712222222,26.6501111111,53.6063333333,16.5968888889,25.8249861111,35.1991111111,25.5917777778,21.331,25.9816666667
844.37,24.157,42.6755555556,26.313,53.3443333333,17.4405555556,25.6824236111,35.9591111111,25.7601111111,21.8076666667,26.299
844.67,23.2086666667,42.6457777778,26.6608888889,53.6118888889,17.4934444445,25.3789236111,36.6986666667,25.3554444444,22.1641111111,26.3706666667
844.97,23.31,43.7388888889,27.1308888889,55.0558888889,18.3421111111,27.3109583333,39.4472222222,26.9841111111,23.0746666667,28.1599444444
845.27,25.8297777778,45.6567777778,29.1486666667,57.6624444444,21.241,29.1306111111,42.886,30.8513333334,25.5987777778,31.2986111111
845.57,25.2526666667,43.8962222222,28.0231111111,57.4025555555,20.7792222222,28.3007916667,41.3854444444,31.2554444444,25.4832222222,31.0245555555
845.87,25.5755555556,43.1088888889,28.0762222222,57.0048888889,20.4604444444,28.2076944445,41.4323333333,32.1682222222,24.723,31.4294444444
846.17,24.3036666667,41.8352222222,27.5285555556,56.4644444444,18.7334444444,26.5430277778,39.7537777778,30.4895555556,23.3363333333,31.0610555556
846.47,23.6598888889,40.8504444444,27.7028888889,55.795,17.9095555556,24.968125,38.4248888889,29.0805555555,21.9228888889,30.9075555555
846.77,23.0024444444,39.7002222222,27.1534444445,55.5868888889,15.5744444444,21.9082569444,38.3585555555,27.4031111111,18.8514444444,30.4931111111
847.07,22.684,38.6886666667,28.4396666666,54.3861111111,15.2045555556,21.1679722222,36.288,27.3315555556,18.5905555556,29.2860555555
847.37,22.9351111111,37.582,27.6588888889,52.7925555555,15.5674444445,20.6236319444,35.5022222222,26.6488888889,18.5682222222,26.6042222222
847.67,23.9317777778,39.5908888889,28.8155555556,54.304,16.3308888889,21.5659652778,37.332,27.4723333334,19.0782222222,27.2894444445
847.97,26.3622222222,39.9697777778,30.1371111111,54.0334444445,17.8387777778,23.3847569444,38.7823333333,28.1277777778,19.8476666667,27.8995555556
848.26,29.2986666666,41.3064444444,32.5647777778,55.2354444445,19.3723333333,24.6235486111,40.6658888889,29.2987777778,20.0126666667,28.8823888889
848.56,25.2745555556,36.9341111111,28.1548888889,52.1605555556,14.0946666667,20.7045694444,36.6256666667,24.3826666667,12.8943333333,24.057
848.86,24.8575555555,37.9986666667,27.8487777778,52.8845555555,13.8532222222,20.9778194444,38.604,23.7178888889,11.7165555556,24.0383333333
849.16,23.4275555556,38.0037777778,26.7043333333,53.2957777778,11.8645555556,18.5099652778,38.87,21.3934444445,9.67988888887,23.4463333333
849.46,21.6644444444,36.8776666667,23.8153333333,53.7235555555,9.7968888889,15.83775,38.4708888889,20.1114444444,6.69055555554,19.6533888889
849.76,23.2973333334,38.5502222222,24.1337777778,53.7235555555,11.0315555556,16.4948194444,38.829,21.1867777778,7.089,19.2353333333
850.06,23.0681111111,37.7546666667,24.3752222222,51.0188888889,11.457,17.4020138889,36.409,21.7993333333,7.68922222222,18.4927777778
850.36,21.6666666666,35.9921111111,21.627,50.7935555555,9.28566666667,16.9816458334,36.0715555555,20.8332222222,6.5078888889,16.7261111111
850.65,21.5376666667,37.842,23.309,50.6038888889,9.863,16.9710555556,36.3122222222,21.1753333333,6.0788888889,16.8881666667
850.95,20.4946666667,36.2388888889,22.5755555556,48.9987777778,9.305,15.5428263889,33.6867777778,19.1203333333,6.63544444443,14.7427222222
851.25,19.5297777778,35.3813333333,21.3502222222,48.2366666667,8.87377777777,15.2754097222,30.6787777778,17.9748888889,5.385,13.8224444444
851.55,18.5941111111,35.6008888889,21.9198888889,48.4126666667,8.16322222221,13.8297986111,27.74,17.4603333333,5.48011111111,14.6256666667
851.85,21.3243333333,38.9451111111,25.6641111111,51.2158888889,11.8594444444,17.4101944445,30.2282222222,19.8653333333,9.46511111112,18.3876111111
852.15,20.6621111111,39.2693333333,26.5602222222,50.4566666666,11.682,17.1587083333,28.9195555555,19.4063333333,9.47466666668,17.6561111111
852.45,24.055,40.2444444444,28.3315555555,52.5392222222,14.9294444444,21.3344930556,29.8586666667,22.6041111111,12.5622222222,20.5613333333
852.74,25.729,41.7127777778,30.3063333333,51.9011111111,16.8697777778,23.9873402778,30.4911111111,24.105,16.0575555555,22.8866666667
853.04,23.0652222222,39.6934444444,27.4713333333,51.5708888889,14.9806666667,23.5248958333,28.5823333333,22.184,14.981,21.9348333333
853.34,24.4444444445,41.2085555556,26.9004444444,54.0741111111,16.3353333333,26.8446597222,31.8128888889,22.6901111111,17.5825555555,22.9824444444
853.64,23.0674444445,40.3782222222,25.9258888889,53.2607777778,15.8615555556,25.9258541667,31.1191111111,21.6181111111,16.9887777778,22.8462777778
853.94,21.2927777778,38.4646666667,22.788,53.1715555556,14.0202222222,25.6034652778,31.192,20.9291111111,17.6564444444,23.1717777778
854.23,18.0976666667,36.111,19.739,51.2205555556,11.1532222222,24.4580138889,29.3352222222,18.8552222222,15.2356666667,22.7271666667
854.53,16.1928888889,35.702,19.5517777778,50.4736666667,9.73300000001,23.0996666667,29.0265555555,19.2505555556,15.2886666667,22.6311111111
854.83,13.6888888889,33.4222222222,15.9555555556,49.8666666667,8.57777777778,22.4666666666,29.3777777778,17.6888888889,13.7333333333,19.4222222222
855.13,14.8456666667,34.5321111111,17.2891111111,50.4841111111,9.54366666666,23.66875,33.6562222222,19.5483333333,14.8916666667,19.0641666667
855.43,18.0225555556,34.7768888889,21.5222222222,51.7496666667,11.986,25.3282013889,36.2642222222,22.616,17.0605555556,20.1444444444
855.72,18.0713333333,33.5431111111,23.6058888889,51.4465555556,11.3625555555,23.6269097222,34.8427777778,22.0964444444,17.4005555555,18.7630555556
856.02,18.8098888889,33.4998888889,23.4291111111,51.9351111111,12.7757777778,24.0558611111,34.5404444445,22.6801111111,18.685,20.9737777778
856.32,18.2742222222,32.2343333333,25.234,49.7354444445,12.9017777778,22.1892708333,33.7808888889,22.2223333333,17.6638888889,19.6782777778
856.62,17.3558888889,32.5628888889,26.8044444444,47.4452222222,12.4898888889,19.9563680555,32.5626666667,22.5871111111,16.0583333333,20.1338888889
856.91,21.5128888889,34.9486666667,29.7873333333,48.9361111111,14.8936666666,22.3354027778,32.7423333333,24.3893333333,18.0062222222,23.1483888889
857.21,23.0646666666,37.3446666667,31.047,49.4584444444,15.2026666667,22.3553194444,31.5283333333,24.7493333333,18.8128888889,22.2825555555
857.51,27.5243333334,43.8207777778,36.0233333333,52.3976666667,20.156,25.6992361111,35.2047777778,28.499,22.4172222222,25.6140555556
857.81,27.957,45.5994444444,35.2052222222,54.4404444444,19.8327777778,26.5133819444,35.046,28.5145555556,22.6603333333,26.2842777778
858.10,28.0958888889,44.7436666667,34.5303333334,52.2632222222,18.9298888889,26.1712986111,32.9966666667,28.208,21.6611111111,26.1129444444
858.40,25.8633333333,43.0178888889,29.9173333333,50.0375555556,16.3662222222,22.7829027778,29.6921111111,26.2386666667,18.6564444444,23.0853888889
858.70,26.0654444444,43.5693333333,28.1583333333,49.5434444445,15.4491111111,22.7765277778,29.1475555556,25.7991111111,18.5312222222,23.5731666667
858.99,26.0655555555,45.6242222222,28.006,47.9071111111,15.9816666667,23.9725486111,32.1916666667,26.0654444445,17.8843333333,25.0380555556
859.29,28.3276666667,47.4401111111,31.096,49.3743333333,16.6477777778,26.2965763889,35.2296666667,28.4794444444,18.2783333333,24.801
859.59,28.92,49.1675555556,30.3133333333,51.3743333333,17.5377777778,27.9156944444,35.1142222222,29.0358888889,19.0864444445,25.6873333333
859.89,25.0396666667,46.5872222222,26.7856666667,49.8412222222,14.603,26.5204652778,33.2141111111,25.8333333333,18.2142222222,22.5000555556
860.18,20.8384444444,44.3221111111,23.1175555555,46.9677777778,10.7854444444,23.0819930555,31.99,24.0128888889,16.3207777778,19.7599444445
860.48,22.2623333333,43.8004444445,23.1078888889,48.1482222222,13.0033333333,24.3256527778,33.0914444445,26.1674444444,16.8277777778,22.0814444444
860.78,21.2578888889,41.09,20.3352222222,47.3375555555,10.5241111111,23.4486458334,31.6563333333,24.8218888889,16.2682222222,19.3289444445
