wavelength,Back_RamBref,Belly_RamBref,Breast_RamBref,Crissum_RamBref,Crown_RamBref,DorTail_RamBref,Rump_RamBref,Throat_RamBref,WingTip_RamBref
462.71,8.63386666667,10.5244666667,10.4642333333,7.56126666667,7.95873333333,8.4895,6.38113333333,11.0981333333,10.9280666667
463.06,8.6966,10.6005333333,10.5061666667,7.62573333333,8.01793333333,8.54263333333,6.4282,11.1699333333,10.9752
463.41,8.71946666667,10.6288,10.5393,7.6627,8.04126666667,8.56823333333,6.45426666667,11.1940666667,10.9985333333
463.76,8.79153333333,10.7028666667,10.5904333333,7.70886666667,8.0902,8.62823333333,6.5174,11.2732,11.0760666667
464.12,8.80306666667,10.7057333333,10.6088666667,7.73996666667,8.07106666667,8.63346666667,6.51606666667,11.2740666667,11.0634
464.47,8.80786666667,10.7203333333,10.6262666667,7.7239,8.0684,8.6285,6.51973333333,11.2786666667,11.0469333333
464.82,8.83113333333,10.789,10.6880333333,7.7636,8.13313333333,8.6579,6.55586666667,11.3075333333,11.0889333333
465.17,8.8118,10.7716666667,10.6785333333,7.7305,8.09113333333,8.6088,6.5216,11.2862,11.0694
465.53,8.7936,10.7409333333,10.6667666667,7.6928,8.06293333333,8.6006,6.48686666667,11.2701333333,11.0341333333
465.88,8.83906666667,10.7775333333,10.7128333333,7.7318,8.11126666667,8.62183333333,6.52386666667,11.3146666667,11.0647333333
466.23,8.88986666667,10.8322666667,10.7645,7.75933333333,8.14006666666,8.63896666667,6.56233333333,11.3544666667,11.0896
466.58,8.88546666667,10.8359333333,10.7743,7.76943333333,8.14873333333,8.65376666667,6.5754,11.3909333333,11.1074666667
466.94,8.93313333333,10.8659333333,10.7872,7.7955,8.19926666667,8.68743333333,6.60633333333,11.4285333333,11.1548
467.29,8.92766666667,10.8702666667,10.7679666667,7.7686,8.18286666666,8.67153333333,6.59953333333,11.4324,11.1341333333
467.64,8.93686666667,10.8876666667,10.7851,7.79263333333,8.18533333333,8.66476666667,6.6082,11.4310666667,11.1266
467.99,8.9614,10.9086,10.8024333333,7.81263333333,8.235,8.6874,6.62493333333,11.4669333333,11.1817333333
468.35,8.9604,10.9083333333,10.8080333333,7.80496666667,8.23266666667,8.67026666667,6.6098,11.4854666667,11.2149333333
468.70,8.98646666666,10.914,10.8088333333,7.8107,8.24493333333,8.68706666667,6.63873333333,11.5189333333,11.2277333333
469.05,9.0106,10.9395333333,10.8312,7.82983333333,8.28033333333,8.71423333333,6.6584,11.5525333333,11.225
469.40,9.0596,11.0294,10.8862666667,7.89233333333,8.3512,8.76106666667,6.71606666667,11.6224,11.3011333333
469.75,9.09913333334,11.0743333333,10.9141666667,7.91716666667,8.37773333333,8.80246666667,6.74213333333,11.6443333333,11.3463333333
470.11,9.03013333334,11.0018,10.8699333333,7.8457,8.32786666667,8.7478,6.63926666667,11.58,11.2755333333
470.46,8.98733333333,10.9704666667,10.8381666667,7.8154,8.2972,8.69876666667,6.595,11.5346,11.2294
470.81,9.0082,11.0,10.8569,7.83926666667,8.3284,8.70736666667,6.60833333333,11.5368666667,11.2479333333
471.16,9.01833333333,11.0124666667,10.8906,7.86493333333,8.32953333334,8.73326666667,6.608,11.5568,11.28
471.51,8.992,10.9803333333,10.8768333333,7.8241,8.309,8.699,6.5774,11.5272,11.2616
471.87,8.98826666667,10.9933333333,10.8765666667,7.7949,8.26473333333,8.68383333334,6.586,11.52,11.2373333333
472.22,8.9862,10.9677333333,10.8915,7.77896666667,8.2532,8.6851,6.57346666667,11.498,11.2268666667
472.57,8.97433333333,10.9594666667,10.8981666667,7.77713333333,8.22246666667,8.67366666667,6.56073333333,11.5046,11.2104
472.92,8.98133333333,10.9652,10.8953333333,7.7711,8.20986666667,8.66403333333,6.58173333333,11.5013333333,11.23
473.27,8.96066666667,10.9189333333,10.8609666667,7.75293333333,8.1534,8.6252,6.55486666667,11.4751333333,11.196
473.62,8.98673333333,10.9576,10.8919,7.7773,8.1846,8.63613333333,6.5626,11.5439333333,11.2210666667
473.98,8.9922,10.9824,10.9049666667,7.79303333333,8.21246666667,8.65453333333,6.632,11.5629333333,11.2442666667
474.33,9.0328,11.0342666667,10.9382666667,7.8019,8.23453333333,8.67806666667,6.66106666667,11.59,11.2747333333
474.68,8.99886666667,11.0362666667,10.9856333333,7.80156666667,8.20386666667,8.66416666667,6.66753333333,11.6088666667,11.2596
475.03,9.02386666667,11.0743333333,11.0059333333,7.82496666667,8.2646,8.6603,6.70493333333,11.6506666666,11.2631333333
475.38,9.07053333333,11.1306,11.0556,7.87983333333,8.31013333333,8.7011,6.73653333333,11.6981333333,11.2956666667
475.73,9.1062,11.1608666667,11.0858333333,7.9016,8.34606666666,8.69706666667,6.73666666667,11.7398666667,11.3213333333
476.08,9.139,11.2489333333,11.1310666667,7.9724,8.4122,8.72813333333,6.78246666667,11.7796666667,11.3361333333
476.44,9.15486666667,11.2718,11.1556333333,7.98363333333,8.44393333333,8.7341,6.7898,11.7890666667,11.3621333333
476.79,9.175,11.3056666667,11.1722,8.00936666667,8.46993333333,8.7456,6.77813333334,11.8279333333,11.3614
477.14,9.2444,11.3876,11.2673666667,8.0649,8.54066666667,8.8034,6.8464,11.9064,11.417
477.49,9.22553333333,11.3777333333,11.2343666667,8.03326666667,8.50286666667,8.78163333333,6.8298,11.8587333333,11.3756666667
477.84,9.3412,11.5242666667,11.3479,8.16403333333,8.634,8.889,6.915,11.9773333333,11.5203333333
478.19,9.38679999999,11.5658666667,11.3933333333,8.1986,8.6662,8.9219,6.9414,12.0217333333,11.5542
478.54,9.40286666667,11.5699333333,11.3843666667,8.2054,8.67053333333,8.92246666667,6.9198,12.0207333333,11.5406666667
478.89,9.39813333333,11.5557333333,11.3851666667,8.18743333333,8.63853333333,8.92363333334,6.89453333333,11.9972,11.5501333333
479.24,9.38413333333,11.5442666667,11.3572666667,8.16853333333,8.62886666667,8.92183333333,6.8802,11.9859333334,11.5419333333
479.60,9.3834,11.5391333333,11.3909,8.19203333333,8.62753333333,8.9477,6.9062,11.9784,11.5406666667
479.95,9.35033333333,11.5182666667,11.3789333333,8.1634,8.57853333333,8.90926666667,6.8898,11.9666,11.5320666667
480.30,9.322,11.505,11.3557666667,8.13873333333,8.54146666667,8.8775,6.87533333333,11.9528666667,11.5042
480.65,9.32773333333,11.5252,11.3828666667,8.15626666667,8.54306666667,8.8886,6.8848,11.9595333333,11.5061333333
481.00,9.28186666667,11.4724,11.3148333333,8.1086,8.48093333334,8.85483333333,6.83513333333,11.9103333333,11.4552
481.35,9.23913333333,11.4152666667,11.3031333333,8.09046666667,8.43906666667,8.81116666667,6.79746666667,11.8612,11.4188666667
481.70,9.17566666667,11.345,11.2443666667,8.0198,8.35586666667,8.7276,6.72586666667,11.7956,11.3302
482.05,9.13786666666,11.3108666667,11.2182666667,8.0042,8.32386666667,8.70756666667,6.7058,11.7676,11.3118666667
482.40,9.13886666667,11.3152,11.2221666667,7.99716666667,8.31126666667,8.7154,6.70866666667,11.7788,11.3316666667
482.75,9.15566666667,11.3397333333,11.2289,8.00956666667,8.31993333333,8.71616666667,6.71613333333,11.8001333333,11.3442
483.10,9.1716,11.3598,11.2535,8.03396666667,8.32726666667,8.72603333333,6.7358,11.8286666667,11.3643333333
483.45,9.14926666667,11.3484666667,11.2324333333,8.01013333333,8.31033333333,8.7012,6.70086666667,11.8119333333,11.3462
483.80,9.16,11.3518,11.2381333333,8.01603333333,8.3246,8.70926666667,6.70053333333,11.816,11.3556666667
484.15,9.1816,11.3659333333,11.2488666667,8.0321,8.34293333333,8.72223333333,6.70846666667,11.8348,11.3655333333
484.50,9.17433333333,11.3599333333,11.2369333333,8.02236666667,8.32793333333,8.70866666667,6.6986,11.8229333334,11.3639333334
484.85,9.18953333333,11.3822,11.2630666667,8.04013333333,8.34353333333,8.71783333333,6.712,11.8337333333,11.3837333333
485.20,9.20013333333,11.3991333333,11.2697666667,8.04226666667,8.35506666667,8.7275,6.7164,11.8506666667,11.3945333333
485.55,9.206,11.4154666667,11.2833666667,8.0644,8.3608,8.7434,6.73073333333,11.8674666667,11.4118666667
485.90,9.22226666667,11.4348666667,11.3034333333,8.07053333333,8.3718,8.7433,6.73506666667,11.8842,11.4224
486.25,9.22086666667,11.4463333333,11.3101,8.0765,8.37486666667,8.733,6.73133333333,11.8882666667,11.4092666667
486.60,9.22133333333,11.4573333333,11.3303333333,8.08516666667,8.38326666667,8.7341,6.7308,11.8968666667,11.4128
486.95,9.2144,11.4698,11.3412666667,8.07546666667,8.38886666667,8.73123333333,6.72986666667,11.9039333333,11.406
487.30,9.23533333333,11.5,11.3663666667,8.1011,8.40846666667,8.73776666667,6.76053333333,11.9306666667,11.4218
487.65,9.25853333333,11.5318,11.3869666667,8.12233333333,8.41793333333,8.75653333333,6.78673333333,11.9544666667,11.4302
488.00,9.2678,11.5604666667,11.4145333333,8.13813333333,8.42493333333,8.76996666667,6.79666666667,11.972,11.4558666667
488.35,9.284,11.5898,11.4409,8.16546666667,8.45333333333,8.79036666667,6.81773333333,12.0006,11.4785333333
488.70,9.28773333333,11.6041333333,11.4472,8.16736666667,8.46253333333,8.79046666667,6.82773333333,12.021,11.4773333333
489.05,9.29306666667,11.6334666667,11.4692333333,8.18483333333,8.46806666667,8.80186666667,6.8458,12.0359333333,11.4863333333
489.40,9.32473333333,11.6640666667,11.4988666667,8.18916666667,8.49253333333,8.82323333333,6.86133333333,12.0584666667,11.5022
489.75,9.3554,11.7234,11.5368,8.22356666667,8.53946666667,8.85643333333,6.90426666667,12.1072666667,11.5392
490.10,9.39446666667,11.7671333333,11.5755333333,8.26146666667,8.57933333333,8.88586666667,6.94006666667,12.1363333333,11.571
490.45,9.40966666667,11.7911333333,11.6019,8.27003333333,8.5872,8.89616666667,6.95713333333,12.1594666667,11.5751333333
490.80,9.43106666666,11.8094,11.6188333333,8.2943,8.59566666667,8.90506666666,6.962,12.1760666667,11.5932666667
491.15,9.45966666667,11.8474,11.6575,8.32156666667,8.62246666667,8.94146666667,6.9812,12.2114666667,11.6316
491.50,9.4614,11.8726666667,11.6817666667,8.33943333333,8.62853333333,8.94696666667,6.98933333333,12.2337333333,11.6500666667
491.85,9.48133333334,11.8892,11.7084666667,8.35336666667,8.64693333333,8.9627,7.0082,12.2494,11.6591333333
492.20,9.49180000001,11.911,11.7446,8.3655,8.65793333333,8.9693,7.01966666666,12.2728,11.6573333333
492.55,9.53593333334,11.9554666667,11.7930666667,8.4112,8.68646666667,8.9992,7.04826666667,12.3112666666,11.6943333334
492.90,9.57486666667,11.9990666667,11.8336333333,8.44483333333,8.7214,9.01896666667,7.0776,12.3560666667,11.7310666667
493.25,9.62786666667,12.0727333333,11.9125,8.50506666667,8.7856,9.0539,7.12573333333,12.4234666667,11.7854666667
493.60,9.66286666667,12.1169333333,11.96,8.5486,8.7952,9.08253333333,7.13506666666,12.459,11.8137333333
493.95,9.69746666666,12.1520666667,12.0009666667,8.59823333333,8.82926666667,9.11193333333,7.16566666667,12.5070666667,11.8671333333
494.30,9.74439999999,12.2095333333,12.0493666667,8.65796666667,8.8752,9.16776666666,7.2012,12.5541333334,11.9268
494.65,9.76766666665,12.2506,12.0886666667,8.67293333333,8.89586666667,9.18596666667,7.21553333333,12.5769333333,11.9425333334
495.00,9.78306666667,12.2758666667,12.1191333333,8.68506666667,8.90153333334,9.18886666667,7.2132,12.5918666667,11.9398666667
495.34,9.80286666666,12.2896666667,12.1408,8.68593333333,8.90833333333,9.18853333333,7.19186666667,12.6008,11.9502
495.69,9.79226666666,12.3205333333,12.1498666667,8.69306666667,8.90026666667,9.1656,7.1834,12.6242,11.9370666667
496.04,9.82353333334,12.3538,12.1753666667,8.71506666667,8.92306666667,9.18363333333,7.20873333333,12.6458,11.9832666667
496.39,9.82680000001,12.3989333333,12.2208333333,8.73286666667,8.93546666667,9.19633333333,7.2196,12.6827333333,12.0130666667
496.74,9.85900000001,12.4292666667,12.2728,8.78313333333,8.9514,9.2129,7.2492,12.7372,12.0344666667
497.09,9.83619999999,12.4145333333,12.2229,8.75236666667,8.91066666667,9.18836666667,7.22173333333,12.7211333333,12.0149333334
497.44,9.8432,12.4418666667,12.2581333333,8.76636666667,8.94786666667,9.20006666667,7.24086666667,12.7519333334,12.0221333333
497.79,9.86113333333,12.4835333333,12.2893333333,8.76606666667,8.94453333333,9.20583333333,7.2492,12.7806666667,12.0311333333
498.14,9.88513333333,12.5098,12.327,8.79136666667,8.97446666667,9.20463333333,7.27446666667,12.7903333333,12.0398
498.48,9.95799999999,12.6052666667,12.4033333333,8.86023333333,9.0338,9.27086666666,7.34066666667,12.8583333333,12.099
498.83,9.99733333333,12.6650666667,12.4513666667,8.9069,9.073,9.31913333333,7.41333333334,12.9206,12.1717333333
499.18,10.1007333333,12.7528666667,12.5498,8.99506666667,9.17666666667,9.40713333333,7.52366666667,13.0394666667,12.2593333333
499.53,10.116,12.7594,12.5723666667,9.0234,9.1872,9.43336666667,7.54306666667,13.0615333333,12.2693333333
499.88,10.1416,12.798,12.6381333333,9.04033333333,9.2078,9.46866666667,7.56386666667,13.0954,12.2792
500.23,10.1744666667,12.8338666667,12.6669,9.0679,9.26039999999,9.50593333333,7.598,13.1532666667,12.2902666667
500.58,10.2152666667,12.8885333333,12.7142666667,9.08376666667,9.30213333333,9.53283333333,7.6374,13.1916666667,12.3356
500.92,10.266,12.9642,12.8231666667,9.1551,9.3656,9.57986666667,7.6928,13.2655333333,12.3633333333
501.27,10.3056,12.9816,12.8368333333,9.1544,9.36726666666,9.59433333333,7.70753333333,13.2779333333,12.3848666667
501.62,10.3361333333,13.016,12.8956333333,9.1942,9.39406666667,9.62253333333,7.731,13.325,12.3956666667
501.97,10.3770666667,13.095,12.9445666667,9.24493333333,9.4516,9.67103333334,7.7894,13.4048,12.4539333333
502.32,10.3836,13.1104,12.9865,9.27276666667,9.49186666668,9.68566666667,7.81333333333,13.4435333333,12.4801333333
502.67,10.4080666667,13.1321333333,12.9919,9.27346666667,9.48666666667,9.66913333333,7.7978,13.4500666667,12.4633333333
503.01,10.3548,13.1423333334,12.9962333333,9.2521,9.4558,9.62266666667,7.762,13.4405333333,12.4462
503.36,10.3744666667,13.2086666667,13.0417666667,9.27753333333,9.47666666667,9.63023333333,7.78626666667,13.4486,12.4686666667
503.71,10.3802666667,13.2286,13.0362,9.287,9.46566666667,9.61783333334,7.78993333334,13.4796666667,12.4918
504.06,10.3532666667,13.1886666667,12.9817666667,9.24423333333,9.41166666667,9.5546,7.75573333333,13.4096666667,12.46
504.41,10.3361333333,13.1934666667,12.9681666667,9.24616666667,9.40773333333,9.5359,7.73033333333,13.3876666667,12.4628666667
504.75,10.3349333333,13.2080666667,12.9760333333,9.25096666667,9.39033333333,9.54270000001,7.73593333333,13.3781333333,12.4786666667
505.10,10.3238,13.2286666667,12.9973,9.2677,9.38246666667,9.5263,7.7498,13.3900666667,12.4904666667
505.45,10.3026666667,13.2423333333,12.9850333333,9.25716666667,9.38266666666,9.49953333333,7.74133333333,13.3734,12.4788
505.80,10.3022666667,13.2388,12.9928333333,9.26806666667,9.34240000001,9.453,7.72046666667,13.3700666667,12.4485333333
506.15,10.2619333333,13.1992666667,12.9689333333,9.22633333333,9.29073333333,9.3899,7.6768,13.3362,12.3981333333
506.49,10.2726,13.2457333333,13.0434333333,9.27693333333,9.31833333334,9.41263333333,7.69186666667,13.3843333334,12.4230666667
506.84,10.314,13.269,13.0762333333,9.3017,9.3332,9.44776666667,7.72793333333,13.3909333334,12.4193333333
507.19,10.3129333334,13.2818,13.0742,9.31126666667,9.33553333333,9.47163333334,7.74233333333,13.4028,12.4174
507.54,10.3216666667,13.3055333333,13.0935,9.3317,9.3562,9.4776,7.76733333333,13.4249333333,12.4219333333
507.88,10.372,13.4036666667,13.1808333333,9.3932,9.40340000001,9.5483,7.82073333333,13.5017333333,12.4919333333
508.23,10.3577333333,13.4178,13.1871333333,9.38063333333,9.40579999999,9.54650000001,7.80773333333,13.5212666667,12.4736
508.58,10.3676666667,13.4302666667,13.1769,9.3725,9.39213333333,9.53643333334,7.82013333333,13.5541333334,12.4808666666
508.93,10.3588666667,13.4385333333,13.1796333333,9.3738,9.37633333333,9.53196666667,7.80773333333,13.5487333333,12.4574
509.27,10.3735333333,13.4731333333,13.2268,9.39066666667,9.37993333333,9.56340000001,7.83606666667,13.5939333333,12.4881333333
509.62,10.3696666667,13.4764666667,13.2395,9.36653333333,9.37966666667,9.57166666667,7.8412,13.5865333333,12.4938
509.97,10.3994666667,13.5391333333,13.2872,9.42216666667,9.41866666667,9.6036,7.87586666667,13.6324,12.5426
510.32,10.4113333333,13.5620666667,13.2944333333,9.44096666667,9.43573333333,9.62250000001,7.91626666667,13.6498,12.5566
510.66,10.3942,13.5932,13.2976666667,9.449,9.43546666666,9.58833333333,7.9012,13.6435333333,12.5795333333
511.01,10.4036666667,13.6078,13.3116,9.46336666667,9.45039999999,9.56709999999,7.90493333333,13.6761333333,12.5924
511.36,10.4449333333,13.659,13.3508333333,9.52113333333,9.48646666667,9.58713333334,7.93766666667,13.6942666667,12.6247333333
511.70,10.4261333333,13.6432,13.3484,9.5211,9.49319999999,9.56173333334,7.92886666667,13.6856666667,12.6084
512.05,10.4951333333,13.7363333333,13.4232666667,9.60326666667,9.53093333333,9.6308,7.999,13.7454666667,12.6684666667
512.40,10.499,13.7592666667,13.4716666667,9.6299,9.55840000001,9.63903333333,7.99166666667,13.7701333333,12.6702
512.75,10.5189333333,13.7739333333,13.5051666667,9.66173333333,9.56473333333,9.64616666667,8.0004,13.8024,12.6882
513.09,10.5228,13.7851333333,13.4883,9.69243333333,9.57133333333,9.62096666667,7.99546666667,13.782,12.6643333333
513.44,10.5470666666,13.8279333333,13.5182333333,9.73333333333,9.58873333333,9.66093333333,7.9998,13.8408666667,12.6830666667
513.79,10.5736,13.864,13.5342333333,9.74103333333,9.59686666667,9.68143333333,8.02546666667,13.8636666667,12.6787333333
514.13,10.6246,13.9089333333,13.5518666667,9.76143333333,9.62393333333,9.69463333333,8.03666666667,13.8748,12.6960666667
514.48,10.657,13.957,13.5962333333,9.7865,9.63606666666,9.73656666667,8.07393333333,13.9092,12.7064666667
514.83,10.7534,14.0702666667,13.7125,9.86156666667,9.71213333333,9.8186,8.15966666667,13.9952666666,12.7974
515.17,10.7288666667,14.0593333333,13.7133666667,9.83663333333,9.67353333333,9.8123,8.1434,14.0088666667,12.7926666667
515.52,10.7808,14.1309333333,13.7940666667,9.90723333333,9.691,9.85863333334,8.1912,14.0788,12.8385333333
515.87,10.7643333333,14.1080666667,13.7904333333,9.8822,9.67246666667,9.81796666667,8.15753333333,14.0763333333,12.8241333333
516.21,10.8429333333,14.2001333333,13.8632333333,9.94473333333,9.70366666667,9.88520000001,8.24773333333,14.1212,12.8924
516.56,10.863,14.2398666667,13.8855333333,9.95523333333,9.72079999999,9.90753333333,8.27026666667,14.1379333333,12.9258
516.91,10.8826,14.2828666667,13.934,9.95313333333,9.73606666667,9.92930000001,8.30226666667,14.1754,12.9569333333
517.25,10.8366,14.2550666667,13.9190666667,9.93176666667,9.69106666667,9.87070000001,8.27146666667,14.1372,12.9225333333
517.60,10.8353333333,14.2656,13.9140333333,9.95273333333,9.68806666667,9.87710000001,8.2672,14.136,12.9203333333
517.95,10.8139333333,14.2746666667,13.9259333333,9.96256666667,9.67606666667,9.86766666667,8.28133333333,14.1360666667,12.911
518.29,10.7942,14.2725333333,13.9138,9.9689,9.65993333333,9.85476666667,8.26273333333,14.1293333334,12.8827333333
518.64,10.7934,14.2874666667,13.9341666667,9.98516666667,9.66746666667,9.86256666667,8.26053333333,14.1264,12.8744666667
518.99,10.8386666667,14.3601333333,13.9910333333,10.0375666667,9.71226666666,9.89940000001,8.301,14.1609333333,12.9076
519.33,10.8120666667,14.3562666667,13.9869,10.0249666667,9.69506666666,9.87366666667,8.2842,14.1318666667,12.8824666667
519.68,10.7929333333,14.3726,14.0165333333,10.04,9.68966666667,9.8795,8.298,14.1228666667,12.8687333333
520.02,10.7155333333,14.3264666667,13.9587333333,10.0005333333,9.63833333333,9.81086666667,8.233,14.0872,12.7930666667
520.37,10.7112666667,14.3487333333,13.9784666667,10.0092333333,9.64420000001,9.78636666667,8.24993333333,14.1001333333,12.7693333333
