wavelength,Back_ChrChrf,Belly_ChrChrf,Breast_ChrChrf,Crissum_ChrChrf,Crown_ChrChrf,DorTail_ChrChrf,Patch10_ChrChrf,Rump_ChrChrf,Throat_ChrChrf,WingTip_ChrChrf
254.28,2.16133333333,3.99983333333,3.06466666666,6.57,2.79566666666,5.785,-0.322333333333,1.67733333333,4.1075,7.60183333333
254.66,1.65316666667,3.96966666666,3.07016666667,6.19666666667,2.564,5.25183333333,-0.472,1.31566666667,3.89116666666,7.56866666666
255.03,1.17233333333,3.62166666666,2.69566666666,5.96616666666,2.13316666666,4.78216666667,-0.164333333333,0.762,3.235,7.23166666667
255.41,1.17033333333,3.90166666666,2.63333333333,5.63266666667,2.07283333333,4.4625,-0.414333333333,0.560833333335,3.048,7.37633333333
255.78,1.59733333333,4.64366666667,3.42983333333,5.6835,2.95933333334,4.9655,0.0246666666667,1.21333333333,3.78883333333,7.81316666666
256.15,2.41066666667,5.37183333334,4.31933333333,6.04533333333,3.8425,5.46983333333,0.979,2.27616666667,5.11516666667,8.43116666666
256.53,2.45883333333,5.29566666666,4.75166666666,6.28816666667,4.56283333333,5.89833333333,1.56033333333,2.435,5.41366666666,8.7825
256.90,2.27583333334,5.299,4.45116666666,5.9905,3.96033333333,5.72283333334,1.27166666667,2.58816666666,4.94216666666,8.87983333334
257.28,2.50716666667,5.73366666667,4.8395,5.89783333333,3.83266666666,5.70283333333,1.72633333333,3.09266666667,5.15816666667,8.8985
257.65,2.69083333334,5.20766666667,4.5305,5.23516666667,3.52383333334,5.35416666667,1.62933333333,2.80983333333,4.81433333333,8.74066666667
258.02,2.2485,4.70133333333,4.14283333333,4.41816666667,3.08966666666,5.07866666667,1.52533333333,2.57066666667,4.717,8.30216666667
258.40,2.07233333334,4.402,3.85316666667,3.9485,2.79016666666,5.45166666667,1.53066666667,2.6955,4.639,8.174
258.77,2.38016666666,4.52983333333,3.92133333334,4.14616666667,3.00633333334,5.847,1.66533333333,3.06516666667,4.69533333334,8.33333333334
259.15,2.83433333334,4.77316666667,4.0845,4.54533333333,3.20516666667,6.11333333333,1.66333333333,3.43816666667,4.99066666667,8.5295
259.52,3.2545,4.8965,4.40116666666,4.82383333334,3.35183333334,6.38766666667,1.89466666667,3.716,5.25116666667,8.59333333333
259.89,3.35366666667,4.65633333333,4.26166666666,4.95466666667,3.06466666667,6.23,1.74333333333,3.54616666667,4.99583333333,8.49133333333
260.27,3.149,4.50433333334,4.0835,4.73483333333,2.72366666667,5.935,1.373,3.35733333333,4.60183333333,8.26016666667
260.64,2.97333333333,4.2905,3.79066666667,4.38216666667,2.2125,5.673,1.03433333333,3.24716666667,4.27733333333,7.99433333333
261.01,3.00366666667,4.22116666666,3.79066666667,4.36,2.33,5.59466666667,1.12133333333,3.39066666667,4.30366666667,7.942
261.39,3.12566666666,4.26016666667,3.781,4.32183333334,2.33466666667,5.68433333334,1.17833333333,3.64466666667,4.40083333333,8.01466666667
261.76,3.22416666666,4.45683333334,3.89683333334,4.32616666667,2.55583333334,6.02816666666,1.32766666667,3.99183333333,4.6465,8.15066666667
262.13,3.74583333333,4.77983333334,4.24116666667,4.5155,2.837,6.3425,1.51033333333,4.48166666667,4.948,8.5115
262.51,4.19133333333,5.087,4.53516666666,4.7535,3.2175,6.45633333333,1.718,4.7695,5.15966666667,8.84083333334
262.88,4.1755,5.05883333334,4.49866666666,5.06483333333,3.18766666666,6.32333333333,1.70933333333,4.857,5.0935,8.986
263.25,4.13633333334,5.09866666667,4.67833333333,5.04766666667,3.19966666667,6.27816666666,1.772,5.067,5.15616666666,9.15233333333
263.63,3.74966666667,4.906,4.14883333334,4.6535,2.94366666666,5.95066666667,1.57,4.89216666667,4.73783333333,8.81683333335
264.00,3.71033333333,5.00433333333,4.1815,4.5555,3.22416666666,6.02183333333,1.73533333333,5.214,4.78016666667,8.98416666667
264.37,3.89,4.95016666666,4.13166666666,4.7785,3.48466666667,6.2675,1.83966666667,5.41016666666,4.95783333333,9.2455
264.75,4.025,5.033,4.25316666666,5.104,3.63883333334,6.42733333333,1.733,5.419,5.0805,9.27066666665
265.12,3.748,5.057,4.0985,4.79183333333,3.4285,6.28016666667,1.51166666667,4.9635,5.01816666666,9.16299999999
265.49,3.16833333334,4.59133333334,3.7955,4.66016666666,3.23683333333,6.0455,1.347,4.36183333333,4.61433333333,8.96849999998
265.87,3.0305,4.344,3.53033333333,4.69466666667,3.00783333333,5.67983333333,1.14933333333,3.978,4.299,8.5685
266.24,2.48516666667,3.99516666667,3.18616666667,4.51516666667,2.5645,5.382,0.678666666667,3.56883333333,3.70616666667,8.01166666667
266.61,2.06833333334,3.74416666667,2.97283333333,4.34733333333,2.0615,5.29366666667,0.308333333333,3.23216666667,3.54783333334,7.5165
266.98,2.06316666666,3.93666666667,3.125,3.97716666667,2.05633333333,5.53983333333,0.270666666667,3.1585,3.69983333333,7.35266666666
267.36,1.58833333333,3.40033333333,2.57033333333,3.31483333333,1.43016666667,5.0415,-0.0656666666667,2.53066666667,3.13033333333,6.85383333333
267.73,1.49816666666,3.3565,2.617,3.331,1.40833333333,5.06683333333,-0.0253333333333,2.53983333333,3.215,7.041
268.10,1.37,3.16,2.5675,3.0325,1.07033333334,5.0015,-0.114666666667,2.35733333333,3.1855,6.86183333333
268.48,1.29366666667,3.28433333333,2.65633333333,2.92633333334,0.923,5.00483333333,-0.0126666666667,2.29216666667,3.37883333333,6.77566666666
268.85,1.71416666667,4.05383333333,3.24933333334,3.40416666667,1.442,5.4585,0.953,2.87783333333,3.89283333334,7.35866666667
269.22,1.99183333333,4.28266666666,3.397,3.745,1.50283333334,5.62683333333,1.18533333333,3.02416666666,4.0445,7.5695
269.59,2.128,4.119,3.324,3.4435,1.17166666667,5.6075,0.861,2.98916666667,3.90966666666,7.29916666667
269.97,1.9975,3.989,3.34283333333,3.084,0.851666666668,5.52833333334,0.775333333333,2.89033333334,3.78316666666,7.24933333333
270.34,2.366,4.13766666667,3.36433333333,3.27816666667,1.033,5.829,1.004,2.91433333333,4.0455,7.462
270.71,2.504,4.24766666666,3.4095,3.2975,1.24633333333,5.8295,1.21833333333,3.1355,4.18616666666,7.6235
271.09,2.44516666667,4.09483333333,3.4785,3.27833333333,1.14133333333,5.49066666666,1.09266666667,3.2835,4.1165,7.503
271.46,2.9185,4.4505,3.97116666666,3.66883333333,1.803,5.78483333333,1.54233333333,3.72633333333,4.5185,7.69233333333
271.83,3.1,4.5965,4.08766666667,3.77216666667,2.021,5.89983333333,1.68,3.72116666667,4.5765,7.61566666666
272.20,3.34716666667,4.81283333333,4.10966666667,3.92183333333,2.26766666666,5.97616666667,1.69366666667,3.77816666667,4.605,7.77866666666
272.58,3.19266666666,4.5695,3.81766666666,3.78316666667,2.22133333334,5.78016666667,1.43533333333,3.66633333334,4.33983333334,7.606
272.95,2.977,4.16666666666,3.45766666667,3.48183333334,2.05916666667,5.54566666667,1.05866666667,3.45766666667,4.15216666666,7.34733333333
273.32,3.13483333333,4.13283333334,3.60466666667,3.40616666666,2.10266666667,5.6055,0.881666666667,3.71116666667,4.26366666666,7.27216666666
273.69,3.54483333334,4.65833333333,4.02066666667,3.88833333333,2.61333333334,5.86433333333,1.33366666667,3.97666666667,4.59933333334,7.59516666667
274.06,3.688,4.88583333333,4.099,4.16933333334,2.78116666667,5.858,1.51333333333,4.11383333333,4.76533333333,7.757
274.44,3.57516666666,4.8875,4.07383333333,3.86,2.76666666666,5.70666666666,1.475,4.15016666667,4.7045,7.73066666666
274.81,3.62166666666,4.81866666666,4.14983333333,3.73683333333,2.78566666667,5.63933333334,1.39033333333,4.08166666667,4.71933333333,7.6825
275.18,3.545,4.74816666666,3.76516666667,3.62016666667,2.78216666667,5.61816666667,1.41766666667,3.77583333334,4.689,7.64333333333
275.55,3.53916666666,4.9905,3.75,3.76633333333,2.714,5.74933333334,1.47333333333,3.6225,4.71366666667,7.72666666667
275.93,3.9295,5.40316666667,4.04833333333,3.992,2.97533333334,5.96216666667,1.91966666667,3.97466666667,5.00816666666,8.20916666667
276.30,3.70033333334,5.31783333334,4.1265,3.99983333333,2.89483333333,6.014,2.04866666667,4.092,5.0355,8.086
276.67,3.72383333333,5.4835,4.3705,4.126,2.879,6.10733333333,2.21466666667,4.18416666667,5.02316666667,8.141
277.04,3.82933333333,5.56733333334,4.56016666667,4.27683333333,3.152,6.3685,2.40366666667,4.42433333333,5.16066666666,8.301
277.41,3.71166666666,5.40733333333,4.32233333334,4.34616666667,3.154,6.24333333334,2.53766666667,4.352,5.15816666667,8.26533333334
277.79,3.30483333333,4.94233333334,3.8585,3.775,2.85816666666,5.72233333333,1.90533333333,3.90033333334,4.72783333333,7.9375
278.16,3.36416666667,4.9605,3.91383333333,3.8845,3.12166666666,5.97133333334,1.72633333333,3.94933333333,4.67666666666,7.94633333333
278.53,3.2825,4.79983333334,4.00266666667,4.103,3.19983333333,6.075,1.70033333333,3.97316666667,4.57533333334,7.87566666667
278.90,3.52483333333,5.0655,4.10833333334,4.4295,3.29716666667,6.23833333333,2.031,4.20166666666,4.645,8.19916666667
279.27,4.13483333334,5.55566666667,4.74133333333,4.96616666666,3.823,6.69916666667,2.391,4.8915,4.984,8.77233333334
279.64,4.06533333334,5.27,4.6305,4.93316666667,3.76266666666,6.58316666666,2.24933333333,5.076,4.87616666667,8.90716666667
280.02,3.80083333333,4.7145,4.423,4.65866666667,3.41966666667,6.41316666666,1.85,4.77066666667,4.59683333333,8.6445
280.39,3.92333333333,4.61816666667,4.4705,4.93533333333,3.60583333333,6.50016666667,1.80533333333,4.826,4.6455,8.88049999999
280.76,4.21983333333,4.7375,4.647,5.1005,3.868,6.674,2.049,5.08966666666,4.90283333333,9.14966666665
281.13,4.28366666666,4.78733333333,4.61583333333,4.83383333333,3.6605,6.6615,1.98333333333,4.99983333333,4.85466666667,9.14333333331
281.50,4.27366666667,4.778,4.60466666667,4.87966666666,3.51966666667,6.84083333333,2.017,4.89,4.63533333333,9.15833333331
281.87,4.25583333333,4.998,4.884,5.15616666667,3.65716666666,7.0615,2.36566666667,5.27033333333,4.88916666666,9.24383333335
282.25,4.11083333334,5.06216666667,5.01366666667,5.02833333334,3.58183333334,6.9355,2.47566666667,5.28533333334,5.03283333333,9.1875
282.62,4.1185,5.02316666667,5.009,4.93833333334,3.567,6.743,2.469,5.207,5.12683333333,9.07566666668
282.99,3.98033333334,4.80833333333,5.0115,4.836,3.37483333334,6.50033333333,2.24666666667,4.97916666666,5.01166666667,8.81200000002
283.36,3.90483333333,4.72866666667,4.93466666666,4.8185,3.22433333333,6.45716666666,2.09566666667,4.82716666666,5.00616666667,8.58833333333
283.73,4.21333333333,5.03416666666,5.169,5.08216666666,3.462,6.7715,2.34566666667,5.043,5.282,8.71366666667
284.10,4.134,5.12566666667,5.10433333333,5.1255,3.4745,6.6675,2.23533333333,5.02066666667,5.25583333333,8.62516666666
284.47,4.0715,5.10583333334,4.96283333334,4.84816666666,3.30716666667,6.549,2.232,4.783,5.19583333334,8.3595
284.85,4.02683333333,5.14566666667,4.9315,4.737,3.31266666666,6.58566666667,2.174,4.58233333333,5.22083333333,8.264
285.22,4.37266666667,5.38983333333,5.28966666667,5.0545,3.57133333333,6.83066666666,2.33466666667,4.80033333333,5.53633333333,8.42933333334
285.59,4.2775,5.42083333334,5.35233333334,4.83366666666,3.55433333333,6.5825,2.23333333333,4.67483333333,5.48116666666,8.28233333333
285.96,4.1395,5.0965,5.00983333333,4.496,3.325,6.25983333333,1.92133333333,4.32316666667,5.1375,8.08
286.33,3.8985,4.897,4.7145,4.245,3.13066666667,5.98933333333,1.61733333333,4.0585,4.90083333333,7.85633333333
286.70,3.79416666667,4.97416666666,4.657,4.30566666667,3.08466666667,5.98633333333,1.53833333333,4.007,4.91066666666,7.80116666666
287.07,3.69616666667,4.87566666666,4.425,4.0265,3.01633333333,5.93483333333,1.48733333333,3.93266666666,4.77416666666,7.663
287.44,3.49983333333,4.754,4.16116666667,3.7085,2.84616666666,5.68466666667,1.36033333333,3.7845,4.59783333334,7.46333333333
287.82,3.23533333333,4.66733333333,4.028,3.4495,2.61516666667,5.479,1.141,3.626,4.4185,7.2365
288.19,3.08216666667,4.633,3.86116666666,3.34183333333,2.4425,5.45083333333,0.992666666667,3.58216666667,4.34616666667,7.087
288.56,3.3145,5.05766666666,4.11816666667,3.64983333334,2.65566666666,5.639,1.201,4.02816666666,4.60166666667,7.335
288.93,3.4445,5.10933333333,4.19233333334,3.77516666667,2.6255,5.64866666667,1.173,4.14883333334,4.58966666666,7.306
289.30,3.16833333333,5.02483333333,3.9485,3.56483333334,2.36016666667,5.341,0.968,3.9725,4.46083333333,7.057
289.67,3.07416666667,4.98566666666,3.7905,3.55316666666,2.22916666666,5.239,0.861333333333,3.93916666666,4.43816666667,6.98516666667
290.04,3.1525,5.24983333333,4.00483333333,3.884,2.31566666667,5.31033333333,1.00233333333,4.04133333334,4.65966666667,6.9835
290.41,3.29583333333,5.37266666666,4.11266666666,4.13716666667,2.34483333333,5.385,1.09733333333,4.01933333333,4.88066666667,7.02666666666
290.78,3.175,5.25483333334,4.09783333333,3.99983333333,2.22716666667,5.17283333333,1.001,3.83933333333,4.775,7.03483333333
291.15,3.15633333334,5.31283333333,4.28383333333,4.13566666667,2.11516666666,5.1935,0.888666666667,3.757,4.864,7.00416666667
291.52,3.2545,5.4175,4.446,4.2755,2.04633333334,5.32583333333,0.971333333333,3.794,4.91083333333,7.12316666667
291.89,3.11733333333,5.30666666667,4.32816666667,4.24366666666,1.94883333334,5.29383333333,0.776,3.704,4.851,6.90533333334
292.26,3.108,5.3435,4.45366666667,4.2645,1.87883333333,5.20583333333,0.705333333333,3.56366666667,4.78466666667,6.891
292.64,2.737,5.1685,4.147,4.00733333333,1.55416666667,4.91066666666,0.244666666667,3.16483333333,4.50483333334,6.51733333333
293.01,2.1535,5.04533333333,3.78183333333,3.78616666666,1.25033333333,4.614,-0.062,2.8475,4.33366666666,6.1845
293.38,1.91983333333,4.8845,3.63433333333,3.6925,1.08933333333,4.2415,0.0536666666667,2.61616666667,4.228,6.10333333333
293.75,2.127,5.14083333333,3.98166666667,3.95016666667,1.32866666667,4.39183333333,0.348,2.769,4.52116666666,6.126
294.12,2.29183333334,5.3225,4.1325,4.035,1.44233333333,4.4995,0.469,2.88033333333,4.77833333334,6.30483333333
294.49,2.4105,5.47883333334,4.30616666666,4.23266666667,1.65333333333,4.66966666667,0.701333333333,3.0945,4.88183333333,6.45283333333
294.86,2.61683333334,5.73533333334,4.3975,4.5145,1.72216666667,4.92416666667,0.969666666667,3.294,5.20866666666,6.45866666667
295.23,2.9285,6.12516666667,4.48883333334,4.837,2.03216666667,5.113,1.184,3.5805,5.505,6.629
295.60,2.85666666667,6.2425,4.51716666667,4.93966666667,2.12516666667,5.14166666666,1.219,3.5685,5.65583333333,6.55833333333
295.97,3.01933333333,6.33316666666,4.66166666667,4.96333333333,2.111,5.15583333333,1.395,3.50616666666,5.879,6.74366666666
296.34,3.3445,6.5845,5.01133333333,5.27933333333,2.41533333333,5.39433333334,1.79566666667,3.78283333333,6.3305,6.94316666667
296.71,3.38333333333,6.56016666666,5.14966666667,5.24483333334,2.36983333333,5.29216666667,1.87133333333,3.787,6.38733333333,6.8925
297.08,3.5205,6.59166666667,5.29366666667,5.11733333333,2.36933333334,5.22716666667,1.79,3.883,6.44166666667,6.9375
297.45,3.29683333333,6.49433333333,5.07933333334,4.92033333333,2.18683333333,5.14566666667,1.33866666667,3.70116666666,6.25233333334,6.67
297.82,3.17633333333,6.4755,4.86733333333,4.84733333333,2.07466666667,5.1055,1.09166666667,3.60666666666,6.23716666666,6.64066666667
298.19,3.08883333333,6.471,4.77,4.80683333333,2.00716666667,5.206,0.998666666667,3.545,6.248,6.58416666667
298.56,3.24833333333,6.625,4.8965,4.80883333334,2.05833333334,5.337,1.02233333333,3.64216666667,6.36616666667,6.64516666667
298.93,3.16733333333,6.67416666667,4.90066666667,4.70866666666,1.986,5.27033333333,0.814666666667,3.57866666667,6.2155,6.63983333333
299.30,3.063,6.69766666667,4.93333333333,4.70766666667,1.99033333333,5.11316666667,0.712666666667,3.47583333334,6.253,6.5425
299.67,3.254,6.89766666666,5.18516666667,4.85716666666,2.25183333334,5.25783333334,0.794333333333,3.64016666666,6.4275,6.66083333333
300.04,3.31666666667,7.18,5.26533333333,5.05816666667,2.42733333333,5.352,0.866666666667,3.912,6.56183333333,6.754
300.41,3.21683333333,7.37333333333,5.30866666667,5.07783333334,2.41733333333,5.289,0.776,3.92966666666,6.66433333333,6.74266666667
300.78,3.57716666666,7.8505,5.63333333333,5.5165,2.8045,5.6575,1.05433333333,4.20883333333,7.2105,7.10983333334
301.15,3.647,7.99650000002,5.6185,5.78683333333,2.92833333333,5.74566666667,1.13333333333,4.12766666667,7.24083333333,7.04366666667
301.52,3.6885,8.02433333334,5.73816666667,5.87083333333,2.983,5.846,1.286,4.04533333333,7.157,7.01583333333
301.89,3.79716666667,8.13450000002,6.03733333333,5.995,3.0435,5.966,1.48166666667,4.14466666666,7.33916666667,7.05016666667
302.26,3.70466666667,8.26849999998,5.95916666667,5.93416666667,3.04666666666,5.77066666666,1.48366666667,4.21166666667,7.30866666666,7.04033333333
302.63,3.60983333333,8.36483333335,6.02933333333,5.8365,3.1195,5.78616666667,1.50933333333,4.172,7.35866666667,7.03583333333
303.00,3.88183333333,8.6465,6.48916666667,6.0685,3.48216666667,6.01816666666,1.95166666667,4.50416666667,7.93583333334,7.1915
303.37,3.89416666667,8.80283333335,6.72783333333,6.275,3.57566666667,6.317,2.21333333333,4.6825,8.14883333334,7.46983333333
303.74,3.812,8.82733333335,6.5645,6.17616666667,3.3225,6.2605,1.976,4.55933333334,8.21116666666,7.31166666667
304.10,3.7555,8.84916666669,6.637,6.01466666666,3.11166666666,6.11266666666,1.662,4.2925,8.17566666667,7.15683333333
304.47,3.71,8.89583333334,6.58116666667,5.93916666667,3.15366666666,6.1105,1.523,4.3005,8.11733333334,7.133
304.84,3.44466666667,8.87516666666,6.45783333333,5.918,3.065,6.03033333333,1.364,4.15283333333,8.003,7.01883333333
305.21,3.5555,9.19933333333,6.70766666667,6.17766666667,3.05633333334,6.1735,1.511,4.33716666667,8.41783333334,7.25016666667
305.58,4.04283333334,9.88416666669,7.2835,6.913,3.5415,6.543,1.80333333333,4.94433333333,9.18699999998,7.74966666667
305.95,4.22983333333,10.1666666667,7.49516666666,7.12866666667,3.872,6.54783333333,2.02533333333,5.12033333334,9.38083333333,7.91866666666
306.32,4.44433333333,10.376,7.75583333333,7.148,3.998,6.63166666667,2.11733333333,5.1135,9.64566666668,7.91766666667
306.69,4.552,10.5961666667,7.72933333334,7.37066666667,3.96966666666,6.62633333333,2.15333333333,5.25233333333,9.97433333334,7.91316666667
307.06,4.796,10.9305,7.82000000001,7.573,4.11566666666,6.828,2.331,5.44583333333,10.1333333333,8.1015
307.43,4.85966666666,11.0925,7.91133333335,7.49816666666,4.11933333333,6.801,2.30733333333,5.59583333334,10.1628333334,7.97166666667
307.80,5.152,11.265,8.20000000002,7.63666666667,4.37316666666,6.85816666666,2.73466666667,5.842,10.4138333333,8.18733333333
308.17,5.29666666667,11.5098333333,8.23883333332,7.96383333333,4.6845,6.98533333333,3.123,5.987,10.6183333333,8.35783333333
308.54,5.16866666666,11.4741666666,8.183,7.887,4.528,6.76966666666,3.02666666667,5.88516666666,10.7053333333,8.12316666666
308.90,5.28233333333,11.6935,8.29466666668,8.03183333334,4.59766666666,6.76316666667,3.30233333333,6.00166666667,10.9241666667,8.2055
309.27,5.1895,11.6416666666,8.23433333335,7.82333333333,4.543,6.61266666666,3.31766666667,5.8505,10.801,8.1
309.64,5.016,11.503,8.04483333331,7.63716666666,4.30916666666,6.509,3.18033333333,5.62166666667,10.706,7.962
310.01,4.80766666667,11.4541666667,8.06633333334,7.602,4.11683333333,6.53466666667,3.08433333333,5.50933333334,10.6481666667,7.92333333334
310.38,4.669,11.4741666666,8.13083333333,7.74,3.96866666666,6.54966666667,3.13533333333,5.54316666666,10.6611666667,7.92683333333
