wavelength,Back_HemRusf,Belly_HemRusf,Breast_HemRusf,Crissum_HemRusf,Crown_HemRusf,DorTail_HemRusf,Patch10_HemRusf,Rump_HemRusf,Throat_HemRusf,WingTip_HemRusf
826.30,10.698,25.806,42.2463333333,14.2296,9.84093333333,12.8156,50.5767333333,20.3951888889,38.3109333333,16.6757333333
826.61,11.1733333334,26.2245333333,42.6092666667,14.6847333333,10.3684,13.3943333334,51.0548666667,20.8731666667,38.5372666667,17.0278666667
826.91,11.8055333333,26.7982,43.4466,15.1936666667,10.5956666667,13.8851333333,51.9663333333,21.4394888889,39.3567333333,17.2917333333
827.21,12.108,27.5022666667,44.156,15.5406,10.9200666667,14.4238666667,52.9548666667,21.8599888889,40.2362666667,17.5791333333
827.51,12.1841333333,27.7206,43.9746666667,15.67,11.2524,14.5132,52.9286,21.9160666667,40.1946666667,17.6631333333
827.82,12.6839333333,27.9261333333,44.1597333333,16.1548666667,11.8024666667,14.939,53.1602,22.3041444444,40.6455333333,18.0165333333
828.12,13.0934,28.0057333333,44.3438,16.367,12.0022,15.2634,53.5235333333,22.6582222222,41.0167333333,17.9624666667
828.42,12.3765333333,27.6188666666,44.1092,15.8774666667,11.3391333333,14.5585333333,53.2528666667,22.0561111111,40.6394,17.0267333333
828.72,12.2703333333,27.6189333333,43.9778666667,15.9308,11.6548,14.4396666667,53.0207333333,21.8230222222,40.4713333333,17.0899333333
829.02,12.4070666667,27.7550666667,43.977,16.2114666667,12.0461333333,14.5632,52.8572,22.0207777778,40.3506666667,17.2842
829.33,12.8067333333,28.0960666667,44.0683333333,16.6726,12.5868,14.9018,53.2754666667,22.2705444445,40.8680666667,17.5404
829.63,12.9231333333,27.7821333333,43.923,16.9231333333,12.5321333333,14.8909333333,53.218,22.2201111111,41.0256666667,17.4551333333
829.93,12.6786,27.001,43.1557333333,16.8791333333,12.2604666667,14.2948666667,51.9401333333,21.5418555556,40.5712,16.9697333333
830.23,10.9594666667,25.5139333333,41.3046666667,15.4569333333,10.9290666667,12.5975333333,50.125,20.0871333333,38.9458,15.1384
830.54,10.7326666667,25.0322666667,40.6121333333,15.008,10.1207333333,11.7069333333,49.2028,19.5799666667,37.7698,14.4604666667
830.84,11.1412,24.9916666667,40.665,15.1394,10.4188,11.9378,48.711,20.1601,37.5863333333,14.5485333333
831.14,10.481,24.942,40.6219333333,14.5852666667,10.174,11.2272,48.5821333333,20.2751111111,37.3962,13.8888666667
831.44,10.4300666667,24.8883333333,41.2819333333,14.2515333333,10.2729333333,11.1414,49.2968,20.1473777778,37.6676,13.9951333333
831.74,10.6213333333,24.8144666667,40.9614666667,14.5759333333,10.4962666667,11.8016,49.1051333333,20.2189333333,37.6944,14.7478666667
832.04,10.8748666667,24.821,41.2254666667,14.6770666667,10.3064,12.2996666667,49.0292,20.2584444444,38.0656666667,14.9723333333
832.35,11.3908666667,25.9105333333,42.1088666667,15.4075333333,10.5099333333,12.8408666667,49.9202,20.8369777778,38.7721333333,15.7128
832.65,11.5878666667,26.3648666667,42.8082666667,15.2953333333,10.8137333333,12.9396,50.3476666667,21.3343222222,39.3897333333,16.1156
832.95,11.3218,26.1147333333,42.4653333333,14.9890666667,11.1072,12.7629333333,49.9969333333,21.0833555556,39.362,16.3076
833.25,11.7229333333,26.9035333333,43.4103333333,15.228,11.5867333333,13.3984,51.1782666667,21.8599888889,40.2664666667,17.0338
833.55,12.1534,27.6115333333,43.9576666667,15.6588,12.1477333333,14.2440666667,51.9072,22.3978444445,41.0767333333,17.7148666667
833.85,11.764,27.3554666667,44.1884666667,15.388,11.8261333333,13.9204666667,52.0293333333,22.1677333333,41.208,17.4146
834.16,11.1564666667,26.9394,44.1660666667,14.8622,11.1679333333,13.5550666667,52.3047333333,21.7552222222,41.1707333333,17.1981333333
834.46,10.7614,26.4956666666,43.4046666667,14.6336666667,10.6872,13.4302666667,51.6338,21.2822,40.6331333333,16.9774666667
834.76,10.7558,26.9654666667,43.4386666667,15.0674,10.8728666667,13.3568,51.6168666667,21.5729333333,40.8377333333,17.1586666667
835.06,11.425,27.3762666667,43.9022,15.3944666666,11.1254666666,13.3945333333,52.1590666667,22.0805666666,41.2967333333,17.5596666667
835.36,10.7546666667,26.6731333333,43.3530666667,14.252,10.1576,12.5788,52.126,21.5431555556,40.7283333334,16.6732666667
835.66,10.0284666667,25.8030666667,42.8194666667,12.9406666667,9.39320000001,11.9844,51.8771333333,20.7471555556,40.2783333333,16.0742666667
835.96,10.5075333333,25.8408666667,42.5757333333,13.553,9.9924,12.788,51.3030666667,21.0796444444,40.1212666667,16.538
836.26,12.1553333333,27.1931333333,43.8678666667,15.0125333333,10.8355333333,14.5028666667,52.5814666667,22.4478111111,41.5621333333,17.5772
836.57,11.5456666667,26.6108666666,43.1470666667,14.2273333333,9.75800000001,13.5754666667,52.1508,21.4897888889,41.1918,16.6386
836.87,11.3518666667,26.1094,42.6419333333,13.7564,9.17446666665,13.096,52.2807333333,20.9633222222,40.7636666667,16.2951333333
837.17,11.4397333333,26.0908,41.3621333333,13.743,9.44633333333,12.9789333333,51.6722666666,20.6348555555,40.4318,16.4008666667
837.47,11.6098,26.0802,41.137,14.2788,9.35966666666,12.9743333333,51.5858666667,20.4987333333,40.5386,16.4572666667
837.77,11.7769333333,27.2504,43.3723333333,14.9935333333,9.84446666667,13.4499333333,53.2295333333,21.2105666667,41.9196666667,17.5226666667
838.07,10.7348,26.898,42.7891333333,14.204,8.31286666666,13.5102666667,52.585,20.1679,41.4286,17.0884666667
838.37,10.5128,27.094,43.2762666666,13.8888,8.91746666666,14.0457333334,53.0627333333,19.7768,42.2934666667,17.0086
838.67,12.8004666667,30.5544666667,45.5004,16.8178,12.0662,17.2642,54.4132,22.0086222222,44.2764,20.0432
838.97,12.3748,31.1302,45.0786,16.3519333333,11.6452,16.6237333334,53.2189333333,21.6286333333,43.877,19.0844666667
839.27,12.1662,31.1013333333,45.7622,16.5573333333,10.7658666667,16.5573333333,54.4126666667,21.7408666667,44.4494,18.8767333333
839.57,9.40993333333,30.1180666667,44.1593333333,14.5721333333,9.43960000001,14.6902666667,53.5987333333,20.1154333333,42.6991333333,16.4898
839.87,10.3281333333,30.868,44.5077333333,15.7256666667,10.372,15.6965333333,54.1065333333,20.6199333333,43.3113333333,17.2137333333
840.17,10.5711333333,31.2798,44.7578666667,15.9507333333,10.1807333333,15.8640666667,54.013,21.0244,43.2827333333,17.1945333333
840.47,12.0229333333,31.8502,45.9755333333,17.2066666667,11.3462,17.5953333333,55.2339333333,22.8557111111,43.9166666667,18.3296666667
840.77,15.7153333333,34.5595333333,48.5836,19.5489333333,14.8837333333,20.9444,56.8146,25.5954666667,46.272,20.9442
841.07,17.4824,35.1196,47.6792,20.1546666667,16.1604666667,21.4486666667,56.8213333333,26.376,46.301,21.7722666666
841.37,17.2319333333,34.0435333333,46.8406,19.7536,16.0868666667,19.9276,56.1449333333,25.9396444444,45.6666666667,20.2754
841.67,17.0271333333,34.1291333333,46.5916666667,20.3304,15.5706666667,19.3093333333,55.7358666667,25.9334666667,45.3153333333,20.2852
841.97,14.3986666667,32.1710666667,46.0048666667,18.4018666667,13.3656,16.8037333333,55.6739333333,24.7456444444,44.5842,17.7563333333
842.27,12.0735333333,29.6237333334,44.4792666667,16.903,11.3912,15.6955333333,55.2582,24.1877777778,43.7794666667,15.9929333333
842.57,10.3201333333,28.1166666667,42.7307333333,15.0283333333,9.43506666667,13.371,55.0283333333,23.0195111111,42.3540666667,13.9924666667
842.87,12.655,28.5269333333,43.6820666666,16.7636,10.4845333333,14.9806,56.0658,24.5186777778,43.1978,16.3372
843.17,10.9685333333,27.0948,42.9154666667,15.7797333333,10.1732666667,13.7819333333,55.3925333333,25.0186555555,42.2017333333,15.1476666667
843.47,10.8256666667,26.6667333333,41.8552666667,15.7185333333,11.8858666667,13.6187333333,53.9449333333,24.9574555555,40.7745333333,15.535
843.77,9.53293333333,26.5818,41.5710666667,16.1571333333,11.0190666667,12.8662666666,53.5668,24.5045555556,40.5944666667,15.9236666666
844.07,6.30753333333,24.6689333333,38.5859333334,14.5455333333,8.23786666668,9.83173333333,52.2784,22.6899222222,38.4062,14.2087333333
844.37,6.0732,24.4064666667,38.9041333334,15.0456666666,8.21926666668,10.5023333333,51.2329333333,23.4779444444,38.3561333333,13.8356
844.67,7.95386666667,27.0343333333,41.0344666667,16.8734666667,10.2758666667,13.1034666667,53.6552,25.5631888889,39.3794,17.3562666667
844.97,9.04753333333,28.1406,41.3605333333,17.3014666666,12.0635333333,14.6486,53.6054666667,27.1806111111,38.9796,18.4354
845.27,11.8812666667,29.461,41.8482666667,19.186,13.5533333334,16.4796,53.3114666667,28.4195444444,38.8557333333,20.2200666667
845.57,15.4846,31.6081333333,43.4504,21.917,16.2513333333,18.4665333333,53.9298,29.2794444445,40.4898666667,23.2161333333
845.87,11.3062,29.1440666667,40.6983333333,18.2657333333,13.5136,16.4188666667,51.0134666667,24.7296444444,37.9502666667,19.9099333333
846.17,11.2130666667,30.9069333333,43.0154,18.7985333333,13.8280666667,17.0788,51.9434,25.1236777778,39.4346666666,21.3427333333
846.47,13.0962,31.459,43.6773333333,19.3118666667,14.0688,17.4377333333,52.5979333333,25.1048555556,39.5256,22.3248666667
846.77,12.9851333333,31.2189333333,43.9304666667,19.8257333333,12.7860666667,16.0945333333,52.3383333333,24.6019666667,39.801,21.2687333333
847.07,10.9758666667,27.782,41.5208666667,16.071,10.0633333333,12.8517333333,48.5678666667,21.1068444444,36.882,18.2255333333
847.37,9.74153333334,25.7623333333,41.8603333333,14.9096666667,8.94053333333,11.9638666667,47.1834,19.1429777778,35.9172,17.0800666667
847.67,7.3004,23.9669333333,41.5150666667,13.7464666667,6.03306666667,9.75193333333,47.4380666667,17.3645333333,34.2424,16.3361333333
847.97,8.01113333332,23.4568,40.9053333333,13.2236,5.84366666667,9.95873333333,46.4471333333,17.5216111111,34.7598666667,17.0096
848.26,8.312,21.6737333333,41.8724666667,12.4538666667,4.1702,10.4680666667,46.8652666667,16.3546,36.4256666667,16.6809333333
848.56,7.97040000001,21.6592,42.9629333333,12.6220666667,3.2,9.62953333333,48.5333333333,16.6222555556,38.3407333333,15.8815333333
848.86,10.0610666667,23.8534,45.474,15.3822,5.65753333333,12.8134,52.2324,19.3271555556,40.3058,17.5841333333
849.16,13.3032666667,26.2763333333,46.8468666667,18.4684666667,7.29726666666,13.9639333333,53.3334,22.4424555556,41.3814666667,20.12
849.46,9.50153333332,22.274,42.3364666667,14.3613333333,4.3302,10.8100666667,50.6542,20.1712888889,37.8815333334,14.8288
849.76,5.86933333334,20.5102,40.4146,11.5471333333,1.75433333333,9.37793333333,47.5278666667,17.2993666667,35.9808,12.504
850.06,7.27873333334,21.4171333333,41.546,13.0433333333,2.57646666666,11.5619333333,49.372,18.5078,37.649,14.686
850.36,12.1625333333,27.0894,44.9755333333,18.8290666667,8.13006666666,16.5204,54.8292,23.2086666667,41.5934,18.1137333333
850.65,11.4776666667,27.4570666667,44.5018666667,18.5224,7.35406666667,15.6356666667,56.9415333333,24.4386222222,42.5086,17.4571333333
850.95,11.8826,27.5647333333,43.4542,16.5111333333,7.56459999999,15.4404666667,56.5804,22.8958111111,42.9014666667,14.8877333333
851.25,13.663,31.0988,47.6191333333,19.6339333333,10.3662,17.9852666667,60.4028,26.6666111111,46.8498,15.6045333333
851.55,17.8986,36.5217333333,50.9059333333,25.2172666667,16.3768,22.174,64.4926666667,33.1280777778,50.9421333333,20.942
851.85,17.943,36.1524,51.6953333333,25.1809333333,18.8952,20.5332,67.619,35.0412888889,52.0,22.819
852.15,18.277,37.603,53.0712666667,27.2284666667,22.0599333333,22.5467333333,68.6518,38.2833777778,53.4456666667,25.0187333333
852.45,17.9373333333,38.3056666667,53.9595333333,28.4346,23.1308,23.4621333333,70.2026666667,38.9808777778,54.7698666667,25.4881333333
852.74,14.2528,35.2105333333,51.1494,24.866,18.9655333333,18.6207333333,68.9656666667,33.7292666667,53.8315333333,22.797
853.04,15.0196,36.3137333333,51.7646666667,25.4902666667,19.0196666667,18.9806,71.2548,35.0588888889,54.9804,22.9803333333
853.34,13.0522,36.7068666667,50.2810666667,21.7269333333,19.6386,18.2328666667,71.1244,35.4149777778,54.8994666667,23.0923333333
853.64,10.5490666667,35.6078666667,49.1372,18.2352666667,19.2548666667,17.8038666667,68.6668,34.8759,52.7059333333,22.7842666667
853.94,15.5432666667,38.7477333333,51.5285333333,20.2209333333,21.4364666667,21.7679333333,70.1656666667,37.3110777778,53.2596666667,26.4089333333
854.23,15.6648,39.8178,52.2404666667,20.9472666667,21.7851333333,23.643,70.2368666667,36.9459555555,52.714,28.3059333333
854.53,13.5788,36.8420666667,47.9298,17.2280666667,19.1929333333,21.7894666666,65.0175333333,31.5847111111,48.9825333333,26.1051333333
854.83,7.16846666666,32.0431333333,41.8638,11.1827333333,13.1899333333,13.4049333333,58.0287333333,23.6440222222,42.8315333333,19.5341333333
855.13,7.0226,31.0679333333,38.9969333333,12.2653333333,13.851,16.1812,51.6828666667,20.9061777778,40.712,18.1553333333
855.43,3.43446666666,27.3064,36.532,7.34,9.49493333334,11.2458,48.6196,16.2064444444,38.4175333333,13.67
855.72,5.21593333333,28.2211333333,38.5837333333,7.63373333333,11.0534,12.5044666667,48.8428666667,17.0580333333,39.6891333333,14.0588
856.02,11.8096,33.4921333333,44.1588,14.3175333333,17.6825333333,19.3968,52.5079333334,24.8359666667,43.6506,20.2540666667
856.32,13.1203333333,33.1202,45.4491333333,14.7334666667,18.204,20.974,51.659,24.5813888889,42.7398,19.7565333333
856.62,10.1046,27.9221333333,42.8400666667,12.855,13.3932666667,17.698,47.3244,19.8953777778,38.6247333333,15.0372666667
856.91,10.5079333333,28.5079333333,43.4920666666,13.6824,11.7460666666,16.6666666667,48.4128,19.0634777778,40.0,13.8729333333
857.21,6.90119999999,25.9295333333,41.6082,12.0268,8.94479999999,14.6397333333,46.6331333333,16.2647111111,39.397,9.54786666666
857.51,12.1182,30.5748,47.1264,18.9162,14.3183333333,19.7044666667,52.2168,21.8007666667,44.6963333334,14.3184666667
857.81,12.6667333333,30.5964,48.5613333333,20.0702,13.3332,18.9825333333,56.7018,23.1928555556,46.2807333333,13.0526666667
858.10,12.7337333333,30.8995333333,47.6191333333,20.388,12.8395333333,21.7637333333,57.8836,22.7925444444,46.8429333334,12.7689333333
858.40,13.9006666667,32.9788,48.1206666667,20.7092,11.7020666667,21.9148666667,59.8227333333,23.8652444444,46.9501333333,13.8651333333
858.70,17.3675333333,35.1454,49.641,24.923,14.2563333333,25.5384,60.5469333333,26.6608888889,48.2734666667,18.5642
858.99,20.7260666667,37.3266666667,50.363,28.6138666667,17.6238666667,27.5577333333,62.2112666667,31.0616444444,50.2640666667,24.2574666667
859.29,24.5118666667,41.1447333333,52.2896,31.1111333334,20.3703333333,29.5287333333,65.3199333334,32.4017444444,52.1549333333,28.1481333333
859.59,24.3197333333,43.2992666667,51.0203333333,32.8232,20.4760666667,29.3198,65.1700666667,34.7732,52.2108666667,29.4898666667
859.89,27.5178,47.6950666667,54.5034666667,37.6597333334,24.7519333333,33.1205333333,72.2695333333,39.9704333333,56.2766,33.0851333333
860.18,26.1805333333,44.3053333333,53.3333333333,35.9374666667,24.4791333333,33.0207333333,70.9720666667,39.8669,53.611,31.7707333333
860.48,25.5726,42.9400666667,52.9572666667,35.6239333333,24.6496,31.5556,68.6152666667,40.4103111111,52.5128,31.9999333333
860.78,21.736,37.743,48.5416666667,30.2777333333,20.3472,26.5276666667,61.9096666667,37.3089666667,48.3334,27.4306
861.07,20.1313333333,35.238,46.5025333333,29.0312666667,20.2299333333,25.7799333333,57.3071333333,35.1504444445,45.2546,26.8964666667
861.37,20.8797333333,33.6717333333,47.8510666667,28.4601333333,20.1014666667,26.0236666667,58.1387333333,36.5876666667,44.7715333333,27.8172666667
861.67,17.6244,29.5400666667,48.5440666667,26.6282666667,18.1226666667,21.8008,59.1952666667,34.1314888889,45.0573333333,26.3985333333
861.96,14.1318,26.6666666667,46.467,22.3153333333,14.0518666667,17.6048666667,57.2454,30.0798777778,41.6366666667,20.3192666667
862.26,9.12500000001,23.9583333333,44.75,18.125,9.625,11.9166666667,55.4166666667,25.2708333333,39.4166666667,14.125
862.56,3.9744,18.1196666667,40.2992,14.5726,5.17106666666,8.71793333334,50.5982666667,23.0982888889,37.3504666666,9.61533333335
862.85,3.653,16.0731333333,40.8218666667,13.1506,3.47033333333,7.30600000001,53.927,21.0197555556,40.5936,9.58906666668
863.15,7.08853333333,19.3249333333,42.9536,15.865,7.04639999999,11.0125333333,51.8144,22.8973111111,43.6286,12.4894666667
863.45,13.0082666667,25.2845333333,47.7236,21.0976,12.8456,16.5039333333,55.8130666667,27.8929666667,50.4877333333,18.6179333333
863.74,18.3432,29.7041333333,49.9406666667,26.7850666667,18.5405333333,21.1439333333,58.067,28.7967555556,53.4911333333,22.9191333333
864.04,19.3022666666,32.6356,49.6512,29.0698666667,20.8139333333,25.1937333333,60.0387333334,28.7662444445,55.8139333333,25.0774666667
864.33,16.6872666667,32.7949333333,51.7598,26.9152,19.5859333333,24.969,59.5859333333,28.2056666667,57.8883333333,23.4781333333
864.63,16.215,38.1935333333,57.8495333333,30.8386,21.2903333334,27.1398,63.0108666667,30.0073666667,64.301,24.6452666667
864.93,11.5386,33.5043333333,51.5814,24.0598,13.6752,23.0769333333,56.8376666667,25.1780555555,57.564,17.0085333333
865.22,12.6869333333,33.5756666667,49.2122666667,22.8686,15.9192,23.2323333333,54.5050666667,24.4040666667,57.1314,17.8990666667
865.52,13.2543333333,34.1224,48.6785333333,22.9191333333,15.3451333333,26.7060666667,52.8994,24.7995,55.424,17.1203333333
865.81,10.6585333333,32.8544,48.9821333334,20.3991333333,11.457,26.3872,50.3392666667,20.3060666667,52.7744666667,13.8522666667
866.11,8.1872,29.9804,46.2767333333,18.2456,9.12273333333,25.6139333333,46.1989333333,17.2124333333,47.4854,11.1890666667
866.41,6.79166666668,30.25,46.0833333333,16.2916666667,6.79166666665,24.5833333333,45.4583333333,13.8125,47.9166666667,10.125
866.70,3.7792,27.4309333333,42.4203333333,12.3142,1.95320000001,20.1698,39.8300666667,8.47854444444,45.2229333333,6.62426666667
867.00,1.38526666667,26.7532666667,42.7272666667,8.65800000001,-0.649266666654,18.8312,41.2986666667,7.51068888889,45.2382666667,5.06493333333
867.29,1.26126666667,26.9368,44.1442,6.26126666667,-3.37826666667,15.7207333333,43.1081333333,6.5991,44.1441333333,4.68466666668
867.59,-2.2392,23.206,42.0864666667,1.88293333333,-11.7558,8.49873333333,44.9872,0.559711111113,40.9668666667,-0.102066666659
867.88,4.2856,23.8571333333,40.9047333333,4.00000000001,-6.71426666665,12.3809333333,46.0954,5.27774444444,40.9998666667,2.61899999999
868.18,8.38100000001,30.3809333333,47.9048666667,11.4284666667,0.571399999999,17.9522666667,51.7143333333,12.6428333333,47.6190666667,7.66666666667
868.48,0.164,27.2678,50.0,6.94000000001,-8.96173333333,10.4917333333,52.7322666667,9.20768888887,46.6120666667,1.80326666668
868.77,3.30580000001,27.7135333334,52.4518,8.37466666667,-5.0138,8.20940000001,56.8596,10.4131444444,48.3746666667,6.33619999999
869.07,5.71426666667,31.9644,60.0595333333,9.16673333334,-3.51173333333,7.67860000001,65.8928666667,13.9087888889,54.5832666667,9.22626666667
869.36,6.79493333334,34.4230666667,69.2949333333,11.3462,-2.7564,5.64099999999,72.8206,16.7201555556,61.9872666666,12.8845333333
869.66,8.34886666666,34.0187333333,70.9034666667,14.4548,-1.24606666667,8.28673333333,74.8286666667,18.8991222222,59.1900666667,18.5046666667
869.95,5.82573333333,31.9518666667,71.1710666667,16.3364,-2.16213333333,7.62746666667,75.9159333333,17.3572666667,55.976,19.6996666667
