wavelength,Back_ChaEucf,Belly_ChaEucf,Breast_ChaEucf,Crissum_ChaEucf,Crown_ChaEucf,DorTail_ChaEucf,Patch10_ChaEucf,Patch11_ChaEucf,Patch12_ChaEucf,Rump_ChaEucf,Throat_ChaEucf,WingTip_ChaEucf
582.66,13.2206666667,41.1034444445,29.6393333333,25.0793333333,7.90055555556,5.91177777778,32.5443333333,34.5442152778,20.978,17.2233333333,30.457,14.4298888889
583.00,13.2131111111,41.0422222222,29.6883333333,25.072,7.99622222222,5.97077777778,32.5281111111,34.5479444444,20.9953333333,17.1778888889,30.4453333333,14.4911111111
583.34,13.3533333333,41.4224444444,29.9554444444,25.3348888889,8.13755555556,6.16377777778,32.806,34.8474444444,21.1512222222,17.385,30.7027777778,14.6281111111
583.68,13.2732222222,41.4953333333,29.9693333333,25.3248888889,8.04422222222,6.04877777778,32.8532222222,34.9008541666,21.0398888889,17.3624444444,30.7204444444,14.5242222222
584.01,13.2552222222,41.4531111111,29.9677777778,25.2953333333,7.96544444444,6.01188888889,32.7127777778,34.8183402778,21.0072222222,17.2542222222,30.769,14.4536666667
584.35,13.2158888889,41.4521111111,30.0212222222,25.3266666667,7.95388888889,6.04377777778,32.7032222222,34.8294375,20.9884444444,17.3197777778,30.7766666667,14.5057777778
584.69,13.3743333333,41.6102222222,30.1771111111,25.5242222222,8.07788888889,6.14633333333,32.9285555555,35.0354930556,21.1037777778,17.3934444444,30.8177777778,14.7186666667
585.03,13.4735555556,41.8511111111,30.2557777778,25.6574444444,8.18044444444,6.172,33.0761111111,35.1557916666,21.2331111111,17.42,31.0008888889,14.7835555555
585.37,13.5632222222,41.7922222222,30.3415555555,25.6904444444,8.32922222222,6.33355555556,33.1602222222,35.1710277778,21.3394444445,17.5312222222,31.0711111111,15.0057777778
585.70,13.7294444444,41.8927777778,30.4492222222,25.8173333333,8.47944444445,6.50588888889,33.2237777778,35.1825347222,21.4114444444,17.6833333333,31.2067777778,15.2112222222
586.04,13.8573333333,42.1101111111,30.7,26.0443333333,8.62733333333,6.648,33.3698888889,35.3697708333,21.5846666667,17.8754444444,31.4038888889,15.4147777778
586.38,13.8375555556,42.1094444444,30.7262222222,26.1892222222,8.63,6.713,33.5257777778,35.3966597222,21.6285555556,17.8838888889,31.5521111111,15.3598888889
586.72,13.836,42.3196666666,30.7643333333,26.3258888889,8.65166666667,6.76877777778,33.592,35.5264305556,21.6952222222,17.956,31.5928888889,15.3905555556
587.06,13.842,42.1944444445,30.6847777778,26.2706666667,8.58788888889,6.67055555556,33.5374444444,35.4459375,21.6985555556,17.828,31.5775555556,15.377
587.39,13.9363333333,42.3468888889,30.8095555556,26.3486666666,8.64977777778,6.75844444445,33.5464444444,35.4593055556,21.8552222222,17.8923333333,31.6323333334,15.385
587.73,14.128,42.5732222222,30.9248888889,26.538,8.87855555556,6.95511111111,33.792,35.6030972222,22.0662222222,18.1541111111,31.8198888889,15.5924444445
588.07,14.2134444444,42.705,31.0294444445,26.6418888889,8.91422222222,6.94111111111,33.9368888889,35.6811319444,22.1605555556,18.247,31.9347777778,15.6413333333
588.41,13.9235555555,42.4793333333,30.7721111111,26.4102222222,8.63688888889,6.66855555556,33.6716666667,35.3877986111,21.9612222222,18.0762222222,31.816,15.3861111111
588.74,13.8377777778,42.3115555556,30.7245555555,26.2993333333,8.58866666666,6.587,33.6525555555,35.1832708333,21.9284444445,17.982,31.7912222222,15.3161111111
589.08,13.9335555556,42.5308888889,30.8012222222,26.483,8.66166666667,6.67488888889,33.7831111111,35.3014375,22.066,18.1048888889,31.8981111111,15.3335555556
589.42,13.9753333333,42.4566666667,30.8246666667,26.5725555556,8.71677777778,6.70344444444,33.8286666667,35.2857083333,22.0794444444,18.0942222222,31.9074444445,15.3123333333
589.76,14.1111111111,42.565,30.835,26.5588888889,8.84122222222,6.85733333333,34.0348888889,35.3725138889,22.1873333333,18.162,32.0157777778,15.4061111111
590.09,14.149,42.7012222222,30.8871111111,26.5898888889,8.945,6.87722222222,34.0014444444,35.4240069444,22.2413333334,18.2046666667,32.0227777778,15.4435555556
590.43,14.2397777778,42.5857777778,31.0736666667,26.5985555556,9.03277777778,6.97977777778,34.0877777778,35.3196597222,22.254,18.1734444444,32.0696666667,15.516
590.77,14.2447777778,42.7211111111,31.2327777778,26.7146666667,9.13833333333,7.06955555556,34.1647777778,35.3518263889,22.3822222222,18.2797777778,32.1566666667,15.5875555556
591.11,14.4101111111,42.848,31.3128888889,26.9024444445,9.25444444445,7.20822222222,34.4255555556,35.4769097222,22.4406666666,18.3483333333,32.2798888889,15.7848888889
591.44,14.3503333333,42.8086666667,31.4454444444,26.884,9.207,7.17366666666,34.3742222222,35.4905972222,22.4161111111,18.2977777778,32.2988888889,15.7148888889
591.78,14.3273333333,42.8815555556,31.4275555556,26.8523333333,9.28955555556,7.20233333333,34.3685555556,35.5556805556,22.4486666666,18.3038888889,32.2591111111,15.7866666667
592.12,14.6297777778,43.2206666667,31.8628888889,27.2177777778,9.61477777778,7.54688888889,34.674,35.8853125,22.7254444444,18.6058888889,32.5574444444,16.0513333333
592.46,14.6401111111,43.2702222222,31.8372222222,27.3061111111,9.514,7.48777777778,34.6537777778,35.9760138889,22.5866666667,18.6735555556,32.4941111111,16.1006666667
592.79,14.6926666667,43.3091111111,31.9157777778,27.2798888889,9.57344444445,7.52966666667,34.6731111111,35.9795763889,22.5498888889,18.7121111111,32.5516666667,16.1491111111
593.13,14.6604444444,43.2893333334,32.0003333334,27.163,9.59044444444,7.552,34.6243333333,36.0033263889,22.5683333333,18.7665555556,32.4498888889,16.1878888889
593.47,14.68,43.334,32.1716666667,27.306,9.67011111112,7.58377777778,34.5143333333,36.0165486111,22.6041111111,18.7977777778,32.5246666667,16.256
593.80,14.7442222222,43.4008888889,32.2488888889,27.3097777778,9.71022222222,7.66144444445,34.6742222222,36.0408263889,22.7093333333,18.8324444444,32.5871111111,16.379
594.14,14.8924444445,43.6552222222,32.2645555556,27.4173333333,9.77200000001,7.64344444444,34.7751111111,36.207625,22.853,18.9907777778,32.7055555555,16.4583333334
594.48,14.9127777778,43.6053333333,32.2276666667,27.3992222222,9.74788888888,7.67588888889,34.8418888889,36.1632708333,22.7675555556,18.9628888889,32.6638888889,16.491
594.81,14.8875555556,43.3891111111,32.2015555555,27.2928888889,9.78155555556,7.70611111111,34.7248888889,36.0881805556,22.7617777778,18.9675555555,32.6082222222,16.4913333333
595.15,14.9461111111,43.4957777778,32.1776666667,27.328,9.8288888889,7.736,34.8311111111,36.1114305555,22.8086666667,18.991,32.7124444444,16.6163333333
595.49,15.1325555556,43.5305555556,32.3772222222,27.4557777778,9.9018888889,7.88266666666,34.9223333333,36.1808541667,22.886,19.1174444444,32.8384444444,16.6738888889
595.82,15.0898888889,43.443,32.2325555556,27.415,9.864,7.79733333333,34.8314444444,36.0869652778,22.8486666667,19.0133333333,32.6766666666,16.6101111111
596.16,15.2195555555,43.6123333334,32.3921111111,27.558,10.0444444444,8.02033333333,35.0355555556,36.1823958333,23.0734444445,19.1668888889,32.763,16.7144444444
596.50,15.2954444444,43.703,32.5268888889,27.6038888889,10.112,8.08088888889,35.0522222222,36.216125,23.1915555556,19.2735555555,32.858,16.7672222222
596.83,15.2961111111,43.9005555555,32.4931111111,27.6988888889,10.0178888889,8.01111111111,35.0927777778,36.2221597222,23.1277777778,19.1846666666,32.9852222222,16.7754444444
597.17,15.2371111111,43.7782222222,32.4104444445,27.6125555556,9.92055555555,7.908,35.0482222222,36.1766666667,22.9813333333,19.1612222222,32.8828888889,16.6215555555
597.51,15.2307777778,43.7361111111,32.4423333333,27.6448888889,9.85211111111,7.80755555556,34.9297777778,36.1547847222,22.8806666667,19.0985555555,32.935,16.5947777778
597.84,15.0358888889,43.4772222222,32.2735555556,27.5135555555,9.74188888888,7.757,34.7168888889,36.0360972222,22.7142222222,18.9524444444,32.83,16.4725555555
598.18,15.0636666667,43.6008888889,32.4258888889,27.6391111111,9.77888888889,7.76822222222,34.7286666667,36.0998333333,22.7828888889,18.9954444444,33.0095555555,16.5485555556
598.52,14.947,43.679,32.4251111111,27.5855555555,9.59822222221,7.56722222222,34.7123333333,36.0321805555,22.6866666667,18.9014444444,32.982,16.4237777778
598.85,14.8927777778,43.5198888889,32.381,27.5457777778,9.46455555556,7.42155555555,34.6174444445,35.9058541667,22.6062222222,18.7786666667,32.8541111111,16.2074444444
599.19,14.7428888889,43.4983333333,32.3078888889,27.5174444445,9.35222222221,7.26955555555,34.5334444445,35.8567152778,22.5047777778,18.6538888889,32.8,16.092
599.53,14.654,43.3548888889,32.2437777778,27.4156666667,9.19299999999,7.128,34.3478888889,35.7898125,22.3852222222,18.5425555556,32.8471111111,16.0402222222
599.86,14.6601111111,43.2714444444,32.3224444445,27.3253333333,9.21555555554,7.06166666667,34.1948888889,35.6914513889,22.4011111111,18.5472222222,32.929,16.0055555556
600.20,14.5846666667,43.234,32.2872222222,27.3453333333,9.19666666668,6.93688888889,34.128,35.6189305555,22.3194444444,18.4703333333,32.8773333333,16.0496666667
600.53,14.6203333334,43.1361111111,32.2967777778,27.3348888889,9.23255555554,6.94433333333,34.1653333333,35.4871805556,22.4067777778,18.4914444444,32.9105555555,15.9722222222
600.87,14.7892222222,43.2997777778,32.3587777778,27.469,9.27877777777,6.95233333333,34.3145555555,35.5188194444,22.5592222222,18.5442222222,33.0195555556,16.1943333333
601.21,14.9197777778,43.3923333333,32.4876666667,27.5123333333,9.46244444444,7.142,34.5134444444,35.6382291666,22.7465555556,18.7283333333,33.0644444444,16.3258888889
601.54,15.0351111111,43.5844444445,32.6048888889,27.5131111111,9.50033333335,7.17755555556,34.6263333333,35.6255972222,22.8158888889,18.7666666667,33.112,16.4435555556
601.88,15.116,43.6402222222,32.5542222222,27.4458888889,9.53077777779,7.16533333333,34.6548888889,35.7025555555,22.8767777778,18.8561111111,33.0714444444,16.4002222222
602.21,15.4005555556,43.7865555555,32.7565555556,27.6021111111,9.89755555557,7.49733333333,34.8322222222,35.877125,23.0903333333,19.1462222222,33.2911111111,16.6592222222
602.55,15.5637777778,43.9811111111,32.9338888889,27.6792222222,10.1673333333,7.721,34.9662222222,36.0151458333,23.2181111111,19.3504444445,33.4317777778,16.9444444444
602.88,15.5254444445,43.9991111111,32.9075555556,27.6251111111,10.1307777778,7.67733333333,34.9607777778,35.8919375,23.169,19.2507777778,33.3977777778,16.99
603.22,15.5807777778,44.2321111111,32.9631111111,27.6362222222,10.1911111111,7.70311111111,35.1297777778,35.9459375,23.251,19.2743333334,33.4258888889,16.9986666667
603.56,15.6314444444,44.2715555555,32.9585555556,27.6993333333,10.2393333333,7.76522222222,35.2041111111,36.0625625,23.2584444444,19.2857777778,33.4476666667,17.0957777778
603.89,15.6422222222,44.2304444445,32.9337777778,27.6824444445,10.2367777778,7.76222222222,35.2805555556,36.1132708333,23.2506666667,19.3197777778,33.4795555555,17.0046666667
604.23,15.7565555555,44.3043333333,33.0895555555,27.7934444444,10.349,7.82655555556,35.4227777778,36.3437222222,23.3602222222,19.4042222222,33.5328888889,17.1098888889
604.56,15.7796666667,44.2944444445,33.1211111111,27.726,10.4102222222,7.865,35.485,36.2818819445,23.3707777778,19.4004444444,33.4574444444,17.0443333333
604.90,15.8305555555,44.387,33.1455555555,27.8416666667,10.3806666667,7.84755555555,35.504,36.2634236111,23.3596666667,19.397,33.5421111111,17.002
605.23,15.8004444444,44.3941111111,33.2117777778,27.8902222222,10.4206666667,7.79955555556,35.5445555556,36.2829444444,23.37,19.4028888889,33.5213333333,16.9378888889
605.57,15.8891111111,44.4875555555,33.2713333333,27.9947777778,10.5666666666,7.88788888889,35.6375555556,36.3167361111,23.4403333333,19.4383333333,33.6135555555,17.0047777778
605.90,15.822,44.4722222222,33.1841111111,28.0086666667,10.4062222222,7.73277777778,35.6417777778,36.2623888889,23.4385555556,19.3112222222,33.5932222222,16.8891111111
606.24,15.8244444444,44.4814444444,33.1888888889,28.0622222222,10.3467777778,7.69433333333,35.7706666667,36.3797847222,23.5074444445,19.363,33.6446666667,16.8662222222
606.58,15.9668888889,44.4845555556,33.2526666667,28.1434444444,10.466,7.75877777778,35.8966666666,36.5469513889,23.6535555556,19.5121111111,33.771,16.9546666667
606.91,16.1072222222,44.5203333333,33.3276666667,28.2173333333,10.6144444444,7.77755555556,35.9422222222,36.5822083333,23.683,19.5956666667,33.9118888889,17.0478888889
607.25,16.0996666667,44.4356666667,33.2835555556,28.1831111111,10.5911111111,7.762,35.9098888889,36.4323055556,23.6443333333,19.5782222222,33.8711111111,16.9898888889
607.58,16.0438888889,44.3004444445,33.207,28.0803333333,10.4676666666,7.67077777778,35.769,36.2609305556,23.5913333333,19.4105555556,33.727,16.9781111111
607.92,15.9493333333,44.2048888889,33.1113333333,27.9544444444,10.3894444444,7.55255555555,35.6704444444,36.1328263889,23.5632222222,19.28,33.6633333334,16.9838888889
608.25,15.7842222222,44.1943333334,33.1354444444,28.0058888889,10.2705555556,7.44133333333,35.6132222222,36.1322291667,23.5162222222,19.1746666667,33.7491111111,16.9851111111
608.59,15.6408888889,43.9567777778,32.9812222222,27.86,10.1156666667,7.22766666667,35.4655555556,35.9588819444,23.356,18.9878888889,33.5095555556,16.8384444445
608.92,15.6962222222,44.0165555555,32.9658888889,28.0103333333,10.0891111111,7.24377777778,35.4666666667,35.9611805555,23.4196666667,18.9635555556,33.652,16.8848888889
609.26,15.4462222222,43.7633333333,32.8096666667,27.8594444445,9.84055555553,7.06211111111,35.3164444445,35.7834791667,23.2867777778,18.7141111111,33.4905555556,16.7111111111
609.59,15.3264444444,43.6511111111,32.7521111111,27.8007777778,9.77955555557,6.94455555556,35.1746666667,35.6686111111,23.193,18.5625555556,33.3276666667,16.6266666667
609.93,15.1352222222,43.4514444444,32.5972222222,27.6581111111,9.63022222222,6.76355555555,34.976,35.4154166667,23.0162222222,18.3193333334,33.1774444445,16.4024444444
610.26,15.0321111111,43.4202222222,32.5525555556,27.6252222222,9.4968888889,6.58566666667,34.8741111111,35.3553333334,22.8914444445,18.1487777778,33.0955555556,16.2235555556
610.60,14.8955555556,43.2986666667,32.5886666667,27.6281111111,9.36077777777,6.504,34.7993333333,35.3253958333,22.8264444444,18.0368888889,32.9893333333,16.1581111111
610.93,14.7448888889,43.2867777778,32.6295555556,27.6867777778,9.20622222223,6.22077777778,34.8335555556,35.4264513889,22.8366666667,17.8166666667,32.9783333333,16.0322222222
611.27,14.7458888889,43.3124444444,32.605,27.8636666667,9.19355555555,6.163,34.8978888889,35.441625,22.8518888889,17.716,33.0185555556,16.0434444445
611.60,14.7567777778,43.5043333333,32.7646666667,28.0012222222,9.25022222221,6.17344444445,34.9573333333,35.5924444444,22.837,17.8007777778,33.1788888889,15.9994444444
611.93,14.903,43.5973333333,32.8554444445,28.0811111111,9.4,6.23477777778,35.0681111111,35.7400069444,22.944,17.8475555555,33.2047777778,16.1125555556
612.27,15.1102222222,43.9105555556,33.1831111111,28.2941111111,9.72222222221,6.51866666667,35.2701111111,36.0415833333,23.2726666667,18.0591111111,33.553,16.3771111111
612.60,15.1661111111,43.921,33.3225555556,28.2671111111,9.81311111112,6.56833333333,35.4055555556,36.1966319444,23.3372222222,18.1564444444,33.5844444445,16.4066666667
612.94,15.2777777778,44.0293333333,33.5317777778,28.3876666667,9.86922222222,6.621,35.4717777778,36.3385138889,23.3354444444,18.2394444444,33.7154444445,16.4831111111
613.27,15.4453333333,44.2267777778,33.8437777778,28.4551111111,10.0492222222,6.75444444444,35.6185555556,36.4968958333,23.5394444444,18.4322222222,33.9826666667,16.6648888889
613.61,15.6375555556,44.3115555555,33.9448888889,28.5334444445,10.1922222222,6.97555555556,35.6154444444,36.5906319445,23.5401111111,18.5576666667,33.9941111111,16.8185555556
613.94,15.7421111111,44.4213333333,34.166,28.5796666667,10.3591111111,7.14788888889,35.7657777778,36.6454305555,23.6303333333,18.7385555556,34.0276666667,16.9197777778
614.28,15.8934444444,44.5374444444,34.345,28.6478888889,10.5763333333,7.38311111111,35.9221111111,36.7615208333,23.815,18.9046666667,34.1355555556,17.0175555555
614.61,16.2271111111,44.761,34.5802222222,28.6864444445,10.8374444445,7.73844444445,36.0183333333,36.8775208333,24.0044444444,19.1892222222,34.4316666667,17.2471111111
614.94,16.3965555556,44.937,34.7048888889,28.5996666667,10.8666666667,7.79255555556,36.0215555556,36.9502986111,23.992,19.2503333333,34.4368888889,17.248
615.28,16.3441111111,44.9115555555,34.6908888889,28.5991111111,10.8737777778,7.79777777778,36.0567777778,36.9102777778,23.9638888889,19.2413333334,34.3704444444,17.2821111111
615.61,16.2318888889,44.9111111111,34.6893333333,28.5433333333,10.7404444444,7.71711111111,36.0174444444,36.7534861111,23.9131111111,19.1951111111,34.4062222222,17.0494444444
615.95,16.1731111111,45.0662222222,34.6651111111,28.5758888889,10.6095555556,7.56922222222,35.9527777778,36.7388680556,23.8868888889,19.2058888889,34.4364444445,17.0276666667
616.28,15.9394444445,45.0106666667,34.6911111111,28.533,10.5808888889,7.43955555556,35.848,36.5691805556,23.8892222222,19.2093333334,34.3657777778,16.9637777778
616.61,16.0207777778,45.1124444445,34.6855555556,28.617,10.5638888889,7.42477777778,36.0255555555,36.6639583333,23.9848888889,19.2038888889,34.5083333333,17.043
616.95,15.9376666667,45.1084444444,34.6698888889,28.6636666667,10.5031111111,7.46366666667,36.0827777778,36.7492013889,23.909,19.1786666667,34.5087777778,17.021
617.28,16.0116666667,45.3271111111,34.7598888889,28.7593333333,10.5712222222,7.45577777778,36.0817777778,36.8347291667,24.1084444444,19.0464444444,34.6591111111,17.0754444444
617.62,16.0376666667,45.3717777778,34.7363333334,28.8947777778,10.603,7.535,36.0948888889,36.8278541667,24.2582222222,18.9928888889,34.7765555555,17.1907777778
617.95,16.1247777778,45.6217777778,34.9735555556,29.1072222222,10.5591111111,7.50611111111,36.24,36.9423125,24.3614444444,19.0193333333,35.0831111111,17.2332222222
618.28,15.88,45.4621111111,34.7527777778,29.0265555556,10.4095555555,7.37222222222,36.1233333333,36.6796041667,24.0714444444,18.7876666667,34.8822222222,17.0682222222
618.62,15.7821111111,45.4712222222,34.8836666667,29.0481111111,10.4292222222,7.406,36.0726666666,36.6550069445,24.1863333333,18.7362222222,34.9888888889,17.0522222222
