wavelength,Back_SpoAmef,Belly_SpoAmef,Breast_SpoAmef,Crissum_SpoAmef,Crown_SpoAmef,DorTail_SpoAmef,Rump_SpoAmef,Throat_SpoAmef,WingTip_SpoAmef
802.23,22.1260666667,52.9107333333,34.5213,38.7768666667,19.4299333333,23.8296,24.1946666667,33.8969333334,23.4132666667
802.54,20.5543333333,51.6699333333,32.9238333333,37.6532,18.0850666667,22.3984666667,22.6113333333,33.1014,22.3856
802.84,19.5096666667,50.4485333333,31.7166333333,36.812,17.354,21.4326,21.478,32.1782,21.536
803.15,19.4848,50.4862666667,32.1319333333,37.3978,17.7005333333,21.4106666667,21.7263333333,32.3092666667,21.8034666667
803.46,19.7013333333,50.9899333333,32.5219333333,37.7412,18.1370666667,21.2982,21.7398,32.6127333333,21.7980666667
803.76,18.9566666667,51.5158666667,32.2999333333,37.8411333333,17.8214666667,20.6168666667,21.483,32.5197333333,21.5551333333
804.07,19.1642,52.3792666667,32.5041,38.1572666667,18.4798,21.2767333333,21.8492666667,32.7872,22.0006
804.38,19.2606,52.221,32.5743333333,38.4886666667,18.7766666667,21.3608666666,22.0215333333,32.882,21.8841333333
804.68,19.3560666666,52.9376,32.8202,39.0139333333,18.7391333333,21.0798666667,21.8912666667,33.3670666667,22.0924
804.99,19.1759333333,53.0091333333,33.0495,39.0409333333,18.9395333333,20.9388,21.871,33.178,22.1208
805.30,18.4236666667,52.6101333333,32.6441333333,38.0416666667,17.9666666667,19.8224666667,20.9622666667,32.0642,20.9484666666
805.60,17.4804,51.6786,31.9134666667,36.9833333333,17.1195333333,19.1148,19.7889333333,30.5413333333,19.9932
805.91,17.5366666667,51.4772666667,32.2519,36.8406666667,17.4342666667,19.2287333333,19.9796,30.0376,19.8362
806.21,16.9464,51.551,32.1244,36.6978,17.0086,18.9706666667,19.3022666667,29.4577333333,19.3231333333
806.52,15.8253333333,51.2319333333,31.3489333333,35.7471333333,16.2442,18.3385333333,18.0404,28.4698,18.3528666667
806.83,15.0335333333,49.9047333333,30.4549,35.0053333333,15.7108,17.4675333333,17.1004666667,27.1110666667,18.0106666667
807.13,15.7704,49.9089333333,30.8577666667,35.2520666667,16.3586,18.1302666667,17.3319333333,26.9958666667,18.2492666667
807.44,16.2845333333,49.702,31.4124333333,35.1421333333,16.5229333333,18.4578,17.3360666667,27.613,18.4856666667
807.74,16.8893333333,50.1734,31.9193666667,35.5319333334,17.0592,19.1162666667,17.4973333333,27.9462,18.8902
808.05,17.3784,49.697,31.7688,35.4193333333,17.5052,19.556,17.6955333333,27.6251333333,18.9428666667
808.35,18.1453333333,49.8419333334,32.1741666667,36.1362,17.9486,20.4144,18.8900666667,28.4158666666,19.719
808.66,19.7061333333,51.0948,33.4276666667,37.6706,19.7132666667,22.2944,20.7834666667,30.2484,21.567
808.97,19.9150666667,51.1088,33.4998,37.9454,19.9786666667,22.3732666667,21.2468666667,30.7402666667,21.5373333333
809.27,20.3204666667,52.0800666667,34.0291666667,38.4554666667,20.3641333333,22.6594666667,21.683,31.541,21.8432666667
809.58,19.911,52.0712666667,33.853,38.5448666667,20.1485333333,22.6652,21.7668666667,31.6554666667,22.1232
809.88,20.4872666667,52.6394,34.4039666667,39.0254,20.6498,23.3886,22.7611333333,32.6171333333,23.0195333333
810.19,20.9333333333,52.569,34.5278333333,38.4858666667,20.5438666667,23.9250666667,23.0282666667,33.2009333333,22.9621333333
810.49,20.1814,52.3961333333,34.3272666667,37.9139333333,19.9017333333,23.4543333333,22.6454666667,32.9250666667,22.4262
810.80,20.6793333333,51.9223333333,34.7031666667,38.4097333333,20.2538,23.7925333333,23.4192,32.7884666667,22.9414666667
811.10,19.9397333333,51.3446666667,33.932,37.8982,19.6534666667,23.3598666667,22.84,32.1279333333,22.825
811.41,19.5799333333,51.7067333333,33.7303666667,38.1596666667,19.771,23.2761333334,22.5352,32.2411333333,22.9400666667
811.71,18.7427333333,51.4475333333,33.0694,37.4002,19.1929333333,22.755,21.3737333333,31.5948666667,22.0643333333
812.02,17.3584,49.8820666667,31.9574666667,36.1164666667,17.5786666667,21.1399333333,20.055,30.1728666667,20.5268
812.32,17.021,49.3986,31.2743333333,36.2326,16.583,20.5816,19.5220666667,29.3348666666,19.8884666667
812.63,17.1824666667,49.2300666667,31.0595333333,36.1746,16.5475333333,20.6588,19.5316,28.9284666667,20.2618
812.93,17.5521333333,49.0988,30.9249,35.7260666666,16.6864,20.3306,19.9684666667,28.9964666667,20.1022666667
813.24,17.2223333333,48.6508,30.4524666667,35.4841333333,16.5238666667,19.9602666667,19.7062666667,28.6508,19.9920666667
813.54,17.2845333333,49.5934666667,30.805,36.252,16.7072666667,20.4063333333,20.187,29.0487333333,20.4959333334
813.85,17.5506666667,49.7079333333,30.7218333333,36.5694666666,16.6342666667,20.5352666667,20.3974,29.4890666667,20.9569333333
814.15,16.537,49.8201333333,29.7406333333,35.8511333333,15.9347333333,19.6571333333,19.2555333333,29.1092,20.3847333333
814.46,16.2593333333,49.4015333333,29.5096666667,35.4446,15.7107333333,19.2102666667,19.2188,28.9194666667,20.0996
814.76,15.8209333333,48.8558,29.3739666667,34.6931333333,15.1990666667,18.8724,18.9387333333,28.3914666667,19.2454666667
815.07,14.9282666667,48.2701333333,28.2869,33.8903333333,13.8228,17.4682666667,18.0506,27.4093333333,18.1688666667
815.37,14.9684,48.2936,28.1679,34.0711333333,13.8281333333,17.3082666667,17.9287333333,27.0608666667,18.7587333333
815.68,15.0775333333,48.1173333333,28.6081,33.2410666667,13.8448666667,17.1405333333,17.8448,26.8846666667,19.5806
815.98,15.0780666667,48.1331333333,28.7148666667,33.4512666667,13.7379333333,17.2692666667,17.7326666667,26.8858,19.528
816.29,15.3886666667,48.4246,29.1931333333,33.6900666667,13.6816,17.3078,17.639,26.9299333333,19.4989333333
816.59,15.1742,48.7828,29.3676333333,33.9958,13.0237333333,16.688,17.0065333333,26.873,18.4172
816.89,15.3166,48.2362666667,29.1012666667,33.9409333333,13.0464,15.7637333333,16.5654,26.2954,18.2194
817.20,16.2836,48.4796666667,29.7157666667,34.6271333333,13.8277333333,16.3822666667,16.9757333333,26.8563333333,18.9534
817.50,17.0712,49.3932,30.5137333333,35.5015333333,14.4336,17.0631333333,17.7832,27.6132,19.4661333333
817.81,17.5460666667,50.6634,31.1351,36.139,15.0278666667,17.5620666667,18.5052,28.5530666667,19.6322666667
818.11,18.0684,51.3317333333,31.6392666667,36.6433333333,15.0545333333,17.5856,18.9875333334,28.9640666666,20.1245333333
818.41,19.5521333333,52.8630666667,33.2288666667,38.2904666667,16.633,19.0892,20.6867333333,30.7132666666,21.7991333334
818.72,20.092,53.2980666667,33.5135,38.3174,17.052,20.2050666667,21.2018,31.573,22.0149333333
819.02,20.2592666667,54.2838666667,34.0644666667,39.1890666667,17.6004,21.0102666667,21.5952666667,32.8214,21.7946
819.33,19.9880666667,53.8333333333,33.9733333333,39.0237333333,17.6784,21.1248666667,21.7024666667,33.0892666667,21.7143333333
819.63,20.7557333333,54.7204,34.6454,40.3002,18.7733333333,22.1998,22.7121333333,33.8870666667,22.6190666667
819.93,20.5691333333,54.075,34.3293,39.6764666667,18.564,22.0396666667,22.458,33.1953333333,22.5268666667
820.24,20.7886,54.4093333333,34.4930666667,40.0546,19.0149333333,22.4534666667,22.7190666667,33.4969333333,22.7481333334
820.54,20.3994666667,53.9920666667,33.9721666667,39.2771333333,18.7222,22.0494,22.4946666667,33.1197333333,22.2538
820.85,20.2141333333,53.9342,33.9824,39.3522,18.686,21.9984666666,22.3927333333,32.8867333334,22.2544
821.15,20.0775333333,53.7366666667,33.8893333333,39.2502666667,18.5368666667,21.7619333333,22.024,32.5515333333,22.1355333333
821.45,19.9174666667,53.4058666667,33.7461666667,39.0454,18.6344,21.6253333333,21.9254,32.3928666667,22.2114
821.76,19.764,53.0974666667,33.6606,38.7381333333,18.5642,21.4212666667,21.5947333333,32.1022666667,21.9881333333
822.06,19.5836666667,52.8879333333,33.5960666667,38.5804666667,18.5380666667,21.1592,21.4194,31.8834,21.8475333334
822.36,19.8342666667,52.9551333334,33.7226666667,38.6902,18.745,21.2888,21.5817333333,31.8771333333,22.1369333333
822.67,20.1800666667,53.3678666667,33.9895333333,38.9460666667,19.0180666666,21.5112,21.8574,32.162,22.4742
822.97,20.1323333333,53.3101333333,33.9661333333,38.7108666666,18.9598666667,21.4697333333,21.8044,32.0722666667,22.4474
823.27,20.3377333333,53.5405333333,34.1916,39.0006666667,19.3082666667,21.7388666667,22.0798,32.3819333333,22.7906
823.58,20.2438666667,53.6289333333,34.3236,38.9362666667,19.2736666667,21.7852666667,22.0458,32.2428666667,22.849
823.88,20.4306,53.6983333333,34.5839333333,39.2257333333,19.6332,22.0196666667,22.1896,32.3128666666,23.1446
824.18,20.3154666667,53.5302666667,34.3924666667,38.9427333333,19.5430666667,21.8793333333,22.1413333333,32.2168666667,22.95
824.49,20.3194,53.5075333333,34.3428333333,38.7882,19.6120666667,21.8943333333,22.295,32.1444,22.9756
824.79,20.4959333333,53.7997333333,34.5084666667,38.9578666667,19.777,22.1660666667,22.4755333333,32.339,23.0921333333
825.09,20.7673333333,54.0292,34.6329,39.2007333333,20.0984,22.496,22.9608666667,32.6152666667,23.4820666667
825.39,20.9262666667,54.3495333333,34.6274666667,39.2988,20.1932,22.6465333333,23.1652,32.6584666667,23.4882
825.70,20.7416,54.2389333334,34.4374666667,39.0861333333,20.0916,22.4639333333,23.1,32.6499333333,23.3112
826.00,20.4642,53.9493333333,34.1612,38.7622666666,19.8453333333,22.1602,22.7932,32.2330666667,23.0511333333
826.30,20.5837333333,54.0368666667,34.3082,38.8995333333,20.0699333333,22.2942,22.9042,32.4546666667,23.2310666667
826.61,20.2867333333,53.8861333333,34.0147333333,38.6695333333,19.7929333333,22.1108666667,22.7228666667,32.2188,22.7345333333
826.91,20.3888666666,53.8497333333,34.1364,38.6732666667,19.7446666667,22.1341333333,22.9030666667,32.4903333333,22.7040666667
827.21,20.7164,54.4231333333,34.5979,39.0074,19.8543333333,22.4560666667,23.2967333333,32.8262666667,23.0176
827.51,21.5877333333,54.9548666667,35.3565,39.6444666667,20.4412666667,23.2735333333,24.0,33.416,23.9174
827.82,21.8582666667,55.1885333333,35.6450666667,40.2069333333,20.5408666667,23.5035333333,24.2195333333,33.6643333333,24.1241333333
828.12,21.7938666667,55.4418,35.6726666667,40.3079333333,20.2810666667,23.4236666667,24.0429333333,33.6780666667,24.0026666667
828.42,21.337,55.4373333333,35.3513666667,40.1327333333,19.7777333333,23.0896666667,23.7060666667,33.3656,23.724
828.72,21.028,55.1458,35.1437666667,40.0228666667,19.5468666667,22.9774666667,23.6474,33.2648666667,23.7312
829.02,20.6823333333,55.0395333333,34.9584666667,39.9833333333,19.1553333333,22.8756,23.4249333333,32.8048,23.4872666667
829.33,20.9401333333,54.8519333333,34.9242,39.973,19.4079333333,23.2904,23.7198,32.8994,23.53
829.63,20.9224,54.5250666667,34.7095,39.8702666667,18.8781333333,23.0516666667,23.5552,32.4508,23.3208666667
829.93,21.6857333333,54.8184,35.4660666667,39.908,19.3117333333,23.4200666667,24.0922,32.6396,24.195
830.23,21.5518,54.7598,35.2313333333,39.8866,19.0868666667,23.0438,23.6764,32.5575333333,23.975
830.54,21.3086666667,54.7975333333,35.1798666667,39.9222666666,18.9179333333,22.5524666667,23.3172,32.5041333333,23.1875333333
830.84,20.3961333333,53.6270666667,34.4091666667,39.5149333333,18.4289333333,21.4071333333,22.0219333333,31.7828,22.1584666667
831.14,20.2265333333,53.2579333333,33.8618666667,38.9357333333,18.4621333334,21.078,21.5790666667,31.6168666666,21.9016666666
831.44,21.2487333333,53.3667333333,34.7096,39.9596,19.4695333333,21.5039333333,22.6989333333,32.2994,22.7526
831.74,21.9058,53.4662666667,35.2485,40.2722666667,20.2784666667,22.2918666667,23.2858,32.7128666666,23.3174666667
832.04,22.9342,53.9154666667,35.9707,40.6962,20.8282,23.0604,23.7322666667,33.3334,23.7982
832.35,24.0532,54.8178666667,36.8951,41.2586,21.6256666667,23.9177333333,24.6966,34.197,24.5499333333
832.65,24.0170666667,55.0373333333,37.3023333333,41.4582666667,21.6827333333,23.8569333334,24.7382666667,34.0971333333,24.2841333333
832.95,24.1716666667,55.5303333333,37.7550333333,41.808,22.2930666667,24.0556666667,24.9797333333,34.5708,24.4293333333
833.25,24.0039333333,55.7628666667,37.6117333333,42.2352,21.9776,24.0137333333,24.7521333333,34.4023333334,24.1544666667
833.55,24.0288,55.9431333333,37.5390333333,41.9958,22.0423333334,24.1172,24.9638,34.4034,24.3358666667
833.85,23.5168,54.9173333333,36.8120333333,41.293,21.2304,23.6823333333,24.6040666667,33.4943333333,24.3088
834.16,23.4668,55.3714666667,36.9070666667,41.3974,21.2147333333,23.7650666667,24.9400666667,33.5113333333,24.3302
834.46,23.9396,55.9792666667,37.6132666667,41.8346,21.4876,24.2055333333,25.4316666667,34.1086,24.7329333333
834.76,23.6364666667,55.876,37.5278666667,41.3168666667,21.5584666667,24.3428,25.4862666667,33.9028,24.8667333333
835.06,23.7297333333,55.9647333333,37.5524,41.5186666667,21.6522666667,24.1692,25.3772,33.9542,24.5940666667
835.36,24.3148666667,56.7852,38.3447666667,42.3113333333,22.493,24.7993333333,26.2023333333,34.5950666667,25.3191333333
835.66,24.2018,56.6612666667,38.3495,42.2598666667,22.7401333333,24.7841333333,26.0896,34.7949333333,25.1942666667
835.96,23.8596,57.2106666667,38.5607666667,42.6881333333,22.4562,24.8170666667,26.173,34.9213333333,24.9954666667
836.26,23.255,56.9150666667,38.3268666667,42.5098,22.1110666667,24.9084,26.0719333333,34.4117333333,24.6469333333
836.57,22.7018666666,56.4293333333,37.6925,42.0591333333,21.5334,24.1475333333,25.7102,33.9759333333,23.9868666667
836.87,23.0691333333,55.9841333333,37.996,42.7062666667,22.0434666667,24.5839333333,26.0512,34.1224,24.6153333333
837.17,22.8635333333,56.2228,38.0070333333,42.9851333333,22.289,24.5866,25.431,34.4472666667,24.0121333333
837.47,23.1569333333,55.9146,37.9479666667,42.9804,22.8690666667,24.8282,25.2646666667,34.5031333333,24.2618
837.77,23.4409333333,56.2365333333,38.1231666667,43.7339333333,24.4086,25.6988666666,26.0802,34.8874666667,25.3471333333
838.07,23.302,57.1160666667,37.858,44.2110666667,24.6080666667,25.956,26.7292666667,35.4126666667,25.0574666667
838.37,24.1464666667,58.0828666667,39.2516333333,44.9972,25.0726,27.3128,28.0021333333,36.2736,26.1065333333
838.67,22.5462,57.1858666667,38.1798666667,44.2434666667,24.3104666667,25.8291333333,26.4545333334,35.3545333333,25.0921333333
838.97,20.7207333333,55.8784,36.4750333333,42.8604666667,22.3761333333,24.2680666667,24.7184666666,33.2546,23.9188666667
839.27,20.7947333333,54.7240666667,35.5353666667,41.6777333334,21.7438666667,23.5980666667,24.0396,32.5386,23.8079333333
839.57,20.9232,53.709,34.1169666667,40.2468666667,20.73,22.4476666667,23.1778,31.4761333333,23.0596666667
839.87,21.2899333333,53.7048,34.8090666667,39.6906,21.5995333333,23.1372666667,23.8285333333,32.0226666667,23.8183333333
840.17,21.0603333333,54.1312,34.6615666667,39.2021333333,21.5222666667,22.677,23.3490666667,31.8319333333,23.2966
840.47,22.5208666667,54.9896,35.7501333333,40.2706666667,22.9271333333,23.4375333333,25.0728666667,32.9583333333,24.4584
840.77,23.1646666667,55.116,35.1951,40.1794666667,22.806,23.2804666667,25.2004666667,33.0274666667,24.23
841.07,23.1544,54.8725333333,35.2302666667,39.5665333333,21.4960666667,22.7967333333,24.5743333333,32.3904,23.3820666667
841.37,24.2533333333,54.1156,36.0606,39.3278,21.9504,23.1074666667,24.7272666667,32.584,24.0551333333
841.67,23.6873333333,53.3675333333,35.2568666667,38.3676,21.1301333334,21.7807333333,23.8127333333,31.233,23.4132
841.97,25.3049333333,53.7596,36.122,39.2539333333,21.5274666667,22.688,24.926,31.4742,24.2156
842.27,27.4335333333,55.1267333333,38.5096666667,41.6204,23.6364,24.8113333333,27.681,33.2714666667,25.6029333333
842.57,28.1062666667,55.4085333333,39.2540666667,42.5163333333,24.6434,25.0585333333,28.4175333333,34.0596666667,26.7573333333
842.87,29.5179333333,56.8180666666,41.3636666667,44.3524666666,26.5012666667,26.5426666667,30.6473333333,35.7438666667,29.146
843.17,28.7778666667,55.8786666667,39.9276333333,44.2372,25.7121333333,26.0302666667,29.4432666667,35.1265333333,29.154
843.47,29.1165333333,55.5010666667,39.1685333333,44.1573333334,25.9986666667,26.1766666667,29.7253333333,34.4618666667,28.9978666667
843.77,27.395,55.2494666667,37.8939,43.0878,24.703,25.4156,28.1234,32.6842666666,28.3926
844.07,25.0249333333,54.5770666667,37.5291,41.6914666667,23.6982,24.7264,27.1643333333,31.0615333333,27.3798
844.37,23.6923333334,53.3162,36.658,40.5298666667,23.2991333333,24.2221333333,27.0426666667,30.2734,26.9231333333
844.67,22.7208,53.3694666667,35.8738666667,40.883,22.3784,23.7298,25.7838666667,29.8738,25.6936
844.97,23.9098666667,53.1892,35.9909333333,41.0810666667,23.4775333333,24.8286666667,26.8469333333,31.6036666667,26.5767333333
845.27,23.7680666667,53.8042666667,35.5796666667,40.6703333333,24.2754,24.6557333333,26.9020666667,31.9565333333,26.8842
845.57,23.1233333333,52.9863333333,34.6666333333,38.8858,24.3471333333,24.0366,25.662,31.6712666667,26.9406666667
845.87,21.4535333334,52.4224666667,33.6337,37.1124,22.8874666667,23.1008,23.1782,29.7674666667,25.5618666667
846.17,20.0203333333,52.9651333333,33.1289333333,36.9325333333,21.82,22.1472,20.8384,29.4069333334,24.0082
846.47,21.4362666666,55.0910666667,35.5733666667,37.3848,22.9152,23.044,22.1650666667,29.9677333333,23.8798666667
846.77,23.2146666666,57.5836,37.9396333333,39.5469333334,25.2643333333,25.6741333333,24.315,32.535,26.5156666667
847.07,24.5714666667,59.1323333334,39.3969,40.4022666667,27.4073333333,27.6824666667,26.6455333333,34.7936666667,27.8094666666
847.37,22.5111333333,57.9334,38.6000333333,38.1332,24.7778,24.7777333333,24.4444,33.1778,25.5333333333
847.67,19.3042,55.6228666666,34.3658,34.4782,21.3468666667,20.7182,19.9551333333,29.3603333333,21.9755333333
847.97,17.1966666667,55.9482666666,32.7796333333,33.4745333333,19.9764,18.7986,18.2803333333,26.6194666667,19.9294
848.26,13.5316666667,55.2416,31.2392333333,31.2267333333,18.4633333333,16.4311333333,14.9442666667,22.6516666667,17.0013333333
848.56,10.8175333333,54.1383333333,30.8677333333,29.0316,16.5535333333,15.9243333333,13.6351333333,21.6352666667,15.0188
848.86,9.47500000001,54.042,30.0656666667,30.0787333333,14.8558,13.9894666667,12.5198,20.2362666667,12.7034666667
849.16,13.5036666667,54.0146,31.7883,33.8686,18.1995333333,17.5668,16.7883333333,23.2116,16.6911333333
849.46,16.4027333333,55.2517333333,32.6978666667,35.8034,20.6954666667,19.4723333333,19.4964,25.4675333333,18.9689333333
849.76,18.4128,57.3626,33.5409333333,38.6081333333,23.2723333333,20.8792,21.1966,27.912,19.6092666667
850.06,16.8773333333,55.1673333333,32.6146666667,37.5466,20.4709333333,19.0086666667,19.6529333333,26.2948,17.3729333333
850.36,17.6318,54.6974,32.9601666667,37.5032666667,19.2792666667,18.5585333333,18.5072,25.5598666667,16.4993333334
850.65,22.5419333334,56.2110666667,36.1989333333,42.3980666667,24.0287333333,24.7241333333,22.3981333333,28.729,22.3261333333
850.95,23.2723333333,57.0208,36.6908666667,43.3943333333,23.9073333333,24.9817333333,23.1013333333,28.6691333333,22.8816
851.25,24.9462,55.9617333333,37.4552333333,43.9664666667,23.3452666667,26.0931333333,23.1780666667,29.6296666667,24.6356
851.55,29.0323333333,58.0166666667,39.8804666667,48.3152666667,26.0216,29.5102,27.5984,33.3334,28.5781333333
851.85,30.8912666667,58.7546,41.5994666667,50.0366666667,26.7643333333,30.6716,29.4504666667,34.2124,30.6716666667
