wavelength,Back_CoeFlaf,Belly_CoeFlaf,Breast_CoeFlaf,Crissum_CoeFlaf,Crown_CoeFlaf,DorTail_CoeFlaf,Patch10_CoeFlaf,Patch11_CoeFlaf,Rump_CoeFlaf,Throat_CoeFlaf,WingTip_CoeFlaf
775.98,16.3616833333,45.8748,45.5802,33.5266333333,15.2992666667,16.2178333333,29.6916666667,30.2164,26.5055111111,27.8222666667,20.7414
776.30,16.6964833334,45.9936666667,45.8104666667,33.4319666667,15.641,16.6439333333,30.0687333333,30.6273333333,26.6277444445,27.9990666667,21.0439333333
776.61,17.1378333333,46.0746,45.7627333333,33.4079666667,16.0452666667,17.1595,30.4452,30.7660666667,26.9800666667,28.461,21.6587333333
776.92,17.4975833333,46.7844,46.0416,33.8744666667,16.5534,17.6267333333,30.8152,31.1411333333,27.7143666667,29.1168666667,22.1829333333
777.23,17.6321,46.7877333333,45.7302666667,33.7658333333,16.2634,17.715,30.9544,30.9183333333,28.0016888889,29.086,22.146
777.54,17.2304666667,46.8622666667,45.9072666667,33.4628666667,15.9436,17.6717333333,30.8958,30.7594,27.8876444444,28.9631333333,21.7552666667
777.85,16.8766333333,46.0872666667,45.2886,32.8497333333,15.2636,17.2486666667,30.6364666667,30.3856666667,27.9031111111,28.4096,21.1771333333
778.16,17.6600166667,46.5935333333,45.7018,33.1458,15.8482,18.0224333333,30.8687333333,30.9784666667,28.4278666667,28.7564,21.6780666667
778.47,17.8588,46.3288,45.8771333333,33.4224666667,16.0346666667,18.615,30.9331333333,31.1613333333,28.5071222222,28.8524666667,21.8344666667
778.78,17.9094166667,46.7124,45.6265333333,33.3471333333,16.1192,18.6530666667,31.0926666667,31.0103333333,28.5956555556,28.9164666667,21.8603333333
779.09,18.3726166667,46.7863333334,45.5754666667,33.7869,16.6804666667,19.1943,31.5376666667,31.3122,28.9671222222,29.1942,22.1776666667
779.40,18.05575,46.2020666667,45.022,32.9965333333,16.0884,18.7387333333,31.0012666667,30.7967333333,28.6101111111,28.8316,21.6957333333
779.71,18.1569333334,46.4550666667,45.0820666667,33.0160333333,16.0602,18.6414,31.0249333333,30.7006,28.9570888889,29.0316,21.7537333333
780.02,18.3620333333,46.2627333333,44.9798666667,33.2217333333,16.1082666667,18.6030333333,31.233,30.891,29.0963333333,28.9618,21.6109333333
780.33,17.9435166667,45.5626666667,44.6604,32.5294666667,15.4403333333,18.0251666667,30.7655333333,30.2808666667,28.2994444445,28.1355333333,20.859
780.64,18.2123333333,45.3728666667,44.7479333333,32.4539666667,15.9012,17.7836333333,30.7993333333,30.5135333333,28.2307111111,28.2653333333,21.0126666667
780.95,17.83345,44.3988666667,44.0574666667,32.1041666667,15.3912666667,17.0033333333,30.1828666667,29.9292666667,27.6776888889,27.6468666667,20.6340666667
781.26,17.90765,44.6126666667,44.3504,31.918,15.5952666667,17.018,30.1558666667,29.9381333333,27.5913555555,27.6516,20.5890666667
781.57,17.68605,44.4542666667,43.9384,31.6889333333,15.4613333333,16.9518666667,30.1091333333,29.5834666667,27.4115666667,27.5398666667,20.3373333333
781.88,18.60475,45.1462,44.4412666667,32.6705333333,16.1291333333,17.4893,31.2128666667,30.0576,28.1962666667,28.3121333333,21.3652666667
782.19,19.0530833333,45.0748666667,44.7853333333,32.8018666667,16.5619333333,17.9191666667,31.5819333333,30.4092,28.2976,28.5579333333,21.8612666667
782.50,19.4718666667,45.0922666667,44.9823333333,33.0593666667,16.8460666667,17.9845,31.8935333333,30.6675333334,28.4870222222,28.7794666667,22.2818666667
782.81,19.4026833333,45.2862,45.3513333333,33.0972666667,16.9076,18.0423333333,31.7169333334,30.7982666667,28.4847666667,28.9056,22.7058666667
783.12,18.9357833333,44.774,44.9598,32.392,16.5562666667,17.608,31.3404,30.5271333333,27.8464,28.4588,22.5853333333
783.43,19.2162833333,45.1266666667,44.9612666667,32.4705666667,16.7344,18.134,31.4122,30.6746666666,28.2994555555,28.6531333333,23.1051333333
783.74,19.1336166667,45.1088666667,45.1446,32.3844333333,16.8037333333,18.2722666667,31.3546,30.6343333333,28.5523,28.8788,23.2622666667
784.05,19.4814333333,45.0816,45.1222666667,32.4924666667,16.7228,18.9322333333,31.4118,30.5708,28.6229666667,29.2864,23.4811333333
784.36,19.79065,46.1582,45.6086666667,32.6732666667,17.2983333333,19.6789,32.0288,31.1452666666,29.2646444444,29.9898,24.1088666667
784.67,19.7601833333,46.2384,45.5522,32.5722666667,17.1620666667,19.6748,31.9144,31.1301333333,29.0910222222,30.1084666667,24.3240666667
784.98,19.6137833333,46.2635333333,45.6822,32.2938333333,16.8997333333,19.2851,31.8776,31.3748,28.7675888889,29.9712,24.1844
785.29,18.1036,44.6597333333,44.4182,30.9117,15.6396666666,17.8828333333,30.0762,30.1024666667,27.0169111111,28.7259333333,22.385
785.60,16.72615,43.7295333333,43.624,30.1558,14.506,16.5927333333,28.7902,29.0702666667,25.8760111111,27.6176,21.4737333333
785.91,15.4740666667,42.8897333333,42.8632,29.2789,13.4442,15.7369,27.6494,28.2725333333,24.9929333333,26.4924,20.1320666667
786.22,14.8101833333,42.34,42.1765333333,28.7534666667,12.9328666667,15.1488333333,27.2042666667,27.7364666667,24.6798666667,25.3492,18.9459333333
786.53,14.3415333333,41.6444666667,41.6287333334,28.7352666667,12.2910666667,14.9095666667,26.7819333333,27.1328,24.3710333333,24.6713333333,17.9994
786.84,13.9761333333,41.325,41.8402,28.7959,12.0714666667,14.3770333333,26.4984,26.9979333333,23.8827333333,24.5530666667,17.3027333333
787.14,12.92055,40.5380666667,40.9404,27.824,11.0345333334,13.2578333333,25.4650666667,25.9717333333,22.9886888889,23.2341333334,15.8882666667
787.45,11.5625166667,39.6773333334,40.3956,27.1533666667,10.0234666667,12.0947333333,24.4183333333,25.3137333333,22.1911,21.8890666667,14.8998
787.76,11.4624333333,39.0641333333,40.3534666667,26.9995,9.50059999998,11.6742333333,23.9677333333,24.8986,21.7586666667,21.2898,14.4410666667
788.07,10.40305,38.4194666667,39.9531333333,26.5414,8.68013333333,10.6260333333,23.5472,23.9905333333,21.1596888889,20.4277333333,13.5472666666
788.38,10.2215833333,37.8672,39.696,26.7130666667,8.41840000001,10.4147666667,23.2714666667,23.7247333333,21.0717,20.2420666667,13.4827333334
788.69,10.2552,38.4304666667,39.9637333333,26.7626,8.42779999999,10.5492,23.6156666667,23.9835333333,21.3467888889,20.3574666667,13.6442666667
789.00,11.31415,39.6540666667,41.1582666667,27.8092,9.55973333334,11.7323333333,24.8008,25.0838,22.6180222222,21.4831333333,14.5231333333
789.31,11.7066166667,39.9466,41.6026,28.2773,9.74353333334,12.0805,25.2190666666,25.4060666667,22.7831,22.0566666667,15.1708666667
789.62,12.0144166667,40.1508,41.9778666667,28.5908,10.1319333333,12.4791,25.7936666667,25.551,22.7216111111,22.6999333334,15.9741333333
789.92,11.9562166667,40.7004,42.2388666667,28.3843666667,10.4273333333,12.4179333333,26.1373333333,25.9828666667,22.6882666667,23.066,16.4268
790.23,12.04015,40.8088666667,42.4880666667,28.2503333333,10.5083333333,12.5612,26.0600666667,26.1667333333,22.8185333333,23.0666666667,16.9502
790.54,13.4282,41.5250666667,43.7131333333,29.5266666667,11.8991333333,14.0419666667,27.5794,27.4150666667,23.9549222222,24.8752666667,18.7358
790.85,14.8184,42.59,44.6084666667,30.5202,13.1903333333,15.3401666667,28.9994666667,28.4218666667,25.4031,26.3578666667,20.3144666667
791.16,14.8297,42.8108,44.404,30.9321,13.5584,15.6738333333,28.9062,28.7619333333,25.5391222222,26.7186,20.9754
791.47,16.1307,43.4138666667,44.5402666666,31.7614666667,14.8218666667,17.1063666667,29.4196,29.8621333333,26.1330666667,27.5058,21.9769333333
791.78,16.9717333333,44.0512666667,45.1254666667,32.4459333333,15.61,17.9451,30.1226,30.4438,26.8299888889,28.1554,22.8138
792.08,16.9757833334,44.3373333333,45.3297333333,32.549,15.8170666667,17.7332666667,30.0892666667,30.6596666667,26.8776444445,27.9559333333,23.0482
792.39,15.97575,43.5910666667,44.2206,31.3787666667,14.6223333333,16.8136,29.2565333333,29.8202,26.049,26.8405333333,22.0086
792.70,15.5871833333,43.4928,43.9686,31.081,14.3147333333,16.6335666667,29.1057333333,29.4550666667,25.7776111111,26.4319333333,21.4333333333
793.01,15.8731833333,43.9816,44.8010666667,31.5964,14.4464666667,16.8594,29.3822,30.104,26.4801222222,26.7828,22.0244666667
793.32,14.9829833333,43.1946,44.0147333333,31.2150333333,13.4197333333,15.8803333333,28.1220666667,29.2382666667,25.7663,26.167,21.2026666667
793.62,14.5967,42.4962666667,43.2633333333,31.3057333333,13.0106666667,15.5737666667,27.6164,28.7124,25.3119777778,25.7411333333,20.5846
793.93,14.3428166667,42.6166666667,42.6106,31.4883,12.6137333333,15.2239,27.0142,28.6551333333,24.8917222222,25.3431333333,20.183
794.24,13.8634166667,42.408,42.2732,31.3141333333,12.2244666667,14.9692333333,26.489,28.3762666667,24.2525222222,24.8713333333,19.3444
794.55,14.4626333333,42.9934,42.9267333333,31.7393666667,13.0598666667,15.5434,27.4254666667,29.1196666667,24.9776222222,25.5797333333,19.4231333333
794.86,14.4645833333,43.1604666667,43.4758,31.6531,12.7207333333,15.4140333333,27.6858,29.1356,25.2603222222,25.8780666667,19.351
795.16,14.22125,42.7852666667,43.3422666667,31.3178666667,12.5488,15.3847666667,27.3256,28.9907333333,24.8726111111,25.9661333333,18.8918666667
795.47,13.7508,42.555,42.8817333333,30.3178666667,12.0558666667,15.2524,26.9222666667,28.4968,24.5662555556,25.6208666667,18.2294
795.78,14.38645,42.2686666667,43.017,30.8413,12.7416,16.0457666667,27.3397333333,28.9933333333,25.0199,26.0748,19.0601333333
796.09,14.7584,42.2068,43.0075333333,31.1093333333,13.3962,16.2634,27.3413333333,29.3424666667,25.3744444444,26.3236,19.3596666667
796.40,14.61675,41.4820666667,41.9835333333,30.4255,13.2713333333,16.0101333333,26.7060666666,28.9095333334,24.8661,26.1876,18.8842
796.70,15.7245333333,42.6229333333,42.9654666667,31.2720666667,14.3273333333,17.2759333333,27.7618666667,30.1432,25.8803888889,27.1046666667,19.9436666667
797.01,15.5815333333,43.1952,43.6328666667,30.9097,14.0876,17.2769,27.985,30.2245333333,25.8665,27.4439333334,19.8618
797.32,14.79555,42.5416,43.8094666667,30.3330666667,13.5086666667,16.6609,27.619,29.9211333333,25.4610555555,27.0464666667,19.6319333333
797.63,15.1640833333,42.7593333333,43.966,30.3456666667,13.7961333333,17.0153333333,28.0435333333,30.2459333333,25.6989777778,27.1764,19.9826
797.93,14.5155166666,41.8845333333,43.4844,29.7067666667,12.7939333333,16.3940333333,27.3659333334,29.5169333333,24.9549888889,26.6312,19.3836666666
798.24,14.25785,41.38,43.1481333333,30.0866333333,12.8136,16.5173,27.043,29.4504,24.7401,26.0812,19.5878
798.55,13.8592666667,41.4718666667,43.0480666667,29.7332333333,12.4196666666,16.3382666667,27.139,29.2242666667,24.6703333333,25.5136666666,19.3496666667
798.85,15.0874666667,41.6742,43.6246,30.8617666667,13.5972666667,17.4820666667,28.0406,30.1565333333,25.4635777778,26.6667333333,20.5947333333
799.16,14.8009666667,41.8238666667,43.0626666667,30.3049333333,13.2837333333,17.2144,27.3326666667,29.8102,24.7545222222,26.5358,20.2426666667
799.47,15.0016833333,42.7246666667,43.8777333333,30.4284,12.8568,17.3011,28.1611333333,30.2674,25.0456888889,26.9372666667,20.6956
799.78,14.2176666666,42.5031333333,43.9064,30.3786333333,11.9170666667,16.6798666667,27.4637333333,29.7102,24.2711222222,26.0276666667,20.1514666666
800.08,13.9325166667,41.9398666667,43.3896,29.9504666667,11.5788666667,16.4149666667,26.7858666667,28.9507333333,23.9513444445,25.4221333333,19.6690666667
800.39,14.0260333333,41.7915333333,42.8571333333,30.04,11.5553333333,16.2238,26.6532666667,29.1110666667,23.9838666667,25.0482666667,20.0732
800.70,14.64945,41.8544,42.3530666667,29.8506,11.778,16.6700666667,26.7862666667,28.8734666667,24.1565555556,25.0249333333,20.0265333333
801.00,13.9484333333,41.4679333333,42.0182666667,29.2355,10.88,15.8818666667,25.7016,28.2772666666,23.1056666667,24.159,19.2049333333
801.31,13.6402166667,41.117,41.4891333333,28.8624333333,10.5411333333,15.343,25.4325333333,27.9282666667,22.6899111111,23.4126666666,18.4901333333
801.62,13.2321333333,41.1029333333,41.3682666667,28.0942666667,10.0525333333,14.5479333333,25.1449333333,27.3996666667,22.5329,23.2392,17.4520666667
801.92,13.6946166667,41.1548666667,41.5352,28.5026666667,10.4772,14.713,25.0207333333,27.6002666667,22.7984444445,23.7621333333,18.1534
802.23,13.3978833333,41.3055333333,41.5637333333,28.8202,10.0662666667,14.7643666667,24.7957333333,27.4765333333,22.8401777778,23.4694,17.7033333333
802.54,13.5355166667,41.3152,41.955,29.1736333333,10.0984,14.6941333333,25.1124,27.7566,23.3063333333,23.4177333333,17.3205333333
802.84,13.1580833334,40.9535333333,41.6123333333,28.9835666667,9.68819999999,14.8756,24.157,27.1996,22.8086444444,22.7551333333,17.0837333333
803.15,13.4288833334,41.1262,41.7240666667,28.5992666667,10.0591333333,15.2832333333,24.456,27.5567333333,23.0217333333,22.9684,17.0456
803.46,14.66285,42.3869333333,43.6088,30.0387666667,11.1087333333,16.5960666667,26.0946666667,29.0324666667,24.2243111111,24.2443333333,18.4250666666
803.76,15.38025,43.1988,44.4515333333,30.9340666667,11.9178666667,17.4487333333,26.7444666667,29.7452666667,25.0177555555,25.1946666667,18.8535333333
804.07,15.0896166667,43.3402666667,44.1279333333,30.7702,11.9409333333,17.2293333333,26.5962666667,30.1758,24.7351333333,25.1758666667,18.7903333333
804.38,15.16105,43.7746,44.3626666667,31.5266666667,12.437,17.4650333333,27.2898,30.7143333333,25.5835555555,25.8474,19.2647333333
804.68,15.5021333333,44.6025333333,45.0208,31.8864333333,12.8103333333,18.3333666667,27.7126666666,31.3668,26.3668555556,26.6596666667,20.4881333333
804.99,15.6385833333,45.1994,45.3262,31.9048,13.1640666667,18.6561,27.8306666667,31.9718,26.4351,27.1323333333,21.2135333333
805.30,15.58825,45.6258,45.3832666667,31.7576666667,13.1980666667,18.9269333333,27.9144,32.4206666667,26.8317888889,27.5222666666,21.0268666667
805.60,14.6594166667,44.9104,44.8028,31.0216,12.3153333333,17.9354,26.9964,31.9928,26.0573,26.9175333333,20.2723333333
805.91,14.8636666667,45.0879333333,45.3748666667,31.514,12.5798,18.4320333333,27.5135333334,32.2424666667,26.3653777778,27.5135333333,21.0117333333
806.21,15.0454333333,45.1722,45.4842666667,31.6394333333,13.1157333333,18.473,28.0232666667,32.8111333333,26.8795333333,28.016,21.0880666667
806.52,16.2730333333,46.4311333333,46.5564666667,33.1531333333,14.4592666667,19.8565,29.5511333333,34.2312666667,28.1296222222,29.6762,22.5680666667
806.83,15.0992333333,45.4992666667,45.0588,31.9346666667,14.1482,18.8435666667,28.4802666667,33.326,27.1340222222,29.0308,21.4978
807.13,14.0122,44.4442666667,44.0102666667,30.3200333333,13.4362666667,17.8843666667,27.6158,32.3251333333,26.1208333333,28.3959333333,20.7430666667
807.44,14.1516833333,44.6983333333,44.4646,30.4073666667,13.4388666667,17.9185666667,27.7978666667,32.1041333333,26.3486444444,28.7255333333,20.9878
807.74,13.9809,43.9923333333,44.3962666667,29.6648333333,13.2342666667,17.7371333333,27.6114666667,32.0152666667,25.9212666667,28.4114,21.0514666667
808.05,13.9966166667,43.6292,44.2598666667,29.5155333333,13.2256,17.5664333333,27.3586666667,32.1031333333,26.1835333333,28.3506,20.6612
808.35,14.2657666667,43.4807333333,44.3978,29.7398333333,13.0692,17.6845333333,27.5835333333,32.1057333333,26.2665,28.7723333333,20.5827333333
808.66,14.6947166666,43.8811333333,44.7496666667,30.3796333333,13.5524666667,17.7112,28.0517333333,32.2066666667,26.3562444444,28.7481333334,20.8449333333
808.97,15.1085,44.8434,45.5581333333,30.7429666667,13.8795333333,17.9197333333,28.5783333333,32.1044666667,26.2866,29.0682,21.2771333333
809.27,15.4857,45.6087333333,46.0924666667,31.3076,14.1942,18.4828,28.7492,32.1522,26.4696,29.2412,21.5578
809.58,17.22695,46.3362666667,47.3679333333,32.9220333333,16.1144666667,20.0967333333,30.2699333333,33.285,27.6809333333,30.7377333333,23.0471333333
809.88,17.6631166667,45.9154,46.888,33.3175666667,16.3543333333,19.8733666667,30.3519333333,33.0566,28.0282444444,30.3281333333,22.8232666667
810.19,17.5529,45.2740666667,46.6588,33.3612666667,15.3741333334,19.6318666667,30.0919333333,32.4930666666,27.8351555556,29.6997333334,22.0328666667
810.49,17.8975833333,45.4779333333,46.8032,34.3054333333,15.4617333333,19.8593666667,30.3453333333,32.8674666667,27.9598222222,29.2611333333,21.9919333333
810.80,18.3412833333,46.4244666667,47.595,35.2702666667,16.3116,20.7506,31.0171333333,33.8579333333,28.8782,29.7256,22.5504666667
811.10,18.9409833334,47.3973333333,48.1609333333,35.8825,16.9539333333,21.0510666667,31.445,34.5402,29.6181444445,30.6076,23.2428666667
811.41,19.2920333333,47.828,48.563,36.3449666667,17.3184,20.8186,32.1721333333,34.5780666667,29.2565333333,30.9191333333,23.442
811.71,19.5865666667,47.9218666667,48.4954666667,36.4589666667,17.5892666667,21.2134666667,32.3358666667,34.7797333333,29.4028333333,31.0805333333,24.1146666667
812.02,19.5874166667,47.1675333333,47.9064,35.9113666667,17.9393333333,21.3587666667,32.3481333333,34.6634666667,29.1708222222,30.6076666667,24.3183333333
812.32,19.7035,46.7730666667,47.2066,35.6238333333,18.0695333333,21.4519333333,32.499,34.4376,29.6414,30.6502666667,24.3352666667
812.63,19.1398166667,46.5589333333,46.509,34.8964333333,17.6368666667,20.6383666667,32.2388,33.9471333333,29.5924111111,30.3565333333,24.1791333333
812.93,18.1133666667,46.1717333333,45.4118666667,33.5636666667,16.2271333333,19.4877333333,30.892,33.0602,28.4491666667,29.5944,23.3888666667
813.24,16.5109666667,45.2069333333,44.5572,31.6911,14.3834666667,18.1307666667,29.7997333333,31.6955333333,27.0804555556,28.2421333333,22.0027333333
813.54,17.6214666667,46.1222,44.9263333333,32.1018,15.4485333333,18.8440666667,30.8166666667,32.7979333333,27.6558111111,29.0763333333,23.1503333333
813.85,18.1978,46.6043333333,44.6489333333,31.5112,15.4045333333,19.7199666667,31.2978666667,32.8621333333,28.2430666667,29.5732,23.8489333333
814.15,17.93765,45.6498,44.3943333333,31.1185333333,15.1018,19.4782666667,31.0079333333,32.4049333333,27.5641555556,29.2042,23.5012666667
814.46,18.1854333333,45.4395333333,43.9599333333,31.1532,15.2829333333,19.8041333333,30.9225333333,31.9321333333,27.2469333333,28.9381333333,23.1942666667
814.76,18.3289666667,45.9526666667,43.7506666667,31.4321666667,15.9310666667,20.3914666667,31.0709333333,32.1806,27.4006777778,29.187,23.6730666667
815.07,18.19195,45.9134666667,43.68,31.6603666667,16.0206,19.8460666667,31.3051333333,32.0154,27.3328111111,29.1569333333,23.4574
815.37,18.1210666667,45.9905333333,43.9098,31.6298,15.466,19.5794333333,31.2962,31.7296666667,27.4873777778,29.1546666667,23.4591333333
815.68,18.0470166667,45.9430666667,44.3323333333,31.5892333333,15.4350666667,19.7329333333,31.5246,32.3513333333,27.5912777778,29.311,23.7898
815.98,18.38395,45.6202666667,44.6075333333,31.7848666667,15.7130666667,19.9031,31.7215333333,32.6920666667,27.6569777778,29.519,23.4091333333
816.29,18.20365,45.0699333333,44.4363333333,31.6541333333,15.8519333333,19.7571666667,31.4978666667,32.2470666667,27.6213666667,28.8313333333,23.0204666667
816.59,19.0125666667,45.8442,45.393,32.4507333333,17.0174666667,20.4515666667,31.4066666667,32.9464,28.2668111111,29.867,24.0146
816.89,18.3449666667,45.1011333333,45.0778666667,32.0368333333,16.9159333333,20.4284333333,30.623,32.2509333333,27.9907666667,29.5793333333,23.8862
817.20,18.5814333333,44.8491333333,45.7808,32.9209666667,17.6937333333,20.4429,30.7675333333,32.6076666667,28.2778444444,30.2558,24.307
