wavelength,Back_OryNutm,Belly_OryNutm,Breast_OryNutm,Crissum_OryNutm,Crown_OryNutm,DorTail_OryNutm,Rump_OryNutm,Throat_OryNutm,WingTip_OryNutm
456.35,4.4858,4.35003333333,4.763,5.08466666667,4.83862222222,6.13966666667,4.4425,4.65246666667,6.38706666667
456.70,4.47446666667,4.35893333333,4.75996666667,5.09406666667,4.84706666667,6.1514,4.4516,4.65786666667,6.39646666667
457.06,4.48506666667,4.36216666667,4.76643333333,5.10213333333,4.86071111111,6.15073333333,4.45626666667,4.67253333333,6.40926666667
457.41,4.4958,4.36013333333,4.78776666667,5.10673333333,4.87024444444,6.15453333333,4.45956666667,4.686,6.4204
457.76,4.49226666667,4.35373333333,4.7908,5.10813333333,4.85984444444,6.16496666667,4.45806666667,4.67306666667,6.4112
458.12,4.4994,4.32633333333,4.785,5.1068,4.86215555555,6.1568,4.45946666667,4.65886666667,6.42206666667
458.47,4.48946666667,4.31883333333,4.78016666667,5.11013333333,4.86851111111,6.14333333333,4.45956666667,4.66306666667,6.42686666667
458.82,4.47586666667,4.30516666667,4.7595,5.08273333333,4.84808888889,6.13466666667,4.4449,4.65006666667,6.4046
459.18,4.48106666667,4.30393333333,4.7771,5.07986666667,4.84877777778,6.149,4.45896666667,4.66133333333,6.41573333333
459.53,4.487,4.2985,4.78196666667,5.075,4.85122222222,6.1475,4.446,4.66206666667,6.4232
459.88,4.50293333333,4.31136666667,4.7987,5.07473333333,4.86551111111,6.1535,4.46343333333,4.6852,6.44826666667
460.24,4.54546666667,4.34313333333,4.8319,5.11213333333,4.91182222222,6.1988,4.50223333333,4.72213333333,6.50026666667
460.59,4.5368,4.322,4.8175,5.0908,4.89746666667,6.1755,4.47346666667,4.7018,6.4794
460.94,4.53173333333,4.32706666667,4.8151,5.09206666667,4.89826666667,6.1706,4.464,4.69593333333,6.47713333333
461.29,4.5592,4.35223333333,4.8398,5.10793333333,4.91644444444,6.19473333333,4.48186666667,4.71673333333,6.48333333333
461.65,4.56766666667,4.37086666667,4.8577,5.1202,4.94202222222,6.19466666667,4.49653333333,4.72366666667,6.49046666667
462.00,4.5988,4.4067,4.8967,5.13873333333,4.96853333333,6.2152,4.5253,4.75,6.51366666667
462.35,4.61266666667,4.42343333333,4.90106666667,5.12233333333,4.96271111111,6.22323333333,4.53666666667,4.74193333333,6.52013333333
462.71,4.61606666667,4.42343333333,4.90273333333,5.12986666667,4.97702222222,6.21953333334,4.5405,4.7384,6.52866666667
463.06,4.6124,4.42116666667,4.89203333333,5.11746666667,4.972,6.19386666667,4.5325,4.73146666667,6.52273333333
463.41,4.58506666667,4.38836666667,4.85823333333,5.0934,4.94246666667,6.15606666667,4.5068,4.70126666667,6.51166666667
463.76,4.54373333333,4.3341,4.8194,5.06826666667,4.89791111111,6.12456666667,4.45183333333,4.659,6.4602
464.12,4.4826,4.2754,4.76303333333,5.00926666666,4.82793333333,6.0559,4.38333333334,4.58293333334,6.38026666667
464.47,4.51146666667,4.3138,4.79826666667,5.05593333333,4.84631111111,6.0973,4.4173,4.61266666667,6.41653333333
464.82,4.495,4.29563333333,4.77163333333,5.01806666667,4.82833333333,6.0789,4.4138,4.59246666667,6.3958
465.17,4.47573333333,4.2955,4.75466666667,5.0068,4.81491111111,6.05116666667,4.4002,4.58806666666,6.403
465.53,4.49266666667,4.29213333333,4.76986666667,5.03513333333,4.82326666667,6.08053333333,4.41966666667,4.6076,6.4316
465.88,4.4592,4.26606666667,4.74126666667,5.01053333333,4.8,6.07276666667,4.3978,4.58786666667,6.40713333333
466.23,4.41573333333,4.2269,4.7217,4.99373333333,4.78682222222,6.05033333333,4.3725,4.56346666666,6.3838
466.58,4.41206666667,4.22133333333,4.7125,4.99746666667,4.77368888889,6.03956666667,4.3545,4.55566666667,6.375
466.94,4.41153333333,4.2227,4.7233,5.0336,4.79048888889,6.06293333333,4.36933333333,4.56686666667,6.38946666667
467.29,4.4308,4.2618,4.7378,5.05893333333,4.82006666667,6.08736666667,4.3966,4.59513333333,6.40726666666
467.64,4.44433333333,4.2927,4.7603,5.0646,4.83084444445,6.1032,4.42673333333,4.6138,6.4224
467.99,4.4796,4.3277,4.80216666667,5.0952,4.88053333333,6.1418,4.4835,4.65813333333,6.47293333333
468.35,4.49213333333,4.3418,4.81863333333,5.11173333333,4.91868888889,6.1624,4.5201,4.68673333333,6.50373333333
468.70,4.5542,4.39763333333,4.88263333333,5.16133333333,4.96837777778,6.2203,4.5946,4.74546666667,6.56533333333
469.05,4.54253333333,4.3718,4.86623333333,5.15713333333,4.98017777778,6.22073333334,4.59043333334,4.738,6.558
469.40,4.52106666667,4.3487,4.8399,5.12,4.95682222222,6.1786,4.54746666667,4.7118,6.5348
469.75,4.5656,4.38683333333,4.8825,5.15793333333,4.97102222222,6.21046666667,4.56413333333,4.74253333333,6.5706
470.11,4.5832,4.39686666667,4.89056666667,5.1552,4.98808888889,6.2281,4.56683333333,4.75106666667,6.5642
470.46,4.5888,4.39266666667,4.89633333333,5.14953333333,4.98433333333,6.2309,4.59446666667,4.7486,6.57513333333
470.81,4.5794,4.35726666667,4.8618,5.1006,4.95271111111,6.1964,4.56406666667,4.73033333333,6.54606666667
471.16,4.58353333333,4.3517,4.87326666667,5.1006,4.95075555556,6.2142,4.57586666667,4.73446666667,6.55273333333
471.51,4.61313333333,4.3664,4.8808,5.11806666667,4.97202222222,6.2243,4.58603333333,4.7468,6.56786666667
471.87,4.60713333333,4.37333333333,4.87503333333,5.1202,4.95675555556,6.22333333333,4.56296666667,4.74066666667,6.56793333333
472.22,4.5778,4.3271,4.84696666667,5.07566666667,4.90188888889,6.16646666667,4.5082,4.69013333333,6.5188
472.57,4.53066666667,4.2858,4.79203333333,5.04573333333,4.85753333333,6.1241,4.43966666667,4.64673333334,6.475
472.92,4.5298,4.2927,4.76846666667,5.03593333333,4.83128888889,6.1141,4.41463333333,4.6228,6.46866666667
473.27,4.50686666667,4.29823333333,4.75406666667,5.02046666667,4.82448888889,6.11076666667,4.41993333333,4.618,6.46773333333
473.62,4.4556,4.23423333333,4.695,4.9664,4.79835555556,6.06436666667,4.37046666667,4.5736,6.4274
473.98,4.44933333333,4.22846666667,4.69426666667,4.97653333333,4.774,6.049,4.36846666667,4.571,6.43533333333
474.33,4.5074,4.2782,4.75886666667,5.0218,4.84148888889,6.1008,4.41203333333,4.63066666667,6.4796
474.68,4.54226666667,4.33486666667,4.799,5.08166666667,4.89988888889,6.13176666667,4.45906666667,4.66793333333,6.54166666667
475.03,4.55526666667,4.3457,4.79233333333,5.085,4.88582222222,6.13776666667,4.46333333333,4.67693333333,6.55226666667
475.38,4.56633333333,4.35063333333,4.8089,5.0892,4.90886666667,6.1374,4.4751,4.6904,6.5742
475.73,4.5906,4.36513333333,4.84433333333,5.1078,4.94031111111,6.1489,4.51186666667,4.72126666667,6.6002
476.08,4.5946,4.3888,4.8363,5.1358,4.96068888889,6.15666666667,4.51833333333,4.75293333333,6.62073333333
476.44,4.61346666667,4.4034,4.85256666667,5.15873333333,4.98626666667,6.15563333333,4.5269,4.77486666667,6.63786666667
476.79,4.6128,4.39636666667,4.86183333333,5.14493333333,4.99453333333,6.1534,4.5331,4.78033333333,6.6406
477.14,4.6388,4.41323333333,4.8853,5.156,5.00213333333,6.16546666667,4.55573333333,4.8032,6.63766666667
477.49,4.68106666667,4.4724,4.95183333333,5.215,5.04462222222,6.21973333333,4.63546666667,4.8534,6.6854
477.84,4.66286666667,4.4593,4.93466666667,5.21506666667,5.04266666667,6.20956666667,4.62896666667,4.8556,6.68466666667
478.19,4.6346,4.43823333333,4.8865,5.21286666667,5.00753333333,6.18396666667,4.61183333333,4.83713333333,6.6718
478.54,4.627,4.43246666667,4.88743333333,5.2114,4.99784444444,6.20813333333,4.61366666667,4.82293333333,6.6552
478.89,4.59366666667,4.39053333333,4.8694,5.20793333333,4.97211111111,6.1754,4.5769,4.77473333333,6.6188
479.24,4.59633333333,4.3878,4.8803,5.22486666667,4.97608888889,6.19233333333,4.58226666667,4.78753333333,6.62586666667
479.60,4.5826,4.37456666667,4.84803333333,5.20233333333,4.95724444444,6.18956666667,4.56293333333,4.78593333333,6.5952
479.95,4.5892,4.37713333333,4.8418,5.1882,4.94904444444,6.19743333333,4.56916666667,4.76793333333,6.5812
480.30,4.56946666667,4.33923333333,4.8361,5.17266666667,4.9158,6.18956666667,4.54816666667,4.74353333333,6.55713333333
480.65,4.54966666667,4.33773333333,4.8262,5.15946666667,4.89624444444,6.18243333333,4.5331,4.7196,6.53806666667
481.00,4.55286666667,4.34013333333,4.82536666667,5.15833333333,4.90364444445,6.19573333333,4.53373333333,4.71206666667,6.53986666667
481.35,4.54573333333,4.33903333333,4.8227,5.15433333333,4.90806666667,6.1995,4.52246666667,4.7216,6.535
481.70,4.58673333333,4.3875,4.86213333333,5.1772,4.93744444444,6.23396666667,4.55586666667,4.76233333333,6.5668
482.05,4.58733333333,4.39346666667,4.87743333333,5.16246666667,4.94333333333,6.2272,4.55526666667,4.77286666667,6.55146666667
482.40,4.5798,4.3938,4.8768,5.153,4.93415555556,6.2037,4.5445,4.7726,6.54233333333
482.75,4.57833333333,4.40736666667,4.87046666667,5.14466666667,4.93344444444,6.2031,4.5444,4.78033333333,6.53953333333
483.10,4.55,4.39093333333,4.8347,5.1208,4.89933333333,6.18016666667,4.52236666667,4.75,6.5128
483.45,4.53126666667,4.3758,4.8174,5.11146666667,4.8868,6.16326666667,4.50886666667,4.729,6.50046666667
483.80,4.51913333333,4.36676666667,4.81093333333,5.10626666667,4.87902222222,6.1508,4.49663333333,4.7234,6.4926
484.15,4.52346666667,4.37566666667,4.80973333333,5.1096,4.88251111111,6.1498,4.50273333333,4.72706666667,6.499
484.50,4.53806666667,4.3936,4.82496666667,5.132,4.89751111111,6.16466666667,4.52393333333,4.74886666667,6.51033333333
484.85,4.54206666667,4.39776666667,4.82493333333,5.1404,4.89602222222,6.1624,4.51926666667,4.74793333333,6.51393333333
485.20,4.53306666667,4.38853333333,4.8086,5.1312,4.88286666667,6.14666666667,4.5093,4.7338,6.50646666667
485.55,4.52146666667,4.378,4.79566666667,5.123,4.87231111111,6.12956666667,4.49733333333,4.71846666667,6.4956
485.90,4.5238,4.38833333333,4.79073333333,5.13313333333,4.87202222222,6.14596666667,4.50056666667,4.72046666667,6.50546666667
486.25,4.52586666667,4.38146666667,4.77906666667,5.13433333333,4.86926666667,6.1459,4.49673333333,4.71706666667,6.50686666667
486.60,4.53206666667,4.37803333333,4.78763333333,5.14286666667,4.87628888889,6.1551,4.5015,4.72013333333,6.5156
486.95,4.55373333333,4.38886666667,4.80783333333,5.15693333333,4.89157777778,6.1686,4.5116,4.74113333333,6.52733333333
487.30,4.56613333333,4.40013333333,4.82576666667,5.17026666667,4.90031111111,6.1861,4.51953333333,4.75613333333,6.5444
487.65,4.5732,4.41096666667,4.83613333333,5.18086666667,4.90917777778,6.19653333333,4.53646666667,4.76913333333,6.5598
488.00,4.5618,4.40476666667,4.82523333333,5.1738,4.90717777778,6.19766666667,4.53043333333,4.764,6.56266666667
488.35,4.565,4.4042,4.82523333333,5.17513333333,4.90655555555,6.1943,4.53263333333,4.76813333333,6.57213333333
488.70,4.5418,4.38573333333,4.8068,5.15573333333,4.89224444445,6.18713333333,4.5179,4.7608,6.55306666667
489.05,4.54393333333,4.3873,4.8114,5.16173333333,4.89206666667,6.19056666667,4.5132,4.76173333333,6.5588
489.40,4.53513333333,4.3884,4.80786666667,5.16026666667,4.88795555555,6.1932,4.51033333333,4.75913333333,6.55913333333
489.75,4.53713333333,4.3853,4.81726666667,5.168,4.89955555556,6.1849,4.5129,4.76246666667,6.5676
490.10,4.53366666667,4.39676666667,4.82056666667,5.16193333333,4.90053333333,6.19136666667,4.51376666667,4.75826666667,6.55973333333
490.45,4.51646666667,4.39066666667,4.81026666667,5.1416,4.88355555555,6.16843333333,4.4971,4.73686666667,6.542
490.80,4.51733333333,4.40306666667,4.817,5.15913333333,4.89604444445,6.17676666667,4.5127,4.74353333333,6.54993333333
491.15,4.5128,4.39333333333,4.80816666667,5.14386666667,4.88891111111,6.15546666667,4.50133333333,4.72966666667,6.54026666667
491.50,4.5274,4.3994,4.8227,5.1574,4.9002,6.1697,4.51043333333,4.73193333333,6.54713333333
491.85,4.5546,4.4333,4.84863333333,5.18486666667,4.92273333333,6.19656666667,4.54093333333,4.7552,6.5682
492.20,4.56586666667,4.44256666667,4.8607,5.1908,4.94277777778,6.2155,4.54636666667,4.75926666667,6.57726666667
492.55,4.60753333334,4.4799,4.89776666667,5.22993333333,4.98502222222,6.24536666667,4.59113333334,4.79593333333,6.63113333333
492.90,4.62406666667,4.48843333333,4.89703333333,5.23453333333,5.00053333334,6.24716666667,4.60433333333,4.80466666667,6.64313333333
493.25,4.66093333333,4.51986666667,4.92753333333,5.27073333333,5.04008888889,6.2794,4.63633333334,4.83533333333,6.6716
493.60,4.66966666667,4.5318,4.9402,5.2754,5.04206666667,6.2944,4.63953333333,4.83333333333,6.6782
493.95,4.69866666667,4.55143333333,4.96326666667,5.31453333333,5.07262222222,6.3262,4.6717,4.8648,6.72406666667
494.30,4.73546666667,4.57413333333,4.9843,5.34566666667,5.10942222222,6.3578,4.70486666667,4.898,6.77026666667
494.65,4.73453333333,4.56726666667,4.9675,5.31986666667,5.109,6.35023333333,4.68796666666,4.87826666666,6.7824
495.00,4.75393333333,4.6093,4.996,5.36166666667,5.13751111111,6.39293333333,4.7244,4.91486666667,6.81806666667
495.34,4.75286666667,4.60276666667,4.99746666667,5.35193333334,5.13884444444,6.38443333333,4.7168,4.92633333333,6.8392
495.69,4.71933333333,4.56683333333,4.9769,5.32346666667,5.12157777778,6.35826666667,4.6918,4.898,6.8202
496.04,4.71773333333,4.56386666667,4.96973333333,5.318,5.10844444444,6.3454,4.695,4.88753333333,6.82406666667
496.39,4.729,4.57816666667,4.9908,5.31073333333,5.1074,6.3484,4.69503333333,4.899,6.81533333333
496.74,4.73766666666,4.59013333333,5.01943333333,5.31126666667,5.11815555556,6.3714,4.709,4.91373333333,6.8228
497.09,4.73226666667,4.57233333333,5.01433333333,5.2988,5.10851111111,6.3691,4.6996,4.92106666666,6.82053333333
497.44,4.71813333333,4.55003333333,4.98886666667,5.2702,5.09753333333,6.3447,4.67936666667,4.90753333333,6.79566666667
497.79,4.70166666667,4.5394,4.988,5.2452,5.0912,6.31733333333,4.66766666667,4.89266666667,6.78846666666
498.14,4.72573333334,4.5619,5.0112,5.27226666667,5.11391111111,6.33886666667,4.69396666667,4.92926666667,6.81013333333
498.48,4.71813333333,4.56406666667,5.0228,5.2726,5.11988888889,6.3374,4.69623333333,4.93653333333,6.8148
498.83,4.74593333333,4.58513333333,5.0384,5.2834,5.14971111111,6.36153333333,4.7187,4.9586,6.82306666667
499.18,4.75513333333,4.6055,5.03683333333,5.2862,5.16128888889,6.38896666667,4.733,4.9624,6.81706666667
499.53,4.77873333334,4.62736666667,5.06296666667,5.3084,5.18066666667,6.40926666667,4.7467,4.9952,6.82973333333
499.88,4.79606666667,4.65536666667,5.10316666667,5.34506666667,5.2118,6.4422,4.75893333333,5.03013333333,6.85513333333
500.23,4.82686666666,4.69086666667,5.14863333333,5.39526666667,5.26088888889,6.49523333333,4.80476666667,5.07426666667,6.89953333333
500.58,4.82653333333,4.7166,5.17473333333,5.42166666667,5.2744,6.5036,4.82103333333,5.10873333333,6.90526666667
500.92,4.839,4.72856666667,5.18693333333,5.42393333333,5.28346666667,6.51536666667,4.83423333333,5.10746666667,6.90873333333
501.27,4.83893333333,4.75833333333,5.18476666667,5.4452,5.2812,6.53493333333,4.85413333333,5.11986666667,6.93573333333
501.62,4.86286666667,4.77266666667,5.19283333333,5.46886666666,5.28991111111,6.56326666667,4.8671,5.13633333333,6.9628
501.97,4.853,4.78923333333,5.19836666667,5.45906666667,5.28815555556,6.56786666667,4.8613,5.13466666667,6.95706666667
502.32,4.9224,4.875,5.26756666667,5.52526666667,5.33857777778,6.63046666667,4.92883333333,5.2048,7.01833333333
502.67,4.9226,4.86053333333,5.25913333333,5.5308,5.32662222222,6.62843333333,4.923,5.20246666667,7.04313333333
503.01,4.9438,4.86643333333,5.2803,5.54286666667,5.35366666667,6.63623333333,4.9403,5.2202,7.0744
503.36,4.95973333333,4.87443333333,5.2955,5.54986666667,5.3638,6.64073333333,4.9434,5.22553333333,7.09746666667
503.71,4.96886666667,4.88103333333,5.28633333333,5.54006666667,5.34693333333,6.63843333333,4.951,5.23866666667,7.0916
504.06,4.94026666667,4.8528,5.24503333333,5.50166666667,5.32228888889,6.5958,4.90183333333,5.1922,7.07486666667
504.41,4.94913333333,4.8489,5.24936666667,5.5154,5.33337777778,6.60923333333,4.89966666667,5.1764,7.09226666667
504.75,4.97733333333,4.871,5.2766,5.54353333333,5.34742222222,6.62483333334,4.92333333333,5.2,7.12226666667
505.10,5.0026,4.8589,5.3036,5.56673333333,5.37484444444,6.63133333333,4.9349,5.22126666667,7.15613333334
505.45,5.00926666667,4.87686666667,5.31693333333,5.58573333333,5.38937777778,6.6568,4.95993333333,5.239,7.15646666667
505.80,4.98586666666,4.8428,5.29456666667,5.575,5.36342222222,6.64273333333,4.94266666667,5.2086,7.1388
506.15,4.93873333333,4.78466666667,5.25256666667,5.54893333333,5.33524444444,6.60856666667,4.89833333333,5.15453333333,7.1028
506.49,4.9552,4.80803333333,5.26523333333,5.56473333333,5.36295555556,6.60793333333,4.91156666667,5.15466666667,7.1078
506.84,4.9458,4.80863333333,5.25563333333,5.5682,5.33366666667,6.61166666667,4.89216666667,5.14166666667,7.09953333333
507.19,4.9598,4.8234,5.2715,5.58026666667,5.33597777778,6.63046666667,4.9109,5.1474,7.1032
507.54,4.9368,4.7984,5.25396666667,5.57233333333,5.33846666666,6.609,4.90123333333,5.1112,7.10466666667
507.88,4.92113333334,4.77996666667,5.24313333333,5.56653333333,5.31977777778,6.59163333333,4.9109,5.10206666667,7.0798
508.23,4.8878,4.7506,5.1955,5.52406666667,5.27411111111,6.55513333333,4.88116666667,5.06333333333,7.04626666667
508.58,4.85873333333,4.72503333333,5.16456666667,5.50546666666,5.26846666667,6.54326666666,4.85863333333,5.03713333333,7.03693333333
508.93,4.8844,4.75316666667,5.1964,5.52506666667,5.29351111111,6.5651,4.88226666667,5.0702,7.06366666667
509.27,4.88813333333,4.75836666667,5.21373333333,5.53113333333,5.2906,6.57503333333,4.87576666667,5.0922,7.0866
509.62,4.90026666667,4.78296666667,5.23373333333,5.5476,5.31206666667,6.58953333333,4.9004,5.1074,7.10766666666
509.97,4.89586666667,4.77123333333,5.23226666667,5.55426666667,5.32288888889,6.59,4.90193333333,5.12873333333,7.11393333333
510.32,4.88506666667,4.76586666667,5.23223333333,5.55873333333,5.31197777778,6.59393333333,4.89946666667,5.14033333333,7.11246666667
510.66,4.89686666667,4.7957,5.24533333333,5.57886666667,5.32673333333,6.6032,4.92853333333,5.15253333333,7.13593333333
511.01,4.91426666667,4.82796666667,5.26086666667,5.6088,5.36006666667,6.6228,4.93886666667,5.1836,7.15253333333
511.36,4.95973333333,4.87106666667,5.2985,5.63286666667,5.39453333333,6.66506666667,4.96186666667,5.22866666667,7.18033333333
511.70,4.98613333333,4.89393333333,5.3247,5.65673333333,5.42068888889,6.69386666667,4.97896666667,5.24746666667,7.2186
512.05,5.0342,4.93513333333,5.37973333333,5.70426666667,5.4762,6.7331,5.0219,5.2988,7.2684
512.40,5.0184,4.93223333333,5.36366666667,5.69333333333,5.45,6.71143333333,5.0098,5.3012,7.23606666667
512.75,5.01946666667,4.94993333333,5.35883333333,5.69253333333,5.44184444445,6.7136,5.01276666667,5.2876,7.23253333333
513.09,5.02986666667,4.9578,5.37076666667,5.69753333333,5.44675555556,6.70463333333,5.01066666667,5.28713333333,7.2172
513.44,5.02986666667,4.953,5.3679,5.703,5.46008888889,6.69523333333,4.99713333333,5.3006,7.21753333333
513.79,5.06506666666,4.99096666667,5.4017,5.7364,5.46895555556,6.72173333333,5.0148,5.3138,7.24313333333
514.13,5.1014,5.026,5.4424,5.75686666667,5.49573333334,6.7458,5.041,5.34346666667,7.27186666667
514.48,5.10153333333,5.01073333333,5.4426,5.76066666667,5.49951111111,6.7429,5.02606666667,5.34093333333,7.25706666667
514.83,5.06146666667,4.9757,5.40203333333,5.7202,5.44531111111,6.69773333333,4.99056666667,5.29486666667,7.21653333333
515.17,5.02013333333,4.93056666667,5.36836666667,5.69713333333,5.4222,6.65893333333,4.9663,5.263,7.1962
515.52,4.96493333334,4.897,5.3387,5.65426666667,5.38177777778,6.6124,4.9184,5.24153333333,7.14013333333
515.87,4.96953333333,4.90873333333,5.34326666667,5.66946666667,5.38444444445,6.6254,4.92626666667,5.2602,7.1304
516.21,4.97346666667,4.89663333333,5.34166666667,5.66406666667,5.38031111111,6.62273333333,4.91376666667,5.24,7.1494
516.56,4.9516,4.8672,5.3154,5.64006666667,5.35331111111,6.60856666667,4.88553333333,5.215,7.1286
