wavelength,Back_NesAcuf,Belly_NesAcuf,Breast_NesAcuf,Crissum_NesAcuf,Crown_NesAcuf,DorTail_NesAcuf,Rump_NesAcuf,Throat_NesAcuf,WingTip_NesAcuf
605.57,13.7943333333,31.216,26.4653333333,33.9723333334,12.5813333333,10.7846666667,14.1441666667,26.4148333333,13.8446666666
605.90,13.7875,31.1615833334,26.47475,33.9636666667,12.5998333334,10.7965,14.1301666667,26.42325,13.8381666667
606.24,13.7976666667,31.1834166667,26.5199166666,33.9673333333,12.6448333333,10.865,14.1271666666,26.4460416667,13.9115
606.58,13.907,31.2751666667,26.5971666666,34.0771666667,12.787,10.9776666667,14.1815,26.54575,13.99
606.91,13.8698333333,31.3198333333,26.54275,34.0791666666,12.7783333333,11.0186666667,14.2265,26.5497916667,13.9458333334
607.25,13.8996666667,31.4365,26.5666666667,34.1093333333,12.7915,11.0633333333,14.2116666667,26.5663333333,13.918
607.58,14.0298333333,31.6700833334,26.6898333334,34.2905,12.964,11.2726666667,14.4251666667,26.779375,14.0725
607.92,14.058,31.6961666667,26.7426666667,34.3665,12.9995,11.3405,14.4648333334,26.8755833334,14.2076666667
608.25,14.064,31.7786666666,26.7313333334,34.3286666667,13.0251666667,11.4061666667,14.4983333334,26.8830833333,14.209
608.59,14.0463333333,31.7680833333,26.7660833334,34.331,13.023,11.4088333333,14.5266666667,26.8657916667,14.171
608.92,13.999,31.719,26.7051666667,34.2598333334,13.0133333333,11.3861666666,14.4635,26.8460833334,14.0948333333
609.26,14.0698333334,31.8275833333,26.7484166667,34.3033333333,13.1431666666,11.5013333334,14.5701666666,26.9144583333,14.182
609.59,14.1326666666,31.8838333333,26.7509166666,34.313,13.2348333334,11.6343333333,14.6848333333,26.9520416667,14.217
609.93,14.1471666666,31.9050833333,26.7173333333,34.2918333333,13.2661666667,11.6371666666,14.7056666666,26.947375,14.1706666666
610.26,14.0698333334,31.8571666666,26.6233333334,34.1848333333,13.2276666667,11.6106666667,14.7063333333,26.92375,14.1061666667
610.60,14.1176666667,31.8956666667,26.6328333333,34.2008333334,13.2613333333,11.6185,14.7368333333,26.936375,14.1398333334
610.93,14.1485,31.9276666666,26.6603333333,34.188,13.3136666667,11.6431666667,14.8546666667,27.0334583333,14.185
611.27,14.1626666667,31.8565,26.6446666667,34.1196666667,13.329,11.6826666667,14.8573333333,27.0100833333,14.1041666666
611.60,14.1496666667,31.7924166666,26.5636666667,34.0071666667,13.3258333334,11.6633333333,14.8496666667,26.9723333334,13.9985
611.93,14.16,31.8098333333,26.5580833333,33.984,13.3276666666,11.6886666667,14.8438333333,27.028625,13.9501666667
612.27,14.1333333334,31.8706666667,26.5496666667,33.9545,13.3128333333,11.704,14.8418333333,27.0845416667,13.9453333333
612.60,14.2103333334,31.9135,26.616,34.0098333334,13.3171666666,11.7405,14.9725,27.1804583333,14.0163333333
612.94,14.219,31.8938333333,26.6096666666,34.0738333333,13.3035,11.7086666667,14.9323333333,27.1520833333,14.004
613.27,14.2641666667,32.0125833334,26.6901666667,34.1635,13.2983333333,11.697,14.9213333334,27.205625,14.1053333333
613.61,14.271,32.0783333334,26.6921666666,34.2148333334,13.3106666667,11.7081666667,14.9548333333,27.2907916667,14.1125
613.94,14.4605,32.1684166667,26.85975,34.4166666667,13.4171666667,11.8761666667,15.108,27.4371666667,14.2931666667
614.28,14.5388333333,32.19325,27.0250833334,34.4738333333,13.4791666667,11.9823333333,15.1898333333,27.557875,14.3883333334
614.61,14.4906666667,32.0910833333,26.9404166667,34.5013333333,13.4071666667,11.917,15.0995,27.515375,14.3118333333
614.94,14.4076666667,32.09,26.9011666666,34.5225,13.3218333333,11.8293333334,14.9865,27.4197083333,14.273
615.28,14.4763333333,32.24875,27.0285833333,34.7001666667,13.4266666667,11.9011666667,15.0955,27.5674166667,14.3593333334
615.61,14.597,32.3735833333,27.084,34.8743333333,13.5648333334,11.9363333333,15.213,27.6187916667,14.5018333333
615.95,14.6463333334,32.3956666667,27.1294166667,34.9423333333,13.629,11.9888333333,15.2705,27.580125,14.5588333333
616.28,14.7051666667,32.5125833334,27.1684166666,34.9735,13.7128333333,12.01,15.345,27.560875,14.6463333334
616.61,14.6781666667,32.4835833333,27.1666666667,34.955,13.695,12.0161666667,15.3596666666,27.6146666667,14.6848333333
616.95,14.6243333334,32.4345833333,27.0875833334,34.9615,13.6315,11.9835,15.3378333333,27.6180833334,14.657
617.28,14.6943333334,32.4494166666,27.145,34.9681666666,13.6523333334,11.9758333333,15.3485,27.672875,14.7635
617.62,14.6285,32.4885,27.1103333333,34.9295,13.6488333333,11.8941666666,15.3386666667,27.6085833333,14.7456666667
617.95,14.624,32.4615833333,27.0165833333,34.9393333333,13.5746666667,11.8178333333,15.269,27.5915416667,14.633
618.28,14.6255,32.4845833334,27.0455833333,34.9731666667,13.5183333333,11.7951666667,15.248,27.644625,14.6086666667
618.62,14.6403333334,32.489,27.0419166666,35.0205,13.4473333333,11.7755,15.2466666667,27.7492916667,14.6288333333
618.95,14.673,32.3760833333,27.0266666667,34.9931666666,13.3943333334,11.7341666667,15.2456666666,27.6952916667,14.6341666667
619.28,14.6031666667,32.24925,27.0425,34.9085,13.2771666667,11.7175,15.1555,27.6475833333,14.6071666667
619.62,14.6703333333,32.2651666667,26.9885,34.8855,13.2698333334,11.7581666667,15.1511666667,27.691375,14.6861666666
619.95,14.7016666667,32.2618333333,27.0495,34.9195,13.2545,11.7898333333,15.0896666667,27.75375,14.6516666666
620.28,14.8281666666,32.44225,27.0755833334,35.0623333333,13.3141666666,11.8936666667,15.2343333333,27.851,14.707
620.62,14.8473333333,32.418,27.1083333334,34.9976666667,13.3063333334,11.8683333333,15.1916666667,27.7926666666,14.6651666667
620.95,14.9078333333,32.52625,27.12775,35.1203333334,13.3041666667,11.9463333333,15.2278333333,27.8106666667,14.686
621.28,14.91,32.5485833333,27.1649166667,35.1115,13.256,11.8911666666,15.2013333333,27.8389583333,14.5901666666
621.62,14.8276666666,32.5115,27.073,35.0233333333,13.1953333333,11.7931666667,15.1125,27.7045,14.5645
621.95,15.0143333334,32.6746666666,27.1566666667,35.1443333333,13.3728333334,11.9578333333,15.343,27.7380833333,14.6818333333
622.28,15.14,32.70625,27.2385833334,35.2073333334,13.5233333333,12.009,15.4851666667,27.7889583334,14.8208333334
622.62,15.1815,32.7988333334,27.2783333333,35.2383333333,13.5995,12.0858333333,15.5126666667,27.7715833334,14.8565
622.95,15.1733333333,32.7496666667,27.2101666667,35.1825,13.5856666667,12.0908333333,15.5036666667,27.6954166667,14.7838333333
623.28,15.1563333333,32.7408333333,27.244,35.1905,13.5748333333,12.0655,15.4855,27.6993333334,14.6873333334
623.62,15.0636666667,32.6995,27.1324166666,35.1486666667,13.526,11.9928333333,15.406,27.61825,14.6998333333
623.95,15.0373333334,32.62675,27.0826666666,35.0218333333,13.4278333333,11.8948333334,15.2988333333,27.4771666666,14.645
624.28,15.027,32.6164166666,27.084,35.0705,13.447,11.9191666666,15.3335,27.4805,14.6686666667
624.62,14.933,32.519,26.996,34.9968333333,13.4026666667,11.8146666666,15.3085,27.3997083333,14.626
624.95,14.8646666666,32.3894166666,26.9159166666,34.9175,13.3468333334,11.7698333334,15.23,27.3360833334,14.6141666667
625.28,15.019,32.5218333334,27.084,35.0283333333,13.4678333333,11.8946666667,15.3743333334,27.4482083333,14.7655
625.61,14.986,32.4948333334,27.1371666666,35.0296666667,13.4123333333,11.8515,15.281,27.4166666667,14.778
625.95,14.8406666667,32.46625,27.0425,34.9805,13.3306666666,11.7938333333,15.1685,27.2858333333,14.6656666667
626.28,14.8585,32.4649166666,27.00325,34.9221666667,13.2776666666,11.8066666666,15.1505,27.29425,14.6713333334
626.61,14.8651666667,32.494,27.0574166666,35.0413333333,13.3235,11.7786666667,15.2075,27.3335833333,14.7425
626.94,14.8683333333,32.4545833334,27.0943333334,35.0133333333,13.3271666666,11.7695,15.2186666666,27.3299166666,14.7888333333
627.28,14.9346666667,32.5194166667,27.2080833334,35.0903333334,13.3976666667,11.8618333333,15.3198333334,27.3689166667,14.86
627.61,14.9383333333,32.5068333334,27.2626666666,35.1116666667,13.4385,11.9116666666,15.3871666667,27.4486666667,14.8953333333
627.94,14.9815,32.5800833334,27.3385,35.1838333334,13.4503333333,11.8891666667,15.4133333333,27.4698333334,14.9425
628.27,15.0563333333,32.6278333333,27.44775,35.2488333333,13.5158333333,11.9531666666,15.4626666667,27.5570833333,15.0205
628.61,15.1771666667,32.7304166667,27.532,35.3768333333,13.596,12.123,15.5733333333,27.6232083334,15.161
628.94,15.1156666667,32.719,27.4335833334,35.3835,13.5758333334,12.0803333333,15.5078333333,27.6067083333,15.1411666667
629.27,15.0183333334,32.60775,27.2759166666,35.2601666667,13.4758333333,11.9716666667,15.3718333334,27.5071666667,15.0281666667
629.60,15.092,32.6744166667,27.3470833333,35.2801666667,13.3783333333,11.9538333333,15.4046666666,27.512875,15.0048333333
629.94,15.101,32.7378333333,27.3925833333,35.3905,13.3673333334,11.9048333333,15.4103333333,27.4932083333,14.9693333333
630.27,15.1543333333,32.7838333334,27.4019166667,35.4145,13.4195,11.9846666666,15.4363333333,27.5437083333,15.0581666666
630.60,15.183,32.7549166667,27.4290833334,35.482,13.435,11.9845,15.4206666666,27.5460833333,15.1123333333
630.93,15.1455,32.714,27.4318333333,35.4523333333,13.32,11.9455,15.3803333333,27.5830416666,15.041
631.26,15.1601666667,32.8049166667,27.4694166666,35.4913333333,13.3306666667,11.9986666667,15.3745,27.5547916667,15.0336666667
631.60,15.244,32.8785833333,27.5381666666,35.5465,13.3585,12.099,15.421,27.64475,15.0631666666
631.93,15.3258333334,32.97475,27.7283333334,35.696,13.4655,12.2011666666,15.5515,27.6734166667,15.1575
632.26,15.2963333334,33.0176666667,27.7708333333,35.7105,13.4295,12.1453333333,15.4635,27.6457916666,15.1333333333
632.59,15.3453333334,33.0060833334,27.8569166667,35.7865,13.4425,12.2341666666,15.5806666666,27.6497916666,15.1306666667
632.92,15.4753333333,33.18475,28.02375,35.9163333333,13.6211666667,12.3951666666,15.7751666666,27.81575,15.3363333333
633.26,15.5623333333,33.1605833334,28.1020833334,35.9393333333,13.8036666666,12.4951666667,15.8096666667,27.9354166666,15.479
633.59,15.591,33.1965833334,28.2063333333,35.9956666667,13.8806666667,12.5898333333,15.9101666666,28.0085416667,15.5881666667
633.92,15.5988333334,33.2471666667,28.2378333333,35.9888333334,13.8318333333,12.5585,15.9798333334,28.08925,15.6241666667
634.25,15.6633333333,33.43275,28.3339166666,36.087,13.896,12.6656666667,16.0758333334,28.1830833333,15.6745
634.58,15.7311666666,33.444,28.4035,36.1796666667,13.9563333334,12.6973333333,16.096,28.163625,15.7268333334
634.91,15.7131666667,33.4016666667,28.4375833333,36.1691666667,13.959,12.627,16.0786666667,28.175125,15.7791666666
635.25,15.6576666667,33.334,28.4244166666,36.218,13.9311666667,12.6013333333,16.114,28.1392083333,15.8398333333
635.58,15.5008333333,33.1595,28.199,36.0511666667,13.7156666666,12.445,15.9121666667,27.9790833333,15.633
635.91,15.439,33.11875,28.1955833334,36.0605,13.7016666666,12.3656666667,15.909,27.9381666666,15.5806666666
636.24,15.4295,33.2085,28.27775,36.1268333333,13.7526666667,12.3848333333,15.8898333334,27.9365833333,15.6775
636.57,15.3875,33.1415833333,28.3085,36.127,13.6661666666,12.3403333333,15.8073333333,27.9578333334,15.7076666667
636.90,15.3613333333,33.0973333333,28.2714166666,36.119,13.6248333334,12.33,15.8108333333,27.8934583333,15.7046666667
637.23,15.301,33.0374166667,28.29325,36.1055,13.559,12.2621666666,15.6896666666,27.9107916667,15.7253333333
637.56,15.3491666667,33.0355833334,28.3499166666,36.0823333334,13.6008333333,12.3006666667,15.5945,27.9066666667,15.7228333333
637.90,15.3135,32.97975,28.2826666667,35.9978333334,13.4853333333,12.1983333333,15.4728333333,27.8555833333,15.6646666666
638.23,15.2381666666,33.0168333334,28.2151666666,35.8976666666,13.4533333334,12.1703333333,15.3541666667,27.8063333333,15.6826666667
638.56,15.1025,32.89725,28.182,35.8511666667,13.3043333333,12.087,15.2403333334,27.69025,15.5503333334
638.89,15.2153333333,33.0009166666,28.2624166667,35.8886666666,13.4446666667,12.1678333333,15.2505,27.79875,15.7106666666
639.22,15.3338333334,33.1769166667,28.3799166667,35.9408333333,13.5676666667,12.2776666666,15.3083333333,27.9450416666,15.9356666667
639.55,15.3553333333,33.1788333333,28.382,35.8316666667,13.5523333333,12.2703333333,15.2521666667,27.9494166667,15.9456666666
639.88,15.1571666666,32.9520833334,28.2436666667,35.5968333333,13.2995,12.0423333333,15.0215,27.8214166667,15.7595
640.21,15.1001666667,32.93475,28.1471666667,35.6073333333,13.2871666666,12.0288333334,14.9523333334,27.7484166667,15.6861666667
640.54,15.1455,33.1115,28.2551666666,35.69,13.3463333333,12.0853333334,14.9798333333,27.933125,15.8225
640.87,15.1545,33.017,28.1465833334,35.5771666667,13.3406666667,12.046,14.9873333334,27.9155,15.737
641.20,15.1081666666,32.9448333333,28.1705,35.6111666666,13.3355,12.0186666667,14.9991666667,27.8765,15.7275
641.53,15.084,32.9626666666,28.1815,35.5825,13.3986666666,11.9983333334,15.0271666667,27.8647916666,15.721
641.87,15.1135,32.93675,28.1390833334,35.6131666667,13.4191666667,12.0243333333,15.077,27.887125,15.7485
642.20,15.2088333334,32.9781666666,28.1739166667,35.5441666667,13.5626666667,12.0861666666,15.1423333333,27.9217916667,15.8508333333
642.53,15.1313333333,32.8785833333,28.0910833333,35.3866666667,13.4583333333,11.936,15.0848333333,27.7752916667,15.7148333333
642.86,15.022,32.70375,27.9308333334,35.32,13.404,11.8123333334,15.0071666667,27.683125,15.556
643.19,15.098,32.7239166666,27.9685,35.4331666667,13.4516666667,11.9601666667,15.1093333333,27.803375,15.7045
643.52,15.3586666666,32.8709166667,28.1331666666,35.6645,13.825,12.24,15.4215,28.0690416667,16.044
643.85,15.3386666666,32.8740833334,28.2414166667,35.6166666667,13.862,12.2503333333,15.5231666667,28.1272916667,16.1415
644.18,15.2081666667,32.6814166666,28.0273333334,35.4375,13.734,12.1375,15.3721666667,27.855375,15.9601666667
644.51,15.202,32.8129166666,28.1146666667,35.544,13.7236666667,12.1765,15.4035,27.8304166666,16.03
644.84,15.1533333333,32.9511666666,28.12625,35.5953333333,13.7861666667,12.1578333333,15.3781666666,27.85825,16.0961666666
645.17,15.081,32.7230833334,28.0511666666,35.4906666667,13.6936666666,12.1118333333,15.3291666666,27.8021666667,16.1106666667
645.50,14.9585,32.6928333333,28.0795833334,35.5076666667,13.6218333334,11.9501666667,15.3146666667,27.720375,16.0291666666
645.83,14.9148333333,32.6454166667,27.9864166667,35.5073333333,13.589,11.9891666667,15.316,27.7212916667,16.0655
646.16,14.9101666666,32.5925833333,28.06825,35.5428333334,13.6275,12.0536666666,15.3375,27.8034583334,16.0986666667
646.49,14.9008333334,32.7271666666,28.13425,35.5063333333,13.6463333334,12.1563333333,15.3428333334,27.8336666667,16.188
646.82,14.916,32.8429166666,28.1036666666,35.5028333333,13.71,12.1848333333,15.3928333333,27.8045833333,16.1746666666
647.15,14.7811666666,32.6915833333,27.9126666666,35.2146666667,13.4301666666,12.0383333333,15.2015,27.622625,15.9883333334
647.48,14.8583333333,32.64525,27.91775,35.2281666666,13.4146666667,12.0075,15.1825,27.6140833334,16.0033333333
647.81,14.9125,32.7814166667,28.06175,35.259,13.4698333333,12.095,15.2706666667,27.7330416667,16.1025
648.14,14.9818333333,32.6521666667,28.0635833333,35.1656666666,13.5176666667,12.1511666666,15.2903333333,27.705625,16.1396666667
648.47,15.0218333333,32.62675,27.8828333333,35.0238333333,13.3256666667,12.159,15.2265,27.504,16.001
648.80,15.0396666667,32.7329166666,27.8976666667,35.1055,13.3303333334,12.1833333333,15.3071666666,27.5013333333,15.9151666667
649.13,15.0895,32.746,27.9328333334,34.991,13.3918333333,12.269,15.2975,27.5735,15.9086666666
649.46,15.1703333333,32.948,28.0516666667,35.093,13.428,12.2181666666,15.3078333333,27.6336666667,15.9606666667
649.79,15.1853333333,33.1045,28.02025,35.0643333333,13.5001666666,12.2611666667,15.2845,27.610125,15.952
650.11,15.1731666667,33.0270833333,28.0275833334,34.9916666667,13.4181666667,12.1333333334,15.2206666667,27.5262083333,15.9256666667
650.44,15.133,33.0348333334,28.1210833334,34.884,13.3138333334,12.0333333333,15.2331666666,27.4692916667,15.899
650.77,15.0766666667,33.0958333334,28.1675833334,34.9101666666,13.394,11.9386666667,15.224,27.456625,15.8575
651.10,15.089,33.2108333333,28.2489166667,34.8998333334,13.4715,12.0885,15.2931666666,27.353375,15.858
651.43,15.0238333333,33.201,28.2151666666,34.9343333333,13.4476666667,11.9113333334,15.2608333333,27.3133333334,15.8028333333
651.76,14.9406666666,33.3654166666,28.1534166667,34.8518333334,13.4258333334,11.8691666667,15.1746666667,27.283875,15.7513333333
652.09,14.9526666666,33.3646666667,28.34825,34.9113333333,13.566,11.837,15.3066666666,27.3895416666,15.8038333333
652.42,15.036,33.3871666667,28.3841666666,34.8756666666,13.6571666666,11.9785,15.3128333333,27.4284583334,15.9693333334
652.75,15.118,33.3718333333,28.3338333334,34.8628333333,13.7273333333,11.9371666667,15.3435,27.4128333334,15.9876666667
653.08,15.1898333334,33.2584166666,28.39075,34.8586666666,13.8063333333,12.0303333333,15.415,27.4100416667,15.9303333333
653.41,15.1565,33.1775833334,28.2851666666,34.8533333333,13.7228333333,12.003,15.4546666667,27.3574166667,15.835
653.74,15.1598333334,33.1520833333,28.3176666666,34.8261666666,13.7478333333,12.041,15.4965,27.3745,15.8588333333
654.06,15.139,32.977,28.1926666666,34.8628333333,13.7973333334,12.0503333334,15.4448333334,27.394125,15.806
654.39,15.2215,33.1263333334,28.2684166667,35.0023333333,13.7706666667,12.1823333333,15.4898333333,27.5410416667,15.8351666667
654.72,15.2311666667,32.9985833333,28.15425,34.9318333333,13.6651666667,12.0383333333,15.3776666667,27.521875,15.7808333333
655.05,15.2798333333,32.8450833333,28.1708333334,34.9408333333,13.6191666667,12.1406666667,15.4005,27.4498333333,15.7698333333
655.38,15.2313333334,32.67875,28.1644166666,34.9816666666,13.622,12.078,15.3113333333,27.428,15.8026666667
655.71,15.1708333333,32.553,27.967,34.866,13.5606666667,12.0853333334,15.226,27.4532916667,15.8145
656.04,15.046,32.5219166667,27.9383333334,34.7888333333,13.4033333333,11.8563333333,15.1236666667,27.3474166666,15.6823333333
656.37,14.9241666666,32.4065833333,27.92675,34.701,13.2963333334,11.7553333333,15.0146666667,27.2349166667,15.6421666667
656.69,14.934,32.48975,27.9625,34.7953333333,13.3595,11.767,15.0465,27.2725833333,15.726
657.02,14.8741666666,32.4930833334,28.0386666667,34.7688333334,13.2783333333,11.6558333333,14.9321666666,27.180125,15.692
657.35,14.8991666667,32.47275,28.0161666667,34.7941666666,13.2865,11.689,15.0018333333,27.1390416667,15.6453333333
657.68,14.8815,32.3845,27.9761666667,34.6833333333,13.1723333334,11.5375,14.8975,26.9936666667,15.5055
658.01,14.7736666667,32.16,27.8419166667,34.4221666666,13.0831666667,11.426,14.7966666667,26.76025,15.3926666667
658.34,14.7835,32.2804166666,27.9404166667,34.4788333333,13.2478333333,11.5545,14.9356666667,26.8694583333,15.4768333334
658.66,14.8973333333,32.40425,27.8689166667,34.4873333333,13.3385,11.6496666666,14.9473333333,26.8820416667,15.5295
