wavelength,Back_ParCapf,Belly_ParCapf,Breast_ParCapf,Crissum_ParCapf,Crown_ParCapf,DorTail_ParCapf,Rump_ParCapf,Throat_ParCapf,WingTip_ParCapf
262.51,6.50988888889,10.9626666667,8.77022222223,9.989,4.24633333333,8.45099999999,6.09077777778,6.133,10.8078888889
262.88,7.00822222222,11.521,9.41811111111,10.4445555556,4.75866666667,9.04733333332,6.59111111111,6.49477777778,11.1861111111
263.25,6.87377777778,11.4854444444,9.45822222222,10.2628888889,4.60755555556,8.90888888888,6.37177777778,6.17277777778,11.0234444444
263.63,6.45288888889,11.1508888889,9.25044444446,9.90466666665,4.26055555556,8.43722222222,6.01944444445,5.72344444444,10.572
264.00,6.44266666667,11.2875555556,9.42311111112,9.85688888889,4.28233333333,8.44522222222,6.04211111111,5.83688888889,10.4626666667
264.37,6.63466666666,11.4245555556,9.64411111112,9.90733333332,4.61055555556,8.75877777777,6.06288888889,6.19233333333,10.554
264.75,7.03844444444,11.5996666667,9.91977777778,10.2885555556,4.92988888889,9.18666666668,6.24588888889,6.575,10.7573333333
265.12,6.588,11.2978888889,9.77388888889,9.75922222223,4.54755555556,9.05088888891,5.95388888889,6.25866666667,10.585
265.49,6.46266666667,11.1303333333,9.69144444447,9.43155555556,4.28266666667,8.96466666667,5.82266666667,6.25077777778,10.6347777778
265.87,6.49833333333,10.8993333333,9.73800000001,9.37133333332,4.21788888889,8.92444444444,5.76966666667,6.44655555556,10.5138888889
266.24,6.607,11.2558888889,9.70477777778,9.50122222222,4.251,9.03533333333,5.94677777778,6.53455555556,10.5415555556
266.61,6.632,11.2463333333,9.54822222221,9.535,4.30911111111,9.14644444443,5.92433333333,6.57066666668,10.596
266.98,6.80355555555,11.174,9.55088888888,9.75222222223,4.48811111111,9.17344444444,6.17011111111,6.81611111112,10.9685555556
267.36,7.05777777778,11.2817777778,9.77355555554,9.79800000001,4.71611111111,9.55011111113,6.53733333333,7.20011111111,11.3348888889
267.73,7.24655555556,11.3701111111,9.73388888887,9.79277777777,4.69611111111,9.74177777777,6.70122222222,7.27788888888,11.3936666667
268.10,7.05066666667,11.0336666667,9.51166666665,9.70477777778,4.41977777778,9.68555555556,6.61022222222,6.96944444443,11.3121111111
268.48,7.358,11.3623333333,9.74077777778,10.0833333333,4.796,9.91966666667,6.924,7.21722222223,11.5527777778
268.85,7.55077777778,11.6796666667,10.0637777778,10.3742222222,5.09366666667,10.0488888889,7.17688888889,7.50944444444,11.7806666667
269.22,8.05444444444,12.0944444444,10.3266666667,10.813,5.45811111111,10.3782222222,7.60122222222,7.85188888888,12.135
269.59,8.12377777778,12.0361111111,10.2976666667,10.8052222222,5.47444444444,10.2184444445,7.68455555556,7.80344444446,11.8453333333
269.97,8.06022222222,12.078,10.2315555556,10.7305555555,5.547,10.3255555556,7.82988888889,7.98688888889,11.7395555555
270.34,8.27333333333,11.9197777778,10.4291111111,10.7203333333,5.751,10.4462222222,8.06088888889,8.23577777778,11.8617777778
270.71,8.19344444445,11.6672222222,10.365,10.5414444444,5.55555555556,10.2585555555,8.12,8.19011111112,11.674
271.09,8.03522222222,11.524,10.1487777778,10.3633333333,5.27088888889,10.1487777778,7.87244444445,8.05133333334,11.3874444444
271.46,8.06255555556,11.4701111111,10.053,10.5726666667,5.28466666667,9.94244444443,7.83566666667,8.07511111112,11.3125555556
271.83,8.07655555555,11.4946666667,10.1584444444,10.6284444444,5.47522222222,9.89855555554,7.81055555556,8.1941111111,11.3771111111
272.20,8.21922222222,11.529,10.2812222222,10.7324444444,5.77788888889,10.0378888889,7.86155555556,8.41766666667,11.4627777778
272.58,8.07488888889,11.2228888889,10.0803333333,10.5337777778,5.563,9.89188888889,7.71555555555,8.21055555556,11.3408888889
272.95,7.91011111111,10.9853333333,9.74311111111,10.2165555555,5.23844444444,9.78088888889,7.55655555556,7.97155555556,11.1608888889
273.32,7.89366666667,10.7464444445,9.57388888888,10.166,5.27111111111,9.74300000001,7.48233333333,7.83244444444,11.0382222222
273.69,7.91011111111,10.7165555555,9.45600000001,10.2157777778,5.37733333333,9.87144444444,7.55666666667,7.84500000001,11.1286666667
274.06,8.06577777778,10.8204444444,9.54077777778,10.4157777778,5.56311111111,9.99922222223,7.73622222222,7.82311111111,11.303
274.44,8.37611111111,11.0623333333,9.72222222222,10.7273333333,5.79311111111,10.1667777778,7.85211111111,7.94666666667,11.5344444444
274.81,8.293,10.9402222222,9.65377777777,10.7382222222,5.742,10.092,7.73988888889,7.89522222222,11.453
275.18,8.26955555556,10.8528888889,9.63677777779,10.7173333333,5.88466666667,10.1472222222,7.82855555556,7.71188888889,11.5017777778
275.55,8.46833333333,10.9817777778,9.74277777778,10.7812222222,6.03266666667,10.3508888889,7.97022222222,7.74688888889,11.6802222222
275.93,8.67788888889,10.9831111111,9.65477777777,10.911,6.06055555556,10.3142222222,8.15288888889,7.66433333332,11.7571111111
276.30,8.92377777778,11.1615555555,9.70888888888,10.9231111111,6.14944444445,10.2186666667,8.38722222222,7.66244444446,11.8558888889
276.67,9.07866666667,11.2403333333,9.74800000001,10.9717777778,6.21666666667,10.1797777778,8.37177777778,7.80755555554,11.8894444444
277.04,9.40077777779,11.5548888889,10.2025555555,11.4104444444,6.71355555556,10.4605555555,8.70588888889,8.14155555556,12.2948888889
277.41,9.58722222221,11.7201111111,10.399,11.3862222222,6.76655555556,10.4196666667,8.78222222222,8.36266666667,12.2565555556
277.79,9.57266666666,11.7161111111,10.5891111111,11.4188888889,6.90055555555,10.2436666667,8.74988888889,8.39044444445,12.3037777778
278.16,9.75977777778,11.8161111111,10.6605555556,11.5342222222,7.07055555555,10.4438888889,8.77944444444,8.53544444445,12.4798888889
278.53,9.45444444444,11.6486666667,10.5874444444,11.3644444445,6.92144444444,10.2928888889,8.57111111111,8.40344444446,12.1276666667
278.90,9.60377777779,11.6886666666,10.6018888889,11.3945555555,7.09166666667,10.2907777778,8.582,8.30188888889,12.3346666667
279.27,9.93777777777,11.6586666667,10.8116666667,11.611,7.15233333333,10.3728888889,8.63533333333,8.45144444443,12.5054444444
279.64,9.7871111111,11.7297777778,10.8102222222,11.546,7.20566666667,10.3621111111,8.67011111111,8.55644444443,12.4254444444
280.02,9.60822222221,11.589,10.8341111111,11.4604444444,7.21533333333,10.4322222222,8.57966666667,8.55677777778,12.3537777778
280.39,9.37977777778,11.4516666667,10.7674444445,11.3841111111,7.10866666667,10.3145555555,8.40633333333,8.45788888888,12.2223333333
280.76,9.05311111111,11.268,10.515,11.1832222222,6.88566666667,10.1855555556,8.37255555556,8.17488888889,12.0646666666
281.13,8.58777777778,10.8811111111,9.95511111112,10.7433333333,6.27588888889,9.63655555556,7.98388888889,7.66177777777,11.3931111111
281.50,8.54122222222,10.9706666666,10.0382222222,10.8751111111,6.24577777778,9.73366666667,8.14966666667,7.80566666667,11.4397777778
281.87,8.61111111111,11.1956666667,10.1951111111,11.0761111111,6.28922222222,9.92966666666,8.30777777778,8.01333333333,11.6391111111
282.25,8.72811111111,11.3213333333,10.3443333333,11.253,6.35366666667,10.0716666667,8.42144444445,8.20555555556,11.6366666667
282.62,8.50866666667,11.0664444445,10.0215555556,10.955,6.09322222222,9.72622222223,8.28577777778,8.01277777778,11.4704444444
282.99,8.64533333333,11.2824444445,10.225,11.1274444444,6.261,9.84422222222,8.42255555556,8.1748888889,11.557
283.36,8.60077777778,11.4673333333,10.2691111111,11.0953333333,6.41755555556,9.74366666664,8.54244444445,8.27322222222,11.5653333333
283.73,8.41811111111,11.1085555556,10.037,10.854,6.12333333333,9.54111111109,8.24855555556,8.07388888888,11.3577777778
284.10,8.32711111111,11.1235555556,9.90422222223,10.7876666667,5.92611111111,9.4538888889,8.13055555556,8.11066666667,11.2281111111
284.47,8.14311111111,10.9324444444,9.71044444445,10.6088888889,5.67744444444,9.38666666668,7.89922222222,8.01288888889,11.0217777778
284.85,8.16977777778,10.8905555556,9.66855555557,10.6491111111,5.67166666667,9.4058888889,7.76877777778,7.92099999999,10.8906666667
285.22,8.25588888889,10.9584444445,9.75644444443,10.801,5.81766666666,9.61499999999,7.78366666667,8.046,11.1382222222
285.59,7.92777777778,10.6506666667,9.34766666668,10.5225555556,5.51066666667,9.42166666667,7.39988888889,7.68522222222,10.8752222222
285.96,7.737,10.4986666667,9.20244444445,10.3427777778,5.31155555556,9.20222222221,7.22488888889,7.44533333334,10.5943333333
286.33,7.44522222222,10.3916666667,9.06822222223,10.1141111111,5.07133333334,8.79300000002,6.99222222222,7.22755555556,10.3762222222
286.70,7.515,10.6422222222,9.26444444444,10.2353333333,5.17511111111,8.91511111112,7.097,7.2318888889,10.3724444445
287.07,7.23977777778,10.4634444444,9.00288888888,10.0402222222,4.94,8.72477777778,6.89244444444,6.96344444444,9.99133333335
287.44,6.94311111111,10.28,8.74544444445,9.91477777777,4.61377777778,8.43700000001,6.53544444444,6.78566666668,9.58588888888
287.82,6.96444444444,10.498,8.83822222223,10.1056666667,4.60033333333,8.43955555556,6.62033333333,6.77288888889,9.53833333334
288.19,6.95066666667,10.6822222222,8.96633333332,10.2647777778,4.59611111111,8.47966666667,6.56811111111,6.6971111111,9.58000000001
288.56,7.064,11.0437777778,9.22433333334,10.5751111111,4.83622222222,8.4051111111,6.70655555556,6.7691111111,9.66066666668
288.93,7.05,11.3708888889,9.55455555556,10.856,4.94344444445,8.37499999999,6.84166666667,6.9191111111,9.88244444443
289.30,6.99811111111,11.5218888889,9.68277777779,10.8892222222,4.95355555555,8.22588888889,6.83777777778,6.84,9.75833333333
289.67,7.23433333333,12.0096666667,10.139,11.2486666667,5.26388888889,8.41277777777,7.08744444444,7.14199999999,9.98499999999
290.04,7.46888888889,12.3953333333,10.366,11.6337777778,5.47988888889,8.68933333333,7.18977777778,7.43355555557,10.1533333333
290.41,7.42566666667,12.4904444444,10.4798888889,11.8496666667,5.51733333333,8.80266666664,7.17544444444,7.39233333333,10.1321111111
290.78,7.31144444444,12.548,10.5088888889,12.025,5.41888888889,8.69555555557,6.96366666667,7.40022222223,10.1611111111
291.15,7.24344444444,12.6856666667,10.6215555555,12.1141111111,5.30966666667,8.58433333332,6.90088888889,7.43633333333,10.1875555556
291.52,7.35633333333,13.065,10.9047777778,12.348,5.41222222222,8.76833333333,7.05244444444,7.45377777779,10.3334444445
291.89,7.33533333333,13.3447777778,11.0568888889,12.5575555556,5.48044444445,8.76211111112,6.95155555556,7.48033333333,10.388
292.26,7.44555555556,13.5057777778,11.2776666667,12.8144444444,5.61533333333,8.77855555556,7.09755555556,7.53988888889,10.2978888889
292.64,7.55688888889,13.6914444445,11.4831111111,13.1298888889,5.55811111111,8.95577777779,7.22511111111,7.61999999999,10.347
293.01,7.81266666667,14.0985555556,11.7228888889,13.4608888889,5.70222222222,9.12377777778,7.36022222222,7.83066666668,10.3398888889
293.38,7.615,14.1975555555,11.7595555555,13.5594444444,5.48311111111,9.03633333333,7.21022222222,7.7498888889,10.1722222222
293.75,7.34744444444,14.2387777778,11.6687777778,13.5481111111,5.21266666667,8.58533333334,6.91488888889,7.47255555556,9.98266666667
294.12,7.15911111111,14.3287777778,11.8221111111,13.7344444445,4.98211111111,8.43833333334,6.85544444444,7.31744444446,9.88111111111
294.49,7.14555555556,14.5811111111,11.9161111111,14.0094444444,4.84422222222,8.33700000001,6.81044444444,7.21677777778,9.88922222223
294.86,7.08577777778,14.7648888889,11.8964444445,14.1812222222,4.74922222222,8.27744444446,6.79044444444,7.0561111111,9.68811111111
295.23,7.03333333334,15.0034444444,12.0107777778,14.4631111111,4.73822222222,8.41444444443,6.79355555555,7.04955555557,9.80511111112
295.60,7.02844444445,15.2361111111,12.1497777778,14.7223333333,4.72111111111,8.44666666668,6.86755555556,7.04622222221,9.86044444445
295.97,6.96411111111,15.364,12.1897777778,14.8354444445,4.62866666667,8.42522222221,6.83255555556,6.97722222222,9.82233333333
296.34,6.87444444444,15.6304444445,12.3243333333,14.975,4.63544444445,8.39555555556,6.779,6.98044444444,9.91400000001
296.71,6.81944444444,15.8923333333,12.4205555556,15.077,4.58777777778,8.42922222223,6.67722222222,6.98933333332,9.89255555554
297.08,6.81022222222,16.0857777778,12.5008888889,15.2152222222,4.55566666667,8.40866666668,6.65788888889,7.00144444446,9.85644444444
297.45,6.98533333333,16.4974444445,12.7385555555,15.6076666667,4.73022222222,8.48344444443,6.85977777778,7.15277777777,10.0142222222
297.82,7.213,16.8834444445,13.1216666667,16.0314444444,4.926,8.68033333332,7.11288888889,7.41944444443,10.229
298.19,7.144,17.0416666667,13.1852222222,16.2094444444,4.89477777778,8.601,7.06211111111,7.41266666667,10.2217777778
298.56,7.36311111111,17.4283333333,13.5596666667,16.5651111111,5.164,8.86566666668,7.29622222222,7.69322222223,10.3531111111
298.93,7.73244444444,17.8976666667,14.0187777778,16.9985555556,5.50977777778,9.16866666668,7.62722222222,8.02244444446,10.7043333333
299.30,8.09311111111,18.4284444444,14.445,17.4207777778,5.78966666667,9.279,7.851,8.28344444444,10.837
299.67,8.15666666666,18.8101111111,14.7491111111,17.6953333333,5.85277777778,9.20522222223,7.89555555556,8.38899999999,10.9807777778
300.04,8.39333333333,19.256,15.2563333333,18.1817777778,6.17922222222,9.3128888889,8.11466666666,8.60766666665,11.0982222222
300.41,8.41211111111,19.5498888889,15.396,18.4371111111,6.21977777778,9.25633333336,8.19233333333,8.60555555557,11.0755555556
300.78,8.58088888889,20.0923333334,15.9128888889,19.0883333333,6.59533333333,9.33366666667,8.50533333333,8.87155555557,11.4062222222
301.15,8.566,20.2848888889,16.2854444445,19.4075555555,6.638,9.31199999999,8.66,8.90155555555,11.4605555556
301.52,8.75388888889,20.7098888889,16.6943333333,19.9296666667,6.83711111111,9.436,8.86422222222,9.09133333333,11.6184444445
301.89,8.443,20.7587777778,16.6872222222,19.9215555555,6.59211111111,9.258,8.56377777778,8.81766666668,11.2368888889
302.26,8.45188888889,21.1063333333,16.8864444445,19.9614444445,6.67133333333,9.2777777778,8.611,8.73688888888,11.157
302.63,8.42133333334,21.3152222222,17.0478888889,20.1162222222,6.663,9.11622222222,8.57088888889,8.71555555556,11.169
303.00,8.28811111111,21.4943333333,17.203,20.2767777778,6.615,9.05966666668,8.55344444444,8.66911111111,11.0942222222
303.37,8.24722222222,21.683,17.4018888889,20.5762222222,6.59877777778,9.08,8.62266666667,8.69977777779,11.1712222222
303.74,8.13288888889,21.7465555556,17.4665555556,20.7258888889,6.53311111111,9.06477777777,8.49322222222,8.64188888888,10.9668888889
304.10,8.06888888889,21.9585555556,17.5825555555,20.9273333333,6.39166666667,8.93300000001,8.46344444444,8.57711111111,10.8303333333
304.47,8.09011111111,22.3002222222,17.8113333333,21.1737777778,6.33711111111,8.92411111111,8.44388888889,8.60466666668,10.6965555556
304.84,7.89855555556,22.2763333333,17.7601111111,20.9454444444,5.90366666667,8.61455555558,8.16655555555,8.1691111111,10.2155555555
305.21,7.75277777778,22.5121111111,17.7833333333,21.0177777778,5.78244444444,8.41955555556,8.01544444444,7.92866666668,10.0651111111
305.58,7.64966666666,22.5983333334,17.9042222222,21.0144444444,5.58788888889,8.27977777778,7.92355555555,7.81400000001,9.82366666666
305.95,7.86688888889,23.0287777778,18.2013333333,21.4505555556,5.79411111111,8.44355555554,8.23655555555,7.99933333335,10.0271111111
306.32,7.98988888889,23.2453333333,18.4388888889,21.7467777778,5.90411111111,8.58222222223,8.39566666667,8.11688888889,10.1503333333
306.69,7.98933333333,23.4987777778,18.7735555556,21.9527777778,5.85733333333,8.55533333331,8.40322222222,7.9268888889,10.0438888889
307.06,7.92144444444,23.6775555556,18.9137777778,22.1284444444,5.78166666667,8.40066666667,8.27455555556,7.88677777778,9.99911111111
307.43,7.81355555556,23.8513333333,19.0346666667,22.2637777778,5.73755555556,8.378,8.13122222222,7.80655555557,9.90455555556
307.80,8.03788888889,24.3005555555,19.4198888889,22.6226666667,5.88511111111,8.64677777778,8.32788888889,8.00933333334,10.109
308.17,7.99122222222,24.5486666667,19.6771111111,22.876,5.91388888889,8.77766666668,8.34711111111,8.07733333333,10.1642222222
308.54,7.98077777778,24.634,19.8532222222,22.9925555555,5.95411111111,8.76255555556,8.27377777778,8.06422222221,10.1495555555
308.90,8.08044444445,25.0763333333,20.1834444444,23.3406666667,6.238,8.97422222221,8.40111111111,8.29400000001,10.3458888889
309.27,8.06744444444,25.3476666667,20.3427777778,23.4871111111,6.25311111111,9.05544444447,8.359,8.30033333334,10.3581111111
309.64,8.17911111111,25.7243333334,20.6814444444,23.7672222222,6.32677777778,9.259,8.36933333333,8.3511111111,10.5873333333
310.01,8.24833333333,25.9677777778,20.9237777778,24.0498888889,6.37366666667,9.27766666669,8.32644444444,8.41022222222,10.6697777778
310.38,8.26544444444,26.2261111111,21.1648888889,24.3483333333,6.28266666667,9.16833333332,8.19488888889,8.48488888888,10.6816666667
310.75,8.16766666667,26.4185555555,21.1547777778,24.4357777778,6.17733333334,9.10222222222,8.03822222222,8.46966666666,10.6815555556
311.12,8.088,26.5236666667,21.3218888889,24.5747777778,6.05933333333,8.9898888889,7.99344444444,8.33433333333,10.5127777778
