wavelength,Back_CamParm,Belly_CamParm,Breast_CamParm,Crissum_CamParm,Crown_CamParm,DorTail_CamParm,Rump_CamParm,Throat_CamParm,WingTip_CamParm
745.60,18.6453,50.0047,10.1945333333,38.6904333333,10.6916133333,16.8659333333,18.0025444444,8.85406666667,20.4246666667
745.91,18.5054666666,49.8332333333,9.9748,38.7287,10.4964,16.7732666667,17.9590140741,8.73706666666,20.2902666667
746.23,18.025,49.5613,9.46813333333,38.4610666667,9.92319999999,16.4206666667,17.6644288889,8.20566666667,19.9612
746.55,18.3562333333,49.6416,9.64273333333,38.6495,10.1123866667,16.7342666667,17.8943992592,8.43119999999,20.1182
746.86,18.3568333333,49.2629,9.67279999999,38.4322,9.95860000001,16.7419333333,17.9831755556,8.42853333333,19.9160666667
747.18,18.4595,49.7922333333,9.75253333333,38.8651333333,9.91085333333,17.0154666667,18.136877037,8.24826666667,19.8914666666
747.49,18.5092333333,50.1225,9.89806666665,39.2345666666,9.89370666667,17.181,18.2586711111,8.0664,19.9492
747.81,18.6507,50.3517666667,10.2085333333,39.4049666667,10.0911466667,17.7039333333,18.6674392593,8.3484,20.2144666667
748.12,18.322,50.0154333333,10.1864,39.0855666667,9.97314666667,17.454,18.4564096296,8.31973333333,20.0000666667
748.44,17.8615333333,49.5788666667,9.74980000001,38.7038,9.78022666665,17.0888666667,18.2128103704,8.01586666667,19.8584666667
748.75,18.2195666667,49.9764666667,10.1572,39.0499666667,10.2228266667,17.4078,18.4926125926,8.39553333333,20.2228666667
749.07,18.3661,50.0115666667,10.2101333333,39.1450666667,10.2233733333,17.5474,18.5429422222,8.3136,20.1750666667
749.38,18.0253,50.1666333333,9.87453333333,39.0731,9.86281333333,17.0222666667,18.4093614815,7.981,19.8992
749.70,18.4037666667,50.4034,10.4698666667,39.4065,10.4811466666,17.5002,18.8714577778,8.63926666667,20.3568
750.01,18.3486666667,50.2708,10.4038,39.3897,10.3893466667,17.388,18.8479822222,8.534,20.3734666667
750.33,18.4973333333,50.7810666667,10.5246666667,39.6451,10.61232,17.3693333333,18.9915955555,8.7092,20.6324666667
750.64,18.8287333333,50.6337,10.8405333333,39.4058,11.00884,17.4100666667,19.2172148148,9.2566,20.9528
750.96,19.0844,50.5763333333,11.1242666667,39.3491,11.3267466667,17.6166666667,19.4243037037,9.69626666667,21.0244666666
751.27,19.1571666667,50.5420333333,11.0919333333,39.5234666667,11.3326666667,17.4028,19.4559207407,9.7348,21.0198
751.59,19.3460333333,50.6377,11.0585333333,39.6719666667,11.2955733333,17.3263333333,19.6813496296,9.79460000001,21.1754666667
751.90,20.0186,51.1918333333,11.6456666667,40.2514666667,11.8166666667,18.0541333333,20.2315244444,10.4026666667,21.7200666667
752.22,20.1172666667,51.0357,11.6684,40.1950666667,11.8295066667,18.1933333333,20.3332659259,10.6534666667,21.7833333333
752.53,20.064,50.9628666667,11.6422666667,40.1418666667,11.82416,18.0508,20.2828985185,10.7096,21.9050666667
752.85,20.4219333333,50.9074,11.9494,40.2862333333,12.0649333334,18.5095333334,20.5633088889,11.0409333333,22.1163333333
753.16,20.091,50.6954666667,11.4085333333,40.1446333333,11.59064,17.963,20.1950837037,10.5892,21.785
753.47,19.8415,50.6101333333,11.2846666667,39.9871333333,11.5216933333,17.7894,20.0851451852,10.5175333333,21.7132
753.79,20.0235,50.7513666667,11.4296,40.1014,11.7585866667,18.0278,20.1531118518,10.5047333333,21.8072
754.10,19.9964,50.8466,11.3996666667,40.3720333333,11.7539333333,18.0018666666,20.3227562963,10.5268,21.8502666667
754.42,19.9051666667,50.8983,11.3877333333,40.4726666667,11.9027466667,17.8503333333,20.3685355556,10.6033333333,21.9958666666
754.73,19.8243333333,51.0009333333,11.0214,40.3234666666,11.6160666667,17.8116666667,20.1256444444,10.5053333333,21.8248
755.05,19.8548333333,51.0089666667,11.1713333333,40.4155333333,11.77036,17.9913333333,20.1467888889,10.5814,21.8134666667
755.36,19.6823,51.1334666667,10.951,40.2401666667,11.6525866667,17.5142,20.1162118518,10.5174,21.6112
755.67,19.4098666667,51.0771666667,10.6859333333,40.1107666667,11.4783866667,17.2781333333,20.0187251852,10.2178666667,21.2851333333
755.99,19.5775666667,51.0542333333,10.8162,40.3016,11.5622666667,17.5477333333,20.2075118519,10.4549333333,21.2410666666
756.30,19.2628,51.1446333333,10.6516,40.3697333333,11.4153066667,17.2704666667,20.0472074074,10.2993333333,21.0213333333
756.62,19.5103333333,51.4739,10.8345333333,40.5529,11.6315866667,17.4275333333,19.9032711111,10.4997333333,20.964
756.93,19.3946333333,51.5768333333,10.6295333333,40.5672333333,11.4780933333,17.4081333333,19.7214948148,10.4897333333,20.6078666667
757.24,19.0318333333,51.5752333333,10.3394666667,40.3843666667,11.28756,17.088,19.4959911111,10.4084666667,20.3302666667
757.56,18.7375,51.453,10.0536666667,40.1533666667,11.03916,17.035,19.1743103704,10.0895333333,20.0947333333
