wavelength,Back_HemCalm,Belly_HemCalm,Breast_HemCalm,Crissum_HemCalm,Crown_HemCalm,DorTail_HemCalm,Patch10_HemCalm,Rump_HemCalm,Throat_HemCalm,WingTip_HemCalm
252.04,0.173533333333,0.564,2.55006666667,0.698866666666,-0.173533333333,4.94265333334,2.9356,1.26776666667,2.01973333333,7.51986666667
252.41,-0.0244000000014,0.439199999998,2.5038,0.800266666666,-0.209866666667,4.58883111111,2.99653333333,1.23226666667,1.95713333333,7.24753333333
252.79,0.470666666665,1.04893333333,3.20586666666,1.16666666667,0.7108,5.10138222222,3.70093333333,1.78923333333,2.75986666667,7.7599
253.16,0.590266666666,1.6384,3.26693333333,1.40706666667,1.0134,5.04485555555,3.9162,1.8326,2.96186666667,7.99523333333
253.54,0.794266666664,1.70273333333,3.34086666667,1.48913333333,0.878666666668,4.91569111111,4.1102,1.93586666667,3.20193333334,8.1583
253.91,0.798066666668,1.5144,2.86526666667,1.274,0.798133333334,4.91720444444,4.313,1.86496666667,3.2694,8.19906666667
254.28,0.396733333332,0.981400000001,2.06213333333,0.595066666666,0.214,4.21106444445,3.53953333333,1.11723333333,2.31786666667,7.65863333333
254.66,0.397266666666,0.985133333333,1.7904,0.6042,0.364666666667,4.17459555555,3.77133333333,0.974166666666,2.28033333333,7.5674
255.03,1.3378,1.74426666667,2.512,1.56913333333,1.11206666667,4.63567111111,4.66826666666,1.69346666667,3.31933333334,8.42503333335
255.41,0.626266666666,1.01826666667,1.9374,0.550199999998,0.374533333335,3.48408666667,4.05026666667,0.532633333334,2.7628,7.85473333334
255.78,0.727400000002,0.679200000001,1.9838,0.402733333332,0.0721333333333,3.50823333333,4.19,0.288533333334,3.19206666666,7.92903333333
256.15,0.153133333334,-0.0430666666666,1.6422,-0.349199999999,-0.661866666666,3.06688222222,3.842,-0.621933333332,3.14353333333,7.7757
256.53,-0.409999999999,-0.699400000001,1.0548,-1.2054,-1.27186666666,2.61858,3.1042,-1.3201,2.4592,7.32073333334
256.90,-0.383133333332,-0.2174,1.16073333333,-0.983399999999,-1.3322,2.81252666667,2.99606666667,-1.02626666667,2.08693333333,7.49876666667
257.28,0.0054666666682,0.0261333333326,1.43906666667,-0.8164,-1.13553333333,3.09214,3.1554,-0.484099999998,1.96753333333,7.52226666667
257.65,0.184133333333,0.280733333333,1.4492,-0.497066666666,-0.860333333334,3.34154444444,2.67313333333,-0.474,1.66086666667,7.5731
258.02,0.138600000001,0.317066666666,1.6004,-0.447666666667,-0.578399999999,3.28193333333,2.09566666667,-0.421733333333,1.43393333333,7.12806666667
258.40,1.06386666667,1.09113333333,2.2712,0.320533333335,0.323999999999,4.01169777778,2.39046666667,0.206266666665,2.26086666667,7.5447
258.77,1.37806666667,1.42513333333,2.59426666667,0.683066666668,0.742066666666,4.19838444444,2.4264,0.557900000001,2.4204,7.56326666667
259.15,1.13146666667,1.23226666667,2.4192,0.225133333334,0.601466666667,4.15764666667,2.08786666667,0.410633333333,2.08786666667,7.1596
259.52,1.64666666667,1.7196,2.8384,0.615333333332,1.0166,4.75246222222,2.36893333333,0.975233333333,2.48826666667,7.479
259.89,1.47513333333,1.68553333333,2.5844,0.370533333333,0.907933333333,4.50030666667,2.00566666667,0.743300000001,2.09946666667,7.10686666667
260.27,1.63746666667,1.893,2.7218,0.601666666667,1.15693333333,4.6642,2.0914,1.038,2.0892,7.15266666667
260.64,1.65493333333,1.99726666667,2.71953333333,0.674466666666,1.22313333333,4.76229333333,2.08213333333,1.16353333333,2.11886666667,7.2067
261.01,1.7302,1.82946666667,2.7508,0.645066666667,1.1952,4.79901777778,1.9008,1.068,2.20073333333,7.1552
261.39,1.59666666667,1.6274,2.59406666667,0.433066666669,0.9208,4.65201111111,1.6448,0.860766666667,2.13046666667,7.04716666667
261.76,1.52953333333,1.51813333333,2.64893333333,0.272000000002,0.790799999999,4.63654444444,1.6406,0.741100000001,2.2706,6.95333333333
262.13,1.91533333333,1.71733333333,2.8456,0.431666666668,1.0186,4.97519333333,1.975,1.07443333333,2.588,7.17233333333
262.51,1.68793333333,1.62073333333,2.76933333333,0.219400000003,0.8104,4.89105111111,1.959,1.1445,2.57313333333,7.1042
262.88,1.3058,1.1538,2.42206666667,-0.3272,0.183733333335,4.45446666667,1.6072,0.7161,2.27566666666,6.8488
263.25,1.09406666667,0.895,1.948,-0.427,-0.193,3.95554,1.4326,0.395299999999,2.0904,6.80423333333
263.63,0.686866666669,0.648600000001,1.63173333333,-0.711333333333,-0.421999999999,3.40859111111,1.2272,-0.019199999998,1.77473333333,6.67376666667
264.00,0.930533333333,0.788333333335,2.01786666667,-0.388733333333,-0.272866666665,3.58258444444,1.547,0.147566666666,2.17853333333,7.0703
264.37,0.819866666667,0.514133333335,1.80573333333,-0.630333333333,-0.614800000001,3.29028888889,1.44226666667,-0.253200000001,2.2156,6.8001
264.75,1.41066666667,1.0938,2.27246666667,-0.220266666668,-0.123800000001,3.60136888889,2.08693333333,0.102566666667,2.64333333333,7.16336666667
265.12,1.41353333333,1.09386666666,2.1182,-0.130933333333,-0.104133333335,3.44024,2.34933333333,0.265800000001,2.55346666667,7.17703333333
265.49,1.5006,1.0332,2.15686666667,0.1734,0.094266666668,3.59085777778,2.32273333333,0.448666666665,2.62806666667,7.1588
265.87,1.6988,1.24373333333,2.21606666667,0.436666666666,0.32306666667,3.82326888889,2.40333333333,0.799933333332,2.78853333333,7.32896666667
266.24,1.3816,1.22893333333,1.96066666667,0.383533333334,0.0105999999986,3.73935111111,2.195,0.481266666668,2.63906666667,7.28466666667
266.61,1.14986666667,0.800133333333,1.52026666667,0.0553333333346,-0.287533333334,3.49124,1.68993333333,-0.107433333333,2.0778,7.0113
266.98,1.304,1.00386666667,1.6508,0.183466666667,0.116733333334,3.81407555555,1.8108,0.0901000000012,2.3278,7.24353333333
267.36,1.28346666667,1.15706666667,1.95433333333,0.0907333333334,0.230066666668,4.06993111111,1.7534,0.139366666665,2.3692,7.29046666667
267.73,1.1794,0.938399999999,1.83333333333,-0.0281333333354,-0.0532000000013,4.03227111111,1.64553333333,0.0204,2.33053333333,7.08423333333
268.10,0.960799999998,0.813000000001,1.67506666667,-0.301666666667,-0.264799999999,3.97573111111,1.53966666667,-0.155466666666,2.0662,6.9254
268.48,1.11446666667,1.35566666666,1.88586666667,0.087333333332,0.123533333333,4.28967555556,1.85873333333,0.278699999999,2.23533333333,7.2526
268.85,1.02606666667,1.42046666667,1.82973333333,0.219466666666,0.083066666666,4.21037333333,1.77026666667,0.216233333333,2.30426666667,7.2984
269.22,0.955333333335,1.34086666667,1.7412,0.271599999999,0.0878,4.27120666667,1.73533333333,0.105166666666,2.3342,7.2437
269.59,1.2376,1.765,2.0758,0.613,0.5418,4.51768222222,2.19286666667,0.4649,2.55213333333,7.73036666667
269.97,1.16786666667,1.7254,1.9726,0.618800000001,0.621466666666,4.44663111111,2.2112,0.525733333335,2.41353333334,7.57396666667
270.34,1.37053333333,1.98886666667,2.2312,0.795466666668,0.792733333333,4.61048,2.28586666667,0.633333333334,2.4792,7.61206666667
270.71,1.4282,2.28406666667,2.3688,0.908933333335,0.834666666667,4.64140444445,2.55173333333,0.806833333335,2.67893333333,7.6854
271.09,1.66926666667,2.61426666667,2.69906666667,1.15826666667,1.0374,4.93304888889,2.82486666667,1.09646666667,2.86593333333,7.85306666667
271.46,1.84853333334,2.8226,2.83753333333,1.36273333334,1.31293333333,5.20843777778,3.21873333333,1.37526666667,3.00446666667,7.84506666667
271.83,2.05093333333,3.08373333333,3.03026666667,1.68486666667,1.68726666667,5.47866444444,3.48606666667,1.60866666667,3.1248,8.0011
272.20,1.7162,2.65126666667,2.5638,1.5204,1.45906666667,5.08022666667,3.15646666667,1.34903333333,2.7408,7.67466666667
272.58,1.44613333333,2.17393333333,2.2418,1.2246,1.10326666667,4.70128,2.91806666667,1.0087,2.48653333333,7.42473333333
272.95,1.51206666667,2.07933333333,2.19513333333,1.12546666667,1.07213333333,4.76359555556,3.001,1.15313333333,2.4592,7.42036666667
273.32,1.63726666667,2.4144,2.4606,1.20826666667,1.24046666667,4.80461333333,3.113,1.41246666667,2.60586666667,7.5453
273.69,2.00473333333,2.81533333333,2.7992,1.47273333333,1.55633333333,5.27199555555,3.45646666667,1.86873333334,3.0058,7.6887
274.06,2.17826666666,3.16033333333,3.11313333333,1.62713333333,1.73313333333,5.52685111111,3.7608,2.16063333333,3.1908,7.92656666667
274.44,1.9904,3.07186666667,2.94493333334,1.47473333333,1.5852,5.30548888889,3.681,2.13413333333,3.06473333333,7.76133333333
274.81,2.11713333334,3.0754,3.16573333333,1.5426,1.7822,5.44134666667,3.9114,2.36273333333,3.16326666667,7.83283333333
275.18,2.14726666667,2.98146666667,3.09373333333,1.62793333333,1.85513333333,5.37867777778,3.93766666667,2.4357,3.196,7.80153333333
275.55,2.13046666667,2.8824,3.0504,1.67933333333,1.65386666667,5.25632,3.764,2.30636666667,3.07593333333,7.7727
275.93,1.9966,2.75973333334,2.87473333333,1.51833333333,1.42693333333,5.11310666667,3.6064,2.21093333333,3.0444,7.70023333333
276.30,2.36106666667,3.1704,3.3788,1.8724,1.69606666667,5.53185777778,3.99573333333,2.647,3.62186666667,8.2023
276.67,2.49693333333,3.27246666666,3.4866,1.85693333333,1.75953333333,5.58296,3.83893333333,2.56466666667,3.5516,8.2961
277.04,2.5062,3.325,3.48546666667,1.98613333333,1.65146666667,5.43199777778,3.81446666667,2.35413333333,3.4578,8.26416666667
277.41,2.53373333333,3.26213333333,3.42126666667,1.87806666667,1.52926666667,5.49031111111,3.99886666667,2.17673333333,3.2732,8.22103333333
277.79,1.8844,2.7188,2.9764,1.4,1.0388,4.90690666667,3.57,1.5876,2.6768,7.9002
278.16,1.66873333333,2.34446666667,2.57973333333,1.0302,0.766333333332,4.64680444444,3.156,1.1225,2.36973333333,7.69413333333
278.53,1.35713333333,1.79806666667,2.27313333334,0.616333333336,0.412866666665,4.38104444445,2.86686666667,0.736566666665,2.0498,7.43276666667
278.90,1.06646666667,1.4162,1.81413333333,0.372466666666,0.081733333334,4.19841777778,2.44306666667,0.213033333333,1.77466666667,7.1632
279.27,0.729199999999,1.22366666667,1.478,0.0254,-0.426666666667,3.88774888889,2.06586666667,-0.262833333334,1.59113333333,6.945
279.64,0.706599999999,1.30993333333,1.4412,-0.01946666667,-0.388266666667,3.78127111111,2.14786666667,-0.187133333333,1.6954,7.11213333333
280.02,0.521000000001,1.10793333333,1.42886666667,-0.224733333332,-0.614266666667,3.60051777778,2.00466666667,-0.318133333331,1.5082,6.76406666667
280.39,0.040266666668,0.821000000001,1.1472,-0.6498,-0.9306,3.22691333333,1.43326666667,-0.724799999999,1.05633333333,6.2789
280.76,0.353400000002,1.22633333333,1.58233333333,-0.277933333332,-0.514333333334,3.76746666667,1.81353333333,-0.288366666665,1.63933333333,6.4875
281.13,0.398066666665,1.12453333333,1.74793333333,-0.280533333332,-0.293133333333,3.95720888889,1.80046666667,-0.0788666666666,1.69786666667,6.3711
281.50,0.719199999999,1.4624,2.01833333333,0.158333333332,0.0535333333334,4.30441777778,1.93546666667,0.318099999999,2.0134,6.70083333333
281.87,0.631999999999,1.45386666667,1.80006666667,-0.045599999998,-0.0864666666687,4.11880666667,1.80966666667,0.145399999999,1.83846666667,6.47673333333
282.25,0.487666666666,1.35966666667,1.7908,-0.1032,-0.112466666667,3.97642222222,1.79086666667,0.102066666667,1.73706666667,6.3655
282.62,0.936533333335,1.8412,2.25473333333,0.497866666668,0.490933333334,4.39286666667,2.28426666667,0.621633333333,2.20473333333,6.7611
282.99,1.2996,2.30473333333,2.80753333333,1.06066666667,0.961000000002,4.79589555555,2.64373333333,1.16463333333,2.51966666667,7.22243333333
283.36,1.52246666667,2.42093333333,3.09,1.32293333333,1.25026666667,5.06113777778,2.8926,1.47316666667,2.5988,7.4044
283.73,1.6156,2.3732,3.16406666667,1.3484,1.32326666667,5.10626666667,2.88233333333,1.5059,2.64246666667,7.26576666667
284.10,2.0316,2.81086666667,3.54566666667,1.77593333333,1.79393333333,5.56158444444,3.2216,1.96306666667,3.0524,7.6341
284.47,2.43646666667,3.14173333333,3.75673333333,2.11606666667,2.287,5.91526,3.68406666667,2.31166666667,3.297,7.84246666667
284.85,2.43313333333,3.13873333333,3.72353333333,2.14746666667,2.35453333333,5.89343333333,3.7484,2.3573,3.1942,7.8946
285.22,2.4086,3.1604,3.69693333333,2.10833333333,2.2934,5.79942666667,3.66866666667,2.31603333333,3.1566,7.95223333333
285.59,2.47993333333,3.1606,3.78513333333,2.20113333333,2.34993333333,5.79026,3.73873333333,2.35173333333,3.32606666667,7.9801
285.96,3.0316,3.5402,4.29186666666,2.77793333333,2.74513333333,6.25556888889,4.14953333333,2.788,3.85406666667,8.404
286.33,3.37133333333,3.82506666667,4.53713333333,3.0892,2.97893333333,6.47857777778,4.38353333333,3.0531,4.1468,8.7176
286.70,3.407,3.86586666667,4.49973333333,3.0374,2.8954,6.51434888889,4.39226666667,3.0648,4.1664,8.8627
287.07,3.09366666667,3.5144,4.0774,2.51406666667,2.55066666667,6.10276,4.03913333333,2.6916,3.9404,8.47496666667
287.44,2.94006666667,3.49206666666,3.91493333333,2.41733333333,2.4598,5.9303,3.9372,2.53373333333,3.8726,8.3379
287.82,2.79633333333,3.5086,3.81626666667,2.3844,2.349,5.86609555556,3.80126666667,2.44023333333,3.83853333333,8.3137
288.19,2.6246,3.31713333333,3.4932,2.14966666667,2.12513333333,5.51476,3.5594,2.13643333333,3.63333333333,8.25703333333
288.56,2.51146666667,3.27993333333,3.4346,2.0164,2.07366666667,5.45919555556,3.46133333333,1.96866666667,3.60853333333,8.28083333333
288.93,2.61973333333,3.35533333333,3.5706,2.0532,2.10693333333,5.51979777778,3.50146666667,1.97526666667,3.7452,8.38553333333
289.30,2.64313333333,3.4798,3.611,2.04746666667,2.15146666667,5.53318888889,3.5088,1.97223333333,3.877,8.4366
289.67,2.4464,3.23726666667,3.34593333333,1.72533333333,1.92293333333,5.27773555555,3.21026666667,1.77176666667,3.55726666667,8.196
290.04,1.96673333333,2.848,2.91426666666,1.28653333333,1.53806666667,4.82578444444,2.7134,1.3567,3.13646666667,7.87323333333
290.41,1.7198,2.70773333333,2.77606666666,1.19473333333,1.3392,4.69855555556,2.55546666667,1.1908,2.99846666667,7.6369
290.78,1.69266666667,2.78846666667,2.837,1.25573333333,1.3786,4.61859555556,2.5368,1.1466,2.97173333333,7.54326666667
291.15,2.24106666667,3.4434,3.5448,1.96033333333,1.96233333333,5.24911111111,3.09266666667,1.73343333333,3.57006666667,8.12333333333
291.52,2.5148,3.59513333334,3.80553333333,2.07006666667,2.04846666667,5.48970666667,3.2666,1.91643333333,3.68166666667,8.27326666667
291.89,2.3508,3.48513333333,3.67086666667,1.8774,1.8952,5.37440222222,3.19946666667,1.76466666667,3.4732,8.11466666667
292.26,2.22826666667,3.48033333333,3.58786666667,1.83866666667,1.79193333333,5.33663111111,3.15986666667,1.63163333333,3.31393333333,8.00496666667
292.64,2.0648,3.3726,3.4488,1.78426666667,1.4502,5.17095111111,2.89806666667,1.59036666667,3.12506666667,7.81983333333
293.01,1.63986666667,3.00933333333,3.09106666667,1.5226,0.996133333334,4.81913333333,2.50186666667,1.27606666667,2.7492,7.3682
293.38,1.66973333334,2.97386666667,3.16293333333,1.66566666667,1.02406666667,5.00185555556,2.56573333333,1.3596,2.713,7.37853333333
293.75,1.71146666666,3.15313333333,3.25426666667,1.81046666667,1.096,5.12026666667,2.65546666667,1.39416666667,2.879,7.44116666667
294.12,1.7432,3.26973333333,3.45306666667,1.84113333333,1.1662,5.18595111111,2.75953333333,1.50063333333,2.9034,7.40813333333
294.49,1.98753333333,3.46733333333,3.60653333333,1.93833333333,1.36946666667,5.16740222222,2.876,1.78176666667,2.99453333334,7.56016666667
294.86,1.77946666667,3.07973333333,3.38606666667,1.65033333333,1.20093333333,4.87477111111,2.4794,1.61943333333,2.79346666667,7.25816666667
295.23,1.533,2.76406666667,3.03713333333,1.31186666667,0.930866666665,4.51681777778,2.18513333333,1.332,2.41593333333,6.8859
295.60,1.5094,2.74246666667,2.96706666667,1.2792,0.999333333333,4.43950444444,2.12213333333,1.37763333333,2.45893333333,6.8029
295.97,1.66406666667,2.8902,3.10033333333,1.46606666667,1.23846666667,4.50416222222,2.14226666667,1.51693333333,2.62393333333,6.8734
296.34,1.97933333333,3.2142,3.43566666667,1.70786666667,1.52146666667,4.71567777778,2.3568,1.8336,2.99613333333,7.05593333333
296.71,2.28713333333,3.3138,3.66106666667,1.90106666667,1.74366666667,4.93026888889,2.61313333333,2.08116666667,3.2814,7.2077
297.08,2.44626666667,3.48826666667,3.70273333333,1.91713333333,1.87906666667,4.98752888889,2.72093333333,2.14436666667,3.37066666667,7.31566666667
297.45,2.33726666667,3.47353333333,3.57593333333,1.8314,1.74786666667,4.85628888889,2.63346666666,2.0742,3.37133333333,7.1734
297.82,2.25473333333,3.48346666667,3.60586666667,1.81,1.6984,4.82564888889,2.5986,2.05046666667,3.317,7.09
298.19,2.4092,3.6202,3.6996,1.98486666667,1.81806666667,4.92294,2.69846666667,2.13896666667,3.4868,7.23003333333
298.56,2.5654,3.7866,3.8716,2.22226666667,2.00413333333,5.23445777778,2.8304,2.211,3.70153333333,7.37183333333
298.93,2.58546666667,4.03073333333,3.9768,2.28026666667,2.0308,5.38809111111,2.998,2.3252,3.79406666667,7.41853333333
299.30,2.4988,3.89473333333,4.00866666667,2.1852,1.83006666667,5.23820444444,2.86246666667,2.18116666667,3.73546666667,7.3831
299.67,2.4076,3.97373333333,4.0586,2.17213333333,1.71506666667,5.21407111111,2.81406666667,2.06553333333,3.70726666667,7.32353333333
300.04,2.59533333333,4.04793333333,4.18586666667,2.25866666667,1.79846666667,5.3958,3.0952,2.22736666667,3.92266666667,7.55236666667
300.41,2.60053333333,4.02866666667,4.29053333334,2.34433333333,1.8528,5.40929555556,3.25113333333,2.25846666667,3.89046666667,7.6193
300.78,2.5864,4.16533333333,4.40073333333,2.36833333333,1.82786666667,5.36914222222,3.3276,2.27463333333,3.91813333333,7.6482
301.15,2.5856,4.30866666667,4.6528,2.58946666667,2.02166666666,5.38058666667,3.4976,2.43626666667,4.15226666666,7.74873333333
301.52,2.7806,4.4076,4.89473333333,2.70406666667,2.2692,5.34625555555,3.6304,2.55306666667,4.2444,7.9542
301.89,3.00906666667,4.57133333333,5.02733333333,2.76193333333,2.4438,5.44939777778,3.76913333333,2.63733333333,4.3586,8.19346666667
302.26,3.0222,4.66673333333,5.04846666667,2.80413333333,2.50886666667,5.54523111111,3.8424,2.7191,4.4566,8.19293333333
302.63,2.98366666667,4.68226666667,5.11806666667,2.75066666667,2.49106666667,5.50033777778,3.83913333333,2.74556666667,4.4796,8.2863
303.00,3.23433333333,4.825,5.28186666667,2.9468,2.64306666667,5.60946222222,3.9054,2.8469,4.61906666667,8.46836666667
303.37,3.483,5.1664,5.43106666667,3.24066666667,2.93533333333,5.86115555555,4.22186666667,3.1685,4.87926666667,8.63806666666
303.74,3.78293333333,5.4214,5.64613333333,3.48533333333,3.20773333333,6.01766888889,4.48553333333,3.49743333333,5.2268,8.92170000001
304.10,3.8092,5.58846666667,5.84933333333,3.59513333333,3.2344,5.99909555556,4.48366666667,3.57073333333,5.25626666667,8.8292
304.47,3.667,5.53106666667,5.66953333333,3.43293333333,3.00766666667,5.92469777778,4.33253333334,3.47386666667,5.17093333333,8.62643333333
