wavelength,Back_SpoPerf,Belly_SpoPerf,Breast_SpoPerf,Crissum_SpoPerf,Crown_SpoPerf,DorTail_SpoPerf,Patch10_SpoPerf,Patch11_SpoPerf,Rump_SpoPerf,Throat_SpoPerf,WingTip_SpoPerf
635.58,19.6654166667,70.3363333333,42.030375,58.7023333333,15.589,15.7189583333,17.6814166667,28.0543333333,22.1636805555,35.8603333333,15.3291666667
635.91,19.6999166667,70.4976666667,42.136375,58.8271666667,15.5914166667,15.7509166667,17.6665,28.1265833333,22.25375,35.9375,15.3278333333
636.24,19.635,70.349,42.0562083333,58.7955833333,15.5754166667,15.726625,17.6244166667,28.0974166666,22.1969166667,35.8918333333,15.2590833333
636.57,19.6805,70.3485,42.090625,58.8439166667,15.6694166667,15.7775833333,17.7114166667,28.1746666666,22.2514305556,35.9711666667,15.3342916667
636.90,19.6919166667,70.4209166667,42.087875,58.8130833333,15.68275,15.8165,17.76025,28.1635833333,22.2498611111,35.9573333333,15.343625
637.23,19.7199166667,70.5880833333,42.1576666667,58.9155,15.719,15.8817083333,17.7868333333,28.215,22.3038611111,35.9960833333,15.3635
637.56,19.76775,70.49075,42.188875,58.8596666666,15.7305,15.8640833333,17.80725,28.2139166667,22.3210277778,36.0045,15.41575
637.90,19.8564166666,70.4726666667,42.287125,58.8680833334,15.8199166667,15.959875,17.8745833333,28.3193333334,22.4073055556,36.0725833333,15.5034583333
638.23,19.8841666666,70.3915833333,42.2295416667,58.8289166667,15.7721666667,15.9609583333,17.8636666667,28.2858333333,22.3733472222,36.0439166667,15.5094583334
638.56,19.87225,70.6810833334,42.3847083333,59.07175,15.75925,15.9747083333,17.8663333333,28.3741666667,22.4259583333,36.158,15.568625
638.89,19.8855833333,70.6685,42.3879166667,59.0535833333,15.7184166667,15.9445,17.8114166667,28.3639166667,22.41925,36.1371666667,15.6034583333
639.22,19.8538333333,70.5196666666,42.308,58.9544166667,15.6654166667,15.881375,17.7805833334,28.3013333334,22.3997361111,36.0909166667,15.6172083333
639.55,19.88275,70.4888333334,42.365625,58.9910833333,15.80125,15.956625,17.89925,28.3485833333,22.4218611111,36.1493333333,15.7204166667
639.88,19.85475,70.426,42.289625,58.9114166666,15.7278333333,15.8867083333,17.8815,28.2611666667,22.3626805556,36.0926666667,15.6929166667
640.21,19.87525,70.61675,42.3715833333,59.078,15.7378333333,15.9050833333,17.9046666667,28.324,22.4314861111,36.1035833334,15.7035833333
640.54,19.9278333334,70.6283333333,42.3982916666,59.17575,15.7653333333,15.954375,17.9293333333,28.4025833333,22.5218611111,36.1944166666,15.8065833333
640.87,19.9149166667,70.5391666667,42.3572083333,59.1015,15.7731666666,15.92575,17.93475,28.354,22.5037361111,36.1401666667,15.7840416667
641.20,19.92575,70.6401666667,42.371125,59.2408333333,15.80075,15.9305833333,17.8998333333,28.3630833333,22.4539861111,36.1585833334,15.7109583333
641.53,19.85375,70.6028333333,42.252125,59.1953333333,15.7305833333,15.871125,17.8081666666,28.30175,22.3760555555,36.0826666667,15.6222916667
641.87,19.8263333333,70.67975,42.3351666666,59.1923333333,15.6911666667,15.8478333333,17.7956666667,28.30275,22.3872361111,36.0864166667,15.62
642.20,19.8589166667,70.5946666666,42.3727083334,59.16525,15.7328333334,15.8202083333,17.79225,28.24575,22.3611944444,36.0733333333,15.5870833333
642.53,19.8524166667,70.3505833333,42.28425,58.9540833333,15.7166666666,15.773375,17.8000833333,28.2083333333,22.344625,35.9664166667,15.6179166667
642.86,19.9285833333,70.6031666667,42.4319166667,59.1208333333,15.87025,15.8935416667,17.9275833333,28.364,22.4738333333,36.0816666667,15.7290833333
643.19,19.9530833333,70.68025,42.386625,59.0775833333,15.85725,15.8739166667,17.9080833333,28.3385833333,22.4950972222,36.0140833333,15.7289583333
643.52,20.05175,70.8750833333,42.5075,59.2518333333,15.9410833333,15.9739583333,17.9365,28.44975,22.618875,36.0856666666,15.79575
643.85,19.97625,70.7321666667,42.3824583333,59.1563333333,15.871,15.9043333333,17.8635,28.39025,22.5229444445,35.9825833333,15.7394166667
644.18,20.0276666667,70.892,42.531375,59.2763333333,15.9233333333,15.922375,17.9040833334,28.4544166667,22.5595277778,36.0501666667,15.7054583334
644.51,20.0910833333,70.8546666667,42.5231666667,59.2969166667,15.9564166667,15.9285416667,17.9415,28.5774166666,22.6110833333,36.10025,15.7503333333
644.84,20.11075,70.8035833333,42.6154583334,59.2503333333,16.0288333334,16.0297083333,18.0818333333,28.68475,22.7502638889,36.1403333333,15.838125
645.17,20.158,70.6965833333,42.5731666666,59.25675,16.0786666667,16.0597083333,18.1595,28.6971666667,22.7990277778,36.0911666666,15.869
645.50,20.2473333333,70.5188333333,42.5459166667,59.2005,16.1503333333,16.1336666667,18.2155,28.7535,22.8531388889,36.0986666667,15.8967916667
645.83,20.2170833333,70.5148333333,42.5036666667,59.20475,16.0854166667,16.1690833333,18.1984166667,28.74525,22.8341527778,36.0334166666,15.886125
646.16,20.303,70.78175,42.6144166667,59.4570833333,16.1325833333,16.276625,18.30275,28.8571666667,22.8975972222,36.2088333333,15.88475
646.49,20.3823333334,70.6365833333,42.6145,59.4115833333,16.1489166667,16.3116666667,18.3148333333,28.8725,22.9245277778,36.19475,15.8640833334
646.82,20.3724166667,70.6076666667,42.6381666667,59.4803333333,16.0875833334,16.3117083333,18.2708333334,28.9250833333,22.9413888889,36.1735833334,15.772125
647.15,20.302,70.5704166667,42.5723333334,59.3908333333,16.0070833333,16.2022083333,18.2224166667,28.8540833333,22.8740694444,36.0769166667,15.7049583333
647.48,20.4814166667,70.5765833333,42.7475416667,59.4293333334,16.16725,16.3611666667,18.3474166666,28.936,22.9838888889,36.24475,15.838375
647.81,20.4375,70.3794166667,42.611125,59.19825,16.1055833334,16.3113333333,18.3295,28.8671666667,22.9463472222,36.13425,15.80925
648.14,20.4654166667,70.4720833333,42.71025,59.2825,16.1316666667,16.3591666667,18.3525833333,28.8550833333,22.9355555556,36.1728333333,15.831
648.47,20.4580833334,70.3224166667,42.5997083333,59.17075,16.08175,16.2935416667,18.294,28.7596666666,22.8343333333,36.0728333333,15.8055
648.80,20.5088333333,70.5388333333,42.715625,59.2609166667,16.0995833333,16.3241666667,18.32625,28.7986666667,22.90475,36.14,15.8614166667
649.13,20.4493333333,70.7136666666,42.700875,59.3724166666,16.0879166666,16.2785,18.33625,28.8153333333,22.8888333333,36.1374166667,15.8749166666
649.46,20.49975,70.6663333333,42.7032083333,59.3411666666,16.1760833334,16.31725,18.3825,28.869,22.9760833333,36.1351666667,15.902
649.79,20.4100833334,70.6010833334,42.6955833333,59.277,16.1934166666,16.30875,18.34375,28.843,22.9489722222,36.1366666667,15.82525
650.11,20.3661666667,70.64375,42.7107916667,59.28025,16.1903333333,16.3215833333,18.3624166667,28.8444166667,22.934375,36.177,15.8655833333
650.44,20.4470833333,70.68825,42.7237083333,59.2909166667,16.23725,16.381125,18.4651666667,28.8654166667,22.9918888889,36.21975,15.94125
650.77,20.3604166667,70.502,42.6595416667,59.15875,16.2209166667,16.4084166667,18.4388333333,28.7943333333,22.9280138889,36.1923333333,15.9218333333
651.10,20.2085833333,70.5214166667,42.5816666667,59.16125,16.0846666667,16.3163333334,18.4033333333,28.7194166667,22.8475138889,36.0520833333,15.8291666666
651.43,20.2083333333,70.6005833334,42.5815,59.27875,16.0739166666,16.353875,18.3886666666,28.7246666667,22.8386805556,36.0461666667,15.8445833334
651.76,20.1473333333,70.5364166667,42.4667916667,59.1396666667,16.0070833333,16.311625,18.3224166667,28.6465833333,22.8378333333,35.96625,15.7992916667
652.09,20.2385833333,70.7671666667,42.54975,59.312,16.04675,16.3777083333,18.3546666667,28.7358333333,22.9231388889,36.0770833333,15.8552916667
652.42,20.1745833334,70.6475833333,42.4919166666,59.1618333333,16.0199166667,16.3205416667,18.2765833333,28.657,22.8363194444,35.9899166667,15.763625
652.75,20.158,70.535,42.41875,59.0611666667,15.9835833333,16.293375,18.2436666667,28.5685,22.8175416667,35.9009166666,15.73025
653.08,20.1379166667,70.5190833333,42.355125,59.0081666666,15.9533333333,16.26725,18.2323333333,28.5140833334,22.7670833333,35.96075,15.7206666667
653.41,20.2053333333,70.59175,42.339625,59.0495,15.9869166666,16.2957083333,18.3195,28.4999166667,22.8480694444,35.8834166667,15.7591666666
653.74,20.23825,70.6336666667,42.3734166667,59.1071666667,16.0269166667,16.344125,18.3458333333,28.5453333333,22.8949861111,35.897,15.7883333333
654.06,20.1638333333,70.4529166667,42.3204166666,58.9726666667,16.0220833333,16.3421666667,18.3110833333,28.5523333333,22.8298055556,35.8744166667,15.79925
654.39,20.2774166667,70.5668333334,42.3717083333,59.04825,16.0675,16.3797083333,18.3814166667,28.6538333333,22.8958611111,35.89275,15.8535
654.72,20.3794166667,70.5976666667,42.4034583333,59.02025,16.1475,16.4314583333,18.3690833333,28.7046666667,22.9401388889,35.9205833334,15.91125
655.05,20.4996666667,70.554,42.455625,58.98375,16.2606666667,16.5289166667,18.4121666667,28.7824166667,23.0272916667,36.01975,16.0105833333
655.38,20.5854166667,70.7171666667,42.6012083333,59.2251666666,16.3310833334,16.6636666667,18.56325,28.90725,23.1154305556,36.162,16.0695
655.71,20.5700833333,70.7119166666,42.5695,59.1795833334,16.3458333333,16.6795416666,18.6019166667,28.9025833333,23.1349166666,36.106,16.0460416667
656.04,20.6833333333,70.8340833333,42.7130833333,59.3130833333,16.4025833333,16.77625,18.7346666666,29.04025,23.2243888889,36.2371666667,16.1742083333
656.37,20.8325833333,71.0590833334,42.9755416667,59.5596666667,16.5646666667,16.9545416667,18.8698333333,29.2524166667,23.395,36.4593333333,16.2595833334
656.69,20.9084166667,71.0965,43.0867916667,59.6448333334,16.56325,17.0009583333,18.9688333333,29.2949166667,23.4622777778,36.4719166667,16.309
657.02,20.9394166667,71.09325,43.1245,59.6090833334,16.5585833333,17.013125,18.932,29.3258333333,23.4864583334,36.5189166667,16.3278333333
657.35,20.939,71.1395833334,43.1997916667,59.6773333333,16.5251666667,17.0206666667,18.9585833333,29.3449166667,23.5225694444,36.554,16.3061666667
657.68,21.0263333333,71.19025,43.245875,59.69825,16.5578333333,17.0445416667,19.0215833334,29.3691666667,23.5639722222,36.5739166667,16.4074166667
658.01,21.07825,71.2644166667,43.2939583333,59.7414166667,16.588,17.1050833334,19.0315,29.37575,23.6193055556,36.65975,16.4450416666
658.34,21.08175,71.2050833333,43.315875,59.7410833333,16.5711666667,17.1010416667,19.08075,29.4070833333,23.6700416667,36.7208333333,16.4277916667
658.66,21.0928333333,71.2674166667,43.3266666666,59.7628333333,16.5756666667,17.11725,19.1569166667,29.4531666667,23.7178472222,36.72,16.4617916667
658.99,21.0093333333,71.06875,43.2280416667,59.5864166667,16.487,17.0345416667,19.0563333334,29.3818333333,23.6701388889,36.5813333333,16.4035
659.32,21.0321666667,71.1375833334,43.3226666667,59.7068333333,16.4724166667,17.0282083334,19.0325833333,29.4050833333,23.6800555556,36.645,16.415875
659.65,20.9823333333,71.07125,43.2692083334,59.6465,16.4398333334,17.0215833334,19.0259166667,29.378,23.6804583333,36.6103333333,16.3802083334
659.98,20.92575,71.067,43.1803333333,59.5846666667,16.4069166667,16.9681666667,18.9714166667,29.34575,23.6277361111,36.568,16.3687916667
660.31,20.8769166667,71.1150833333,43.1424583333,59.58725,16.4136666666,16.9535833334,18.9474166667,29.37475,23.638125,36.612,16.3944583333
660.63,20.8815833333,71.0215,43.1178333333,59.6109166666,16.46,17.006625,19.011,29.3684166666,23.6177916667,36.647,16.45675
660.96,20.9371666667,71.0565,43.1145,59.6041666667,16.5359166667,17.0300833333,19.0469166666,29.3913333333,23.6535972222,36.61975,16.52625
661.29,20.9478333333,71.1044166666,43.1649166667,59.74275,16.5915833333,17.029125,19.0686666667,29.4196666667,23.7176527778,36.61,16.4985416667
661.62,20.9063333333,70.999,43.1305,59.6965,16.60575,17.0130833333,19.0608333333,29.4058333333,23.6735138889,36.53625,16.493625
661.94,20.9113333334,71.0076666667,43.0625416666,59.6563333333,16.6565833333,17.045125,19.04475,29.3525,23.6393333333,36.5060833333,16.5485833333
662.27,20.8395,71.0625,43.16725,59.7196666667,16.5951666667,17.0004583333,18.9950833333,29.2969166667,23.5469305555,36.4748333333,16.47875
662.60,21.0181666667,71.2693333333,43.361875,59.9758333333,16.83375,17.1785833333,19.1881666667,29.48225,23.7589722222,36.6556666666,16.6764166666
662.93,21.143,71.242,43.4113333333,59.98675,17.0056666667,17.363125,19.3515833333,29.5593333334,23.8881666667,36.6979166667,16.7978333333
663.26,21.3175833333,71.3385833333,43.5135,60.0858333333,17.18075,17.5452916667,19.51825,29.7234166666,24.1016944444,36.7568333333,16.9479583333
663.58,21.4051666667,71.2658333333,43.5645,60.11675,17.2495833333,17.6495833333,19.6469166667,29.7635833333,24.1777916667,36.7554166667,17.0291666666
663.91,21.47775,71.1928333333,43.583625,60.04525,17.3015833333,17.7418333333,19.7073333333,29.81675,24.2713194445,36.7050833333,17.0552083334
664.24,21.4574166667,71.50275,43.7200833333,60.1610833333,17.3031666667,17.7634583334,19.7345,29.8678333333,24.3017638889,36.6978333333,17.0675833333
664.57,21.38625,71.3589166667,43.664125,60.1228333333,17.20725,17.7304583334,19.6765,29.80325,24.1899305556,36.6685,16.998375
664.89,21.2816666667,71.3850833333,43.6271666667,60.00925,17.0939166667,17.6834583333,19.6350833333,29.7409166667,24.1044861111,36.6295,16.9176666666
665.22,21.4163333333,71.46975,43.744375,60.1410833333,17.2035,17.7504166667,19.7600833333,29.8804166666,24.2582083333,36.71,17.03275
665.55,21.524,71.6565,43.9330833333,60.3961666667,17.324,17.9140833333,19.8765833333,30.0674166667,24.4247777778,36.8001666667,17.14675
665.87,21.5989166666,71.5015,43.88325,60.2996666667,17.43975,17.9467916667,19.91475,30.0961666666,24.4958472222,36.84475,17.2053333334
666.20,21.4705,71.43275,43.7535,60.1523333334,17.2989166667,17.8255833334,19.7649166667,29.9150833333,24.2827638889,36.72975,17.040875
666.53,21.3555833333,71.4321666667,43.7111666667,60.1406666667,17.1611666667,17.6666666667,19.6148333333,29.8776666667,24.191625,36.6659166667,16.920875
666.86,21.2908333334,71.39375,43.6270833333,60.10825,17.0745833333,17.5950833333,19.4715833333,29.8105833333,24.0979166667,36.7116666667,16.8578333333
667.18,21.2490833333,71.4544166666,43.5860833333,60.0845,17.0228333333,17.515125,19.3883333333,29.7709166666,24.070125,36.657,16.8369166667
667.51,21.2666666667,71.56775,43.6414583333,60.1995,17.0739166666,17.547125,19.41325,29.7485,24.045125,36.75675,16.83375
667.84,21.33,71.2861666667,43.5633333333,60.0933333333,17.1375,17.5870416666,19.4531666667,29.7801666667,24.0470555555,36.7630833333,16.9132083333
668.16,21.4255,71.2805,43.5588333333,60.11475,17.27075,17.6946666667,19.5869166667,29.7943333333,24.1544305556,36.7860833333,17.016125
668.49,21.5756666667,71.3811666667,43.582125,60.2000833333,17.31675,17.7929166667,19.6281666666,29.8946666667,24.2381111111,36.8923333333,17.0515833333
668.82,21.5593333334,71.4371666667,43.5424166666,60.1946666667,17.2838333333,17.8039583333,19.67875,29.9051666667,24.2056388889,36.9069166667,17.0504166667
669.14,21.5589166666,71.3506666667,43.4985833333,60.0726666667,17.2059166667,17.7424583333,19.618,29.8729166666,24.1411527778,36.8988333333,17.0645833334
669.47,21.5949166667,71.46825,43.552,60.2035,17.23875,17.8002916667,19.6550833333,29.9215,24.2065277778,36.9008333333,17.137375
669.80,21.5965,71.4316666667,43.542125,60.1475833333,17.2078333333,17.8032083333,19.66975,29.9230833334,24.2726944444,36.926,17.1882916667
670.13,21.5859166667,71.358,43.4960416667,60.1134166666,17.1946666667,17.8119166666,19.7475,29.8911666667,24.2797777777,36.9714166667,17.2342083333
670.45,21.5475,71.3995,43.4877083333,60.1486666667,17.1959166667,17.764125,19.7945833333,29.866,24.2513472222,36.922,17.277375
670.78,21.5803333333,71.4380833334,43.571125,60.2008333334,17.2180833333,17.8419583333,19.8888333334,29.9393333333,24.2841388889,37.0465,17.2816666667
671.10,21.5735,71.32075,43.5625,60.0864166667,17.2148333333,17.8510833333,19.8730833333,29.9576666667,24.2339861111,36.9696666667,17.3072083333
671.43,21.5973333333,71.2671666667,43.5729166667,60.02,17.1876666667,17.8382083333,19.8404166667,29.9508333333,24.3156944444,36.8573333333,17.246625
671.76,21.5523333333,71.22725,43.5419166667,59.93875,17.1295833333,17.7508333333,19.7566666667,29.9466666667,24.3145416667,36.77075,17.155875
672.08,21.4723333333,71.1339166667,43.52375,59.8715,17.1609166667,17.7842916667,19.7824166667,29.8821666667,24.2847083333,36.6764166666,17.1942083334
672.41,21.4295833333,70.85025,43.4089583333,59.75725,17.0966666667,17.8433333333,19.674,29.7825833333,24.2784722222,36.56275,17.1375
672.74,21.3758333333,70.7775833333,43.329625,59.7084166667,17.0475,17.8432916667,19.6846666667,29.6771666667,24.2524305555,36.41825,17.0696666667
673.06,21.3240833333,70.7526666667,43.33125,59.65875,17.0085,17.8404166667,19.6993333333,29.6666666667,24.2054583333,36.41075,17.01825
673.39,21.3828333333,70.75425,43.4159166667,59.7513333334,17.08,17.8967916667,19.7713333334,29.7238333333,24.2336666666,36.40375,17.0159583333
673.72,21.3928333333,70.6485833333,43.371125,59.64725,17.0809166667,17.8867083333,19.7540833333,29.7313333333,24.22225,36.2630833333,16.97975
674.04,21.5099166667,70.5948333333,43.4436666667,59.7056666667,17.1395833333,17.944125,19.82325,29.7500833333,24.326375,36.2813333333,16.9959166667
674.37,21.483,70.4498333333,43.4399583333,59.6759166667,17.1516666667,17.878125,19.77975,29.7131666667,24.3054027778,36.1928333333,16.9863333334
674.69,21.6271666667,70.6383333333,43.5985833333,59.8738333333,17.2393333333,17.95625,19.8375,29.8128333333,24.4370138889,36.2990833333,17.0987916667
675.02,21.652,70.9965,43.709875,60.1320833333,17.286,18.021375,19.93925,29.9045833334,24.4413055556,36.5006666666,17.166625
675.35,21.6819166667,71.0980833334,43.7812083333,60.22675,17.2814166667,18.0698333333,19.9739166667,29.9385833333,24.4359166667,36.5575833334,17.18775
675.67,21.7488333333,71.23175,43.818125,60.3179166667,17.2521666667,18.0034166667,19.9488333334,29.97975,24.4997083333,36.6175833333,17.1427916667
676.00,21.8914166666,71.585,44.0575833333,60.54375,17.4250833334,18.132,20.1936666666,30.195,24.6760833333,36.8965833333,17.3187916667
676.32,21.914,71.5315,44.0862083333,60.5158333334,17.55875,18.2160416667,20.23875,30.2811666667,24.8051111111,37.0153333333,17.3622083333
676.65,21.93,71.4778333333,44.041875,60.5561666667,17.5263333333,18.2294166666,20.2086666667,30.24975,24.8244444444,37.0533333333,17.3671666667
676.97,21.9803333333,71.6075833333,44.1139583333,60.61775,17.5255833333,18.2087083333,20.21675,30.2833333334,24.8306111111,37.09275,17.4312916667
677.30,22.0145,71.75575,44.1769583334,60.6885833333,17.57425,18.235,20.221,30.27725,24.7960416667,37.1424166667,17.4825833334
677.63,21.9453333333,71.8618333334,44.223,60.6790833334,17.55175,18.2709166666,20.2294166666,30.2805833333,24.7303333333,37.19975,17.44725
