wavelength,Back_CamPsif,Belly_CamPsif,Breast_CamPsif,Crissum_CamPsif,Crown_CamPsif,DorTail_CamPsif,Rump_CamPsif,Throat_CamPsif,WingTip_CamPsif
441.82,11.3379666667,26.9357333333,19.7485666667,25.5931333333,7.55466666667,7.88213333333,10.1317666667,20.3706666667,10.1961666667
442.18,11.3405333333,26.9553333333,19.744,25.6000933333,7.54746666667,7.88426666667,10.1341,20.374,10.1739
442.53,11.3574,26.9543333333,19.7585666667,25.60866,7.56053333333,7.87993333333,10.1579333333,20.3722666667,10.1771666667
442.89,11.3629333333,27.005,19.8093666667,25.6631,7.57493333334,7.8918,10.1921333333,20.4191333333,10.2003
443.24,11.4057333334,27.0611333333,19.8398,25.7156133333,7.61033333333,7.9203,10.2261333333,20.4432666667,10.238
443.60,11.3935333333,27.0778666667,19.8475666667,25.7275866667,7.61693333333,7.92013333333,10.2359,20.4402,10.2414
443.95,11.4127666667,27.0838,19.8620333333,25.7699466667,7.6222,7.93556666667,10.2501333333,20.4413333333,10.2762
444.31,11.4232333333,27.0817333333,19.8743,25.7975,7.624,7.9436,10.2573333333,20.4560666667,10.2793666667
444.66,11.4343,27.1121333333,19.9108,25.8214333333,7.64993333333,7.9625,10.2724333333,20.4798666667,10.312
445.02,11.4517333333,27.1502,19.9289666667,25.8541533333,7.65306666667,7.96956666667,10.2801666667,20.4936666667,10.3313
445.37,11.4517666667,27.1561333333,19.9359666667,25.8403933333,7.66553333333,7.98363333333,10.3016333333,20.5054,10.3394333333
445.72,11.4714666666,27.1942666667,19.94,25.86816,7.68646666667,8.0125,10.3200333333,20.5447333333,10.3691
446.08,11.4757,27.1796666666,19.9623,25.8858933333,7.68533333333,8.01453333333,10.3205666667,20.5482666667,10.3843333333
446.43,11.4719333333,27.1938,19.9538666667,25.9054266667,7.6662,8.01593333333,10.3083666667,20.5534,10.3893
446.79,11.4681333333,27.1546,19.9443666667,25.8810466667,7.6628,8.00986666667,10.3068666667,20.5288666667,10.3894
447.14,11.4611666667,27.1287333334,19.9384333333,25.8592733333,7.6576,8.00696666667,10.3106333333,20.5278,10.3857666667
447.50,11.4835666667,27.1454666667,19.9486,25.89916,7.66493333333,8.0165,10.3242333333,20.5422666667,10.3969333333
447.85,11.4963,27.1602,19.9615666667,25.9147066667,7.68466666667,8.01953333333,10.33,20.5574666667,10.3986666667
448.21,11.5056333333,27.1905333333,19.9990666667,25.9444466667,7.69013333333,8.0222,10.3493666667,20.5762,10.4270333333
448.56,11.5367333333,27.1961333333,20.0051666667,25.9719066666,7.719,8.0345,10.3685333333,20.588,10.4562333333
448.92,11.5563333333,27.1963333333,20.0307,25.99794,7.7398,8.0509,10.3908666667,20.6130666667,10.4804
449.27,11.6049333333,27.2547333333,20.0832333333,26.0853666667,7.77713333333,8.0921,10.4405,20.6618,10.5331
449.62,11.6077666667,27.2692,20.1115,26.0936333333,7.78786666667,8.0971,10.4577666667,20.6712666667,10.5463666667
449.98,11.6499666667,27.3398666666,20.1688333333,26.15738,7.82846666667,8.1414,10.5028,20.6984,10.5781333333
450.33,11.6904333333,27.3756666667,20.2232,26.2042933333,7.8774,8.17573333333,10.5570666667,20.7210666667,10.6127333333
450.69,11.7285333334,27.4524666667,20.2651333333,26.28,7.8996,8.19563333333,10.5817666667,20.7679333333,10.6306333333
451.04,11.7454333333,27.4914,20.2923333333,26.3466533333,7.92546666667,8.20953333333,10.6043666667,20.7848,10.6584666667
451.40,11.7607666667,27.5486,20.3384,26.4042066667,7.9542,8.2338,10.6377,20.8304666667,10.6802666667
451.75,11.7445666667,27.558,20.3405666667,26.4293866667,7.945,8.23626666667,10.6470666667,20.8262666667,10.7001666667
452.10,11.7432666667,27.5722666667,20.3413333333,26.4644933333,7.95913333333,8.23376666667,10.6493,20.8394,10.6948666667
452.46,11.7117666667,27.5723333333,20.3374,26.4693466667,7.913,8.21376666667,10.6287333333,20.8307333333,10.6533333333
452.81,11.6978,27.5862,20.3547666667,26.48982,7.906,8.21523333333,10.6332,20.8176666667,10.6437333333
453.17,11.6662,27.5568666667,20.3406,26.4657533333,7.8756,8.1778,10.6015,20.7986666667,10.6084
453.52,11.6583666667,27.5422666667,20.3363333333,26.4777333334,7.84466666667,8.16283333333,10.5983666667,20.7688,10.5865666667
453.87,11.649,27.5361333333,20.3262666667,26.5015733334,7.83106666667,8.15006666667,10.5991666667,20.7702,10.5823333333
454.23,11.6800333333,27.5969333334,20.3758,26.5781533333,7.8696,8.18043333333,10.6212,20.8084666667,10.6096333333
454.58,11.7132,27.6331333333,20.4073,26.6366333333,7.90273333333,8.22136666667,10.6677,20.8486,10.6471333334
454.93,11.7216333333,27.6767333333,20.4310666667,26.6775466666,7.91586666667,8.2356,10.6863666667,20.8807333333,10.6521333333
455.29,11.7563666667,27.7222666667,20.5007666667,26.72222,7.95186666667,8.27243333333,10.7118333333,20.9289333333,10.6824
455.64,11.8077333333,27.8144666666,20.5727666667,26.79902,7.99346666667,8.31513333333,10.7744,21.0010666667,10.6960666667
456.00,11.7834666667,27.8534666667,20.5887666667,26.82478,7.9628,8.29643333333,10.7619333333,21.0012,10.6671
456.35,11.7779666667,27.9042,20.6061666667,26.8437733334,7.9684,8.30103333333,10.7688666667,21.0086666667,10.6785666667
456.70,11.7836333333,27.9539333333,20.6207,26.8898866667,7.98546666667,8.30933333333,10.7778,21.0330666667,10.6949333333
457.06,11.7879666667,27.9882,20.6151,26.9163266667,7.9876,8.32043333333,10.7789333333,21.0522,10.6960666667
457.41,11.7881666667,28.0443333333,20.6341,26.9663466667,8.00646666667,8.33016666667,10.7785333333,21.0894666667,10.6973
457.76,11.7587666667,28.0781333333,20.6288666667,26.97368,7.98213333333,8.30246666667,10.7676666667,21.0952,10.6742
458.12,11.7278666667,28.0956,20.6405666667,26.9552266667,7.94746666666,8.2805,10.7446333334,21.0944,10.6368
458.47,11.6934666667,28.1217333333,20.6510666667,26.98046,7.91813333333,8.25583333333,10.7173666667,21.1101333333,10.6103666667
458.82,11.6975333334,28.1648666667,20.6857,27.0138,7.92826666667,8.2665,10.7244333333,21.1319333333,10.6138666667
459.18,11.6699333334,28.1758666667,20.6728666667,27.0164866666,7.90226666667,8.24186666667,10.7066333333,21.1168,10.5901333333
459.53,11.6355333333,28.1791333333,20.6537333333,27.0064133333,7.87433333334,8.2071,10.6707666667,21.1083333333,10.5628333333
459.88,11.6533,28.2114,20.6765666667,27.0418666667,7.88953333333,8.21473333333,10.6885,21.1464,10.576
460.24,11.6756,28.2566666667,20.7208,27.1081333333,7.92593333333,8.2255,10.7168666667,21.208,10.5933
460.59,11.6861333333,28.3212,20.7515666667,27.1527533333,7.93233333333,8.22733333333,10.7287333333,21.249,10.5865333333
460.94,11.6876666667,28.3894,20.7981666667,27.2070333333,7.9486,8.2359,10.7385333333,21.2792666667,10.5853333333
461.29,11.6788666667,28.4437333333,20.8187333333,27.2529666667,7.94666666667,8.21663333333,10.7324333333,21.3006666667,10.5731333333
461.65,11.6775333333,28.5158,20.8716333333,27.3154933333,7.95486666667,8.21063333333,10.7326,21.3556,10.5659333333
462.00,11.6921666667,28.5989333333,20.9191666667,27.38454,7.98993333333,8.2212,10.7604333333,21.4274,10.5859
462.35,11.7145333333,28.6986666667,20.9678333333,27.45276,8.0366,8.24053333333,10.7850333333,21.4869333333,10.6015
462.71,11.7120333333,28.8054,21.0074333333,27.53436,8.0452,8.23816666667,10.7964,21.5480666667,10.5987666667
463.06,11.7258,28.894,21.0426,27.6152333333,8.0592,8.24956666667,10.8038666667,21.6062666667,10.6047333333
463.41,11.7711666667,29.0116,21.1239,27.74282,8.12253333333,8.3004,10.8508,21.7088,10.6456333333
463.76,11.788,29.1306,21.1719666667,27.83048,8.16233333333,8.319,10.8806333333,21.7606666667,10.6604
464.12,11.8037,29.2380666667,21.2402333333,27.91276,8.1696,8.32386666667,10.8832333333,21.8082666667,10.6600333333
464.47,11.7962,29.3015333333,21.2815666667,27.9674,8.195,8.33033333333,10.9003,21.8449333333,10.6638333333
464.82,11.8310666666,29.3956,21.3274666667,28.04282,8.21526666666,8.3321,10.9321,21.9027333333,10.6986
465.17,11.8891,29.5151333333,21.4372666667,28.1496666667,8.27966666667,8.39806666667,11.0020333333,22.0148666667,10.7532333333
465.53,11.9438,29.6126666667,21.5008,28.2452933333,8.354,8.45933333333,11.0517333333,22.0882666667,10.8042333333
465.88,11.9436666667,29.6944,21.5282,28.3186733333,8.3514,8.45156666667,11.0616,22.1196,10.8005
466.23,11.9498,29.7792,21.5793,28.3896333333,8.35626666667,8.45126666667,11.0822,22.1594666667,10.8021666667
466.58,11.9559333333,29.8432,21.625,28.4331,8.3798,8.44163333333,11.0875333333,22.1877333333,10.7975666667
466.94,11.973,29.9333333333,21.6698666667,28.5171466667,8.4198,8.45523333333,11.1165333333,22.2542666667,10.8164666667
467.29,11.97,30.0228666667,21.7070666667,28.5776666667,8.41493333333,8.42986666667,11.1221,22.2728,10.8094
467.64,12.0024333333,30.0985333333,21.7722666667,28.6651533333,8.43926666667,8.46026666667,11.1380333333,22.3453333333,10.8321666667
467.99,11.9767,30.1127333334,21.7564666667,28.68056,8.4382,8.45753333333,11.1444,22.3602,10.8002333333
468.35,11.9680666667,30.1829333333,21.7845,28.7084866667,8.43,8.4569,11.1394666667,22.3831333333,10.8074666667
468.70,11.9720666667,30.2368666667,21.8251333333,28.77188,8.47366666667,8.4891,11.1627666667,22.4188666667,10.8171
469.05,11.9321333333,30.2703333333,21.8162333333,28.7888266667,8.43173333333,8.45303333333,11.1459666666,22.4056666667,10.7656666667
469.40,11.9038666667,30.3192666667,21.8137333333,28.8120733333,8.4058,8.42843333333,11.1306,22.3972666667,10.7333666667
469.75,11.8986666667,30.3527333333,21.8303666667,28.86712,8.40626666667,8.4286,11.1251333333,22.4092,10.7173
470.11,11.9058333333,30.3902666667,21.8501666667,28.9016733333,8.425,8.45363333333,11.1368333333,22.425,10.7193333333
470.46,11.9052333333,30.4181333334,21.8474666667,28.9367066667,8.4042,8.45673333333,11.1306,22.4396,10.7033666667
470.81,11.8851333333,30.464,21.8482666667,28.9639,8.38493333333,8.4317,11.1284333333,22.4391333333,10.6863666667
471.16,11.8406666667,30.4412,21.8325666667,28.9328466667,8.3596,8.41026666667,11.1055,22.4096666667,10.6463
471.51,11.7922666667,30.4346666667,21.7982333333,28.9168666667,8.3326,8.378,11.0789666667,22.3694666667,10.6159333333
471.87,11.8212666667,30.5259333333,21.8640333333,29.00148,8.35506666667,8.38956666667,11.0988333333,22.4216666667,10.6648666667
472.22,11.8139666667,30.5596,21.8640666667,29.07304,8.34546666666,8.3859,11.0842333333,22.4468,10.6527666667
472.57,11.7899333333,30.614,21.8719333333,29.1129933333,8.29933333333,8.34533333333,11.0591666667,22.4802666667,10.6336666667
472.92,11.7973,30.6361333334,21.8929,29.1423466667,8.31773333333,8.34166666667,11.0512666667,22.4879333333,10.6527333333
473.27,11.8271333333,30.6762,21.9388,29.2052066667,8.356,8.37076666667,11.0768666667,22.5222666667,10.6927
473.62,11.8151666667,30.6938666667,21.9571333333,29.2320533333,8.35713333333,8.36543333333,11.0829333333,22.5378,10.7059666667
473.98,11.7893333333,30.6768666667,21.9441333333,29.2474266667,8.32986666667,8.3334,11.0670333333,22.5172666667,10.6887666667
474.33,11.7861333333,30.6917333333,21.9388,29.2792533333,8.32546666667,8.32443333333,11.0711666667,22.5251333333,10.7022333333
474.68,11.7905,30.6908666667,21.9462333333,29.2718266667,8.33013333333,8.3328,11.0717666666,22.5268666666,10.7154
475.03,11.8631333333,30.7497333333,22.005,29.338,8.38373333333,8.39596666667,11.1332333333,22.5834,10.7824
475.38,11.8913,30.7807333333,22.0424,29.3881066667,8.407,8.41706666667,11.1740666667,22.612,10.8112
475.73,11.9179333333,30.7812666667,22.0340333333,29.3935933333,8.4238,8.42526666667,11.2009666667,22.6074,10.8268666667
476.08,11.9546333333,30.78,22.0329666667,29.3841266667,8.45466666667,8.4426,11.2372666667,22.6098666667,10.8445
476.44,11.9455666667,30.7292666667,22.0187333333,29.36128,8.45306666667,8.43073333333,11.2444666667,22.5705333333,10.8172333333
476.79,11.9721333333,30.7452,22.0204333333,29.3779933333,8.46386666667,8.4566,11.285,22.5851333333,10.8491333333
477.14,11.9571,30.7130666667,21.9765333333,29.3474066667,8.4352,8.42723333333,11.2757666667,22.5537333333,10.8313
477.49,11.9880666667,30.7367333333,21.9949666667,29.3536866667,8.44546666667,8.45536666667,11.2935666667,22.5652666667,10.8599333333
477.84,11.9745,30.7292,21.9994,29.3355733333,8.43086666667,8.45663333333,11.2974,22.5597333333,10.8466666667
478.19,11.9896666666,30.7074666667,22.0208666667,29.3357266667,8.46366666667,8.47483333333,11.3176333333,22.5694,10.8635
478.54,11.9941666667,30.7066,22.0314,29.3616733333,8.47566666667,8.49053333333,11.3422333333,22.5700666666,10.8699
478.89,11.9714666667,30.6769333333,22.0098666667,29.3783266667,8.44886666667,8.46013333333,11.3257,22.5384,10.8453666667
479.24,11.9860333333,30.6924,22.006,29.3793933333,8.45806666667,8.4729,11.3265333334,22.5343333333,10.8636333333
479.60,11.9486666667,30.6673333333,21.9993,29.3574333333,8.42766666667,8.48543333333,11.3012666667,22.5076,10.8549666667
479.95,11.939,30.6775333333,22.0070666667,29.35368,8.42426666667,8.4973,11.3072666667,22.4970666667,10.8765666667
480.30,11.9571333333,30.6634666667,22.0195666667,29.33374,8.44146666667,8.5412,11.3228,22.4807333333,10.9168666667
480.65,11.9483666667,30.5916,22.0106333333,29.3024666667,8.45266666667,8.55883333333,11.3208666667,22.4462666666,10.9302333333
481.00,11.9671,30.5463333333,22.0206666667,29.2765066667,8.45773333333,8.58233333333,11.3388,22.4262,10.9539
481.35,11.9540333333,30.4827333333,21.9791333333,29.2250866667,8.43006666667,8.56606666667,11.3236666667,22.3622666667,10.9511
481.70,11.9721666667,30.5022666667,21.9939666667,29.2374066667,8.43186666667,8.5768,11.3391333333,22.3580666667,10.9919
482.05,11.9742,30.5266666667,22.0075666667,29.2543066667,8.42046666667,8.585,11.3460666667,22.3671333333,11.0083333333
482.40,11.9950666667,30.5608666666,22.0371,29.2854,8.41226666667,8.5894,11.3644666667,22.3822666667,11.0315333333
482.75,12.0202666667,30.6110666667,22.0662333333,29.3198933334,8.42953333333,8.61783333333,11.3896333333,22.4118666667,11.0674666667
483.10,12.03,30.6068,22.0802333333,29.3335466667,8.42186666667,8.62256666667,11.4046,22.4178666666,11.0844333333
483.45,12.0419,30.6012,22.0809666667,29.34756,8.4206,8.61683333333,11.4175,22.4108666667,11.0996
483.80,12.0462,30.5866666667,22.0745666667,29.3530333333,8.41613333333,8.62103333333,11.4172,22.4042,11.1007333334
484.15,12.0545,30.6074,22.0823,29.37614,8.41986666667,8.62466666667,11.4292,22.415,11.1098333333
484.50,12.0614,30.6234666667,22.0915666667,29.3915533333,8.4182,8.62496666667,11.4384666667,22.4127333333,11.1156
484.85,12.0596666667,30.6348666667,22.0982333333,29.40228,8.41873333333,8.62213333333,11.4344333333,22.4132666667,11.1183666667
485.20,12.0728,30.6694666666,22.1281666667,29.4374,8.4352,8.63546666667,11.4579666667,22.4396,11.1329
485.55,12.0921666667,30.7072666667,22.1462666667,29.4750133333,8.45366666666,8.64883333333,11.4794666667,22.4712666667,11.1508
485.90,12.1051333333,30.7284,22.1725333333,29.5099,8.466,8.65926666667,11.4975333333,22.4886,11.1660666667
486.25,12.0998333333,30.7255333333,22.1665333333,29.51844,8.4738,8.65596666667,11.4975333333,22.4932,11.1651333333
486.60,12.0885333333,30.7231333333,22.1638666667,29.508,8.46453333333,8.6428,11.4979333333,22.4842,11.1538666667
486.95,12.0921,30.7594666667,22.1857666667,29.5278933333,8.48346666667,8.6512,11.5059,22.4930666667,11.1583333333
487.30,12.0988,30.7824666667,22.2048,29.5412733333,8.50466666667,8.66446666667,11.5164666667,22.5112666667,11.1648333333
487.65,12.1076666667,30.8252,22.2388333333,29.57114,8.52173333333,8.6651,11.5335333333,22.5382666667,11.1722
488.00,12.1021333333,30.832,22.2381333333,29.5763066667,8.5254,8.66273333333,11.5302666667,22.5464,11.1709
488.35,12.1141666667,30.8833333333,22.2724333333,29.6109733333,8.54533333333,8.6773,11.5465666667,22.5861333333,11.1772333333
488.70,12.1352666667,30.9492,22.3083333333,29.6684333333,8.57226666667,8.6942,11.5811333333,22.6311333333,11.1967666667
489.05,12.1441,31.0032,22.321,29.71472,8.5904,8.7028,11.5868,22.6604,11.2033
489.40,12.1382666667,31.0376,22.3337333333,29.7513066667,8.59066666667,8.69316666667,11.5833333333,22.6672,11.1957333333
489.75,12.1535666667,31.0988,22.347,29.7882666667,8.618,8.6989,11.6066666667,22.6922,11.2050333333
490.10,12.1776,31.187,22.3983,29.84798,8.65313333333,8.71826666667,11.6437,22.724,11.2225333333
490.45,12.2079,31.2842,22.4386333333,29.9368066667,8.69973333333,8.7457,11.6814666667,22.801,11.2491666667
490.80,12.2200666667,31.3702,22.4771666667,30.0221866667,8.721,8.7528,11.7055,22.8611333333,11.2523
491.15,12.2435333333,31.4750666667,22.5260666667,30.1063466667,8.74786666667,8.76586666667,11.7409,22.9295333333,11.2658333333
491.50,12.2779,31.573,22.5940333333,30.2041466667,8.7858,8.79563333333,11.7827666666,23.0045333333,11.2988333333
491.85,12.3252666667,31.7143333333,22.6812333333,30.3208733333,8.83593333333,8.8213,11.8329,23.0948,11.3336333333
492.20,12.3402,31.7964,22.6993333333,30.3938733333,8.8598,8.81853333333,11.8450666667,23.144,11.344
492.55,12.3521,31.9008,22.7461333333,30.47934,8.89153333333,8.83226666667,11.8731666667,23.2096666667,11.3641
492.90,12.3835333333,32.0072,22.8132333333,30.5716866667,8.9376,8.8507,11.9260666667,23.2826666667,11.3850333333
493.25,12.4200666667,32.1202,22.8859666667,30.6554066667,9.00299999999,8.8874,11.9795333334,23.3677333333,11.4087333333
493.60,12.4561,32.2704666667,22.9808666667,30.77694,9.05739999999,8.91776666667,12.0332333333,23.4612,11.4398
493.95,12.4819,32.3926666667,23.0416333333,30.89318,9.10620000001,8.95516666667,12.0718333334,23.5603333334,11.4653333333
494.30,12.5060333333,32.5136,23.1321666667,31.00406,9.15193333334,8.9568,12.1018666667,23.6184,11.4859333333
494.65,12.5491,32.6450666666,23.2103666667,31.1003333333,9.22439999999,8.99363333333,12.1662666667,23.7045333333,11.5173333333
495.00,12.5753333333,32.8099333334,23.2938333333,31.2279733333,9.28386666667,9.02263333333,12.2266666667,23.7838666667,11.5516333333
495.34,12.5787666667,32.9177333333,23.3386666667,31.3084866667,9.32693333334,9.0296,12.2435,23.8264,11.5417333333
495.69,12.5795,33.0148666667,23.3884333333,31.3958066667,9.34546666666,9.0351,12.2704,23.8727333333,11.544
496.04,12.6232,33.1860666667,23.4786,31.5451666667,9.41340000001,9.0845,12.3345,23.9883333333,11.5880666667
496.39,12.6565333333,33.2714,23.5301333333,31.62722,9.4374,9.0924,12.3544,24.0475333333,11.5935666667
496.74,12.6727,33.3996666667,23.5854,31.72394,9.4726,9.11476666667,12.3796,24.1267333333,11.6250666667
497.09,12.6902,33.4859333333,23.6293333333,31.82216,9.50566666667,9.13263333333,12.4071,24.196,11.6478
497.44,12.7291666667,33.6044666667,23.6796333333,31.93732,9.54026666667,9.16473333333,12.4400666667,24.2808,11.6801
497.79,12.7623666667,33.7317333334,23.7539,32.0392666667,9.59826666668,9.17933333333,12.4811333333,24.3716,11.7166666667
498.14,12.7987666667,33.8414,23.8209666667,32.1329866666,9.63753333333,9.22713333333,12.5296666667,24.4526,11.7349333333
498.48,12.8338666667,33.9735333333,23.8898,32.27326,9.67473333334,9.25203333333,12.5646666667,24.551,11.7772333333
498.83,12.8581333333,34.0755333333,23.9406333333,32.361,9.72319999999,9.26703333333,12.5839,24.6372,11.7839333333
499.18,12.9035333333,34.2201333333,24.0219,32.4795333333,9.77733333333,9.30006666667,12.6426333333,24.7266,11.8263666667
