wavelength,Back_SpoHyxm,Belly_SpoHyxm,Breast_SpoHyxm,Crissum_SpoHyxm,Crown_SpoHyxm,DorTail_SpoHyxm,Patch10_SpoHyxm,Rump_SpoHyxm,Throat_SpoHyxm,WingTip_SpoHyxm
625.95,17.9362,35.6891666667,33.6056666667,34.0518,25.3511666667,11.3272666667,39.572,31.4272666667,38.8186333333,15.8894444445
626.28,17.9274666667,35.6955666667,33.6831333333,34.1176666666,25.3610833333,11.3620333333,39.5810666667,31.4741333333,38.8523,15.8736666667
626.61,17.9235333333,35.7928666667,33.8182,34.2352,25.4058833333,11.3419333333,39.6320666667,31.5484666667,38.9152333333,15.8657777778
626.94,17.9168,35.8456333333,33.8194,34.2501333333,25.4714,11.3862,39.6844666667,31.559,38.9774,15.8385555556
627.28,18.0196,35.9866333333,33.9623333333,34.3177333333,25.5214666667,11.5292666666,39.7074666667,31.6623333333,39.1286,15.9595555556
627.61,18.0329333333,35.9885666667,33.9499333333,34.3540666667,25.5086333333,11.5386,39.7146,31.7092666667,39.1813666667,15.9512222222
627.94,17.9366666667,35.9145,33.8942,34.2916666667,25.4205333333,11.5044666666,39.5908666667,31.6406,39.0732666667,15.868
628.27,17.9537333333,35.8855,33.8798,34.2843333333,25.4044833333,11.4820333333,39.5206,31.59,39.0555,15.8205555555
628.61,17.9276666667,35.9350333333,33.9948666667,34.373,25.4370666667,11.5023333333,39.5276,31.6224666667,39.1071,15.8092222222
628.94,17.855,35.9548,34.0664666667,34.3501333333,25.4098333333,11.4833,39.4792666666,31.6338666667,39.1016333333,15.7621111111
629.27,17.7842,35.9953,34.0490666667,34.3288,25.38425,11.4563666667,39.455,31.6562666667,39.0821666667,15.6848888889
629.60,17.7445333333,35.922,34.0581333333,34.333,25.35435,11.4103333333,39.3842666667,31.5931333333,39.1055,15.5877777778
629.94,17.7740666667,36.0110666667,34.1414666667,34.4426,25.44435,11.4126666667,39.4838666667,31.6794,39.2074,15.6141111111
630.27,17.8220666667,36.0558,34.2446,34.4826,25.4407333333,11.4590333334,39.5296666667,31.7461333333,39.3136333333,15.6616666666
630.60,17.8079333333,36.07,34.2973333333,34.4834666667,25.3874833333,11.4575333333,39.4562666667,31.8054666667,39.3081,15.6411111111
630.93,17.7038,36.0395,34.3806,34.4588,25.3082666667,11.3821666667,39.3499333333,31.7923333333,39.2512666667,15.555
631.26,17.6006666667,36.0207,34.3276,34.4253333333,25.2618666667,11.3351333333,39.2644666667,31.6868,39.1510333333,15.5016666666
631.60,17.7151333333,36.1755,34.475,34.5710666667,25.3860333333,11.4131,39.4055333333,31.8460666667,39.3480666667,15.6605555556
631.93,17.7070666667,36.2911,34.5732666667,34.6325333333,25.3899666667,11.3809333333,39.4237333333,31.8900666667,39.4140666667,15.6275555555
632.26,17.5298,36.1436,34.4416,34.4703333333,25.2010833333,11.2514,39.2100666667,31.7292,39.2914,15.4738888889
632.59,17.6951333333,36.2709666667,34.5546666667,34.5954,25.2449333333,11.3679,39.2573333333,31.8376666667,39.3471,15.6071111111
632.92,17.6678,36.2688333333,34.5852,34.604,25.2133166667,11.3372333333,39.2912,31.9102666667,39.4279666667,15.647
633.26,17.8015333333,36.4516333333,34.7023333333,34.7268666667,25.3244166667,11.4526,39.4434,32.08,39.5170666667,15.8203333333
633.59,17.8758,36.5463333333,34.7792,34.8016,25.29575,11.5097666667,39.4102666667,32.1432,39.5388333333,15.8471111111
633.92,17.9780666667,36.7363333333,34.8882,34.9597333333,25.4485333333,11.625,39.5400666667,32.3156666667,39.6179333333,15.9602222222
634.25,17.9766666667,36.8417,34.9846666667,35.0652,25.5145666667,11.6261333333,39.6179333333,32.359,39.6739666667,15.9722222222
634.58,17.9466666667,36.8711333333,34.9341333333,35.0986666667,25.4904166667,11.5903666667,39.6639333333,32.384,39.6631666667,15.929
634.91,17.9950666667,36.9869,35.0051333333,35.2058666667,25.4868166667,11.5695,39.7291333333,32.5084666667,39.791,15.9161111111
635.25,17.9832,37.0248,35.0586,35.2818666667,25.4827333333,11.5639666667,39.7384,32.5622666667,39.7724666667,15.9207777778
635.58,18.0014,36.9809666667,35.0730666667,35.2933333333,25.5083666667,11.5975666667,39.7351333333,32.614,39.8470333333,15.948
635.91,18.1269333333,37.1160333333,35.1696666667,35.4869333333,25.65515,11.6501333333,39.9016666667,32.8177333333,40.0087,16.0481111111
636.24,18.1488666667,37.2425,35.2397333333,35.5827333333,25.771,11.6341666667,40.0127333334,32.9854666666,40.2019333333,16.1015555556
636.57,18.2572666667,37.3190666667,35.3346666667,35.6947333333,25.8303833333,11.7105333333,40.0756,33.0351333333,40.2211333333,16.1718888889
636.90,18.2506666667,37.3778333333,35.3599333333,35.7238666667,25.7991,11.6587333333,40.0967333333,33.095,40.2558333333,16.0645555556
637.23,18.2886,37.4755333333,35.4271333333,35.8133333333,25.9050833333,11.7236666667,40.1882,33.2357333333,40.3325,16.1521111111
637.56,18.2560666667,37.4354,35.5068,35.7925333333,25.8638333333,11.7522,40.1176666666,33.2716,40.3221,16.1854444444
637.90,18.3404,37.4846333333,35.5786666667,35.9080666667,25.8932666667,11.8296,40.1478,33.4077333334,40.4389333333,16.2743333333
638.23,18.4132,37.6096333333,35.6112666667,35.9826,25.9916833333,11.9179666667,40.2442,33.507,40.5496,16.3546666667
638.56,18.5132666667,37.6916,35.8948666667,36.0864,26.0891666667,12.1051333333,40.3106,33.6328666666,40.6399333333,16.5047777778
638.89,18.4247333333,37.6705,35.8486666667,36.0142,25.9999666667,12.0379,40.2098,33.5543333333,40.6051666667,16.3964444445
639.22,18.4250666667,37.7857666667,35.9725333333,36.131,26.0172,12.0643666667,40.2658666667,33.6160666667,40.716,16.4552222222
639.55,18.4301333333,37.8555333333,36.0401333333,36.1652,26.00385,12.0720666667,40.2306,33.6638,40.7754666667,16.5071111111
639.88,18.3634,37.7888,36.0159333333,36.1597333333,25.9122,12.075,40.176,33.6090666667,40.6675666667,16.5236666667
640.21,18.3638,37.7968666667,36.1078666667,36.2274,25.9667333333,12.0529666667,40.1740666667,33.659,40.746,16.5843333333
640.54,18.4563333333,37.9372,36.2437333333,36.3399333333,26.0473833333,12.1939333333,40.215,33.7911333333,40.922,16.7785555556
640.87,18.3912,37.9825333333,36.3006,36.3772666667,26.0263,12.1348,40.2654666667,33.7789333333,40.9433666667,16.7388888889
641.20,18.3503333333,38.0446,36.255,36.3955333333,26.0377833333,12.074,40.2276666667,33.7558666667,40.9227666667,16.6042222222
641.53,18.2799333333,38.0701333333,36.3293333333,36.4017333333,26.00915,12.0556666667,40.1584666667,33.6902666667,40.8852333333,16.5731111111
641.87,18.289,38.0904333333,36.5083333333,36.4978666667,26.0458,12.0648666667,40.1592,33.7732666667,40.9819,16.6152222222
642.20,18.2766,38.0903333333,36.3646,36.5131333333,26.0282333333,11.9900666667,40.2109333333,33.8138666667,40.9693333333,16.566
642.53,18.4232,38.2598666667,36.5120666667,36.7059333333,26.1924,12.0633333333,40.4095333333,34.0371333333,41.1546333333,16.7545555556
642.86,18.4173333333,38.3029,36.4268666667,36.6218666667,26.1616833333,12.0571,40.3506,34.0597333333,41.0193333333,16.7082222222
643.19,18.4605333334,38.3103333333,36.5826666667,36.6608,26.2243,12.1464333333,40.4204,34.1048,41.0069666667,16.7362222222
643.52,18.5377333333,38.3431,36.7186666667,36.7627333333,26.3171166667,12.1697333333,40.5078,34.2406,41.1337666667,16.7262222222
643.85,18.431,38.4017666667,36.6709333333,36.6958,26.2192333333,12.1136333333,40.3903333333,34.1928666667,41.0599,16.5788888889
644.18,18.3375333333,38.3429666667,36.6111333333,36.6147333333,26.1236333333,11.9909666667,40.2504666667,34.114,40.8981666667,16.5147777778
644.51,18.3688,38.2614666667,36.602,36.5254666667,26.02705,12.0262333333,40.1246666667,34.0971333333,40.8232333333,16.5088888889
644.84,18.4515333333,38.4186666667,36.7486,36.6534666667,26.0542833333,12.0153,40.2679333333,34.2109333333,40.9942,16.5852222222
645.17,18.4206666667,38.3274666667,36.5716666667,36.5531333333,25.9831666667,11.8892,40.244,34.2401333333,40.9418,16.5706666667
645.50,18.3386,38.1833333333,36.4268666667,36.5036666667,25.8958,11.7847333333,40.1432666667,34.1558666667,40.8144,16.4561111111
645.83,18.4536666667,38.4133666667,36.6684,36.6557333333,26.0528666667,11.9237,40.2103333333,34.2870666667,40.9734666667,16.5722222222
646.16,18.3778,38.3493333333,36.6649333333,36.6018666667,25.9577166667,11.9406,40.0749333333,34.2134,40.8884,16.5433333333
646.49,18.3471333333,38.3989666667,36.7850666667,36.7043333333,25.9709833333,11.8806,40.0714666666,34.2937333333,40.9651666667,16.5702222222
646.82,18.2812666667,38.5700333333,36.7598,36.7246666667,25.90595,11.8668,39.9961333333,34.3280666667,40.9948333333,16.6066666667
647.15,18.2766,38.6823666667,36.8116,36.7818666667,25.8994,11.8941333333,40.0118666667,34.3526666667,41.0444,16.5544444444
647.48,18.4147333333,38.7954333333,36.9302666667,36.9015333333,25.9059,11.9244333333,40.0422666667,34.4523333333,41.1126,16.6504444444
647.81,18.4734666667,38.9301,37.0555333333,37.0832,26.0000666667,11.9999333333,40.1249333333,34.608,41.3135333333,16.6761111111
648.14,18.5472,39.0923666667,37.1268666667,37.2763333333,26.09765,12.0354333333,40.1714666667,34.7556,41.4072333333,16.757
648.47,18.595,39.1404,37.1485333333,37.3898666667,26.1519833333,12.1389666667,40.2053333333,34.8325333333,41.5311666667,16.9301111111
648.80,18.6600666667,39.287,37.3397333333,37.5814666667,26.229,12.2283333333,40.3026666666,34.9407333333,41.6731333333,16.9336666667
649.13,18.7851333333,39.5334666667,37.5264,37.6830666667,26.2523333334,12.3097666667,40.3394,35.0558666667,41.8273333333,17.0874444444
649.46,18.657,39.3881333333,37.3605333333,37.5553333333,26.1026666667,12.1551666667,40.1999333333,34.9534,41.747,16.983
649.79,18.6583333333,39.4203,37.4188666667,37.6127333333,26.0797166667,12.0766666667,40.2656,35.0158666667,41.7298333333,16.9018888889
650.11,18.7136666666,39.4417666667,37.3413333333,37.6133333333,26.1307333333,12.2023666667,40.2966,35.003,41.7229666667,16.9274444444
650.44,18.7938,39.4956333333,37.4003333333,37.7047333333,26.1712,12.2040333333,40.3472666666,35.0614,41.7702,17.0121111111
650.77,18.6836666667,39.3898333333,37.2938666667,37.6266,26.0643833333,12.0631333333,40.1804,34.9295333333,41.5962666667,16.9455555555
651.10,18.6404666667,39.3737666667,37.2936666667,37.6554,26.11105,12.0969,40.1988666667,34.9443333333,41.5711333333,16.8957777778
651.43,18.5568,39.2468,37.2710666667,37.5828666667,25.9999333333,12.0154666667,40.1572,34.8702,41.5012666667,16.8806666667
651.76,18.6523333333,39.4162333333,37.4562,37.6878666667,26.07945,12.1137666667,40.269,34.9908,41.6787,16.9512222222
652.09,18.5472666667,39.3165666667,37.4279333333,37.5954,25.9523,12.0792666667,40.0772666667,34.8743333333,41.5545666667,16.8354444444
652.42,18.5100666667,39.2746333333,37.3554,37.5270666667,25.8472833333,12.0416666667,39.9496,34.8526,41.4590666667,16.8172222222
652.75,18.3524666667,39.0704666667,37.2725333333,37.3995333333,25.7324833333,11.9636,39.8217333333,34.7558666667,41.3090666667,16.6078888889
653.08,18.3038,39.0637,37.3077333333,37.421,25.6927333333,11.9208333333,39.7835333333,34.7620666667,41.2360666667,16.5313333333
653.41,18.22,39.0395,37.2992,37.4623333333,25.6289666667,11.8763333333,39.7326,34.7162,41.2612333333,16.4906666667
653.74,18.2678,39.1076333333,37.448,37.5670666667,25.6248,11.7993666667,39.7742666667,34.8158666667,41.3674333333,16.4914444445
654.06,18.2998666667,39.0499666667,37.4605333333,37.5834666667,25.6967666667,11.7957333333,39.8807333333,34.8814,41.5053666667,16.4063333333
654.39,18.373,39.1365,37.5146666667,37.7123333333,25.7554666666,11.9159666667,39.9816,35.036,41.6400333333,16.555
654.72,18.4094,39.2962666667,37.6187333333,37.8621333333,25.7975333333,11.9043666667,40.0196,35.1588,41.8396666667,16.5662222222
655.05,18.4083333333,39.3476333333,37.6818666667,37.9696666667,25.8653166667,11.8851666667,40.0679333333,35.2324666667,41.8573,16.4137777778
655.38,18.3582,39.1779666667,37.6134,37.968,25.8118666667,11.8175666667,39.991,35.2052666667,41.7913333333,16.3926666667
655.71,18.3644666667,39.2131,37.7176,37.9809333333,25.8558833333,11.7423666667,40.1078,35.3041333333,41.7881666667,16.3272222222
656.04,18.5118666667,39.4618333333,38.0216666667,38.1608,26.0786333333,11.8626666667,40.3401333333,35.5216,41.9553666667,16.4656666667
656.37,18.8174,39.7755666667,38.1937333333,38.3936666667,26.3690833333,12.0465666667,40.5926666667,35.8094,42.1820666667,16.7004444445
656.69,18.88,39.9111666667,38.2961333333,38.5068,26.4055333333,12.1004,40.6601333333,35.9466,42.3071333333,16.8517777778
657.02,18.9468,40.0433333333,38.3874,38.5127333333,26.46165,12.1741333333,40.7030666667,36.0756,42.3864333333,16.9238888889
657.35,18.8342,40.1545666667,38.3928666667,38.5596666667,26.4245333333,12.1618,40.7703333333,36.1070666667,42.3966666667,16.8862222222
657.68,18.7939333333,40.2067,38.5041333333,38.5991333333,26.3601833333,12.1735,40.7308666667,36.1499333333,42.2915,16.9682222222
658.01,18.7644666667,40.2307666667,38.5102666667,38.5603333334,26.3714666667,12.0669333333,40.709,36.1686666667,42.2756666667,16.9262222222
658.34,18.7876666667,40.2046,38.5156666667,38.4788666667,26.3309333333,12.1639666667,40.7124,36.1911333333,42.2009,16.9542222222
658.66,18.834,40.2507666667,38.5516666667,38.4918666667,26.3634,12.2292333333,40.758,36.2058,42.2516,17.0666666667
658.99,18.7674,40.3429333333,38.5872,38.4518666667,26.3248666666,12.1749,40.7548666667,36.2266666667,42.2841,17.0345555556
659.32,18.8644666667,40.4641,38.5868666667,38.549,26.4281,12.2805666666,40.7948666667,36.3251333333,42.3707333333,17.1582222222
659.65,18.813,40.4973,38.6004,38.5633333333,26.3848666667,12.2632333333,40.7160666667,36.3114666667,42.3939333333,17.2374444444
659.98,18.6960666667,40.5148666667,38.5468,38.5628666667,26.2773,12.1870666667,40.6296,36.2458,42.3655,17.2334444444
660.31,18.6864,40.4982333333,38.5560666667,38.5328666667,26.2681666667,12.2346333333,40.5618666667,36.2326666667,42.3039333333,17.1988888889
660.63,18.649,40.5704,38.564,38.5828666667,26.2925333333,12.2273,40.5366,36.25,42.3352666667,17.1785555556
660.96,18.6704666667,40.4767333333,38.6312,38.5251333333,26.2405333333,12.2712666667,40.4488666667,36.2472,42.3127,17.1957777778
661.29,18.7274,40.5494,38.5367333333,38.5194666667,26.2297666667,12.2944333333,40.3909333333,36.2899333333,42.4013666667,17.104
661.62,18.8111333333,40.5961,38.6778,38.5461333333,26.22375,12.4363666667,40.4089333333,36.3194666667,42.4461,17.1448888889
661.94,18.7761333333,40.6539333333,38.7468666667,38.6052666667,26.2392833333,12.4109,40.4381333333,36.3500666667,42.5163666667,17.2476666667
662.27,18.7982666667,40.8021,38.7784,38.6425333334,26.2196833333,12.3606333333,40.4468,36.4626666666,42.6452333333,17.2015555556
662.60,18.7922666667,40.8003,38.7354,38.6842666667,26.2117166667,12.3551,40.4431333333,36.4310666667,42.6411666667,17.1331111111
662.93,18.6563333334,40.6821333333,38.6978666667,38.6822,26.0842833333,12.2623,40.3654666667,36.2586,42.5843666667,16.9285555556
663.26,18.5429333333,40.6309666667,38.5904,38.6289333334,25.9913666667,12.0716,40.4252666667,36.2221333333,42.5648333333,16.665
663.58,18.4374,40.6127666667,38.6754,38.6298,25.9000666667,12.0175,40.3632,36.2362666667,42.5845333333,16.5598888889
663.91,18.4521333333,40.6738333333,38.7356,38.7354666667,25.9051333333,11.9244666667,40.4499333333,36.2814,42.7038,16.5112222222
664.24,18.4002,40.6007666667,38.8283333333,38.7364666667,25.8022666667,11.8233666667,40.3267333333,36.2094,42.6685,16.3794444445
664.57,18.4848666667,40.7402333333,38.925,38.884,25.9286333333,11.8530666667,40.3777333333,36.3077333333,42.8405666667,16.4246666666
664.89,18.3432666667,40.6809333333,38.8628,38.8399333333,25.9204333333,11.7324333333,40.3229333333,36.1717333333,42.7277333333,16.3783333333
665.22,18.3322666667,40.7837333333,38.8482,38.9836666667,25.9352,11.6870333333,40.3316666667,36.2598666667,42.8025333333,16.3414444445
665.55,18.3075333333,40.7905333333,38.734,38.9663333333,25.9313166667,11.6854,40.2155333333,36.1812666667,42.7550666667,16.1966666666
665.87,18.1873333333,40.5952333333,38.6230666667,38.9189333333,25.8560833333,11.7282333333,40.0694666667,36.1300666667,42.5307,16.2372222222
666.20,18.2098666667,40.8221,38.7855333333,39.0706,25.9353666667,11.7183,40.1181333333,36.2329333333,42.6576,16.2622222222
666.53,18.2291333333,41.0111666667,38.8692666667,39.1394666667,25.9669166667,11.7042,40.177,36.4552666667,42.7320333333,16.3012222222
666.86,18.3861333333,41.0862333333,38.9126666667,39.2326,26.0393833333,11.9029666667,40.1714666667,36.5621333333,42.8423666667,16.4797777778
667.18,18.4914,41.1885,39.0855333333,39.3838666667,26.2103,11.9668666667,40.332,36.7195333333,42.9904,16.6403333334
667.51,18.6179333333,41.3303666667,39.2629333333,39.5736666667,26.4112166667,12.1257333333,40.4914,36.8987333333,43.1219,16.8378888889
667.84,18.8091333333,41.389,39.3132,39.6087333333,26.5678833333,12.358,40.5556666667,36.9885333333,43.1576666667,17.1153333334
668.16,18.832,41.5237,39.33,39.6221333333,26.56385,12.3602333333,40.6081333333,37.0564666667,43.1155333333,17.2253333333
668.49,18.834,41.4774,39.4531333333,39.6542,26.4979333333,12.3806333333,40.547,37.0912666667,43.1142666667,17.1881111111
668.82,18.8582666667,41.5952333333,39.6296,39.7452666667,26.5653166666,12.4058666667,40.6419333333,37.1488666667,43.1303,17.3732222222
669.14,18.7827333333,41.4948,39.7253333333,39.6797333333,26.46315,12.2553333333,40.5334,37.1252666667,43.0024666667,17.2702222222
669.47,18.8427333333,41.5805,39.8427333333,39.7163333333,26.54875,12.2813333333,40.6046,37.2308,43.1026333333,17.3307777778
669.80,18.881,41.5013,39.8126,39.6644666667,26.5660166667,12.3521666667,40.6451333333,37.304,43.0778,17.4255555555
670.13,19.0532,41.5902666667,39.8890666667,39.7076,26.6448,12.4833333333,40.7036,37.4586666667,43.1262333333,17.6932222222
670.45,19.1603333333,41.6991,40.0106666667,39.8648,26.7338,12.5725,40.7892666667,37.6358,43.2254666667,17.727
670.78,19.2522,41.7474666667,40.0098,39.9018666667,26.7562,12.7346666667,40.8102666667,37.6996666667,43.1958333333,17.7732222222
671.10,19.3558,41.8155666667,40.0414666667,39.8792,26.7202166667,12.8168666667,40.7844666666,37.7564666666,43.2729333333,17.7954444444
671.43,19.2652,41.8324,39.9261333333,39.9272,26.6486666666,12.7360666667,40.8474,37.8312666667,43.2957666667,17.659
671.76,19.4000666667,41.9208,40.0034,40.0967333333,26.8079833333,12.8962,40.9176666667,37.9548666667,43.3971333333,17.7414444444
672.08,19.7431333333,42.3647666667,40.2692666667,40.3858666667,27.1494833333,13.1925333333,41.3100666667,38.303,43.7521,18.0535555555
672.41,19.8314666667,42.4589333333,40.3212666667,40.4322666667,27.1867666667,13.2659666667,41.3726666666,38.4586666667,43.9885666667,17.9614444444
672.74,20.0343333333,42.7182333333,40.4405333333,40.6866666667,27.3776833333,13.4592,41.6558,38.7528666667,44.4002333333,18.1811111111
673.06,20.1998,43.0358666667,40.6808,40.9265333333,27.4419833333,13.4818,41.8556,38.9289333333,44.6428666667,18.2167777778
673.39,20.0636,42.8788,40.5000666667,40.8070666667,27.2041666667,13.3327333333,41.5989333333,38.7658,44.4824666667,18.0792222222
673.72,20.0,42.9025666667,40.5649333333,40.871,27.1723666667,13.3104333333,41.5685333333,38.7413333333,44.6022,18.0824444444
