wavelength,Back_DigHumm,Belly_DigHumm,Breast_DigHumm,Crissum_DigHumm,Crown_DigHumm,DorTail_DigHumm,Rump_DigHumm,Throat_DigHumm,WingTip_DigHumm
652.09,7.89593333333,7.98446666667,7.92653333333,8.92636666667,6.814,9.5644,7.92399999999,6.9878,10.6283333333
652.42,7.841,7.98353333333,7.82446666667,8.87853333334,6.79,9.49853333333,7.84333333333,6.90706666667,10.5788
652.75,7.84846666667,8.0224,7.82946666667,8.82376666667,6.79613333333,9.44880000001,7.87859999999,6.86286666667,10.5807333333
653.08,7.76513333333,8.00586666667,7.82213333333,8.78493333333,6.71966666667,9.40993333333,7.82593333332,6.87693333333,10.5444
653.41,7.77253333333,8.00033333333,7.87033333333,8.78943333333,6.7322,9.41433333332,7.87193333333,6.96333333333,10.5549333333
653.74,8.01126666667,8.20653333333,8.09426666667,9.00646666666,6.9268,9.67553333333,8.06026666667,7.17313333333,10.7188
654.06,7.9518,8.09813333333,7.99033333333,8.88029999999,6.767,9.58060000001,7.95493333334,7.06986666667,10.5882
654.39,7.9406,8.04253333333,7.9846,8.81280000001,6.7454,9.56399999999,7.90406666667,6.9838,10.5068
654.72,7.8344,7.98986666667,7.9406,8.81823333333,6.70513333333,9.50613333333,7.89866666666,6.955,10.5182
655.05,7.70033333333,7.82653333333,7.82893333333,8.69740000001,6.57246666667,9.40760000001,7.78286666667,6.8198,10.4124666667
655.38,7.61493333333,7.7502,7.7494,8.60956666666,6.43993333333,9.34880000001,7.704,6.7564,10.2911333333
655.71,7.51113333333,7.61753333334,7.6098,8.47966666667,6.38446666667,9.27473333334,7.57646666667,6.6314,10.1459333333
656.04,7.37653333333,7.4708,7.5436,8.352,6.2448,9.13040000001,7.4426,6.5152,10.0472
656.37,7.36813333333,7.4702,7.55406666667,8.3628,6.2388,9.20100000001,7.38613333333,6.56146666666,10.0624
656.69,7.42693333333,7.4954,7.59266666667,8.43033333334,6.29873333333,9.21993333333,7.45013333333,6.56966666667,10.1016
657.02,7.27566666667,7.40386666667,7.4592,8.29946666667,6.1576,9.03886666667,7.314,6.39193333334,10.0156
657.35,7.04846666667,7.178,7.20093333333,8.11076666666,5.91073333333,8.80333333333,7.10113333333,6.1666,9.86213333333
657.68,7.02353333333,7.14713333333,7.14853333333,8.12886666666,5.8946,8.77006666667,7.0516,6.1108,9.833
658.01,7.033,7.186,7.15,8.1557,5.89926666667,8.78153333333,7.03093333333,6.1704,9.83953333333
658.34,7.00453333333,7.1204,7.0696,8.06353333333,5.79713333333,8.68086666667,6.95006666667,6.11533333333,9.74840000001
658.66,6.973,7.0594,7.00513333333,8.01903333333,5.7112,8.61313333333,6.92433333333,6.0488,9.69879999999
658.99,6.8566,6.90626666667,6.8504,7.8696,5.5804,8.4324,6.73826666667,5.89433333333,9.51740000001
659.32,7.02046666666,7.05806666667,7.00886666667,8.02293333334,5.68133333333,8.56093333333,6.90946666667,6.03733333333,9.66553333333
659.65,7.17926666667,7.23326666667,7.15333333333,8.17699999999,5.83493333333,8.7514,7.07173333333,6.22893333333,9.78146666667
659.98,7.20506666667,7.23866666667,7.19073333333,8.15226666666,5.81733333333,8.72826666667,7.09206666667,6.23593333333,9.78520000001
660.31,7.08753333333,7.16413333333,7.0856,8.05153333333,5.71066666667,8.628,6.97413333333,6.12813333333,9.69460000001
660.63,7.053,7.12753333333,6.99846666667,7.99656666667,5.641,8.605,6.91053333333,6.10306666667,9.64193333333
660.96,7.0286,7.141,7.02126666667,7.95780000001,5.6338,8.59206666667,6.90393333333,6.11473333333,9.57646666666
661.29,7.07673333333,7.21693333333,7.13273333333,7.9944,5.69286666667,8.65373333333,7.03713333333,6.19693333333,9.699
661.62,7.09653333333,7.2352,7.1778,8.02186666666,5.6828,8.68953333333,7.11566666667,6.2214,9.73406666666
661.94,7.26026666667,7.43306666667,7.3388,8.14686666666,5.87126666667,8.84813333333,7.29886666667,6.4036,9.9112
662.27,7.27753333333,7.51546666667,7.40286666667,8.21753333333,5.8854,8.86333333334,7.34266666667,6.485,9.98313333331
662.60,7.35913333333,7.60886666667,7.529,8.27283333333,5.94786666667,8.98146666666,7.44326666667,6.6098,10.1322666667
662.93,7.39713333333,7.68406666667,7.60733333333,8.27356666666,6.0314,9.04553333334,7.50093333333,6.69373333333,10.2155333333
663.26,7.35433333333,7.63646666667,7.55633333333,8.21753333333,5.95693333333,8.99080000001,7.429,6.58053333333,10.1548666667
663.58,7.33393333333,7.64866666667,7.55046666667,8.28323333333,5.974,8.97713333334,7.47506666667,6.55706666667,10.1792
663.91,7.52513333333,7.8126,7.71553333333,8.43393333334,6.116,9.1388,7.60606666666,6.7806,10.3469333333
664.24,7.6142,7.87013333333,7.79286666667,8.471,6.19966666667,9.23706666667,7.67086666667,6.81313333333,10.419
664.57,7.61513333333,7.88126666667,7.78133333333,8.42496666667,6.2218,9.27919999999,7.68593333333,6.80373333333,10.4448
664.89,7.5858,7.84626666667,7.70013333333,8.31859999999,6.20433333333,9.23706666666,7.6106,6.7744,10.3537333333
665.22,7.39373333334,7.6312,7.49033333333,8.09179999999,6.03626666667,9.0466,7.39633333333,6.5756,10.1482
665.55,7.2354,7.4984,7.32713333333,8.03286666667,5.93306666667,8.9674,7.26406666667,6.4666,9.98040000001
665.87,7.14006666667,7.40673333333,7.2138,7.9402,5.84846666667,8.91573333334,7.14493333333,6.35533333333,9.88680000001
666.20,7.15873333333,7.41406666667,7.19973333333,8.00406666666,5.84846666667,8.88653333334,7.09893333334,6.33493333333,9.83686666668
666.53,6.85306666667,7.0712,6.82413333333,7.71676666667,5.50066666667,8.57186666667,6.7422,5.9844,9.50133333335
666.86,6.69073333333,6.9212,6.61826666667,7.58843333334,5.32546666667,8.43506666667,6.6296,5.88753333333,9.42413333334
667.18,6.64626666666,6.84773333333,6.4892,7.47176666667,5.21206666667,8.4144,6.54466666667,5.80806666667,9.31879999999
667.51,6.53613333333,6.73933333333,6.36986666667,7.3633,5.12046666667,8.3058,6.47653333333,5.69773333333,9.21033333333
667.84,6.51846666667,6.70513333333,6.3864,7.38003333333,5.0934,8.24893333333,6.5128,5.6832,9.162
668.16,6.54493333333,6.71966666667,6.40793333333,7.4236,5.0558,8.1622,6.50093333333,5.6924,9.1648
668.49,6.50553333333,6.68586666667,6.38746666667,7.386,4.9828,8.0978,6.4514,5.63293333333,9.10493333334
668.82,6.49533333333,6.74173333333,6.40653333333,7.42106666667,4.9792,8.11506666667,6.48186666667,5.67053333333,9.16160000001
669.14,6.50666666667,6.717,6.4106,7.32913333333,4.9172,8.06753333333,6.46806666667,5.59166666667,9.17073333333
669.47,6.60173333333,6.83386666667,6.46286666667,7.3812,4.99606666667,8.1398,6.56713333333,5.70973333333,9.23826666667
669.80,6.66126666667,6.92726666667,6.51853333333,7.45193333333,5.06586666667,8.2208,6.68306666667,5.798,9.35546666668
670.13,6.72553333333,7.03046666667,6.58126666667,7.55803333333,5.099,8.24913333333,6.74946666667,5.90293333333,9.44646666666
670.45,6.85853333333,7.1402,6.76206666667,7.64986666667,5.2302,8.3904,6.8484,5.98,9.51346666667
670.78,6.9048,7.22493333333,6.8936,7.71493333333,5.27706666667,8.42706666667,6.89453333334,6.03773333333,9.52653333333
671.10,6.9092,7.24513333333,6.8724,7.70876666667,5.24273333334,8.39626666666,6.8912,5.9864,9.50493333333
671.43,6.88493333333,7.21,6.83253333334,7.67076666667,5.21793333333,8.40813333334,6.83533333333,5.95186666667,9.47766666666
671.76,6.865,7.1634,6.7302,7.61246666667,5.15446666667,8.4032,6.78706666667,5.8552,9.44853333333
672.08,6.921,7.1804,6.70053333333,7.6889,5.1614,8.4496,6.8292,5.90333333333,9.47893333333
672.41,7.14806666667,7.3298,6.82233333333,7.8592,5.33466666667,8.5658,6.9652,6.0532,9.57606666666
672.74,7.25633333333,7.43853333333,6.86926666667,7.98216666667,5.43546666667,8.68346666667,7.06926666667,6.168,9.67193333333
673.06,7.25666666667,7.39266666667,6.86466666667,7.96899999999,5.39573333333,8.61733333333,7.0636,6.09726666667,9.66153333333
673.39,7.39093333334,7.50266666667,6.97826666667,7.97026666667,5.51,8.7366,7.19206666666,6.11846666667,9.77733333334
673.72,7.5562,7.6048,7.07466666667,8.04359999999,5.6592,8.89706666667,7.3616,6.17433333333,9.88873333335
674.04,7.43733333333,7.522,6.891,7.95666666667,5.50813333333,8.75933333333,7.2698,6.0556,9.77906666666
674.37,7.42006666667,7.47526666667,6.786,7.98996666667,5.48586666667,8.76133333333,7.27966666667,6.04666666667,9.78386666666
674.69,7.23986666667,7.30633333334,6.62753333333,7.84453333333,5.32486666666,8.64726666667,7.13126666667,5.9404,9.62386666667
675.02,7.37733333333,7.52313333333,6.77826666667,7.98636666667,5.46266666667,8.7674,7.313,6.10586666667,9.82373333334
675.35,7.47933333333,7.66226666667,6.90566666666,8.11103333333,5.58786666667,8.87233333333,7.3942,6.2222,9.92693333333
675.67,7.5152,7.7622,6.9306,8.15903333333,5.635,8.95293333334,7.47013333333,6.23326666667,9.97740000001
676.00,7.46333333333,7.7026,6.84993333333,8.04656666667,5.56606666667,8.9732,7.40466666667,6.13686666667,9.9432
676.32,7.3554,7.61,6.7974,7.9953,5.445,8.87439999999,7.3048,6.0434,9.874
676.65,7.42133333333,7.68826666667,6.78146666667,8.09013333333,5.47333333333,8.92400000001,7.3546,6.06113333333,9.92486666665
676.97,7.35906666667,7.62066666667,6.6928,8.16443333333,5.416,8.87613333334,7.33973333333,6.03073333333,9.88079999999
677.30,7.36653333333,7.60966666667,6.69466666667,8.23366666667,5.404,8.93659999999,7.359,6.03766666667,9.89493333335
677.63,7.4806,7.7072,6.7928,8.35879999999,5.53373333333,8.99453333333,7.45906666667,6.12946666667,10.0098666667
677.95,7.54913333333,7.79406666667,6.91266666667,8.372,5.6076,8.98220000001,7.5086,6.1592,10.0976
678.28,7.81566666667,8.02066666667,7.16733333333,8.581,5.84186666666,9.17346666668,7.72373333333,6.36686666667,10.3386
678.60,7.88533333333,8.0228,7.17826666667,8.62893333334,5.92693333333,9.18853333333,7.696,6.40326666667,10.3536
678.93,7.88946666666,8.04086666667,7.17693333334,8.67199999999,5.97133333333,9.25540000001,7.7884,6.4522,10.4316
679.25,7.87473333333,8.00646666667,7.19553333333,8.65063333333,5.98653333333,9.14386666667,7.7398,6.45953333333,10.3909333333
679.58,7.83873333333,8.0108,7.222,8.71883333333,5.97613333333,9.08393333334,7.75233333334,6.4268,10.3978
679.90,7.80573333333,7.97013333333,7.17926666667,8.64870000001,5.93466666667,9.00786666667,7.6986,6.3478,10.3472666667
680.23,7.78866666667,7.9842,7.20046666667,8.63696666667,5.96286666667,9.0318,7.7326,6.36966666666,10.4014
680.55,7.8092,8.029,7.23126666667,8.61996666667,5.97033333333,9.02906666667,7.72846666667,6.37773333333,10.3718
680.88,7.80113333333,8.0598,7.2444,8.54153333334,5.961,8.95133333333,7.71693333333,6.35693333333,10.3478666667
681.20,7.88806666667,8.101,7.33813333333,8.59846666667,6.04946666667,9.06613333334,7.80813333333,6.3938,10.4264
681.53,7.93226666667,8.162,7.33153333333,8.70306666667,6.082,9.17760000001,7.8866,6.42,10.4844
681.85,7.88026666667,8.1206,7.23493333333,8.71016666667,6.046,9.14793333333,7.88366666667,6.35766666667,10.4742
682.18,7.7894,8.0426,7.165,8.67609999999,5.9038,9.07339999999,7.84646666667,6.22873333333,10.3756
682.50,7.99566666666,8.2008,7.30113333333,8.83990000001,6.04386666667,9.1948,7.98666666667,6.3348,10.4978666667
682.83,8.19786666667,8.37786666667,7.44693333333,9.05986666667,6.2022,9.47619999999,8.21973333334,6.53933333333,10.772
683.15,8.2796,8.466,7.45533333333,9.04093333333,6.25466666667,9.57033333333,8.28886666667,6.59986666667,10.8815333333
683.48,8.28846666667,8.53526666667,7.4714,9.08936666667,6.3196,9.60946666667,8.34426666667,6.643,10.9257333333
683.80,8.4726,8.70353333333,7.65586666667,9.18363333333,6.4982,9.74553333334,8.4976,6.78886666667,11.0068
684.13,8.52373333333,8.73913333333,7.70826666667,9.20509999999,6.5726,9.77279999999,8.60506666667,6.85953333333,11.1053333333
684.45,8.65466666667,8.81966666667,7.88973333333,9.42443333333,6.78186666667,9.95126666667,8.74026666667,7.03726666667,11.2867333333
684.78,8.54586666667,8.73846666667,7.73726666666,9.33543333334,6.6848,9.87573333333,8.64746666667,6.99773333333,11.2150666667
685.10,8.3924,8.5398,7.57853333333,9.129,6.516,9.70506666667,8.49006666666,6.82233333334,11.0876
685.43,8.44053333333,8.57793333333,7.60886666667,9.1472,6.54073333333,9.74353333334,8.46933333334,6.80293333333,11.1004
685.75,8.4546,8.59813333333,7.60186666667,9.12303333333,6.5974,9.71819999999,8.46906666667,6.8164,11.1819333333
686.08,8.24066666667,8.46126666667,7.48366666667,8.98756666666,6.46033333333,9.51993333333,8.32146666666,6.75073333333,11.0357333333
686.40,8.02793333333,8.30146666667,7.35106666667,8.84786666667,6.33706666667,9.277,8.1476,6.54613333333,10.7794
686.72,8.027,8.23433333333,7.33706666667,8.87073333333,6.30133333333,9.23433333334,8.1062,6.47606666667,10.6926666667
687.05,8.03766666667,8.18866666667,7.31373333333,8.88589999999,6.25506666667,9.29940000001,8.1648,6.45926666667,10.7453333333
687.37,7.94946666667,8.12113333333,7.2624,8.93776666666,6.21953333333,9.31473333333,8.17226666667,6.46046666666,10.7598666667
687.70,7.84246666667,8.02013333334,7.18613333333,8.91613333333,6.12613333333,9.20113333334,8.037,6.38273333333,10.6778
688.02,7.8202,8.02653333333,7.14306666667,8.88833333334,6.06193333333,9.13913333333,8.02853333333,6.35426666667,10.5989333333
688.34,7.91713333333,8.17333333333,7.32573333333,9.05526666667,6.22706666667,9.2066,8.15633333333,6.41153333333,10.728
688.67,7.93353333334,8.17926666667,7.36753333333,9.06793333333,6.29413333334,9.21046666666,8.157,6.43913333333,10.7419333333
688.99,8.03413333333,8.29446666667,7.59366666667,9.1754,6.5062,9.36079999999,8.36673333334,6.6476,10.9282
689.32,8.25786666667,8.57253333333,7.83833333333,9.44979999999,6.7414,9.6442,8.67826666667,6.90886666667,11.152
689.64,8.3378,8.6066,7.94026666667,9.5518,6.83426666667,9.79406666667,8.75693333333,6.96546666667,11.2546
689.96,8.44766666667,8.66373333333,8.01226666667,9.61806666666,6.87526666667,9.92953333334,8.84373333333,7.02893333333,11.3974666667
690.29,8.4898,8.70453333333,8.08273333333,9.71949999999,6.96873333333,10.0076666667,8.9602,7.1534,11.5168
690.61,8.56593333333,8.78713333333,8.23726666667,9.80616666667,7.1004,10.0089333333,9.00739999999,7.27246666667,11.5838
690.94,8.58693333333,8.77973333333,8.30993333333,9.80919999999,7.1498,9.98573333334,8.96660000001,7.26593333333,11.5742
691.26,8.6856,8.90106666667,8.45493333333,9.92916666667,7.2688,10.1454666667,9.07899999999,7.3226,11.6706
691.58,8.65,8.8366,8.43346666667,9.92303333333,7.30813333333,10.1855333333,9.029,7.29213333333,11.7013333333
691.91,8.70386666667,8.83926666667,8.3972,9.83496666667,7.259,10.2198666667,8.99186666666,7.39893333333,11.7344666667
692.23,8.82119999999,8.96873333333,8.57433333333,9.97636666667,7.386,10.3401333333,9.09393333333,7.55973333333,11.8899333333
692.55,8.8278,8.99573333333,8.55546666667,10.0287,7.38726666667,10.3531333333,9.05093333334,7.506,11.8571333333
692.88,8.85620000001,8.9642,8.5748,9.9934,7.4092,10.3163333333,8.98973333333,7.483,11.9007333333
693.20,8.9984,9.10753333333,8.68946666667,10.0343,7.52226666667,10.3126666667,9.07080000001,7.52726666667,12.0314
693.52,8.92573333333,9.10493333333,8.63326666667,9.99679999999,7.54926666667,10.2296,8.95793333333,7.4666,12.0665333333
693.85,8.89553333333,9.06926666667,8.63726666667,9.95103333332,7.52826666667,10.1161333333,8.83086666667,7.39553333333,12.1116
694.17,8.82853333333,9.03853333334,8.551,9.84686666667,7.49446666667,10.0400666667,8.78213333333,7.30686666667,12.0768
694.49,8.72106666666,8.91446666667,8.4262,9.75153333334,7.43846666667,9.9198,8.6396,7.2026,12.0044666667
694.82,8.66953333334,8.80313333334,8.3398,9.54806666667,7.3858,9.79333333333,8.49586666667,7.1898,11.9173333333
695.14,8.63433333333,8.77733333333,8.32213333333,9.4722,7.34193333333,9.66293333333,8.45653333334,7.18026666666,11.9254
695.46,8.29146666667,8.45046666667,8.04553333333,9.19386666666,7.01173333333,9.31806666667,8.10293333333,6.80233333333,11.6143333333
695.79,8.25186666667,8.407,7.95293333333,9.16256666666,6.98253333333,9.31766666667,8.1186,6.75373333333,11.568
696.11,8.11886666667,8.17973333334,7.7822,8.958,6.77693333333,9.08706666667,7.9638,6.55866666666,11.4090666667
696.43,7.84753333333,7.98933333334,7.61406666667,8.82256666667,6.6246,8.982,7.7734,6.36466666667,11.1522
696.75,7.87466666667,7.97613333333,7.649,8.94286666667,6.69213333333,9.12073333333,7.79113333333,6.41686666667,11.1766666666
697.08,7.89633333333,8.00253333333,7.73746666667,8.95963333333,6.698,9.20200000001,7.80426666667,6.41473333333,11.1228666667
697.40,7.99753333333,8.169,7.86173333333,9.1103,6.83046666667,9.41459999999,7.9432,6.5726,11.1612
697.72,7.99073333333,8.20253333333,7.8624,9.1548,6.8232,9.4424,7.91206666667,6.61333333333,11.1573333333
698.05,8.03533333333,8.30513333333,7.93773333333,9.19116666667,6.8318,9.54099999999,7.95973333333,6.64306666667,11.1958666667
698.37,8.114,8.3742,8.0014,9.33396666667,6.866,9.65433333334,8.08726666667,6.68986666667,11.3011333333
698.69,8.25013333333,8.51353333334,8.152,9.45626666667,7.00526666667,9.79793333333,8.2606,6.8408,11.4518
699.01,8.52686666666,8.7926,8.49613333333,9.78723333333,7.39426666667,10.1575333333,8.62673333334,7.22286666667,11.7725333333
699.34,8.47666666666,8.68753333333,8.50886666667,9.74169999999,7.4082,10.1418666667,8.51333333333,7.15893333333,11.6948666667
699.66,8.42066666667,8.66013333333,8.48173333333,9.69689999999,7.3896,10.1014,8.46173333333,7.15193333333,11.679
699.98,8.48653333333,8.63313333333,8.5174,9.68523333333,7.40046666667,10.0860666667,8.46473333333,7.18993333333,11.6922
700.30,8.37340000001,8.51173333333,8.48913333333,9.56659999999,7.3458,10.0062666667,8.35953333334,7.0572,11.5952666667
700.63,8.2904,8.4006,8.4212,9.4897,7.28833333333,9.93659999999,8.25213333333,7.00893333333,11.5797333333
700.95,8.19000000001,8.25293333333,8.35946666667,9.3562,7.2066,9.82393333334,8.1508,6.898,11.533
701.27,8.30220000001,8.3058,8.50293333333,9.4509,7.37493333333,9.97433333333,8.25886666666,6.97466666667,11.5995333333
701.59,8.0536,7.98253333333,8.2978,9.2169,7.161,9.71846666665,8.0068,6.73513333333,11.3508666667
701.91,7.96526666666,7.90726666667,8.23346666667,9.13166666667,7.07853333333,9.59653333333,7.8518,6.65273333333,11.2071333333
702.24,7.88793333334,7.84586666667,8.12853333333,9.07320000001,6.9848,9.54833333333,7.65,6.52866666666,11.1418666667
702.56,7.76113333333,7.6404,7.9572,8.90006666666,6.71733333333,9.35606666665,7.41693333333,6.3196,10.9634666667
702.88,7.7138,7.71806666667,7.92766666667,8.86590000001,6.61993333333,9.33333333332,7.36806666667,6.37046666667,10.9784666667
703.20,7.88206666666,7.97946666666,8.15726666667,9.10040000001,6.89653333333,9.6696,7.46013333333,6.60706666667,11.1965333333
703.52,7.85466666666,7.98426666667,8.1734,9.14846666667,6.9166,9.741,7.44686666667,6.57573333333,11.2372
703.85,7.96659999999,8.179,8.2974,9.25663333334,6.99273333333,9.87486666668,7.5252,6.744,11.3766
704.17,7.90846666666,8.07793333333,8.20726666667,9.22903333333,6.89153333333,9.83273333333,7.4262,6.67446666667,11.2455333333
704.49,7.81326666666,7.98933333333,8.1298,9.14216666667,6.79773333333,9.67246666666,7.339,6.58706666667,11.173
704.81,7.73846666667,7.83606666667,8.05686666666,9.00316666667,6.60366666667,9.53346666667,7.1584,6.48366666667,11.0574666667
705.13,7.97946666666,8.11493333333,8.2566,9.20649999999,6.77213333333,9.73173333335,7.41286666667,6.7516,11.29
705.45,7.96906666666,8.16466666667,8.35533333333,9.29433333334,6.88906666667,9.81086666665,7.4346,6.82446666667,11.4018666667
705.78,7.74573333333,7.94606666666,8.30573333333,9.1339,6.71866666667,9.67353333335,7.27873333333,6.69646666667,11.1515333333
706.10,7.95419999999,8.2502,8.64346666667,9.38926666667,7.074,9.964,7.5486,6.93773333333,11.4396
706.42,8.25253333333,8.53326666667,8.943,9.73513333334,7.38346666667,10.2079333333,7.9194,7.24946666667,11.8081333333
706.74,8.02620000001,8.27233333333,8.77686666667,9.57633333333,7.0622,10.0412,7.8004,7.09633333333,11.5379333333
707.06,7.98659999999,8.239,8.72533333333,9.48496666666,6.98613333333,9.99059999998,7.74193333333,7.13106666666,11.4664
