wavelength,Back_TiaCanf,Belly_TiaCanf,Breast_TiaCanf,Crissum_TiaCanf,Crown_TiaCanf,DorTail_TiaCanf,Patch10_TiaCanf,Rump_TiaCanf,Throat_TiaCanf,WingTip_TiaCanf
782.50,23.1773333333,47.2586666667,34.0806666667,50.841,23.676,23.3646666667,33.7696666667,27.975,23.9563333333,23.4266666667
782.81,23.8686666667,48.056,34.6716666667,51.88,24.4106666667,24.092,34.4166666667,29.1906666667,24.283,23.805
783.12,24.6163333333,49.004,35.1943333333,52.3666666667,24.649,23.539,33.8556666667,29.3503333333,24.2896666667,23.637
783.43,25.0993333333,49.303,35.724,53.0546666667,24.1036666667,24.1366666667,34.6946666667,29.1166666667,24.6016666667,24.1036666667
783.74,24.391,48.8153333333,34.9016666667,53.2533333333,24.1576666667,23.657,34.3343333333,29.2626666667,24.3576666667,23.7573333333
784.05,24.7463333333,49.6956666667,35.1926666667,53.3466666667,24.9153333333,23.5293333333,35.666,28.9723333333,24.003,23.597
784.36,24.9243333333,50.555,35.2843333333,52.573,25.5636666667,23.7803333333,36.7643333333,28.7926666667,23.848,23.5453333333
784.67,25.6306666667,50.891,34.8806666667,52.842,25.0586666667,23.915,37.3363333333,28.187,24.5543333333,23.8146666667
784.98,25.418,51.0406666667,34.698,52.2346666667,24.292,23.5756666667,36.9156666667,27.6356666667,24.1213333333,23.8826666667
785.29,24.529,50.1883333333,34.6693333333,52.4493333333,23.2956666667,23.33,36.6223333333,26.927,24.152,23.2613333333
785.60,23.761,50.1696666667,34.08,51.8666666667,22.607,23.218,35.811,25.4583333333,23.5913333333,22.2676666667
785.91,22.687,49.762,33.0953333333,51.1223333333,21.7006666667,22.8913333333,35.6123333333,24.5576666667,22.0746666667,21.4286666667
786.22,21.7376666667,50.169,32.4883333333,50.0676666667,21.197,22.0756666667,34.8543333333,23.9013333333,21.1966666667,20.7573333333
786.53,22.9703333333,51.056,33.168,50.231,21.716,23.3003333333,35.0166666667,24.3236666667,22.178,21.452
786.84,24.1896666667,50.4863333333,33.074,50.519,21.6603333333,23.6056666667,35.052,25.5513333333,22.6003333333,21.0763333333
787.14,24.3676666667,50.3363333333,33.1093333333,51.1366666667,21.6136666667,24.0796666667,34.166,26.545,22.8306666667,20.653
787.45,22.9983333333,49.5056666667,32.855,50.7496666667,20.8933333333,23.0626666667,32.6953333333,26.6346666667,21.914,19.2663333333
787.76,22.7203333333,48.9993333333,31.8396666667,50.747,20.75,22.466,31.3316666667,26.247,21.6713333333,17.954
788.07,22.9266666667,49.7983333333,31.5936666667,50.5436666667,21.0936666667,22.243,31.7803333333,26.1883333333,21.8083333333,18.546
788.38,21.943,49.0066666667,31.0983333333,49.845,20.7323333333,21.85,31.4093333333,26.3193333333,21.85,18.591
788.69,22.0386666667,48.454,31.405,49.9843333333,21.151,22.5896666667,31.8026666667,26.079,23.11,19.345
789.00,22.679,48.615,31.3546666667,50.6543333333,21.4003333333,23.379,32.3896666667,26.4843333333,24.0793333333,20.122
789.31,23.2416666667,48.624,32.844,50.7336666667,21.8656666667,23.6086666667,33.578,27.3393333333,24.74,20.734
789.62,22.4186666667,48.7443333333,33.5193333333,50.8836666667,21.9846666667,23.473,33.209,27.101,24.6203333333,21.6436666667
789.92,22.392,48.3573333333,33.4926666667,50.6856666667,21.531,23.0623333333,32.823,25.901,23.8916666667,21.3396666667
790.23,23.6746666667,49.496,34.504,51.5773333333,22.081,24.13,34.6343333333,25.7563333333,24.5853333333,22.7966666667
790.54,23.6706666667,49.0273333333,35.6676666667,51.2646666667,23.022,25.0,35.376,26.135,25.1296666667,23.865
790.85,23.579,49.1423333333,36.226,52.1696666667,23.579,25.5973333333,36.0243333333,26.0343333333,25.4626666667,24.1503333333
791.16,24.289,49.743,36.6906666667,52.7576666667,24.289,25.728,36.4853333333,25.762,25.317,24.1176666667
791.47,24.604,50.1583333333,37.5573333333,53.0446666667,24.78,26.153,37.0996666667,26.364,25.5543333333,23.9003333333
791.78,24.865,50.0543333333,38.2343333333,53.117,24.829,25.7296666667,37.73,26.703,25.4413333333,23.82
792.08,24.3023333333,49.743,36.6006666667,52.7166666667,24.523,23.9353333333,37.9953333333,25.404,23.8616666667,23.1643333333
792.39,24.8503333333,50.187,36.0986666667,53.064,25.5603333333,23.6923333333,39.3496666667,25.411,24.589,23.0193333333
792.70,24.091,50.909,36.7046666667,55.1893333333,26.326,23.523,40.568,26.0226666667,25.5683333333,24.2423333333
793.01,23.6923333333,51.2493333333,36.495,56.167,27.5176666667,22.6386666667,39.8516666667,26.2686666667,26.1513333333,23.9656666667
793.32,23.2686666667,52.174,35.5476666667,57.0046666667,26.8516666667,22.2223333333,40.499,25.6846666667,25.9663333333,22.8663333333
793.62,22.2353333333,51.548,35.2633333333,56.333,26.015,22.276,39.123,25.975,25.211,21.9943333333
793.93,22.855,51.522,35.7056666667,56.9396666667,25.425,23.1713333333,40.411,27.2436666667,25.544,22.934
794.24,22.8996666667,51.5826666667,35.131,56.8193333333,25.0096666667,22.2743333333,39.4683333333,27.7843333333,25.0096666667,22.9386666667
794.55,22.311,50.4196666667,34.897,56.0256666667,24.142,21.8916666667,37.7953333333,27.9176666667,25.4383333333,22.502
794.86,21.6346666667,49.9063333333,35.058,55.3806666667,23.5096666667,21.9723333333,35.9206666667,28.534,25.3466666667,22.5723333333
795.16,20.7916666667,49.4216666667,34.3783333333,54.61,21.7993333333,21.3136666667,34.3036666667,27.7343333333,24.375,21.65
795.47,21.982,48.685,34.703,53.9096666667,21.9456666667,22.3783333333,34.991,27.892,25.2253333333,21.153
795.78,21.964,48.5393333333,34.6003333333,52.5873333333,21.2953333333,23.0553333333,35.1636666667,28.2646666667,24.9556666667,22.0696666667
796.09,21.7483333333,48.734,35.1023333333,52.2373333333,20.9506666667,22.9623333333,34.9636666667,28.2,24.3843333333,23.2053333333
796.40,21.772,48.979,34.7523333333,52.4056666667,20.422,21.98,34.0253333333,27.9683333333,24.3683333333,23.2606666667
796.70,21.2913333333,49.773,34.8343333333,51.9373333333,20.2793333333,21.3613333333,32.9146666667,28.412,24.747,23.1066666667
797.01,21.2916666667,49.2843333333,35.672,51.693,20.3143333333,22.0593333333,32.0766666667,27.3646666667,24.8513333333,22.7573333333
797.32,21.5773333333,49.534,35.1613333333,51.8276666667,21.6843333333,22.5086666667,32.3653333333,27.0613333333,23.9783333333,22.2223333333
797.63,21.149,48.9203333333,34.5406666667,52.7626666667,21.881,22.7956666667,32.0893333333,26.5643333333,24.2956666667,21.3316666667
797.93,21.32,48.721,35.076,53.17,22.6176666667,23.656,32.4063333333,26.9926666667,24.101,21.5796666667
798.24,20.615,49.1646666667,35.2316666667,53.607,22.5133333333,23.3103333333,32.194,27.259,22.6273333333,22.1713333333
798.55,20.8283333333,49.7486666667,35.0753333333,54.2006666667,22.9966666667,23.3063333333,32.0946666667,27.6423333333,21.6026666667,21.7963333333
798.85,21.508,49.722,35.0793333333,54.6033333333,23.4916666667,23.492,31.5076666667,28.77,21.7856666667,20.9126666667
799.16,22.4636666667,50.0803333333,35.185,54.9116666667,24.7583333333,24.3963333333,32.8903333333,28.5023333333,22.786,20.6523333333
799.47,23.656,49.502,36.36,55.4363333333,25.9653333333,24.6113333333,33.6123333333,27.9966666667,22.899,21.4253333333
799.78,23.5576666667,48.9983333333,34.6956666667,55.3686666667,25.561,23.1973333333,34.535,28.3253333333,22.1553333333,21.1136666667
800.08,23.1266666667,49.6153333333,35.5206666667,56.136,26.2453333333,22.965,34.427,28.6756666667,22.2763333333,22.0736666667
800.39,23.3213333333,49.5726666667,35.8973333333,55.5553333333,26.3736666667,23.8906666667,35.124,28.531,22.3036666667,22.4666666667
800.70,22.2086666667,48.3393333333,34.534,52.7813333333,25.21,22.1286666667,34.0536666667,27.4506666667,21.9286666667,21.7683333333
801.00,22.518,48.0626666667,33.293,50.7666666667,24.8586666667,21.711,32.7276666667,26.1903333333,22.76,20.7023333333
801.31,23.1603333333,47.6076666667,34.0973333333,50.543,24.8893333333,21.713,32.811,26.0956666667,23.7236666667,20.5466666667
801.62,23.539,47.1566666667,33.9653333333,50.5923333333,25.5136666667,21.406,33.57,26.54,24.4466666667,21.3663333333
801.92,23.3136666667,46.193,33.9643333333,50.0196666667,24.9703333333,21.6173333333,33.9643333333,27.0216666667,23.787,21.8543333333
802.23,23.2236666667,45.757,32.3996666667,49.8986666667,24.8476666667,22.371,34.3886666667,26.147,24.5633333333,21.681
802.54,23.1886666667,45.8386666667,32.795,50.4763333333,25.797,23.5196666667,34.617,26.294,25.9626666667,22.1533333333
802.84,24.111,45.6576666667,33.044,49.876,25.186,23.2013333333,34.326,26.1783333333,26.2613333333,21.795
803.15,24.8636666667,47.086,33.7106666667,49.8113333333,25.2833333333,23.3123333333,34.7173333333,26.8343333333,26.9186666667,22.6833333333
803.46,25.3806666667,47.927,35.0676666667,51.565,25.3806666667,24.9153333333,35.9563333333,27.5803333333,27.5803333333,23.1813333333
803.76,26.4063333333,48.4466666667,35.8103333333,53.1066666667,26.6163333333,26.0283333333,37.4056666667,29.303,28.6733333333,24.0553333333
804.07,26.123,47.3836666667,34.6516666667,52.081,26.205,25.34,37.907,28.1006666667,28.4713333333,24.0213333333
804.38,25.188,46.6583333333,33.751,51.838,25.188,25.1876666667,37.0926666667,26.065,27.2346666667,22.3476666667
804.68,25.5706666667,46.409,33.5823333333,51.1416666667,25.28,24.5333333333,36.986,25.1143333333,27.1483333333,21.8346666667
804.99,25.0933333333,47.1223333333,33.83,51.387,25.383,24.058,35.8176666667,24.8033333333,26.3353333333,21.532
805.30,24.927,48.724,34.9226666667,51.9866666667,25.2196666667,24.5503333333,37.3063333333,24.9686666667,26.8506666667,22.208
805.60,23.9413333333,48.6793333333,34.0043333333,51.7396666667,24.4863333333,25.325,37.82,24.319,26.6246666667,22.3896666667
805.91,23.3003333333,47.3883333333,33.2506666667,51.1193333333,24.2123333333,25.1243333333,37.065,24.171,25.539,22.5123333333
806.21,22.6263333333,46.675,31.8696666667,51.0246666667,24.174,24.1323333333,35.8846666667,23.8813333333,25.4286666667,22.5846666667
806.52,21.8163333333,45.806,31.5516666667,51.4123333333,22.99,22.7726666667,35.2893333333,22.2513333333,24.3806666667,22.5553333333
806.83,21.9666666667,46.9103333333,32.4763333333,53.18,23.4103333333,23.5003333333,35.814,22.914,24.8983333333,22.2823333333
807.13,22.7953333333,47.2186666667,33.288,53.0076666667,23.7903333333,23.338,35.595,23.4736666667,25.6443333333,23.383
807.44,22.4463333333,46.9983333333,33.9603333333,52.8673333333,23.7456666667,24.0146666667,35.7526666667,24.4623333333,26.792,23.835
807.74,22.5806666667,46.326,33.6916666667,51.8816666667,22.4906666667,23.7006666667,35.8426666667,24.5073333333,26.2993333333,22.8046666667
808.05,23.532,45.7396666667,33.0243333333,50.9493333333,22.1633333333,23.8853333333,34.746,24.194,24.9006666667,23.2673333333
808.35,25.2676666667,46.747,33.9573333333,52.0053333333,23.975,24.9996666667,35.8736666667,25.401,25.624,24.1976666667
808.66,26.8543333333,46.5593333333,33.825,52.413,24.8436666667,25.067,37.042,25.1113333333,26.0053333333,24.8436666667
808.97,27.4083333333,47.0373333333,34.3736666667,52.5556666667,25.4183333333,26.2326666667,39.1223333333,25.8706666667,26.5943333333,24.785
809.27,27.061,47.4016666667,34.9466666667,51.9266666667,25.5823333333,27.24,38.5303333333,26.4783333333,26.613,23.9696666667
809.58,27.1336666667,47.8436666667,35.49,51.662,26.101,27.6726666667,37.107,27.1336666667,26.64,24.3036666667
809.88,27.538,48.8643333333,35.8833333333,54.242,26.7503333333,29.4856666667,39.4993333333,28.3726666667,27.724,25.174
810.19,29.184,49.552,35.832,54.974,27.534,29.6086666667,39.2736666667,28.7603333333,26.9686666667,25.5066666667
810.49,30.2593333333,50.5286666667,36.8396666667,55.0433333333,28.242,30.4996666667,39.2413333333,30.2593333333,28.5783333333,26.369
810.80,29.673,50.171,35.627,53.4893333333,27.965,28.8923333333,38.7996666667,31.1373333333,29.0386666667,25.4273333333
811.10,28.096,48.4583333333,34.8016666667,51.64,26.334,26.7253333333,37.8363333333,29.5643333333,27.9976666667,23.8863333333
811.41,27.4003333333,50.528,36.4506666667,51.7346666667,27.049,27.501,37.2553333333,31.1713333333,28.758,23.831
811.71,26.8833333333,49.8453333333,36.326,51.3413333333,25.8513333333,25.8513333333,36.2743333333,29.8246666667,26.5736666667,22.9616666667
812.02,27.1063333333,49.9216666667,35.8976666667,50.8633333333,26.5306666667,24.385,37.8333333333,30.298,25.6936666667,23.391
812.32,25.879,47.0863333333,33.911,49.3963333333,23.202,21.365,37.2703333333,27.7163333333,23.5693333333,21.6796666667
812.63,26.2803333333,46.813,34.953,47.8056666667,22.6226666667,20.481,37.461,26.6983333333,22.048,21.16
812.93,25.3893333333,46.4306666667,35.212,48.1483333333,21.6316666667,20.3973333333,36.9833333333,25.9796666667,21.5246666667,19.9143333333
813.24,22.8243333333,43.4046666667,33.224,47.017,20.3063333333,17.6793333333,36.2343333333,22.879,19.0473333333,18.2266666667
813.54,20.8676666667,41.241,33.3333333333,46.8423333333,19.7146666667,17.6826666667,34.212,20.8676666667,17.298,16.804
813.85,21.4046666667,41.806,32.7756666667,48.3836666667,19.2306666667,18.1163333333,33.779,21.9066666667,16.5553333333,17.1123333333
814.15,21.141,39.821,32.047,48.6576666667,17.394,17.5056666667,33.501,20.1343333333,14.765,15.9393333333
814.46,23.0426666667,40.604,33.1096666667,49.6086666667,19.1273333333,18.1206666667,32.327,21.0846666667,16.0513333333,17.058
814.76,22.9653333333,41.36,33.222,49.9996666667,18.506,19.0633333333,30.4906666667,20.4013333333,17.1123333333,16.667
815.07,22.895,44.464,34.775,51.6146666667,20.7036666667,21.511,31.949,22.3183333333,18.339,18.2813333333
815.37,22.804,45.6646666667,35.248,52.0833333333,22.7476666667,22.579,32.2073333333,24.437,20.552,19.7636666667
815.68,23.8723333333,47.36,35.9183333333,52.6403333333,24.6973333333,23.5976666667,33.4436666667,26.7326666667,22.8823333333,22.0023333333
815.98,26.198,50.3813333333,37.7453333333,54.303,27.5056666667,26.0893333333,34.7496666667,29.3573333333,24.4556666667,23.8563333333
816.29,28.0986666667,51.9233333333,39.2626666667,55.8756666667,28.686,26.656,36.111,30.716,26.1753333333,24.7863333333
816.59,27.7076666667,52.5236666667,39.3796666667,55.7833333333,29.2323333333,27.2866666667,36.593,31.493,27.2343333333,26.0776666667
816.89,28.5716666667,54.317,40.0316666667,56.672,31.345,28.624,37.31,33.0716666667,29.4086666667,26.6876666667
817.20,27.3903333333,55.2453333333,40.2066666667,56.641,31.2663333333,30.6976666667,37.9843333333,33.6433333333,29.9743333333,27.0283333333
817.50,25.6523333333,53.1626666667,39.558,54.719,29.5683333333,29.5683333333,37.751,33.1826666667,28.4136666667,26.4056666667
817.81,24.976,51.249,38.5206666667,54.0346666667,29.203,28.7226666667,36.984,32.0363333333,27.8096666667,24.8796666667
818.11,24.6336666667,50.922,37.2576666667,53.806,27.9903333333,27.8013333333,35.6973333333,31.158,27.281,23.8773333333
818.41,23.6546666667,49.7513333333,35.64,52.872,26.911,26.73,35.052,29.3986666667,26.1873333333,23.2473333333
818.72,24.17,49.727,35.2246666667,53.5096666667,26.4816666667,26.4396666667,35.2666666667,29.5923333333,26.734,23.623
819.02,23.8096666667,49.78,35.214,53.7813333333,25.6903333333,26.1703333333,36.3346666667,30.332,25.9303333333,23.6896666667
819.33,24.0926666667,49.944,36.8123333333,54.1713333333,26.6363333333,26.0383333333,36.588,30.5646666667,26.3373333333,23.5316666667
819.63,23.4253333333,50.4593333333,36.2273333333,54.7156666667,26.183,25.2296666667,36.9426666667,29.8606666667,25.298,23.187
819.93,23.8586666667,50.4736666667,35.6016666667,55.0673333333,25.9546666667,24.2033333333,37.123,29.8306666667,24.72,22.567
820.24,24.9703333333,51.8226666667,36.4306666667,56.1353333333,26.495,24.7556666667,36.8836666667,30.236,25.0896666667,23.207
820.54,25.8736666667,52.6696666667,37.1613333333,56.5173333333,27.248,25.52,37.3966666667,30.5656666667,25.0096666667,24.2443333333
820.85,26.046,52.4836666667,37.4836666667,56.209,27.337,26.0456666667,37.32,30.3756666667,24.6403333333,24.6403333333
821.15,26.0856666667,52.7496666667,37.775,56.5283333333,26.7766666667,25.691,36.915,30.4006666667,24.2103333333,24.464
821.45,25.9243333333,52.3633333333,37.8273333333,56.27,26.6223333333,25.8146666667,36.6763333333,30.321,23.9773333333,24.443
821.76,26.231,52.6906666667,38.279,56.438,27.1893333333,26.035,36.8736666667,30.512,24.4336666667,24.815
822.06,26.043,52.685,37.924,56.396,26.873,26.0626666667,36.7736666667,30.173,24.192,24.4323333333
822.36,26.0843333333,52.272,37.9806666667,55.9953333333,26.6213333333,25.7163333333,36.5103333333,29.987,24.2553333333,24.2363333333
822.67,26.2126666667,52.6203333333,38.2853333333,56.2693333333,26.7803333333,25.7936666667,36.545,29.7866666667,24.5463333333,24.4253333333
822.97,26.2503333333,52.4913333333,38.448,56.3246666667,27.0136666667,26.1186666667,36.7806666667,29.707,24.9033333333,24.6113333333
823.27,26.1593333333,52.496,38.306,56.2696666667,26.759,26.13,36.5666666667,29.6086666667,25.108,24.3713333333
823.58,26.1416666667,52.5993333333,38.3,56.4166666667,26.5843333333,25.7193333333,36.4653333333,29.6636666667,25.2346666667,24.1483333333
823.88,26.4576666667,52.7536666667,38.6456666667,56.5136666667,27.1473333333,26.0203333333,37.047,29.6766666667,25.802,24.457
824.18,26.3393333333,53.1813333333,39.155,56.8006666667,27.2413333333,26.1206666667,37.4163333333,29.7013333333,26.1206666667,24.7166666667
824.49,26.492,53.348,38.9253333333,57.0076666667,27.0586666667,26.2163333333,37.3856666667,29.3393333333,26.1586666667,24.6186666667
824.79,27.002,53.5686666667,39.4233333333,57.0003333333,27.2593333333,26.261,37.6673333333,29.4666666667,26.535,25.375
825.09,27.335,54.0373333333,39.49,57.2736666667,27.493,26.8073333333,38.1,29.6043333333,26.7546666667,26.3323333333
825.39,27.3433333333,53.6143333333,39.305,56.1656666667,27.4543333333,26.6963333333,38.362,29.5803333333,26.4006666667,26.604
825.70,27.494,53.743,39.2496666667,56.2896666667,27.475,26.326,38.7136666667,30.021,26.23,26.843
826.00,27.3553333333,53.2983333333,39.2726666667,56.0066666667,27.2976666667,26.0203333333,38.75,30.0446666667,25.9626666667,26.9103333333
826.30,26.9116666667,52.7143333333,39.4113333333,56.0396666667,27.5036666667,26.3953333333,38.513,30.084,25.5926666667,27.0643333333
826.61,26.32,51.829,39.1026666667,56.2216666667,27.3566666667,26.263,37.519,30.2036666667,24.755,26.4143333333
826.91,26.5176666667,51.7646666667,38.5993333333,56.1156666667,27.283,26.1253333333,36.8443333333,30.2706666667,24.5936666667,26.4236666667
827.21,26.3493333333,51.2976666667,38.805,55.929,27.4696666667,26.1253333333,36.3776666667,30.3826666667,24.5563333333,26.685
827.51,26.6436666667,50.924,38.6126666667,56.051,27.2536666667,25.729,35.868,30.5886666667,24.49,26.32
827.82,26.474,50.4523333333,38.286,55.5426666667,26.9263333333,25.1376666667,35.1613333333,30.1493333333,23.978,25.5696666667
