wavelength,Back_SicOlif,Belly_SicOlif,Breast_SicOlif,Crissum_SicOlif,Crown_SicOlif,DorTail_SicOlif,Rump_SicOlif,Throat_SicOlif,WingTip_SicOlif
815.98,18.6307333333,41.4543666667,35.7114666667,33.79,14.5117333333,16.1782666667,20.0730444444,27.1444,17.9511
816.29,20.6872,42.6103333333,37.2204666667,35.6204,16.6870666667,18.6153333333,21.7196370371,29.3232,20.2256666667
816.59,21.6640666667,42.4264,37.1998,35.7052666667,17.3692666667,19.0234666667,22.0185111111,30.0548,20.3339333333
816.89,21.5580666667,42.2682666667,37.3963333333,35.6311333333,16.923,19.0927333333,22.2133925926,30.7496666666,20.2218666667
817.20,23.0839333333,42.0312666667,37.5345333333,36.0848666667,18.5502,20.1386,23.5426888889,31.9021333334,21.0434666667
817.50,22.7128,41.0416,36.6401333333,35.0798666667,18.1206,19.6099333334,22.7403703704,31.0549333333,20.4920666667
817.81,23.7618,41.365,36.9204666667,35.5555333333,19.226,20.4326666667,23.2561185185,31.5272666667,21.548
818.11,23.5303333333,41.1822666667,36.2562,35.2627333333,18.3743333333,19.6962666666,22.3070740741,31.2807333333,20.353
818.41,22.673,40.5898333333,35.5974666667,35.1023333333,17.8930666667,19.3004,21.7522518519,31.2894,19.7562333333
818.72,23.6966,40.8424,36.4924,35.6718,18.9543333333,19.9492666667,22.7684222222,31.9318,20.3449333333
819.02,24.607,41.768,37.0956666667,36.5672666667,19.9518666667,20.8994666667,23.6396,32.6055333333,20.8033
819.33,25.401,42.9324333333,37.6128,37.6628,20.7268666667,22.2556,24.5615481481,33.6466,21.8985666667
819.63,24.7262,42.7662666667,36.8918,37.1142666667,19.8943333333,22.0016666667,24.2398814815,32.7328,21.3234
819.93,23.1508666667,41.6655333333,35.764,35.9108,18.6069333333,21.014,23.2040962963,31.1868666667,20.0214333333
820.24,23.2512666666,42.1640666667,36.084,36.1200666667,18.8708,21.3093333333,23.4184148148,31.2713333333,20.4804333333
820.54,22.3952666667,42.1322,35.9577333333,35.8755333333,18.1958,20.6286666667,22.8839259259,30.815,20.0802
820.85,22.6222,42.5591333333,36.5555333333,36.3886666667,18.5864666667,20.8398666667,23.1974296296,31.2584,20.6571
821.15,22.8771333333,42.6841333333,36.8396,36.7142666667,18.9347333333,21.1504666667,23.3560074074,31.4988,21.0012666667
821.45,22.7661333333,42.6691,36.9197333333,36.5991333333,18.9922,21.2520666667,23.3984814815,31.4136666667,21.2184333333
821.76,23.0474,42.9279333333,37.1406,36.7742666667,19.2459333333,21.4121333333,23.5961259259,31.6198,21.4627
822.06,23.0894,43.1329,37.2286666667,36.9213333333,19.3152666667,21.4236,23.584,31.776,21.6619333333
822.36,23.1831333333,43.1941666667,37.5014,37.0268,19.331,21.4389333333,23.615562963,31.9439333333,21.8484333333
822.67,23.2360666667,43.3571,37.7712,37.1068,19.4443333333,21.3766,23.6855407408,32.0261333333,21.9181666667
822.97,23.1576666667,43.3115,37.6720666667,37.0126,19.4362666667,21.2458,23.572837037,32.021,21.8849666667
823.27,23.5616,43.8182666667,38.1355333333,37.4512,19.7783333333,21.5427333333,23.9796,32.3634666667,22.4758
823.58,23.4551333333,43.6368,37.9858,37.2822666667,19.6718666667,21.4258,23.8298518519,32.2645333333,22.3880333333
823.88,23.6508,43.8497333333,38.1720666667,37.5351333333,19.9519333333,21.6568666667,24.0572888889,32.4739333333,22.6352
824.18,23.5588,43.6405333333,38.076,37.3546666667,19.804,21.5320666667,24.0498,32.3703333333,22.5854333333
824.49,23.5801333333,43.746,38.1692,37.3563333333,19.8015333333,21.5130666667,24.1168296296,32.4554,22.5404
824.79,23.6033333333,43.7408,38.1388,37.3969333333,19.9154,21.5453333333,24.2149481481,32.6808,22.5263666667
825.09,23.8582666667,44.1614333333,38.5293333333,37.8153333333,20.3055333333,21.9617333333,24.6068222222,33.0226,22.9938333333
825.39,23.639,43.9581333333,38.3549333333,37.4919333333,20.1595333333,21.7561333333,24.4790592592,32.6597333333,22.8313333333
825.70,23.1485333333,43.6489333333,37.8402666667,36.982,19.8863333333,21.5572,24.1533185185,32.3500666667,22.4963333333
826.00,22.6436666667,43.0069666667,37.4508666667,36.4318666667,19.4593333333,21.1904,23.7506962963,31.8476,21.9670666667
826.30,22.4282,42.6113,37.4628666667,36.2276666667,19.1706666667,20.9687333333,23.6082296296,31.4078,21.8104666667
826.61,22.3292,42.1414,37.0878,35.8240666667,19.1576,20.9646666667,23.3413851852,31.3065333333,21.4637666667
826.91,22.5914666667,42.5189666667,37.5906666667,36.227,19.6266666667,21.4284666667,23.8525037037,31.7660666667,21.7276666667
827.21,22.3006,42.0037,37.2324,35.8256,19.4032666667,21.1534,23.587162963,31.274,21.5229333333
827.51,22.5844,42.3190666667,37.4469333334,36.2474,19.9214,21.6047333334,23.8669333333,31.5875333333,21.8527333333
827.82,22.6429333334,42.454,37.5267333333,36.4504,20.1025333333,21.7235333333,24.0737703704,31.6513333333,22.0454666667
828.12,22.3833333333,41.9783333333,37.2866666667,36.1933333333,19.8033333333,21.35,23.7411111111,30.9466666667,21.8983333333
828.42,22.1579333334,41.1177333333,36.8786,35.5754666667,19.2783333333,20.6551333333,23.1680518518,30.3520666667,21.4994666667
828.72,21.8096,40.6187666667,36.5302666667,35.4010666667,18.9568666667,20.3664666667,22.7805851852,30.2860666667,21.2224666667
829.02,21.4752,40.3101,36.2391333333,35.2624,18.7922666667,20.1824,22.7832814815,30.1844,21.0516666667
829.33,21.8599333333,40.4770666667,36.1078666667,35.6217333333,19.0501333333,20.5566,23.0948814815,30.603,21.4822666667
829.63,22.1814,40.8315666667,36.2434666667,36.0821333333,19.501,20.8608666667,23.378237037,31.2644,21.7485
829.93,21.3472,39.9973,35.3543333333,35.446,18.7334,20.0322666667,22.8162074074,30.5956,21.2207
830.23,20.3898,38.6301333333,34.0952,34.5142666667,17.8564666667,18.8072,21.8070074074,29.0640666667,20.4664333333
830.54,20.2134666667,38.3252666667,33.8312666667,34.1222666667,17.1808666667,18.2348,21.5649185185,28.9105333333,20.2361666667
830.84,19.3764666667,37.8486333333,33.2030666667,33.3744,16.2726666667,17.3073333333,20.743762963,27.7562,19.3971666667
831.14,17.9649333333,35.9928666667,31.5228,31.6983333333,15.0034666667,15.9439333333,19.1899333333,26.4070666667,17.9719333333
831.44,17.7238,35.7682,31.2896,31.0922,14.5665333333,15.6238,18.8215851852,26.7228666667,17.4488666667
831.74,17.2296,35.6752,30.6872666667,30.9774666667,14.3557333333,16.0484666666,18.7955111111,26.6598,16.9948
832.04,17.5131333333,36.0020333333,31.0450666667,31.4152,14.1204666667,16.6270666667,19.2988518519,26.1906,17.0965666667
832.35,17.3739333333,35.8026333333,30.7318666667,31.0578666667,14.0099333333,16.5006666667,18.8007777778,25.5534,16.6914333333
832.65,16.7495333333,35.2099666667,30.2829333333,30.4370666667,13.7275333333,15.7782666667,18.3287407407,24.8159333333,16.3381333333
832.95,17.3946,35.7411,30.981,30.8228666667,14.6624666667,16.5929333333,19.3652814815,25.2584,17.0438
833.25,17.6678666667,36.0566,31.5080666667,31.2274666667,15.1095333333,16.7724,19.7146518518,25.4906666667,17.1710666667
833.55,18.4575333334,37.0284666667,32.5243333333,31.8476,15.647,17.5018,19.9810518519,26.5059333333,17.7763666667
833.85,18.4840666667,36.7835666667,32.4920666667,31.7859333333,15.9334,17.6427333333,19.8300074074,26.4103333334,17.8026
834.16,18.3051333333,36.1054333333,32.1066666667,31.3133333333,15.8042,17.5898666667,19.750637037,26.3502,17.8456666667
834.46,18.3995333333,36.6253333333,32.2460666667,31.3458666667,15.7948666667,17.4298666667,19.8491925926,26.4231333333,17.9125666667
834.76,18.6026666667,36.9950666667,32.3872,31.8178666667,16.0798,17.7574,20.0448888889,26.4521333333,18.1604
835.06,19.0717333333,37.6305,32.9094666667,32.1106666667,16.4569333333,18.1526666667,20.4105555556,26.7472,18.4894333333
835.36,19.4515333333,37.4754,32.7712,32.0266,17.1122,18.4876666667,20.6500074074,26.9269333333,18.7548333333
835.66,19.798,37.3521,32.6648,32.0488666667,17.3690666667,18.6196,20.9849777778,26.9696,18.8624666667
835.96,19.928,37.3693333333,32.5508,31.9433333333,17.3642,19.0426666667,20.8642518518,26.9601333333,18.7696
836.26,19.1072666667,36.6411,31.7118666667,31.4012,16.3672,18.3559333333,19.7689703704,26.3446,17.692
836.57,19.0290666667,36.3914333333,31.2430666667,30.9772,16.2462,18.59,19.605762963,26.0977333333,17.8137666667
836.87,18.0324666667,35.1811,29.4716,29.8304666667,15.3672,17.1952,19.2644444444,24.8256,16.8561666667
837.17,17.8522,34.5298333333,28.5260666667,29.391,15.0630666667,16.8936,19.3274296296,24.4972666667,16.6342333333
837.47,17.7435333333,34.5876333333,28.3628,29.2782,14.4932,16.7098666667,19.2907185185,24.1262,16.2012
837.77,17.2558666667,33.7907666667,27.5566,29.1306666667,14.3468666667,16.9426666667,19.3004814815,23.9638666666,15.9128
838.07,17.9474,34.0118666667,27.7522666666,29.4061333333,15.0296666667,17.4299333333,20.3156666667,24.6903333333,16.3865666667
838.37,16.8074666667,32.2690666666,25.9806666667,28.6631333333,13.993,16.0949333333,19.3999037037,23.4301333333,14.7933333333
838.67,15.7534666667,31.4885,25.4522,27.6529333333,12.7123333334,14.493,18.5986444444,22.3561333333,13.5343
838.97,14.2038,30.507,24.8110666667,26.8484,10.7222666667,12.8839333333,17.4886222222,20.9753333333,12.0852333333
839.27,15.0843333333,31.264,25.6086666667,27.3127333333,11.573,13.3614666667,18.8013111111,21.3482666667,12.8182666667
839.57,15.1338666667,31.2603,25.6694666667,26.7774666667,11.8097333333,13.0194666667,19.0747185185,21.2098,13.3288
839.87,15.0984666667,31.1249333334,25.9992,26.8679333333,11.7696666667,12.5468,19.1647333333,21.518,12.9994
840.17,15.1846,30.4094,26.4798,26.5244,12.0516,13.3776666667,18.9507407408,21.3084,13.2708333333
840.47,13.9574666667,29.8055333333,26.2867333333,25.6535333333,11.1715333334,12.6820666667,17.6932814815,20.7326,11.8951333333
840.77,13.7218,28.9972333333,25.4110666667,24.7967333333,10.5964,12.2133333333,16.7138666667,19.9186,10.7679
841.07,13.3146666667,28.4993666667,25.4042666667,24.2823333333,10.2852666667,11.9682,16.3410296296,19.3454666667,10.0702
841.37,12.4662666667,27.5386333333,24.5374,23.266,9.40266666666,11.3969333333,15.5373703704,18.5549333333,8.89213333334
841.67,12.5587333333,27.6029666667,25.1666666667,22.8529333333,9.54906666668,11.6078,15.7864148148,18.7940666667,9.76473333333
841.97,11.6993333333,27.1456,24.0545333333,22.2187333333,9.30919999999,11.4472666667,15.0937111111,19.0620666667,9.75786666667
842.27,12.0449333333,27.7555666667,23.5992,21.861,10.2658,12.1164666667,15.2784148148,19.8771333333,9.94373333333
842.57,9.56093333332,26.3414,21.1164666667,20.2818,8.8022,10.3198,13.4152296296,18.4822,7.53383333333
842.87,8.80266666667,26.0935,20.5846,19.6066,8.26299999999,9.94953333332,12.7687333333,17.7178,6.60486666667
843.17,8.90420000001,26.1303,20.2538,18.8927333333,8.15439999999,10.2191333333,12.1901185185,17.9585333333,6.776
843.47,9.95226666666,27.0849333333,20.896,19.3547333333,8.50666666668,11.123,12.8938518518,19.08,7.35363333333
843.77,11.0218,27.36,20.9124,19.7201333333,8.79553333334,12.0316,13.6130740741,19.1118666667,8.0839
844.07,11.0782,27.1411333333,20.0986,20.0246,9.85826666667,11.9408666667,13.6113333333,18.891,8.43506666666
844.37,11.6636,27.3213333333,19.9038666667,20.4564,10.1622,12.3963333333,13.5148,19.4354666667,8.96086666667
844.67,13.0164666667,28.3974333333,21.4016,22.0231333333,11.5783333333,13.9792,14.5683925926,20.6946,10.6155
844.97,12.1402666667,27.8728666667,20.1684666667,20.6095333333,10.3761333333,12.3606666667,13.3736814815,19.0922,8.92343333333
845.27,14.4967333333,30.1045333333,22.5489333333,22.7712,12.3399333333,14.536,15.5902296296,20.8889333333,11.0326333333
845.57,14.2258,29.9119333333,22.8668666667,22.5422,11.9540666667,14.2529333333,15.5345407407,20.2163333333,11.1967666667
845.87,17.5988666667,31.5226,25.6606,24.5204,13.5614666667,16.8208,17.6571407407,22.7634,14.1716666667
846.17,19.2712666667,32.1526666667,26.1943333333,25.668,13.9946,18.5694,18.1030814815,24.5074666667,14.9932333333
846.47,17.2988666667,30.3879,24.2817333333,23.9510666667,10.8765333333,16.2643333333,16.8854518519,21.5804,12.3994333333
846.77,15.1994666667,28.8939,22.122,22.1970666667,8.95413333333,13.4085333333,15.5604592593,19.8044,9.85689999999
847.07,15.8502,30.2096,22.5320666666,22.6966,9.64786666665,13.4082,16.6558074074,20.5993333334,10.3371333333
847.37,14.4498666667,30.8898333333,22.5890666667,21.2136,7.58906666667,12.2330666667,15.6436592593,20.2266666667,8.84310000001
847.67,14.1990666667,30.3117666667,23.1862,19.8614,6.02600000001,11.0995333333,15.5747703704,20.1039333333,8.01726666667
847.97,11.1050666667,27.6280666667,20.3952666667,15.9029333333,2.53353333333,7.88853333332,12.8681703704,17.7359333333,4.72603333333
848.26,9.48346666666,26.7887333333,18.8544666667,14.892,0.262933333333,6.4226,10.9774962963,16.7888,1.94373333333
848.56,5.19826666667,21.7063,13.5912666667,10.2778,-5.0794,0.595466666665,6.33804444445,11.4087333333,-3.44250000001
848.86,6.87860000001,21.9170333333,14.5086666667,11.9653333333,-2.7938,1.96533333333,7.35595555555,12.0232666667,-1.91713333333
849.16,6.01193333334,22.5695666667,14.3254,11.4484,-1.84513333333,2.20233333333,7.31711851852,10.8332666667,-2.60899999999
849.46,2.65453333333,19.9290666667,11.4894,8.53066666666,-3.32320000001,-2.31,5.37648148149,7.15293333333,-5.60296666666
849.76,4.02053333334,21.9179666666,13.0462,10.0103333333,-0.307733333334,-0.328199999998,6.09908148148,8.16413333334,-3.6922
850.06,5.26746666667,23.8270666667,14.7530666667,12.0781333333,1.06993333333,2.09886666667,6.85871111111,9.95886666665,-2.68526666666
850.36,2.4304,21.6944666667,13.0882,10.9922666667,-1.0258,0.780333333334,4.5633037037,6.95646666667,-5.96446666667
850.65,4.90886666667,23.3761666667,14.6408666667,12.9902666667,1.86493333333,2.31506666667,7.36921481481,8.4244,-2.91523333333
850.95,7.76746666667,26.1057666667,16.8016666667,15.5140666667,4.63133333333,4.29906666667,10.1373851852,9.07573333335,0.737233333334
851.25,10.6224666667,27.9818,18.9358,18.4538,7.59026666667,7.30926666666,12.6683925926,10.5823333333,4.227
851.55,12.3781333333,28.1183666667,20.0191333333,18.7011333333,10.4298666667,9.24560000001,14.3541851852,12.1870666667,6.95316666667
851.85,14.6860666667,31.1884666667,22.8212,20.9855333333,13.8743333333,13.7585333333,17.4706962963,15.9034666667,10.1256
852.15,15.9572666667,31.6813,23.9648666667,21.9632666667,14.4608,14.8494,19.1037481481,17.2595333333,10.4081666667
852.45,12.9446666667,28.2516666667,21.043,19.1615333333,9.87733333334,9.97953333334,15.7828,13.5991333333,6.93246666667
852.74,13.8554,27.5201,21.506,19.9798666667,9.11653333333,12.0080666667,15.7830962963,13.6344666667,7.67066666667
853.04,14.5293333333,27.2648666667,22.2352666667,20.294,9.11766666665,12.9217333333,15.6602592593,14.8235333333,8.1862
853.34,12.2633333333,25.1336333333,21.2552,18.2716666666,7.40733333333,10.3086666667,13.1412222222,12.2018,5.96716666667
853.64,11.5035333333,24.9528,21.6403333333,17.3922,7.1294,9.27466666667,12.3729703704,13.8169333333,5.3733
853.94,11.939,23.6383333333,22.2004666667,18.4312666667,6.7102,11.0457333333,11.6873333333,15.4900666667,4.9781
854.23,11.3494666667,24.1983,22.722,19.8846666667,6.22846666666,12.5029333333,12.0466592593,16.9318666667,3.241
854.53,8.56466666666,22.5741333333,20.1422,18.3629333333,4.15186666667,8.61206666667,9.29751851851,14.6144666667,-0.415199999993
854.83,8.7456,22.7599,19.2114666667,18.4946,2.0788,8.53039999999,8.8065851852,13.1183333333,-0.059633333326
855.13,11.5693333333,25.1318,22.1077333334,20.4582,4.00913333333,9.91980000001,10.7064296296,14.6162666667,1.24866666666
855.43,10.2967333333,24.2352,21.7579333333,18.9041333333,3.31053333334,8.31053333334,8.87114814814,12.5798666667,1.26709999999
855.72,12.9902666667,24.9625,24.0084666667,20.3215333333,6.58093333333,11.1254666667,11.2327703704,15.4554666667,4.39453333333
856.02,14.4227333333,26.4486666667,24.3354,20.828,7.84306666666,11.0456666667,11.9535037037,15.9477333333,4.97816666667
856.32,12.6867333333,26.0981333333,22.4972666667,20.223,6.53280000001,9.60993333333,12.1614148148,15.5852,2.93203333333
856.62,14.2146,26.7459,21.6046,20.5198,5.98853333333,9.33319999999,13.032,16.2938666667,4.4068
856.91,14.1809333333,26.6666333333,20.0917333333,19.9771333334,5.13173333333,9.39286666667,11.6710962963,15.8304666667,3.83736666667
857.21,14.562,28.1684333333,20.7962666667,20.0455333333,4.91486666667,8.4414,12.1451259259,15.3356,4.03866666667
857.51,12.8460666667,26.5448333333,18.5382,17.4972666667,4.27460000001,6.0022,10.5476222222,12.7573333333,3.74293333333
857.81,15.7237333333,29.0352333333,22.0175333333,19.7148,7.43413333332,10.9867333333,14.7368814815,15.307,7.4452
858.10,18.1046666666,31.5033666667,26.1001333333,22.5709333333,10.6317333333,14.9890666667,18.4047259259,19.8256666667,10.3376666667
858.40,15.0403333333,29.9885,23.4371333333,20.8766,7.54326666667,11.9031333334,16.2297037037,16.6782666667,7.92386666667
858.70,15.3242,29.6529333333,22.5,20.9260666667,6.87506666666,11.5972666667,16.2165407407,17.7084666666,8.0093
858.99,17.4208666667,32.7373,23.4548666667,23.0901333333,7.46953333333,12.7008,17.3343259259,18.1995333333,9.24576666667
859.29,16.2657333333,31.5038,23.7342,22.5062666667,8.44600000001,12.7067333333,17.4186444445,18.8972,9.78703333333
859.59,14.0103333333,26.9921,21.3281333333,19.9218666667,6.95319999999,8.72400000002,14.2101481481,17.0314,8.81503333333
859.89,11.4322666667,24.8795,19.1635333333,17.4652,7.30040000001,7.98473333334,11.8659037037,14.9810666667,7.70586666667
860.18,12.9963333333,24.3682666667,19.23,17.3526,7.48493333333,7.43673333334,13.8386888889,14.1756,10.1924
860.48,12.5532666667,22.9669333333,17.3996,15.6501333333,8.20346666667,6.73760000001,14.7465333333,14.7518666667,10.7092666667
860.78,13.5962,23.7156,19.116,17.4671333333,10.0837333333,9.03226666667,16.673237037,18.5422666667,11.6965
861.07,8.60666666667,20.6694666667,14.7268,14.2894666667,5.81966666667,2.4316,11.9004444444,15.2732,6.4072
861.37,4.59586666667,18.0,10.8085333333,12.3404,2.97866666667,-2.29793333334,7.64705925925,11.4894666667,0.8654
861.67,1.3392,14.4106,7.4528,7.77293333334,-0.029066666666,-5.53139999999,3.1085925926,8.29693333334,-2.46009999999
861.96,-0.278999999998,14.0,5.33346666666,6.01553333332,-1.67446666667,-8.40313333333,1.2265037037,6.1396,-4.17043333333
862.26,-1.02566666667,11.7521666667,2.99146666667,4.47286666666,-2.73513333333,-9.08846666667,-0.034703703704,6.2108,-5.08533333333
862.56,-0.115533333334,13.8961333333,2.309,5.97406666667,-4.18473333333,-9.20640000001,-0.160377777776,6.20500000001,-6.94096666666
862.85,-1.61533333333,13.9501,-0.176200000001,4.25846666666,-7.87086666667,-10.514,-2.25811111111,3.05433333333,-11.1307666667
863.15,-2.90126666667,15.6789,-0.864066666667,4.87673333333,-12.284,-11.389,-2.03032592592,3.30253333333,-12.5926333333
863.45,-0.693133333334,21.7823,3.3334,10.8581333333,-6.93053333333,-6.53466666667,1.6060888889,8.51493333333,-10.4126666667
863.74,1.5746,25.3266,8.2412,15.2764,-5.12566666666,-3.88626666667,2.60205185185,8.91113333334,-7.85599999998
