wavelength,Back_SpoTorm,Belly_SpoTorm,Breast_SpoTorm,Crissum_SpoTorm,Crown_SpoTorm,DorTail_SpoTorm,Patch10_SpoTorm,Patch11_SpoTorm,Rump_SpoTorm,Throat_SpoTorm,WingTip_SpoTorm
718.92,8.80224999999,56.4519166667,7.98841666667,50.4960833333,6.94983333333,11.54375,42.18975,34.8329166667,39.0073194444,43.4955833333,14.4579166667
719.24,8.77474999999,56.1933333333,7.86041666667,50.3035,6.82983333333,11.4959166667,41.9306666666,34.57675,38.8680138889,43.23325,14.3414166667
719.56,8.75233333332,56.0849166667,7.80775,50.2246666667,6.817,11.3495833333,41.8631666667,34.5606666667,38.7491388889,43.1248333333,14.346
719.88,8.85108333334,56.1908333333,7.92158333333,50.4383333334,6.992,11.3685833333,42.0866666667,34.6276666667,38.8240416667,43.0915,14.447
720.20,8.849,56.0849166667,7.87366666667,50.4243333333,6.99566666667,11.3458333333,42.0601666666,34.56525,38.802625,43.2194166667,14.50525
720.52,8.80391666667,56.3264166667,7.80983333333,50.6940833333,6.93433333334,11.32775,42.2405833334,34.65225,38.9804166667,43.4625,14.455
720.84,8.69983333333,56.3111666667,7.71116666667,50.4454166667,6.89525,11.3079166667,42.078,34.5415,38.919125,43.3350833333,14.3505833334
721.16,8.47525000001,56.1683333333,7.48116666667,50.3120833334,6.71066666667,11.2151666667,41.8881666667,34.4073333334,38.7851666666,43.3451666667,14.0021666667
721.48,8.52699999999,56.336,7.52608333334,50.5788333333,6.74275,11.3794166667,42.0821666667,34.5366666667,39.0032222222,43.3986666667,14.0360833333
721.79,8.44783333333,56.37575,7.51533333333,50.6091666666,6.71666666667,11.4038333333,42.12425,34.6484166667,39.0820972222,43.4415833333,14.06025
722.11,8.44616666666,56.2886666667,7.48891666667,50.6431666667,6.66441666667,11.439,42.0246666666,34.6550833333,39.0677361111,43.3355833333,14.16675
722.43,8.68399999999,56.3603333333,7.84733333334,50.9055,6.93508333333,11.5401666667,42.1881666666,34.8335,39.26025,43.4065,14.3230833334
722.75,8.90025,56.664,8.0555,51.2415,7.1075,11.69,42.4778333333,35.1775,39.5136527778,43.6340833333,14.5245833333
723.07,9.12716666666,57.0929166667,8.20708333333,51.4636666667,7.21016666667,11.9170833333,42.7560833333,35.39475,39.8604166667,43.9218333333,14.752
723.39,9.00649999999,56.7148333333,7.91008333333,51.0581666667,7.10425,11.7460833334,42.3755833333,35.2535,39.6118611111,43.6229166667,14.5258333333
723.71,9.06908333333,57.1675,7.92333333333,51.3833333334,7.1855,11.8899166667,42.7600833333,35.53625,39.9691111111,43.7086666667,14.688
724.03,8.9785,56.8338333334,7.9175,51.04525,7.27225,11.9435833333,42.4534166666,35.30025,39.6576388889,43.3008333333,14.63
724.35,9.1725,56.7401666666,8.085,51.1276666667,7.36891666667,12.05475,42.54375,35.3450833333,39.5327083333,43.0786666667,14.78475
724.67,9.52541666666,56.9719166667,8.389,51.2075833334,7.64925,12.3173333334,42.7853333333,35.5525833334,39.8603888889,43.08825,15.1693333334
724.98,9.38175,56.6555833333,8.25341666667,51.0039166667,7.42025,12.1320833334,42.4424166667,35.2770833333,39.7196388889,42.9786666667,15.1108333333
725.30,9.30316666666,56.8065,8.11808333333,51.1008333333,7.23683333333,11.9641666667,42.3146666667,35.3728333333,39.7285277778,43.0915833334,15.0441666666
725.62,9.22741666666,56.9720833333,8.01466666667,51.0845,7.06066666667,11.8570833333,42.3815833333,35.2988333333,39.8001527778,43.2159166666,14.85375
725.94,9.34558333334,57.2726666667,8.088,51.2353333333,7.13116666667,11.97725,42.5681666667,35.4239166667,40.0132361111,43.4566666667,14.93425
726.26,9.22191666666,57.03,8.0015,51.2531666667,7.13483333333,11.8830833334,42.3915,35.41625,39.9288055556,43.3019166667,14.8634166667
726.58,8.90974999999,56.62175,7.8565,51.0274166667,6.96925,11.6894166667,42.0746666667,35.1549166667,39.6407083333,43.0244166666,14.6636666667
726.90,9.05833333334,56.8593333334,8.11233333334,51.3625833333,7.07391666667,11.8865,42.3275833334,35.3825,39.8755833333,43.2929166667,14.9095833333
727.21,8.93924999999,56.4035833333,7.99658333333,50.9531666667,6.83141666667,11.73725,41.8468333333,35.0215833333,39.5258611111,43.0921666667,14.5716666666
727.53,9.17274999999,56.6,8.24091666667,51.1665833333,6.91683333333,11.8085833333,41.9750833333,35.1884166667,39.7521527778,43.23,14.7905833333
727.85,9.38625000001,56.7390833333,8.46025,51.3736666667,7.12008333333,12.092,42.1308333333,35.3605,39.9330555555,43.5980833333,14.9454166667
728.17,9.11125000001,56.6865,8.37891666667,51.2983333333,6.811,11.7824166667,41.9673333333,35.2454166667,39.71925,43.56225,14.6985833334
728.49,9.16958333334,56.9065,8.33758333333,51.3379166667,6.824,11.7340833333,42.0671666667,35.3650833333,39.7420833333,43.5993333333,14.67425
728.80,9.30075000001,56.68625,8.50466666667,51.32875,7.03725,11.907,42.05225,35.313,39.689,43.4179166667,14.7666666667
729.12,9.50341666667,56.4925833333,8.8305,51.2649166666,7.30066666667,12.0755833334,42.0365,35.4065833333,39.598125,43.3804166667,15.0299166667
729.44,9.1765,56.17,8.61933333333,51.0101666667,7.03141666666,11.7744166667,41.7430833334,35.0720833333,39.2427777777,43.0190833333,14.7106666667
729.76,9.08566666667,56.4295,8.62375,51.0508333333,6.9195,11.7558333333,41.8784166667,34.9951666667,39.2037916667,43.1470833333,14.7386666667
730.08,9.40524999999,56.8374166667,8.83608333332,51.403,7.19866666666,11.9489166667,42.27425,35.338,39.5920972222,43.55625,15.00325
730.39,9.51433333333,56.93575,8.95499999999,51.30325,7.37691666667,11.9645833333,42.3263333333,35.38475,39.6048055556,43.61375,15.1085833333
730.71,9.61241666667,57.2025,9.03116666668,51.5619166667,7.58541666667,12.0428333333,42.611,35.5109166667,39.7554027778,43.8000833334,15.3613333334
731.03,9.70083333333,57.3855833333,9.02408333332,51.769,7.67466666666,12.18675,42.8995833333,35.6826666667,39.8771388889,44.0361666667,15.4416666667
731.35,9.59300000001,57.5015833333,8.94191666667,51.73975,7.59191666667,11.9818333333,42.8319166667,35.63975,39.9940416667,43.9428333333,15.4390833333
731.67,9.55866666668,57.4146666667,8.86083333334,51.7410833333,7.67733333333,11.9735833333,42.8620833333,35.46925,39.9842777778,43.8969166667,15.4271666667
731.98,9.50641666667,57.3665,8.86583333333,51.7235,7.64066666667,11.99875,42.8278333333,35.39925,39.8907916667,43.8446666667,15.3754166667
732.30,9.47283333332,57.42725,8.72516666668,51.6519166667,7.5095,11.80575,42.6834166667,35.2945833333,39.7502083334,43.8289166667,15.3223333334
732.62,9.44558333333,57.5978333333,8.58675,51.6045,7.47025,11.7816666667,42.7141666667,35.2661666667,39.8417083333,43.8184166667,15.2725
732.94,9.79449999999,57.81975,8.76741666667,51.8729166667,7.72383333334,12.16475,42.9935,35.4325,40.0817361111,44.1101666667,15.6169166666
733.25,9.86758333334,57.5385833333,8.67116666666,51.5425833333,7.78625,12.2765833334,42.78725,35.259,40.0131805556,43.963,15.5420833333
733.57,9.71008333333,57.4728333333,8.5095,51.3643333334,7.63875,12.2355833333,42.4464166667,35.0190833333,39.7948611111,43.8085,15.3499166667
733.89,9.74091666668,57.2891666667,8.40091666667,51.3505,7.54075,12.2093333333,42.2921666667,34.872,39.7566805555,43.7865,15.33725
734.21,9.71283333334,57.1821666667,8.39366666667,51.3643333333,7.387,12.1184166667,42.11925,34.9673333333,39.8020694444,43.70375,15.2374166666
734.52,9.44233333334,56.8099166666,8.19966666667,51.0981666667,7.20675,11.8643333333,41.7280833333,34.6856666667,39.6129444444,43.3544166667,14.9855833334
734.84,9.15533333333,56.4965833333,7.85833333333,50.8893333333,6.8795,11.60625,41.6195,34.4376666667,39.4142083333,43.1989166667,14.6998333333
735.16,9.15758333334,56.4520833333,7.88133333334,50.8858333333,6.84458333333,11.6735,41.6095833334,34.58675,39.5167777778,43.1895,14.733
735.48,9.38783333333,56.45,8.06558333333,51.1078333333,7.00433333334,11.9670833333,41.7434166667,34.79275,39.7122083333,43.4614166667,15.00925
735.79,9.50099999999,56.5761666666,8.2415,51.2028333333,7.01008333334,12.2606666667,41.9074166667,34.8995833333,39.9730833333,43.5700833333,15.26075
736.11,9.65566666666,56.89375,8.3525,51.6290833334,7.0615,12.3526666666,42.0881666667,35.1418333333,40.2329583333,43.8919166667,15.3875
736.43,9.66166666667,56.8936666667,8.43733333333,51.5655,7.06775,12.1925833333,42.1845,35.32475,40.3094444444,43.9073333333,15.4566666666
736.74,9.85666666668,57.0830833333,8.8915,51.8206666667,7.28275,12.28175,42.5709166667,35.6756666667,40.6373472222,44.1796666667,15.7405
737.06,10.0439166667,57.0015,9.10066666668,51.9110833333,7.40241666667,12.31175,42.8079166667,35.8381666667,40.7869722222,44.2448333333,15.98975
737.38,9.707,56.9105833334,8.85833333334,51.7124166667,7.09683333333,12.1774166667,42.7656666666,35.6735,40.6381805556,44.1248333333,15.67825
737.69,9.63091666666,56.9330833333,8.83516666666,51.5764166667,7.17533333333,12.1940833333,42.7780833333,35.5831666667,40.5469722222,44.06825,15.6213333333
738.01,9.60933333333,57.0549166667,8.69066666667,51.6109166667,6.98575,12.06275,42.8293333333,35.59225,40.5365,44.13725,15.5086666667
738.33,9.88975,57.3531666667,9.00316666666,51.8469166667,7.25475,12.308,42.9694166667,35.8009166666,40.5922222223,44.262,15.6274166666
738.64,9.90016666667,57.2656666666,9.05891666667,51.7168333333,7.38391666667,12.3548333333,42.7465,35.766,40.4359583333,44.1730833333,15.6189166667
738.96,10.0123333333,57.3313333333,9.19733333333,51.775,7.72516666667,12.5430833333,42.9075,35.8814166666,40.5477361111,44.1949166667,15.7533333333
739.28,9.8335,57.2776666666,9.05125,51.6913333333,7.80166666667,12.4590833333,42.839,35.88925,40.4880972222,44.1355833333,15.5564166666
739.59,9.54816666666,57.0236666667,8.79075,51.5321666666,7.59091666666,12.4,42.624,35.57525,40.2083194444,43.8861666667,15.1519166667
739.91,9.37166666666,56.6061666667,8.50675,51.1888333333,7.29508333333,12.2573333333,42.1519166667,35.1761666667,39.7885,43.5018333333,14.7636666667
740.23,9.06108333334,56.3688333333,8.21633333333,51.02775,6.89575,11.9643333333,41.7786666666,34.8600833333,39.4656111111,43.1730833333,14.3715833333
740.54,9.02966666666,56.5510833333,8.225,51.0935833333,6.91741666667,12.0525833334,41.8574166667,34.837,39.5130555555,43.1755,14.2629166667
740.86,9.34016666667,56.8361666667,8.57841666668,51.31975,7.18575,12.2144166667,42.2090833334,35.0834166667,39.8114166666,43.255,14.4549166667
741.18,9.58249999999,57.1055833333,8.85991666668,51.65925,7.33833333334,12.4350833333,42.5188333333,35.1566666666,40.0519305556,43.4821666667,14.65275
741.49,9.60924999999,57.15125,9.01408333333,51.7824166667,7.41658333333,12.5710833333,42.56175,35.2605833333,40.2554027778,43.54825,14.726
741.81,9.506,56.9706666667,8.88974999998,51.7426666667,7.48375,12.6219166667,42.45925,35.2064166667,40.3487777778,43.4718333333,14.8126666667
742.12,9.70125000001,57.1449166667,8.92075000001,51.9193333333,7.50883333333,12.66275,42.778,35.2583333333,40.5049166667,43.6605,14.9044166667
742.44,9.40958333332,57.0466666666,8.51825,51.6733333333,7.12791666667,12.196,42.443,34.8356666667,40.2592222222,43.4325,14.556
742.76,9.49166666667,57.2685833333,8.67125,52.1408333334,7.22883333333,12.35375,42.7825833333,35.01425,40.5281111111,43.6058333333,14.8268333334
743.07,9.65216666666,57.3686666667,8.90349999998,52.3065833333,7.38891666667,12.4223333333,42.9740833333,35.2683333333,40.7548055555,43.6536666667,15.2268333333
743.39,9.65600000001,57.9646666667,9.03850000001,52.7415833334,7.54625,12.6141666667,43.3023333333,35.6711666667,41.3212777778,44.1334166667,15.5956666667
743.70,9.57224999999,58.1229166667,8.85783333334,52.8035,7.65775,12.663,43.36775,35.7694166667,41.4486944444,44.3605833334,15.73325
744.02,9.48566666667,58.022,8.81525000001,52.9035833333,7.60883333333,12.55375,43.3160833333,35.8985833333,41.5274861111,44.4115,15.69675
744.34,9.29508333333,57.8841666667,8.5565,52.7948333333,7.5675,12.5240833333,42.9751666666,35.76025,41.29675,44.4705833333,15.5450833334
744.65,9.09641666666,57.3020833333,8.34833333332,52.247,7.45875,12.3385833333,42.5323333333,35.4414166667,40.9031388889,44.2995833334,15.3638333333
744.97,9.30775000001,57.6138333334,8.42433333333,52.4285,7.59866666667,12.4471666667,42.5805833333,35.5556666667,40.9865694444,44.4808333333,15.671
745.28,9.21758333334,57.8071666666,8.38841666667,52.2453333333,7.437,12.30425,42.5294166667,35.588,40.8948472222,44.56375,15.35425
745.60,9.45866666666,57.88875,8.57241666666,52.49875,7.60975,12.5949166667,42.66625,35.78925,41.1223472222,44.806,15.48925
745.91,9.62691666668,57.8869166667,8.84083333332,52.4371666667,7.76141666667,12.7005,42.6758333333,35.9571666667,41.2053472222,44.795,15.5841666666
746.23,9.51333333333,57.5966666667,8.76425,52.0756666667,7.5385,12.4085,42.5105833333,35.8248333333,41.0924861111,44.7480833333,15.3031666667
746.55,9.41341666666,57.46625,8.67099999998,51.8894166666,7.53925,12.2733333333,42.3573333333,35.6183333333,41.0076666666,44.6634166667,15.0024166667
746.86,9.59658333334,57.4911666667,8.82683333333,52.0720833333,7.77908333333,12.52575,42.33325,35.5235,40.9965833333,44.7685,14.8795833333
747.18,9.75725000001,57.3741666666,8.68108333334,51.9424166667,7.77875,12.4699166667,42.26625,35.2966666666,40.853875,44.5443333333,14.6881666667
747.49,9.54925000001,57.3055,8.35141666667,51.77475,7.51158333333,12.2655,42.103,34.947,40.6706527777,44.293,14.5124166667
747.81,9.53750000001,57.7971666666,8.47700000002,52.2405833333,7.41066666667,12.25425,42.3555833333,34.9926666667,40.9357916666,44.3924166667,14.5698333333
748.12,9.71608333333,58.0406666666,8.61416666666,52.5358333333,7.52991666666,12.4044166667,42.5149166667,35.2866666667,41.2224027777,44.4325,14.6355
748.44,9.65358333334,57.81225,8.50791666666,52.26175,7.60808333333,12.4066666667,42.472,35.18925,41.055,44.2599166667,14.3843333333
748.75,9.885,57.78175,8.63716666668,52.6075833334,7.78175,12.5601666667,42.6343333333,35.22725,41.1174583334,44.2449166667,14.7138333333
749.07,9.75641666666,57.5059166666,8.5975,52.2210833333,7.67891666667,12.4060833333,42.4178333333,34.8061666667,40.9144166667,43.8674166667,14.604
749.38,9.51299999999,57.7996666667,8.40116666666,52.49775,7.493,12.3024166667,42.7605833333,34.78125,40.9625,43.9549166666,14.4493333333
749.70,9.48916666668,57.8485,8.43083333332,52.40325,7.49983333334,12.3241666667,42.6628333333,34.711,40.9134027778,43.8128333333,14.4466666667
750.01,9.43483333333,57.9531666666,8.44625,52.49375,7.315,12.2520833333,42.7145833333,34.782,40.9397083333,43.8010833334,14.52025
750.33,8.99991666668,57.7295833333,7.92983333333,52.0714166667,6.74025,11.7138333333,42.57525,34.4451666667,40.6479305555,43.514,14.3083333333
750.64,9.04475,58.038,8.20075,52.3538333333,6.75091666666,11.7390833333,42.86325,34.7619166667,41.0306666666,43.6528333333,14.5478333333
750.96,9.05991666666,57.7118333334,8.39041666666,52.0655,6.80225,11.80675,42.6514166667,34.66325,40.7599583333,43.6239166667,14.53825
751.27,9.04225000001,56.91525,8.42566666667,51.6088333333,6.81091666666,11.7476666667,42.3340833333,34.6500833333,40.5147222222,43.3858333333,14.48875
751.59,8.90474999999,56.81075,8.3185,51.5165,6.60433333333,11.6653333333,42.33675,34.5775833333,40.3965416667,43.1711666667,14.3635833333
751.90,8.77041666666,56.6300833333,8.29458333333,51.4726666667,6.36975,11.5271666667,42.01075,34.3451666667,40.2484444444,43.0525833334,14.293
752.22,8.76483333333,56.53275,8.26791666667,51.122,6.25,11.47925,41.7529166666,34.2769166667,40.1796666667,42.9464166666,14.119
752.53,8.69766666667,56.6373333333,8.13925,51.28075,6.09091666666,11.3311666667,41.8218333333,34.5216666666,40.280625,42.9655,14.1496666667
752.85,8.74116666667,56.419,8.28566666666,51.27125,6.15083333333,11.4860833333,41.6339166667,34.4558333333,40.1299444444,42.798,14.3235833334
753.16,8.75516666668,56.3309166667,8.25308333334,51.34875,6.20033333334,11.426,41.71425,34.40875,40.0945833333,42.87575,14.55425
753.47,8.80524999999,56.0453333333,8.2205,51.0951666667,6.24391666667,11.307,41.4559166666,34.2948333333,39.8914166667,42.66675,14.5744166667
753.79,9.10741666666,55.96725,8.53133333334,51.17575,6.67016666667,11.6214166667,41.4864166667,34.52375,39.9809444444,42.7566666667,14.8323333334
754.10,9.10341666667,55.8429166667,8.48450000001,51.2378333333,6.78733333333,11.8455,41.39425,34.4408333333,40.0625833333,42.85125,14.9015833333
754.42,9.34399999999,56.2850833334,8.78191666667,51.76125,7.19691666667,12.2325,41.8070833333,34.9061666667,40.5174305555,43.1766666667,15.2853333333
754.73,9.65008333333,56.9110833333,9.0685,52.1693333333,7.47466666667,12.5995,42.1185,35.3188333333,40.8903472222,43.5195833333,15.7176666667
755.05,9.75349999999,56.9706666666,9.04941666667,52.3245833333,7.5535,12.6638333333,42.0915,35.3210833334,41.0310416667,43.72725,15.8989166667
755.36,9.83624999999,56.977,9.12766666667,52.1351666667,7.64283333333,12.79025,42.1431666667,35.4075833333,41.1951388889,43.6950833333,16.0588333334
755.67,9.31308333333,56.7600833333,8.81241666665,51.9875,7.25766666667,12.4258333333,41.9449166667,35.0735,40.8965555556,43.4315,15.8660833333
755.99,9.51183333334,57.2484166667,8.93825000001,52.24475,7.43541666667,12.623,42.181,35.4470833334,41.0597777777,43.7865833333,16.0213333333
756.30,9.66008333334,57.1703333333,8.81424999998,52.2696666666,7.34633333333,12.59275,42.12575,35.6123333333,41.1212083333,43.9644166667,15.9876666667
756.62,9.54541666667,57.3205833333,8.72591666667,52.37375,7.13058333334,12.5458333333,41.9291666667,35.7290833333,41.0643333333,43.9549166667,15.6856666667
756.93,9.82791666667,57.2814166667,8.97708333332,52.3708333333,7.46975,12.9615833333,41.9491666667,35.8924166666,41.1089166667,44.0499166666,15.9978333334
757.24,9.86058333334,57.3245,9.12516666665,52.4604166667,7.58858333333,12.9839166667,41.9966666667,36.0105,41.0880138889,43.87575,16.1513333333
757.56,10.1350833333,57.52975,9.50416666668,52.6020833333,7.95983333334,13.08225,42.25025,36.2053333333,41.0886805556,44.0300833333,16.3403333333
757.87,10.2123333333,57.6044166667,9.36091666666,52.60175,7.793,12.88975,42.26675,36.1079166667,41.0574444444,43.9510833333,16.14825
758.18,9.93041666668,57.8336666667,9.04174999999,52.6123333333,7.67541666667,12.5998333334,42.3561666666,35.8855,41.0346666667,43.9469166667,15.8286666666
758.50,9.80741666667,58.0575,8.97374999999,52.6816666667,7.65491666667,12.5808333333,42.532,36.0404166667,41.0875833333,44.04725,15.8330833333
758.81,10.2255,58.5206666667,9.18733333333,53.3428333333,7.97466666667,12.7905,43.035,36.3936666667,41.4285,44.6508333333,16.305
759.13,10.8075833333,58.5121666667,9.75249999998,53.34725,8.65041666667,13.4294166667,43.3715833333,36.6774166667,41.7263333333,44.9039166667,16.8331666667
759.44,10.6411666667,58.3206666667,9.71174999999,53.3595833334,8.64416666667,13.3195,43.39675,36.3728333334,41.8042916667,44.77825,16.6384166667
759.75,10.87475,58.8164166666,10.1939166667,53.7965833334,8.95458333333,13.5228333333,43.9663333334,36.7313333333,42.4411111111,45.2874166667,16.9929166667
760.07,11.4493333333,59.0740833333,10.6306666667,53.85375,9.60658333333,14.0829166667,44.4839166667,36.98475,42.7790277778,45.5391666667,17.532
760.38,11.55725,59.6841666667,10.8319166667,54.3495833333,9.74058333335,14.2776666667,45.2501666667,37.19825,43.3499861111,46.0785833333,17.6391666667
760.69,11.3438333333,59.6834166667,10.6765,54.37625,9.38241666665,14.103,45.3940833333,37.0360833333,43.4512638889,46.17625,17.2968333333
761.01,11.1755,59.3330833333,10.5323333333,54.0985833333,9.07041666668,14.1809166667,45.0949166667,36.9306666666,43.2051111111,45.8589166667,17.10475
761.32,11.4578333333,59.3175833334,10.8595,54.2595833334,9.41358333332,14.6515833333,45.2149166667,37.0120833333,43.4824027778,46.0453333334,17.3665
761.63,11.3306666667,58.5666666667,10.711,53.8276666667,9.20549999999,14.6333333333,44.7918333333,36.6555,43.1258611111,45.57225,17.2165833333
761.94,10.9559166667,58.0594166667,10.3815,53.4446666667,8.86258333333,14.2886666667,44.3239166666,36.1926666667,42.724375,45.04475,16.9085833333
762.26,10.7453333333,57.65425,10.3705,52.98725,8.83516666667,14.1836666667,44.1473333333,36.00875,42.4023472223,44.6994166667,16.7275833334
762.57,10.6501666667,58.0745833333,10.3791666667,53.4384166667,8.78691666667,14.0319166667,44.2175833333,36.1555,42.7042222222,44.8855833333,16.7849166667
762.88,10.6640833333,58.2758333333,10.4196666667,53.4923333334,8.81241666667,14.11575,44.1124166667,36.3514166667,42.8191111111,45.0560833333,16.9660833333
763.20,10.3891666667,58.056,10.0931666667,53.1998333333,8.51883333333,13.899,43.7693333333,36.0775,42.4565138889,44.7820833333,16.7205833333
763.51,9.95433333334,57.8904166666,9.62308333333,53.1089166667,8.0255,13.4131666667,43.4159166666,35.6960833334,42.2338333333,44.51425,16.2539166666
763.82,9.55033333334,57.3593333334,9.25650000001,52.6930833334,7.63691666667,13.1384166667,42.791,35.23275,41.8093194444,44.0289166667,15.98425
764.14,9.77958333333,57.66375,9.4285,52.8669166667,7.82875,13.4115,42.9571666666,35.533,41.973875,44.27325,16.3481666667
764.45,9.73458333333,57.7609166667,9.33541666666,52.9731666667,7.68733333333,13.261,42.9798333333,35.5229166667,42.034375,44.3311666667,16.27475
764.76,9.51191666668,57.6055,9.17391666667,52.79075,7.44633333333,12.8955833334,42.8208333333,35.4111666667,41.8570694444,44.1414166667,16.1399166667
765.07,9.62416666666,57.8690833334,9.28991666669,53.0175833333,7.47366666667,12.8405,43.0593333333,35.5880833333,42.0910555555,44.3450833333,16.289
765.39,10.0671666667,58.208,9.75816666667,53.27825,7.86991666667,13.1299166667,43.3444166667,35.9326666667,42.3415555556,44.6494166667,16.77325
765.70,10.1401666667,58.5199166667,9.87166666668,53.707,7.83575,13.20825,43.60075,36.2429166667,42.6319027778,44.86475,16.9240833333
766.01,10.24275,58.5245,9.76750000002,53.6691666667,7.70283333333,13.2155833333,43.6955,36.3839166667,42.527125,44.8936666666,16.8250833333
766.32,10.3599166667,58.469,9.78625000001,53.72225,7.71558333334,13.2218333333,43.835,36.3336666667,42.3531527778,44.7933333333,16.859
766.64,10.4083333333,58.185,9.69374999998,53.5078333333,7.69108333333,13.3234166667,43.7089166667,36.031,42.1974583333,44.552,16.80175
766.95,10.64775,58.2751666667,10.1376666667,53.6120833333,7.99791666667,13.8180833333,44.0391666667,36.29825,42.3383611111,44.6760833333,17.24175
767.26,11.3200833333,59.0351666666,10.5606666666,54.4729166667,8.6485,14.4178333333,44.8896666667,36.89675,42.8423888889,45.3589166667,17.6586666666
767.57,11.27625,58.3405833333,10.4579166667,54.0804166667,8.69658333333,14.4393333333,44.4370833334,36.357,42.5638194444,44.8554166667,17.4665833333
767.88,11.4395833334,58.07775,10.4355,53.88825,8.96133333334,14.621,44.4155833333,36.2853333333,42.5467638889,44.6299166666,17.67825
768.20,11.4613333333,58.0465,10.279,53.79075,8.94966666666,14.6628333333,44.5890833333,36.2130833333,42.4180555555,44.725,17.5930833333
768.51,11.3594166667,57.8595,10.1528333333,53.6311666667,8.91066666666,14.7914166667,44.2865833333,35.9371666667,41.9347638889,44.46175,17.59425
768.82,10.9705,58.1845,9.77175000001,53.9433333333,8.72583333332,14.633,44.5808333333,35.9045,42.2220555555,44.70075,17.3485833333
769.13,10.5191666667,58.1924166667,9.23824999998,53.8849166666,8.20108333333,14.101,44.3776666667,35.4294166667,41.9755416667,44.433,16.8758333333
769.44,10.28,58.0665,9.03758333334,53.7575,8.04441666667,14.1033333333,44.3525,35.1794166667,42.0771944444,44.4269166667,16.7715
769.76,9.94841666667,57.1619166667,8.78166666667,53.1550833333,7.86733333333,14.0796666667,43.8144166667,34.6156666667,41.6312916667,44.0629166667,16.4181666667
770.07,10.0435,57.1285,9.03283333332,53.1086666667,8.08975,14.1491666667,44.01275,34.944,41.756875,44.1076666667,16.4500833334
770.38,9.71608333334,56.9090833333,8.52683333333,53.00975,7.89558333333,13.4448333333,43.6531666667,34.72525,41.5136944445,43.8928333333,15.9430833333
770.69,8.99333333333,56.3389166667,8.24925,52.5655833333,7.252,12.6826666667,42.9025833334,34.5693333333,41.133625,43.5440833334,15.59925
771.00,8.97624999999,56.9420833333,8.44366666667,53.0751666666,7.3595,12.64625,43.1826666667,35.0605,41.3779027778,44.1516666667,15.69275
771.32,8.72391666666,57.1220833333,8.4945,53.4485,7.20008333333,12.5439166667,43.35675,35.1210833334,41.3410416667,44.4851666667,15.587
771.63,8.82358333333,57.2986666667,8.60575000001,53.8918333334,7.41725,12.93325,43.4243333333,35.5715,41.5082083333,44.49375,16.023
771.94,8.88133333333,57.6094166666,8.64991666668,54.036,7.47383333334,12.8266666667,43.7121666667,35.7409166667,42.0126666666,44.808,16.0433333333
772.25,8.97041666666,56.8923333333,8.76308333332,53.6155833333,7.21583333334,12.8841666667,43.50225,35.7201666667,41.7594027778,44.4679166666,15.82725
772.56,9.23491666666,56.99875,8.98024999999,53.4790833333,7.61008333333,13.13675,43.6073333333,35.91075,41.8339722222,44.728,15.9128333333
772.87,8.87891666668,56.4030833333,8.7195,52.9595833333,7.45833333334,12.49225,43.0565,35.3819166667,41.21625,44.3175,15.6116666667
773.18,9.15000000001,56.9964166666,9.25399999998,53.41775,7.75066666667,12.5830833333,43.6433333333,36.0434166667,41.6501527778,44.7098333333,16.0009166667
773.50,9.12141666667,57.0251666667,9.39458333333,53.5518333334,7.71333333334,12.4529166667,43.39525,36.06025,41.610625,44.6458333333,15.7629166667
773.81,9.53574999999,57.0833333333,9.79433333334,53.7396666667,8.01158333333,13.0696666667,43.6074166667,36.2025,41.9980138889,44.9683333333,16.2446666667
774.12,9.92708333333,57.2039166667,9.86366666667,53.4726666666,8.16441666667,13.3734166667,43.899,36.125,41.889125,44.907,16.5241666667
774.43,9.80975,56.7506666667,9.58683333332,52.85725,7.6535,13.1560833333,43.7805,35.6331666666,41.5463055555,44.5188333334,16.4115833333
774.74,9.47533333333,56.6741666667,9.32983333333,52.575,7.16975,12.8850833333,43.7135833333,35.2295,41.3057638889,44.5108333333,16.1710833333
775.05,8.52424999999,56.4178333334,8.69899999999,51.7844166667,6.22675,12.05525,43.3584166667,34.3484166667,40.7944027778,44.2043333333,15.4169166667
775.36,8.82475,56.422,8.75383333334,51.86775,6.2035,12.2979166667,43.3104166667,34.36,40.5391111111,44.004,15.4489166666
775.67,9.39258333334,56.7795833334,9.14291666666,51.7874166667,6.7145,12.76625,43.318,34.3710833333,40.8944722222,44.1819166667,16.0744166667
775.98,9.45258333334,56.392,9.08508333333,51.65475,6.7435,13.00025,43.12675,34.0525833334,40.7708472222,43.9269166667,16.1096666667
776.30,9.97824999999,57.2295,9.26224999999,52.64475,6.89608333333,13.5518333334,43.97825,34.7758333333,41.5591944445,44.8196666667,16.3825833333
776.61,9.452,57.1096666666,8.46616666665,52.4031666666,6.09625,12.9290833333,43.4439166667,34.3188333333,41.0925694444,44.36875,15.8305833333
776.92,8.57416666667,56.78225,7.51008333333,52.2065,5.38758333333,12.23125,43.1730833333,33.647,40.5034583333,43.7556666667,15.3786666667
777.23,8.20966666666,56.7869166667,7.37183333333,51.8499166667,5.09441666667,11.9881666667,43.0161666667,33.64825,40.2694027778,43.5503333333,15.0415833333
777.54,8.01350000001,57.1795833333,7.254,52.1934166667,4.95775,11.966,43.186,33.9159166666,40.62325,43.6486666667,14.6849166667
