wavelength,Back_SpoBoof,Belly_SpoBoof,Breast_SpoBoof,Crissum_SpoBoof,Crown_SpoBoof,DorTail_SpoBoof,Patch10_SpoBoof,Patch11_SpoBoof,Rump_SpoBoof,Throat_SpoBoof,WingTip_SpoBoof
761.63,21.9123333333,62.1565,50.4903333334,51.2375,20.5895,21.6161666667,19.5631666666,26.0006666666,22.7733333333,44.4576666666,21.2681666666
761.94,21.8153333334,61.9811666667,50.3706666667,50.8606666666,20.8458333333,21.8045,19.9139166666,26.1035,22.9325,44.3173333333,21.3795
762.26,21.9991666666,62.428,50.628,51.0781666667,21.1356666666,22.0931666666,20.0864166666,26.384,23.2025,44.7146666667,21.6796666667
762.57,21.6571666667,62.2296666667,50.508,50.8906666666,21.0485,22.135,20.2033333334,26.376,23.116,44.4915,21.6973333333
762.88,21.47,62.1518333333,50.5275,50.562,20.9323333334,22.0218333334,20.0331666667,26.2531666666,23.0528333334,44.2883333333,21.455
763.20,21.2125,62.0628333333,50.5778333333,50.3225,20.7598333333,21.8818333333,19.81375,26.0906666667,22.7291666667,44.2405,21.1353333333
763.51,21.0701666667,61.9976666667,50.384,50.2415,20.6626666667,21.9425,19.7760833334,26.128,22.6963333333,44.2546666667,21.1556666667
763.82,20.891,61.9706666666,50.245,50.0895,20.5515,21.9941666667,19.7076666666,25.8888333334,22.5646666666,44.1065,21.0135
764.14,21.064,61.9475,50.284,49.8436666667,20.6521666667,22.0248333334,19.64175,25.9821666667,22.503,44.0973333334,21.0546666667
764.45,21.144,61.9486666667,50.361,49.5281666667,20.7586666667,22.1066666667,19.6275,25.8905,22.5158333333,44.1171666667,21.0285
764.76,21.2668333334,61.948,50.336,49.3528333333,21.0196666666,22.3691666666,19.898,25.8423333333,22.606,44.2138333333,21.198
765.07,20.7733333334,61.4386666667,50.1281666667,48.7813333333,20.8245,22.1403333333,19.6106666667,25.6888333333,22.1965,43.8298333333,20.9266666667
765.39,20.4801666666,61.274,49.9141666667,48.6625,20.6895,21.8766666666,19.2635833333,25.6151666667,22.0538333333,43.9091666667,20.7541666667
765.70,20.0458333334,61.2063333334,49.8685,48.8163333334,20.3485,21.6236666667,18.9366666666,25.3975,21.681,43.9565,20.4688333333
766.01,19.8426666667,61.1858333333,49.6976666667,48.7718333334,20.3085,21.5545,18.6265833333,25.2995,21.5306666667,44.0591666667,20.351
766.32,20.2151666666,61.0185,49.6773333333,48.8741666666,20.5378333333,21.733,19.0039166666,25.5788333334,21.733,44.1178333333,20.7083333333
766.64,20.2225,60.4778333334,49.5676666666,48.8538333333,20.596,21.6895,19.0274166667,25.619,21.8008333333,43.687,20.8253333333
766.95,20.2336666667,60.0753333334,49.6288333334,48.9415,20.5635,21.4638333334,19.1271666666,25.4845,21.6081666666,43.567,20.591
767.26,20.3456666667,60.4103333333,49.8415,49.4166666667,20.619,21.4686666667,18.985,25.5363333333,21.8935,43.8948333334,20.8423333333
767.57,20.2108333333,60.3185,49.8355,49.4913333333,20.4351666666,21.3175,19.1191666666,25.3626666667,21.9306666666,43.8763333334,21.0858333333
767.88,20.232,60.3633333333,49.5746666667,49.876,20.3633333333,21.1215,19.4316666667,25.4291666666,21.8253333333,43.9445,21.1446666667
768.20,20.0821666667,59.9306666667,49.0275,49.8498333333,19.7343333334,20.6276666667,19.1096666666,25.2846666666,21.4975,43.5326666667,21.094
768.51,21.0536666667,60.5671666667,49.4991666666,50.5171666666,20.092,21.1101666667,19.6314166666,25.6423333333,22.1523333334,43.957,21.7806666666
768.82,21.5536666667,60.5911666667,49.835,50.5035,20.1915,21.2066666667,19.9356666667,25.8296666666,22.1396666667,44.0401666666,22.0158333334
769.13,21.6783333333,60.5841666667,49.933,50.385,20.4066666667,21.461,20.344,26.029,22.2056666666,43.884,22.2726666667
769.44,21.7286666667,60.4816666666,49.8296666666,50.5361666667,20.4441666666,21.2183333333,20.6865833334,26.1188333333,22.1541666666,43.364,22.265
769.76,21.4135,60.4485,49.8948333333,50.403,20.1,20.9491666667,20.5378333334,25.6086666667,21.8426666667,43.3001666667,21.8426666667
770.07,21.87,61.1858333334,50.1253333333,50.7611666666,20.3386666666,21.4041666666,20.8581666666,25.918,22.2641666667,43.6323333333,22.5058333334
770.38,22.3463333333,61.9241666666,50.437,50.5373333334,20.7446666666,21.7458333333,21.19525,26.2243333333,22.7926666667,44.1651666666,23.4025
770.69,22.6288333334,62.1371666667,50.4805,50.5456666666,21.0298333333,21.9448333333,21.4273333333,26.4653333333,22.6196666667,44.2688333333,23.5625
771.00,23.0588333334,62.568,51.0621666667,51.0528333333,21.5171666666,22.4571666667,21.76625,26.8941666667,22.9646666667,44.8956666667,23.9706666667
771.32,22.5508333333,62.2705,51.0706666666,50.6255,21.1293333333,22.2663333333,21.3568333334,26.5491666667,22.8256666667,44.5045,23.915
771.63,22.0696666667,62.6945,51.2461666667,50.5645,20.8916666667,22.2448333334,21.1885833333,26.2265,22.7801666667,44.412,23.5105
771.94,21.5361666667,62.688,50.9995,50.3561666666,20.8728333334,22.3573333333,20.5215,26.2966666666,22.9611666667,44.2001666666,23.3075
772.25,21.6616666667,63.0311666667,51.5205,51.2286666666,21.289,22.7793333333,20.6544166667,26.5861666667,23.3633333333,44.6525,23.565
772.56,21.939,63.0118333333,51.679,51.1058333333,21.1916666667,22.6863333333,20.2856666667,27.0271666667,23.7613333333,44.8606666667,23.3825
772.87,21.6,62.234,51.335,50.3126666667,20.4213333333,22.205,19.3418333333,26.262,23.1331666666,44.6183333333,22.7053333334
773.18,21.2111666667,62.3546666666,51.1096666666,50.222,20.2706666667,22.1306666667,18.96025,26.4848333333,23.0818333333,44.6311666667,22.6275
773.50,21.2673333333,62.194,50.5856666666,50.2021666667,20.1276666667,22.013,18.9189166666,26.5175,22.833,44.3343333334,22.6198333334
773.81,21.004,61.818,50.3408333334,50.149,19.8635,21.7925,18.6116666667,26.5453333334,22.4316666666,43.9578333333,22.5491666667
774.12,20.4533333333,61.7043333334,50.4315,50.194,19.6225,21.575,18.8781666666,26.3538333333,22.1466666667,43.9265,22.5351666666
774.43,19.8958333333,61.5413333333,49.8483333333,50.0108333333,19.3541666667,21.1205,18.9965833333,26.2463333334,21.9223333334,43.3463333334,22.3233333333
774.74,20.0463333333,61.7128333333,49.9778333333,50.2528333333,19.3856666666,21.5873333334,19.0003333333,26.5631666667,21.9175,43.7913333333,22.5341666667
775.05,20.4428333333,61.8161666666,50.299,50.4983333334,19.8893333333,22.0265,18.7819166667,27.0763333334,22.4696666666,44.186,22.9678333334
775.36,20.1613333334,61.3798333333,50.0671666667,50.4818333333,19.7241666667,21.483,18.5706666666,26.7136666667,21.7965,44.131,22.8943333333
775.67,19.7163333334,61.1036666666,49.2403333334,49.8548333334,19.4481666666,21.068,18.264,26.5191666667,21.4476666667,43.8448333333,22.3636666666
775.98,19.5735,61.302,48.945,50.1346666666,19.7866666667,21.111,18.4906666667,26.3186666667,21.2571666667,43.9058333334,22.1548333333
776.30,19.1683333333,61.3591666667,48.9745,50.428,20.0475,20.8588333333,18.70625,26.313,21.1065,43.712,21.8841666666
776.61,19.4615,61.6203333334,49.3665,50.6451666666,20.3325,21.0568333333,19.26925,26.3406666667,21.6788333333,44.2181666666,22.494
776.92,18.5196666667,61.8716666667,49.6755,49.8146666666,19.8401666666,20.2455,18.82675,25.8166666667,21.3575,44.4175,21.6816666666
777.23,18.2593333333,61.4428333334,49.801,49.1681666666,19.2901666666,19.8875,18.5523333333,25.5443333334,21.0238333333,44.4016666667,20.8596666666
777.54,17.8206666666,60.5245,49.0675,48.4731666667,18.7528333333,19.2073333333,17.8146666666,25.2333333334,20.711,44.0326666667,19.9766666666
777.85,18.238,60.498,49.034,48.1143333334,19.134,19.4016666667,17.8246666666,25.221,20.7635,44.3436666666,19.8325
778.16,19.1086666667,60.3241666667,49.213,47.5228333334,19.7916666667,19.5255,18.3739166667,25.5901666666,21.1341666667,44.19,20.081
778.47,19.2003333333,60.1231666666,49.2095,47.4085,19.4908333334,19.2586666667,18.7878333334,25.279,20.63,43.9445,19.7001666667
778.78,19.4585,60.6695,49.4913333333,47.4685,19.2335,19.1033333334,19.0503333334,25.231,20.7121666666,43.9436666667,19.1506666666
779.09,19.4703333333,60.4631666666,49.2843333333,47.6258333334,18.8736666667,19.4106666667,19.1303333333,24.994,20.2933333333,43.4503333333,19.0885
779.40,19.4845,60.4075,49.4963333333,47.1461666667,18.645,19.5923333333,18.9868333333,24.4005,20.3476666666,42.8298333333,19.3286666667
779.71,19.9206666666,60.4826666667,49.2676666667,47.0223333334,18.5278333333,19.8488333334,19.07425,24.5795,20.5213333333,42.8796666667,19.8488333334
780.02,19.8868333333,59.8166666667,48.7096666666,46.7436666667,18.0176666667,19.6573333334,18.4395,24.1438333333,19.9108333333,41.92,19.332
780.33,21.0661666666,60.1281666667,49.4683333334,47.764,18.7333333334,20.4981666667,18.9750833333,25.006,20.4736666667,42.6398333333,19.809
780.64,21.6301666666,60.3895,49.4285,48.6616666666,19.489,20.9488333334,18.94175,25.0,21.2773333334,42.6398333333,20.0243333334
780.95,22.477,61.2878333333,50.3825,49.6548333333,20.2443333333,21.589,19.4731666666,25.4626666667,22.1318333334,42.8078333334,20.7995
781.26,22.6308333333,61.3596666667,50.9225,50.1895,19.8635,21.721,18.92225,25.4863333334,22.3905,42.9111666667,20.6595
781.57,21.942,61.2641666666,51.0195,50.4461666667,19.3936666666,21.7763333333,18.9285,25.3311666667,22.49,43.0938333334,20.5148333333
781.88,21.6925,61.124,50.3101666667,50.7621666667,19.0956666667,21.5763333334,18.3721666666,25.2971666666,22.3643333333,42.92,20.5815
782.19,21.466,60.9285,50.5476666667,50.7043333334,19.3793333333,21.6746666667,18.7858333334,25.3781666667,21.9875,42.8665,20.5791666666
782.50,20.8065,61.0668333333,50.9156666667,50.3051666666,19.0286666667,20.7538333334,18.4978333333,25.1193333333,21.9613333333,42.6485,20.1166666667
782.81,20.5201666666,61.1561666666,50.8085,50.5388333333,18.8493333333,19.9543333334,18.7885,25.2358333333,21.7191666667,42.8861666667,19.9541666667
783.12,20.5648333334,61.1926666666,51.1546666667,50.3395,18.6496666666,19.9403333333,18.4188333334,25.319,22.3171666667,43.1133333333,19.7363333333
783.43,19.353,60.5261666666,50.6305,49.5613333333,17.9686666667,19.0653333333,17.9000833334,24.7943333334,21.8888333333,42.6261666667,19.0653333333
783.74,17.6373333333,59.6785,49.3346666666,48.4051666667,16.7636666666,17.8591666667,16.3685,23.461,21.1315,41.4588333334,18.2196666667
784.05,17.032,59.4013333333,49.6348333334,48.5946666666,16.1186666667,17.2851666666,15.9149166666,23.2293333333,20.5875,41.3155,18.1423333333
784.36,16.5251666667,58.6803333333,49.731,48.0883333334,15.8876666666,16.865,15.5694166666,22.9255,20.0791666666,41.0506666667,17.7711666667
784.67,16.0831666667,59.0806666667,50.0,48.0073333334,16.0403333333,16.9656666667,16.0761666666,23.1286666667,20.0256666666,41.0476666667,18.1185
784.98,17.2038333333,59.6551666666,50.1838333333,48.3741666666,17.0483333334,17.5715,16.4900833334,23.3388333334,20.8368333333,41.0801666667,18.3771666666
785.29,18.104,59.3006666667,50.8845,47.9131666666,18.256,18.7256666666,17.482,23.8945,21.5865,41.2658333334,19.0021666666
785.60,18.3755,59.0588333334,50.5966666666,48.3455,18.5651666667,19.4603333334,17.64975,24.505,22.4303333333,41.5921666667,20.0028333333
785.91,19.6786666667,59.3706666666,51.2583333334,49.0895,19.6118333333,20.7095,18.5874166667,25.3278333333,23.4403333333,42.4095,21.1511666667
786.22,20.372,59.1263333334,50.975,48.596,20.086,21.815,18.7665,26.001,23.882,42.304,21.607
786.53,20.8271666667,58.9948333333,50.9161666666,49.1225,20.954,22.4808333333,19.4403333333,26.2723333333,23.9568333333,42.1755,22.1245
786.84,22.272,59.9098333334,51.902,49.9498333333,22.2595,23.8865,20.7645,27.3773333334,24.3995,43.1053333333,23.2731666667
787.14,23.0996666667,60.2336666666,52.1521666667,50.6888333334,22.755,24.8338333333,21.9001666667,27.9088333333,24.8583333334,43.4191666667,24.0588333334
787.45,23.0993333334,60.2701666666,52.0035,50.579,22.8941666667,25.199,22.4715,28.18,24.7766666667,43.5313333334,24.0043333333
787.76,23.4286666667,60.5358333333,51.7858333333,50.476,23.1071666666,25.2143333333,22.8513333333,28.4285,24.7976666667,43.8333333333,24.4881666667
788.07,22.9711666666,60.291,51.4195,50.355,22.6755,24.6508333334,22.3205833334,27.809,24.1898333333,43.8491666666,24.5561666667
788.38,22.4415,60.4016666667,51.7096666667,50.8965,22.4771666666,24.175,21.8915,27.7498333333,23.5295,43.771,24.6771666667
788.69,22.5816666667,61.697,52.388,51.5271666667,22.5333333334,23.879,22.2849166666,28.0365,23.6483333333,44.1818333333,24.7395
789.00,23.161,62.62,52.7306666666,51.8696666666,22.5706666666,23.7026666666,22.4044166667,27.8598333333,23.5548333334,44.2925,24.5633333334
789.31,23.4938333333,62.5308333334,52.8023333333,52.1851666667,22.852,24.0491666667,22.5618333334,27.8025,23.3208333334,44.4323333334,24.7653333333
789.62,23.3993333334,63.1095,53.684,52.7055,23.0565,23.9455,22.8024166667,27.6806666666,23.8186666666,44.995,25.0253333333
789.92,23.5515,63.8995,54.4296666667,53.1046666667,23.058,24.3958333333,23.33075,28.1891666667,24.2141666667,45.7263333333,25.708
790.23,24.0846666667,64.4903333333,54.4585,53.7025,23.0495,24.5753333334,23.3216666666,28.2378333334,24.8408333333,46.1385,25.6501666667
790.54,23.6593333333,63.9316666667,53.9611666667,53.5571666667,23.1608333333,24.0365,23.1539166666,27.9978333334,24.306,45.8231666667,25.0606666667
790.85,23.7643333333,64.0305,53.6106666667,52.8143333333,23.2565,23.7368333333,23.0024166666,27.979,24.4371666667,45.5381666667,25.1371666666
791.16,24.0786666667,64.3391666667,53.5328333333,52.937,23.6076666666,24.2033333334,23.1644166666,28.235,24.8821666667,45.6496666666,25.3118333334
791.47,24.6045,64.1546666667,53.3166666667,52.9003333333,24.0771666667,24.3963333334,23.5431666666,28.8925,25.2428333333,45.3093333333,24.896
791.78,25.0763333334,63.6363333333,52.516,51.9046666667,24.0756666667,24.3535,23.2835,28.649,25.2433333333,45.51,24.6316666666
792.08,25.3708333333,62.7765,51.7213333333,51.1195,23.7335,24.3773333333,22.8380833333,28.3375,25.0768333333,45.354,24.881
792.39,24.7221666667,62.0136666667,51.3471666667,50.4443333334,23.9445,24.6388333334,22.8124166667,28.3611666666,25.0833333333,45.6113333334,24.8055
792.70,24.1311666667,62.2791666666,51.3818333334,50.171,23.5043333334,24.188,22.4573333334,28.191,24.8576666667,45.926,24.3303333333
793.01,23.111,61.2061666666,50.1141666667,49.5155,22.2985,23.2248333333,21.5854166666,26.9746666667,23.496,44.8675,23.1825
793.32,22.0868333333,60.4638333333,49.3623333333,48.5073333333,21.7246666667,21.8986666667,20.75375,25.9711666666,22.232,44.0291666666,22.2461666667
793.62,20.3915,59.6115,48.7001666667,47.2243333334,20.5958333333,20.4643333333,19.5806666666,25.168,20.6836666666,43.266,21.5161666667
793.93,21.1671666667,60.1045,49.5355,47.0526666666,20.848,20.7316666666,19.2363333334,25.6823333333,20.848,43.4086666667,22.1981666666
794.24,21.6798333333,60.4148333333,50.36,47.7093333334,21.3626666667,21.4633333334,19.4469166667,26.0588333334,20.8443333333,43.7625,22.8176666667
794.55,22.3976666667,61.4328333333,52.1198333333,49.0936666666,21.7106666666,22.3538333333,20.2779166667,26.4475,21.4328333334,44.2983333333,23.2601666667
794.86,22.9855,61.6956666667,52.8985,49.3766666666,22.1448333334,23.1305,20.2825833334,26.5361666667,21.9275,44.5798333333,23.8695
795.16,22.8016666667,62.0258333333,53.4053333333,49.9713333334,22.6866666667,23.7213333333,21.0059166667,26.8821666667,22.7443333333,44.8418333333,24.3391666667
795.47,21.6638333333,61.2718333333,53.3788333334,49.5596666667,22.104,23.5946666667,20.4075833334,26.235,22.4161666667,44.1228333334,23.6511666667
795.78,21.3218333333,61.5805,53.2471666667,49.3246666667,21.2068333333,22.974,19.878,25.7325,21.7813333333,43.6493333333,23.3765
796.09,21.1461666667,61.3623333333,52.6735,49.3175,21.0181666666,22.739,19.781,25.6968333333,21.9993333333,43.2878333334,23.4925
796.40,21.8566666666,61.8563333333,53.3896666667,49.8171666666,21.73,23.4458333333,20.5066666667,26.7511666667,22.6441666667,43.6005,24.4021666667
796.70,22.6971666666,62.2133333334,53.0566666667,50.2078333333,22.0608333333,24.0385,20.7538333334,26.8465,23.4165,43.859,24.5368333333
797.01,23.935,62.6406666667,53.4623333334,50.7695,23.1381666667,24.6085,21.3521666666,27.6036666667,24.3885,44.2428333333,25.2128333333
797.32,23.9126666667,62.9538333333,53.0065,50.9145,23.3305,24.6606666667,21.488,27.556,24.6743333333,44.4168333333,25.2286666667
797.63,23.2038333333,62.7358333334,52.6063333333,50.9721666666,22.6963333334,24.4151666667,21.0904166667,27.1205,24.4858333333,44.1813333333,24.5701666667
797.93,21.6118333333,61.1016666667,50.3663333333,49.4225,21.0483333333,22.8796666666,19.4350833334,25.9228333333,23.077,42.6036666666,22.9358333333
798.24,21.2005,60.9778333333,49.672,49.2871666667,20.6016666667,22.5551666667,19.5751666666,25.834,23.4101666667,42.187,22.9256666666
798.55,20.2026666666,59.7826666667,48.5941666667,48.2028333334,19.232,21.4928333333,18.8114166667,25.0581666667,22.6523333334,40.4493333333,22.3913333333
798.85,20.2706666667,59.7675,47.9993333333,48.9998333333,19.6383333333,21.1533333333,18.8585833334,25.081,22.9773333333,40.6148333333,22.6685
799.16,20.8441666667,59.3485,47.8965,49.5035,20.3328333333,21.1801666667,19.1790833334,25.1388333334,22.9913333333,40.8121666667,23.24
799.47,21.2308333333,59.8056666667,47.924,49.779,20.4506666667,20.966,18.9858333334,24.8085,23.042,40.5181666667,23.1593333333
799.78,20.9475,60.0855,47.8215,49.2686666667,19.9723333333,20.2315,18.0225,24.3295,22.4863333334,40.2193333334,22.334
800.08,20.4881666667,59.7606666666,48.2505,48.4958333333,19.9046666667,20.3651666666,17.66425,24.156,22.1608333333,40.4388333333,22.2066666667
800.39,20.1493333334,60.0903333333,48.9895,49.3781666667,19.9473333333,20.8645,17.9024166667,24.2381666667,22.217,40.6873333333,22.0928333333
800.70,20.4068333334,60.2346666666,49.5933333333,49.6873333333,20.4225,21.6431666666,18.35675,24.9138333333,22.5976666666,41.784,22.2536666667
801.00,20.5518333333,60.8786666666,49.6035,49.9366666666,20.5993333333,22.0266666667,18.79175,25.563,22.9781666667,42.3246666667,22.8195
801.31,20.6665,60.6983333334,49.6666666667,49.3335,21.3808333333,22.2698333334,18.8335,25.8411666667,22.6665,42.9046666667,23.1586666666
801.62,20.9823333333,60.5151666667,49.6456666667,49.0178333333,21.8196666667,22.3351666667,18.9611666667,26.2965,22.335,43.6876666667,22.7213333333
801.92,21.9351666666,61.8373333334,50.7968333334,50.1788333333,22.8616666667,22.8778333334,19.7968333334,27.1545,22.3578333334,45.2845,22.8293333334
802.23,22.5363333333,62.4066666667,51.87,49.9675,23.0731666667,23.3821666667,20.1789166667,28.3578333334,22.374,45.691,23.1056666667
802.54,22.4046666667,62.4211666667,52.8691666667,50.0498333334,22.7528333334,23.5821666667,21.0363333334,29.1708333334,22.9685,46.0365,23.665
802.84,21.8761666667,62.0266666667,54.0201666666,49.4136666667,22.8141666667,23.702,20.9045,29.8323333334,23.0321666666,46.516,23.6348333333
803.15,22.8798333333,61.6865,54.0763333334,49.1288333334,23.1096666666,24.1286666666,21.4085833334,30.802,23.5371666667,46.91,24.4248333333
803.46,23.388,62.6406666666,54.9983333334,50.6141666667,23.2003333334,24.2066666667,21.8184166667,31.6786666667,23.8826666666,47.7653333333,24.6841666667
