wavelength,Back_LanFulm,Belly_LanFulm,Breast_LanFulm,Crissum_LanFulm,Crown_LanFulm,DorTail_LanFulm,Patch10_LanFulm,Rump_LanFulm,Throat_LanFulm,WingTip_LanFulm
252.04,0.148533333333,0.584333333333,0.0460000000008,0.545266666665,0.4532,5.5338,12.6322,0.432000000001,0.779066666667,3.75286666667
252.41,-0.231133333333,0.0613999999998,-0.415333333334,0.379200000001,0.227666666665,5.20406666666,12.1270666667,0.115533333333,0.483933333334,3.28273333333
252.79,-0.312,-0.0705333333319,-0.553333333333,0.267600000001,-0.0074,5.077,11.9778,-0.0222000000001,0.442066666667,3.18286666667
253.16,-0.798266666667,-0.678399999999,-1.04553333333,-0.243533333333,-0.355933333334,4.50053333334,11.4672666667,-0.494733333333,0.00380000000126,2.86313333333
253.54,-0.471799999999,-0.532733333333,-0.810533333333,0.0305333333334,0.0494666666688,4.77553333333,11.6780666667,-0.312,0.186399999999,3.23813333333
253.91,-1.511,-1.55406666667,-1.8868,-1.06086666667,-1.00613333333,3.62113333334,10.687,-1.061,-0.806400000001,2.39973333333
254.28,-1.79013333333,-1.93593333333,-2.1748,-1.47833333333,-1.20286666667,3.43053333333,10.4818666667,-1.1664,-1.126,2.34106666667
254.66,-1.74273333333,-1.6116,-2.0008,-1.10406666667,-0.710600000001,3.54053333333,10.7191333333,-0.807933333333,-0.858666666667,2.52953333333
255.03,-2.00046666667,-2.0136,-2.62166666667,-1.3218,-1.15893333333,3.23413333333,10.4030666667,-1.0664,-1.1722,1.9916
255.41,-2.2238,-2.39526666667,-3.02066666667,-1.413,-1.64466666667,3.24773333333,10.3220666667,-1.2926,-1.47793333333,1.62613333333
255.78,-1.80013333333,-2.1214,-2.88686666667,-1.02053333333,-1.4978,3.42066666666,10.4938666667,-1.12446666667,-1.20493333333,1.67253333333
256.15,-1.88133333333,-2.32706666667,-3.1246,-1.38866666666,-1.9236,2.90873333333,10.1945333333,-1.53893333333,-1.4684,1.1448
256.53,-0.731133333331,-1.37666666667,-2.03566666667,-0.5642,-1.09693333333,3.80053333333,10.9862666667,-0.659066666667,-0.622866666668,2.13953333333
256.90,-0.558333333334,-1.18493333333,-1.84146666667,-0.558399999999,-0.929333333334,3.9216,11.1678666667,-0.400666666667,-0.7544,2.1526
257.28,-0.263533333334,-1.0148,-1.60086666667,-0.228133333333,-0.782733333334,4.1536,11.5003333333,-0.177,-0.440533333333,2.36
257.65,-0.0656666666674,-0.814333333333,-1.40793333333,0.106933333332,-0.517466666667,4.25473333333,11.6010666667,-0.117333333333,-0.0829333333346,2.56393333333
258.02,0.884533333333,0.2122,-0.347933333333,1.11453333333,0.663399999999,5.16,12.4634666667,0.669400000001,0.970200000001,3.53253333333
258.40,1.0336,0.473733333333,-0.141866666667,1.30713333333,1.00573333333,5.44826666667,12.7202,0.737200000001,1.11466666667,3.79686666667
258.77,1.03693333333,0.441533333334,-0.0462,1.24093333333,1.13126666667,5.53533333333,12.7183333333,0.7116,1.02806666667,3.87706666666
259.15,1.11433333333,0.7052,0.329266666667,1.41046666667,1.44553333333,5.77633333333,12.8307333333,0.974066666667,1.2526,4.16133333333
259.52,0.898933333333,0.607,0.2202,1.21406666667,1.37886666667,5.60666666667,12.7244666667,0.778933333334,1.09766666667,4.0648
259.89,0.861066666667,0.534733333333,0.222133333333,1.13,1.3554,5.61886666667,12.7968666667,0.746800000001,0.982333333333,4.0834
260.27,0.910666666666,0.604466666667,0.280333333333,1.22673333333,1.4212,5.76566666667,12.933,0.876666666667,0.964266666667,4.278
260.64,0.778533333334,0.535933333333,0.223333333333,1.22673333333,1.30173333333,5.74133333334,12.9984,0.839200000001,0.858200000001,4.24326666667
261.01,0.865666666668,0.675333333333,0.383666666666,1.40466666667,1.41906666667,5.885,13.1732,0.946466666668,1.0702,4.4042
261.39,0.569466666667,0.524733333334,0.142333333333,1.15173333333,1.23166666667,5.67486666667,12.9556666667,0.782333333333,0.787133333333,4.20346666667
261.76,0.477133333334,0.452400000001,-0.0163999999999,0.988933333334,1.12586666667,5.60173333333,12.9469333333,0.741266666667,0.592533333333,4.07126666667
262.13,0.598933333333,0.537933333334,0.0696666666664,1.1158,1.18206666667,5.75533333333,13.1306666667,0.841666666666,0.605933333333,4.19926666667
262.51,0.864733333335,0.766733333333,0.312733333332,1.36206666667,1.33186666667,5.78133333333,13.3164,1.13766666667,0.811866666667,4.4778
262.88,0.8528,0.777866666667,0.353533333334,1.41433333333,1.23353333333,5.818,13.3604,1.25226666667,0.817533333333,4.49713333333
263.25,0.797800000001,0.601933333333,0.216733333333,1.34213333333,1.02166666667,5.5298,13.3033333334,1.26133333333,0.710266666667,4.42066666667
263.63,0.975533333333,0.694733333335,0.3888,1.54746666667,1.16373333333,5.59053333333,13.3184,1.5902,0.860333333333,4.65513333333
264.00,1.1386,0.777,0.423600000001,1.66186666666,1.3006,5.5148,13.2038,1.6996,0.987466666667,4.80226666667
264.37,1.1764,0.655600000001,0.400466666666,1.63873333333,1.3782,5.2268,12.9972,1.507,1.08393333333,4.71986666667
264.75,1.1948,0.6584,0.394399999999,1.4956,1.39646666667,4.94393333333,12.9758,1.46166666667,1.1692,4.80206666667
265.12,1.3042,0.601666666665,0.408666666667,1.44693333333,1.5868,4.93153333333,12.7903333333,1.5392,1.30993333334,4.8082
265.49,1.85446666667,0.958733333334,0.852400000001,1.9472,2.1242,5.275,13.0884,1.9716,1.8328,5.18253333333
265.87,2.0606,1.03293333333,1.06473333333,2.2114,2.21953333333,5.44826666667,13.1346666667,2.0474,2.0024,5.41113333333
266.24,1.79233333333,0.693199999999,0.743733333334,1.88886666667,1.92933333334,5.16873333333,12.6353333333,1.70866666667,1.65773333333,5.13333333333
266.61,1.50653333333,0.515266666665,0.544733333333,1.62926666667,1.66113333333,5.16006666667,12.3592666667,1.45026666667,1.44513333333,4.72586666667
266.98,1.74346666667,0.9354,0.774866666667,1.96546666667,1.87333333333,5.36273333333,12.582,1.6702,1.67273333333,4.97986666667
267.36,2.00233333333,1.29406666667,1.0358,2.26533333333,2.25846666667,5.75553333333,12.8651333333,1.82693333333,1.8362,5.31253333333
267.73,1.88513333333,1.28226666667,0.844266666667,2.1288,2.2146,5.74113333333,12.8074,1.6074,1.74513333333,5.18553333333
268.10,1.73933333333,1.27953333334,0.7064,2.0482,2.08606666667,5.6846,12.7957333333,1.5194,1.624,5.10946666667
268.48,2.0078,1.659,0.987533333334,2.33493333333,2.3698,6.0388,13.1066666667,1.90766666667,1.8728,5.243
268.85,2.15386666667,1.78473333333,1.04246666667,2.42146666667,2.45373333333,6.22853333333,13.0419333333,1.94673333333,1.92086666666,5.2164
269.22,2.13473333333,1.84006666667,1.03526666667,2.45273333333,2.34393333333,6.19926666667,13.0857333333,1.92346666667,1.77393333333,5.16586666667
269.59,2.02313333333,1.82113333333,0.982066666666,2.3448,2.20813333333,6.2188,13.0243333333,1.8234,1.714,5.07246666667
269.97,1.7646,1.6966,0.810199999999,2.0676,2.10886666667,5.9946,12.8344,1.66753333333,1.56673333333,4.81753333333
270.34,1.67166666667,1.69233333333,0.752933333333,1.98493333333,2.02793333333,5.97906666667,12.8933333333,1.6554,1.51833333333,4.69613333333
270.71,1.89873333333,1.82913333333,0.996,2.20306666667,2.29433333333,6.20726666667,13.1383333333,1.91866666667,1.7358,4.9248
271.09,1.73893333333,1.61946666667,0.890666666667,1.94913333333,2.13026666667,6.06126666667,12.8783333333,1.75826666667,1.64073333333,4.82733333333
271.46,1.81906666667,1.64926666666,0.943133333334,1.99806666667,2.08373333333,6.09073333333,12.8115333333,1.86926666667,1.72213333333,4.79913333333
271.83,2.02493333333,1.8744,1.3192,2.23733333333,2.23013333333,6.27826666667,12.9629333333,2.16093333333,1.94893333333,4.9918
272.20,1.83326666667,1.72693333333,1.32666666667,2.04213333333,2.11126666667,6.2132,12.8711333333,2.05633333333,1.83146666667,4.92906666666
272.58,1.5524,1.50006666667,1.13726666667,1.79126666667,1.7896,6.07006666667,12.6182,1.86126666667,1.54366666667,4.82646666667
272.95,1.3484,1.3054,1.0282,1.63606666667,1.6256,5.8968,12.4704666667,1.70666666667,1.376,4.6206
273.32,1.1748,1.1282,0.818400000001,1.42233333333,1.45513333333,5.7668,12.3454,1.4706,1.21126666667,4.457
273.69,1.04273333333,0.9638,0.712733333335,1.2726,1.31126666667,5.7048,12.3558,1.34453333334,1.05493333333,4.35666666667
274.06,0.927466666666,0.857733333334,0.567066666666,1.22006666667,1.15393333333,5.63766666667,12.3222,1.252,0.893533333335,4.2484
274.44,1.116,1.0854,0.8118,1.4436,1.4058,5.79926666667,12.4532,1.5246,1.0836,4.4442
274.81,0.861066666667,0.945600000001,0.611533333333,1.26493333333,1.13653333333,5.57966666667,12.151,1.30906666666,0.894133333334,4.33486666667
275.18,0.982,0.880266666667,0.518333333333,1.28733333333,1.1648,5.60553333333,12.1743333333,1.34006666667,0.861333333333,4.33333333333
275.55,0.929200000001,0.737533333334,0.453,1.2408,1.13426666667,5.55746666667,12.2123333333,1.1846,0.826666666667,4.30506666667
275.93,0.925733333333,0.661666666667,0.382066666666,1.15593333333,1.09306666667,5.56573333333,12.1496666667,1.1402,0.750333333334,4.22066666667
276.30,1.19466666667,0.899066666666,0.597266666665,1.5364,1.3084,5.78166666667,12.3642666667,1.41433333333,0.990866666666,4.43126666667
276.67,1.1292,0.849866666666,0.521733333333,1.46333333333,1.33286666667,5.621,12.3632,1.30026666667,1.00686666667,4.30646666667
277.04,1.33586666667,1.06933333333,0.735066666665,1.57946666667,1.65166666667,5.83046666667,12.6188666667,1.565,1.23046666667,4.62273333333
277.41,1.56686666667,1.2786,1.07473333333,1.849,1.97033333333,6.11493333333,12.794,1.88186666667,1.58746666667,4.95993333333
277.79,1.62873333333,1.35793333333,1.0872,1.93426666667,1.998,6.10886666667,12.6380666667,2.0022,1.65346666667,5.05026666667
278.16,1.68873333333,1.39953333333,1.1346,2.0026,1.91033333333,6.09833333333,12.6028,2.0436,1.7256,5.10326666667
278.53,1.4236,1.19086666667,0.846733333335,1.76553333334,1.6462,5.96013333333,12.4681333333,1.646,1.5102,5.00393333333
278.90,1.56346666667,1.2968,0.913066666667,1.80786666667,1.8036,6.0286,12.5638666667,1.65586666667,1.47126666667,5.08053333333
279.27,1.39053333333,1.28433333333,0.908666666667,1.70086666667,1.7316,5.8704,12.5084,1.56,1.36186666666,5.03933333333
279.64,1.4386,1.4126,0.9946,1.68373333333,1.736,5.899,12.5274666667,1.67166666667,1.31606666667,5.1134
280.02,1.41273333333,1.3074,0.9326,1.60713333333,1.65066666667,5.768,12.5615333333,1.63493333333,1.18053333333,5.06933333333
280.39,1.3056,1.26286666667,0.745133333334,1.40306666667,1.53526666667,5.57293333333,12.3642666667,1.50033333333,1.01966666667,4.8726
280.76,1.45473333333,1.49253333333,0.897066666667,1.5742,1.64813333333,5.74866666667,12.5007333333,1.65013333334,1.1286,5.04306666667
281.13,1.68313333333,1.74946666667,1.18893333333,1.87773333333,1.8596,6.051,12.7085333333,1.90926666667,1.35786666667,5.28673333333
281.50,1.735,1.7814,1.253,1.901,1.87226666667,6.108,12.7907333333,1.98486666667,1.3762,5.31366666667
281.87,1.6846,1.7962,1.29386666667,1.9304,1.96526666667,6.04926666667,12.8626,1.9322,1.39333333333,5.24386666667
282.25,1.7624,1.89333333333,1.40193333333,1.89326666667,2.16553333333,6.03553333333,12.9504666667,2.05326666666,1.55326666667,5.31953333333
282.62,1.85873333333,1.935,1.5128,1.96126666667,2.2244,5.9716,12.9311333334,2.2244,1.62533333333,5.28313333333
282.99,1.82053333333,1.90966666667,1.4414,1.95,2.17686666667,5.894,12.9317333333,2.2448,1.62313333333,5.1878
283.36,1.79473333333,1.8466,1.405,1.92046666667,2.1594,5.87146666667,12.9466,2.17666666667,1.52266666667,5.09506666667
283.73,1.70973333333,1.76026666667,1.27166666667,1.84553333333,2.08546666667,5.7844,12.9058666667,2.067,1.43026666667,5.0074
284.10,1.61673333333,1.76753333333,1.2266,1.8206,2.06006666667,5.7992,12.8974,1.99666666667,1.46006666667,5.0232
284.47,1.73546666667,1.84566666666,1.38586666667,1.98633333333,2.17953333333,5.99733333334,13.1341333333,2.1024,1.59506666667,5.1576
284.85,1.77226666667,1.72786666667,1.41086666667,2.00346666667,2.1362,6.038,13.1242666667,2.08373333333,1.5852,5.09926666667
285.22,1.6248,1.58146666667,1.23586666667,1.83413333333,1.95166666667,5.8562,13.0199333333,1.90293333333,1.43173333333,4.92306666667
285.59,1.47773333333,1.44826666667,1.13146666667,1.65733333333,1.7838,5.6948,12.9407333333,1.75053333333,1.2246,4.73913333333
285.96,1.68113333333,1.62973333333,1.30213333333,1.8088,1.91426666667,5.86226666667,13.1923333333,1.89693333333,1.37693333333,4.95653333333
286.33,1.8146,1.79366666667,1.45346666667,2.04146666667,2.05066666667,6.01746666667,13.3686,2.04266666667,1.48353333333,5.15326666667
286.70,1.65013333333,1.71253333334,1.31046666667,1.93506666667,1.94673333333,5.9654,13.4009333333,1.91033333333,1.38973333333,5.08826666667
287.07,1.35,1.4064,1.0674,1.65,1.66973333333,5.733,13.2979333333,1.65653333333,1.1092,4.85413333333
287.44,1.3218,1.39953333333,1.02133333333,1.5828,1.6038,5.67833333333,13.3675333333,1.61686666666,1.1292,4.82186666667
287.82,1.37166666667,1.4578,1.0794,1.60526666667,1.65433333333,5.76773333333,13.4396666667,1.6318,1.191,4.85413333333
288.19,1.28326666666,1.26986666667,0.948333333332,1.50793333333,1.54306666667,5.62153333333,13.566,1.51753333333,1.01833333333,4.6986
288.56,1.0954,1.0384,0.744733333333,1.25446666667,1.3756,5.42573333333,13.5589333333,1.347,0.848066666666,4.55993333333
288.93,0.882866666667,0.862200000001,0.529133333333,1.00313333333,1.22973333333,5.2352,13.6981333333,1.1634,0.676933333333,4.41313333333
289.30,0.820866666667,0.833333333333,0.395733333333,0.914399999999,1.19826666667,5.14966666667,13.8898,1.10033333333,0.6292,4.32746666667
289.67,1.05386666667,1.0428,0.541733333334,1.16066666667,1.48906666667,5.37953333333,14.1907333333,1.25906666667,0.919266666667,4.51093333333
290.04,1.1456,1.1344,0.5954,1.2778,1.57826666667,5.53213333333,14.427,1.37026666666,1.05586666667,4.5788
290.41,1.1742,1.0502,0.573000000001,1.26033333333,1.55513333333,5.57026666667,14.6514666666,1.3334,1.04286666667,4.51166666667
290.78,1.1852,0.989933333334,0.543466666667,1.2066,1.5476,5.54286666667,14.9023333333,1.3308,0.994199999999,4.47866666667
291.15,1.52233333333,1.35086666667,0.890466666667,1.62666666667,1.9356,5.87606666667,15.3802,1.63673333334,1.37213333333,4.82413333333
291.52,1.4796,1.26033333333,0.834000000001,1.6422,1.91433333333,5.86426666667,15.5372666667,1.59033333333,1.30653333333,4.7176
291.89,1.2248,1.0246,0.627066666666,1.453,1.71886666667,5.60853333333,15.6339333333,1.39593333334,1.09333333333,4.42153333333
292.26,1.29793333333,1.21233333333,0.732399999999,1.53426666667,1.79413333333,5.65813333333,15.7918666667,1.48826666667,1.2034,4.46506666667
292.64,1.33653333333,1.29913333333,0.707333333334,1.63026666667,1.78773333333,5.58773333333,15.9228,1.51786666667,1.2916,4.4084
293.01,1.3776,1.35373333333,0.743133333334,1.68366666667,1.81473333333,5.54673333333,16.0012666667,1.5358,1.3354,4.371
293.38,1.25726666667,1.1314,0.605933333333,1.59193333333,1.60573333333,5.37753333333,15.9358,1.33913333333,1.18313333334,4.16866666667
293.75,1.037,0.920133333335,0.3294,1.31946666667,1.2632,5.04213333333,16.0829333333,1.12806666667,0.873133333335,3.9262
294.12,0.897666666667,0.713333333334,0.196466666667,1.13213333333,1.07153333333,4.8288,16.1505333333,0.935466666668,0.633066666667,3.7694
294.49,0.848666666667,0.759866666667,0.223533333333,1.13153333333,1.00866666667,4.73386666667,16.2970666667,0.851666666667,0.590866666667,3.71026666667
294.86,1.0924,1.02813333333,0.494733333333,1.3376,1.23346666667,4.93833333333,16.5476,1.03113333333,0.831466666665,3.87873333333
295.23,1.21786666667,1.12506666667,0.581066666667,1.41973333333,1.2588,5.00826666667,16.7840666667,1.15126666667,0.950533333332,3.94566666666
295.60,1.45853333333,1.36246666667,0.807933333333,1.63766666667,1.48573333333,5.26926666667,17.2049333334,1.3714,1.2468,4.199
295.97,1.71073333333,1.60066666667,1.0702,1.87786666667,1.67746666667,5.52473333333,17.5666666667,1.6218,1.5426,4.5154
296.34,1.7234,1.5916,1.0658,1.9286,1.73873333333,5.5416,17.7949333333,1.6236,1.55133333333,4.5718
296.71,1.83226666666,1.7208,1.20893333334,1.99646666667,1.85293333333,5.6632,18.169,1.73,1.6266,4.73226666667
297.08,1.9322,1.7856,1.28506666667,2.1206,1.9334,5.773,18.5108,1.81713333333,1.73033333334,4.82246666667
297.45,1.9642,1.8906,1.40326666667,2.20286666667,2.04553333333,5.84566666667,18.8266,1.90413333333,1.8382,4.99466666667
297.82,2.03506666667,2.0018,1.47706666667,2.31526666667,2.1596,5.92866666667,18.9964666667,2.00853333333,1.9918,5.1516
298.19,2.15526666667,2.12513333333,1.6148,2.42866666667,2.29073333333,6.0232,19.2530666667,2.165,2.19966666667,5.2694
298.56,2.199,2.1286,1.61333333333,2.37713333333,2.3324,6.08513333333,19.3782666667,2.21466666667,2.22153333334,5.29666666667
298.93,2.28193333333,2.21046666667,1.66446666667,2.48353333333,2.3982,6.1342,19.6052,2.31853333333,2.28673333333,5.36866666667
299.30,2.36973333333,2.3182,1.759,2.5426,2.476,6.2362,19.8818666667,2.35773333333,2.32513333333,5.3942
299.67,2.219,2.2686,1.6522,2.3936,2.33166666667,6.08413333333,19.9164666667,2.2564,2.122,5.27973333333
300.04,2.01126666667,2.0616,1.42006666667,2.2012,2.1346,5.854,19.9873333333,2.01633333333,1.83646666667,5.0052
300.41,2.1044,2.1424,1.54586666667,2.283,2.20613333333,5.9688,20.2177333333,2.08766666667,1.95746666667,5.0504
300.78,2.0828,2.0988,1.58473333333,2.2586,2.23433333333,5.97546666667,20.2832,2.04506666667,1.88526666667,4.95833333333
301.15,2.17186666667,2.22133333333,1.70326666667,2.35093333333,2.36026666667,6.019,20.4863333333,2.15246666667,1.9664,5.08353333333
301.52,2.27666666667,2.28486666667,1.76706666667,2.4618,2.4422,6.08713333333,20.7326666667,2.27073333333,2.0084,5.113
301.89,2.14106666667,2.11386666667,1.6396,2.32346666667,2.21513333333,5.9886,20.7949333333,2.08973333333,1.74933333333,4.8776
302.26,1.9086,1.92446666666,1.2986,2.05033333333,1.9202,5.703,20.7202666667,1.807,1.4046,4.61906666667
302.63,1.8,1.86193333333,1.21333333333,1.9926,1.836,5.60986666667,20.8898666667,1.7268,1.31986666667,4.5718
303.00,1.72573333333,1.78073333333,1.18726666667,1.927,1.80973333333,5.591,21.1482,1.7096,1.29853333333,4.53286666667
303.37,1.44313333333,1.50973333333,0.872266666668,1.65893333333,1.61846666667,5.29726666667,21.0781333333,1.49093333334,1.1172,4.30926666667
303.74,1.39593333333,1.4656,0.814,1.68053333333,1.61953333333,5.25053333333,21.2639333333,1.46133333333,1.17253333333,4.2432
304.10,1.5674,1.6506,0.911333333333,1.81973333333,1.7702,5.38053333333,21.5412,1.61406666667,1.3678,4.3352
304.47,1.59173333333,1.74533333333,0.928333333333,1.782,1.7278,5.31066666667,21.7072666667,1.66773333333,1.4232,4.3428
304.84,1.4446,1.66586666667,0.708266666668,1.6114,1.54046666667,5.10986666667,21.7146,1.48573333333,1.33686666667,4.17006666667
305.21,1.259,1.50786666667,0.5318,1.39213333333,1.3434,4.8788,21.6678,1.30646666667,1.1376,3.968
305.58,1.15746666667,1.42013333333,0.415399999999,1.30573333333,1.2212,4.78813333333,21.6276,1.2004,1.0846,3.80893333333
305.95,1.13393333333,1.38333333333,0.397866666667,1.2526,1.29713333333,4.7462,21.7156,1.2006,1.13373333333,3.7222
